sgRNA,Gene,DLD1-Cont2_P10.13.initial,DLD1-Cont2_P10.13.final
KLHL28_BTB25132_E1_1716.8,KLHL28,2688,1751
YOD1_915.29,YOD1,3770,2833
ZNF653_E8_100.8,ZNF653,1530,1019
RNF115_915.104,RNF115,5548,3173
FOXL1_E1_234.11,FOXL1,2430,1688
USP4_174.10,USP4,3144,2455
USP42_3951.42,USP42,2142,1126
PHF19_tudor4387_E1_624.96,PHF19,4540,1907
TEC_PKc_E17_158.5,TEC,1174,853
PLAU_1296.115,PLAU,5600,4271
SUV39H2_Chromo_E3_102.2,SUV39H2,2080,1362
PRPF19_1515.152,PRPF19,1498,1034
CUL4B_2742.40,CUL4B,2348,1420
MAP2K1_PKc_E3_147.13,MAP2K1,1516,996
WDTC1_2034.46,WDTC1,2294,1666
BRD3_BD1_e2_112.6,BRD3,4206,2791
LONP1_2880.397,LONP1,1120,711
ABL1_PKc_E5_85,ABL1,2860,1511
NEDD4L_2565.160,NEDD4L,2816,1381
RNF6_2058.111,RNF6,792,432
RARA_E3_84.3,RARA,3384,2367
TOX3_E5_144.13,TOX3,10184,8488
BRAP_1779.120,BRAP,3430,2502
DCAF6_2856.21,DCAF6,6168,3249
KLHL38_BTB24131_E1_1746.2,KLHL38,3102,2415
KLHL1_BTB202305_E1_2247.212,KLHL1,1740,1205
ZNF142_E8_3037.331,ZNF142,1642,993
ASB14_1764.148,ASB14,1318,965
ZFPM1_E8_47.2,ZFPM1,5026,4338
ZNF329_E4_1050.102,ZNF329,2222,1285
BARHL2_E2_155.0,BARHL2,3326,2609
LHX4_E4_135.21,LHX4,2454,2538
SIRT2_e14_70.3,SIRT2,1190,755
SMYD5_SET1_e10_57.2,SMYD5,5230,4129
GZMH_741.59,GZMH,3820,2879
SOX7_E2_107.2,SOX7,2176,1363
YME1L1_2322.94,YME1L1,3486,2048
SFMBT2_MBT48144_E1_2685.3,SFMBT2,1584,1204
MMP10_1431.136,MMP10,2730,2132
HOPX_E3_117.2,HOPX,2828,2420
ZBTB12_E2_78.3,ZBTB12,7728,8398
TAOK2_PKc_E6_97.9,TAOK2,1242,814
DCAF6_2856.149,DCAF6,1794,1022
ZNF611_E7_1329.14,ZNF611,2888,1760
ST14_2568.276,ST14,2464,1518
AKTIP_2,AKTIP,1472,1252
ADCK3_PKc_E10_94.9,ADCK3,1360,1478
EZH1_SANT_E12_105.1,EZH1,1824,1186
ADAM22_2721.71,ADAM22,2220,1459
PHF8_Phd_E2_83.4,PHF8,1536,1408
MBD1_CXXC331377_E1_1968.91,MBD1,1150,643
PRRX2_E2_123.5,PRRX2,1028,676
ZBTB11_BTB204306_E1_3162.4,ZBTB11,722,277
IDE_3060.259,IDE,3260,1903
L3MBTL2_MBT183283_E1_2118.76,L3MBTL2,1378,1063
ARID3A_E5_184.16,ARID3A,1892,2161
MMP14_1749.62,MMP14,3146,2709
TDRD12_tudor60109_E1_1188.1,TDRD12,1298,783
SHPRH_5052.260,SHPRH,2578,1948
FBXL18_2157.292,FBXL18,642,584
LACTB_1644.85,LACTB,5682,4364
MEIS1_E8_63.3,MEIS1,4490,2344
NSD1_e20_142.4,NSD1,1598,848
PRSS16_1545.72,PRSS16,3542,2376
ATAD2B_BD_e23_86.2,ATAD2B,6406,4881
CASP6_882.42,CASP6,3274,2033
PHRF1_Phd_E7_70.0,PHRF1,1462,640
ASB4_1281.54,ASB4,1834,1201
ZNF207_E2_127.1,ZNF207,1268,529
RCOR2_E10_81.1,RCOR2,2126,1335
RCOR2_SANT_E5_84.2,RCOR2,2126,1335
RHOBTB3_BTB413518_E1_1836.73,RHOBTB3,3518,1950
ZNF287_E6_1158.57,ZNF287,2620,1917
KDM3A_e21_131.1,KDM3A,2788,1783
RFPL4B_792.89,RFPL4B,5290,4064
NFYB_E4_75.1,NFYB,1978,1033
TFAP2D_E6_142.2,TFAP2D,2922,1544
SETMAR_e2_380.4,SETMAR,2408,1684
MMP11_1467.38,MMP11,4198,3063
HUWE1_13125.1717,HUWE1,2852,1737
STK17B_PKc_E4_145.4,STK17B,2210,1602
ZNF277_E5_35.0,ZNF277,6328,3044
FBXL17_2106.115,FBXL17,2490,1671
KDM1A_e13_135.3,KDM1A,600,343
UHRF2_2409.129,UHRF2,2338,1995
HGFAC_1968.271,HGFAC,3534,2869
ZNF214_E3_1026.52,ZNF214,7294,5330
ECE1_2313.238,ECE1,4368,3050
KLHL21_BTB25133_E1_1794.11,KLHL21,1028,824
RPS6KA4_PKc_E2_34,RPS6KA4,1104,869
PRKCB_PKc_E7_135.4,PRKCB,1922,1257
SGK1_PKc_E4_42.1,SGK1,1488,941
MST1R_PKc_E15_81.3,MST1R,1240,1067
ZNF513_E4_644.58,ZNF513,5800,5874
ARID3C_E3_184.11,ARID3C,1428,808
UBP1_E3_77.0,UBP1,1088,599
ANAPC7_1800.194,ANAPC7,2388,1977
MYF5_E1_171.21,MYF5,5774,4516
ZNF713_E7_480.35,ZNF713,2962,2043
ZNF3_E6_582.62,ZNF3,3234,2198
LEUTX_E2_73.3,LEUTX,2084,1545
TFDP3_E1_249.23,TFDP3,3432,1948
FANCL_1143.92,FANCL,914,448
SPIC_E5_252.28,SPIC,2090,1642
TBL1Y_2,TBL1Y,2836,2252
TEAD1_E3_187.19,TEAD1,6018,3969
UBE2L6_462.12,UBE2L6,2006,924
RAX2_E2_135.13,RAX2,3190,1867
ZNF552_E3_243.13,ZNF552,1870,1910
CUL4A_2280.140,CUL4A,3288,1942
ZBTB44_E4_69.2,ZBTB44,3382,1968
MBD1_E11_153.12,MBD1,2782,1685
MBD1_CXXC331377_E1_1968.259,MBD1,2782,1685
HECTD3_2586.373,HECTD3,1870,1311
ASB13_837.52,ASB13,3674,3171
TTF2_D_e20_151.8,TTF2,4646,3707
ZNF559_E6_1170.54,ZNF559,4050,2618
ZNF814_E3_1911.127,ZNF814,3094,1953
L3MBTL2_MBT183283_E1_2118.74,L3MBTL2,2058,1731
OLIG3_E1_174.4,OLIG3,3322,2187
ZNF324_E4_660.38,ZNF324,3838,3749
POU3F1_E1_174.4,POU3F1,3074,2305
KLF2_E3_78.3,KLF2,5280,4588
ZNF765_E4_744.30,ZNF765,2178,1304
PIGK_1188.72,PIGK,2046,1706
NKX3_1_E2_177.17,NKX3,1038,832
RNF20_2928.183,RNF20,1958,991
KLHL28_BTB25132_E1_1716.11,KLHL28,1864,1046
ZNF646_E2_5235.403,ZNF646,938,631
RNF17_tudor14841531_E1_4872.217,RNF17,1860,1096
FGFR3_PKc_E14_123.8,FGFR3,404,263
TOX2_E5_144.2,TOX2,4884,3237
TFAP2E_E5_119.11,TFAP2E,1048,837
NCOR2_E15_42.0,NCOR2,5218,4293
ANAPC4_2430.137,ANAPC4,1872,1461
CASP4_966.52,CASP4,3982,2728
MEOX2_E2_173.3,MEOX2,1900,1137
RNF17_tudor731776_E1_4872.85,RNF17,2976,1354
PRDM8_E10_66.7,PRDM8,3006,2280
PDGFRB_PKc_E13_105.1,PDGFRB,2296,1620
RAD18_1,RAD18,4380,3554
LONP2_2559.61,LONP2,2222,1545
HIVEP2_E5_4578.249,HIVEP2,2872,2569
HTRA4_1431.138,HTRA4,2316,1332
CARHSP1_E3_95.2,CARHSP1,2696,1322
ZNF709_E4_1422.65,ZNF709,3656,2226
CUL2_2295.111,CUL2,2130,1595
EGR2_E2_243.21,EGR2,2160,1520
PAK3_PKc_E12_118.1,PAK3,2536,1783
HDAC6_a1_e14_90.1,HDAC6,2610,1589
ADAMTS8_2670.451,ADAMTS8,1340,991
ELF3_E9_76.7,ELF3,1006,640
VPS41_2565.163,VPS41,3560,2189
PLG_141.3,PLG,1634,1087
PRDM2_e6_63.7,PRDM2,1692,1091
L3MBTL3_MBT236332_E1_2343.61,L3MBTL3,2232,1409
SP5_E2_69.4,SP5,1796,885
KDM3A_e22_95.1,KDM3A,1072,684
RARG_E4_81.7,RARG,6342,4756
FBXO21_1887.48,FBXO21,1546,1185
ZSCAN9_E5_327.7,ZSCAN9,3590,2543
ALX4_E2_135.10,ALX4,3452,3454
SREBF1_E7_66.0,SREBF1,3948,1695
EEF2K_PKc_E8_133,EEF2K,1112,876
RCHY1_720.16,RCHY1,2498,1293
USP2_1818.185,USP2,1568,1465
ABTB1_BTB105178_E1_1437.49,ABTB1,694,474
ACVRL1_PKc_E9_131,ACVRL1,544,314
CTRL_795.44,CTRL,3852,2744
RNF167_1053.153,RNF167,2828,2016
MALT1_2475.176,MALT1,3468,2434
MAST3_PKc_E15_133.2,MAST3,2698,1692
NEK1_PKc_E5_98,NEK1,896,570
RFX7_E5_117.2,RFX7,4632,3014
RIPK4_PKc_E5_159.15,RIPK4,1594,1566
MMP26_786.75,MMP26,4164,2294
SOCS5_1611.29,SOCS5,3042,2445
FBXO21_1887.80,FBXO21,2862,2815
C1S_2067.169,C1S,2090,1723
RFX7_E4_101.9,RFX7,2718,1428
ZBTB17_E12_121.8,ZBTB17,468,353
ZMYND8_BD_e7_88.6,ZMYND8,2192,1024
PROX2_E4_168.14,PROX2,2220,1178
RCOR3_E10_37.0,RCOR3,6966,4892
SP3_E7_69.2,SP3,2334,1559
KCTD8_BTB46143_E1_1422.24,KCTD8,1208,715
MAX_E3_105.2,MAX,1520,1165
BRD2_BD1_e2_109.3,BRD2,8824,5948
ADAM7_2265.55,ADAM7,742,419
RIPK1_PKc_E1_101.8,RIPK1,1114,736
SETD1B_e16_138.10,SETD1B,3684,3164
PSMA4_786.51,PSMA4,2466,1448
DTL_2193.61,DTL,942,315
TRIM24_Phd_E15_104.9,TRIM24,4436,2860
CMA1_744.42,CMA1,2066,1771
TMPRSS6_2436.212,TMPRSS6,1746,1603
IMMP1L_501.17,IMMP1L,3692,2704
HIC2_BTB40141_E1_1848.387,HIC2,4212,3279
HDX_E6_138.2,HDX,9498,5491
ZNF81_E5_1236.21,ZNF81,3214,1548
MLXIPL_E13_117.3,MLXIPL,602,409
TBX3_E3_60.1,TBX3,3240,2486
MBD5_PWWP13831460_E1_4485.212,MBD5,1434,1268
ZNF681_E4_1239.91,ZNF681,5206,3839
GZMK_795.4,GZMK,2036,1193
PRSS22_954.6,PRSS22,3850,2876
CMA1_744.65,CMA1,2492,1547
PBRM1_BD3_e13_140.4,PBRM1,2722,2145
KDM2B_4011.572,KDM2B,2422,1930
ZNF263_E6_231.19,ZNF263,3394,2843
ZNF7_E5_1380.49,ZNF7,2870,2055
ZBTB4_E4_1267.129,ZBTB4,1428,1091
PSMA2_705.1,PSMA2,2926,1989
NTRK3_PKc_E16_173.8,NTRK3,3220,2806
RNF34_1122.56,RNF34,1242,1338
BCR_PKc_E1_1278.242,BCR,976,887
PPARG_E4_139.0,PPARG,4742,3913
RFPL2_1137.34,RFPL2,746,504
SPPL2B_1779.35,SPPL2B,2506,1349
EZH2_SANT_E6_125.4,EZH2,2136,1298
MAP4K3_PKc_E1_54,MAP4K3,4972,3376
CEBPZ_E3_232.0,CEBPZ,2448,2120
ING2_Phd_E2_605.2,ING2,3590,2866
SPSB3_1068.153,SPSB3,1768,1192
TERF1_E10_144.1,TERF1,3406,1608
TERF1_SANT_E10_144.1,TERF1,3406,1608
HTRA3_1362.108,HTRA3,4088,2330
neg62,neg62,3770,2773
MARCH8_876.23,MARCH8,1464,1215
ACVRL1_PKc_E9_131.6,ACVRL1,1108,567
FRK_PKc_E8_176.6,FRK,1294,854
FBXO4_7,FBXO4,1810,1084
MEIS1_E8_63.0,MEIS1,6962,3988
ID1_E1_135.6,ID1,5064,3923
BRSK1_PKc_E3_86,BRSK1,1378,724
KDM1B_CW137192_E1_1773.177,KDM1B,3600,2434
ZIC3_E2_137.2,ZIC3,4208,3344
ZNF772_E5_69.1,ZNF772,2820,1736
RNFT1_1308.75,RNFT1,2638,2030
ZAK_PKc_E3_88.1,ZAK,1012,642
TSC22D1_E3_138.5,TSC22D1,5604,3737
BCL6B_E7_131.1,BCL6B,2654,1609
HPN_1254.15,HPN,3972,3753
RARG_E4_81.3,RARG,2570,1788
ZNF37A_E8_1242.62,ZNF37A,2818,2000
ZNF763_E4_402.22,ZNF763,2744,1746
TFCP2_E3_77.0,TFCP2,4474,2473
OTUD7A_2781.95,OTUD7A,1520,993
ZNF233_E5_648.29,ZNF233,1894,1151
MECOM_E8_1357.16,MECOM,3594,2487
BRD3_BD1_e2_112.5,BRD3,3338,1703
SNAPC4_SANT4_E14_68.3,SNAPC4,1700,1407
TCF7L2_E11_99.2,TCF7L2,428,266
SKP2_1275.94,SKP2,1770,1030
SHOX_E3_135.1,SHOX,936,636
RNF7_342.43,RNF7,2552,1673
ZNF177_E6_498.31,ZNF177,6482,4899
ZBTB17_BTB14109_E1_2412.421,ZBTB17,1178,717
AMFR_1932.93,AMFR,2100,1017
ZNF445_E8_1842.188,ZNF445,3298,2432
RNF183_579.4,RNF183,1170,645
GSK3B_PKc_E5_131.8,GSK3B,1464,848
LAP3_1560.54,LAP3,3472,2224
KCNG1_BTB65164_E1_1542.18,KCNG1,1504,1088
RNF123_3945.662,RNF123,1000,642
DOT1L_e7_63.0,DOT1L,2882,1825
UBP1_E5_107.7,UBP1,1580,1121
CTCF_E5_134.0,CTCF,1806,1197
PLK3_PKc_E5_88.1,PLK3,522,211
FBXO41_2628.301,FBXO41,1170,885
DPF1_Phd2_E10_80.2,DPF1,3778,3429
FBXL2_1272.12,FBXL2,1342,928
CPVL_1431.149,CPVL,1688,688
HSFY2_E2_126.6,HSFY2,3406,1577
SENP8_639.56,SENP8,3318,2382
EOMES_E4_159.11,EOMES,1450,1058
HAND1_E1_162.2,HAND1,3528,2429
KLK12_765.35,KLK12,2244,1731
ZNF624_E6_1671.72,ZNF624,4254,3123
BTBD1_BTB62175_E1_1449.25,BTBD1,3040,1675
PEPD_1482.6,PEPD,2122,1939
KLF2_E3_78.0,KLF2,4508,3394
RNF38_1548.58,RNF38,878,522
UBE2K_603.18,UBE2K,3384,2556
MYSM1_E7_90.3,MYSM1,6414,3156
MYSM1_SANT_E7_93.3,MYSM1,6414,3156
HDAC8_e5_113.2,HDAC8,4016,2430
ETV1_E13_102.6,ETV1,1876,1154
ABHD5_1050.94,ABHD5,2032,1248
RPS6KA5_PKc_E3_219.7,RPS6KA5,2970,1705
ZFP64_E5_252.4,ZFP64,2094,1894
ZNF274_E8_552.40,ZNF274,1644,1163
AHRR_E3_126.1,AHRR,1920,1622
REN_1221.97,REN,1272,1116
MMP12_1413.12,MMP12,3288,1993
SP2_E6_169.19,SP2,2542,2036
PCGF2_1035.5,PCGF2,2654,2050
ARNTL_E8_157.5,ARNTL,4328,3506
GRHL3_E7_112.6,GRHL3,2572,1338
ZNF503_E2_183.36,ZNF503,1518,1100
OTUB1_816.38,OTUB1,3146,2497
PSEN2_1347.123,PSEN2,3598,3239
THAP11_E1_234.14,THAP11,996,762
OVOL3_E4_47.0,OVOL3,2846,2046
RHOXF1_E2_46.2,RHOXF1,4894,2139
CREB3_E6_67.2,CREB3,3908,2379
HOXB13_E2_171.18,HOXB13,3164,2423
SENP8_639.11,SENP8,1540,712
CUL1_2331.72,CUL1,988,645
SHOX2_E3_135.11,SHOX2,668,351
FBXW9_10,FBXW9,1212,1064
NEK1_PKc_E4_97.3,NEK1,1700,1091
FBXO40_13,FBXO40,3620,1979
MMEL1_2340.188,MMEL1,3558,3510
ZFP36L1_1224.189,ZFP36L1,420,423
TSC22D2_E4_168.2,TSC22D2,4848,3295
IVNS1ABP_BTB22126_E1_1929.158,IVNS1ABP,2334,1251
PLAGL1_E7_67.3,PLAGL1,3172,1707
LONRF1_2322.190,LONRF1,4388,3053
ZNF697_E3_1059.84,ZNF697,2476,1750
HOXC10_E2_177.6,HOXC10,3932,2763
PRSS54_1188.51,PRSS54,1692,1052
HTRA1_1443.109,HTRA1,3522,2357
UTY_e25_115.1,UTY,1634,1028
ZNF12_E5_1131.79,ZNF12,3276,1920
ZBED1_E2_150.2,ZBED1,2392,1728
JOSD2_567.104,JOSD2,1508,927
ZNF236_Ex_306.2,ZNF236,2004,1770
ZNF320_E4_1011.48,ZNF320,4274,3011
MARCH6_2733.243,MARCH6,3632,2502
MARCH6_2418.230,MARCH6,3632,2502
FLI1_E9_252.31,FLI1,3134,2046
ZNF567_E6_1281.69,ZNF567,1944,888
TRIM35_1482.262,TRIM35,390,213
UQCRC1_1443.24,UQCRC1,2096,732
GCK_PKc_E3_155.17,GCK,1560,1196
ROR2_PKc_E9_852.88,ROR2,2370,1701
CHD6_D_e13_177.11,CHD6,3780,2621
USP22_1578.184,USP22,1508,748
MSX2_E2_177.13,MSX2,2498,2135
KDM4A_tudor9601004_E1_3195.204,KDM4A,2590,2372
AREL1_2472.29,AREL1,1658,1281
DCAF15_1803.48,DCAF15,1126,1018
ZNF496_E9_339.42,ZNF496,2656,1392
SMARCA4_DEXD_e18,SMARCA4,9104,2246
MMP15_2010.57,MMP15,1532,823
ZNF207_E2_127.2,ZNF207,1924,1253
RHOBTB1_BTB476581_E1_2091.125,RHOBTB1,1688,1408
F9_1386.7,F9,2544,1342
RNF128_1287.88,RNF128,4308,3170
KDM2B_CXXC615651_E1_4011.573,KDM2B,2326,1656
KDM2B_4011.573,KDM2B,2326,1656
FOXK2_E5_96.0,FOXK2,1756,1056
XBP1_E2_97.2,XBP1,2368,1762
VAX2_E2_129.0,VAX2,1852,1748
JOSD2_567.32,JOSD2,5374,4160
RNFT1_1308.81,RNFT1,2844,2086
DLX1_E2_129.16,DLX1,2398,1536
NSD1_Phd5_E22_106.5,NSD1,736,494
HDAC3_e6_56.1,HDAC3,3076,2281
PROP1_E2_135.13,PROP1,1706,976
CCNF_2361.71,CCNF,1398,1081
EGFR_PKc_E18_75.5,EGFR,1944,1570
JARID2_E17_108.1,JARID2,1802,1438
SPSB3_1068.148,SPSB3,2466,2155
ZNF41_E5_1269.42,ZNF41,2582,1870
ZNF648_E2_828.105,ZNF648,1452,996
NRF1_E5_141.9,NRF1,1192,629
FOXF1_E1_234.36,FOXF1,1178,1066
EIF3F_1074.1,EIF3F,1036,638
RNF152_612.106,RNF152,432,403
PSMB6_720.112,PSMB6,1908,1631
ZNF611_E7_1329.58,ZNF611,2560,1680
SPSB1_822.113,SPSB1,1866,982
BACH1_E5_57.1,BACH1,2844,1693
ALX3_E2_135.16,ALX3,3148,2493
NR1I2_E4_50.0,NR1I2,1990,1568
RNF26_1302.132,RNF26,1184,991
GATA3_E5_126.15,GATA3,3002,2083
TEAD1_E10_174.18,TEAD1,4130,4987
HBP1_E10_127.1,HBP1,3246,2628
ZNRF3_2811.545,ZNRF3,4306,4734
ZNF630_E5_909.85,ZNF630,4720,3657
FBXL5_2076.113,FBXL5,1326,924
ZFP37_E4_906.48,ZFP37,4956,3155
PSMA4_786.47,PSMA4,4702,2892
HES7_E2_96.12,HES7,908,681
NAALADL2_2388.28,NAALADL2,5670,3463
DCAF12_1362.63,DCAF12,1314,1060
TDRD7_tudor517559_E1_3297.241,TDRD7,1754,1441
TRIM38_1398.157,TRIM38,652,280
UBR5_8397.214,UBR5,1564,1671
ZNF534_E4_1170.65,ZNF534,4280,2319
FOXK1_E5_96.0,FOXK1,3688,1544
USP21_1698.184,USP21,2968,2017
ZNF774_E4_996.93,ZNF774,1278,1055
GATA3_E4_138.11,GATA3,3978,2654
SP2_E6_169.16,SP2,3508,2594
SMYD4_e5_95.4,SMYD4,2562,1875
FOXH1_E1_78.8,FOXH1,5350,3586
FBXO22_1212.67,FBXO22,1046,1042
UBE2K_603.21,UBE2K,1560,1172
PHF19_Phd1_E4_73.1,PHF19,2604,1846
ZNF787_E3_822.36,ZNF787,3016,1578
PRKCH_PKc_E13_144.1,PRKCH,824,513
REL_E2_132.11,REL,3586,1583
ZBTB16_E6_168.18,ZBTB16,4764,3447
FBXW11_7,FBXW11,4440,3739
RNF17_tudor731776_E1_4872.292,RNF17,1766,1425
TRIM65_1554.3,TRIM65,1296,867
BARHL1_E2_155.15,BARHL1,3756,2976
DCAF5_2829.80,DCAF5,1820,898
INO80_H_e29_73.0,INO80,1270,815
ZNF224_E6_1320.114,ZNF224,5970,4950
SYVN1_1854.282,SYVN1,1178,723
ZBTB47_BTB4113_E1_2244.445,ZBTB47,668,365
TTF2_D_e11_151.10,TTF2,1870,1302
ZNF3_E6_582.61,ZNF3,2114,1010
NRK_PKc_E5_126.4,NRK,1004,607
GGTLC2_657.85,GGTLC2,3292,2414
ZSCAN21_E4_570.18,ZSCAN21,4614,3258
PRDM5_E12_161.10,PRDM5,4090,2478
DPP8_2697.102,DPP8,2852,2154
FBXL19_2085.312,FBXL19,2172,2787
FBXL6_1620.44,FBXL6,980,613
PRSS45_687.2,PRSS45,4396,2868
SREBF1_E6_108.3,SREBF1,4944,2788
MEOX2_E3_162.12,MEOX2,1766,1204
ZNF664_E5_735.25,ZNF664,2566,1404
ARGFX_E4_132.0,ARGFX,4802,2703
MIER2_SANT_E10_84.1,MIER2,4162,2724
NRBP2_PKc_E6_95.1,NRBP2,1226,973
FXR1_Agenet59115_E1_1866.12,FXR1,3628,2794
FBXO4_12,FBXO4,1078,625
ZKSCAN8_E7_744.31,ZKSCAN8,10954,7975
USP17L15_1680.55,USP17L15,5632,3421
BRD3_BD1_e2_112.7,BRD3,3840,2023
CDK11A_PKc_E18_149.14,CDK11A,2444,1149
MAP3K1_4539.114,MAP3K1,2278,1672
KMT2B_8148.803,KMT2B,1256,1005
RAPSN_1239.218,RAPSN,1188,795
ZNF286A_E6_744.28,ZNF286A,436,238
MECP2_E3_127.5,MECP2,3492,1528
MECP2_MBD_E4_127.5,MECP2,3492,1528
CASP10_127.0,CASP10,3090,2244
MSGN1_E1_183.26,MSGN1,1120,529
ZBTB1_BTB14109_E1_2142.133,ZBTB1,1128,677
ZNRF1_684.79,ZNRF1,4690,3493
ZBTB11_E11_125.9,ZBTB11,688,325
MORC2_CW432479_E1_2913.109,MORC2,1194,1051
RAD54L_D_e7_237.21,RAD54L,3608,2942
MMEL1_2340.104,MMEL1,3516,2543
JADE3_ePhd_E7_93.2,JADE3,3172,2046
ZFP1_E4_723.20,ZFP1,3758,3084
FOXA3_E2_234.23,FOXA3,7342,4921
THAP5_E1_74.2,THAP5,1122,580
GZF1_E1_410.27,GZF1,612,630
TAF3_Phd_E6_77.0,TAF3,1484,700
CIC_E6_171.33,CIC,2078,1342
MARCH8_876.32,MARCH8,1688,940
MEF2B_E2_51.0,MEF2B,3104,2312
TBX20_E2_86.5,TBX20,1836,1917
KDM5B_Phd2_E23_132.16,KDM5B,780,554
ZNF226_E6_1572.1,ZNF226,1778,1072
CHD1_D_e12_90.0,CHD1,4700,4345
KAT2A_BD_e17_64.6,KAT2A,3302,2182
KDM5D_E5_144.7,KDM5D,6406,4479
FOSL2_E3_75.2,FOSL2,2132,1539
NPAS4_E6_362.4,NPAS4,1108,627
PYGO2_Phd_E3_162.6,PYGO2,1500,1260
MECOM_E7_157.10,MECOM,3502,3157
ZFP37_E4_906.56,ZFP37,3546,1656
CCDC79_E2_135.7,CCDC79,2664,1401
CCDC79_SANT_E19_144.7,CCDC79,2664,1401
MMP9_2124.397,MMP9,1524,888
NEK10_PKc_E21_46.1,NEK10,2142,1459
ZNF135_E4_1170.157,ZNF135,3372,2376
HOXC8_E2_177.1,HOXC8,1512,955
ZNF287_E6_1158.39,ZNF287,4922,3500
PYGO1_Phd_E3_171.1,PYGO1,1150,621
SP140L_Phd_E15_101.7,SP140L,1740,1009
AREL1_2472.94,AREL1,1200,640
THAP1_E1_62.2,THAP1,554,296
ADNP_E6_138.0,ADNP,2574,1637
USP4_118.10,USP4,3520,1832
DNMT3B_ADD431550_E1_2562.294,DNMT3B,2336,1795
MEX3A_1563.173,MEX3A,470,453
ZNF521_E4_276.7,ZNF521,3848,1898
ASCL1_E1_126.3,ASCL1,2472,1594
YBX2_E4_90.10,YBX2,2224,1614
UBE2S_6,UBE2S,2068,1737
ACTR_e20_258.22,ACTR,2232,1337
CPA6_1314.53,CPA6,5030,3378
ZFP92_E4_657.91,ZFP92,2830,2094
KCNB2_BTB37136_E1_2736.367,KCNB2,2382,1327
PBX4_E5_136.13,PBX4,3288,2058
KBTBD12_BTB32127_E1_1872.1,KBTBD12,2148,887
MEP1A_2241.38,MEP1A,4070,2899
ZNF691_E4_573.3,ZNF691,2752,1819
SIX1_E1_156.25,SIX1,1348,925
NCOR1_E16_218.8,NCOR1,3346,2821
FBXL5_2076.152,FBXL5,2650,1474
ENDOU_1233.68,ENDOU,3202,1843
SP1_E5_200.16,SP1,382,373
USP19_74.1,USP19,5070,4135
PAPPA2_5376.69,PAPPA2,2742,1849
ZNF181_E4_828.55,ZNF181,3130,2496
FBXO38_4,FBXO38,3976,3164
ZFP41_E2_237.31,ZFP41,3246,2580
DNAJC2_SANT2_E16_155.10,DNAJC2,1624,1121
OVGP1_2037.16,OVGP1,3562,2475
TBX6_E5_147.22,TBX6,784,489
WNK1_PKc_E5_89.4,WNK1,672,390
SMURF1_2187.113,SMURF1,2998,3028
RNFT2_1335.107,RNFT2,4720,3160
MAP3K4_PKc_E23_160.12,MAP3K4,1964,1386
KLHL17_BTB82189_E1_1929.3,KLHL17,1028,902
ZNF296_E2_87.10,ZNF296,2722,2416
UBE2J1_957.11,UBE2J1,3610,2312
MID2_2208.210,MID2,2858,1731
USP7_3309.63,USP7,1864,1504
DPP10_2403.91,DPP10,3400,1986
SCYL2_PKc_E2_84,SCYL2,2784,2284
CREBBP_BD_e18_210.15,CREBBP,2962,2437
UBE3B_3207.266,UBE3B,2408,1219
ZNF281_E2_246.2,ZNF281,4056,3352
ZNF30_E5_1491.94,ZNF30,2902,1514
HTRA2_1377.173,HTRA2,2448,1340
RNF17_tudor12321277_E1_4872.252,RNF17,2044,1709
TTBK1_PKc_E6_105.8,TTBK1,2078,1639
SOX7_E1_109.12,SOX7,2232,1511
VRK3_PKc_E10_93.5,VRK3,1102,450
PHF13_Phd_E4_141.9,PHF13,1808,1530
ZNF20_E4_1233.31,ZNF20,4482,2919
SUV39H2_Chromo_E2_39.0,SUV39H2,2494,1841
RHOBTB2_BTB523615_E1_2250.15,RHOBTB2,2194,1640
FOLH1_2253.221,FOLH1,3758,2504
ZNF264_E4_1155.81,ZNF264,5072,3365
BRWD3_BD_e31_121.4,BRWD3,3524,2680
ZBTB40_BTB19113_E1_3720.12,ZBTB40,1790,1004
TRIM43_1341.160,TRIM43,764,796
ZNF484_E4_1164.71,ZNF484,4818,4458
MYT1_E6_248.19,MYT1,3030,1328
L3MBTL4_MBT164260_E1_1872.45,L3MBTL4,3954,2793
KCNA6_BTB43134_E1_1590.34,KCNA6,1530,889
TMPRSS11F_1317.45,TMPRSS11F,3208,2530
TCF7_E8_99.9,TCF7,1514,889
CAMTA2_E4_68.2,CAMTA2,2078,1606
ZIC4_E3_118.0,ZIC4,4794,4254
KDM4B_tudor9751030_E1_3291.277,KDM4B,2112,1283
ZNF14_E4_1155.49,ZNF14,5270,2654
ZNF490_E5_918.64,ZNF490,3848,2358
VPS41_2565.35,VPS41,1490,1385
MSGN1_E1_183.21,MSGN1,2618,1348
TLK1_PKc_E14_72.3,TLK1,1904,804
RNF157_2040.50,RNF157,1316,826
RNF212B_903.4,RNF212B,1084,681
USP25_3168.22,USP25,3512,2228
KDM4B_ePhd_E19_168.6,KDM4B,2306,1355
USP37_2940.129,USP37,2024,1588
CCNF_2361.397,CCNF,1506,1071
GBX1_E2_177.14,GBX1,736,395
ZNF845_E4_1674.102,ZNF845,3308,1918
ZNF485_E5_651.25,ZNF485,1484,1247
TRIM6-TRIM34_2529.278,TRIM6-TRIM34,4200,3742
TRIM6_1551.193,TRIM6,4200,3742
MTA3_SANT_E11_57.0,MTA3,1626,629
TFAP2A_E4_140.12,TFAP2A,1314,1289
