sgRNA,Gene,HCT116-Ts3.initial,HCT116-Ts3.final
LCOR_E8_132.1,LCOR,1272,1818
PPIL2_1563.72,PPIL2,908,37
FBXO39_6,FBXO39,519,750
PRKAA2_PKc_E5_88.3,PRKAA2,930,1183
DCAF12_1362.25,DCAF12,363,225
SETD2_e5_124.5,SETD2,410,99
KLHL29_BTB319431_E1_2628.105,KLHL29,340,186
HMG20A_E5_144.0,HMG20A,860,1053
CHD6_Chromo_E10_135.2,CHD6,646,367
PAPPA2_5376.69,PAPPA2,1326,977
NR2C2_E7_38.0,NR2C2,1139,1372
BMI1_981.22,BMI1,865,1171
KCTD17_BTB33121_E1_894.164,KCTD17,127,99
ATF2_E5_45.1,ATF2,1095,984
ZMYND11_Phd_E4_132.3,ZMYND11,291,114
ASB15_1767.90,ASB15,279,423
TBX19_E2_265.41,TBX19,971,711
CTSA_1497.133,CTSA,1031,1079
THAP7_E2_156.21,THAP7,401,148
SOCS3_678.108,SOCS3,283,319
KLHL28_BTB25132_E1_1716.8,KLHL28,1112,719
THAP11_E1_234.6,THAP11,856,333
ZNF490_E5_918.60,ZNF490,485,917
BRCA1_5592.485,BRCA1,782,131
HECW2_4719.624,HECW2,503,239
KLHL30_BTB23130_E1_1737.342,KLHL30,499,614
SALL1_E2_2190.265,SALL1,494,572
FBXO3_1416.139,FBXO3,375,151
KLHL1_BTB202305_E1_2247.203,KLHL1,1099,2018
ZBTB34_BTB22122_E1_1503,ZBTB34,353,382
GLIS3_E5_162.10,GLIS3,878,597
TOX2_E5_144.14,TOX2,377,376
KCTD4_BTB36123_E1_780.14,KCTD4,819,961
RHOXF2B_E2_71.0,RHOXF2B,1162,1020
CNBP_540.17,CNBP,608,623
TFAP2C_E7_217.28,TFAP2C,612,575
ZBTB49_E8_101.7,ZBTB49,724,659
UBE2L3_639.57,UBE2L3,796,303
PHRF1_4950.1067,PHRF1,398,332
GGT7_1989.233,GGT7,647,491
SUV39H1_e5_130.11,SUV39H1,1239,1027
UBE2K_603.21,UBE2K,626,939
PAX7_E2_222.17,PAX7,696,1023
MMP28_220.4,MMP28,440,504
NFIL3_E2_156.5,NFIL3,1543,2141
MBD2_MBD_E2_100.5,MBD2,527,306
HMX2_E2_174.16,HMX2,315,159
NEK5_PKc_E4_97.2,NEK5,705,661
UBE4B_3909.308,UBE4B,555,185
HOXA13_E2_171.14,HOXA13,411,502
MAFF_E3_276.21,MAFF,116,203
RSPRY1_1731.88,RSPRY1,643,669
ZNF157_E4_1023.62,ZNF157,1218,1719
PML_2649.279,PML,868,1035
ZNF22_E2_327.3,ZNF22,2107,1905
WDSUB1_1155.80,WDSUB1,1579,1010
ST18_E20_63.3,ST18,349,293
BRD4_BD1_e4_68.1,BRD4,370,26
CDC5L_SANT_E2_104.3,CDC5L,667,256
TRIM7_1536.62,TRIM7,509,1052
METAP2_1437.81,METAP2,875,72
TYK2_PKc_E17_155.3,TYK2,217,412
RFWD3_2325.176,RFWD3,1444,373
TRIM15_1398.5,TRIM15,310,311
RHBDF2_2571.26,RHBDF2,709,527
ZNF717_E5_1770.55,ZNF717,735,956
KCTD7_BTB53138_E1_870.115,KCTD7,571,561
FBXL16_12,FBXL16,620,204
ZFP28_E8_1170.13,ZFP28,1914,1997
ZMYND11_PWWP272353_E1_1809.129,ZMYND11,788,490
FBXL19_CXXC5077_E1_2085.487,FBXL19,837,675
FBXL19_2085.487,FBXL19,837,675
PRRX2_E2_123.2,PRRX2,221,313
EPHA5_PKc_E12_186.6,EPHA5,781,776
RING1_1221.262,RING1,2199,3154
MYB_SANT2_E5_114.3,MYB,278,678
CAMK2D_PKc_E5_66,CAMK2D,318,340
MARK1_PKc_E6_71.2,MARK1,193,386
HOXD9_E2_156.5,HOXD9,307,147
ARID4B_tudor58113_E1_3939.16,ARID4B,1228,1074
RAF1_PKc_E11_85.12,RAF1,688,285
ADAM21_2169.181,ADAM21,2307,2328
MYF6_E1_177.6,MYF6,1195,1185
NKX2_3_E2_177.17,NKX2,643,475
SOCS7_1746.241,SOCS7,1024,1029
CLPP_834.26,CLPP,1762,875
MID2_2208.180,MID2,764,927
KCNA3_BTB106197_E1_1728.25,KCNA3,415,519
CPE_1431.135,CPE,1613,1425
LMTK2_PKc_E5_119.2,LMTK2,931,696
CREBBP_BD_e17_107.0,CREBBP,573,177
ESX1_E2_89.4,ESX1,830,831
CDC7_PKc_E6_143.7,CDC7,235,11
NEK8_PKc_E3_233.4,NEK8,1550,1822
PRSS36_2568.31,PRSS36,1455,1389
RCOR3_SANT2_E9_78.0,RCOR3,212,227
RNF10_2436.288,RNF10,1261,1357
ZIM2_E11_492.13,ZIM2,660,796
TRIM56_2268.541,TRIM56,413,366
SETDB2_E7_183.6,SETDB2,924,1208
MAP4K1_PKc_E5_56.2,MAP4K1,463,498
NHLRC1_1188.160,NHLRC1,1335,1027
ZBTB18_BTB23119_E1_1596.187,ZBTB18,745,743
CUL5_2343.3,CUL5,981,1125
FBXO21_1887.240,FBXO21,305,335
TSSK1B_PKc_E1_789.71,TSSK1B,556,580
CDH1_2649.284,CDH1,732,561
ARAF_PKc_E10_152.4,ARAF,824,1003
KLF11_E3_31.0,KLF11,1057,1362
LMTK2_PKc_E7_134.1,LMTK2,618,428
SCX_E1_156.11,SCX,709,433
ZBTB24_E3_168.15,ZBTB24,363,327
MBD3_E5_178.16,MBD3,1509,1194
FBXO31_1620.30,FBXO31,591,646
UBE2Q2_1128.67,UBE2Q2,837,865
BUB1_PKc_E24_107,BUB1,300,60
KLHL3_BTB40147_E1_1764.17,KLHL3,548,659
RNF138_738.51,RNF138,559,451
ATOH1_E1_177.15,ATOH1,729,565
FBXL21_1305.58,FBXL21,955,955
LMX1A_E6_78.5,LMX1A,1006,1598
BSX_E3_45.3,BSX,441,317
ASB17_888.18,ASB17,726,941
MMEL1_2340.104,MMEL1,1663,1305
L3MBTL1_E18_88.1,L3MBTL1,278,176
FBXL8_1125.47,FBXL8,482,291
BTBD17_BTB53162_E1_1437.265,BTBD17,1108,1070
CUL4A_2280.166,CUL4A,421,991
CECR2_BD_e12_92.7,CECR2,901,728
UHRF2_2409.146,UHRF2,697,477
KBTBD13_BTB13101_E1_1377.2,KBTBD13,646,482
MEX3D_2001.117,MEX3D,405,522
ZNF300_E7_1077.56,ZNF300,555,427
RBCK1_1533.195,RBCK1,700,583
OTUB1_816.53,OTUB1,772,247
TMPRSS9_3180.212,TMPRSS9,1120,785
IRF3_E2_153.14,IRF3,388,293
G2E3_ePhd_E3_96.0,G2E3,162,195
PCSK7_2358.125,PCSK7,567,656
ZNF268_E6_1749.126,ZNF268,504,668
MGA_E20_126.5,MGA,984,529
TRIM39_1557.223,TRIM39,537,725
MYO3B_PKc_E3_135.4,MYO3B,804,575
ZNF236_Ex_357.42,ZNF236,943,728
CDKL3_PKc_E3_195.2,CDKL3,546,651
MARCH3_762.22,43527,1047,1454
TYK2_PKc_E13_186.14,TYK2,160,230
NAALADL1_2223.414,NAALADL1,989,869
FOXI2_E1_208.0,FOXI2,249,187
MAP3K1_4539.423,MAP3K1,972,932
BIRC3_1815.64,BIRC3,814,979
KCTD5_BTB46135_E1_705.3,KCTD5,1245,1736
PAX3_E2_222.36,PAX3,494,531
BDP1_SANT_E8_55.1,BDP1,608,83
KMT2A_CXXC11471194_E1_11919.233,KMT2A,214,115
BTBD19_BTB30123_E1_876.147,BTBD19,388,443
POU4F1_E2_177.16,POU4F1,298,504
PARK7_570.39,PARK7,297,516
TEAD2_E2_109.9,TEAD2,970,816
HIC2_BTB40141_E1_1848.396,HIC2,994,990
PRSS27_873.158,PRSS27,1018,1031
L3MBTL2_MBT511604_E1_2118.168,L3MBTL2,367,334
KDR_PKc_E19_114.3,KDR,285,536
ESR1_E3_117.8,ESR1,693,969
NR4A3_E4_84.2,NR4A3,800,500
RAD54L2_H_e15_100.9,RAD54L2,1935,1334
RHBDD2_672.16,RHBDD2,777,777
KLK10_831.8,KLK10,669,960
CDC16_1863.10,CDC16,477,56
ZNF366_E3_192.15,ZNF366,572,720
ASB10_1404.198,ASB10,303,373
FBXO42_2154.351,FBXO42,902,570
WNK1_PKc_E6_49.2,WNK1,934,852
RPS6KB2_PKc_E4_69.5,RPS6KB2,371,468
PSMB7_834.77,PSMB7,638,41
ZNF670_E4_498.22,ZNF670,438,560
TET3_e10_79.0,TET3,477,411
TRIM65_1554.346,TRIM65,277,92
ZNF233_E5_648.16,ZNF233,866,1013
ADAMTS12_4785.84,ADAMTS12,679,874
MYB_SANT_E3_72.1,MYB,608,843
MAK_PKc_E3_55.1,MAK,851,1309
WWP1_2769.89,WWP1,986,942
RFX3_E8_49.1,RFX3,692,1000
TRIM73_3,TRIM73,540,576
ZBTB40_BTB19113_E1_3720.8,ZBTB40,1207,636
WHSC1L1_PWWP9581051_E1_4314.141,WHSC1L1,400,533
SPEG_PKc2_E34_123.9,SPEG,585,476
ZNF695_E4_1104.51,ZNF695,1659,1824
NEK9_PKc_E5_106.5,NEK9,368,413
ERBB3_PKc_E18_75.4,ERBB3,297,274
ZNF436_E4_918.101,ZNF436,853,1129
STK11_PKc_E6_128.2,STK11,291,103
HERC1_14586.643,HERC1,417,506
TRIM10_1446.254,TRIM10,279,289
ASB3_1557.56,ASB3,326,176
USP17L13_885.84,USP17L13,793,1605
ATAD2B_BD_e21_95.6,ATAD2B,1005,535
CRAMP1_SANT_E3_126.0,CRAMP1,573,260
SIX4_E1_165.1,SIX4,427,472
ATG4A_1197.93,ATG4A,816,1006
ZFPL1_933.178,ZFPL1,152,151
ZNF565_E5_990.82,ZNF565,562,870
ZNF25_E6_930.85,ZNF25,1631,1429
ZNF362_E8_102.7,ZNF362,849,850
MELK_PKc_E6_69,MELK,964,1415
MLL5_e12_118.6,MLL5,733,499
SP4_E5_121.0,SP4,1008,1033
HERC6_3069.318,HERC6,1381,1109
BFAR_1353.67,BFAR,1405,1336
SPIN3_Spinlin129177_E1_777.68,SPIN3,282,484
ZXDB_E1_490.7,ZXDB,1024,1928
PAX3_E2_222.12,PAX3,448,485
ZNRF3_2811.552,ZNRF3,643,624
FGFR4_PKc_E10_38.3,FGFR4,458,399
ZNF70_E2_915.33,ZNF70,893,443
EZH2_e19_85.3,EZH2,983,1210
RNF17_tudor14841531_E1_4872.179,RNF17,648,671
HMG20B_E4_144.16,HMG20B,845,551
FOXS1_E1_234.20,FOXS1,791,970
VDR_E3_101.13,VDR,404,318
FBXL19_2085.231,FBXL19,338,136
NSD1_PWWP17541848_E1_8091.712,NSD1,240,313
MARK3_PKc_E5_66.2,MARK3,787,546
ASB4_1281.71,ASB4,582,1159
PITX2_E2_135.8,PITX2,434,274
MAPK1_PKc_E3_190.8,MAPK1,664,211
MARCH10_2541.121,43534,646,613
TESK2_PKc_E4_49,TESK2,662,723
RYK_PKc_E13_160.9,RYK,710,837
GAN_BTB20125_E1_1794.19,GAN,490,610
SCMH1_MBT31126_E1_1983.305,SCMH1,448,235
CHD2_Chromo_E10_101.3,CHD2,681,1262
SBK1_PKc_E4_522.11,SBK1,643,304
TMPRSS9_3180.606,TMPRSS9,1067,1176
TGIF2LX_E2_171.8,TGIF2LX,1114,1299
RNF216_2772.108,RNF216,625,730
RFX5_E7_120.6,RFX5,497,705
SIAH1_942.73,SIAH1,754,1174
SPSB2_792.116,SPSB2,448,356
NOBOX_E5_203.1,NOBOX,443,466
ZNF596_E6_906.4,ZNF596,1391,807
PML_2649.480,PML,500,475
ZNF616_E4_1668.35,ZNF616,1341,1300
CPQ_1419.48,CPQ,1186,1049
ZBTB6_BTB23127_E1_1275.77,ZBTB6,631,555
DUXA_E4_146.11,DUXA,620,832
NKX2_6_E2_177.0,NKX2,460,772
SP140_E19_88.8,SP140,1362,1884
MYBL2_SANT_E4_52.3,MYBL2,524,380
PRDM16_E8_154.2,PRDM16,841,720
KCTD1_BTB40132_E1_798.78,KCTD1,665,703
ZNF157_E4_1023.66,ZNF157,886,1340
ARIH2_1482.121,ARIH2,675,566
TRIM52_894.131,TRIM52,309,203
CSNK1G2_PKc_E3_41,CSNK1G2,509,492
ZBED1_E2_150.2,ZBED1,1002,1328
HDAC5_e23_97.7,HDAC5,832,1169
JAK1_PKc_E17_152.6,JAK1,524,396
FBXL5_2076.131,FBXL5,332,373
GMEB2_E4_90.0,GMEB2,2204,1195
ZNF680_E4_1086.61,ZNF680,881,1188
ZBTB40_E14_165.21,ZBTB40,550,416
CASP12_1026.72,CASP12,1207,1108
FBXL12_981.192,FBXL12,426,471
PSMB2_606.18,PSMB2,1409,472
ZBTB39_BTB20120_E1_2139.315,ZBTB39,530,429
KLHL14_BTB23181_E1_1887.244,KLHL14,510,451
ELOB_1,ELOB,997,30
AEBP1_3477.192,AEBP1,1287,772
VSX1_E3_124.10,VSX1,965,1009
ZNF781_E4_303.22,ZNF781,1332,2149
FOXN4_E7_97.3,FOXN4,1354,919
EPHB1_PKc_E10_43.1,EPHB1,471,485
PRKACA_PKc_E5_83.8,PRKACA,506,221
BRPF3_PWWP10741189_E1_3618.306,BRPF3,715,818
RCOR3_SANT_E7_79.5,RCOR3,890,754
BATF_E2_93.5,BATF,1067,1191
SOX14_E1_216.17,SOX14,315,320
JARID2_e12_115.1,JARID2,937,943
KMT2C_Phd4_E18_105.5,KMT2C,651,38
ADRBK1_PKc_E10_79.2,ADRBK1,1015,882
PDGFRA_PKc_E12_124.3,PDGFRA,575,336
SFMBT1_MBT252348_E1_2601.289,SFMBT1,837,933
MNAT1_930.77,MNAT1,878,186
UBE2J1_957.88,UBE2J1,448,522
PSMA5_726.3,PSMA5,1172,1603
MMP24_1938.312,MMP24,301,370
MTOR_PKc_E49_123.6,MTOR,354,95
APEH_2199.215,APEH,1090,1185
KLF1_E3_137.1,KLF1,903,353
PRDM8_E10_66.8,PRDM8,1148,1300
PRKG1_PKc_E13_142.5,PRKG1,1042,785
USP6_175.6,USP6,1683,1554
ZNF485_E5_651.25,ZNF485,767,732
PKN3_PKc_E15_92.2,PKN3,310,517
ZNF48_E2_1083.159,ZNF48,260,233
ARNT_E6_157.2,ARNT,447,332
MDM2_1335.51,MDM2,679,248
MEIS3_E9_88.11,MEIS3,791,328
FBXL2_1272.44,FBXL2,502,702
CBL_2721.224,CBL,1100,746
EPHA2_PKc_E13_210.8,EPHA2,551,304
ZNF764_E3_489.11,ZNF764,629,843
DPEP3_1542.55,DPEP3,334,329
TRIM41_1893.395,TRIM41,669,413
PPIL2_1563.229,PPIL2,314,54
TRAF5_1674.126,TRAF5,1094,1520
RNF125_699.53,RNF125,835,928
CPQ_1419.54,CPQ,685,589
UBE2E2_606.12,UBE2E2,1848,2641
JUN_E1_162.8,JUN,469,252
FOXP1_E18_81.0,FOXP1,932,1095
KLHL15_BTB32128_E1_1815.176,KLHL15,666,649
UBE2D1_444.4,UBE2D1,740,966
FOXI1_E1_208.26,FOXI1,889,920
CLOCK_e23_256.10,CLOCK,304,712
CSDE1_E13_165.4,CSDE1,942,1215
HOXB1_E2_168.21,HOXB1,717,618
PARP14_Macro12271354_E1_5406.345,PARP14,420,534
TRIM65_1554.357,TRIM65,376,230
TDRD6_tudor541585_E1_6291.173,TDRD6,762,739
L3MBTL1_MBT385481_E1_2523.339,L3MBTL1,399,245
GCM2_E2_241.33,GCM2,1147,1195
DDA1_309.30,DDA1,221,239
HOXB1_E2_168.13,HOXB1,410,578
SUV420H2_e5_164.16,SUV420H2,1011,1282
SOX15_E1_216.3,SOX15,545,426
KDM4A_Phd_E14_205.7,KDM4A,499,363
FBXL3_1287.9,FBXL3,475,324
ALG13_51.4,ALG13,846,852
PPARD_E5_139.10,PPARD,1127,929
CUL9_7554.310,CUL9,969,1019
CAPN11_2220.57,CAPN11,647,605
IRX4_E6_180.15,IRX4,937,1000
ASB6_1266.179,ASB6,254,209
ASB4_1281.120,ASB4,462,810
ZNF420_E5_1581.60,ZNF420,1661,2098
PRKACA_PKc_E4_99,PRKACA,360,328
USP25_3168.22,USP25,1401,1367
JAK3_PKc_E16_152.11,JAK3,438,236
SFMBT1_MBT23120_E1_2601.9,SFMBT1,818,765
MAP3K3_PKc_E13_132.7,MAP3K3,610,380
TSSK6_PKc_E1_771.45,TSSK6,497,230
RNFT2_1335.134,RNFT2,455,533
FOXP2_E13_36.1,FOXP2,1253,1263
SENP7_3153.92,SENP7,1645,1443
CDK1_PKc_E6_164,CDK1,423,40
ZNF792_E4_750.1,ZNF792,683,932
UBE2D1_444.11,UBE2D1,1083,1544
SIRT7_e4_70.2,SIRT7,456,464
RC3H1_3405.2,RC3H1,454,605
HDAC11_e6_77.6,HDAC11,1491,945
HIPK1_PKc_E3_124.1,HIPK1,369,350
RC3H2_3576.1,RC3H2,1110,1457
BNC2_E7_147.5,BNC2,496,687
ASB6_1266.217,ASB6,520,320
MYBL1_SANT2_E5_115.5,MYBL1,752,605
USP42_3951.586,USP42,901,653
LIMK1_PKc_E10_132.9,LIMK1,465,351
HM13_1281.181,HM13,1054,519
ZNF709_E4_1422.80,ZNF709,1048,1033
SH3RF2_2190.85,SH3RF2,434,328
BTK_PKc_E18_158.4,BTK,715,1133
RAF1_PKc_E12_177.12,RAF1,1195,123
EPHA2_PKc_E12_62,EPHA2,1118,1547
RNF39_1263.219,RNF39,227,271
SCPEP1_1359.33,SCPEP1,884,453
FOXF1_E1_234.36,FOXF1,782,271
C1RL_1464.107,C1RL,854,815
ADCK3_PKc_E11_142.6,ADCK3,437,492
ZBTB11_E8_118.6,ZBTB11,396,239
GUCY2F_PKc_E8_90,GUCY2F,274,190
ZNF503_E2_183.21,ZNF503,122,57
FEZF2_E5_80.4,FEZF2,993,815
ZNF564_E4_1317.70,ZNF564,1434,1488
FOXD4L1_E1_234.12,FOXD4L1,766,276
HES7_E2_96.1,HES7,453,405
ATRX_H_e28_178.3,ATRX,582,904
CAD_6678.669,CAD,1609,365
SMYD5_SET1_e11_95.0,SMYD5,863,655
VRK2_PKc_E4_70.1,VRK2,306,443
UBE2QL1_486.46,UBE2QL1,232,249
KDM5A_Phd3_E28_204.11,KDM5A,860,835
ZNF614_E5_666.37,ZNF614,1377,1542
RPS6KA5_PKc_E4_116.1,RPS6KA5,1030,1386
KLHL20_BTB59165_E1_1830.207,KLHL20,592,353
STK11_PKc_E3_90.3,STK11,528,256
NEK1_PKc_E5_98,NEK1,418,269
ADRBK1_PKc_E11_131.9,ADRBK1,481,308
ZFHX3_E9_2580.217,ZFHX3,973,1314
NR2F2_E1_208.5,NR2F2,687,443
ZNF664_E5_735.38,ZNF664,779,644
SPOPL_BTB190297_E1_1179.73,SPOPL,536,757
LRRK2_PKc_E40_191.4,LRRK2,643,423
DAPK2_PKc_E6_49.1,DAPK2,1072,830
STEAP1_1020.2,STEAP1,1953,1983
ARID2_E13_135.4,ARID2,1467,2268
FBXL8_1125.36,FBXL8,765,583
KDM5B_Phd2_E23_132.12,KDM5B,899,1081
CELA2A_810.32,CELA2A,272,247
ZSCAN20_E9_248.27,ZSCAN20,1509,1299
ZSCAN20_SANT2_E7_248.27,ZSCAN20,1509,1299
TRIM28_2508.26,TRIM28,409,147
CUL5_2343.95,CUL5,1008,1077
ZNF670_E4_498.16,ZNF670,726,708
PRKAA2_PKc_E4_145.8,PRKAA2,157,110
RNF167_1053.62,RNF167,1183,893
BTBD18_BTB24120_E1_2139.329,BTBD18,753,910
MECP2_MBD_E3_98.3,MECP2,389,743
SUV420H1_e9_105.1,SUV420H1,577,316
PAN2_3609.36,PAN2,1045,814
ZNF703_E2_91.3,ZNF703,653,563
FBXO40_11,FBXO40,1044,1275
PRPF19_1515.216,PRPF19,311,39
HOXB6_E4_177.0,HOXB6,1077,749
USP18_1119.13,USP18,502,344
RNF17_tudor731776_E1_4872.79,RNF17,424,1032
NCOR2_E19_95.4,NCOR2,723,305
NCOR2_SANT2_E19_101.4,NCOR2,723,305
USP41_852.109,USP41,1240,1660
FBXL15_903.82,FBXL15,696,428
TEAD1_E3_187.20,TEAD1,631,960
PBX4_E5_136.9,PBX4,1009,946
IRF2BP1_1755.218,IRF2BP1,760,291
FOXP3_E10_36.1,FOXP3,224,167
GSX1_E2_174.9,GSX1,1034,1347
TRIM35_1482.7,TRIM35,257,317
ANAPC5_2268.164,ANAPC5,516,54
TRIM7_1536.14,TRIM7,37,66
FBXO42_2154.295,FBXO42,673,275
ZBTB9_BTB38140_E1_1422.242,ZBTB9,904,732
ZFX_E10_1119.65,ZFX,1262,770
ZNF765_E4_744.34,ZNF765,1719,2330
XPNPEP2_78.6,XPNPEP2,519,808
NEK11_PKc_E7_127.7,NEK11,256,372
OSR2_E3_101.13,OSR2,1397,839
FOXJ2_E2_138.16,FOXJ2,964,724
ZNF521_E4_276.3,ZNF521,1503,1713
FYN_PKc_E13_132.11,FYN,592,396
POU2F2_E11_108.2,POU2F2,943,764
NR1D1_E5_248.53,NR1D1,1872,1619
MAK_PKc_E4_122,MAK,367,690
SIX6_E1_147.1,SIX6,337,446
KDM4A_ePhd_E17_109.4,KDM4A,869,559
PHF14_Phd2_E13_132.3,PHF14,443,587
KMT2B_CXXC_E6_131.12,KMT2B,736,993
MPHOSPH8_Chromo_E2_114.5,MPHOSPH8,432,284
FBXL5_2076.134,FBXL5,1090,1383
JADE1_ePhd_E7_93.11,JADE1,902,557
NFAT5_E7_191.13,NFAT5,162,51
MYT1L_E14_215.20,MYT1L,913,915
STK19_PKc_E6_98,STK19,618,562
PCGF2_1035.198,PCGF2,592,604
TTC3_6078.249,TTC3,1340,1072
PRDM4_E11_169.13,PRDM4,852,630
DEAF1_E5_140.0,DEAF1,318,329
SNAPC4_SANT3_E13_46.3,SNAPC4,550,90
MMP24_1938.65,MMP24,519,335
BACE1_1506.38,BACE1,1187,1555
ZBTB7B_E5_196.9,ZBTB7B,844,1534
FBXW4_1239.93,FBXW4,385,389
HM13_1281.144,HM13,1150,898
KLF12_E8_170.4,KLF12,460,493
GBX2_E2_177.10,GBX2,622,364
PLK4_PKc_E2_96.3,PLK4,752,147
CAMK1D_PKc_E2_132.3,CAMK1D,199,219
BATF_E3_81.3,BATF,630,813
FXR2_Agenet69127_E1_2022.345,FXR2,752,537
TFR2_2406.327,TFR2,412,669
BRCA1_5592.447,BRCA1,1069,1016
KLHL40_BTB23128_E1_1866.16,KLHL40,315,244
BMP2K_PKc_E5_122.2,BMP2K,805,898
RFFL_1092.161,RFFL,406,384
SETD7_e8_95.11,SETD7,937,1006
FOXN1_E6_120.1,FOXN1,1403,862
TRIO_PKc_E57_399.42,TRIO,337,147
TRIM34_1467.3,TRIM34,825,927
PHF1_Phd2_E6_26.1,PHF1,511,266
F9_1386.91,F9,373,314
ZNF397_E4_744.42,ZNF397,339,410
ZNF425_E4_1131.122,ZNF425,315,372
ZBTB18_BTB23119_E1_1596.8,ZBTB18,692,1104
SHOX_E3_135.12,SHOX,467,966
FBXL16_11,FBXL16,487,164
UBR3_5667.506,UBR3,286,147
FOXR2_E1_246.5,FOXR2,438,707
FBXO10_2871.338,FBXO10,344,226
TTBK2_PKc_E7_66.3,TTBK2,824,595
GATA6_E3_138.15,GATA6,429,470
MYCBP2_14037.627,MYCBP2,680,625
TRIM54_1203.174,TRIM54,236,253
MBTPS2_1560.74,MBTPS2,810,150
ASB17_888.19,ASB17,1020,645
NEK3_PKc_E7_87.1,NEK3,1032,861
ZNF707_E8_567.42,ZNF707,542,463
ZNF566_E5_570.24,ZNF566,796,1018
FBXO3_1416.112,FBXO3,562,776
KLHL22_BTB51145_E1_1905.293,KLHL22,242,222
RNF222_663.156,RNF222,169,128
TRIM21_1428.13,TRIM21,889,1216
ZNF697_E3_1059.8,ZNF697,768,795
MKRN3_1524.35,MKRN3,1162,1488
DCAF1_15,DCAF1,1022,211
TLK1_PKc_E16_90.5,TLK1,571,296
FANCL_1143.92,FANCL,345,469
NSD1_Phd5_E22_106.7,NSD1,309,280
ASB3_1557.104,ASB3,607,810
ASB6_1266.31,ASB6,646,690
ASB13_837.52,ASB13,1373,1340
CDC5L_SANT2_E3_142.1,CDC5L,556,982
MASTL_PKc1_E1_87.13,MASTL,497,2
ITK_PKc_E14_65,ITK,414,317
ATOH8_E1_78.10,ATOH8,452,302
ASB6_1266.109,ASB6,1099,915
ZNF74_E5_915.57,ZNF74,625,572
SH3RF3_2649.78,SH3RF3,832,868
KLK3_786.16,KLK3,174,200
RFFL_1092.75,RFFL,571,709
FBXO3_1416.122,FBXO3,1273,1041
KMT2A_CXXC11471194_E1_11919.227,KMT2A,609,528
RNF170_777.54,RNF170,955,965
RFWD2_2124.106,RFWD2,1384,996
CBLC_1425.213,CBLC,499,448
STK26_PKc_E8_102,STK26,622,988
NUAK1_PKc_E4_66.2,NUAK1,306,122
ZNF33A_E5_1407.109,ZNF33A,1707,1453
LTA4H_1836.38,LTA4H,1079,1499
KCTD11_BTB2270_E1_699.152,KCTD11,383,405
ZCWPW2_CW3078_E1_1071.6,ZCWPW2,1677,1671
HLX_E3_141.7,HLX,558,456
HIVEP2_E5_4578.249,HIVEP2,1457,1377
ABL2_PKc_E10_68.4,ABL2,231,305
BRSK1_PKc_E3_86,BRSK1,561,776
SOCS5_1611.29,SOCS5,1529,1105
TEC_PKc_E17_158.5,TEC,559,595
ELMSAN1_SANT_E10_54.5,ELMSAN1,366,209
CERS2_E4_93.11,CERS2,598,939
NACC2_BTB20120_E1_1764.16,NACC2,210,332
CDC26_3,CDC26,329,130
TCF15_E1_168.16,TCF15,473,470
BTBD3_BTB156263_E1_1698.43,BTBD3,800,844
STK31_tudor31147_E1_3060.238,STK31,601,761
GUCY2D_PKc_E11_150.8,GUCY2D,411,280
ROCK1_PKc_E7_145.1,ROCK1,598,436
SP3_E6_121.1,SP3,564,541
JAK2_PKc2_E20_190.1,JAK2,378,264
ELF3_E9_76.0,ELF3,684,542
ZNF317_E7_1077.34,ZNF317,983,755
TRIM49B_4,TRIM49B,922,573
IRF6_E4_171.15,IRF6,1247,1392
GON4L_SANT_E32_91.2,GON4L,606,171
FLT1_PKc_E18_105.4,FLT1,923,934
USP41_852.89,USP41,1616,1951
LCK_PKc_E12_132.1,LCK,456,584
AURKC_PKc_E7_156.13,AURKC,568,666
ESRRA_E4_62.0,ESRRA,743,307
KLF5_E4_78.4,KLF5,138,112
MAP3K6_PKc_E17_137.9,MAP3K6,302,306
RNPEP_1953.332,RNPEP,1968,1783
ERBB2_PKc_E20_186.2,ERBB2,229,148
UBTF_E12_114.3,UBTF,655,37
TRIB2_PKc_E2_293.17,TRIB2,269,254
PHF20L1_Phd_E16_45.1,PHF20L1,650,658
MAP3K7_PKc_E1_120.13,MAP3K7,173,56
ZBTB18_BTB23119_E1_1596.6,ZBTB18,984,853
ZNF224_E6_1320.46,ZNF224,1377,953
ZNF335_E14_161.9,ZNF335,572,61
RBAK_E5_1321.35,RBAK,660,490
SMARCC2_SANT_E20_259.15,SMARCC2,222,168
ZIK1_E4_666.76,ZIK1,745,684
SCX_E1_156.12,SCX,176,143
KDM8_e7_159.7,KDM8,636,277
KLHL8_BTB57163_E1_1863.162,KLHL8,1140,1320
FOXK2_E5_96.0,FOXK2,779,726
NOBOX_E5_203.21,NOBOX,867,1161
HIF1AN_e4_146.9,HIF1AN,449,227
TNRC18_Bah28162960_E1_8907.1029,TNRC18,179,61
PDK3_PKc_E1_34.1,PDK3,879,1347
MMEL1_2340.274,MMEL1,842,849
SIAH2_975.24,SIAH2,955,1148
ZBTB44_BTB21128_E1_1362.125,ZBTB44,603,535
HECTD1_7833.390,HECTD1,955,378
TSSK3_PKc_E2_650.2,TSSK3,473,317
KLHL41_BTB23130_E1_1821.5,KLHL41,660,665
PBRM1_BD4_e15_277.14,PBRM1,520,651
CERS5_E3_105.7,CERS5,550,455
KLK4_765.45,KLK4,999,1083
