sgRNA,Gene,Snu-1_clone_24_D=0,Snu-1_clone_24_D=10
MEIS1_E8_63.4,MEIS1,824,1495
MEIS2_E8_63.0,MEIS2,1849,2858
MEIS2_E8_63.1,MEIS2,576,972
MEIS2_E9_77.0,MEIS2,1636,1129
MEIS2_E9_77.2,MEIS2,828,1098
MEIS2_E9_77.3,MEIS2,710,354
MEIS2_E9_77.4,MEIS2,1200,941
MEIS3_E10_36.0,MEIS3,687,1069
MEIS3_E9_88.0,MEIS3,1737,594
MEIS3_E9_88.1,MEIS3,722,466
MEIS3_E9_88.11,MEIS3,494,213
MEIS3_E9_88.3,MEIS3,295,171
MEIS3_E9_88.4,MEIS3,468,380
MEIS3_E9_88.6,MEIS3,652,275
MEOX1_E2_129.3,MEOX1,1466,1400
MEOX1_E2_129.4,MEOX1,1097,1053
MEOX1_E2_129.5,MEOX1,557,277
MEOX1_E2_129.6,MEOX1,1760,972
MEOX1_E2_129.7,MEOX1,269,106
MEOX1_E2_129.9,MEOX1,891,1126
MEOX2_E1_40.0,MEOX2,771,541
MEOX2_E2_173.3,MEOX2,613,681
MEOX2_E2_173.4,MEOX2,381,527
MEOX2_E3_162.12,MEOX2,648,605
MEOX2_E3_162.18,MEOX2,231,128
MEOX2_E3_162.23,MEOX2,1900,1837
MESP1_E1_174.10,MESP1,277,354
MESP1_E1_174.20,MESP1,499,392
MESP1_E1_174.3,MESP1,173,250
MESP1_E1_174.7,MESP1,546,475
MESP1_E1_174.8,MESP1,416,169
MESP1_E1_174.9,MESP1,1200,675
MESP2_E1_174.22,MESP2,122,51
MESP2_E1_174.23,MESP2,329,352
MESP2_E1_174.26,MESP2,181,323
MESP2_E1_174.7,MESP2,875,753
MESP2_E1_174.8,MESP2,1454,1347
MESP2_E1_174.9,MESP2,686,534
MGA_E2_573.0,MGA,1412,1479
MGA_E2_573.24,MGA,1314,1671
MGA_E2_573.55,MGA,605,881
MGA_E20_126.1,MGA,1015,779
MGA_E20_126.11,MGA,447,189
MGA_E20_126.2,MGA,506,246
MGA_E20_126.4,MGA,452,450
MGA_E20_126.5,MGA,629,567
MIER3_E10_81.0,MIER3,2434,3187
MIER3_E10_81.1,MIER3,1024,1222
MIER3_E11_54.0,MIER3,2185,1948
MITF_E8_76.0,MITF,1361,1142
MITF_E8_76.1,MITF,1198,1170
MITF_E9_76.0,MITF,1543,1245
MITF_E9_76.1,MITF,971,1295
MITF_E9_76.2,MITF,1831,2219
MITF_E9_76.3,MITF,849,919
MIXL1_E1_135.10,MIXL1,599,908
MIXL1_E1_135.12,MIXL1,554,550
MIXL1_E1_135.18,MIXL1,929,609
MIXL1_E1_135.3,MIXL1,628,861
MIXL1_E1_135.9,MIXL1,368,523
MIXL1_E2_66.4,MIXL1,303,308
MLX_E4_60.0,MLX,246,170
MLX_E4_60.4,MLX,429,251
MLX_E5_100.1,MLX,2491,662
MLX_E5_100.10,MLX,586,278
MLX_E5_100.5,MLX,1426,793
MLX_E5_100.9,MLX,524,337
MLXIP_E13_102.0,MLXIP,2051,1358
MLXIP_E13_102.1,MLXIP,1122,1090
MLXIP_E13_102.2,MLXIP,596,539
MLXIP_E14_63.0,MLXIP,2737,2593
MLXIP_E14_63.1,MLXIP,643,616
MLXIP_E14_63.2,MLXIP,503,545
MLXIP_E14_63.3,MLXIP,1253,1872
MLXIPL_E13_117.0,MLXIPL,1304,1232
MLXIPL_E13_117.10,MLXIPL,636,275
MLXIPL_E13_117.2,MLXIPL,670,691
MLXIPL_E13_117.3,MLXIPL,205,112
MLXIPL_E13_117.6,MLXIPL,1190,945
MLXIPL_E14_66.1,MLXIPL,946,832
MNT_E3_32.0,MNT,1656,2400
MNT_E4_112.1,MNT,882,1109
MNT_E4_112.10,MNT,431,699
MNT_E4_112.2,MNT,585,827
MNT_E4_112.3,MNT,982,1407
MNT_E4_112.5,MNT,1123,1557
MNT_E4_112.9,MNT,461,482
MNX1_E2_129.3,MNX1,195,237
MNX1_E2_129.4,MNX1,29,100
MNX1_E2_129.8,MNX1,473,394
MNX1_E2_129.9,MNX1,489,602
MNX1_E3_48.3,MNX1,1132,1162
MNX1_E3_48.4,MNX1,450,255
MSC_E1_180.0,MSC,394,401
MSC_E1_180.22,MSC,1039,1100
MSC_E1_180.23,MSC,933,1141
MSC_E1_180.25,MSC,807,1127
MSC_E1_180.26,MSC,83,178
MSC_E1_180.8,MSC,401,433
MSGN1_E1_183.10,MSGN1,1993,2734
MSGN1_E1_183.20,MSGN1,833,1056
MSGN1_E1_183.21,MSGN1,848,1231
MSGN1_E1_183.26,MSGN1,783,972
MSGN1_E1_183.8,MSGN1,757,660
MSGN1_E1_183.9,MSGN1,676,393
MSX1_E2_177.11,MSX1,217,98
MSX1_E2_177.12,MSX1,266,243
MSX1_E2_177.13,MSX1,285,390
MSX1_E2_177.14,MSX1,444,477
MSX1_E2_177.2,MSX1,381,208
MSX1_E2_177.5,MSX1,279,260
MSX2_E2_177.13,MSX2,669,444
MSX2_E2_177.15,MSX2,779,1166
MSX2_E2_177.16,MSX2,1135,1412
MSX2_E2_177.17,MSX2,401,369
MSX2_E2_177.23,MSX2,537,810
MSX2_E2_177.7,MSX2,527,371
MTA1_E10_84.0,MTA1,1900,1897
MTA1_E11_54.1,MTA1,1532,1280
MTA1_E11_54.2,MTA1,1569,1639
MTA1_E14_152.11,MTA1,443,595
MTA1_E14_152.14,MTA1,938,655
MTA1_E14_152.8,MTA1,841,841
MTA2_E10_84.0,MTA2,1636,1567
MTA2_E10_84.1,MTA2,1482,1146
MTA2_E10_84.4,MTA2,1579,990
MTA2_E10_84.5,MTA2,1025,764
MTA2_E10_84.8,MTA2,2204,1852
MTA3_E10_84.4,MTA3,2269,1819
MTA3_E14_128.0,MTA3,1166,661
MTA3_E14_128.10,MTA3,1910,1854
MTA3_E14_128.11,MTA3,1163,630
MTA3_E14_128.12,MTA3,388,128
MTA3_E14_128.2,MTA3,991,406
MTF1_E3_215.12,MTF1,1028,1121
MTF1_E3_215.13,MTF1,1,1
MTF1_E3_215.22,MTF1,299,230
MTF1_E3_215.7,MTF1,939,789
MTF1_E3_215.8,MTF1,753,846
MTF1_E3_215.9,MTF1,1172,1737
MTF1_E5_74.0,MTF1,612,596
MXD1_E4_115.0,MXD1,218,321
MXD1_E4_115.1,MXD1,593,516
MXD1_E4_115.5,MXD1,1330,1008
MXD1_E4_115.6,MXD1,827,711
MXD1_E4_115.7,MXD1,1061,1051
MXD1_E4_115.8,MXD1,484,586
MXD3_E4_115.0,MXD3,932,1175
MXD3_E4_115.10,MXD3,726,529
MXD3_E4_115.11,MXD3,777,701
MXD3_E4_115.12,MXD3,671,360
MXD3_E4_115.13,MXD3,464,461
MXD3_E4_115.18,MXD3,1032,1005
MXD4_E4_115.0,MXD4,1110,1339
MXD4_E4_115.1,MXD4,411,341
MXD4_E4_115.14,MXD4,576,501
MXD4_E4_115.5,MXD4,660,1047
MXD4_E4_115.6,MXD4,1486,910
MXD4_E4_115.7,MXD4,926,468
MXI1_E4_115.1,MXI1,1342,1762
MXI1_E4_115.2,MXI1,1031,1504
MXI1_E4_115.3,MXI1,412,628
MXI1_E4_115.4,MXI1,615,1007
MXI1_E4_115.5,MXI1,345,353
MXI1_E4_115.6,MXI1,1046,1435
MYB_E4_93.0,MYB,1967,1963
MYB_E4_93.5,MYB,736,857
MYB_E4_93.8,MYB,1326,1472
MYB_E5_221.1,MYB,1030,1176
MYB_E5_221.18,MYB,1150,1234
MYB_E5_221.25,MYB,1350,1425
MYBL1_E4_93.0,MYBL1,2051,2247
MYBL1_E4_93.7,MYBL1,2464,3545
MYBL1_E5_221.12,MYBL1,741,845
MYBL1_E5_221.13,MYBL1,1596,1540
MYBL1_E5_221.14,MYBL1,458,619
MYBL1_E5_221.15,MYBL1,1883,2157
MYBL2_E3_72.2,MYBL2,1992,1430
MYBL2_E4_93.9,MYBL2,875,295
MYBL2_E5_221.14,MYBL2,1608,1321
MYBL2_E5_221.19,MYBL2,1009,34
MYBL2_E5_221.23,MYBL2,1680,238
MYBL2_E5_221.32,MYBL2,922,105
MYBL2_E5_221.8,MYBL2,864,115
MYC_E3_171.0,MYC,999,8
MYC_E3_171.1,MYC,1052,44
MYC_E3_171.19,MYC,224,10
MYC_E3_171.20,MYC,697,22
MYC_E3_171.5,MYC,321,1
MYC_E3_171.9,MYC,402,89
MYCL_E2_165.1,MYCL,1244,1099
MYCL_E2_165.24,MYCL,152,318
MYCL_E2_165.25,MYCL,701,704
MYCL_E2_165.3,MYCL,528,482
MYCL_E2_165.4,MYCL,736,1002
MYCL_E2_165.5,MYCL,875,1243
MYCN_E3_180.1,MYCN,602,749
MYCN_E3_180.17,MYCN,1188,1324
MYCN_E3_180.2,MYCN,158,165
MYCN_E3_180.20,MYCN,469,445
MYCN_E3_180.21,MYCN,251,367
MYCN_E3_180.5,MYCN,830,675
MYF5_E1_171.0,MYF5,555,556
MYF5_E1_171.1,MYF5,276,334
MYF5_E1_171.11,MYF5,542,649
MYF5_E1_171.21,MYF5,1382,1447
MYF5_E1_171.25,MYF5,140,57
MYF5_E1_171.3,MYF5,482,439
MYF5_E2_76.0,MYF5,1080,1337
MYF5_E3_65.2,MYF5,1001,1557
MYF6_E1_177.0,MYF6,821,834
MYF6_E1_177.12,MYF6,615,910
MYF6_E1_177.22,MYF6,733,755
MYF6_E1_177.27,MYF6,147,167
MYF6_E1_177.28,MYF6,224,237
MYF6_E1_177.6,MYF6,731,958
MYNN_E3_151.8,MYNN,783,580
MYNN_E4_160.4,MYNN,1433,1591
MYNN_E5_179.10,MYNN,1864,1255
MYNN_E5_179.2,MYNN,742,426
MYNN_E5_179.3,MYNN,909,382
MYNN_E7_83.0,MYNN,653,1034
MYOD1_E1_171.10,MYOD1,463,595
MYOD1_E1_171.20,MYOD1,243,108
MYOD1_E1_171.5,MYOD1,1311,1564
MYOD1_E1_171.6,MYOD1,1588,1476
MYOD1_E1_171.7,MYOD1,702,695
MYOD1_E1_171.9,MYOD1,777,645
MYOG_E1_177.1,MYOG,721,569
MYOG_E1_177.10,MYOG,80,75
MYOG_E1_177.11,MYOG,350,413
MYOG_E1_177.13,MYOG,731,562
MYOG_E1_177.25,MYOG,1548,1290
MYOG_E1_177.9,MYOG,1002,619
MYRF_E10_111.6,MYRF,1538,1850
MYRF_E11_91.6,MYRF,320,117
MYRF_E8_135.14,MYRF,976,365
MYRF_E8_135.4,MYRF,563,459
MYRF_E8_135.5,MYRF,683,718
MYRF_E9_77.4,MYRF,225,248
MYSM1_E6_42.0,MYSM1,781,762
MYSM1_E6_42.1,MYSM1,1458,1177
MYSM1_E7_90.0,MYSM1,1942,2736
MYSM1_E7_90.1,MYSM1,2493,2202
MYSM1_E7_90.2,MYSM1,1014,1445
MYSM1_E7_90.3,MYSM1,2394,2706
MYT1_E10_114.1,MYT1,1420,661
MYT1_E11_215.11,MYT1,330,364
MYT1_E12_125.0,MYT1,671,514
MYT1_E14_155.7,MYT1,907,464
MYT1_E19_222.6,MYT1,932,351
MYT1_E6_248.19,MYT1,989,582
MYT1_E7_894.75,MYT1,777,447
MYT1_E8_135.17,MYT1,292,304
MYT1L_E10_978.92,MYT1L,1077,1062
MYT1L_E10_978.93,MYT1L,1063,1227
MYT1L_E11_135.12,MYT1L,288,379
MYT1L_E14_215.20,MYT1L,384,380
MYT1L_E14_215.21,MYT1L,814,924
MYT1L_E15_251.5,MYT1L,1128,1301
MYT1L_E17_122.5,MYT1L,656,545
MYT1L_E21_222.24,MYT1L,502,408
MZF1_E6_1122.123,MZF1,408,222
MZF1_E6_1122.145,MZF1,515,206
MZF1_E6_1122.17,MZF1,555,62
MZF1_E6_1122.177,MZF1,423,130
MZF1_E6_1122.23,MZF1,112,96
MZF1_E6_1122.81,MZF1,657,195
NANOG_E2_195.0,NANOG,1692,1777
NANOG_E2_195.13,NANOG,694,643
NANOG_E2_195.14,NANOG,566,227
NANOG_E2_195.4,NANOG,619,727
NANOG_E2_195.5,NANOG,1553,33
NANOG_E3_87.3,NANOG,1433,367
NCOR1_E13_55.2,NCOR1,2459,2277
NCOR1_E14_102.4,NCOR1,1955,2036
NCOR1_E16_218.25,NCOR1,995,722
NCOR1_E16_218.8,NCOR1,1387,1746
NCOR1_E16_218.9,NCOR1,1579,1503
NCOR1_E17_63.3,NCOR1,2572,2127
NCOR1_E18_95.0,NCOR1,1607,2038
NCOR1_E18_95.1,NCOR1,1265,1439
NCOR2_E14_55.3,NCOR2,815,1085
NCOR2_E15_42.0,NCOR2,1987,3468
NCOR2_E19_95.0,NCOR2,1327,2077
NCOR2_E19_95.3,NCOR2,267,507
NCOR2_E19_95.4,NCOR2,911,1142
NCOR2_E19_95.5,NCOR2,352,440
NEUROD1_E2_177.0,NEUROD1,259,357
NEUROD1_E2_177.1,NEUROD1,824,1071
NEUROD1_E2_177.15,NEUROD1,705,506
NEUROD1_E2_177.16,NEUROD1,265,295
NEUROD1_E2_177.4,NEUROD1,1321,1433
NEUROD1_E2_177.5,NEUROD1,405,598
NEUROD2_E2_180.0,NEUROD2,260,165
NEUROD2_E2_180.1,NEUROD2,354,61
NEUROD2_E2_180.18,NEUROD2,663,691
NEUROD2_E2_180.19,NEUROD2,803,522
NEUROD2_E2_180.7,NEUROD2,205,90
NEUROD2_E2_180.8,NEUROD2,416,384
NEUROD2_E2_393.47,NEUROD2,191,198
NEUROD4_E2_171.1,NEUROD4,1418,1574
NEUROD4_E2_171.15,NEUROD4,622,957
NEUROD4_E2_171.16,NEUROD4,1326,1345
NEUROD4_E2_171.18,NEUROD4,197,46
NEUROD4_E2_171.2,NEUROD4,1333,1605
NEUROD4_E2_171.21,NEUROD4,564,385
NEUROD6_E2_171.0,NEUROD6,243,175
NEUROD6_E2_171.1,NEUROD6,513,458
NEUROD6_E2_171.15,NEUROD6,809,868
NEUROD6_E2_171.3,NEUROD6,353,535
NEUROD6_E2_360.0,NEUROD6,872,939
NEUROD6_E2_360.4,NEUROD6,979,1361
NEUROG1_E1_180.0,NEUROG1,1051,1791
NEUROG1_E1_180.1,NEUROG1,721,992
NEUROG1_E1_180.10,NEUROG1,210,108
NEUROG1_E1_180.12,NEUROG1,708,1103
NEUROG1_E1_180.16,NEUROG1,348,333
NEUROG1_E1_180.17,NEUROG1,522,567
NEUROG2_E2_180.1,NEUROG2,634,690
NEUROG2_E2_180.16,NEUROG2,804,654
NEUROG2_E2_180.18,NEUROG2,841,690
NEUROG2_E2_180.20,NEUROG2,342,420
NEUROG2_E2_180.21,NEUROG2,413,142
NEUROG2_E2_180.8,NEUROG2,660,752
NEUROG3_E2_180.1,NEUROG3,893,946
NEUROG3_E2_180.10,NEUROG3,538,534
NEUROG3_E2_180.17,NEUROG3,749,1157
NEUROG3_E2_180.18,NEUROG3,431,458
NEUROG3_E2_180.8,NEUROG3,308,245
NEUROG3_E2_180.9,NEUROG3,387,454
NFAT5_E6_114.1,NFAT5,453,268
NFAT5_E6_114.2,NFAT5,575,595
NFAT5_E6_114.7,NFAT5,502,421
NFAT5_E7_191.13,NFAT5,208,171
NFAT5_E7_191.2,NFAT5,761,659
NFAT5_E8_173.3,NFAT5,509,542
NFATC1_E4_203.25,NFATC1,364,309
NFATC1_E4_203.4,NFATC1,841,1024
NFATC1_E4_203.5,NFATC1,2465,2942
NFATC1_E5_173.1,NFATC1,1459,1516
NFATC1_E5_173.20,NFATC1,669,976
NFATC1_E5_173.9,NFATC1,740,945
NFATC2_E4_203.27,NFATC2,717,651
NFATC2_E4_203.5,NFATC2,1955,2295
NFATC2_E4_203.6,NFATC2,1663,2090
NFATC2_E5_173.0,NFATC2,369,308
NFATC2_E5_173.1,NFATC2,1182,1000
NFATC2_E5_173.3,NFATC2,1016,924
NFATC3_E4_200.10,NFATC3,1035,650
NFATC3_E4_200.13,NFATC3,928,708
NFATC3_E4_200.2,NFATC3,1576,1777
NFATC3_E4_200.3,NFATC3,1235,1050
NFATC3_E4_200.4,NFATC3,1948,1278
NFATC3_E4_200.5,NFATC3,1147,1259
NFATC4_E4_141.10,NFATC4,625,500
NFATC4_E4_141.11,NFATC4,607,475
NFATC4_E4_141.9,NFATC4,593,615
NFATC4_E5_200.4,NFATC4,1435,1429
NFATC4_E5_200.8,NFATC4,869,700
NFATC4_E6_173.17,NFATC4,719,681
NFATC4_E6_173.8,NFATC4,262,525
NFE2_E4_297.4,NFE2,841,683
NFE2_E4_297.41,NFE2,552,567
NFE2_E4_297.42,NFE2,330,226
NFE2_E4_297.43,NFE2,197,281
NFE2_E4_297.5,NFE2,756,1027
NFE2_E4_297.6,NFE2,357,259
NFE2L1_E6_204.1,NFE2L1,412,144
NFE2L1_E6_204.2,NFE2L1,363,309
NFE2L1_E6_204.26,NFE2L1,373,78
NFE2L1_E6_204.27,NFE2L1,292,18
NFE2L1_E6_204.3,NFE2L1,431,45
NFE2L1_E6_204.6,NFE2L1,368,195
NFE2L2_E5_183.0,NFE2L2,1041,372
NFE2L2_E5_183.1,NFE2L2,960,225
NFE2L2_E5_183.2,NFE2L2,367,355
NFE2L2_E5_183.3,NFE2L2,476,854
NFE2L2_E5_183.4,NFE2L2,538,517
NFE2L3_E4_135.0,NFE2L3,1168,920
NFE2L3_E4_135.1,NFE2L3,847,1102
NFE2L3_E4_135.2,NFE2L3,1433,2148
NFE2L3_E4_135.3,NFE2L3,728,663
NFE2L3_E4_135.4,NFE2L3,872,1055
NFIA_E10_92.6,NFIA,1135,1118
NFIA_E10_92.8,NFIA,867,1161
NFIA_E10_92.9,NFIA,520,489
NFIA_E2_111.4,NFIA,636,976
NFIA_E6_128.20,NFIA,932,1413
NFIA_E8_179.16,NFIA,829,865
NFIA_E9_166.6,NFIA,2164,2003
NFIB_E10_83.6,NFIB,881,996
NFIB_E2_111.3,NFIB,621,865
NFIB_E5_121.5,NFIB,1465,1878
NFIB_E6_119.3,NFIB,1616,1754
NFIB_E7_135.2,NFIB,785,836
NFIB_E8_185.12,NFIB,795,593
NFIB_E9_139.1,NFIB,1139,1057
NFIC_E10_86.16,NFIC,212,310
NFIC_E2_111.1,NFIC,801,1176
NFIC_E4_61.2,NFIC,565,599
NFIC_E4_61.3,NFIC,778,669
NFIC_E5_124.15,NFIC,631,1028
NFIC_E6_125.0,NFIC,95,278
NFIC_E6_125.15,NFIC,756,1046
NFIC_E8_185.32,NFIC,851,1133
NFIL3_E2_156.2,NFIL3,750,642
NFIL3_E2_156.3,NFIL3,774,456
NFIL3_E2_156.4,NFIL3,871,919
NFIL3_E2_156.5,NFIL3,1763,1149
NFIL3_E2_156.6,NFIL3,988,640
NFIL3_E2_156.7,NFIL3,478,286
NFIX_E10_92.7,NFIX,1416,1065
NFIX_E10_92.9,NFIX,375,391
NFIX_E2_111.11,NFIX,846,370
NFIX_E5_121.12,NFIX,557,718
NFIX_E6_137.3,NFIX,530,514
NFIX_E8_176.20,NFIX,365,172
NFIX_E9_148.27,NFIX,1321,845
NFIX_E9_148.7,NFIX,520,536
NFKB1_E5_99.3,NFKB1,1604,1843
NFKB1_E7_164.2,NFKB1,719,937
NFKB1_E7_164.3,NFKB1,1231,1144
NFKB1_E7_164.4,NFKB1,1028,852
NFKB1_E8_159.11,NFKB1,233,151
NFKB1_E8_159.13,NFKB1,1606,1298
NFKB1_E8_159.9,NFKB1,1284,1319
NFKB2_E4_33.0,NFKB2,1313,728
NFKB2_E4_33.2,NFKB2,879,535
NFKB2_E5_99.0,NFKB2,1224,1102
NFKB2_E6_152.0,NFKB2,323,286
NFKB2_E6_152.11,NFKB2,112,295
NFKB2_E6_152.22,NFKB2,720,744
NFKB2_E7_107.6,NFKB2,368,327
NFX1_E10_98.3,NFX1,1736,1321
NFX1_E14_120.10,NFX1,1389,1101
NFX1_E8_100.1,NFX1,1407,942
NFX1_E9_218.30,NFX1,1205,1019
NFXL1_E10_125.2,NFXL1,1671,2387
NFXL1_E13_121.8,NFXL1,2589,2851
NFXL1_E14_160.6,NFXL1,432,534
NFXL1_E18_167.14,NFXL1,1529,1569
NFXL1_E9_115.3,NFXL1,1910,2146
NFXL1_E9_115.4,NFXL1,972,617
NFYA_E8_105.10,NFYA,1060,17
NFYA_E8_105.12,NFYA,1790,1888
NFYA_E8_105.2,NFYA,1314,139
NFYA_E9_66.0,NFYA,642,12
NFYA_E9_66.5,NFYA,2853,42
NFYA_E9_66.7,NFYA,1155,266
NFYB_E3_94.1,NFYB,603,559
NFYB_E4_75.0,NFYB,1842,37
NFYB_E4_75.1,NFYB,720,796
NFYB_E4_75.4,NFYB,1042,800
NFYB_E5_195.4,NFYB,2107,110
NFYB_E7_80.2,NFYB,1529,2366
NFYC_E3_57.1,NFYC,1465,352
NFYC_E3_57.2,NFYC,1505,638
NFYC_E4_114.0,NFYC,1063,37
NFYC_E4_114.1,NFYC,485,419
NFYC_E4_114.3,NFYC,371,42
NFYC_E4_114.7,NFYC,764,2
NHLH1_E2_171.0,NHLH1,536,541
NHLH1_E2_171.1,NHLH1,570,557
NHLH1_E2_171.13,NHLH1,299,341
NHLH1_E2_171.17,NHLH1,415,723
NHLH1_E2_171.18,NHLH1,139,267
NHLH1_E2_171.19,NHLH1,448,344
NHLH2_E3_162.0,NHLH2,745,747
NHLH2_E3_162.16,NHLH2,461,593
NHLH2_E3_162.19,NHLH2,97,48
NHLH2_E3_162.20,NHLH2,701,816
NHLH2_E3_162.21,NHLH2,224,98
NHLH2_E3_162.23,NHLH2,357,391
NKX1_1_E2_177.1,NKX1,460,688
NKX1_1_E2_177.10,NKX1,392,282
NKX1_1_E2_177.15,NKX1,1008,959
NKX1_1_E2_177.16,NKX1,716,305
NKX1_1_E2_177.3,NKX1,1265,1156
NKX1_1_E2_177.4,NKX1,643,540
NKX1_2_E2_177.0,NKX1,668,1176
NKX1_2_E2_177.11,NKX1,1486,1871
NKX1_2_E2_177.14,NKX1,611,491
NKX1_2_E2_177.15,NKX1,573,323
NKX1_2_E2_177.16,NKX1,945,1259
NKX1_2_E2_177.19,NKX1,918,971
NKX2_1_E3_174.0,NKX2,236,112
NKX2_1_E3_174.17,NKX2,141,18
NKX2_1_E3_174.2,NKX2,704,828
NKX2_1_E3_174.4,NKX2,361,297
NKX2_1_E3_174.8,NKX2,722,1231
NKX2_1_E3_174.9,NKX2,514,450
NKX2_2_E2_171.1,NKX2,451,184
NKX2_2_E2_171.17,NKX2,259,276
NKX2_2_E2_171.18,NKX2,343,151
NKX2_2_E2_171.20,NKX2,350,281
NKX2_2_E2_171.21,NKX2,589,1064
NKX2_2_E2_171.6,NKX2,509,369
NKX2_3_E2_177.14,NKX2,389,526
NKX2_3_E2_177.15,NKX2,39,29
NKX2_3_E2_177.16,NKX2,267,257
NKX2_3_E2_177.17,NKX2,404,457
NKX2_3_E2_177.2,NKX2,506,389
NKX2_3_E2_177.9,NKX2,713,455
NKX2_4_E2_174.0,NKX2,190,253
NKX2_4_E2_174.10,NKX2,1094,836
NKX2_4_E2_174.11,NKX2,636,415
NKX2_4_E2_174.2,NKX2,159,108
NKX2_4_E2_174.20,NKX2,73,215
NKX2_4_E2_174.21,NKX2,208,446
NKX2_5_E2_159.15,NKX2,471,491
NKX2_5_E2_159.16,NKX2,133,113
NKX2_5_E2_159.17,NKX2,657,664
NKX2_5_E2_159.18,NKX2,358,261
NKX2_5_E2_159.19,NKX2,216,275
NKX2_5_E2_159.4,NKX2,92,100
NKX2_6_E2_177.0,NKX2,353,437
NKX2_6_E2_177.1,NKX2,196,195
NKX2_6_E2_177.10,NKX2,571,1014
NKX2_6_E2_177.17,NKX2,559,1101
NKX2_6_E2_177.18,NKX2,500,768
NKX2_6_E2_177.19,NKX2,525,460
NKX2_8_E2_171.1,NKX2,369,471
NKX2_8_E2_171.13,NKX2,180,424
NKX2_8_E2_171.16,NKX2,264,256
NKX2_8_E2_171.6,NKX2,529,663
NKX2_8_E2_171.7,NKX2,173,373
NKX2_8_E2_171.9,NKX2,729,680
NKX3_1_E2_177.1,NKX3,742,709
NKX3_1_E2_177.17,NKX3,485,409
NKX3_1_E2_177.20,NKX3,197,240
NKX3_1_E2_177.21,NKX3,551,571
NKX3_1_E2_177.5,NKX3,793,878
NKX3_1_E2_177.9,NKX3,712,886
NKX3_2_E2_177.1,NKX3,80,98
NKX3_2_E2_177.11,NKX3,383,541
NKX3_2_E2_177.12,NKX3,794,1185
NKX3_2_E2_177.21,NKX3,172,338
NKX3_2_E2_177.7,NKX3,546,577
NKX3_2_E2_177.9,NKX3,614,700
NKX6_1_E2_135.10,NKX6,898,871
NKX6_1_E2_135.11,NKX6,1182,1269
NKX6_1_E2_135.6,NKX6,577,765
NKX6_1_E2_135.7,NKX6,1007,870
NKX6_1_E2_135.8,NKX6,100,92
NKX6_1_E2_135.9,NKX6,756,693
NKX6_1_E3_42.3,NKX6,744,752
NKX6_2_E2_135.0,NKX6,713,954
NKX6_2_E2_135.11,NKX6,209,198
NKX6_2_E2_135.2,NKX6,109,41
NKX6_2_E2_135.7,NKX6,318,439
NKX6_2_E2_135.8,NKX6,295,303
NKX6_3_E2_42.3,NKX6,507,312
NOBOX_E5_203.1,NOBOX,278,192
NOBOX_E5_203.2,NOBOX,580,691
NOBOX_E5_203.21,NOBOX,1027,1349
NOBOX_E5_203.26,NOBOX,859,1147
NOBOX_E5_203.28,NOBOX,108,169
NOBOX_E5_203.29,NOBOX,687,787
NOTO_E2_129.0,NOTO,2050,1452
NOTO_E2_129.1,NOTO,795,897
NOTO_E2_129.11,NOTO,990,673
NOTO_E2_129.9,NOTO,724,909
NOTO_E3_48.2,NOTO,847,1023
NOTO_E3_48.3,NOTO,434,143
NPAS1_E2_156.0,NPAS1,549,244
NPAS1_E2_156.1,NPAS1,219,235
NPAS1_E2_156.10,NPAS1,677,657
NPAS1_E2_156.20,NPAS1,444,313
NPAS1_E2_156.21,NPAS1,160,147
NPAS1_E2_156.6,NPAS1,375,277
NPAS2_E3_149.10,NPAS2,533,291
NPAS2_E3_149.11,NPAS2,1608,1449
NPAS2_E3_149.3,NPAS2,547,569
NPAS2_E3_149.4,NPAS2,395,557
NPAS2_E3_149.5,NPAS2,785,433
NPAS2_E3_149.9,NPAS2,725,393
NPAS3_E3_174.0,NPAS3,529,504
NPAS3_E3_174.10,NPAS3,753,867
NPAS3_E3_174.2,NPAS3,265,149
NPAS3_E3_174.7,NPAS3,869,911
NPAS3_E3_174.8,NPAS3,1427,1516
NPAS3_E3_174.9,NPAS3,554,907
NPAS4_E6_362.12,NPAS4,713,831
NPAS4_E6_362.13,NPAS4,620,1035
NPAS4_E6_362.39,NPAS4,704,1067
NPAS4_E6_362.4,NPAS4,422,553
NPAS4_E6_362.40,NPAS4,285,357
NPAS4_E6_362.8,NPAS4,242,149
NR0B1_E1_386.20,NR0B1,666,784
NR0B1_E1_386.44,NR0B1,96,189
NR0B1_E1_386.58,NR0B1,766,801
NR0B1_E1_386.68,NR0B1,850,1333
NR0B1_E2_220.4,NR0B1,1619,2350
NR0B1_E2_220.5,NR0B1,1551,1844
NR0B2_E1_417.1,NR0B2,685,868
NR0B2_E1_417.80,NR0B2,838,718
NR0B2_E1_417.81,NR0B2,680,664
NR0B2_E2_220.14,NR0B2,950,796
NR0B2_E2_220.23,NR0B2,601,608
NR0B2_E2_220.24,NR0B2,494,610
NR1D1_E3_89.6,NR1D1,539,692
NR1D1_E3_89.7,NR1D1,854,440
NR1D1_E3_89.8,NR1D1,567,644
NR1D1_E4_145.5,NR1D1,433,578
NR1D1_E4_145.6,NR1D1,291,281
NR1D1_E5_248.53,NR1D1,1376,1121
NR1D2_E3_81.6,NR1D2,1269,1052
NR1H2_E5_274.13,NR1H2,674,1037
NR1H2_E5_274.14,NR1H2,337,207
NR1H2_E5_274.35,NR1H2,270,136
