Gene	sgRNA	Cont1|beta	Cont1|z	Cont1|p-value	Cont1|fdr	Cont1|wald-p-value	Cont1|wald-fdr
TNFSF9	4	-0.017626	-0.19047	0.87167	0.98522	0.84894	0.91358
ADAM23	4	0.050997	0.38644	0.57597	0.90359	0.69917	0.8165
ADAM21	4	0.133	1.5414	0.27173	0.73706	0.12322	0.49029
ADAM20	4	0.17905	1.661	0.15458	0.60101	0.096718	0.49029
ADAM18	4	0.28443	1.3618	0.026104	0.24777	0.17327	0.49233
ADAM15	4	0.072614	0.96116	0.48856	0.87142	0.33647	0.5939
ADAM9	4	0.056816	1.1516	0.55206	0.89437	0.2495	0.52332
ADAM7	4	0.16212	1.3399	0.19212	0.65141	0.18027	0.49252
CDS2	4	-0.83867	-2.3831	0.022474	0.22768	0.017168	0.29921
PABPC4	4	-0.083289	-1.1622	0.88683	0.98683	0.24517	0.52031
CD164	4	0.15016	1.5889	0.2225	0.68878	0.11208	0.49029
TNFRSF14	4	-0.11983	-0.92073	0.76745	0.96452	0.35719	0.61032
RAB11A	4	0.034308	0.20023	0.64857	0.93012	0.8413	0.90827
RIPK2	4	0.15089	1.4906	0.21992	0.68521	0.13607	0.49029
TNFRSF6B	4	-0.21208	-1.7601	0.52267	0.88597	0.078383	0.49029
FADD	4	-0.078656	-0.80133	0.90185	0.98832	0.42294	0.6623
SNAP23	4	-0.031543	-0.18979	0.92562	0.99211	0.84948	0.91391
NAPG	4	-0.6601	-2.3899	0.058025	0.38706	0.016851	0.29781
NAPA	4	-1.9081	-3.8148	0.00014916	0.0091743	0.00013628	0.022283
MTMR1	4	0.18332	1.6875	0.14504	0.58614	0.091509	0.49029
MPDZ	4	0.11738	1.4046	0.32085	0.77455	0.16015	0.49029
SIGLEC5	4	0.15417	1.4886	0.21166	0.67527	0.1366	0.49029
RIOK3	4	-0.12386	-0.81852	0.75587	0.96276	0.41306	0.65461
TNFRSF18	4	-0.07315	-1.1907	0.92129	0.99064	0.23377	0.51498
MATN4	4	0.26236	1.4211	0.039678	0.31432	0.15528	0.49029
RGS11	4	-0.12759	-1.0816	0.74408	0.96048	0.27942	0.54613
RGS9	4	0.04362	0.21826	0.6075	0.91581	0.82723	0.8994
DLK1	4	0.24545	1.2855	0.053848	0.37358	0.19861	0.49761
FBP2	4	0.0174	0.15953	0.72325	0.95554	0.87325	0.92835
FPGT	4	0.26626	1.2925	0.036595	0.30115	0.19618	0.49683
TNFRSF11A	4	0.074443	0.98341	0.48195	0.86722	0.32541	0.5852
TNFRSF10D	4	0.23432	1.4133	0.065334	0.4123	0.15756	0.49029
TNFRSF10C	4	0.068724	1.0453	0.50378	0.87738	0.29587	0.55968
TNFRSF10B	4	0.017891	0.20616	0.72091	0.95482	0.83666	0.90544
SCEL	4	0.16588	0.94499	0.18317	0.64047	0.34466	0.60047
TNFRSF10A	4	-0.016812	-0.096033	0.86734	0.98438	0.92349	0.95744
DYRK4	4	0.1348	1.5882	0.26676	0.73226	0.11224	0.49029
PEX11B	4	-0.26067	-0.67711	0.42189	0.83432	0.49834	0.7204
PEX11A	4	-0.00098197	-0.009446	0.80266	0.97447	0.99246	0.99559
SUCLG2	4	-0.25784	-1.4442	0.42691	0.8379	0.14869	0.49029
SUCLG1	4	0.015751	0.24629	0.73016	0.95749	0.80545	0.88464
SUCLA2	4	0.0080352	0.065505	0.76183	0.96348	0.94777	0.97015
CREG1	4	-0.12121	-1.2365	0.76342	0.96364	0.21627	0.50481
TRIM24	4	0.088528	0.82395	0.42442	0.83647	0.40997	0.65254
IL18RAP	4	0.26044	1.5537	0.040971	0.32026	0.12026	0.49029
IL1RL2	4	0.20935	1.0856	0.097504	0.49383	0.27764	0.54505
IL18R1	4	0.17413	1.1156	0.16463	0.61646	0.26459	0.53572
GALR2	4	-0.21302	-1.5084	0.52083	0.88502	0.13145	0.49029
CCNK	4	-0.98525	-2.1344	0.010392	0.13732	0.032806	0.4033
DPM1	4	0.13458	1.5207	0.26725	0.73249	0.12835	0.49029
CDKL1	4	0.10643	1.3755	0.35954	0.80122	0.16898	0.49112
BANF1	4	-1.0758	-1.7373	0.0063146	0.10063	0.082333	0.49029
DCAF5	4	0.046844	0.32274	0.59343	0.91032	0.74689	0.84877
FGF18	4	-0.032544	-0.90089	0.92925	0.99254	0.36764	0.61798
DPM2	4	-0.086328	-1.2654	0.87709	0.98682	0.20574	0.50016
SAP30	4	0.69104	1.2278	0	0	0.21952	0.50696
HESX1	4	0.052434	0.47768	0.56911	0.9002	0.63288	0.77136
INPP4B	4	0.27313	1.4928	0.03217	0.28021	0.13549	0.49029
FGF17	4	0.12832	1.2294	0.28679	0.7488	0.21892	0.50667
FGF16	4	0.023222	0.16758	0.6969	0.94741	0.86692	0.92417
CES2	4	-0.10425	-1.0432	0.81867	0.9788	0.29685	0.56001
LIN7A	4	0.19638	1.2291	0.11928	0.54374	0.21905	0.50674
IQGAP1	4	0.18576	1.5692	0.13977	0.57753	0.1166	0.49029
NRP2	4	0.2695	1.1392	0.034457	0.29253	0.25462	0.52662
NRP1	4	0.0024158	0.022159	0.78729	0.97004	0.98232	0.99016
SYNGAP1	4	0.15519	1.0444	0.20863	0.67173	0.29629	0.55974
CD84	4	0.065033	0.49183	0.51725	0.88243	0.62284	0.7653
GMPS	4	-0.94238	-2.1454	0.012381	0.1538	0.03192	0.39763
TMEM11	4	-0.62527	-2.0519	0.068069	0.42058	0.040182	0.43469
SOCS2	4	0.24886	1.0539	0.05002	0.35686	0.29192	0.55583
GGH	4	0.066971	0.67706	0.51009	0.8803	0.49837	0.7204
CFLAR	4	-0.099764	-0.70843	0.83179	0.98066	0.47868	0.70576
WISP3	4	0.20427	1.6916	0.10601	0.51569	0.090723	0.49029
WISP2	4	-0.075637	-1.3233	0.91169	0.99001	0.18574	0.4938
WISP1	4	0.12025	1.5368	0.3119	0.76904	0.12434	0.49029
HDAC3	4	-1.1489	-2.7058	0.0046738	0.084532	0.0068132	0.1907
PROM1	4	0.2031	1.3773	0.10834	0.52217	0.16841	0.49091
HCAR3	4	0.044881	0.29118	0.60178	0.91391	0.77091	0.86406
KSR1	4	-0.17076	-1.6148	0.62122	0.92139	0.10635	0.49029
ALKBH1	4	0.094836	0.69235	0.40041	0.82266	0.48872	0.71328
TSC22D1	4	0.17263	1.3674	0.16736	0.61909	0.1715	0.49112
KAT2B	4	0.17097	1.0492	0.17119	0.62407	0.29408	0.55772
CDK5R1	4	0.048514	0.28862	0.58661	0.90908	0.77287	0.8651
AKAP4	4	0.074981	0.48598	0.47991	0.86658	0.62698	0.76772
ASAP2	4	0.16365	1.4293	0.18894	0.64913	0.15292	0.49029
ALDH1A2	4	0.064928	0.62096	0.5178	0.88247	0.53463	0.73324
NR1I2	4	0.12143	0.96522	0.30798	0.76557	0.33444	0.5924
PROZ	4	0.14873	1.3825	0.22618	0.69316	0.16681	0.4907
STK19	4	-0.023334	-0.18864	0.89394	0.98761	0.85038	0.9142
LDB1	4	-1.9598	-3.4877	9.9443e-05	0.0081633	0.00048721	0.046884
APLN	4	0.012308	0.068982	0.74413	0.96048	0.945	0.96887
PER3	4	0.07077	0.58874	0.49557	0.87442	0.55604	0.73324
PER2	4	-0.019695	-0.27945	0.88007	0.98682	0.7799	0.86969
SYNJ1	4	0.048142	0.78427	0.58855	0.90949	0.43288	0.66955
ST3GAL5	4	0.15651	1.3061	0.2053	0.66769	0.19152	0.49591
IER3	4	-0.060184	-0.61125	0.96524	0.99712	0.54103	0.73324
SYNJ2	4	-0.038525	-0.46528	0.95212	0.99501	0.64173	0.77745
CDC123	4	-0.81888	-2.0695	0.02496	0.24054	0.038498	0.42789
ARHGEF7	4	0.032154	0.36319	0.65797	0.93322	0.71646	0.82798
VNN2	4	0.1655	1.4682	0.18472	0.64485	0.14205	0.49029
VNN1	4	0.044412	0.31402	0.60352	0.91414	0.75351	0.85296
SPHK1	4	0.19832	1.2023	0.1159	0.53673	0.22927	0.5116
SQSTM1	4	-0.01742	-0.18922	0.87043	0.98487	0.84992	0.91406
SGPL1	4	0.33044	1.4821	0.0093974	0.12936	0.1383	0.49029
FUBP1	4	-0.067543	-1.0692	0.94033	0.99329	0.28498	0.55082
CDC16	4	-0.66738	-1.4515	0.055688	0.38018	0.14665	0.49029
ZPR1	4	-1.3291	-2.4476	0.0016408	0.042092	0.01438	0.2731
NAE1	4	-0.77524	-2.0845	0.031424	0.27678	0.037117	0.42294
SLC5A6	4	0.012738	0.18677	0.74219	0.96025	0.85184	0.91498
DDX18	4	-0.97832	-2.1782	0.01064	0.13851	0.029391	0.38533
TAX1BP1	4	-0.029035	-0.21709	0.91537	0.99027	0.82814	0.89991
MCM3AP	4	-1.1454	-2.8419	0.0046738	0.084532	0.0044852	0.15161
EIF2B4	4	-1.3743	-2.2718	0.0014419	0.040334	0.023097	0.33982
EIF2B3	4	-2.1431	-3.9296	4.9722e-05	0.0060606	8.5079e-05	0.017111
EIF2B2	4	-1.459	-2.7096	0.00084527	0.028333	0.0067364	0.18949
EIF2B5	4	-1.4421	-2.6112	0.00099443	0.032	0.0090221	0.21653
EIF2S2	4	-1.3027	-2.2655	0.0018397	0.045399	0.023483	0.34273
CPNE3	4	-0.018434	-0.14888	0.87485	0.98621	0.88165	0.93355
BUD31	4	-2.4006	-3.889	0	0	0.00010065	0.018573
MTMR3	4	0.10654	1.4439	0.35929	0.80093	0.14876	0.49029
MTMR2	4	0.14312	1.129	0.24324	0.71229	0.25891	0.53054
PRPF4B	4	-1.1859	-2.6624	0.0037788	0.072937	0.0077583	0.20107
CCNA1	4	0.062163	0.76637	0.52929	0.88948	0.44346	0.67774
CPNE1	4	0.15641	1.4847	0.2056	0.66823	0.13763	0.49029
AP1S2	4	0.11031	0.45334	0.34581	0.79124	0.6503	0.7833
AP1G2	4	-0.13284	-1.3676	0.72768	0.95656	0.17143	0.49112
AP1M1	4	0.021785	0.86212	0.70351	0.95019	0.38862	0.63483
GYG2	4	0.25929	1.0886	0.042164	0.32615	0.27632	0.54398
ENDOU	4	0.28734	1.4776	0.02496	0.24054	0.13951	0.49029
SGCE	4	0.052497	0.63853	0.56867	0.90003	0.52313	0.73297
CACNA1I	4	-0.1235	-1.1754	0.75691	0.96294	0.23984	0.51816
CACNA1H	4	-0.031501	-0.4198	0.92547	0.99206	0.67463	0.79977
CACNA1G	4	-0.08925	-0.60714	0.86724	0.98438	0.54376	0.73324
TIMELESS	4	-2.3121	-3.877	0	0	0.00010577	0.018846
BCL10	4	0.26565	1.2966	0.036993	0.30244	0.19475	0.49683
HERC3	4	0.10582	1.1761	0.36167	0.8026	0.23956	0.51816
HERC2	4	-0.083532	-0.75833	0.88604	0.98682	0.44825	0.68144
HERC1	4	0.29843	1.5377	0.01969	0.20827	0.12411	0.49029
SNURF	4	0.1561	1.2229	0.20629	0.6693	0.22137	0.5082
BSN	4	-0.094714	-0.65218	0.8481	0.98238	0.51429	0.72969
FOXH1	4	-0.0828	-0.65238	0.88862	0.98697	0.51415	0.72965
PHOX2B	4	0.33135	1.5637	0.0092482	0.12775	0.11789	0.49029
MBD4	4	0.12458	1.2829	0.29743	0.75693	0.19953	0.49796
MBD2	4	-0.090193	-0.63102	0.86282	0.98377	0.52803	0.73324
FAM127A	4	0.066856	0.96132	0.51059	0.88069	0.33639	0.59385
RAB29	4	-0.028714	-0.45971	0.91423	0.99027	0.64573	0.78036
SKAP2	4	0.22747	1.2799	0.073439	0.43577	0.20058	0.49865
WASF1	4	0.10315	1.692	0.37117	0.80772	0.09064	0.49029
BAIAP3	4	-0.12765	-0.91087	0.74378	0.96048	0.36236	0.61428
FUBP3	4	-0.062651	-0.3794	0.95739	0.99627	0.70439	0.81994
TOP3B	4	-0.080215	-1.316	0.89723	0.98818	0.18818	0.49503
CDK5R2	4	-0.044963	-1.2144	0.97807	0.99807	0.2246	0.50957
KYNU	4	0.1728	1.0829	0.16726	0.61909	0.27885	0.54588
AP3D1	4	-0.36876	-1.8334	0.26273	0.73044	0.066748	0.49029
BTRC	4	0.054236	0.42094	0.5618	0.89853	0.6738	0.79903
HIST1H3F	4	-0.16638	-1.1439	0.6332	0.92624	0.25267	0.52492
HIST1H2AG	4	-0.17373	-0.60024	0.61446	0.91786	0.54835	0.73324
HIST1H2BJ	4	-0.92055	-1.6308	0.014021	0.16588	0.10292	0.49029
H1FX	4	-0.18381	-1.2763	0.5895	0.90949	0.20183	0.49916
MGAM	4	0.25019	1.4407	0.049125	0.35387	0.14968	0.49029
CHRNA6	4	0.24932	0.92291	0.049672	0.35602	0.35605	0.60928
P4HA2	4	0.18579	1.5463	0.13977	0.57753	0.12204	0.49029
USP13	4	0.085573	0.70301	0.43586	0.8441	0.48205	0.70842
WASL	4	0.27327	1.4454	0.031772	0.27831	0.14834	0.49029
PLOD3	4	0.047618	0.5895	0.59044	0.90949	0.55553	0.73324
RPS6KA4	4	0.083496	0.57803	0.44456	0.84933	0.56324	0.73334
STBD1	4	0.021435	0.39863	0.70505	0.95037	0.69016	0.81021
HSPB3	4	0.010706	0.09216	0.74975	0.96086	0.92657	0.9589
TRPA1	4	0.26734	1.4577	0.035998	0.2993	0.14491	0.49029
SELENBP1	4	0.13803	0.90221	0.25761	0.72505	0.36694	0.61715
ATP6V0E1	4	-0.026378	-1.1295	0.90523	0.98833	0.25869	0.53035
PGLYRP1	4	-0.18584	-1.5306	0.58443	0.90778	0.12587	0.49029
LIMD1	4	-0.020138	-0.35556	0.88221	0.98682	0.72217	0.83196
TNFSF18	4	0.19312	1.6617	0.12495	0.55377	0.096582	0.49029
NOL3	4	-0.1048	-1.1787	0.81688	0.9788	0.23854	0.51816
KALRN	4	0.15921	1.1383	0.19889	0.65865	0.25498	0.52683
CDKL2	4	0.22789	1.1764	0.072942	0.43454	0.23945	0.51816
HAP1	4	-0.044068	-0.41812	0.97484	0.99761	0.67586	0.80062
F2RL3	4	0.096798	0.55624	0.39379	0.81937	0.57805	0.73794
TAF1C	4	-2.0148	-3.9683	9.9443e-05	0.0081633	7.24e-05	0.016547
TAF1B	4	-0.92375	-1.9929	0.013823	0.16469	0.04627	0.45852
TAF1A	4	-0.16392	-1.0139	0.63922	0.92737	0.31062	0.57318
SLC25A14	4	0.27055	1.3552	0.033711	0.28863	0.17536	0.49252
MPZL1	4	0.042036	0.67342	0.61471	0.91816	0.50068	0.72232
MAP3K14	4	0.16248	0.96799	0.19193	0.65141	0.33305	0.59147
SOCS3	4	-0.15498	-1.5681	0.66403	0.93534	0.11687	0.49029
CLIC3	4	0.053272	0.66468	0.56553	0.8992	0.50625	0.72618
CH25H	4	0.0079971	0.17145	0.76198	0.96348	0.86387	0.92224
BRSK2	4	-0.28834	-1.8093	0.3753	0.81051	0.070401	0.49029
RNF8	4	-1.0664	-2.2577	0.0068119	0.10538	0.023965	0.34601
HIP1R	4	-0.0088827	-0.13612	0.83597	0.98076	0.89173	0.93917
NAT8	4	0.30322	1.321	0.017502	0.19183	0.18651	0.49411
RHBDL1	4	0.18035	1.4231	0.1513	0.59468	0.15472	0.49029
BAZ1B	4	-0.20452	-1.7356	0.53958	0.89097	0.082629	0.49029
TM4SF5	4	0.067276	0.82345	0.50905	0.87993	0.41025	0.65272
PKD2L1	4	0.18449	1.4411	0.14215	0.58169	0.14957	0.49029
CCRL2	4	0.041609	0.14967	0.61675	0.9195	0.88103	0.93315
SEMA5A	4	0.17942	1.294	0.15324	0.59822	0.19568	0.49683
TAAR5	4	0.05045	0.43041	0.57831	0.90492	0.6669	0.79492
UBA3	4	-0.74133	-2.0927	0.038186	0.30831	0.03638	0.42104
UBE2M	4	-0.96562	-2.0417	0.010988	0.1413	0.041184	0.43865
SPAG9	4	-0.33707	-1.7808	0.30295	0.76191	0.074944	0.49029
BTAF1	4	-0.21956	-1.1184	0.50567	0.87839	0.26338	0.53491
RPL14	4	-1.3489	-1.8114	0.0015911	0.042092	0.070086	0.49029
DOK2	4	-0.15116	-1.7403	0.67378	0.93935	0.081812	0.49029
SH2D2A	4	-0.008251	-0.15317	0.83353	0.98076	0.87826	0.93177
ARTN	4	-0.27387	-1.6013	0.39936	0.82266	0.10931	0.49029
AIP	4	0.01229	0.29006	0.74418	0.96048	0.77177	0.86445
PSTPIP2	4	0.0020888	0.03222	0.78878	0.97052	0.9743	0.98547
PSTPIP1	4	0.11679	1.4498	0.32299	0.77583	0.14712	0.49029
GPRC5A	4	0.13747	0.64172	0.25935	0.72655	0.52105	0.73264
MAP7	4	0.1867	1.6346	0.13798	0.5768	0.10212	0.49029
NFS1	4	-1.8094	-3.0573	0.00014916	0.0091743	0.0022331	0.10445
PRC1	4	-1.1187	-2.5563	0.0053699	0.091837	0.010581	0.23487
SLC7A7	4	0.14959	0.89573	0.22385	0.69073	0.3704	0.61987
SLC7A6	4	0.26046	1.3024	0.040921	0.32023	0.19279	0.49622
SLC13A2	4	-0.3523	-2.0118	0.28311	0.74695	0.044241	0.4512
PAPSS2	4	-0.017412	-0.16454	0.87038	0.98487	0.8693	0.92567
PAPSS1	4	-0.028454	-0.11429	0.91324	0.99027	0.90901	0.94932
PIAS2	4	0.20989	1.4547	0.096907	0.49217	0.14575	0.49029
MAP3K6	4	0.010063	0.12956	0.75229	0.96118	0.89691	0.94223
SYT7	4	0.094957	0.77241	0.40016	0.82266	0.43987	0.67471
ANGPTL1	4	-0.20361	-1.601	0.54201	0.89097	0.10937	0.49029
CLDN12	4	0.20781	1.3567	0.099891	0.49975	0.17487	0.49252
ASH2L	4	-1.495	-2.9177	0.00064638	0.022847	0.0035262	0.13286
CLDN10	4	0.12098	1.4671	0.30922	0.76661	0.14234	0.49029
CLDN8	4	0.12502	1.008	0.29604	0.75568	0.31344	0.57521
CLDN6	4	-0.32673	-0.81234	0.31697	0.77095	0.4166	0.65737
CLDN2	4	0.032055	0.37684	0.65846	0.93326	0.70629	0.82114
CLDN1	4	0.0082392	0.1473	0.76109	0.96348	0.8829	0.93417
DIRAS3	4	0.0081004	0.14866	0.76163	0.96348	0.88182	0.93355
LDB2	4	0.041051	0.73328	0.61973	0.92072	0.46339	0.6933
CLDN9	4	-0.23302	-1.5528	0.47748	0.86545	0.12047	0.49029
PRY	4	0.60183	0.92661	0	0	0.35413	0.60832
XKRY	4	0.55692	1.0564	0	0	0.2908	0.55537
BPY2	4	0.26091	1.5477	0.040324	0.3168	0.1217	0.49029
VCY	4	0.21658	0.89607	0.088455	0.47544	0.37021	0.61968
CDY1	4	0.21263	1.5476	0.093427	0.48681	0.12173	0.49029
EIF1AY	4	0.48113	1.4136	9.9443e-05	0.0081633	0.15748	0.49029
TMSB4Y	4	0.21898	1.6506	0.085123	0.46725	0.098814	0.49029
PKMYT1	4	-1.5949	-2.7304	0.00029833	0.012146	0.0063261	0.18243
PIGQ	4	-0.20015	-1.2014	0.54917	0.89398	0.22961	0.51185
SART1	4	-1.1632	-2.8716	0.0042761	0.080299	0.004084	0.1441
DNAJA3	4	-0.98543	-2.7713	0.010392	0.13732	0.0055835	0.17045
UNC119	4	-0.074437	-1.0959	0.91667	0.99028	0.2731	0.54172
TBX19	4	0.11855	0.91466	0.31693	0.77095	0.36037	0.61274
TBX18	4	0.1158	0.94007	0.32597	0.77705	0.34718	0.60257
USP14	4	0.028882	0.33423	0.67164	0.93799	0.7382	0.8429
USP6	4	-0.05261	-0.50436	0.99264	0.99905	0.61401	0.75919
USP2	4	-0.025055	-0.5604	0.90041	0.98832	0.57521	0.73639
USP10	4	-0.56574	-2.4163	0.094023	0.48715	0.015677	0.28768
USP8	4	-0.35135	-1.298	0.28466	0.74707	0.19428	0.49682
RGN	4	0.096334	1.5489	0.39544	0.8201	0.1214	0.49029
MTMR6	4	-0.34002	-1.5459	0.29903	0.75816	0.12214	0.49029
MTMR7	4	-0.042645	-0.55247	0.96957	0.99724	0.58063	0.73907
MTMR4	4	-0.067752	-0.65548	0.93934	0.99329	0.51216	0.72844
NMI	4	0.14894	0.94929	0.22564	0.69282	0.34247	0.59915
MTA1	4	-0.062421	-0.47336	0.95813	0.99664	0.63596	0.77343
LATS1	4	0.1144	1.7302	0.33105	0.78109	0.083597	0.49029
ATP6V0D1	4	-1.72	-2.2699	0.00019889	0.0095465	0.023214	0.34053
SEC22C	4	0.056404	1.3964	0.55365	0.89492	0.1626	0.49029
INA	4	-0.074773	-1.4622	0.91527	0.99027	0.14368	0.49029
KRT75	4	0.34782	1.5539	0.0066627	0.10444	0.1202	0.49029
SLC16A6	4	-0.01607	-0.11358	0.86436	0.98377	0.90957	0.94951
SLC16A5	4	-0.18154	-1.3267	0.59542	0.91141	0.18462	0.4935
SLC16A4	4	-0.072958	-0.90488	0.92194	0.99076	0.36553	0.61653
SLC16A3	4	-0.655	-2.452	0.059417	0.39219	0.014206	0.27159
PDLIM1	4	-0.072329	-1.5328	0.92403	0.99194	0.12533	0.49029
RQCD1	4	-0.47968	-1.6175	0.15026	0.59302	0.10577	0.49029
SMC3	4	-1.1908	-2.2825	0.0037291	0.072534	0.022457	0.33458
P2RX6	4	0.057017	1.0622	0.55131	0.89437	0.28812	0.55336
PRPF4	4	-1.2332	-2.3209	0.0029336	0.061394	0.020293	0.32208
PRPF3	4	-0.65118	-2.4115	0.060461	0.39622	0.015888	0.28866
FAM50A	4	-1.5615	-3.3358	0.00034805	0.013861	0.0008504	0.06407
AIFM1	4	-0.83287	-2.4814	0.022872	0.22977	0.013085	0.26099
KCNQ4	4	-0.036603	-0.32613	0.94511	0.99389	0.74433	0.84676
CCNB2	4	0.19849	1.3745	0.1157	0.53673	0.1693	0.49112
CCNE2	4	0.019424	0.71213	0.71435	0.95275	0.47638	0.70403
RABEP1	4	-0.061127	-1.4023	0.96211	0.99691	0.16083	0.49029
RRP9	4	-1.6204	-2.6603	0.00029833	0.012146	0.0078081	0.20159
ARHGEF1	4	-0.19965	-1.5859	0.55037	0.89432	0.11277	0.49029
CBFA2T2	4	0.092491	0.8952	0.40906	0.82683	0.37068	0.62001
ATG12	4	-0.026385	-0.32965	0.90523	0.98833	0.74166	0.84516
PDCD5	4	-0.79664	-2.6121	0.027993	0.25731	0.0090001	0.21652
TMEM257	4	0.11182	0.99906	0.34079	0.78832	0.31777	0.57852
SYNGR3	4	-0.24711	-1.5512	0.44804	0.8507	0.12084	0.49029
SYNGR2	4	-0.049205	-0.56219	0.99463	0.99905	0.57399	0.73576
SYNGR1	4	0.14673	1.5269	0.232	0.69945	0.12679	0.49029
HGS	4	-0.34188	-1.552	0.29684	0.75678	0.12067	0.49029
NEMF	4	-0.0055429	-0.030223	0.82165	0.97972	0.97589	0.98619
NEURL1	4	0.28481	1.4273	0.025905	0.2468	0.1535	0.49029
DYRK1B	4	0.029363	0.23482	0.66955	0.93696	0.81435	0.8905
CTDP1	4	-0.41812	-1.0076	0.20759	0.6711	0.31363	0.57524
SLC6A5	4	0.12537	1.0385	0.295	0.75503	0.29903	0.56245
SLC28A2	4	-0.084822	-1.1845	0.88201	0.98682	0.23622	0.51698
SLC28A1	4	0.13984	0.93047	0.25293	0.72115	0.35213	0.6067
EXO1	4	-0.48004	-1.8409	0.14986	0.59302	0.065629	0.49029
FIBP	4	0.19091	1.1596	0.12908	0.56085	0.24623	0.52078
PCSK7	4	0.2057	1.5119	0.10357	0.50928	0.13056	0.49029
DGKI	4	0.038626	0.55302	0.63067	0.92483	0.58025	0.73898
EBAG9	4	0.24472	1.2247	0.054495	0.37534	0.22068	0.50806
COX7A2L	4	0.068965	0.37907	0.50308	0.87698	0.70463	0.81995
TMSB10	4	-0.23477	-1.6045	0.47439	0.86337	0.10861	0.49029
SCAF11	4	0.18924	1.4401	0.13256	0.56624	0.14984	0.49029
LPAR2	4	0.0097031	0.11936	0.75428	0.9622	0.90499	0.94707
MYOM2	4	0.19083	1.6426	0.12918	0.56085	0.10046	0.49029
IL1RL1	4	0.22516	1.5088	0.077118	0.44665	0.13135	0.49029
MAP3K13	4	0.26003	1.532	0.041368	0.32223	0.12552	0.49029
HTR3B	4	0.071505	1.0402	0.49289	0.87346	0.29824	0.56173
AP4M1	4	-0.002406	-0.014877	0.80852	0.9767	0.98813	0.99323
OSMR	4	0.26735	1.4719	0.035998	0.2993	0.14106	0.49029
ARHGEF2	4	-0.051861	-0.68672	0.99513	0.99905	0.49226	0.7156
RASSF9	4	0.061714	0.61551	0.53162	0.88948	0.53822	0.73324
ZW10	4	-0.86836	-2.4134	0.019093	0.20447	0.015806	0.28857
BUB3	4	-2.8088	-4.9779	0	0	6.4276e-07	0.00087422
REPS2	4	0.14877	1.4744	0.22613	0.69316	0.14037	0.49029
SLC24A1	4	0.13957	1.6449	0.25358	0.7216	0.099988	0.49029
DDX21	4	-1.5553	-3.3094	0.00034805	0.013861	0.00093502	0.067607
ZBED1	4	0.031486	0.37199	0.6606	0.93426	0.7099	0.82356
DEDD	4	-0.13116	-1.1242	0.73349	0.95867	0.26094	0.53227
SLC16A7	4	0.13452	1.2829	0.26745	0.73261	0.19952	0.49796
KCNAB3	4	0.18353	1.3221	0.14459	0.5857	0.18612	0.49394
SLC33A1	4	-0.013318	-0.35053	0.85382	0.98261	0.72594	0.83438
HACD1	4	0.12138	1.4533	0.30803	0.76557	0.14613	0.49029
DCLK1	4	0.13885	1.5591	0.25557	0.7239	0.11896	0.49029
ZMYM4	4	-0.36581	-1.6809	0.26611	0.73226	0.092787	0.49029
ZMYM3	4	-0.088602	-0.90424	0.86913	0.98457	0.36587	0.61653
ZMYM6	4	-0.097881	-1.19	0.83771	0.98113	0.23404	0.51498
ZMYM5	4	0.11448	0.7994	0.3309	0.78101	0.42406	0.66301
LRRFIP1	4	0.24583	1.4622	0.0536	0.37327	0.14369	0.49029
LRRFIP2	4	0.2774	1.5087	0.029385	0.26511	0.13136	0.49029
BMP15	4	0.11331	1.1473	0.33487	0.78323	0.25127	0.5243
LGI1	4	0.2081	1.2443	0.099642	0.49925	0.2134	0.50383
AURKB	4	-1.4428	-3.4156	0.00099443	0.032	0.00063651	0.054474
XPR1	4	-0.55573	-2.0864	0.099443	0.49888	0.036942	0.42232
FAIM3	4	-0.30287	-1.5366	0.35198	0.7962	0.12438	0.49029
LARGE	4	-0.039169	-0.37046	0.95465	0.99539	0.71104	0.82416
VAPB	4	0.10739	0.99295	0.35675	0.79909	0.32074	0.58092
VAPA	4	-0.40508	-1.6645	0.22071	0.6863	0.096011	0.49029
MTA2	4	0.041766	0.23006	0.6161	0.91928	0.81805	0.89281
TIAF1	4	-0.039577	-0.30638	0.95649	0.99586	0.75932	0.85684
NOLC1	4	-0.74288	-2.5133	0.037888	0.30652	0.011962	0.24952
MAGI1	4	0.24225	1.6204	0.056683	0.38199	0.10516	0.49029
LRAT	4	0.027383	0.85561	0.6784	0.94155	0.39221	0.63826
DLGAP2	4	-0.12569	-0.69122	0.7497	0.96086	0.48943	0.71354
DLGAP1	4	0.26115	1.409	0.040076	0.31546	0.15884	0.49029
RAB11B	4	0.14907	1.1084	0.22519	0.69261	0.2677	0.53771
DLG5	4	0.12208	0.96798	0.30579	0.76429	0.33305	0.59147
PTTG1	4	-0.60827	-1.9523	0.074732	0.43973	0.050907	0.47628
IL32	4	-0.027332	-0.40315	0.90896	0.98966	0.68683	0.80781
CCPG1	4	0.071489	0.62731	0.49289	0.87346	0.53045	0.73324
TBRG4	4	-0.67598	-2.4062	0.053799	0.37358	0.016118	0.28979
PNMA1	4	-0.076907	-1.6924	0.90782	0.98933	0.090566	0.49029
NOG	4	0.0066152	0.066582	0.76765	0.96452	0.94691	0.96984
MSC	4	0.21723	1.6102	0.08751	0.47376	0.10736	0.49029
CRLF1	4	-0.035748	-0.25296	0.94158	0.99329	0.8003	0.88134
GCNT3	4	-0.02826	-0.22433	0.91269	0.99027	0.8225	0.89612
