Gene	sgRNA	Cont1|beta	Cont1|z	Cont1|p-value	Cont1|fdr	Cont1|wald-p-value	Cont1|wald-fdr
PLA2G1B	4	-0.11356	-0.87994	0.83207	0.98442	0.37889	0.58739
FOLR1	4	0.1638	1.1941	0.13639	0.53797	0.23244	0.47397
UFSP2	4	-0.35842	-2.1194	0.28611	0.74449	0.03406	0.29001
DPP4	4	0.38764	1.4819	0.00062778	0.011811	0.13836	0.43501
TRMT11	4	0.011008	0.16275	0.695	0.9643	0.87071	0.92785
KLHL18	4	0.1625	1.5874	0.13916	0.5433	0.11243	0.43501
STRA13	4	-0.037892	-0.75323	0.90175	0.99177	0.45131	0.64539
ZNF521	4	-0.034825	-0.24221	0.88862	0.9894	0.80862	0.89145
BCL2L12	4	-0.10622	-1.327	0.8554	0.98764	0.1845	0.44085
C9orf78	4	-0.40314	-1.4302	0.22616	0.67849	0.15265	0.43501
C22orf42	4	0.12318	1.3493	0.24462	0.70326	0.17723	0.43722
BOLA2B	4	-0.43609	-1.676	0.18645	0.62487	0.093743	0.43501
FAM60A	4	-0.22624	-1.366	0.54177	0.91437	0.17193	0.43682
MRGPRE	4	-0.39877	-1.8413	0.23139	0.68659	0.065575	0.42018
YJEFN3	4	-0.1255	-1.3508	0.79629	0.98188	0.17676	0.43722
RAB40C	4	-0.055523	-0.9138	0.96981	0.99732	0.36082	0.57404
LGR5	4	0.15988	1.4963	0.14591	0.55735	0.13459	0.43501
LAMA3	4	-0.045651	-0.81237	0.93183	0.99392	0.41658	0.61781
OTULIN	4	0.12861	0.7581	0.22909	0.68294	0.44839	0.64319
SHQ1	4	-1.3098	-3.23	0.0003662	0.0074946	0.0012379	0.033095
PPM1L	4	0.22923	1.3923	0.041643	0.27757	0.16384	0.43526
BOP1	4	-1.6709	-3.6153	0	0	0.00030003	0.016339
ZNF675	4	-0.33665	-1.1119	0.32461	0.7805	0.26619	0.49846
TTLL9	4	0.1218	1.2654	0.24975	0.70956	0.20573	0.45347
TNKS	4	0.32757	1.5091	0.0034528	0.042969	0.13128	0.43501
ACMSD	4	0.082875	0.68506	0.3909	0.83979	0.4933	0.67775
IQCH	4	-0.077068	-1.0677	0.95067	0.99589	0.28564	0.51332
SYVN1	4	-0.39606	-1.7571	0.23516	0.69222	0.078901	0.43501
MEIOB	4	-0.16724	-1.7212	0.68318	0.96022	0.085216	0.43501
GSTCD	4	0.083636	1.1356	0.38776	0.83742	0.25611	0.49041
PRRG3	4	0.04625	0.45072	0.54036	0.91362	0.65219	0.78877
POLR2H	4	-0.92973	-2.4311	0.008632	0.088757	0.015055	0.16669
CHRDL2	4	-0.021386	-0.1723	0.83348	0.98442	0.8632	0.92387
TECTA	4	0.062549	0.56215	0.47293	0.88645	0.57402	0.73443
GPAT2	4	-0.22166	-1.6967	0.55182	0.9177	0.089745	0.43501
KCNK7	4	-0.2059	-1.6579	0.58708	0.9299	0.097347	0.43501
DOK3	4	-0.052424	-0.83597	0.95752	0.99668	0.40317	0.60663
AMOTL1	4	0.055567	0.67365	0.50275	0.90035	0.50053	0.6819
MCU	4	-0.34897	-2.1459	0.3017	0.75712	0.031879	0.27711
OTOGL	4	0.12854	1.0619	0.2293	0.68334	0.28829	0.5157
TEX101	4	0.055711	1.2637	0.50217	0.90005	0.20635	0.45382
HRK	4	-0.11702	-0.86351	0.82182	0.98376	0.38786	0.59444
NLRP6	4	0.028684	0.19997	0.61549	0.93942	0.8415	0.91223
LGALSL	4	-0.009318	-0.11585	0.78373	0.98024	0.90777	0.95038
DEFB104B	4	-0.031678	-0.30124	0.87586	0.98839	0.76323	0.86261
RNF168	4	-0.041649	-0.45068	0.91588	0.99331	0.65222	0.78877
PLET1	4	0.055007	1.2812	0.50557	0.9025	0.20014	0.45083
GRIA3	4	0.085652	1.1976	0.37991	0.83238	0.23109	0.47294
NDUFB10	4	-0.98812	-2.7491	0.0059116	0.066005	0.0059756	0.087595
PAIP2B	4	-0.12614	-1.4932	0.79419	0.98179	0.13538	0.43501
GRAMD3	4	0.098126	0.93358	0.331	0.7888	0.35052	0.56589
ZSCAN12	4	0.14633	1.3682	0.17839	0.6128	0.17126	0.43644
TRPC5OS	4	0.28525	1.5241	0.010777	0.10462	0.12749	0.43501
TAS2R5	4	0.064538	0.4697	0.46482	0.88355	0.63857	0.77907
UFM1	4	-0.13307	-1.2116	0.77395	0.97886	0.22567	0.46903
MARCH9	4	-0.048947	-0.9172	0.94376	0.9946	0.35904	0.57307
SIAH2	4	-0.020038	-0.30329	0.82783	0.98429	0.76167	0.86155
GPALPP1	4	-0.068626	-0.78994	0.98331	0.99794	0.42956	0.62776
IFT52	4	0.23135	1.6431	0.039707	0.26979	0.10037	0.43501
STRBP	4	0.056879	0.45956	0.49689	0.89816	0.64583	0.78406
SH3YL1	4	0.15683	1.1707	0.1526	0.56884	0.2417	0.48045
PIWIL1	4	0.17393	1.5234	0.11515	0.49516	0.12767	0.43501
RPS6KA2	4	0.090469	1.7641	0.36118	0.81822	0.077715	0.43501
DYNLT3	4	0.20698	1.4791	0.064086	0.35911	0.13911	0.43501
LINGO3	4	0.11165	0.55617	0.28255	0.74271	0.5781	0.73738
CLIP4	4	0.16517	1.1773	0.13377	0.53483	0.2391	0.47861
TSPY1	4	-0.19976	-1.7996	0.60042	0.9347	0.071927	0.43501
PTCHD4	4	0.10804	0.57745	0.29312	0.74876	0.56364	0.72679
BPY2	4	0.14617	1.3888	0.17876	0.6128	0.16489	0.43526
C19orf73	4	0.085277	1.5395	0.38138	0.83364	0.12369	0.43501
OR6C65	4	0.078512	1.5934	0.40895	0.85331	0.11106	0.43501
NUP210	4	-0.05339	-0.78674	0.96228	0.9973	0.43143	0.62972
MCCD1	4	0.050404	0.40352	0.52284	0.90896	0.68656	0.81257
TBCEL	4	0.13575	1.6833	0.20675	0.65162	0.092311	0.43501
TRIM37	4	0.11276	1.2309	0.27947	0.73948	0.21835	0.46363
FAM71F2	4	0.11065	1.3532	0.28548	0.74397	0.176	0.43722
P4HTM	4	-0.11147	-1.5167	0.83819	0.98442	0.12935	0.43501
C1orf198	4	0.034804	0.39961	0.58886	0.93048	0.68944	0.81433
MFAP1	4	-1.0931	-2.9105	0.0030343	0.039563	0.0036082	0.06109
APLN	4	-0.061971	-0.15238	0.99226	0.99853	0.87889	0.93276
SNX1	4	0.049609	0.57588	0.52655	0.90945	0.5647	0.7277
C16orf95	4	-0.060957	-1.6665	0.98849	0.99794	0.095607	0.43501
KLHDC7B	4	-0.046689	-1.2409	0.93623	0.99425	0.21463	0.46047
OR4N2	4	-0.16865	-1.9208	0.6792	0.95795	0.054762	0.38298
APPL1	4	0.076961	1.0361	0.4147	0.85614	0.30017	0.52479
GRPEL2	4	-0.044771	-0.62176	0.92796	0.99367	0.5341	0.7057
MAB21L3	4	-0.046969	-0.34504	0.93701	0.99425	0.73007	0.84039
ARHGEF39	4	-0.12653	-1.2214	0.79299	0.98179	0.22193	0.46577
PKM	4	-1.1539	-2.7129	0.0018833	0.027714	0.0066705	0.093892
KCNK15	4	0.11603	1.2216	0.26817	0.72824	0.22187	0.46573
COMT	4	-0.10271	-1.1225	0.86534	0.98764	0.26166	0.49441
GDPD5	4	-0.020237	-0.18953	0.82893	0.98429	0.84968	0.91751
C1orf123	4	-0.16295	-1.5281	0.69359	0.96401	0.12648	0.43501
JAM2	4	0.13203	1.1806	0.21779	0.66619	0.23775	0.47727
EIF2AK4	4	-0.69533	-2.5671	0.042951	0.28203	0.010255	0.12812
TNNC2	4	0.042862	0.40542	0.55506	0.91846	0.68517	0.81156
CCR6	4	0.10468	1.3393	0.30573	0.76163	0.18048	0.4388
CCNT1	4	-0.099858	-1.7299	0.87444	0.98839	0.08365	0.43501
DAAM1	4	-0.057168	-1.5123	0.97604	0.9976	0.13047	0.43501
SHISA8	4	-0.020075	-0.63379	0.82794	0.98429	0.52622	0.70065
GADD45G	4	-0.071377	-1.174	0.97306	0.99732	0.24039	0.47941
PVRL3	4	0.18142	1.619	0.10144	0.46404	0.10545	0.43501
COL6A3	4	-0.08593	-0.85452	0.91802	0.99331	0.39282	0.59796
OR5M10	4	0.076016	1.003	0.41841	0.85788	0.31586	0.53726
ITGB7	4	0.020165	0.3303	0.65294	0.95016	0.74118	0.84767
HBD	4	-0.034782	-0.9953	0.88846	0.9894	0.31959	0.54065
SLC4A1	4	-0.050488	-0.9505	0.94936	0.99583	0.34186	0.5583
FAM196B	4	0.14311	1.0773	0.18755	0.62653	0.28134	0.50992
MTMR7	4	-0.011197	-0.19737	0.79126	0.98144	0.84354	0.91371
FAM3C	4	0.11239	0.96476	0.28046	0.74027	0.33466	0.55308
RGS18	4	0.049577	0.76574	0.52665	0.90945	0.44383	0.6399
CDH24	4	0.083355	1.1209	0.38896	0.8386	0.26231	0.49527
ZSCAN31	4	0.18878	1.4979	0.089302	0.43358	0.13415	0.43501
CYTH3	4	0.018589	0.20157	0.66037	0.95255	0.84025	0.91165
TM2D2	4	-0.32681	-2.0114	0.34188	0.79958	0.044286	0.34052
LRRC2	4	0.10883	0.9363	0.29087	0.74835	0.34912	0.56473
DET1	4	-0.34405	-2.0315	0.31044	0.76756	0.042206	0.33168
MYO3B	4	0.2409	1.561	0.033482	0.2427	0.11853	0.43501
PATE4	4	0.18608	1.6256	0.093382	0.44469	0.10403	0.43501
SH2D3A	4	-0.010415	-0.20548	0.78818	0.9808	0.83719	0.90954
LRP12	4	-0.052576	-0.70945	0.95862	0.99722	0.47805	0.6662
LY6G5B	4	0.070631	0.98458	0.43939	0.86829	0.32483	0.54461
ABHD17C	4	0.030192	0.8871	0.609	0.93803	0.37502	0.58453
CLEC6A	4	0.22454	1.2703	0.046194	0.29316	0.20396	0.45303
SNRNP70	4	-0.94161	-2.8079	0.0078996	0.08283	0.0049867	0.077058
MYT1L	4	-0.14357	-1.5375	0.74596	0.97537	0.12418	0.43501
ZNF496	4	0.24258	1.5921	0.032278	0.23658	0.11137	0.43501
PHACTR4	4	0.11126	1.038	0.28365	0.74274	0.29928	0.52449
SGMS2	4	0.099641	0.70483	0.32461	0.7805	0.48092	0.66861
MMP25	4	-0.27332	-1.7741	0.44316	0.87025	0.07605	0.43501
CXCR2	4	-0.4414	-2.2383	0.1807	0.61514	0.025202	0.23895
PPP1R1C	4	0.12031	1.3077	0.25483	0.71489	0.19096	0.44493
ARR3	4	-0.0019076	-0.020827	0.75187	0.97609	0.98338	0.99195
FAXC	4	0.06549	1.3093	0.46037	0.88097	0.19043	0.44488
CTRL	4	-0.089467	-0.60075	0.90714	0.99291	0.54801	0.71532
ARHGAP23	4	-0.10114	-1.3986	0.87005	0.98824	0.16192	0.43526
PKP4	4	0.1376	1.6536	0.20199	0.6463	0.098207	0.43501
ALDH9A1	4	0.0033641	0.033315	0.72958	0.97297	0.97342	0.98706
POPDC2	4	0.18079	1.6575	0.10217	0.46537	0.097428	0.43501
MTCH1	4	0.045319	0.24802	0.54517	0.91589	0.80412	0.88867
OR52N4	4	-0.0037068	-0.056851	0.75867	0.97644	0.95466	0.97664
FXYD1	3	0.053573	0.54576	0.59278	0.9326	0.58523	0.74261
DDAH2	4	0.27516	1.5585	0.014177	0.12929	0.11911	0.43501
NANOS1	4	-0.0099118	-0.29096	0.78603	0.98036	0.77108	0.86775
KRTAP2-4	4	-0.03838	-0.42613	0.90327	0.99179	0.67001	0.80062
EVA1A	4	0.10932	0.92754	0.28935	0.74763	0.35365	0.56851
A3GALT2	4	-0.12436	-1.2666	0.8	0.98222	0.2053	0.45331
PLK5	4	-0.039166	-0.65335	0.90662	0.99291	0.51353	0.69099
KANSL1L	4	0.14831	1.3406	0.17316	0.60501	0.18006	0.4388
CMTM8	4	0.011188	0.10143	0.69364	0.96401	0.91921	0.95756
ZNF282	3	0.16401	1.0927	0.20638	0.65138	0.27454	0.50518
TACR1	4	0.070663	1.2687	0.43934	0.86829	0.20455	0.45318
ZNF438	4	0.17699	1.615	0.1095	0.48194	0.10632	0.43501
SIRT6	4	0.099645	1.085	0.32461	0.7805	0.27793	0.50727
FGF13	4	0.027184	0.12575	0.62161	0.9398	0.89993	0.94559
SLC33A1	4	0.027278	0.72311	0.62124	0.9398	0.46961	0.65939
STEAP1	4	-0.045786	-0.62089	0.93236	0.99392	0.53467	0.70625
DSTN	4	-0.36283	-1.2494	0.28046	0.74027	0.21154	0.45819
NKX2-3	4	0.23831	1.1077	0.035365	0.2513	0.268	0.49996
CBS	4	0.052841	0.88863	0.51378	0.9048	0.3742	0.58391
CLPX	4	-0.41428	-2.0978	0.21256	0.65926	0.035926	0.30001
ERICH6B	4	0.076015	0.75975	0.41841	0.85788	0.4474	0.64278
ACTA2	4	0.25837	1.5176	0.022025	0.17999	0.12911	0.43501
MAP1B	4	0.01427	0.24637	0.67926	0.95795	0.8054	0.88938
COG2	4	-0.3663	-1.9111	0.2758	0.73616	0.055993	0.38878
ANAPC4	4	-0.82231	-2.543	0.018624	0.15907	0.010991	0.1338
METRN	4	0.14111	1.2674	0.19268	0.63353	0.20501	0.45331
OVCH1	4	0.074179	0.87949	0.42584	0.86121	0.37914	0.58753
ATP6V0C	4	-1.8335	-3.9388	0	0	8.19e-05	0.013125
LMBRD2	4	0.079008	1.027	0.40649	0.85216	0.30441	0.52875
GNAI2	4	0.11753	1.6764	0.26278	0.72101	0.093661	0.43501
PGA3	4	-0.030263	-0.47077	0.87026	0.98824	0.6378	0.77875
AURKC	4	0.00068356	0.0077172	0.74083	0.97515	0.99384	0.99751
GPR148	4	0.12683	1.3492	0.23395	0.69023	0.17726	0.43722
DNMT3L	4	0.1269	1.4156	0.23369	0.68993	0.15688	0.43521
ACTL9	4	0.22709	0.89139	0.043317	0.28308	0.37272	0.58284
STAU2	4	-0.010123	-0.086905	0.78713	0.98077	0.93075	0.96348
LOC100130451	4	-0.37014	-1.2607	0.27031	0.73029	0.20741	0.45475
CHD1L	4	-0.13139	-1.9088	0.77839	0.97985	0.05629	0.38928
TRIP11	4	-0.046479	-1.8007	0.93555	0.99425	0.07175	0.43501
APOC2	4	-0.18416	-1.2545	0.63767	0.94481	0.20967	0.45658
C3orf38	4	-0.05371	-0.46507	0.96301	0.9973	0.64188	0.7814
OR4X1	4	0.098873	0.81451	0.32807	0.78554	0.41535	0.61718
VPS13C	4	0.02924	1.2313	0.61344	0.9393	0.21823	0.46354
BRCA2	4	-0.85155	-2.7283	0.015119	0.13619	0.0063654	0.091279
FKBP1B	4	0.17679	1.6512	0.10981	0.48231	0.098705	0.43501
DDOST	4	-1.2	-3.0667	0.0013079	0.021061	0.0021647	0.044541
KLK4	4	-0.068736	-0.72372	0.98284	0.99794	0.46924	0.65904
WFIKKN2	4	-0.026032	-0.38341	0.85326	0.98764	0.70141	0.82243
IRGC	4	-0.077202	-1.3465	0.95025	0.99589	0.17813	0.43765
RTP3	4	0.10848	1.2905	0.29197	0.74876	0.19687	0.44853
PCDH10	4	0.13548	1.6168	0.20764	0.6521	0.10593	0.43501
FAT1	4	0.19114	1.1265	0.08611	0.42565	0.25995	0.493
PTEN	4	0.31868	1.4428	0.0042375	0.05053	0.14907	0.43501
ADGRG3	4	-0.071489	-1.59	0.9728	0.99732	0.11183	0.43501
SLCO6A1	4	0.058734	0.75432	0.48899	0.89365	0.45066	0.64469
ST8SIA2	4	0.16107	1.6671	0.14282	0.55018	0.095491	0.43501
NLRP1	4	0.010147	0.1351	0.69867	0.96572	0.89253	0.94212
SLCO1B1	4	0.27523	1.5631	0.014073	0.12846	0.11803	0.43501
MTPN	4	0.27579	1.2655	0.013759	0.12638	0.2057	0.45347
ASH2L	4	-0.18119	-0.58543	0.6463	0.94822	0.55826	0.72319
ABHD16A	4	0.20184	1.4935	0.070782	0.38006	0.1353	0.43501
TRAF3	4	-0.41669	-2.1628	0.20874	0.65373	0.030559	0.2694
GRAPL	4	-0.21735	-1.6028	0.56165	0.92115	0.10898	0.43501
UIMC1	4	-0.13353	-1.0868	0.7728	0.97886	0.27712	0.50705
POGZ	4	0.040685	0.50193	0.56364	0.92218	0.61572	0.76301
KIF23	4	-0.98694	-2.552	0.0059639	0.06655	0.01071	0.13123
DDI2	4	-0.39487	-1.9973	0.23657	0.69381	0.045798	0.34612
KRTAP12-3	4	0.049178	0.85441	0.52796	0.9096	0.39288	0.59796
MISP	4	-0.1765	-1.3955	0.65912	0.95224	0.16287	0.43526
HIBADH	4	-0.060206	-0.70254	0.98629	0.99794	0.48234	0.66982
PADI1	4	0.079111	1.3039	0.40628	0.85216	0.19228	0.44583
EMCN	4	0.16182	1.3453	0.14073	0.54564	0.17853	0.438
PXMP2	4	-0.24027	-1.6732	0.51216	0.9048	0.094288	0.43501
ANKRD7	4	0.11499	0.78034	0.27188	0.73216	0.43519	0.63281
TMEM201	4	0.029292	0.54416	0.61303	0.9393	0.58633	0.74366
C2CD4D	4	-0.1835	-1.5052	0.63955	0.94562	0.13228	0.43501
TIE1	4	0.014944	0.070722	0.67617	0.95677	0.94362	0.97074
SMARCA4	4	-1.0143	-2.9762	0.0047607	0.05576	0.0029182	0.053431
CRIM1	4	-0.15698	-1.6899	0.7095	0.96842	0.091054	0.43501
MICU2	4	0.046746	0.27083	0.53811	0.9129	0.78652	0.87761
FZD8	4	0.040597	0.41753	0.56406	0.92218	0.67629	0.80529
C9	4	0.096444	1.1986	0.33759	0.79559	0.23068	0.47276
FLOT1	4	-0.097757	-0.83337	0.88057	0.98839	0.40463	0.60773
FAM109A	4	0.093832	1.09	0.34758	0.80514	0.2757	0.50623
KRTAP23-1	4	0.12481	1.2513	0.24065	0.69982	0.21082	0.45752
LYZ	4	0.060383	0.53264	0.48177	0.89011	0.59428	0.74912
ENC1	4	0.25524	1.5436	0.02396	0.19155	0.12268	0.43501
PDCD5	4	-1.1602	-3.1356	0.001831	0.027259	0.001715	0.038843
PAAF1	4	0.24071	1.6359	0.033743	0.24423	0.10186	0.43501
MYL5	4	-0.12437	-1.035	0.7999	0.98222	0.30069	0.52522
C9orf47	4	0.063023	1.0849	0.47125	0.8862	0.27797	0.50727
KIAA1549L	4	-0.054934	-0.42383	0.96741	0.99732	0.67169	0.80184
SLC1A2	4	0.22227	1.5097	0.048391	0.30199	0.13113	0.43501
ADCY10	4	0.091893	1.0307	0.35443	0.81052	0.30269	0.5273
CSF3	4	0.015774	0.49424	0.67251	0.95591	0.62114	0.76679
KRTAP6-2	4	0.073295	0.72092	0.42903	0.8627	0.47096	0.66027
SLC5A6	4	0.069492	1.1936	0.44415	0.87055	0.23262	0.47407
GOLGB1	4	0.15865	1.2866	0.14873	0.5627	0.19824	0.44988
PLA2G4C	4	0.0043713	0.029884	0.72556	0.97295	0.97616	0.98841
RABEPK	4	0.12785	1.5036	0.23108	0.6863	0.13269	0.43501
PARP12	4	-0.09599	-0.46564	0.88574	0.98879	0.64148	0.78119
KCNAB3	4	0.25982	1.5687	0.021188	0.17502	0.11671	0.43501
LRRTM2	4	-0.046133	-0.74124	0.93366	0.99404	0.45855	0.65134
FAM98C	4	0.053895	0.74516	0.50986	0.90467	0.45618	0.64981
THSD7A	4	-0.01741	-0.42373	0.81705	0.98347	0.67176	0.80184
LYZL6	4	-0.097313	-1.5479	0.88172	0.98839	0.12164	0.43501
PSKH1	4	0.028068	1.1685	0.61779	0.9398	0.2426	0.48126
CPB2	4	-0.037979	-0.71936	0.90201	0.99179	0.47192	0.66124
SLC37A2	4	0.073958	0.55834	0.42679	0.86146	0.57661	0.73617
TIAM1	4	0.17013	1.5996	0.1221	0.51049	0.1097	0.43501
ATP6V1C2	4	0.032377	0.50292	0.59958	0.9347	0.61502	0.7624
CLEC4C	4	0.19875	1.3464	0.074915	0.3946	0.17816	0.43767
RIMKLB	4	0.1036	1.0934	0.31012	0.76688	0.27421	0.50488
SLC50A1	4	0.12319	1.3683	0.24457	0.70322	0.17121	0.43644
ZNF384	4	-0.447	-2.2301	0.17552	0.60889	0.025743	0.24216
ZBTB1	4	-0.71328	-2.517	0.038661	0.26535	0.011835	0.14087
TMEM120A	4	-0.039445	-0.3567	0.90772	0.99291	0.72132	0.83513
CABLES1	4	0.05259	0.46907	0.51426	0.9048	0.63902	0.77928
SIX3	4	-0.078897	-0.58963	0.94465	0.9946	0.55544	0.72089
LZTFL1	4	0.20266	1.5619	0.069945	0.37765	0.11832	0.43501
IFT80	4	-0.015468	-0.11338	0.80842	0.98321	0.90973	0.95175
SGPP1	4	0.15857	1.6825	0.14884	0.5627	0.092469	0.43501
MX1	4	0.12551	0.82189	0.23845	0.69592	0.41114	0.61399
SOHLH2	4	0.056368	0.58238	0.49924	0.89963	0.56031	0.72447
VPS29	4	-1.1139	-2.9186	0.0027204	0.037223	0.0035162	0.060172
SCIMP	4	-0.058527	-0.67544	0.98028	0.99794	0.4994	0.68103
MLX	4	-0.057188	-0.84524	0.97609	0.9976	0.39798	0.60261
ILKAP	4	-0.062148	-1.2025	0.99304	0.99879	0.22919	0.47135
TXNDC16	4	0.091011	1.4334	0.35904	0.81654	0.15175	0.43501
CCDC121	4	-0.052892	-0.87651	0.95998	0.9973	0.38075	0.58886
RIPPLY3	4	-0.027261	-0.62383	0.85781	0.98764	0.53274	0.70536
SOX1	4	0.17971	1.3198	0.10468	0.47205	0.1869	0.44227
FAM19A1	4	0.10903	1.6385	0.29035	0.74835	0.10131	0.43501
SLC25A52	4	0.040216	0.35152	0.56547	0.92268	0.7252	0.83766
CRTAM	4	0.1357	1.6879	0.20685	0.65162	0.091428	0.43501
ITPR2	4	0.046157	0.40487	0.54057	0.91362	0.68557	0.81179
NAALADL2	4	0.11259	1.2187	0.27983	0.73967	0.22296	0.4665
RFK	4	-0.74282	-2.6109	0.031546	0.23273	0.0090317	0.11752
RLIM	4	0.21967	1.4932	0.050955	0.31178	0.13539	0.43501
SLC9C1	4	0.20162	1.4931	0.070991	0.38065	0.1354	0.43501
SEMA3D	4	0.046819	1.0297	0.53764	0.9127	0.30313	0.52738
FNDC9	4	0.0042605	0.038419	0.72608	0.97295	0.96935	0.98434
SEMA5A	4	0.24515	1.4841	0.030133	0.22518	0.13777	0.43501
CLDND1	4	0.07168	0.76638	0.43536	0.8659	0.44345	0.63955
CACNA1F	4	0.17013	1.3327	0.1221	0.51049	0.18264	0.43984
AHNAK	4	0.416	1.4576	0.00031389	0.006689	0.14494	0.43501
BMX	4	0.13415	1.5985	0.21177	0.65843	0.10992	0.43501
HELB	4	-0.14523	-0.84595	0.74135	0.97515	0.39758	0.60226
MMEL1	4	0.18013	1.0217	0.10327	0.46733	0.30693	0.5308
POSTN	4	0.041621	0.52937	0.55961	0.92009	0.59655	0.75054
SLC26A1	4	0.039714	0.84237	0.56756	0.92316	0.39958	0.60374
SC5D	4	0.058714	0.89396	0.48925	0.89365	0.37134	0.58153
PAGE5	4	0.07187	0.37131	0.43474	0.86546	0.71041	0.82839
SERPINE3	4	0.10016	1.3769	0.32289	0.78028	0.16856	0.4363
SERPINF2	4	-0.078061	-0.74869	0.94732	0.99516	0.45405	0.64774
OR51B2	4	0.050628	0.9928	0.52168	0.90871	0.32081	0.5417
LOXL1	4	-0.14931	-1.5232	0.73063	0.97297	0.12771	0.43501
GJA1	4	0.1682	1.584	0.12618	0.51893	0.11319	0.43501
NT5DC1	4	0.050306	1.3645	0.5232	0.90907	0.17242	0.43682
TTC36	4	0.057649	0.9874	0.4938	0.89707	0.32345	0.54348
ENTPD3	4	0.031159	0.21744	0.60518	0.93759	0.82786	0.90393
SLK	4	0.20341	1.6152	0.068951	0.37493	0.10628	0.43501
HIST1H4I	4	-0.27251	-1.0197	0.44457	0.87055	0.30786	0.53133
GABRD	4	-0.096996	-0.92491	0.88271	0.98849	0.35501	0.56992
LAP3	4	-0.034908	-0.32464	0.88888	0.9894	0.74545	0.85031
HMGB1	4	-0.14181	-0.45337	0.75109	0.97609	0.65028	0.78727
TSPAN19	4	0.1332	1.5434	0.21433	0.66145	0.12274	0.43501
SPINK6	4	0.22089	1.6434	0.049438	0.30563	0.10031	0.43501
ZKSCAN1	4	0.032067	0.5349	0.60131	0.93523	0.59272	0.74802
TFAP2C	4	-0.15984	-1.4302	0.70186	0.96641	0.15267	0.43501
DHFR	4	-1.2677	-3.1511	0.00068009	0.012597	0.0016264	0.037888
AMELX	4	0.27902	1.5692	0.012556	0.11788	0.1166	0.43501
OR6F1	4	0.22634	1.5357	0.044363	0.28653	0.12462	0.43501
GATA5	4	0.053231	1.0647	0.51242	0.9048	0.287	0.51451
AMY1C	4	-0.52494	-2.1898	0.11295	0.48946	0.028542	0.25834
ZNF628	4	0.22562	1.4015	0.044991	0.28811	0.16108	0.43526
SLC13A2	4	-0.36836	-2.1799	0.27298	0.73287	0.029267	0.26265
KIF26B	4	0.13347	1.2034	0.2135	0.66073	0.22883	0.47114
VAV1	4	0.030873	0.41458	0.60623	0.93759	0.67845	0.80666
STK35	4	-0.19993	-1.58	0.59984	0.9347	0.11411	0.43501
LMO4	4	-0.0029857	-0.035193	0.75579	0.97641	0.97193	0.98596
VCX3A	4	-0.34608	-1.1563	0.30677	0.76275	0.24757	0.48349
SCN1A	4	0.12148	1.4037	0.25038	0.70956	0.16042	0.43526
GTSCR1	4	0.21945	1.2247	0.051321	0.31322	0.22068	0.46531
CHRM3	4	0.049847	0.99313	0.52529	0.90935	0.32065	0.54164
ZNF681	4	-0.0035025	-0.059824	0.75773	0.97644	0.9523	0.97521
R3HDM4	4	0.086488	1.3027	0.37641	0.83038	0.19267	0.44583
BCL9	4	0.11359	0.51346	0.27654	0.73652	0.60763	0.75746
TLL1	4	0.026474	0.54358	0.62433	0.93983	0.58673	0.74396
OR8G2	4	0.13894	0.74494	0.19864	0.64236	0.45631	0.64995
SERPINH1	4	0.21516	1.5958	0.055402	0.3298	0.11053	0.43501
ARL6IP1	4	-0.29068	-2.1184	0.40895	0.85331	0.034141	0.29056
STAM2	4	0.198	1.5126	0.075857	0.39661	0.13038	0.43501
GLB1L3	4	0.076879	1.2205	0.41501	0.85623	0.22226	0.46596
ZNF71	4	0.037486	0.3709	0.57724	0.92644	0.71072	0.82856
KRTAP10-8	4	0.094679	1.4496	0.34408	0.80198	0.14717	0.43501
ZC3H12C	4	0.17243	1.474	0.11792	0.50056	0.14047	0.43501
NUP155	4	-1.3953	-3.3516	0.00010463	0.0025445	0.00080356	0.02599
ZNF264	4	0.13264	1.6184	0.21596	0.66356	0.10558	0.43501
OR6C76	4	0.019448	0.24838	0.65624	0.95144	0.80384	0.88853
COX5A	4	-1.3004	-3.2886	0.00047083	0.0092213	0.0010067	0.029184
ST14	4	0.3941	1.4367	0.00062778	0.011811	0.15079	0.43501
KDM5D	4	-0.04138	-0.17581	0.91494	0.99319	0.86044	0.92257
PQLC1	4	0.18343	1.2649	0.098195	0.4578	0.20591	0.45357
CPXCR1	4	0.11994	0.88309	0.25577	0.71634	0.37719	0.58622
HECW2	4	0.013922	0.4152	0.68109	0.95905	0.678	0.80644
CDKN2AIPNL	4	-0.024738	-0.50337	0.84771	0.98764	0.61471	0.76215
SMARCA2	4	-0.16083	-1.2027	0.69956	0.96594	0.2291	0.47135
APITD1-CORT	4	0.029104	0.50101	0.61407	0.9393	0.61637	0.76342
ZNF214	4	0.12494	1.31	0.24039	0.69963	0.19021	0.44479
MYH14	4	-0.021524	-0.38593	0.83427	0.98442	0.69955	0.82119
MMP8	4	0.080594	0.96263	0.39948	0.84572	0.33573	0.55371
WNT10B	4	-0.057993	-0.51015	0.97845	0.99781	0.60995	0.7593
MUM1	4	-0.057445	-0.60841	0.97693	0.9976	0.54292	0.71198
AFAP1L1	4	0.03905	0.72218	0.57018	0.92411	0.47018	0.65974
USP53	4	0.28973	1.5969	0.0095736	0.095213	0.11028	0.43501
RBM12B	4	-0.24413	-1.6954	0.50285	0.90035	0.090008	0.43501
