sgRNA,Gene,DLD1-Ts10.21.initial,DLD1-Ts10.21.final
TRIM68_1458.3,TRIM68,2361,1611
TRIM68_1458.4,TRIM68,1929,982
TRIM68_1458.8,TRIM68,969,856
TRIM68_1458.218,TRIM68,949,1009
TRIM68_1458.215,TRIM68,758,447
TRIM68_1458.25,TRIM68,1520,1365
TRIM68_1458.75,TRIM68,2385,1804
TRIM68_1458.95,TRIM68,4367,3754
TRIM69_1503.165,TRIM69,675,445
TRIM69_1503.156,TRIM69,2555,2541
TRIM69_1503.155,TRIM69,2748,2134
TRIM69_1503.154,TRIM69,3138,2197
TRIM69_1503.4,TRIM69,1033,1038
TRIM69_1503.152,TRIM69,4593,3262
TRIM69_1503.7,TRIM69,1216,994
TRIM69_1503.149,TRIM69,1573,1662
TRIM7_1536.9,TRIM7,803,779
TRIM7_1536.10,TRIM7,330,327
TRIM7_1536.11,TRIM7,1253,1109
TRIM7_1536.14,TRIM7,201,327
TRIM7_1536.22,TRIM7,812,677
TRIM7_1536.294,TRIM7,684,259
TRIM7_1536.284,TRIM7,468,350
TRIM7_1536.44,TRIM7,1475,1062
TRIM7_1536.253,TRIM7,192,619
TRIM7_1536.62,TRIM7,1195,1705
TRIM7_1536.129,TRIM7,894,636
TRIM72_1434.279,TRIM72,915,429
TRIM72_1434.277,TRIM72,1282,788
TRIM72_1434.276,TRIM72,1778,1427
TRIM72_1434.2,TRIM72,1629,1681
TRIM72_1434.4,TRIM72,96,53
TRIM72_1434.6,TRIM72,251,556
TRIM72_1434.269,TRIM72,1040,461
TRIM72_1434.27,TRIM72,933,448
TRIM72_1434.202,TRIM72,1005,648
TRIM72_1434.117,TRIM72,1156,769
TRIM77_1353.0,TRIM77,2655,2818
TRIM77_1353.1,TRIM77,2005,2777
TRIM77_1353.126,TRIM77,2266,1538
TRIM77_1353.122,TRIM77,1422,1621
TRIM77_1353.4,TRIM77,1187,1242
TRIM77_1353.120,TRIM77,2913,2890
TRIM8_1656.315,TRIM8,2792,2207
TRIM8_1656.313,TRIM8,1623,1044
TRIM8_1656.312,TRIM8,1313,1280
TRIM8_1656.5,TRIM8,3408,2923
TRIM8_1656.310,TRIM8,291,294
TRIM8_1656.9,TRIM8,729,365
TRIM8_1656.12,TRIM8,2271,1752
TRIM8_1656.32,TRIM8,1809,1150
TRIM8_1656.48,TRIM8,1133,1115
TRIM9_2133.370,TRIM9,766,1113
TRIM9_2133.369,TRIM9,1457,849
TRIM9_2133.2,TRIM9,1283,915
TRIM9_2133.367,TRIM9,851,786
TRIM9_2133.363,TRIM9,2613,2038
TRIM9_2133.4,TRIM9,103,0
TRIM9_2133.361,TRIM9,1529,1640
TRIM9_2133.287,TRIM9,2316,1892
TRIM9_2133.70,TRIM9,2450,2295
TRIM9_2133.104,TRIM9,1015,591
TRIM9_2133.182,TRIM9,2876,2692
TRIML1_1407.190,TRIML1,1191,1286
TRIML1_1407.3,TRIML1,923,1280
TRIML1_1407.188,TRIML1,1621,2233
TRIML1_1407.8,TRIML1,737,1062
TRIML1_1407.185,TRIML1,2754,1470
TRIML1_1407.184,TRIML1,1555,1737
TRIML1_1407.139,TRIML1,1801,2484
TRIML1_1407.86,TRIML1,635,703
UBOX5_1626.208,UBOX5,2088,2304
UBOX5_1626.198,UBOX5,676,816
UBOX5_1626.137,UBOX5,1712,1457
UBOX5_1626.133,UBOX5,937,725
UBOX5_1626.131,UBOX5,2063,1997
UBOX5_1626.130,UBOX5,909,621
UBOX5_1626.124,UBOX5,1315,1095
UBOX5_1626.122,UBOX5,1556,1480
UBOX5_1626.119,UBOX5,1913,1280
UBOX5_1626.114,UBOX5,786,410
UBOX5_1626.62,UBOX5,1711,1600
UBOX5_1626.185,UBOX5,2897,2022
UBR1_5250.19,UBR1,2534,1920
UBR1_5250.20,UBR1,1382,1048
UBR1_5250.474,UBR1,1476,1975
UBR1_5250.25,UBR1,2473,2622
UBR1_5250.29,UBR1,3874,3768
UBR1_5250.30,UBR1,4182,3980
UBR1_5250.460,UBR1,1481,1689
UBR1_5250.458,UBR1,1622,1062
UBR1_5250.50,UBR1,928,848
UBR2_1320.21,UBR2,1236,947
UBR2_1320.84,UBR2,2320,2042
UBR2_1320.24,UBR2,2013,2171
UBR2_1320.25,UBR2,3818,2922
UBR2_1320.31,UBR2,1736,1313
UBR2_1320.83,UBR2,1847,969
UBR2_1320.77,UBR2,2464,2257
UBR2_1320.40,UBR2,4403,4015
UBR2_1320.45,UBR2,1039,1248
UBR2_5268.154,UBR2,1557,1142
UBR2_5268.339,UBR2,2738,2848
UBR2_5268.337,UBR2,1718,1775
UBR2_5268.156,UBR2,1922,1106
UBR2_5268.160,UBR2,2690,2614
UBR2_5268.330,UBR2,3592,3195
UBR3_5667.59,UBR3,85,41
UBR3_5667.60,UBR3,802,716
UBR3_5667.511,UBR3,845,394
UBR3_5667.508,UBR3,879,370
UBR3_5667.506,UBR3,904,768
UBR3_5667.66,UBR3,2632,3770
UBR3_5667.499,UBR3,1182,995
UBR3_5667.287,UBR3,2656,2411
UBR3_RING_E28_111.1,UBR3,4708,3831
UBR3_RING_E28_111.5,UBR3,0,44
UBR3_RING_E28_111.8,UBR3,7259,4977
UBR3_RING_E29_62.1,UBR3,1798,1038
UBR3_RING_E29_62.2,UBR3,1682,1621
UBR3_RING_E29_62.3,UBR3,2150,1488
UNK_2433.429,UNK,1069,553
UNK_2433.43,UNK,1153,454
UNK_2433.67,UNK,2124,1439
UNK_2433.137,UNK,2028,1617
UNK_2433.179,UNK,1471,894
UNK_2433.195,UNK,3039,1859
UNK_2433.194,UNK,763,621
UNK_2433.183,UNK,970,456
UNK_2433.191,UNK,864,707
UNKL_2052.75,UNKL,3418,3159
UNKL_2052.342,UNKL,436,413
UNKL_2052.167,UNKL,1781,1805
UNKL_2052.192,UNKL,1113,398
UNKL_2052.191,UNKL,1164,1333
UNKL_2052.189,UNKL,2090,1672
UNKL_2052.184,UNKL,2596,2864
UNKL_2052.181,UNKL,537,136
VPS11_2825.376,VPS11,639,276
VPS11_2825.46,VPS11,1432,1346
VPS11_2825.312,VPS11,921,745
VPS11_2825.273,VPS11,2290,1915
VPS11_2825.257,VPS11,2502,1685
VPS11_2825.215,VPS11,1677,1310
VPS11_2825.214,VPS11,1691,435
VPS11_2825.164,VPS11,2657,1947
VPS11_2825.210,VPS11,661,56
VPS11_2825.207,VPS11,2121,1643
VPS11_2825.206,VPS11,3182,2081
VPS11_2825.204,VPS11,435,159
VPS11_2825.171,VPS11,1397,1293
ZMIZ1_3204.35,ZMIZ1,1573,685
ZMIZ1_3204.615,ZMIZ1,976,587
ZMIZ1_3204.87,ZMIZ1,1999,1495
ZMIZ1_3204.384,ZMIZ1,698,169
ZMIZ1_3204.382,ZMIZ1,3616,2560
ZMIZ1_3204.172,ZMIZ1,677,545
ZMIZ1_3204.379,ZMIZ1,4158,2385
ZMIZ1_3204.378,ZMIZ1,944,1003
ZMIZ1_3204.174,ZMIZ1,3496,2595
ZMIZ2_2763.435,ZMIZ2,1932,578
ZMIZ2_2763.387,ZMIZ2,1372,1274
ZMIZ2_2763.159,ZMIZ2,1363,759
ZMIZ2_2763.383,ZMIZ2,0,0
ZMIZ2_2763.380,ZMIZ2,5229,3629
ZMIZ2_2763.375,ZMIZ2,4583,2293
ZMIZ2_2763.164,ZMIZ2,3448,3540
ZMIZ2_2763.166,ZMIZ2,1932,1507
ZNRF1_684.1,ZNRF1,1457,492
ZNRF1_684.71,ZNRF1,531,534
ZNRF1_684.72,ZNRF1,1778,1147
ZNRF1_684.77,ZNRF1,1669,1518
ZNRF1_684.83,ZNRF1,3500,3722
ZNRF1_684.79,ZNRF1,3463,2184
ZNRF3_2811.63,ZNRF3,2021,2977
ZNRF3_2811.80,ZNRF3,2235,1680
ZNRF3_2811.85,ZNRF3,1318,944
ZNRF3_2811.553,ZNRF3,1319,1285
ZNRF3_2811.552,ZNRF3,1471,1476
ZNRF3_2811.88,ZNRF3,2167,1738
ZNRF3_2811.547,ZNRF3,611,250
ZNRF3_2811.545,ZNRF3,2731,2650
ZNRF4_1290.0,ZNRF4,1565,882
ZNRF4_1290.33,ZNRF4,230,369
ZNRF4_1290.43,ZNRF4,714,473
ZNRF4_1290.183,ZNRF4,1641,1726
ZNRF4_1290.79,ZNRF4,2049,1525
ZNRF4_1290.162,ZNRF4,2263,1723
ZNRF4_1290.161,ZNRF4,1739,676
ZNRF4_1290.157,ZNRF4,1745,1274
ZNRF4_1290.83,ZNRF4,2433,1729
ZNRF4_1290.150,ZNRF4,227,182
ZNRF4_1290.143,ZNRF4,1846,1686
ZNRF4_1290.140,ZNRF4,1978,2035
ZSWIM2_1902.121,ZSWIM2,3811,2811
ZSWIM2_1902.109,ZSWIM2,968,582
ZSWIM2_1902.49,ZSWIM2,1830,1806
ZSWIM2_1902.50,ZSWIM2,2641,2436
ZSWIM2_1902.52,ZSWIM2,2589,2646
ZSWIM2_1902.107,ZSWIM2,2190,1704
BRCA1_5592.488,BRCA1,1095,453
BRCA1_5592.487,BRCA1,3090,285
BRCA1_5592.485,BRCA1,2027,409
BRCA1_5592.484,BRCA1,3514,120
BRCA1_5592.483,BRCA1,3041,400
BRCA1_5592.447,BRCA1,2185,929
BRCA1_5592.445,BRCA1,2068,1536
BRCA1_5592.75,BRCA1,1829,826
BRCA1_5592.82,BRCA1,2314,1181
BRCA1_5592.335,BRCA1,2240,1327
BRCA1_5592.283,BRCA1,2347,1752
BRCA1_5592.234,BRCA1,2712,21
CBLL1_1473.19,CBLL1,1815,293
CBLL1_1473.20,CBLL1,1191,587
CBLL1_1473.21,CBLL1,3369,1520
CBLL1_1473.191,CBLL1,1924,455
CBLL1_1473.24,CBLL1,1319,486
CBLL1_1473.25,CBLL1,0,0
CBLL1_1473.28,CBLL1,1394,649
CCNB1IP1_834.0,CCNB1IP1,1850,1295
CCNB1IP1_834.1,CCNB1IP1,3418,2625
CCNB1IP1_834.77,CCNB1IP1,959,1108
CCNB1IP1_834.75,CCNB1IP1,1786,1422
CCNB1IP1_834.74,CCNB1IP1,1807,1511
CCNB1IP1_834.64,CCNB1IP1,1666,1173
KMT2A_11919.229,KMT2A,779,251
KMT2A_11919.1272,KMT2A,4154,472
KMT2A_11919.1195,KMT2A,1867,377
KMT2A_11919.296,KMT2A,2393,715
KMT2A_11919.1159,KMT2A,4555,722
KMT2A_11919.336,KMT2A,3873,231
KMT2A_11919.361,KMT2A,1652,331
KMT2A_11919.1074,KMT2A,738,488
KMT2A_11919.710,KMT2A,1543,251
KMT2A_11919.647,KMT2A,1793,894
KMT2B_8148.310,KMT2B,2201,856
KMT2B_8148.1386,KMT2B,599,219
KMT2B_8148.418,KMT2B,903,1009
KMT2B_8148.1356,KMT2B,398,351
KMT2B_8148.448,KMT2B,1676,1145
KMT2B_8148.507,KMT2B,1116,668
KMT2B_8148.534,KMT2B,1025,727
KMT2B_8148.898,KMT2B,537,351
KMT2B_8148.803,KMT2B,1380,627
KMT2B_8148.818,KMT2B,1837,1260
KMT2C_14736.1676,KMT2C,3409,3812
KMT2C_14736.70,KMT2C,3656,2873
KMT2C_14736.1570,KMT2C,2607,1116
KMT2C_14736.1486,KMT2C,2423,1470
KMT2C_14736.651,KMT2C,1302,840
KMT2C_14736.787,KMT2C,2720,2205
KMT2C_14736.773,KMT2C,1143,1650
KMT2C_14736.745,KMT2C,9749,7748
KMT2C_14736.62,KMT2C,1874,458
KMT2C_14736.1661,KMT2C,2693,873
KMT2C_14736.1647,KMT2C,4074,4083
KMT2D_16614.3480,KMT2D,2096,1937
KMT2D_16614.84,KMT2D,1601,1188
KMT2D_16614.94,KMT2D,2974,2300
KMT2D_16614.143,KMT2D,1845,2068
KMT2D_16614.3185,KMT2D,488,542
KMT2D_16614.2879,KMT2D,2711,1736
KMT2D_16614.331,KMT2D,3938,2677
KMT2D_16614.2698,KMT2D,1301,719
KMT2D_16614.1507,KMT2D,7388,4078
KMT2D_16614.1476,KMT2D,1800,113
KMT2D_16614.1342,KMT2D,295,651
KMT2D_16614.1372,KMT2D,1944,1407
KMT2D_16614.3476,KMT2D,829,471
KMT2D_16614.3470,KMT2D,2703,1334
KMT2D_16614.3464,KMT2D,3014,1767
KMT2D_16614.77,KMT2D,2060,1292
KMT2D_16614.88,KMT2D,2885,2448
KMT2D_16614.96,KMT2D,1965,1972
RFPL1_954.122,RFPL1,1314,1242
RFPL1_954.121,RFPL1,1310,1597
RFPL1_954.5,RFPL1,2816,2335
RFPL1_954.119,RFPL1,2054,1049
RFPL1_954.118,RFPL1,2223,719
RFPL1_954.7,RFPL1,3572,2126
RFPL1_954.12,RFPL1,2041,1317
RFPL1_954.113,RFPL1,2170,2673
RFPL1_954.96,RFPL1,1651,508
RFPL1_954.84,RFPL1,1551,1911
RFPL2_1137.141,RFPL2,3138,884
RFPL2_1137.140,RFPL2,2352,1083
RFPL2_1137.139,RFPL2,2981,2344
RFPL2_1137.138,RFPL2,3813,4834
RFPL2_1137.27,RFPL2,2933,3431
RFPL2_1137.34,RFPL2,1016,517
RFPL2_1137.51,RFPL2,2335,832
RFPL2_1137.104,RFPL2,508,599
RFPL3_954.120,RFPL3,3426,1529
RFPL3_954.118,RFPL3,4619,3080
RFPL3_954.117,RFPL3,1584,778
RFPL3_954.8,RFPL3,3042,3579
RFPL3_954.10,RFPL3,1266,687
RFPL3_954.115,RFPL3,3290,1102
RFPL3_954.111,RFPL3,1355,1028
RFPL3_954.97,RFPL3,2005,1321
RFPL3_954.79,RFPL3,1483,855
RNF13_1146.8,RNF13,2911,2266
RNF13_1146.0,RNF13,2429,1915
RNF13_1146.75,RNF13,2058,1791
RNF13_1146.59,RNF13,1831,1351
RNF13_1146.55,RNF13,4350,3436
RNF13_1146.22,RNF13,4185,3134
RNF13_1146.47,RNF13,859,1672
RNF13_1146.46,RNF13,3244,2253
RNF13_1146.45,RNF13,2998,2956
RNF138_738.0,RNF138,2610,1803
RNF138_738.3,RNF138,1733,1322
RNF138_738.51,RNF138,1351,974
RNF138_738.50,RNF138,1587,951
RNF138_738.7,RNF138,2375,1586
RNF138_738.46,RNF138,2192,1705
RNF138_738.44,RNF138,3561,2761
RNF138_738.18,RNF138,4459,4166
RNF14_1425.4,RNF14,1763,1274
RNF14_1425.125,RNF14,1811,1856
RNF14_1425.30,RNF14,1691,1190
RNF14_1425.34,RNF14,2044,1509
RNF14_1425.124,RNF14,2725,3579
RNF14_1425.112,RNF14,1590,1459
RNF14_1425.45,RNF14,3683,4475
RNF14_1425.88,RNF14,1956,1534
RNF14_1425.62,RNF14,1732,545
RNF14_1425.66,RNF14,2628,2023
RNF14_1425.87,RNF14,3164,2214
RNF14_1425.68,RNF14,1868,824
RNF181_462.16,RNF181,1794,1213
RNF181_462.17,RNF181,2247,2381
RNF181_462.40,RNF181,2226,1120
RNF181_462.20,RNF181,1734,886
RNF181_462.32,RNF181,723,529
RNF181_462.30,RNF181,1401,799
RNF2_1011.7,RNF2,3808,2503
RNF2_1011.70,RNF2,4100,3821
RNF2_1011.9,RNF2,1879,1110
RNF2_1011.10,RNF2,3723,2193
RNF2_1011.67,RNF2,825,477
RNF2_1011.66,RNF2,1289,1321
RNF2_1011.61,RNF2,2751,2172
RNF4_573.67,RNF4,1173,218
RNF4_573.27,RNF4,1505,15
RNF4_573.43,RNF4,2855,7
RNF4_573.42,RNF4,3037,90
RNF4_573.41,RNF4,2296,126
RNF4_573.38,RNF4,1710,0
RNF4_573.35,RNF4,2043,278
RNF6_2058.108,RNF6,1939,2102
RNF6_2058.110,RNF6,3120,2160
RNF6_2058.111,RNF6,848,512
RNF6_2058.112,RNF6,4118,2095
RNF6_2058.120,RNF6,2470,1904
RNF6_2058.113,RNF6,624,415
RNF6_2058.119,RNF6,1180,1057
RNF6_2058.115,RNF6,1519,703
SCAF11_4392.373,SCAF11,4497,3825
SCAF11_4392.8,SCAF11,2179,1469
SCAF11_4392.372,SCAF11,1958,1307
SCAF11_4392.9,SCAF11,3226,2456
SCAF11_4392.371,SCAF11,4181,2688
SCAF11_4392.12,SCAF11,2841,2174
SCAF11_4392.75,SCAF11,2147,2317
SCAF11_4392.284,SCAF11,1113,1021
TRIM37_2895.1,TRIM37,3464,2589
TRIM37_2895.3,TRIM37,1091,993
TRIM37_2895.251,TRIM37,1817,1087
TRIM37_2895.250,TRIM37,3841,4375
TRIM37_2895.249,TRIM37,2199,1610
TRIM37_2895.4,TRIM37,3651,2451
TRIM37_2895.242,TRIM37,4593,2287
TRIM37_2895.24,TRIM37,1039,861
TRIM37_2895.41,TRIM37,882,873
TRIM51_1359.139,TRIM51,1419,373
TRIM51_1359.138,TRIM51,3307,1953
TRIM51_1359.5,TRIM51,902,513
TRIM51_1359.136,TRIM51,1783,766
TRIM51_1359.7,TRIM51,2839,2525
TRIM51_1359.25,TRIM51,1155,672
TRIM51_1359.29,TRIM51,2169,2037
TRIM51_1359.50,TRIM51,2220,1555
TRIM51_1359.64,TRIM51,1543,1602
TRIM60_1416.119,TRIM60,3161,4129
TRIM60_1416.116,TRIM60,1010,1254
TRIM60_1416.115,TRIM60,1826,1503
TRIM60_1416.4,TRIM60,1335,894
TRIM60_1416.112,TRIM60,1650,1281
TRIM60_1416.109,TRIM60,1307,1341
TRIM60_1416.108,TRIM60,814,815
TRIM60_1416.96,TRIM60,3771,2723
TRIM60_1416.14,TRIM60,2434,2151
TRIM60_1416.32,TRIM60,2966,2469
TRIM61_630.59,TRIM61,676,321
TRIM61_630.58,TRIM61,1348,1111
TRIM61_630.57,TRIM61,1121,938
TRIM61_630.56,TRIM61,1470,855
TRIM64C_1353.0,TRIM64C,3648,368
TRIM64C_1353.137,TRIM64C,1044,1786
TRIM64C_1353.136,TRIM64C,2352,2475
TRIM64C_1353.1,TRIM64C,2128,1536
TRIM64C_1353.130,TRIM64C,294,871
TRIM64C_1353.129,TRIM64C,2918,3727
TRIM64C_1353.25,TRIM64C,2167,1895
TRIM64C_1353.48,TRIM64C,1361,659
TTC3_6078.41,TTC3,2313,2499
TTC3_6078.484,TTC3,2855,2110
TTC3_6078.71,TTC3,3081,3345
TTC3_6078.274,TTC3,2391,1968
TTC3_6078.249,TTC3,2506,2228
TTC3_6078.273,TTC3,1854,1939
TTC3_6078.255,TTC3,2587,3144
TTC3_6078.258,TTC3,775,819
TTC3_6078.259,TTC3,1541,1360
UHRF2_2409.7,UHRF2,1464,1522
UHRF2_2409.218,UHRF2,2875,3319
UHRF2_2409.195,UHRF2,5910,5525
UHRF2_2409.90,UHRF2,3215,3148
UHRF2_2409.128,UHRF2,1720,1855
UHRF2_2409.146,UHRF2,1203,834
UHRF2_2409.129,UHRF2,2773,2747
UHRF2_2409.144,UHRF2,663,624
UHRF2_2409.142,UHRF2,1480,1649
UHRF2_2409.140,UHRF2,2371,1906
UHRF2_2409.136,UHRF2,824,883
VPS18_2922.89,VPS18,699,182
VPS18_2922.103,VPS18,960,253
VPS18_2922.454,VPS18,1124,932
VPS18_2922.182,VPS18,709,387
VPS18_2922.189,VPS18,2304,1465
VPS18_2922.197,VPS18,2451,1137
VPS18_2922.203,VPS18,1075,420
VPS8_4287.357,VPS8,3917,2894
VPS8_4287.97,VPS8,0,0
VPS8_4287.107,VPS8,2141,1679
VPS8_4287.171,VPS8,1633,1558
VPS8_4287.220,VPS8,3297,3421
VPS8_4287.219,VPS8,2003,2067
VPS8_4287.218,VPS8,2428,3538
ZFP36_999.24,ZFP36,1954,1725
ZFP36_999.26,ZFP36,1038,833
ZFP36_999.29,ZFP36,1346,1285
ZFP36_999.30,ZFP36,1575,507
ZFP36_999.189,ZFP36,1541,392
ZFP36_999.181,ZFP36,1919,2130
ZFP36_999.36,ZFP36,5797,4755
ZFP36_999.178,ZFP36,610,190
ZFP36_999.175,ZFP36,1268,727
ZFP36L1_1017.220,ZFP36L1,1436,1103
ZFP36L1_1017.214,ZFP36L1,914,329
ZFP36L1_1017.198,ZFP36L1,537,701
ZFP36L1_1017.32,ZFP36L1,1121,1929
ZFP36L1_1017.182,ZFP36L1,2964,2390
ZFP36L1_1017.180,ZFP36L1,6772,4094
ZFP36L1_1017.167,ZFP36L1,668,728
ZFP36L1_1224.189,ZFP36L1,895,849
ZFP36L2_1485.6,ZFP36L2,1392,618
ZFP36L2_1485.13,ZFP36L2,690,256
ZFP36L2_1485.292,ZFP36L2,1073,590
ZFP36L2_1485.43,ZFP36L2,956,712
ZFP36L2_1485.44,ZFP36L2,2327,2306
ZFP36L2_1485.270,ZFP36L2,1332,1026
ZFP36L2_1485.269,ZFP36L2,2150,1974
ZFP36L2_1485.46,ZFP36L2,1143,1509
ZFP36L2_1485.265,ZFP36L2,1192,694
ZFP36L2_1485.262,ZFP36L2,2627,3163
ZFP36L2_1485.50,ZFP36L2,1887,1945
ZFP36L2_1485.254,ZFP36L2,1369,956
ZFPL1_933.62,ZFPL1,2680,2082
ZFPL1_933.83,ZFPL1,924,1039
ZNF598_2715.605,ZNF598,2102,1099
ZNF598_2715.33,ZNF598,1356,798
ZNF598_2715.47,ZNF598,1690,628
ZNF598_2715.530,ZNF598,767,340
ZNF598_2715.520,ZNF598,0,0
ZNF598_2715.119,ZNF598,1188,662
ZNF598_2715.470,ZNF598,1567,629
ZNF598_2715.145,ZNF598,1018,1127
ZNF645_1278.12,ZNF645,1581,2304
ZNF645_1278.118,ZNF645,2235,1925
ZNF645_1278.117,ZNF645,2402,2468
ZNF645_1278.14,ZNF645,1812,2072
ZNF645_1278.16,ZNF645,1873,1404
ZNF645_1278.114,ZNF645,1742,1520
ZNRF2_729.81,ZNRF2,1912,2061
ZNRF2_729.77,ZNRF2,1826,1598
ZNRF2_729.80,ZNRF2,2886,2575
ZNRF2_729.78,ZNRF2,3009,2562
MSL2_1734.150,MSL2,2380,2085
MSL2_1734.147,MSL2,2422,2303
MSL2_1734.146,MSL2,2116,1528
MSL2_1734.4,MSL2,2314,1691
MSL2_1734.142,MSL2,3167,2168
MSL2_1734.141,MSL2,3260,2751
MSL2_1734.45,MSL2,2853,3358
MSL2_1734.74,MSL2,2887,1855
RNF144A_879.5,RNF144A,1328,1265
RNF144A_879.119,RNF144A,1837,1578
RNF144A_879.118,RNF144A,2036,2004
RNF144A_879.8,RNF144A,1614,1987
RNF144A_879.14,RNF144A,2123,1872
RNF144A_879.16,RNF144A,1194,1784
RNF144A_879.101,RNF144A,238,423
RNF144A_879.99,RNF144A,420,505
RNF144A_879.21,RNF144A,260,151
RNF144A_879.89,RNF144A,1327,973
RNF144A_879.85,RNF144A,591,686
RNF144A_879.74,RNF144A,2046,2136
RNF144A_879.70,RNF144A,2378,2554
RNF144A_879.31,RNF144A,1116,660
RNF144A_879.33,RNF144A,2389,2116
RNF144A_879.36,RNF144A,3192,3156
RNF144A_879.50,RNF144A,1213,1076
RNF144B_912.109,RNF144B,2834,2199
RNF144B_912.4,RNF144B,1608,485
RNF144B_912.105,RNF144B,1077,1159
RNF144B_912.6,RNF144B,1572,1377
RNF144B_912.102,RNF144B,2564,2075
RNF144B_912.15,RNF144B,3108,3226
RNF144B_912.92,RNF144B,1069,1147
RNF144B_912.88,RNF144B,1188,1095
RNF144B_912.18,RNF144B,2149,1615
RNF144B_912.82,RNF144B,2107,1116
RNF144B_912.22,RNF144B,880,433
RNF144B_912.68,RNF144B,2510,3030
RNF144B_912.66,RNF144B,1459,1205
RNF144B_912.28,RNF144B,2162,2316
RNF144B_912.43,RNF144B,1224,527
RNF208_786.119,RNF208,1420,878
RNF208_786.116,RNF208,1106,1226
RNF208_786.113,RNF208,1230,1377
RNF208_786.112,RNF208,1070,788
RNF208_786.108,RNF208,2026,1512
RNF208_786.105,RNF208,1496,1630
RNF208_786.99,RNF208,693,737
RNF216_2772.93,RNF216,850,680
RNF216_2772.229,RNF216,1849,633
RNF216_2772.219,RNF216,1634,1270
RNF216_2772.108,RNF216,1194,1093
RNF216_2772.110,RNF216,1561,2139
RNF216_2772.213,RNF216,1787,1089
RNF216_2772.211,RNF216,1657,1526
RNFT1_1308.81,RNFT1,2906,2304
RNFT1_1308.37,RNFT1,3009,4059
RNFT1_1308.75,RNFT1,2990,3196
RNFT1_1308.45,RNFT1,1528,1558
RNFT1_1308.52,RNFT1,968,2085
RNFT1_1308.60,RNFT1,3151,3228
RNFT1_1308.66,RNFT1,2427,1692
RNFT1_1,RNFT1,2925,3103
TRAF6_1,TRAF6,1337,1429
TRAF6_2,TRAF6,2645,2394
TRAF6_3,TRAF6,1714,1068
TRAF6_4,TRAF6,1113,386
TRAF6_1569.169,TRAF6,2215,1538
TRAF6_1569.168,TRAF6,1202,407
TRAF6_1569.16,TRAF6,2295,1578
TRAF6_1569.156,TRAF6,2733,1571
TRAF6_1569.141,TRAF6,3044,1888
TRAF6_1569.140,TRAF6,593,422
TRAF6_1569.138,TRAF6,3780,3064
TRAF6_1569.31,TRAF6,4172,4733
TRAF6_1569.50,TRAF6,1748,1424
TRAF6_1569.111,TRAF6,1304,1145
TRAF6_1569.108,TRAF6,1940,1515
TRAF6_1569.99,TRAF6,1395,1623
TRAF7_1,TRAF7,392,219
TRAF7_2,TRAF7,1467,1156
TRAF7_3,TRAF7,2773,4054
TRAF7_4,TRAF7,668,1076
TRAF7_2013.24,TRAF7,1229,802
TRAF7_2013.25,TRAF7,1771,1474
TRAF7_2013.275,TRAF7,980,498
TRAF7_2013.268,TRAF7,1981,811
TRAF7_2013.261,TRAF7,2041,1935
TRAF7_2013.64,TRAF7,1932,1281
TRAF7_2013.67,TRAF7,1449,1303
TRAF7_2013.247,TRAF7,1371,840
TRAF7_2013.243,TRAF7,1531,928
TRAF7_2013.93,TRAF7,2220,1494
TRAF7_2013.103,TRAF7,1367,703
TRAF7_2013.213,TRAF7,2391,957
TRAF7_2013.212,TRAF7,1105,721
TRAF7_2013.210,TRAF7,1310,600
TRAF7_2013.202,TRAF7,955,754
TRAF7_2013.197,TRAF7,0,0
TRAF7_2013.187,TRAF7,2101,1764
TRAF7_2013.178,TRAF7,1290,813
TRAF7_2013.164,TRAF7,1098,448
TRIM14_1329.10,TRIM14,136,194
TRIM14_1329.11,TRIM14,370,480
TRIM14_1329.220,TRIM14,779,833
TRIM14_1329.12,TRIM14,1105,399
TRIM14_1329.14,TRIM14,1422,1283
TRIM14_1329.16,TRIM14,2257,1112
TRIM14_1329.162,TRIM14,885,1677
TRIM14_1329.55,TRIM14,940,779
TRIM14_1329.157,TRIM14,1388,1090
TRIM14_1329.75,TRIM14,158,124
TRIM14_1329.132,TRIM14,400,304
TRIM16_1695.254,TRIM16,2769,2123
TRIM16_1695.30,TRIM16,1963,1794
TRIM16_1695.31,TRIM16,1028,1049
TRIM16_1695.245,TRIM16,965,477
TRIM16_1695.236,TRIM16,1811,2013
TRIM16_1695.34,TRIM16,1886,2410
TRIM16_1695.36,TRIM16,3170,2731
TRIM16_1695.207,TRIM16,1967,1877
TRIM16_1695.84,TRIM16,1934,1351
TRIM16_1695.109,TRIM16,500,264
TRIM16_1695.159,TRIM16,1251,728
TRIM42_2172.249,TRIM42,1345,709
TRIM42_2172.247,TRIM42,1980,2241
TRIM42_2172.244,TRIM42,1281,1199
TRIM42_2172.242,TRIM42,1229,1435
TRIM42_2172.16,TRIM42,409,275
TRIM42_2172.237,TRIM42,1205,1218
TRIM42_2172.206,TRIM42,1030,305
TRIM42_2172.203,TRIM42,1118,1254
TRIM42_2172.200,TRIM42,2657,2270
TRIM42_2172.38,TRIM42,1395,1158
TRIM42_2172.44,TRIM42,2681,2565
TRIM42_2172.113,TRIM42,2236,2535
TRIM42_2172.110,TRIM42,2756,2051
TRIM42_2172.182,TRIM42,2083,1810
TRIM43_1341.160,TRIM43,1103,438
TRIM43_1341.1,TRIM43,1431,533
