Gene	sgRNA	Cont3|beta	Cont3|z	Cont3|p-value	Cont3|fdr	Cont3|wald-p-value	Cont3|wald-fdr
ZNF606	6	0.203	1.3006	0.15842	0.57541	0.19339	0.4706
ZNF607	6	0.065774	0.60326	0.48094	0.81473	0.54633	0.73966
ZNF610	6	0.11508	1.1165	0.34073	0.72651	0.26423	0.53392
ZNF611	6	0.27673	1.4592	0.073948	0.42414	0.14451	0.41756
ZNF613	6	0.0018441	0.011507	0.6897	0.91961	0.99082	0.99958
ZNF614	6	-0.11037	-1.1066	0.92975	0.98022	0.26846	0.53773
ZNF615	6	0.17789	1.2886	0.19881	0.62335	0.19752	0.47535
ZNF616	6	-0.013999	-0.11908	0.73777	0.93312	0.90521	0.95405
ZNF619	6	0.18386	1.3722	0.18714	0.6087	0.16999	0.44111
ZNF620	6	0.147	1.2411	0.26593	0.67363	0.21456	0.48869
ZNF621	7	0.17364	1.2603	0.17861	0.5947	0.20755	0.48263
ZNF623	6	-0.11189	-1.0021	0.92548	0.98022	0.31629	0.57871
ZNF624	6	0.10852	0.801	0.35779	0.73885	0.42313	0.66623
ZNF625	6	-0.08656	-0.6772	0.99175	0.996	0.49828	0.71688
ZNF626	5	-0.18671	-0.80082	0.70961	0.92495	0.42323	0.66623
ZNF627	6	0.11384	1.3398	0.34272	0.72651	0.18031	0.45643
ZNF628	6	-0.016615	-0.078667	0.74716	0.93454	0.9373	0.97383
ZNF629	6	-0.50578	-2.132	0.16496	0.581	0.033006	0.25618
ZNF630	6	0.27835	1.8053	0.073379	0.42414	0.071022	0.3537
ZNF639	6	-0.0099378	-0.094259	0.72497	0.92894	0.9249	0.96591
ZNF641	6	0.079406	0.98988	0.4434	0.79532	0.32223	0.58396
ZNF646	6	0.038174	0.32822	0.57053	0.86391	0.74275	0.85725
ZNF648	6	0.085991	0.97909	0.42036	0.78077	0.32754	0.58744
ZNF649	6	0.15718	1.2836	0.24346	0.66254	0.19927	0.4761
ZNF652	6	-0.14782	-1.201	0.81086	0.95639	0.22975	0.50229
ZNF653	6	-0.19296	-0.64332	0.68146	0.9145	0.52001	0.72756
ZNF655	6	0.071635	0.42067	0.4653	0.80769	0.674	0.81297
ZNF658	5	0.12584	0.68628	0.36917	0.74427	0.49254	0.71413
ZNF660	6	0.30915	1.7983	0.047782	0.33202	0.072132	0.35446
ZNF662	6	0.11125	0.8634	0.34841	0.73004	0.38791	0.63556
ZNF664	6	0.13747	1.299	0.28584	0.68571	0.19394	0.4706
ZNF665	6	0.30781	1.7734	0.048919	0.33592	0.076157	0.35446
ZNF667	6	0.076892	0.52359	0.45108	0.80061	0.60056	0.76701
ZNF668	6	-0.32458	-2.0831	0.38851	0.75971	0.037239	0.27565
ZNF669	6	0.22136	1.4097	0.13225	0.54302	0.15862	0.4284
ZNF670	6	0.29994	1.4116	0.052617	0.34579	0.15808	0.4284
ZNF671	6	-0.1066	-1.2186	0.94255	0.98516	0.22301	0.49501
ZNF672	6	-0.10775	-0.73016	0.93771	0.98447	0.46529	0.69943
ZNF674	6	0.18575	1.6981	0.18544	0.60651	0.089486	0.36482
ZNF675	6	-0.11393	-1.1683	0.92008	0.97971	0.24269	0.51434
ZNF676	6	0.20802	1.4627	0.15074	0.56429	0.14356	0.41754
ZNF677	6	0.076355	0.60916	0.45307	0.80171	0.54242	0.73889
ZNF678	5	0.17826	1.4223	0.25256	0.66467	0.15495	0.42698
ZNF679	4	-0.21987	-0.94217	0.64505	0.90395	0.3461	0.60557
ZNF680	5	0.19121	1.5452	0.22981	0.6472	0.1223	0.39487
ZNF681	5	-0.12657	-0.66087	0.86689	0.97101	0.5087	0.72149
ZNF682	6	0.17065	1.7495	0.21132	0.63167	0.08021	0.35563
ZNF683	6	-0.13393	-0.96124	0.85523	0.96781	0.33643	0.59707
ZNF684	6	-0.046998	-0.79026	0.85978	0.96987	0.42938	0.67097
ZNF687	7	0.1227	0.81323	0.30006	0.69545	0.41609	0.66108
ZNF688	6	0.020208	0.17112	0.62856	0.89257	0.86413	0.93035
ZNF689	6	0.024017	0.25578	0.61832	0.88916	0.79812	0.89029
ZNF691	6	-0.50923	-2.6663	0.16325	0.57805	0.0076693	0.095329
ZNF692	4	0.019121	0.38477	0.75626	0.93849	0.70041	0.83001
ZNF695	5	0.12674	1.0348	0.36746	0.74338	0.30076	0.57038
ZNF696	6	-0.63773	-2.3408	0.083618	0.44885	0.019245	0.17713
ZNF697	6	0.11817	0.9416	0.33191	0.72126	0.3464	0.60557
ZNF699	6	0.26854	1.3848	0.081627	0.44359	0.1661	0.43865
ZNF7	6	0.088265	0.83241	0.41297	0.77411	0.40518	0.65169
ZNF70	6	0.13744	0.52008	0.28584	0.68571	0.60301	0.7677
ZNF700	6	0.07414	0.66943	0.45961	0.80568	0.50322	0.71915
ZNF701	4	-0.050686	-0.29147	0.94369	0.98516	0.7707	0.87723
ZNF703	6	0.42243	1.7349	0.010239	0.12544	0.082754	0.35788
ZNF705A	6	-0.01533	-0.25598	0.74289	0.93388	0.79797	0.89029
ZNF705D	6	0.32948	1.7909	0.037258	0.29909	0.073313	0.35446
ZNF705G	6	-0.33314	-1.7006	0.37201	0.74544	0.089026	0.36482
ZNF706	4	-0.34102	-1.7483	0.43914	0.79342	0.080417	0.3557
ZNF707	6	-0.29387	-0.97498	0.45023	0.8003	0.32957	0.59001
ZNF708	6	0.13137	0.73113	0.30006	0.69545	0.4647	0.69914
ZNF709	6	0.036852	0.36436	0.57537	0.86675	0.71559	0.83951
ZNF71	6	0.12254	1.2353	0.32196	0.71782	0.21672	0.49101
ZNF710	6	0.079938	0.91759	0.44113	0.79427	0.35883	0.61441
ZNF711	6	0.14458	1.2243	0.26934	0.67689	0.22085	0.49288
ZNF713	6	0.039614	0.69799	0.56712	0.86336	0.48519	0.71071
ZNF714	5	0.31097	1.5266	0.068828	0.40741	0.12686	0.40125
ZNF716	5	0.22497	0.89759	0.17264	0.58908	0.3694	0.62204
ZNF717	6	0.15056	0.98355	0.25654	0.66568	0.32534	0.58604
ZNF726	6	0.16665	1.2956	0.22099	0.64174	0.19511	0.47276
ZNF732	6	0.021907	0.21994	0.624	0.89191	0.82592	0.90578
ZNF736	5	-0.00072815	-0.0030922	0.75711	0.93849	0.99753	1
ZNF737	5	0.20306	1.625	0.20791	0.63017	0.10415	0.37714
ZNF74	6	-0.051178	-0.37097	0.87486	0.97498	0.71066	0.83756
ZNF740	7	-0.027654	-0.24656	0.76593	0.9422	0.80525	0.8946
ZNF746	6	0.033726	0.34634	0.58788	0.87553	0.72908	0.84753
ZNF749	6	0.1007	1.2496	0.37856	0.74902	0.21144	0.48596
ZNF75A	6	0.16276	1.1756	0.22952	0.64715	0.23977	0.51279
ZNF75D	6	0.25191	1.47	0.096132	0.47339	0.14155	0.41406
ZNF76	7	-0.33584	-2.4284	0.35694	0.73885	0.015164	0.15007
ZNF763	6	0.15539	1.1203	0.24659	0.66337	0.2626	0.53155
ZNF764	6	-0.30967	-1.1694	0.42065	0.78089	0.24224	0.51434
ZNF765	4	0.35185	1.4281	0.059443	0.36731	0.15326	0.42531
ZNF766	6	0.14548	1.4696	0.26849	0.67689	0.14167	0.41406
ZNF768	6	0.16002	1.0594	0.23606	0.65316	0.28944	0.55886
ZNF77	6	0.11645	1.4931	0.33703	0.72511	0.1354	0.40773
ZNF770	6	-0.12891	-1.2455	0.87287	0.97398	0.21295	0.48751
ZNF771	6	-0.14393	-1.1532	0.82395	0.96047	0.24881	0.51826
ZNF772	8	0.06333	0.66996	0.41354	0.77423	0.50289	0.71915
ZNF773	6	0.15269	1.6114	0.25199	0.66467	0.10709	0.38071
ZNF774	6	0.35688	1.7837	0.025313	0.23925	0.074471	0.35446
ZNF775	6	0.033596	0.23402	0.58788	0.87553	0.81497	0.90028
ZNF776	6	0.038977	0.23606	0.56883	0.86336	0.81339	0.89979
ZNF777	6	-0.42236	-2.0433	0.2463	0.66337	0.041019	0.29077
ZNF778	6	-0.072714	-0.41429	0.94937	0.98787	0.67866	0.81467
ZNF780A	6	-0.24246	-2.0774	0.56143	0.86126	0.037761	0.27776
ZNF780B	6	0.076268	0.63645	0.45336	0.80181	0.52448	0.72946
ZNF781	6	0.10084	0.75268	0.37827	0.74902	0.45164	0.69012
ZNF782	6	0.17771	0.69931	0.19966	0.62335	0.48436	0.71071
ZNF783	6	-0.02355	-0.18542	0.77247	0.94371	0.8529	0.92327
ZNF784	6	0.12689	1.0379	0.31115	0.70672	0.2993	0.56884
ZNF785	6	-0.08855	-0.91694	0.99886	0.99943	0.35918	0.61441
ZNF786	6	-0.30855	-1.3144	0.42235	0.78158	0.1887	0.46527
ZNF787	6	0.088422	0.45146	0.41268	0.77411	0.65165	0.79861
ZNF789	1	0.14969	0.65883	0.70791	0.92425	0.51	0.72152
ZNF79	6	0.0041545	0.038977	0.68089	0.91444	0.96891	0.98912
ZNF790	6	0.12333	0.98213	0.32025	0.71637	0.32604	0.58636
ZNF791	6	0.14152	1.8453	0.27673	0.68064	0.064996	0.33956
ZNF792	6	-0.28152	-1.7006	0.47526	0.81195	0.089019	0.36482
ZNF793	6	-0.036968	-0.1296	0.82082	0.96047	0.89688	0.94979
ZNF799	6	-0.028979	-0.27994	0.79096	0.95109	0.77952	0.8806
ZNF8	6	0.04085	0.40435	0.56115	0.8612	0.68595	0.8209
ZNF80	6	0.084324	0.67877	0.42747	0.78397	0.49728	0.71666
ZNF800	5	0.16467	1.4485	0.28015	0.68269	0.14747	0.42153
ZNF805	6	0.10698	0.60499	0.36149	0.74113	0.54519	0.73925
ZNF808	6	0.036644	0.11482	0.57537	0.86675	0.90859	0.95584
ZNF81	6	0.1133	0.80029	0.343	0.72651	0.42355	0.6663
ZNF813	6	-0.49848	-2.0346	0.17321	0.58908	0.041892	0.29126
ZNF814	6	-0.068276	-0.42587	0.92861	0.98022	0.6702	0.81117
ZNF816	4	-0.020726	-0.13698	0.86348	0.97059	0.89105	0.94826
ZNF821	6	0.15151	1.5457	0.25427	0.66518	0.12218	0.39487
ZNF823	6	-0.048933	-0.24602	0.86775	0.97166	0.80567	0.8946
ZNF827	6	0.12751	1.1563	0.30973	0.70531	0.24755	0.51779
ZNF83	6	0.35683	1.8573	0.025597	0.24129	0.063273	0.33799
ZNF831	6	0.29671	1.5226	0.053754	0.34935	0.12786	0.40174
ZNF836	6	0.29802	1.5893	0.053754	0.34935	0.11199	0.38376
ZNF837	6	-0.27881	-1.6792	0.48151	0.81473	0.093118	0.36527
ZNF84	6	0.2351	1.7371	0.11689	0.51568	0.082372	0.35788
ZNF841	6	0.12289	1.487	0.3211	0.71637	0.13702	0.40828
ZNF844	6	0.10322	1.0926	0.37059	0.745	0.27458	0.54365
ZNF845	5	0.43268	1.6125	0.011377	0.13605	0.10686	0.38047
ZNF846	6	-0.25055	-1.5637	0.53697	0.84805	0.11789	0.38835
ZNF85	6	-0.070129	-0.22045	0.93942	0.98509	0.82552	0.90563
ZNF852	6	-0.15849	-0.88833	0.77986	0.94619	0.37437	0.62716
ZNF860	4	-0.21315	-1.4484	0.65984	0.90676	0.14751	0.42153
ZNF865	6	-0.086744	-0.76649	0.99232	0.996	0.44339	0.684
ZNF878	6	0.15639	1.2376	0.24488	0.66337	0.21586	0.49061
ZNF879	6	0.21696	2.0252	0.13965	0.55281	0.042845	0.29596
ZNF880	5	0.25026	1.231	0.13197	0.54302	0.21832	0.49174
ZNF90	5	0.060222	0.4452	0.55745	0.85989	0.65618	0.80136
ZNF91	5	-0.051252	-0.20857	0.9161	0.9797	0.83478	0.91009
ZNF92	5	0.28203	1.4406	0.099829	0.4782	0.1497	0.4227
ZNF93	6	0.13259	0.86548	0.2975	0.69456	0.38678	0.63478
ZNF98	6	-0.28872	-1.9275	0.46047	0.80597	0.053923	0.32465
ZNF99	6	0.38919	1.506	0.015358	0.16928	0.13207	0.40652
ZPR1	9	-2.6938	-6.5704	0	0	5.0168e-11	1.0278e-08
ZSCAN1	6	0.042606	0.25768	0.55631	0.85984	0.79666	0.89029
ZSCAN10	6	-0.12818	-0.61311	0.876	0.9753	0.5398	0.73823
ZSCAN12	6	-0.0027319	-0.020243	0.70336	0.92348	0.98385	0.9953
ZSCAN16	6	-0.1722	-1.4396	0.74033	0.93338	0.14999	0.4227
ZSCAN2	6	0.21532	0.70574	0.14107	0.55481	0.48035	0.70826
ZSCAN20	19	-0.042983	-0.35366	0.65501	0.90598	0.72359	0.8447
ZSCAN21	6	0.026786	0.064584	0.61064	0.88536	0.9485	0.9791
ZSCAN22	6	0.074381	0.59431	0.45933	0.80568	0.5523	0.74109
ZSCAN23	6	0.26372	1.7188	0.087884	0.46097	0.085645	0.3609
ZSCAN25	6	-0.24465	-1.6739	0.55518	0.85984	0.094159	0.36813
ZSCAN26	6	0.020153	0.21106	0.62912	0.89291	0.83284	0.90889
ZSCAN29	7	-0.09522	-0.76092	0.99005	0.99599	0.44671	0.68616
ZSCAN30	6	-0.046398	-0.68015	0.85609	0.96785	0.49641	0.71666
ZSCAN31	6	-0.00049098	-0.0094368	0.69681	0.92244	0.99247	0.99958
ZSCAN32	6	0.032654	0.2779	0.59016	0.87553	0.78109	0.8806
ZSCAN4	6	-0.027639	-0.22778	0.78498	0.94813	0.81982	0.9036
ZSCAN5A	6	-0.18922	-1.2874	0.69226	0.92057	0.19794	0.47555
ZSCAN5B	6	-0.030365	-0.25608	0.79608	0.95366	0.79789	0.89029
ZSCAN9	7	0.16563	1.0243	0.19425	0.61858	0.30569	0.57321
ZXDA	6	0.15074	1.2047	0.25626	0.66568	0.22832	0.50111
ZXDB	6	-0.19747	-1.0885	0.66894	0.90881	0.27638	0.54532
ZXDC	6	-0.14992	-1.0198	0.80489	0.9558	0.3078	0.57443
ZZZ3	12	-1.4449	-6.1248	0	0	9.0785e-10	1.14e-07
ACAT1	5	0.11882	0.87304	0.38936	0.75971	0.38264	0.63281
ACTR	5	-0.61143	-1.9715	0.13168	0.54302	0.04867	0.30889
ASH1L	24	0.058228	1.0121	0.16069	0.57594	0.31149	0.57731
ATAD2	6	0.099099	0.80875	0.38254	0.75435	0.41866	0.66247
ATAD2B	6	0.0077872	0.20413	0.6715	0.90997	0.83826	0.9122
ATAT1	7	0.041428	0.51554	0.53441	0.84754	0.60617	0.76925
ATRX	13	-0.31659	-3.324	0.24943	0.6644	0.00088744	0.016775
BAZ1A	14	0.14928	1.9011	0.082196	0.4453	0.057289	0.33589
BAZ1B	12	-0.00859	-0.080874	0.59983	0.87912	0.93554	0.97319
BAZ2A	18	0.1419	1.222	0.054323	0.3524	0.22171	0.49354
BAZ2B	18	0.15557	1.4968	0.043231	0.32323	0.13446	0.40773
BPTF	17	-0.28622	-2.0372	0.26337	0.67101	0.041629	0.29126
BRD1	24	-0.02097	-0.25998	0.49659	0.82392	0.79488	0.88921
BRD2	13	-2.2276	-7.3962	0	0	1.4018e-13	3.5206e-11
BRD3	13	-0.065095	-1.7745	0.8376	0.96308	0.075981	0.35446
BRD4	13	-3.103	-8.363	0	0	6.1119e-17	3.0699e-14
BRD8	6	-1.7527	-4.2543	0.00085324	0.016667	2.0966e-05	0.00067017
BRD9	6	-0.63447	-2.6397	0.084471	0.45015	0.0082983	0.099033
BRDT	13	0.080515	0.91613	0.23606	0.65316	0.3596	0.61441
BRPF1	24	-0.32098	-3.3258	0.1223	0.52542	0.0008817	0.016757
BRPF3	23	0.049237	0.71188	0.19312	0.61671	0.47654	0.70675
BRWD1	28	-0.11594	-1.9466	0.93458	0.98207	0.051588	0.31714
BRWD3	17	0.19337	2.4277	0.018203	0.19118	0.015195	0.15007
CARM1	6	-0.16587	-1.2606	0.75825	0.93849	0.20744	0.48263
CECR2	9	-0.23675	-1.8125	0.51451	0.83448	0.06991	0.3522
CHD1	12	0.14799	2.0749	0.098407	0.47593	0.037993	0.27819
CHD1L	13	0.11674	1.6419	0.14505	0.56	0.1006	0.37272
CHD2	12	-0.025687	-0.30521	0.6806	0.91441	0.76021	0.86889
CHD3	20	0.16929	2.5516	0.018487	0.19118	0.010723	0.11894
CHD4	18	-3.2093	-8.5508	0	0	1.2224e-17	9.6861e-15
CHD5	19	-0.045424	-0.42073	0.66752	0.90863	0.67395	0.81297
CHD6	17	0.17017	1.819	0.036121	0.29466	0.068913	0.34964
CHD7	16	-0.066584	-0.81281	0.8194	0.96001	0.41633	0.66116
CHD8	11	0.74766	2.0415	0	0	0.041205	0.29126
CHD9	11	0.32325	2.2046	0.0036974	0.055794	0.02748	0.22522
CREBBP	21	-0.32049	-2.7226	0.15444	0.56681	0.0064764	0.083717
DOT1L	12	-2.1226	-6.501	0	0	7.9767e-11	1.3355e-08
EHMT1	8	-0.19546	-1.4049	0.66069	0.90676	0.16005	0.43089
EHMT2	7	-0.47428	-2.2737	0.17577	0.58969	0.022981	0.19924
ELP3	7	-2.5152	-5.1136	0	0	3.1607e-07	1.7097e-05
EP300	21	-0.8888	-5.6553	0	0	1.5556e-08	1.189e-06
EP400	5	-1.9061	-3.6344	0.00056883	0.0125	0.00027868	0.0060859
ERCC6	7	0.1163	1.2779	0.31684	0.71355	0.20129	0.47788
EZH1	16	-0.2734	-1.9889	0.30432	0.69889	0.046714	0.3036
EZH2	19	-1.1197	-5.0515	0	0	4.3829e-07	2.2662e-05
GCN5	6	-1.0594	-3.1451	0.0096701	0.12014	0.0016605	0.027934
GTF3C4	6	-1.5842	-3.5225	0.00085324	0.016667	0.00042752	0.0089473
HAT1	11	-0.057226	-0.63951	0.81741	0.95928	0.52249	0.72888
HBO1	5	-0.50473	-2.1985	0.20108	0.62335	0.027914	0.22719
HDAC1	8	-0.43894	-2.7816	0.17491	0.58908	0.0054091	0.072039
HDAC10	7	0.0339	0.35287	0.56257	0.86225	0.72418	0.84508
HDAC11	7	0.14307	1.73	0.24516	0.66337	0.083639	0.3581
HDAC2	5	-0.30682	-1.3447	0.4508	0.80061	0.17872	0.45404
HDAC3	6	-0.39302	-2.3928	0.27702	0.68064	0.01672	0.15932
HDAC4	5	0.17645	1.2655	0.25768	0.66716	0.20569	0.48183
HDAC5	6	-0.13685	-1.2243	0.84357	0.96455	0.22084	0.49288
HDAC6	12	-0.12167	-2.0929	0.88538	0.97743	0.036358	0.27084
HDAC7	9	-0.16703	-1.3552	0.73805	0.93312	0.17536	0.44971
HDAC8	6	0.33928	1.6875	0.031854	0.27053	0.091517	0.36522
HDAC9	6	0.203	1.3363	0.15842	0.57541	0.18144	0.45774
HELLS	6	0.074556	0.44459	0.45848	0.80568	0.65662	0.80162
HIF1AN	7	0.13927	1.2058	0.25398	0.66518	0.22788	0.50082
HLTF	18	0.11927	1.8572	0.089022	0.46097	0.063287	0.33799
HR	6	0.033935	0.55175	0.5876	0.87553	0.58112	0.75479
HSPBAP1	9	0.097083	0.74763	0.28896	0.68835	0.45469	0.69221
INO80	8	-3.2895	-6.6819	0	0	2.3588e-11	5.1835e-09
JMJD1C	6	0.34448	1.5541	0.030148	0.26173	0.12016	0.39202
JMJD4	7	-0.029863	-0.23586	0.77617	0.94496	0.81354	0.89979
JMJD6	4	-0.14994	-0.73252	0.79437	0.95227	0.46385	0.69857
JMJD7	5	0.085898	0.821	0.48834	0.81996	0.41165	0.65639
JMJD8	6	-0.16264	-2.0012	0.76962	0.9422	0.045373	0.30159
KAT2A	6	-0.17554	-1.2798	0.73208	0.93227	0.20063	0.47776
KAT2B	6	0.18552	1.9614	0.18544	0.60651	0.049832	0.31231
KDM1A	10	-1.0619	-3.8408	0.0014221	0.02551	0.00012266	0.0030371
KDM1B	13	0.22171	2.0087	0.030148	0.26173	0.044568	0.30092
KDM2A	42	0	0	0.2756	0.68064	1	1
KDM2B	42	0	0	0.2756	0.68064	1	1
KDM3A	6	0.066717	1.0259	0.4781	0.81326	0.30495	0.57321
KDM3B	4	-0.91591	-2.2404	0.060296	0.36998	0.025064	0.21287
KDM4A	31	-0.061432	-1.0055	0.68458	0.9173	0.31464	0.57871
KDM4B	34	-0.20059	-2.2789	0.39278	0.76256	0.022674	0.19782
KDM4C	34	-0.008166	-0.12391	0.33077	0.7203	0.90139	0.95202
KDM4D	6	-0.084851	-1.016	0.98606	0.99599	0.30964	0.57573
KDM6A	4	0.034426	0.2112	0.71018	0.92495	0.83273	0.90889
KDM6B	6	-0.16433	-1.1609	0.76394	0.94083	0.24569	0.51543
KDM7A	11	0.10082	1.0459	0.22668	0.64715	0.29562	0.56459
KDM8	11	-0.80808	-4.2616	0.0045506	0.066667	2.0297e-05	0.00065473
KMT2A	49	0	0	0.2756	0.68064	1	1
KMT2B	46	0	0	0.2756	0.68064	1	1
KMT2C	67	0	0	0.2756	0.68064	1	1
KMT2D	56	0	0	0.2756	0.68064	1	1
MINA	6	0.21772	1.4133	0.13766	0.55125	0.15756	0.4284
MLL1	6	-0.56179	-2.1367	0.12088	0.52276	0.032619	0.2543
MLL5	9	0.12376	1.0587	0.21701	0.63796	0.28975	0.55915
MOF	6	-2.6839	-4.9726	0	0	6.6051e-07	3.2255e-05
MORF	6	0.054651	0.51936	0.51479	0.83448	0.60351	0.7677
MOZ	7	-0.30643	-2.0077	0.40927	0.77166	0.04467	0.30092
NAT10	5	-1.9033	-3.6097	0.00056883	0.0125	0.00030653	0.0065716
NCOA1	6	0.21043	1.1253	0.14733	0.56	0.26045	0.5312
NCOA2	6	-0.042239	-0.57332	0.84073	0.96351	0.56643	0.74944
NO66	5	-0.076211	-1.0293	0.99204	0.996	0.30335	0.57252
NSD1	48	0	0	0.2756	0.68064	1	1
NSD2	6	-0.1244	-1.2536	0.88652	0.97743	0.20998	0.4856
NSD3	5	0.20197	1.1004	0.20876	0.63058	0.27115	0.53924
PADI4	8	0.0040666	0.053298	0.62941	0.89291	0.95749	0.9838
PCAF	5	-0.086204	-1.0048	0.98009	0.99394	0.31498	0.57871
PHF2	12	-0.17051	-1.1318	0.68914	0.9192	0.25774	0.52686
PHF8	11	0.053638	0.36164	0.36604	0.74324	0.71762	0.84133
PhIP	15	-0.17526	-1.7101	0.65472	0.90594	0.087239	0.36456
PRMT1	5	-2.9114	-4.166	0.00028441	0.0067114	3.1004e-05	0.0009317
PRMT2	6	-0.18259	-1.413	0.71331	0.92512	0.15766	0.4284
PRMT3	6	0.072444	0.68942	0.46445	0.80769	0.49056	0.71347
PRMT5	6	-2.8108	-5.3713	0	0	7.8163e-08	5.1853e-06
PRMT6	3	-0.060136	-0.58358	0.99403	0.99658	0.5595	0.74544
PRMT7	5	-0.12922	-1.2027	0.86035	0.96987	0.22909	0.50229
PRMT8	8	0.29486	2.0105	0.024175	0.23352	0.044383	0.30068
PRMT9	5	0.34561	1.6021	0.044084	0.32323	0.10914	0.38298
RAD54L	6	-0.43621	-1.4298	0.22867	0.64715	0.15279	0.42522
RAD54L2	8	-1.6836	-4.6969	0	0	2.6411e-06	0.00011055
SETD1A	7	-1.3361	-3.5323	0.0022753	0.037736	0.00041199	0.0086741
SETD1B	7	-0.053783	-0.39273	0.86092	0.96988	0.69452	0.82692
SETD2	7	-0.51441	-2.8498	0.13936	0.55281	0.0043749	0.06056
SETD4	5	-0.011034	-0.076589	0.78868	0.94998	0.93895	0.97395
SETD5	7	-0.088409	-0.73923	0.98635	0.99599	0.45977	0.69624
SETD6	7	-0.19933	-1.6938	0.66126	0.90676	0.090305	0.36482
SETD7	9	0.055922	0.65901	0.42179	0.78135	0.50989	0.72152
SETD8	5	-2.33	-3.2992	0.00028441	0.0067114	0.00096975	0.018233
SETMAR	5	-0.082295	-0.83493	0.99118	0.996	0.40376	0.6504
SHPRH	21	0.08428	1.1006	0.11974	0.52104	0.27105	0.53924
SIRT1	7	-0.2542	-1.9988	0.52304	0.83858	0.04563	0.30161
SIRT2	9	0.047945	0.7886	0.44397	0.79532	0.43034	0.67158
SIRT3	5	-0.12158	-1.0742	0.88083	0.97543	0.28272	0.55163
SIRT4	6	-0.30556	-1.3388	0.42634	0.78397	0.18063	0.45658
SIRT5	6	-0.042278	-0.43002	0.84101	0.96351	0.66718	0.8094
SIRT6	10	0.048746	0.81777	0.40557	0.77166	0.41349	0.65814
SIRT7	10	0.21338	1.6236	0.056314	0.35935	0.10445	0.37745
SMARCA2	13	0.10449	0.99312	0.17207	0.58908	0.32065	0.58234
SMARCA4	17	-0.48693	-3.2897	0.032139	0.27163	0.001003	0.018659
SMARCAD1	5	-0.069185	-0.83394	0.97014	0.99192	0.40431	0.6506
SMARCAL1	6	0.13212	1.1481	0.29807	0.69496	0.25092	0.51926
SMYD1	4	0.1426	0.70611	0.38908	0.75971	0.48012	0.70826
SMYD2	3	0.0060202	0.057807	0.82878	0.96047	0.9539	0.98195
SMYD3	8	0.11151	0.9022	0.27986	0.68269	0.36695	0.62071
SMYD4	6	0.084226	0.46705	0.42747	0.78397	0.64046	0.79236
SMYD5	9	0.087314	1.0153	0.32053	0.71637	0.30998	0.57606
SRCAP	6	-2.1197	-4.67	0	0	3.0119e-06	0.00012172
SUV39H1	15	0.14302	1.6428	0.078498	0.43396	0.10042	0.37272
SUV39H2	15	0.063899	0.74938	0.25256	0.66467	0.45363	0.69185
SUV420H1	7	-0.065075	-0.48087	0.90358	0.9797	0.63061	0.78513
SUV420H2	6	-0.27691	-1.4693	0.48493	0.81735	0.14174	0.41406
TAF1	9	-1.353	-4.011	0.00028441	0.0067114	6.0463e-05	0.0016228
TET1	16	-0.035002	-0.49846	0.65728	0.90676	0.61816	0.77487
TET2	12	0.27483	2.3379	0.0096701	0.12014	0.019392	0.17803
TET3	18	0.18134	2.0709	0.024744	0.23641	0.038369	0.2793
TRIM24	24	0.20077	2.4263	0.0028441	0.045249	0.015252	0.15022
TRIM28	28	-0.13741	-1.6956	0.78726	0.9499	0.089961	0.36482
TRIM33	27	-0.0043448	-0.058855	0.37742	0.74902	0.95307	0.98195
TRIM66	15	-0.15504	-1.8033	0.74659	0.93454	0.071337	0.35423
UTY	5	0.22232	1.2133	0.17691	0.59238	0.225	0.49754
ZMYND11	19	-0.2633	-2.5638	0.28669	0.68571	0.010353	0.11593
ZMYND8	20	-0.64943	-4.9357	0.0031286	0.048246	7.9856e-07	3.7943e-05
ABTB1	12	0.029557	0.23158	0.44056	0.79427	0.81686	0.90204
ABTB2	6	0.15557	0.9973	0.24659	0.66337	0.31862	0.58062
AKAP1	6	-0.2183	-1.3777	0.61661	0.88816	0.1683	0.44029
ALG13	11	0.10954	0.9517	0.2008	0.62335	0.34125	0.60148
ANKFY1	6	0.51397	1.776	0.0019909	0.033981	0.075735	0.35446
ARID4B	12	0.26931	1.948	0.010808	0.13014	0.05142	0.31714
BAHCC1	6	0.034598	0.41692	0.58333	0.87351	0.67674	0.81354
BAHD1	6	-0.27729	-1.6536	0.48464	0.81727	0.098203	0.37272
BDP1	6	-1.7961	-3.4927	0.00085324	0.016667	0.00047822	0.0097758
BTBD1	6	0.030549	0.52207	0.59898	0.87912	0.60162	0.76714
BTBD11	6	0.10695	0.75332	0.36149	0.74113	0.45126	0.69012
BTBD17	6	-0.46586	-1.4909	0.20137	0.62335	0.13598	0.40773
BTBD18	6	0.14081	0.60043	0.27901	0.68269	0.54822	0.73966
BTBD19	6	0.18255	0.88156	0.1897	0.61249	0.37801	0.6296
BTBD2	6	0.11588	0.51543	0.33817	0.72589	0.60626	0.76925
BTBD3	6	0.14141	0.73873	0.2773	0.68087	0.46007	0.69624
BTBD6	6	0.053654	0.67251	0.51906	0.83754	0.50126	0.71848
BTBD7	12	0.046769	0.42911	0.36917	0.74427	0.66784	0.80942
BTBD8	12	0.2548	1.9414	0.013367	0.15309	0.052206	0.31812
BTBD9	6	-0.092868	-0.40211	0.98834	0.99599	0.6876	0.82175
C17orf49	6	-0.007986	-0.061947	0.71957	0.9281	0.9506	0.98073
