Gene	sgRNA	Ts13|beta	Ts13|z	Ts13|p-value	Ts13|fdr	Ts13|wald-p-value	Ts13|wald-fdr
INTS6	4	-0.66753	-2.3471	0.11321	0.5099	0.018921	0.19455
SNX9	4	0.10894	0.98046	0.3582	0.82024	0.32686	0.54696
UBE2U	4	0.28184	1.5614	0.03662	0.27544	0.11843	0.4508
JARID2	4	0.29777	1.4838	0.027465	0.23158	0.13786	0.4508
UNC5CL	4	-0.10103	-1.7056	0.90923	0.99383	0.088083	0.4508
FAM91A1	4	0.027266	0.64446	0.652	0.95989	0.51928	0.69769
ANKRD32	4	0.01784	0.26275	0.68585	0.96654	0.79274	0.88512
LIM2	4	-0.044961	-0.87483	0.91462	0.99426	0.38167	0.59269
NXF2B	4	-0.11187	-0.68185	0.87926	0.99298	0.49533	0.68098
TTC21A	4	-0.14164	-1.2728	0.7988	0.9844	0.20308	0.46318
PCDHB16	4	0.22539	1.376	0.089982	0.45575	0.16883	0.4508
COLEC10	4	-0.052457	-1.0114	0.93822	0.99529	0.31184	0.53349
SRR	4	-0.076285	-0.60631	0.98451	0.99846	0.54431	0.71651
CRB2	4	-0.098635	-1.0497	0.91598	0.99443	0.29385	0.51957
TEX12	4	0.046779	0.54777	0.57954	0.94016	0.58385	0.74696
GSK3A	4	0.17856	1.1859	0.17353	0.62848	0.23565	0.48161
CNDP2	4	0.18854	1.4291	0.1526	0.59506	0.15298	0.4508
PARL	4	-0.24495	-1.8265	0.57112	0.93815	0.067768	0.43079
TMEM141	4	-0.23724	-1.8692	0.5853	0.94144	0.061601	0.41035
PPP2R5B	4	-0.10229	-1.0968	0.90562	0.99329	0.27271	0.50546
LANCL1	4	-0.0016044	-0.011931	0.75736	0.97868	0.99048	0.99564
ZW10	4	-1.3289	-3.0437	0.008475	0.10658	0.0023367	0.043748
TRAPPC5	4	-1.3228	-2.3784	0.0087366	0.10851	0.017388	0.18475
DAPK2	4	-0.066315	-0.39378	0.98331	0.99846	0.69374	0.82241
BARX2	4	-0.039846	-0.17737	0.89663	0.99298	0.85922	0.92545
GRB10	4	0.35431	1.3837	0.0095213	0.1134	0.16645	0.4508
ACOT7	4	-0.2645	-1.8025	0.53623	0.92218	0.07147	0.44223
SSR3	4	-0.13808	-1.076	0.80842	0.98649	0.28194	0.5118
KRTAP5-8	4	-0.53075	-1.4017	0.19843	0.66081	0.16101	0.4508
PPP1R10	4	-1.4265	-3.0206	0.00565	0.08102	0.0025225	0.046238
UHRF1BP1	4	0.092637	1.0188	0.41402	0.85589	0.30829	0.53037
SNTB1	4	0.11399	1.2348	0.34177	0.80674	0.21691	0.47012
PDCD6	4	-0.20026	-0.69008	0.66147	0.96116	0.49015	0.67711
METTL17	4	-1.7677	-3.6428	0.0013602	0.030552	0.00026969	0.0099713
TMEM254	4	0.08786	0.59181	0.42961	0.86388	0.55397	0.72395
ZNF740	4	0.20873	1.3612	0.11462	0.51287	0.17346	0.45117
ZMYND11	4	-0.019106	-0.059816	0.82155	0.98768	0.9523	0.97627
CCBL2	4	0.23288	1.5136	0.080251	0.42957	0.13013	0.4508
WFDC2	4	-0.23899	-1.2226	0.58247	0.94029	0.22147	0.47279
SLC30A9	4	-1.1254	-3.0817	0.018363	0.17489	0.0020583	0.039822
LRIG2	4	0.18783	1.5778	0.15417	0.5983	0.11462	0.4508
B3GNT6	4	0.17342	0.8348	0.18499	0.64431	0.40383	0.61071
MIA3	4	0.19836	1.1114	0.13246	0.55212	0.26639	0.50188
FADS2	4	-0.07425	-0.65203	0.99069	0.99853	0.51438	0.69414
SCN11A	4	-0.21561	-1.9829	0.62835	0.95477	0.047379	0.35418
NIFK	4	-1.9476	-3.5283	0.00052315	0.015552	0.00041829	0.013785
DCUN1D1	4	0.29396	1.6119	0.029244	0.24012	0.10698	0.4508
TPRG1L	4	-0.34486	-1.9356	0.40675	0.85149	0.052918	0.37786
GTF2A2	4	-2.7865	-4.4824	5.2315e-05	0.0034602	7.3821e-06	0.0008657
FAM180B	4	-0.0012875	-0.029861	0.75626	0.97854	0.97618	0.98808
SLAMF9	4	0.0087564	0.084816	0.72064	0.97394	0.93241	0.96518
NR2F2	4	-0.66472	-2.2397	0.11457	0.51287	0.025113	0.2393
HSPA5	4	-3.4546	-6.6747	0	0	2.4773e-11	1.4811e-07
PARD6A	4	-0.029499	-0.27384	0.85948	0.99126	0.78421	0.88042
SULT6B1	4	0.0096586	0.099255	0.71724	0.97263	0.92094	0.95886
IFT22	4	-0.20354	-1.4559	0.65388	0.95989	0.14541	0.4508
ZNF329	4	0.016227	0.096175	0.69171	0.96681	0.92338	0.95999
KDELR2	4	-0.048784	-0.25848	0.92697	0.99529	0.79604	0.88724
SLC39A8	4	0.17017	1.4839	0.19179	0.6515	0.13784	0.4508
ZNF529	4	0.3756	1.521	0.0062255	0.086357	0.12826	0.4508
PTCD2	4	-0.3111	-1.9851	0.45964	0.88511	0.047133	0.35317
TRUB1	4	0.31322	1.4939	0.020141	0.1868	0.13521	0.4508
SRGAP1	4	0.050459	0.66659	0.566	0.93588	0.50503	0.68754
COL4A4	4	-0.069927	-0.33152	0.99524	0.99958	0.74025	0.85232
TBXAS1	4	0.068139	1.016	0.49888	0.90167	0.30963	0.53173
SLC39A14	4	0.20158	1.4806	0.12681	0.53819	0.13871	0.4508
ZDHHC5	4	0.4619	1.434	0.00062778	0.017991	0.15158	0.4508
SATB2	4	-0.68982	-2.4561	0.10139	0.48402	0.014044	0.16058
OOEP	4	0.03198	0.54629	0.63505	0.95758	0.58487	0.74791
TRMT2A	4	-0.42441	-2.0138	0.30306	0.77426	0.04403	0.34024
TBC1D8B	4	0.17341	1.5044	0.18499	0.64431	0.13249	0.4508
SERPINB10	4	0.10519	1.1155	0.37018	0.82722	0.26464	0.50087
POLE4	4	-0.58677	-2.2761	0.15762	0.604	0.02284	0.22343
CLDN7	4	0.49583	1.4079	0.0003662	0.012678	0.15917	0.4508
KERA	4	0.081094	0.56946	0.45404	0.88147	0.56904	0.73555
ZIC3	4	0.21744	1.3618	0.10065	0.48269	0.17326	0.45117
SLC7A10	4	0.00036499	0.0039461	0.75035	0.97737	0.99685	0.99894
SDF2	4	-0.2348	-1.5337	0.59032	0.94348	0.12509	0.4508
MSANTD2	4	0.11468	1.1179	0.34015	0.80674	0.2636	0.50007
CNOT6	4	0.19788	1.5063	0.13366	0.55568	0.132	0.4508
LOR	4	0.025981	0.73383	0.65592	0.95989	0.46305	0.65781
PPP1R16A	4	0.18087	1.61	0.1684	0.62107	0.1074	0.4508
VDR	4	-0.081697	-0.71509	0.96866	0.99699	0.47455	0.66641
DHX40	4	-0.0080814	-0.040983	0.78153	0.98125	0.96731	0.98362
TLE2	4	-0.027561	-0.34963	0.85205	0.99041	0.72662	0.84335
SAV1	4	0.23248	0.46244	0.080617	0.43033	0.64377	0.79009
RAD1	4	-1.9113	-3.7712	0.00068009	0.018841	0.00016245	0.0071714
PRKCSH	4	-0.26009	-1.9963	0.54345	0.92445	0.045901	0.3468
UNC5D	4	0.24219	1.4616	0.070416	0.40143	0.14386	0.4508
C1orf146	4	-0.068206	-0.52771	0.98996	0.99853	0.5977	0.75668
AOAH	4	0.0036255	0.060814	0.73884	0.97656	0.95151	0.97575
PTX4	4	0.053112	0.90574	0.55647	0.932	0.36508	0.57936
GPCPD1	4	-0.018067	-0.39557	0.81726	0.98699	0.69242	0.82153
MID1	4	0.23537	0.94312	0.077426	0.42022	0.34562	0.56205
GABPB2	4	0.061295	1.6846	0.52482	0.91608	0.092072	0.4508
ZFYVE21	4	0.15216	0.90981	0.23385	0.70739	0.36292	0.57758
DPPA3	4	-0.43917	-1.5561	0.28658	0.76139	0.11968	0.4508
APMAP	4	-0.033812	-0.27785	0.87444	0.9927	0.78112	0.8782
DHRS13	4	-0.22681	-1.0998	0.60607	0.94726	0.27141	0.50492
NET1	4	0.17241	1.1452	0.18666	0.64544	0.25211	0.49152
MKRN2OS	4	0.14906	1.1643	0.24217	0.71901	0.24432	0.48737
MS4A1	4	0.039559	0.45844	0.6056	0.94726	0.64663	0.79228
KLK5	4	0.009308	0.15679	0.71875	0.97343	0.87541	0.93422
LIN37	4	-0.26233	-2.0136	0.5401	0.9236	0.044055	0.34024
SCGB3A1	4	0.031164	0.56804	0.6373	0.9576	0.57	0.73629
ZNF493	4	-0.034004	-0.63642	0.87486	0.9927	0.5245	0.70158
DPYS	4	0.16119	1.3002	0.21177	0.67764	0.19354	0.45764
LCAT	4	-0.02762	-0.29004	0.85226	0.99041	0.77179	0.87232
ZNF3	4	0.33396	1.3894	0.013445	0.14382	0.1647	0.4508
TNS3	4	-0.38965	-2.1213	0.34622	0.81043	0.033894	0.29118
PAQR4	4	-0.42539	-2.2785	0.30212	0.77349	0.022696	0.22248
MRPS2	4	-2.3646	-4.0874	0.00010463	0.0059347	4.3626e-05	0.0029158
LRRC38	4	0.001176	0.023358	0.74758	0.97737	0.98136	0.99075
C16orf72	4	0.14789	1.272	0.24447	0.71945	0.20337	0.46325
MVP	4	0.19852	1.1355	0.13194	0.55066	0.25615	0.49368
OR52D1	4	0.080558	1.5414	0.45561	0.88223	0.12322	0.4508
RHCG	4	0.033177	0.64654	0.63013	0.95569	0.51793	0.69686
DAND5	4	-0.54155	-2.0452	0.19011	0.65042	0.040839	0.32445
NRDE2	4	-0.75174	-1.8718	0.078682	0.42426	0.061234	0.40966
AQP6	4	-0.20165	-1.4253	0.65786	0.95989	0.15407	0.4508
HIPK1	4	-0.41199	-1.5713	0.3176	0.78895	0.11612	0.4508
SMG6	4	-0.56824	-2.4322	0.17049	0.62421	0.015007	0.16794
DEFB107A	4	0.20398	1.1982	0.12257	0.52925	0.23083	0.47923
FAM186B	4	-0.15315	-1.8327	0.76856	0.98004	0.066845	0.42709
LILRA5	4	-0.093501	-0.74587	0.93168	0.99529	0.45574	0.65225
FOXD4L4	4	-0.32543	-0.7072	0.4372	0.87134	0.47944	0.66984
CT62	4	-0.096738	-1.3864	0.92121	0.99529	0.16564	0.4508
SYAP1	4	0.19643	1.448	0.13633	0.56117	0.14762	0.4508
PTPN5	4	0.15898	1.2426	0.21732	0.68491	0.21403	0.46816
CAMK1G	4	0.089917	0.83862	0.42291	0.85943	0.40168	0.60932
PCED1A	4	0.21245	1.3775	0.10845	0.50072	0.16835	0.4508
KLHL41	4	0.20586	1.5021	0.11917	0.52212	0.13307	0.4508
SLC3A2	4	-0.15332	-1.0387	0.76798	0.98004	0.29896	0.52379
PRR14L	4	0.012557	0.18809	0.70625	0.97245	0.85081	0.92002
PNPLA5	4	0.047875	0.38778	0.57573	0.93868	0.69818	0.82478
DPP7	4	-0.063001	-0.66531	0.97285	0.99727	0.50585	0.68806
TREX2	4	0.14522	0.97015	0.25153	0.72705	0.33197	0.55077
STOML1	4	0.0022227	0.012794	0.74313	0.97656	0.98979	0.99531
ZNF442	4	0.088027	0.50687	0.42862	0.86278	0.61225	0.76752
HPCA	4	-0.17001	-1.9468	0.72796	0.97498	0.051561	0.37235
SPHK2	4	-0.46577	-1.9938	0.25755	0.73461	0.046176	0.34846
FYCO1	4	0.24983	1.489	0.063615	0.38335	0.13649	0.4508
MARVELD1	4	0.22956	1.5553	0.085169	0.44408	0.11987	0.4508
BOLL	4	0.11999	1.0454	0.32336	0.79305	0.29585	0.52122
ARHGEF10L	4	-0.016748	-0.24635	0.81365	0.98699	0.80541	0.8926
GET4	4	-0.90615	-2.062	0.042427	0.29897	0.039203	0.31707
CLIP3	4	-0.13259	-1.3159	0.82302	0.98801	0.18821	0.4559
MADCAM1	4	-0.47798	-2.1874	0.24609	0.72052	0.028714	0.26174
NOVA2	4	0.11412	1.0102	0.34146	0.80674	0.3124	0.53407
NMNAT3	4	0.17237	1.3741	0.18682	0.64587	0.1694	0.4508
MTA1	4	0.45598	1.3285	0.00073241	0.019499	0.18402	0.45459
PAK2	4	0.080144	0.51199	0.45697	0.88304	0.60866	0.76557
TRNP1	4	-0.21494	-1.8134	0.62987	0.95569	0.069775	0.43724
SPATA12	4	0.16837	1.2914	0.19581	0.65828	0.19656	0.45959
CLHC1	4	-0.23924	-1.8614	0.58211	0.94026	0.062684	0.41347
CDH1	4	0.91659	1.1105	0	0	0.26676	0.50199
ITPRIPL2	4	-0.13654	-0.86722	0.8135	0.98699	0.38582	0.59664
PHKA1	4	0.20715	1.5437	0.1175	0.51822	0.12266	0.4508
SHISA5	4	0.062079	0.86206	0.52242	0.91472	0.38865	0.59927
GYPB	4	0.12875	1.5056	0.29673	0.76778	0.13217	0.4508
POLR2J3	4	-1.4753	-2.4078	0.0044468	0.068659	0.016049	0.17553
NOX5	4	-0.081626	-0.86367	0.96898	0.99699	0.38777	0.5984
PIK3CB	4	0.21596	1.5012	0.10317	0.48897	0.1333	0.4508
CST9	4	0.26934	1.4863	0.044782	0.30703	0.1372	0.4508
RPH3A	4	0.0073752	0.063842	0.72577	0.97491	0.9491	0.97427
HMGN1	4	-0.64041	-1.441	0.12603	0.53748	0.1496	0.4508
EAF1	4	-0.91207	-2.8019	0.041381	0.29537	0.0050807	0.076833
SCN5A	4	0.29446	1.4086	0.029139	0.23998	0.15896	0.4508
PEMT	4	-0.47267	-1.6543	0.25143	0.72705	0.098061	0.4508
FBLIM1	4	-0.16829	-1.4159	0.7323	0.97635	0.15681	0.4508
RNASE2	4	0.17555	1.5707	0.18043	0.63905	0.11626	0.4508
RPL17-C18orf32	4	-3.0849	-4.0445	0	0	5.2444e-05	0.0032976
DHRS4L1	4	0.23	1.5971	0.084122	0.44007	0.11025	0.4508
WRNIP1	4	-0.11049	-0.55092	0.88281	0.99298	0.58169	0.74504
GOLGA5	4	-0.14637	-0.99676	0.78483	0.98181	0.31888	0.53951
TSPAN17	4	0.06506	0.3661	0.51138	0.90954	0.71429	0.83601
SULT1E1	4	0.2487	1.0649	0.064766	0.386	0.28691	0.51542
MEX3B	4	-0.01437	-0.19409	0.80476	0.98628	0.8461	0.91735
PRR23B	4	0.12783	0.93166	0.29971	0.77106	0.35151	0.56716
C8orf31	4	-0.27591	-1.5811	0.51776	0.91251	0.11387	0.4508
MRPS15	4	-0.92426	-2.0111	0.039445	0.28757	0.04431	0.34076
ATG9B	4	0.11795	0.90006	0.32995	0.8002	0.36809	0.58187
UBR1	4	0.056561	0.84215	0.54298	0.92443	0.3997	0.60782
SENP1	4	-0.13981	-0.94431	0.80413	0.98608	0.34501	0.56169
AUH	4	0.10243	1.3153	0.37991	0.83337	0.18839	0.4559
EEA1	4	0.09642	0.58926	0.39927	0.84615	0.55569	0.725
DLGAP5	4	-0.16982	-1.1635	0.72828	0.97498	0.24463	0.48746
ZNF680	4	0.17463	1.0648	0.18185	0.63956	0.28695	0.51542
LRRC15	4	-0.059161	-0.57855	0.96008	0.99699	0.56289	0.7313
HSPB9	4	-0.19279	-0.98786	0.67716	0.96522	0.32322	0.54353
APELA	6	0.00025465	0.0014995	0.6407	0.9576	0.9988	0.99962
ELAC2	4	-1.5047	-2.8492	0.0039236	0.063025	0.0043829	0.068954
TNFSF9	4	0.02864	1.1579	0.64666	0.95889	0.24691	0.48865
ROCK2	4	-0.038325	-1.3992	0.8916	0.99298	0.16174	0.4508
SCX	4	-0.1823	-1.3399	0.70029	0.97094	0.18028	0.4538
RBKS	4	0.1982	1.424	0.13288	0.55338	0.15446	0.4508
AP3M2	4	-0.052694	-0.60127	0.93895	0.99529	0.54766	0.71902
OR2K2	4	0.1805	1.6178	0.16924	0.62212	0.10571	0.4508
PORCN	4	0.12315	0.87355	0.3141	0.78658	0.38237	0.59321
C8orf22	4	0.32099	1.3607	0.017421	0.17165	0.1736	0.45119
C9orf41	4	0.47327	1.4297	0.00041852	0.012678	0.15279	0.4508
IQCA1L	4	0.029637	0.60099	0.64279	0.9576	0.54784	0.71904
TRIM54	4	-0.037424	-0.58591	0.88752	0.99298	0.55793	0.72689
LUZP4	4	0.11419	1.1018	0.34141	0.80674	0.27054	0.50423
PMCH	4	0.17197	1.4875	0.18812	0.64781	0.13689	0.4508
FAM200A	4	-0.097515	-0.55105	0.91928	0.99519	0.5816	0.74498
IRF2BP2	4	-0.40182	-2.2179	0.33105	0.80132	0.026562	0.24815
MPL	4	-0.089589	-0.82497	0.94324	0.9958	0.40939	0.6153
FAM3B	4	0.041313	1.0974	0.59922	0.94591	0.27246	0.50539
PROSER3	4	0.098173	0.95471	0.39377	0.84289	0.33972	0.55774
SLC28A1	4	0.19028	1.3956	0.14863	0.58643	0.16283	0.4508
SCNM1	4	-0.22204	-1.7953	0.61559	0.95064	0.072599	0.44433
UNC5C	4	-0.041233	-0.6819	0.90118	0.99298	0.4953	0.68098
ARSF	4	0.080932	1.1132	0.45441	0.88165	0.26561	0.5013
TMEM109	4	-0.091917	-0.75955	0.93597	0.99529	0.44752	0.6462
RGS1	4	0.17118	1.2646	0.18975	0.64988	0.20603	0.46414
CLK2	4	-0.12913	-0.83155	0.8317	0.9885	0.40566	0.61221
CLCN6	4	0.055757	0.87332	0.54617	0.92602	0.38249	0.5933
PAGE2B	4	0.024458	0.49228	0.66189	0.96125	0.62252	0.77455
TEX13B	4	0.012397	0.074358	0.70704	0.97245	0.94073	0.96933
TUBB1	4	0.12447	1.2902	0.31002	0.7826	0.19698	0.45998
GLI2	4	0.072939	0.76723	0.48376	0.89702	0.44294	0.64248
APEX2	4	-0.18347	-1.7571	0.6972	0.96973	0.078902	0.4508
SERPINB11	4	0.29437	1.5198	0.029139	0.23998	0.12857	0.4508
WDR66	4	0.14623	1.6453	0.24839	0.724	0.099916	0.4508
TRIOBP	4	-0.16047	-1.0527	0.75124	0.97737	0.2925	0.51885
PLCD1	4	-0.33945	-1.2472	0.4147	0.85596	0.21234	0.46757
COL9A2	4	0.088795	0.60051	0.42611	0.86075	0.54817	0.7192
FOXQ1	4	0.20127	1.29	0.12733	0.53943	0.19706	0.45998
KRTAP19-2	4	0.35423	1.5647	0.0095213	0.1134	0.11766	0.4508
C16orf91	4	0.34387	1.4388	0.011143	0.12566	0.15021	0.4508
NYNRIN	4	-0.13504	-0.96946	0.81669	0.98699	0.33232	0.55088
CATSPERG	4	0.078791	0.85208	0.46241	0.88692	0.39417	0.60321
C18orf63	4	0.19866	1.5391	0.13173	0.55026	0.12378	0.4508
COMMD10	4	-0.17184	-1.0115	0.72341	0.97415	0.31179	0.53346
PRDM15	4	-0.27707	-1.3991	0.51567	0.91201	0.16178	0.4508
C8orf46	4	0.08012	0.47724	0.45718	0.88326	0.63319	0.78248
CNOT2	4	-0.57781	-1.8685	0.16359	0.61466	0.061686	0.41039
SLC29A4	4	-0.12442	-1.4467	0.84363	0.98915	0.14799	0.4508
MAN2B1	4	-0.2741	-1.4124	0.52043	0.91335	0.15783	0.4508
CEP89	4	-0.11175	-0.4381	0.87968	0.99298	0.66131	0.80153
SFTPB	4	-0.041467	-1.595	0.90238	0.99298	0.11071	0.4508
ZNF394	4	-0.1812	-1.6657	0.70248	0.97183	0.095783	0.4508
RC3H1	4	-0.095048	-1.1661	0.92686	0.99529	0.24357	0.48655
TRIM51	4	0.18226	1.1219	0.16563	0.61616	0.26188	0.49878
OR9Q2	4	-0.022649	-0.37146	0.83542	0.9885	0.7103	0.83317
DNAJC13	4	-0.21111	-1.6557	0.63777	0.9576	0.097782	0.4508
NR0B1	4	0.085926	0.32567	0.4372	0.87134	0.74467	0.85523
NAB2	4	-0.03221	-0.48727	0.86906	0.99261	0.62607	0.77704
PDE4A	4	-0.088197	-1.0084	0.94742	0.99664	0.31328	0.53458
CTSF	4	-0.10429	-0.83684	0.90034	0.99298	0.40268	0.60981
HIST1H2AB	4	-0.40004	-1.3667	0.33304	0.80308	0.17172	0.4508
C1QTNF3	4	0.17873	1.504	0.17327	0.62811	0.13258	0.4508
AP1M2	4	0.016751	0.39158	0.69009	0.96681	0.69537	0.82346
SOX8	4	0.18564	1.2956	0.15846	0.60552	0.1951	0.45906
LIN7B	4	0.10999	1.0012	0.3549	0.81804	0.31672	0.53747
PECR	4	0.092608	0.67774	0.41407	0.85589	0.49793	0.68279
ABTB2	4	0.14868	1.2922	0.2429	0.71945	0.19629	0.45942
KIAA1211	4	-0.085041	-0.73303	0.95731	0.99668	0.46354	0.65787
XIAP	4	0.45878	1.395	0.00068009	0.018841	0.16303	0.4508
ARHGDIA	4	-0.012737	-0.12744	0.79733	0.98374	0.89859	0.9472
PTPN20	4	-0.16657	-1.3074	0.73644	0.97656	0.19108	0.4565
CD53	4	0.082417	1.0553	0.44844	0.8772	0.2913	0.51804
HAVCR1	4	0.069886	0.77168	0.49323	0.8997	0.4403	0.64064
TAS2R43	4	0.40635	1.4234	0.0035051	0.058515	0.15461	0.4508
USP25	4	-0.081001	-0.69242	0.97065	0.99699	0.48867	0.6761
NPBWR2	4	-0.17538	-0.54086	0.71551	0.97245	0.5886	0.75108
RAB41	4	0.19418	1.4432	0.14115	0.57122	0.14895	0.4508
HIGD1A	4	-0.19214	-1.6805	0.67889	0.96522	0.092852	0.4508
ATXN1	4	-0.051705	-0.45111	0.93607	0.99529	0.65191	0.79591
CARD8	4	0.018853	0.13997	0.68198	0.96595	0.88868	0.94169
SLC36A2	4	0.081483	1.3399	0.45258	0.88069	0.18027	0.4538
KCNA7	4	0.10002	1.029	0.38828	0.83955	0.30347	0.52691
BBS12	4	-0.09217	-0.50342	0.93539	0.99529	0.61467	0.76879
IL18RAP	4	-0.089715	-0.64784	0.94266	0.9958	0.51709	0.69632
STK17B	4	0.114	0.85214	0.34177	0.80674	0.39414	0.60321
PPIC	4	0.32757	1.3373	0.015171	0.15633	0.18112	0.45386
FTL	4	-0.19192	-0.7465	0.67926	0.96522	0.45536	0.65186
SMOC2	4	0.077642	0.69068	0.4667	0.88918	0.48977	0.67683
TMEM117	4	0.2852	1.4219	0.034476	0.26466	0.15505	0.4508
IL36G	4	-0.042581	-0.4732	0.90646	0.99336	0.63607	0.78442
ADCY5	4	0.016546	0.1853	0.69077	0.96681	0.85299	0.92165
GLYATL2	4	0.26268	1.1989	0.05085	0.33356	0.23057	0.47912
GPBAR1	4	0.060804	0.59124	0.52671	0.91744	0.55436	0.72436
PRDM11	4	0.079388	1.2117	0.45974	0.88511	0.22562	0.47548
LDB3	4	0.19188	1.491	0.1457	0.58118	0.13597	0.4508
SDR39U1	4	-0.16213	-0.60767	0.74737	0.97737	0.5434	0.71571
SFMBT1	4	-0.36974	-1.4639	0.37248	0.82947	0.14323	0.4508
ADAMDEC1	4	-0.0022709	-0.015576	0.75967	0.97868	0.98757	0.99397
C9orf106	4	-0.053879	-0.36652	0.94292	0.9958	0.71398	0.83585
FAM216B	4	0.17545	1.0623	0.1807	0.63905	0.28808	0.51609
HSPA13	4	-0.13112	-1.2121	0.82715	0.9885	0.22547	0.47548
CUEDC1	4	0.051696	1.6692	0.56155	0.93341	0.095073	0.4508
B3GAT3	4	-0.25283	-1.5198	0.55642	0.932	0.12855	0.4508
BOLA1	4	-0.13169	-1.012	0.82563	0.9885	0.31156	0.53312
RNF19B	4	0.19362	1.2319	0.14204	0.57327	0.21797	0.4706
NIF3L1	4	0.014638	0.15044	0.69898	0.97094	0.88042	0.93651
RNASEK	4	-1.39	-2.2986	0.0067486	0.091619	0.02153	0.21336
PTPRH	4	0.034714	0.07511	0.62464	0.95418	0.94013	0.96911
PYDC1	4	-0.15216	-1.3872	0.77154	0.98004	0.16537	0.4508
TYSND1	4	0.040278	0.35641	0.60298	0.94726	0.72153	0.84054
FAIM	4	-0.072509	-1.2702	0.99702	0.99958	0.20401	0.46325
OR10A6	4	0.083149	0.9724	0.44619	0.87646	0.33085	0.54989
TMEM186	4	-0.03106	-0.27563	0.86445	0.99226	0.78283	0.87937
EFCAB1	4	0.29137	0.72734	0.0305	0.24599	0.46702	0.66058
PSMC3	4	-1.613	-3.0655	0.0024588	0.046021	0.0021729	0.041534
H3F3A	3	-1.7572	-2.367	0.0051269	0.075096	0.017931	0.18802
PCNXL4	4	0.1686	1.2054	0.19508	0.65663	0.22804	0.47737
KIAA0368	4	0.10415	0.83567	0.37421	0.82991	0.40334	0.6102
ULBP3	4	0.22276	1.3005	0.094272	0.46757	0.19344	0.45761
GUF1	4	0.21243	1.4374	0.10845	0.50072	0.15061	0.4508
TAF1C	4	-2.4893	-4.4404	5.2315e-05	0.0034602	8.979e-06	0.00096423
ZBTB21	4	0.093665	1.1664	0.41015	0.85357	0.24346	0.48644
ZFP36L2	4	0.17724	1.3067	0.17693	0.63416	0.19131	0.4565
CEP41	4	0.19111	1.1535	0.14721	0.58418	0.24869	0.48972
ATP6V0A4	4	-0.083851	-0.68177	0.96165	0.99699	0.49538	0.681
PRAMEF17	4	-0.31595	-0.86674	0.45231	0.88045	0.38608	0.59689
USHBP1	4	-0.18236	-1.2761	0.70003	0.97094	0.20193	0.46241
PSMD4	4	-1.2147	-2.4223	0.01334	0.14334	0.015423	0.1712
RAPH1	4	-0.14421	-1.0997	0.79084	0.98246	0.27147	0.50494
TBX18	4	0.091395	0.20894	0.41815	0.85805	0.83449	0.91023
PCOLCE2	4	0.19469	1.6344	0.13979	0.56851	0.10218	0.4508
CARM1	4	-0.35587	-2.1313	0.39016	0.84079	0.033064	0.28676
CHTF18	4	-0.78983	-2.6088	0.066021	0.38939	0.0090851	0.11814
ATRAID	4	0.10623	0.83724	0.36736	0.82565	0.40246	0.60978
FAAH	3	-0.48434	-1.858	0.3085	0.78106	0.063171	0.41481
DTX4	4	-0.01088	-0.14018	0.79058	0.98245	0.88852	0.94161
TSGA13	4	-0.059304	-0.80702	0.96071	0.99699	0.41965	0.62363
HIST1H2BG	4	0.10367	1.4445	0.37609	0.83114	0.14859	0.4508
SKOR2	4	0.23489	1.6617	0.07774	0.42096	0.096576	0.4508
TPRG1	4	0.03269	0.26781	0.63207	0.95676	0.78884	0.8831
TAF13	4	-0.79902	-2.5921	0.063249	0.38187	0.0095405	0.12248
SMPD1	4	-0.11412	-1.2622	0.87282	0.9927	0.20688	0.46485
SEPT8	4	0.28484	1.3848	0.034476	0.26466	0.16612	0.4508
PLD6	4	-0.069807	-0.65191	0.99461	0.99947	0.51446	0.69415
ABI3	4	0.019562	0.51168	0.67884	0.96522	0.60887	0.7656
CDCP2	4	0.027667	0.24665	0.65085	0.95989	0.80518	0.89239
FABP9	4	0.096875	1.115	0.3977	0.84485	0.26485	0.50095
AGFG2	4	0.18366	1.3238	0.16275	0.61313	0.18559	0.4552
HCLS1	4	0.043207	0.27601	0.59231	0.94413	0.78254	0.87918
TMEM14A	4	0.17909	1.2712	0.17233	0.6275	0.20368	0.46325
NEO1	4	0.10558	0.87204	0.36898	0.82656	0.38319	0.59381
VSIG8	4	0.19434	1.1107	0.14062	0.57034	0.2667	0.50192
SVIL	4	-0.14411	-0.94398	0.79111	0.98246	0.34518	0.5618
SP110	4	0.34057	1.3244	0.01198	0.13361	0.18536	0.45502
OR10R2	4	0.16672	1.4143	0.19885	0.6611	0.15726	0.4508
PFDN4	4	0.26607	1.5023	0.047816	0.32206	0.13302	0.4508
AMER2	4	0.18513	1.1067	0.15946	0.60765	0.26841	0.50271
NDP	4	0.26723	1.4619	0.046822	0.3176	0.14377	0.4508
WDTC1	4	-0.33441	-1.4926	0.42239	0.85903	0.13554	0.4508
ACYP2	4	-0.047597	-0.27168	0.9231	0.99529	0.78587	0.88125
RUSC1	4	-0.023143	-0.61732	0.83693	0.9885	0.53703	0.71109
AGTRAP	4	0.01328	0.056825	0.70364	0.97183	0.95468	0.97751
ZNF324	4	-0.081094	-0.63104	0.97034	0.99699	0.52801	0.70408
RPUSD2	4	-0.33985	-1.571	0.41365	0.85589	0.11619	0.4508
TRAPPC9	4	-0.15112	-1.0382	0.77369	0.98027	0.29918	0.5241
