Gene	sgRNA	Cont1|beta	Cont1|z	Cont1|p-value	Cont1|fdr	Cont1|wald-p-value	Cont1|wald-fdr
ST8SIA6	4	0.061222	0.79544	0.49093	0.88485	0.42636	0.65601
ZNF224	4	0.089417	0.56952	0.37737	0.82178	0.56901	0.72266
CTDSP2	4	0.058022	1.0083	0.5052	0.8921	0.31331	0.56058
SFTPA1	4	0.12831	1.1384	0.23865	0.69025	0.25494	0.51232
IZUMO4	4	0.042026	0.6815	0.57475	0.92093	0.49556	0.70315
ABR	4	-0.04549	-1.2393	0.94073	0.99335	0.21524	0.4823
TUBA1A	4	-0.10425	-0.38928	0.85209	0.9845	0.69707	0.81009
NUDT16	4	-0.21293	-1.6284	0.56575	0.91834	0.10344	0.45658
C2orf27B	4	-1.162	-2.5667	0.0014916	0.023659	0.010266	0.13548
FAM229B	4	0.17068	1.525	0.12952	0.53077	0.12726	0.45658
ABCC6	4	-0.10008	-1.1041	0.86501	0.98506	0.26955	0.52538
ZNF609	4	0.15806	1.1646	0.15915	0.58168	0.24419	0.50389
AP4E1	4	0.095304	1.0359	0.35455	0.80295	0.30027	0.54894
CSNK1G3	4	0.16007	1.443	0.15403	0.57275	0.14903	0.45658
PI15	4	0.022382	0.43741	0.663	0.95082	0.66181	0.78567
CYP2E1	4	-0.0010132	-0.014841	0.76209	0.97278	0.98816	0.99389
EBLN1	4	-0.0099462	-0.14416	0.79998	0.97833	0.88538	0.93476
GUCY1B3	4	0.18327	1.3822	0.10555	0.48066	0.16691	0.45726
GABRR2	4	-0.21717	-1.7898	0.55596	0.91311	0.073492	0.45658
RAD51AP1	4	0.15634	1.4317	0.16298	0.58851	0.15222	0.45658
CPSF6	4	-1.1261	-2.8303	0.0020385	0.030393	0.0046498	0.077162
TUSC5	4	-0.054815	-0.3491	0.97504	0.99619	0.72701	0.83165
ATP1B1	4	-0.11619	-1.417	0.81574	0.98115	0.15648	0.45658
DLL4	4	-0.015906	-0.15444	0.82464	0.98115	0.87726	0.93012
C16orf13	4	-0.19088	-1.4322	0.61453	0.93793	0.15208	0.45658
MSC	4	0.04494	0.29855	0.56227	0.91601	0.76528	0.85798
TNFRSF11A	4	0.16094	1.5661	0.15179	0.56916	0.11733	0.45658
GABRG1	4	0.18818	1.3225	0.0974	0.46411	0.186	0.46259
NKAIN2	4	0.017684	0.33715	0.68334	0.95551	0.736	0.83752
SVOP	4	0.030395	0.50646	0.6277	0.93999	0.61253	0.75195
NFIB	4	0.49323	1.4278	0	0	0.15336	0.45658
HPD	4	-0.053728	-0.90339	0.97106	0.99619	0.36632	0.60555
ELMO1	4	0.039578	0.82155	0.58549	0.92493	0.41133	0.64322
FGF21	4	0.018418	0.76566	0.67996	0.95458	0.44388	0.66914
EBLN2	4	0.072759	1.3167	0.44364	0.86062	0.18795	0.46299
PRRT1	4	-0.068067	-1.0707	0.97524	0.99619	0.2843	0.5359
HIST1H2AA	4	-0.067743	-0.70193	0.97648	0.9962	0.48272	0.69753
CCDC179	4	0.28352	1.5847	0.014617	0.1423	0.11304	0.45658
IMPA1	4	0.3004	1.4806	0.0088003	0.096039	0.13871	0.45658
SLAMF1	4	0.0029162	0.025971	0.74514	0.9698	0.97928	0.98922
SERINC5	4	0.10007	1.5136	0.33724	0.78838	0.13013	0.45658
USP3	4	0.062122	0.82937	0.4866	0.88148	0.40689	0.63921
PLEKHG4B	4	0.17557	1.0361	0.12022	0.51283	0.30014	0.54893
KCTD5	4	-0.23594	-2.0355	0.5136	0.8953	0.041805	0.34914
LOC391003	4	-0.48235	-2.1099	0.14419	0.5546	0.034869	0.31114
EPX	4	0.033265	0.47114	0.61517	0.93806	0.63754	0.76934
C5orf45	4	0.10957	1.1985	0.30264	0.75599	0.23073	0.49542
EPYC	4	0.13878	1.4165	0.20862	0.65021	0.15663	0.45658
UEVLD	4	0.11694	1.3651	0.27694	0.73164	0.17222	0.4583
PRSS16	4	0.047597	0.41454	0.55099	0.91132	0.67848	0.79691
AZIN1	4	-0.33962	-1.7565	0.31293	0.76529	0.078997	0.45658
ESPNL	4	0.11991	1.4766	0.26779	0.72383	0.13979	0.45658
ATE1	4	0.16805	1.1971	0.13534	0.5404	0.23128	0.49578
ACBD6	4	0.18371	1.4886	0.10491	0.47987	0.1366	0.45658
SPATA31C1	4	0.066281	0.34215	0.4691	0.87353	0.73224	0.83508
DDX3Y	4	0.21578	1.5788	0.06011	0.35854	0.11437	0.45658
ZNF7	4	-0.14805	-1.3338	0.72386	0.96686	0.18226	0.46164
LCT	4	-0.037203	-0.50009	0.90916	0.99127	0.61701	0.75456
RALY	4	-0.10447	-1.0775	0.85124	0.9845	0.28125	0.53407
CCRN4L	4	-0.043105	-1.3981	0.93198	0.99278	0.16209	0.45669
VSTM5	4	-0.038485	-1.3355	0.91493	0.99261	0.18172	0.46134
FAM184A	4	0.13217	1.0374	0.22587	0.67016	0.29956	0.54857
CERCAM	4	-0.004622	-0.06968	0.77666	0.97503	0.94445	0.96961
DSCC1	4	-0.27589	-1.346	0.43261	0.85472	0.17829	0.45997
POLE2	4	-1.5938	-3.387	0	0	0.0007066	0.025493
SORL1	4	0.27573	1.5532	0.017103	0.15889	0.12036	0.45658
SMCO1	4	0.17564	1.5526	0.12007	0.51252	0.12052	0.45658
LAX1	4	0.16451	0.67122	0.14284	0.5525	0.50208	0.70569
ARL13B	4	-0.0019066	-0.024029	0.76582	0.97283	0.98083	0.98997
YIPF7	4	0.02744	0.41521	0.64038	0.94436	0.67799	0.7968
MBP	4	0.097992	1.2366	0.34391	0.79408	0.21622	0.48285
ATXN7L1	4	0.035928	0.58512	0.6017	0.93064	0.55847	0.71909
B3GALTL	4	0.035891	0.66182	0.60185	0.93065	0.50808	0.70716
LILRA6	4	0.28987	1.4837	0.011982	0.12166	0.13788	0.45658
ZNF684	4	0.072937	0.74363	0.4426	0.86044	0.4571	0.6791
C8orf76	4	-0.23679	-1.1601	0.51181	0.89518	0.246	0.50568
E2F7	4	0.12483	1.5375	0.24989	0.70357	0.12417	0.45658
OR2T10	4	-0.0038399	-0.037192	0.77353	0.97382	0.97033	0.98406
ZNF510	4	0.031739	0.454	0.62184	0.93854	0.64983	0.77823
ALS2	4	-0.028567	-0.39879	0.87545	0.98706	0.69005	0.8055
S100A16	4	0.22329	1.3596	0.052752	0.33208	0.17396	0.4587
RGS10	4	0.069377	0.46454	0.45747	0.86902	0.64226	0.77237
NUBPL	4	-0.82363	-2.6296	0.019241	0.17269	0.0085482	0.11928
CDS1	4	0.059301	0.88203	0.49933	0.88889	0.37776	0.61365
CCDC24	4	0.13977	1.458	0.20569	0.64823	0.14484	0.45658
RGS7	4	0.059618	0.72992	0.49814	0.88885	0.46544	0.68621
SLC39A7	4	-0.821	-2.4193	0.01944	0.17386	0.01555	0.1803
C10orf142	4	0.051084	0.54444	0.53433	0.90364	0.58614	0.73276
CD244	4	0.048668	0.49032	0.54641	0.9103	0.62391	0.75993
IFT27	4	0.0015685	0.036499	0.75116	0.97096	0.97088	0.98422
CYP8B1	4	0.021601	0.64279	0.66673	0.9523	0.52036	0.70944
ZNF814	4	0.067179	0.67352	0.46577	0.87281	0.50062	0.70503
CXCL3	4	-0.11188	-1.3801	0.82921	0.98129	0.16755	0.45726
Non-Targeting_Control-N139	1	0.31346	0.60519	0.1676	0.59703	0.54505	0.71451
USPL1	4	-0.8368	-2.4829	0.017302	0.16022	0.013032	0.15818
ID4	4	0.029977	0.44077	0.62974	0.94032	0.65938	0.78405
NAIF1	4	-0.077009	-1.7199	0.94257	0.99335	0.085445	0.45658
OR4C3	4	0.04096	0.18195	0.57933	0.9222	0.85562	0.91733
EML4	4	0.022306	0.66517	0.6632	0.95082	0.50594	0.70696
YWHAB	4	0.13055	1.1057	0.23134	0.67927	0.26886	0.52515
CCL16	4	0.065268	1.1054	0.47352	0.87662	0.26899	0.52515
ZSCAN21	4	-0.064353	-0.46011	0.98837	0.99724	0.64544	0.77502
USP27X	4	0.17086	1.5663	0.12932	0.53077	0.11729	0.45658
RFX4	4	0.25522	1.5925	0.027296	0.22066	0.11128	0.45658
PTH1R	4	-0.11402	-1.2627	0.82215	0.98115	0.20671	0.47801
TRIM64B	4	-0.22845	-1.3237	0.52906	0.90019	0.18559	0.46258
PRTN3	4	-0.24979	-1.7156	0.48486	0.88054	0.086234	0.45658
KMT2C	4	-0.081036	-1.8304	0.9292	0.99278	0.067184	0.45124
TAAR8	4	0.11086	1.3471	0.29792	0.75144	0.17796	0.45968
Non-Targeting_Control-N118	1	0.37912	0.58451	0.091781	0.44893	0.55888	0.71927
RAB3GAP1	4	0.047113	0.40597	0.55312	0.91197	0.68476	0.80175
SLC30A2	4	-0.011794	-0.11576	0.80828	0.98068	0.90784	0.94724
STPG2	4	0.05297	0.71391	0.52563	0.89938	0.47528	0.69221
ASB3	4	-0.022784	-0.15242	0.85164	0.9845	0.87886	0.93117
TNKS2	4	0.095839	1.3071	0.35266	0.80222	0.19119	0.46476
GLMN	4	-0.44557	-1.6932	0.17501	0.60879	0.090419	0.45658
SLC5A3	4	0.076161	1.1256	0.43027	0.85379	0.26033	0.51749
FAM168B	4	0.073733	1.2725	0.43937	0.85796	0.20318	0.47443
SDC3	4	0.051457	0.66457	0.53239	0.90268	0.50632	0.70696
TM4SF19	4	0.11803	0.89291	0.27326	0.7278	0.37191	0.60908
ZNF718	4	0.053092	0.71479	0.52498	0.89938	0.47474	0.69171
HPGD	4	0.34041	1.5722	0.0027345	0.038381	0.11589	0.45658
UBAP1L	4	-0.014087	-0.11864	0.81783	0.98115	0.90556	0.94557
KIF26A	4	0.068559	0.68344	0.4607	0.87104	0.49433	0.70276
PLXNA2	4	0.1496	1.372	0.18023	0.61532	0.17008	0.45757
NXPE4	4	0.12368	0.55923	0.25377	0.7075	0.576	0.72642
ZNF124	4	0.20442	1.5036	0.073932	0.40146	0.13267	0.45658
PHYH	4	0.16149	1.145	0.1502	0.56562	0.2522	0.51027
LIN7C	4	-0.065232	-1.0694	0.98548	0.99673	0.28488	0.53608
MACROD2	4	0.22896	1.5061	0.048029	0.31651	0.13203	0.45658
NRG3	4	0.015281	0.2893	0.69408	0.95992	0.77235	0.86268
RLTPR	4	-0.012826	-0.059111	0.81326	0.98115	0.95286	0.97417
WDFY2	4	0.2014	1.4729	0.07781	0.41358	0.14079	0.45658
PSAT1	4	0.072996	0.37442	0.44245	0.86044	0.70809	0.81822
CASP4	4	0.17909	1.3406	0.11366	0.49771	0.18005	0.46102
TFF1	4	0.083271	0.96123	0.40088	0.83598	0.33644	0.5798
RWDD4	4	-0.14498	-1.0607	0.73216	0.96811	0.2888	0.54001
FZD1	4	0.096703	0.92174	0.34903	0.79866	0.35666	0.5975
IRS2	4	0.092496	1.0607	0.36549	0.81271	0.28883	0.54001
APOBEC2	4	0.14569	1.149	0.19037	0.6288	0.25057	0.50901
MAGED2	4	0.12351	1.0368	0.25426	0.70772	0.29985	0.54891
SH2D1B	4	0.06531	1.015	0.47338	0.87654	0.31011	0.55825
CCL4	4	-0.25905	-0.91746	0.46607	0.87281	0.3589	0.59942
LONP1	4	-1.6198	-3.7891	0	0	0.0001512	0.014079
PLEKHJ1	4	-0.18484	-1.7068	0.62944	0.94032	0.087862	0.45658
FAT2	4	0.12704	1.4423	0.24278	0.69532	0.14921	0.45658
WFDC12	4	0.040316	0.27436	0.58221	0.92346	0.78381	0.87064
SAMD3	4	0.01047	0.24942	0.71466	0.96446	0.80304	0.88438
ARPP19	4	-0.14822	-1.348	0.72341	0.96678	0.17766	0.45963
CSN2	4	0.11295	1.2186	0.29041	0.74465	0.223	0.48796
CNOT4	4	0.41455	1.3439	0.00029831	0.0071006	0.17897	0.46024
SLC43A3	4	0.0060326	0.10098	0.73311	0.96811	0.91957	0.95504
PIGS	4	-0.36868	-1.9358	0.26759	0.72383	0.052892	0.39739
SKAP1	4	-0.054518	-0.5873	0.9742	0.99619	0.557	0.71822
SNX5	4	-0.15393	-0.93885	0.70641	0.96315	0.34781	0.59015
METTL6	4	-0.01918	-0.50293	0.83717	0.98254	0.61502	0.75329
CLEC12A	4	0.090699	0.70733	0.37274	0.81987	0.47936	0.69569
PCK1	4	0.23327	1.4873	0.0442	0.30469	0.13694	0.45658
SERPINE2	4	0.22301	1.5502	0.052802	0.33208	0.12109	0.45658
SLC2A2	4	0.11839	0.83338	0.27231	0.72745	0.40463	0.6375
RDH8	4	0.27448	1.5635	0.017501	0.16147	0.11793	0.45658
FOXJ3	4	0.17858	1.525	0.1147	0.50043	0.12726	0.45658
PLEKHA4	4	-0.038664	-0.42018	0.91543	0.99261	0.67436	0.79443
COL3A1	4	0.092726	1.2161	0.36439	0.81145	0.22394	0.489
Non-Targeting_Control-N451	1	-0.13662	-0.76038	0.64859	0.94687	0.44703	0.67152
FOXP4	4	-0.022647	-0.3183	0.85124	0.9845	0.75026	0.84689
PCDHGB6	4	0.070218	1.3101	0.45398	0.86673	0.19015	0.46466
CDC14A	4	-0.078035	-0.806	0.9387	0.993	0.42024	0.65078
PILRA	4	0.1109	1.4183	0.29777	0.75135	0.15609	0.45658
WRAP73	4	-0.043789	-0.48756	0.93482	0.99278	0.62586	0.7614
HIST2H4A	4	-0.30454	-1.8808	0.37657	0.82165	0.059998	0.42626
NKX1-1	4	0.11761	1.6015	0.2745	0.72865	0.10928	0.45658
NETO1	4	0.13331	1.243	0.22279	0.66642	0.21386	0.48179
ADPRHL1	4	0.16603	1.5335	0.13936	0.54661	0.12515	0.45658
CIDEC	4	-0.088656	-0.56717	0.9027	0.99014	0.5706	0.72343
UQCRH	4	-0.49303	-1.4235	0.13494	0.53985	0.15458	0.45658
DCUN1D5	4	0.13089	1.6347	0.23045	0.67843	0.10212	0.45658
FBXL20	4	-0.274	-2.0677	0.43594	0.85658	0.03867	0.33403
HIST1H4J	4	-0.24654	-1.3532	0.49127	0.885	0.17601	0.45937
BTN3A3	4	-0.058988	-0.50443	0.99105	0.99795	0.61396	0.75278
SPAM1	4	0.16618	1.4408	0.13916	0.54636	0.14964	0.45658
STK32A	4	0.15385	1.7025	0.16919	0.60021	0.088665	0.45658
CLINT1	4	0.48654	1.4203	0	0	0.15551	0.45658
HERPUD2	4	0.049568	0.66147	0.54214	0.90857	0.50831	0.70722
HTR1E	4	0.36922	1.4596	0.0010441	0.017384	0.1444	0.45658
PACS1	4	-0.13826	-1.7429	0.75096	0.97096	0.08135	0.45658
OLFM1	4	0.16632	1.4303	0.13892	0.54581	0.15264	0.45658
BNIP2	4	-0.26597	-1.8622	0.45319	0.8662	0.06257	0.43321
CELA2A	4	0.13563	1.4791	0.21737	0.66162	0.13912	0.45658
HUS1B	4	0.23573	1.4735	0.041963	0.29552	0.14062	0.45658
OSGIN2	4	0.12498	1.3005	0.24939	0.70291	0.19344	0.46628
FBXL2	4	0.13868	1.0923	0.20882	0.65021	0.27468	0.529
TMEM38A	4	-0.15682	-1.6847	0.6997	0.96141	0.092052	0.45658
OR6N2	4	0.17175	1.552	0.12753	0.52724	0.12067	0.45658
Non-Targeting_Control-N950	1	0.18553	0.64684	0.44265	0.86044	0.51774	0.70937
RNF17	4	-0.081861	-0.96069	0.92597	0.99278	0.33671	0.57991
LATS1	4	0.36459	1.4285	0.0013424	0.021565	0.15314	0.45658
FGFR2	4	0.10103	0.82702	0.33352	0.78539	0.40823	0.64016
KRT32	4	0.11997	1.6036	0.26769	0.72383	0.10879	0.45658
NMRK1	4	0.1437	1.6191	0.1953	0.63375	0.10544	0.45658
TMEM239	4	0.11802	1.6345	0.27326	0.7278	0.10214	0.45658
ZNF577	4	0.11216	1.27	0.29309	0.74781	0.2041	0.47547
IFT74	4	0.2107	1.3856	0.065579	0.37575	0.16588	0.45711
SLC7A7	4	0.14727	1.5074	0.1859	0.62141	0.13172	0.45658
TMPRSS13	4	0.15857	1.6025	0.15776	0.57951	0.10904	0.45658
LOC653602	4	-0.15334	-0.7012	0.70815	0.96315	0.48318	0.6979
DCAF4L1	4	-0.00014978	-0.0012711	0.75866	0.9721	0.99899	0.99949
NUP210L	4	0.037763	0.35707	0.59375	0.92825	0.72104	0.82738
SPOP	4	0.69464	1.2929	0	0	0.19604	0.46805
FAM32A	4	-0.86226	-2.6793	0.013971	0.13714	0.0073772	0.10698
RDX	4	0.15893	1.4059	0.15701	0.57849	0.15975	0.45658
HCN3	4	0.19675	1.387	0.084373	0.43093	0.16545	0.45711
FKBP2	4	-0.094975	-0.58308	0.88207	0.98722	0.55984	0.71972
SPANXA1	4	0.024897	0.17112	0.65162	0.94772	0.86413	0.92218
ARSA	4	-0.1381	-1.4636	0.75131	0.97096	0.1433	0.45658
NEU1	4	0.11415	0.98762	0.28608	0.74061	0.32334	0.56872
MN1	4	-0.049884	-0.52287	0.95694	0.99531	0.60106	0.74372
GDF6	4	0.10176	1.2372	0.33063	0.78262	0.216	0.48271
MECP2	4	0.15657	1.425	0.16278	0.58832	0.15417	0.45658
OBP2B	4	-0.12106	-0.74041	0.79933	0.97833	0.45905	0.68078
SLC25A46	4	0.0037905	0.045349	0.74116	0.96952	0.96383	0.98065
SERPING1	4	0.066746	0.57949	0.46716	0.87291	0.56226	0.72017
PRICKLE3	4	0.15149	1.4135	0.17586	0.60983	0.1575	0.45658
FRMD7	4	0.055382	0.89797	0.51544	0.89595	0.3692	0.60757
RPGR	4	0.13407	1.2042	0.2212	0.66587	0.22852	0.49269
TRPA1	4	0.19798	1.6877	0.082534	0.42535	0.091465	0.45658
KRTAP22-1	4	0.28469	1.4281	0.014071	0.13798	0.15326	0.45658
PHGR1	4	-0.0082787	-0.067228	0.79282	0.9775	0.9464	0.97082
ZNF605	4	-0.0018951	-0.020456	0.76582	0.97283	0.98368	0.99135
PLD3	4	-0.11908	-1.3263	0.8054	0.97998	0.18473	0.46236
OR2F2	4	0.13501	1.3282	0.21881	0.6636	0.18412	0.46213
RLN1	4	0.13874	1.7166	0.20872	0.65021	0.086059	0.45658
ARHGEF19	4	0.011414	0.10037	0.71068	0.96353	0.92005	0.95548
CASS4	4	0.0075233	0.083113	0.72659	0.96724	0.93376	0.96252
HGD	4	0.045739	0.40276	0.55934	0.9156	0.68713	0.8035
MPRIP	4	0.19249	1.5373	0.090091	0.44466	0.12422	0.45658
OR5H15	4	-0.17492	-1.3832	0.65425	0.94894	0.16659	0.45726
C4BPB	4	-0.094528	-0.88866	0.88306	0.98722	0.37419	0.61074
SUPT20HL2	4	0.20203	1.2603	0.077164	0.41215	0.20755	0.47811
GAD2	4	0.040612	0.45256	0.58062	0.92247	0.65086	0.77849
FRMD5	4	0.073004	1.4014	0.4424	0.86044	0.1611	0.45658
TP53BP2	4	0.4154	1.5025	0.00029831	0.0071006	0.13296	0.45658
BRD1	4	-0.034051	-0.71772	0.89678	0.98882	0.47293	0.69061
DYNC1LI2	4	0.066873	0.88134	0.46686	0.87286	0.37813	0.61392
SIGLEC11	4	0.17166	1.4939	0.12768	0.52753	0.13521	0.45658
COL26A1	4	-0.11636	-1.5579	0.81524	0.98115	0.11925	0.45658
ZNF850	4	0.13166	1.1108	0.22816	0.67456	0.26667	0.52337
MAGT1	4	-0.062837	-0.43805	0.99354	0.99835	0.66135	0.78552
GYS1	4	-0.16745	-0.88729	0.67345	0.95353	0.37492	0.61111
SLC39A4	4	-0.096313	-1.3546	0.87804	0.98722	0.17554	0.459
YIPF4	4	0.024224	0.39099	0.65485	0.94896	0.69581	0.80919
ARHGAP24	4	0.078635	0.75211	0.42023	0.84868	0.45198	0.67549
DFNA5	4	0.10515	0.91686	0.31875	0.77125	0.35922	0.59954
MRPL51	4	-1.1646	-2.8899	0.0014419	0.023016	0.0038541	0.067348
TMCO6	4	0.16577	1.5235	0.14001	0.54775	0.12764	0.45658
ALKBH5	4	-0.0080451	-0.095548	0.79158	0.97723	0.92388	0.95719
TBC1D23	4	0.017356	0.17765	0.68493	0.95673	0.859	0.9191
CHODL	4	0.15016	1.4722	0.17899	0.61402	0.14097	0.45658
RNF135	4	0.079991	0.92927	0.41416	0.84508	0.35275	0.59361
OR7C1	4	-0.10006	-1.4427	0.86511	0.98506	0.1491	0.45658
CD55	4	0.089809	0.78659	0.37617	0.82165	0.43152	0.65949
ATAD2	4	-0.10655	-0.60428	0.84498	0.98339	0.54566	0.71468
GPR132	4	-0.26808	-1.808	0.44926	0.86325	0.070612	0.45658
EBI3	4	-0.2847	-1.5442	0.41525	0.84512	0.12254	0.45658
HIC1	4	0.14331	1.3093	0.19644	0.63543	0.19042	0.46466
THNSL1	4	0.075943	1.1003	0.43116	0.85434	0.27118	0.52684
SCEL	4	0.12565	1.1689	0.24705	0.69986	0.24245	0.50312
ZNF600	4	0.094323	0.76248	0.35862	0.80734	0.44578	0.67061
SLC35B2	4	-0.31705	-2.0285	0.35306	0.80228	0.042507	0.35256
EMB	4	-0.11571	-0.75581	0.81679	0.98115	0.44976	0.67352
CRYGB	4	0.042017	0.38763	0.5748	0.92093	0.69829	0.81105
PSG11	4	0.045442	0.2787	0.56068	0.91592	0.78047	0.86842
NAT2	4	0.027913	0.31929	0.63795	0.94262	0.7495	0.84657
CTSE	4	0.16885	1.3225	0.13345	0.5368	0.18601	0.46259
LRRC42	4	-0.17414	-1.645	0.65609	0.94896	0.099967	0.45658
TOX4	4	0.40201	1.4504	0.00039775	0.0085929	0.14694	0.45658
IKBKB	4	0.11008	1.2365	0.30125	0.75498	0.21627	0.48285
PALM2	4	0.1239	1.5949	0.25317	0.70687	0.11074	0.45658
GP9	4	0.19886	1.4338	0.081191	0.42262	0.15163	0.45658
SPATS2L	4	0.13664	1.3359	0.21449	0.65832	0.18158	0.46129
KLF14	4	0.0040002	0.07525	0.74057	0.96952	0.94002	0.96694
COX14	4	-0.63072	-2.4566	0.065033	0.3735	0.014025	0.16662
WDR41	4	0.0060109	0.060639	0.73326	0.96811	0.95165	0.97333
NARS2	4	-1.284	-3.0392	0.00049719	0.010101	0.0023724	0.049757
SLFN12	4	0.1121	1.1665	0.29329	0.74784	0.24341	0.50327
PACSIN1	4	-0.15355	-1.2388	0.70755	0.96315	0.21541	0.48235
CALHM1	4	0.013748	0.24337	0.70059	0.96141	0.80772	0.88723
PRKDC	4	-0.59528	-2.4712	0.078208	0.41438	0.013465	0.16129
APLP2	4	0.15037	1.714	0.17874	0.61389	0.086527	0.45658
SYP	4	0.25852	1.5707	0.025058	0.20792	0.11626	0.45658
CALML4	4	0.015293	0.15802	0.69398	0.95991	0.87444	0.9285
CTRB2	4	-0.032707	-0.54737	0.89151	0.98806	0.58413	0.73155
RPL29	4	-0.71365	-2.004	0.039228	0.28209	0.045075	0.36407
Non-Targeting_Control-N593	1	0.11139	0.67189	0.67066	0.95308	0.50165	0.70548
HMGN5	4	0.17051	1.3448	0.12977	0.53103	0.17869	0.46024
SLC35E1	4	0.23405	1.4401	0.043256	0.30062	0.14984	0.45658
USP2	4	0.015775	0.22461	0.69234	0.95968	0.82228	0.89717
SNX10	4	0.010418	0.0871	0.71496	0.96446	0.93059	0.96078
TYMS	4	0.13365	1.6074	0.2221	0.66642	0.10798	0.45658
RNF121	4	-0.04232	-1.4112	0.92875	0.99278	0.15818	0.45658
PLEKHM1	4	-0.2089	-1.0411	0.57426	0.92093	0.29782	0.54753
ADPRM	4	-0.0019945	-0.032722	0.76617	0.97283	0.9739	0.98601
C17orf64	4	0.064248	0.8064	0.4776	0.87761	0.42001	0.65048
ATP13A2	4	-0.12281	-1.3475	0.79401	0.9775	0.17783	0.45963
CTNNB1	4	-0.44165	-2.0796	0.17829	0.61344	0.03756	0.32633
GLT1D1	4	0.0584	0.81989	0.50341	0.89076	0.41228	0.6442
ZMPSTE24	4	-0.18881	-1.6425	0.6195	0.93808	0.10048	0.45658
MKRN3	4	0.15897	1.5583	0.15681	0.57849	0.11917	0.45658
CCR1	4	0.28465	1.6132	0.01417	0.13882	0.10671	0.45658
NLRP7	4	-0.10331	-1.1854	0.85522	0.9845	0.23587	0.49895
Non-Targeting_Control-N412	1	0.14102	0.66179	0.57565	0.92109	0.50811	0.70716
COA7	4	-0.85808	-2.3813	0.014717	0.14313	0.017251	0.19411
KIF21A	4	0.047667	0.51115	0.55069	0.91132	0.60924	0.74951
MYBPC3	4	0.033575	0.56755	0.61373	0.93769	0.57034	0.72338
ZCCHC16	4	0.2064	1.628	0.071098	0.39232	0.10352	0.45658
OR52B4	4	-0.064495	-0.81959	0.98797	0.99724	0.41245	0.64432
OR6B3	4	0.13324	1.0672	0.22284	0.66642	0.28588	0.53708
MR1	4	-0.096294	-1.9327	0.87804	0.98722	0.053273	0.39844
GADD45B	4	-0.063407	-0.6767	0.99165	0.998	0.49859	0.70453
ARL5A	4	0.040221	0.46324	0.58266	0.92356	0.64319	0.77309
ASGR2	4	0.14497	1.1314	0.19221	0.63111	0.25788	0.51498
ZNF346	4	0.077702	0.79056	0.42425	0.85059	0.4292	0.65812
DCUN1D3	4	0.25984	1.6375	0.024114	0.20225	0.10152	0.45658
SIN3A	4	-0.60864	-1.9664	0.073336	0.39973	0.049252	0.38248
ABLIM1	4	0.043323	0.42693	0.56908	0.91928	0.66943	0.79108
QRICH2	4	0.094566	0.73493	0.35763	0.80639	0.46238	0.68361
RPLP2	4	-1.3516	-2.9563	0.0002486	0.005988	0.0031135	0.058634
BAD	4	-0.0078974	-0.094552	0.79083	0.97703	0.92467	0.95775
ADGRB1	4	-0.29827	-2.0186	0.38776	0.82695	0.043524	0.35687
GDPD4	4	0.072374	1.2118	0.44479	0.86062	0.22558	0.49054
CD47	4	0.022074	0.23674	0.6644	0.95131	0.81286	0.89028
CDCA3	4	-0.22277	-1.5722	0.54288	0.90871	0.1159	0.45658
ZSWIM2	4	0.19525	1.2611	0.086213	0.43513	0.20726	0.47806
Non-Targeting_Control-N698	1	0.13185	0.66489	0.60354	0.93176	0.50612	0.70696
BARHL1	4	-0.15291	-1.545	0.70924	0.96328	0.12233	0.45658
C19orf67	4	-0.039841	-0.2911	0.9197	0.99278	0.77098	0.86189
ABCG8	4	-0.090928	-0.58104	0.89469	0.98847	0.56121	0.72015
CRYGC	4	0.11376	1.6322	0.28748	0.74138	0.10263	0.45658
GPATCH4	4	-0.36448	-1.6922	0.27405	0.72832	0.090615	0.45658
AP3B1	4	0.30442	1.2627	0.0079551	0.088692	0.2067	0.47801
VIM	4	-0.10154	-0.66255	0.86009	0.9845	0.50762	0.70716
PROL1	4	0.11953	1.3926	0.26888	0.72445	0.16375	0.45699
MST1L	4	-0.54062	-2.0836	0.10486	0.47975	0.037194	0.32455
WASF1	4	0.13077	0.97314	0.23075	0.67881	0.33049	0.57535
OR4K15	4	0.047321	0.77456	0.55228	0.91197	0.4386	0.66565
SCFD2	4	0.32096	1.2912	0.0051708	0.063107	0.19663	0.46875
NRGN	4	-0.061931	-0.85843	0.99667	0.9992	0.39066	0.62583
A4GNT	4	0.074227	1.0457	0.43768	0.85741	0.29568	0.5458
GIMAP1-GIMAP5	4	-0.029432	-0.29205	0.87864	0.98722	0.77025	0.8614
ARID3A	4	-0.54088	-2.335	0.10481	0.47975	0.019543	0.21209
SHE	4	-0.26903	-1.2175	0.44683	0.86231	0.2234	0.48835
PHKG2	4	-0.055931	-0.6407	0.97882	0.99646	0.52172	0.70944
MPHOSPH10	4	-1.22	-2.8403	0.00079551	0.01406	0.0045068	0.075224
BNC2	4	0.090575	1.5196	0.37304	0.81991	0.1286	0.45658
OR6C3	4	0.12571	1.5375	0.24681	0.69935	0.12416	0.45658
KIF17	4	-0.044189	-0.3251	0.93586	0.99278	0.7451	0.84368
HNRNPA1	4	-0.97591	-2.8058	0.0059166	0.069591	0.0050185	0.081831
KIR2DS4	4	-0.0944	-0.47188	0.88346	0.98722	0.63702	0.76894
AIPL1	4	0.19745	1.5095	0.083031	0.42635	0.13118	0.45658
