Gene	sgRNA	Cont2|beta	Cont2|z	Cont2|p-value	Cont2|fdr	Cont2|wald-p-value	Cont2|wald-fdr
USP50	6	0.23701	0.97067	0.20819	0.69187	0.33171	0.63848
USP51	6	0.15142	0.90613	0.39448	0.83885	0.36486	0.66539
USP53	12	0.27587	2.3397	0.042378	0.35129	0.019302	0.24324
USP7	6	-1.5061	-3.1347	0	0	0.0017202	0.050826
USP8	6	-0.43588	-1.6903	0.15131	0.61645	0.090971	0.47326
USP9X	6	-0.66423	-2.6236	0.03157	0.29919	0.0087008	0.15644
USPL1	6	-1.0715	-3.3138	0.0022753	0.048193	0.00092034	0.031774
YOD1	6	0.085791	0.44776	0.57565	0.9158	0.65432	0.83844
CASP10	6	0.29085	1.6246	0.1277	0.57161	0.10425	0.47842
CASP8	6	-0.087143	-1.5406	0.85893	0.98211	0.12343	0.48813
CTSC	6	0.26789	1.4629	0.15984	0.62486	0.1435	0.50744
FAM105A	6	0.43058	1.4038	0.03413	0.31332	0.16039	0.51583
USP15	6	-0.15942	-0.91767	0.65415	0.94185	0.35879	0.66056
USP17L11	6	-0.78432	-2.504	0.0091013	0.12903	0.012281	0.19559
USP17L13	6	0.26019	1.4064	0.17093	0.64286	0.15959	0.51583
USP17L17	6	-0.19834	-0.82036	0.54949	0.90492	0.41201	0.69948
USP17L18	6	-0.78432	-2.504	0.0091013	0.12903	0.012281	0.19559
USP17L19	6	-0.78432	-2.504	0.0091013	0.12903	0.012281	0.19559
USP17L20	6	-0.83381	-2.7293	0.0059727	0.098131	0.0063468	0.12656
USP17L21	6	-0.57352	-2.0445	0.06058	0.4243	0.040905	0.37067
USP17L22	6	-1.2384	-3.3487	0.00085324	0.024194	0.00081186	0.030572
USP17L24	6	-0.63866	-2.4311	0.03868	0.3358	0.015053	0.20932
USP17L25	6	-0.63866	-2.4311	0.03868	0.3358	0.015053	0.20932
USP17L26	6	-0.63866	-2.4311	0.03868	0.3358	0.015053	0.20932
USP17L5	6	-0.65954	-2.294	0.032992	0.30933	0.021793	0.25626
USP19	6	-0.050435	-0.34927	0.97753	0.99652	0.72689	0.87286
USP24	6	-0.042116	-0.38961	0.99147	0.99943	0.69682	0.85783
USP31	6	-0.10829	-0.93543	0.79608	0.9774	0.34957	0.65098
USP36	6	-0.78495	-2.2941	0.0091013	0.12903	0.021782	0.25626
USP4	6	0.026152	0.20727	0.76706	0.97496	0.8358	0.93291
USP41	6	0.095875	0.99963	0.54608	0.90395	0.31749	0.62925
USP54	6	-0.13961	-1.0909	0.70848	0.95442	0.27531	0.59939
USP6	6	0.47395	1.1966	0.022753	0.24024	0.23148	0.57235
USP9Y	6	0.25806	1.5594	0.17321	0.64479	0.1189	0.48646
ZRANB1	6	-0.27792	-2.3077	0.374	0.8256	0.021017	0.2505
ASPRV1	6	-0.10375	-0.46608	0.8103	0.9774	0.64116	0.82971
BACE1	6	-0.029326	-0.18192	0.94625	0.98959	0.85565	0.94457
BACE2	6	0.14134	0.88818	0.42179	0.85109	0.37444	0.67337
CTSD	6	0.34709	1.7542	0.076792	0.47049	0.079388	0.47234
CTSE	6	-0.023233	-0.24767	0.92747	0.98493	0.80439	0.91766
HM13	6	-0.10336	-1.1758	0.81143	0.9774	0.23966	0.58112
PGA5	6	0.078585	0.44523	0.59699	0.92151	0.65615	0.83973
PGC	6	0.00055277	0.0082355	0.8521	0.98069	0.99343	1
PSEN1	6	0.27589	1.1643	0.14932	0.61377	0.24429	0.58312
PSEN2	6	0.0083132	0.079286	0.82366	0.9774	0.93681	0.9771
REN	6	0.12398	0.66368	0.47042	0.87731	0.50689	0.77058
SPPL2A	12	0.18711	1.4399	0.14278	0.60432	0.14991	0.50974
SPPL2B	12	0.064719	0.4978	0.47327	0.87756	0.61863	0.81494
SPPL2C	6	-0.0070756	-0.052712	0.87713	0.98437	0.95796	0.98687
SPPL3	6	0.43056	1.4734	0.03413	0.31332	0.14065	0.50617
ACE	12	-0.095821	-1.2238	0.79067	0.9774	0.22104	0.56374
ACE2	6	0.43927	1.5862	0.032139	0.30295	0.1127	0.48225
ACY1	6	-0.092946	-0.55471	0.84386	0.97954	0.57909	0.79485
ACY3	6	-0.25676	-1.8233	0.42093	0.85106	0.068255	0.46131
ADAM10	6	0.2688	1.6253	0.15785	0.6215	0.1041	0.47842
ADAM11	6	-0.36342	-1.5124	0.23407	0.72256	0.13044	0.49366
ADAM12	6	0.10706	0.57117	0.51564	0.89601	0.56788	0.79211
ADAM15	6	-0.051039	-0.47379	0.97611	0.99623	0.63565	0.82562
ADAM17	6	0.18594	0.87168	0.30802	0.78821	0.38338	0.67971
ADAM19	6	0.16722	1.3781	0.35552	0.82187	0.16817	0.52142
ADAM2	6	0.036307	0.23089	0.7318	0.96058	0.8174	0.92471
ADAM20	6	-0.020474	-0.16173	0.9198	0.98455	0.87152	0.95146
ADAM21	6	0.086893	1.2253	0.57309	0.91549	0.22045	0.56374
ADAM22	6	0.057191	0.29711	0.66126	0.94471	0.76638	0.89522
ADAM23	6	-0.071625	-0.50925	0.91098	0.98455	0.61058	0.80889
ADAM28	6	0.017691	0.19863	0.79465	0.9774	0.84255	0.9354
ADAM29	6	0.12377	1.1063	0.47156	0.87731	0.26859	0.59512
ADAM30	6	0.42327	1.0596	0.035836	0.32225	0.28933	0.61098
ADAM32	6	0.15609	1.0601	0.38083	0.83168	0.28909	0.61098
ADAM33	6	-0.051394	-1.0192	0.97469	0.99622	0.3081	0.624
ADAM7	6	0.092537	0.86926	0.55546	0.90654	0.38471	0.67971
ADAM8	6	0.10883	1.1138	0.50939	0.89282	0.26538	0.59376
ADAM9	6	0.29161	1.4145	0.12628	0.5685	0.15721	0.51408
ADAMDEC1	6	0.35334	1.8139	0.073948	0.46714	0.06969	0.46164
ADAMTS1	6	-0.10503	-0.53892	0.80631	0.9774	0.58994	0.79686
ADAMTS10	6	0.098344	0.50348	0.53925	0.90057	0.61462	0.81119
ADAMTS12	6	0.16797	1.1023	0.3541	0.82187	0.27034	0.59669
ADAMTS13	6	0.022065	0.080094	0.78072	0.97621	0.93616	0.9771
ADAMTS14	6	-0.13252	-0.8227	0.72639	0.95871	0.41068	0.69925
ADAMTS15	6	0.19234	1.4287	0.29266	0.77703	0.1531	0.51293
ADAMTS16	6	0.20505	1.6194	0.26934	0.75678	0.10537	0.48029
ADAMTS17	6	0.30023	1.2578	0.11689	0.5502	0.20846	0.55923
ADAMTS18	6	0.038858	0.4056	0.72127	0.95783	0.68504	0.85502
ADAMTS19	6	0.14073	1.3579	0.42264	0.85109	0.1745	0.52547
ADAMTS2	6	0.015088	0.17587	0.80461	0.9774	0.86039	0.94587
ADAMTS20	6	0.11326	1.0011	0.49915	0.88681	0.31679	0.62892
ADAMTS3	6	-0.045139	-0.42812	0.99659	0.99943	0.66856	0.84423
ADAMTS4	6	-0.13942	-1.0908	0.70933	0.95482	0.27536	0.59939
ADAMTS5	6	0.23394	0.93059	0.21331	0.69638	0.35207	0.65357
ADAMTS6	6	0.179	0.80581	0.32878	0.80334	0.42035	0.70269
ADAMTS7	6	0.067959	0.35938	0.62628	0.93187	0.71931	0.86875
ADAMTS8	6	-0.26747	-1.1744	0.39647	0.83885	0.24025	0.58112
ADAMTS9	6	-0.02658	-0.21173	0.93828	0.98861	0.83232	0.93163
AEBP1	6	-0.20477	-1.0477	0.5347	0.90057	0.2948	0.61404
AFG3L2	6	-1.2073	-2.8025	0.00085324	0.024194	0.0050706	0.10805
ANPEP	6	-0.17979	-0.69984	0.59898	0.92151	0.48403	0.75844
ASPA	6	0.1067	0.82443	0.51678	0.89601	0.40969	0.69892
BMP1	6	0.018953	0.12103	0.79067	0.9774	0.90366	0.96194
BRCC3	6	0.05275	0.3982	0.67463	0.94471	0.69049	0.85721
C9orf3	6	-0.16067	-1.1334	0.65017	0.93924	0.25704	0.58618
CAD	30	-0.78288	-5.4051	0	0	6.4766e-08	2.0702e-05
CNDP1	6	0.035611	0.26049	0.7335	0.96058	0.79449	0.9108
CNDP2	6	0.1112	0.96022	0.5037	0.88906	0.33695	0.63956
COPS5	6	-1.1393	-3.4099	0.0011377	0.028777	0.00064995	0.026572
COPS6	6	-0.95935	-2.0769	0.0028441	0.057143	0.037813	0.35218
CPA1	6	-0.048121	-0.48072	0.98692	0.99914	0.63071	0.82127
CPA2	6	0.32595	1.3346	0.090159	0.49844	0.18202	0.53122
CPA3	6	0.029482	0.21024	0.75597	0.97149	0.83348	0.93163
CPA4	6	0.095917	0.61051	0.54608	0.90395	0.54153	0.78619
CPA5	6	0.022437	0.14064	0.77958	0.97621	0.88815	0.95731
CPA6	6	0.40407	1.7432	0.042662	0.35129	0.081299	0.47234
CPB1	6	0.35038	1.5759	0.074801	0.46714	0.11505	0.48646
CPB2	6	0.048565	0.34542	0.68885	0.94757	0.72978	0.87365
CPD	18	-0.54986	-3.3489	0.0025597	0.052941	0.00081121	0.030572
CPE	6	0.16553	0.97681	0.35893	0.82211	0.32866	0.63663
CPM	6	-0.044758	-0.30624	0.99744	0.99943	0.75942	0.89153
CPN1	6	-0.14341	-0.88463	0.69994	0.95166	0.37636	0.67337
CPO	6	0.052249	0.53778	0.67662	0.94471	0.59073	0.79692
CPQ	6	0.19355	1.0162	0.2901	0.77601	0.30955	0.6256
CPZ	6	-0.14515	-1.4247	0.69511	0.94949	0.15426	0.51329
CRMP1	6	0.078257	0.65482	0.59784	0.92151	0.51258	0.77383
DNPEP	6	-0.20833	-1.6546	0.52645	0.89908	0.098003	0.47566
DPEP1	6	-0.19464	-0.98918	0.55802	0.90654	0.32258	0.63212
DPEP2	6	-0.090421	-0.55368	0.85097	0.98034	0.5798	0.7952
DPEP3	6	0.021782	0.10574	0.78185	0.97621	0.91579	0.96956
DPP3	6	-0.25744	-1.1215	0.41923	0.85032	0.26207	0.5899
DPYSL3	6	0.16121	1.634	0.36803	0.82211	0.10226	0.47842
DPYSL4	6	0.29867	0.84454	0.11945	0.55236	0.39837	0.68954
DPYSL5	6	-0.17713	-1.086	0.60609	0.92291	0.27747	0.60147
ECE1	6	0.011503	0.079672	0.81769	0.9774	0.9365	0.9771
ECEL1	6	0.21053	0.95786	0.2591	0.75102	0.33813	0.64056
EIF3F	4	-0.44182	-1.1431	0.24289	0.73083	0.253	0.58513
EIF3H	6	-1.8382	-2.5556	0	0	0.0106	0.18061
ENPEP	6	0.24082	1.4764	0.20193	0.68599	0.13984	0.50532
ERAP1	6	0.26895	1.0563	0.15728	0.62065	0.29082	0.61264
FOLH1	7	0.31914	1.3957	0.08248	0.48739	0.16281	0.51583
FOLH1B	8	-0.17932	-1.0386	0.54352	0.90184	0.29898	0.61683
IDE	6	0.03439	0.21105	0.73834	0.96232	0.83285	0.93163
INPP5E	6	-0.3169	-1.8495	0.3066	0.78821	0.064385	0.4563
KEL	6	0.26511	1.5053	0.16297	0.63245	0.13226	0.49769
LAP3	6	0.24713	1.3176	0.19056	0.66833	0.18763	0.53893
LMLN	6	-0.050359	-0.439	0.97753	0.99652	0.66066	0.84055
LNPEP	6	0.10823	0.68591	0.51138	0.89395	0.49277	0.76462
LTA4H	6	0.15915	1.2322	0.37287	0.8256	0.21788	0.5619
MBTPS2	12	-0.2086	-1.7528	0.37059	0.82468	0.079642	0.47234
MEP1A	6	0.33372	1.7482	0.084187	0.48764	0.080431	0.47234
MEP1B	6	0.37557	1.5488	0.057452	0.41057	0.12143	0.48646
METAP1	6	-0.58583	-1.7516	0.053185	0.39286	0.079847	0.47234
METAP2	6	-0.91473	-2.4882	0.0039818	0.074866	0.012838	0.20096
MIPEP	6	-0.63998	-2.4464	0.038396	0.3358	0.014428	0.20932
MME	6	0.24599	1.257	0.1934	0.67061	0.20874	0.55923
MMEL1	6	0.12807	0.46529	0.45734	0.87189	0.64172	0.83013
MMP1	6	-0.031702	-0.20533	0.95506	0.99122	0.83731	0.93341
MMP10	6	0.32252	1.817	0.095848	0.51372	0.069223	0.46131
MMP11	6	0.198	0.98929	0.28129	0.77209	0.32252	0.63212
MMP12	6	0.32816	1.1867	0.0876	0.49438	0.23534	0.57744
MMP13	6	-0.078134	-0.59347	0.89192	0.98437	0.55287	0.78795
MMP14	6	0.26136	1.0725	0.16837	0.64	0.2835	0.6054
MMP15	6	0.40514	1.8019	0.042093	0.34988	0.071564	0.46228
MMP16	6	0.20475	1.6378	0.26962	0.75678	0.10147	0.47842
MMP17	6	-0.16524	-0.75237	0.63709	0.93685	0.45183	0.7331
MMP19	6	-0.22356	-1.4527	0.48493	0.88035	0.14631	0.50858
MMP2	6	0.65768	1.5536	0.0019909	0.044586	0.12027	0.48646
MMP20	6	0.2766	1.8992	0.14875	0.61377	0.057538	0.43704
MMP21	6	0.15899	0.87008	0.37315	0.8256	0.38426	0.67971
MMP24	6	0.041366	0.24357	0.71189	0.95534	0.80757	0.91949
MMP25	6	-0.30917	-1.2424	0.32139	0.79718	0.21409	0.55923
MMP26	6	0.24418	1.2495	0.19625	0.67713	0.21147	0.55923
MMP27	6	0.31177	1.5914	0.10381	0.52443	0.11153	0.48225
MMP3	6	-0.014408	-0.23551	0.90017	0.98455	0.81381	0.92329
MMP7	6	0.0055454	0.091532	0.83362	0.97907	0.92707	0.97534
MMP8	6	-0.014692	-0.082275	0.90017	0.98455	0.93443	0.9771
MMP9	6	-0.11714	-0.90725	0.77048	0.97496	0.36428	0.665
MPND	6	-0.20112	-1.3422	0.54408	0.90236	0.17952	0.5297
NAALAD2	12	-0.083683	-0.80072	0.84443	0.97954	0.4233	0.70402
NAALADL1	12	0.042617	0.54336	0.57281	0.91545	0.58688	0.7961
NAALADL2	12	0.001095	0.011248	0.76109	0.97348	0.99103	0.99894
NLN	6	0.072526	0.43248	0.61177	0.92364	0.66539	0.84247
NPEPL1	6	0.23931	1.5035	0.20392	0.68744	0.1327	0.49769
NPEPPS	6	-0.49863	-2.0269	0.10097	0.52193	0.042672	0.37888
NRD1	6	0.50281	1.4863	0.016496	0.19728	0.13721	0.50148
OMA1	6	0.090702	0.48448	0.56172	0.90846	0.62804	0.82028
PA2G4	6	-0.28578	-1.5753	0.36149	0.82211	0.11519	0.48646
PAPPA	6	-0.1144	-0.78939	0.77873	0.97621	0.42989	0.71162
PAPPA2	6	-0.15117	-1.2319	0.67691	0.94471	0.21798	0.5619
PEPD	6	0.24892	1.5889	0.18771	0.66132	0.11208	0.48225
PHEX	6	-0.025819	-0.16943	0.93629	0.988	0.86546	0.94885
PITRM1	6	-0.14837	-1.6359	0.68515	0.94471	0.10186	0.47842
PMPCB	6	-1.3164	-3.1055	0.00056883	0.018182	0.0018996	0.055198
PRPF8	6	-1.6359	-4.4449	0	0	8.7926e-06	0.001066
PSMD14	6	-0.72054	-2.1267	0.017918	0.20861	0.033442	0.33037
QPCT	6	0.076346	0.59627	0.60125	0.92151	0.551	0.78795
RCE1	6	-0.50953	-2.8227	0.09471	0.5131	0.0047625	0.10273
RNPEP	6	-0.0071331	-0.081137	0.87742	0.98437	0.93533	0.9771
RNPEPL1	6	-0.17878	-0.6551	0.60154	0.92151	0.51241	0.77383
SPG7	6	0.21705	1.0329	0.23976	0.7261	0.30165	0.61771
STAMBP	6	0.011632	0.096524	0.81712	0.9774	0.9231	0.97304
SUPT16H	6	-0.94119	-2.6211	0.0031286	0.061453	0.0087654	0.15644
TFR2	6	0.24304	1.5667	0.19881	0.68328	0.11718	0.48646
TFRC	6	-1.1433	-3.3908	0.0011377	0.028777	0.00069678	0.027221
THOP1	6	-0.44283	-1.9642	0.14477	0.6074	0.049511	0.40756
TLL1	6	0.23479	0.93649	0.21274	0.69638	0.34902	0.65098
TLL2	6	0.23062	1.129	0.21843	0.70293	0.25888	0.58649
UQCRC1	6	-0.33885	-0.93726	0.27275	0.7599	0.34863	0.65098
UQCRC2	6	-0.78732	-2.7564	0.0091013	0.12903	0.0058438	0.11946
YME1L1	6	-0.75577	-2.8429	0.01223	0.16045	0.0044701	0.098231
ADAM18	6	0.24631	1.4142	0.19226	0.66931	0.1573	0.51408
DPYS	6	0.12014	0.69809	0.48038	0.87969	0.48512	0.75901
DPYSL2	6	-0.042865	-0.40081	0.99488	0.99943	0.68856	0.85547
MMP23B	6	-0.03703	-0.25915	0.97099	0.99505	0.79552	0.91089
MMP28	6	0.25593	1.4785	0.17605	0.64479	0.13929	0.50532
XPNPEP1	6	0.028883	0.18036	0.75768	0.97191	0.85687	0.94473
XPNPEP2	6	0.16841	2.0553	0.35324	0.82187	0.039851	0.36411
ZMPSTE24	6	0.05968	0.6183	0.65017	0.93924	0.53638	0.78286
AMFR	12	0.038415	0.37986	0.59158	0.92151	0.70405	0.86042
ANAPC11	22	-1.2029	-5.9566	0	0	2.5748e-09	1.5088e-06
ANKIB1	9	-0.066679	-0.58741	0.92435	0.98455	0.55693	0.78813
ARIH1	11	-1.1395	-4.4789	0	0	7.5046e-06	0.00094236
ARIH2	14	0.17599	1.3982	0.12827	0.57161	0.16206	0.51583
BARD1	11	-0.58117	-2.5545	0.0093857	0.132	0.010633	0.18061
BFAR	10	0.076041	0.78285	0.48436	0.88035	0.43371	0.71551
BIRC2	10	-0.0036068	-0.033141	0.80546	0.9774	0.97356	0.99363
BIRC3	8	0.28246	1.8165	0.098123	0.5188	0.069286	0.46131
BIRC7	9	0.0097899	0.077071	0.75711	0.9719	0.93857	0.97773
BIRC8	9	0.20229	1.6913	0.17975	0.65057	0.090787	0.47326
BMI1	7	0.23178	1.4376	0.18743	0.66132	0.15056	0.50999
BRAP	10	-1.275	-3.8577	0	0	0.00011448	0.0066758
CBL	15	0.4418	2.3152	0.0014221	0.034965	0.020602	0.2501
CBLB	13	0.016954	0.15327	0.68316	0.94471	0.87818	0.95387
CBLC	17	-0.066143	-0.55521	0.92036	0.98455	0.57875	0.79485
CGRRF1	6	0.2193	1.1736	0.23663	0.72328	0.24055	0.58113
CHFR	9	-0.04426	-0.21585	0.98322	0.99827	0.82911	0.93163
CNBP	4	0.10733	0.7147	0.5967	0.92151	0.47479	0.75278
CNOT4	10	-0.12893	-1.1879	0.6678	0.94471	0.23489	0.57672
COMMD3	6	0.087647	0.38997	0.56968	0.91423	0.69656	0.85783
CUL7	12	0.023484	0.15129	0.66098	0.94471	0.87975	0.95439
CUL9	19	0.032459	0.25904	0.53811	0.90057	0.7956	0.91089
CYHR1	11	-0.011259	-0.083872	0.82651	0.97746	0.93316	0.9771
DCST1	13	-0.25727	-1.4349	0.23635	0.72328	0.15131	0.51154
DTX1	14	0.11157	0.91758	0.28555	0.77248	0.35884	0.66056
DTX2	7	-0.29184	-1.0653	0.29608	0.77703	0.28674	0.60844
DTX3	12	-0.039046	-0.27161	0.95592	0.99122	0.78592	0.9063
DTX3L	12	0.20625	1.2394	0.10666	0.52966	0.21519	0.55923
DTX4	14	-0.19107	-0.99638	0.37884	0.82939	0.31907	0.63077
DZIP3	6	0.24714	1.745	0.19056	0.66833	0.080992	0.47234
FANCL	10	0.15754	1.2638	0.25882	0.75102	0.20632	0.55694
IRF2BP1	10	-1.1486	-3.9078	0.00028441	0.010309	9.3137e-05	0.0061261
IRF2BP2	7	-0.7145	-2.3695	0.01223	0.16045	0.017811	0.23023
IRF2BPL	8	0.049495	0.33122	0.64135	0.93924	0.74048	0.87957
LNX1	12	-0.32706	-1.9988	0.14022	0.59903	0.045629	0.39304
LNX2	11	0.16281	1.2162	0.21843	0.70293	0.2239	0.56513
LONRF1	9	0.014974	0.10934	0.73635	0.96174	0.91294	0.96771
LONRF2	14	0.090891	0.96724	0.35011	0.82121	0.33342	0.63849
LONRF3	17	0.094195	0.59828	0.29209	0.77703	0.54966	0.78795
LRSAM1	12	-0.085425	-0.61532	0.83675	0.97907	0.53834	0.78307
LTN1	6	0.17701	0.97836	0.33333	0.80661	0.3279	0.63637
MARCHF1	11	0.068928	0.74956	0.50796	0.89211	0.45352	0.73517
MARCHF10	7	-0.4674	-1.7837	0.097554	0.51813	0.074475	0.47064
MARCHF11	7	0.48727	1.5914	0.013083	0.16606	0.11153	0.48225
MARCHF2	9	-0.14144	-0.84437	0.64221	0.93924	0.39846	0.68954
MARCHF3	9	-0.014818	-0.12245	0.86206	0.98253	0.90254	0.96165
MARCHF4	13	0.26794	2.0779	0.038111	0.3358	0.037714	0.35218
MARCHF5	9	-0.7741	-3.0073	0.0019909	0.044586	0.0026356	0.070204
MARCHF6	13	-0.18645	-1.6646	0.43316	0.8602	0.095985	0.47566
MARCHF7	5	0.0059457	0.030458	0.86377	0.98253	0.9757	0.99408
MARCHF8	10	0.17444	1.3386	0.22156	0.70498	0.1807	0.52997
MARCHF9	8	-0.42613	-1.9911	0.10154	0.52193	0.046471	0.39328
MDM2	9	-0.59876	-2.2813	0.01479	0.1831	0.022529	0.26057
MDM4	10	-1.7747	-4.9512	0	0	7.3756e-07	0.00015254
MEX3A	12	-0.61196	-2.9492	0.0045506	0.081218	0.0031856	0.075785
MEX3B	11	-0.11011	-1.3627	0.73464	0.96058	0.17297	0.5254
MEX3C	9	0.080439	0.60073	0.50028	0.88777	0.54802	0.78795
MEX3D	11	-0.045226	-0.32285	0.97611	0.99623	0.74681	0.88376
MGRN1	11	-0.37062	-2.2457	0.090444	0.49844	0.024725	0.2751
MIB1	19	-0.19788	-1.7089	0.29608	0.77703	0.087471	0.47326
MIB2	19	-0.2447	-1.6187	0.17349	0.64479	0.10552	0.48029
MID1	11	-0.19061	-1.4726	0.4471	0.86707	0.14086	0.5064
MID2	13	-0.15915	-1.4166	0.53129	0.89981	0.15659	0.51408
MKRN1	8	-0.025073	-0.12652	0.91866	0.98455	0.89932	0.96072
MKRN2	12	0.4739	2.0972	0.0019909	0.044586	0.035978	0.34753
MKRN3	9	-0.021161	-0.13351	0.88851	0.98437	0.89379	0.95839
MNAT1	11	-0.96336	-4.2684	0	0	1.9687e-05	0.0020359
MUL1	11	0.12864	1.2891	0.30262	0.78756	0.19736	0.54256
MYCBP2	14	-0.26663	-2.4394	0.19226	0.66931	0.014713	0.20932
MYLIP	10	0.25574	1.6373	0.098123	0.5188	0.10158	0.47842
NEURL1	11	0.26055	1.5288	0.065415	0.44234	0.12632	0.48816
NEURL1B	11	-0.099591	-0.86452	0.78157	0.97621	0.3873	0.68053
NEURL3	8	-0.20116	-1.3443	0.47981	0.87969	0.17884	0.52959
NHLRC1	10	-0.16985	-0.64933	0.51706	0.89601	0.51612	0.77542
NSMCE2	5	-1.3604	-2.904	0.00085324	0.024194	0.003684	0.083567
PARK2	13	-0.089637	-0.70341	0.80745	0.9774	0.4818	0.75761
PCGF1	11	-0.55524	-2.7531	0.013367	0.16786	0.0059038	0.11999
PCGF2	10	0.073886	0.46104	0.49431	0.8867	0.64477	0.83176
PCGF3	7	-0.047648	-0.29896	0.99772	0.99943	0.76497	0.89446
PCGF5	6	0.10252	0.66037	0.52929	0.89971	0.50901	0.77076
PDZRN3	10	0.21149	1.0421	0.15785	0.6215	0.29738	0.61683
PDZRN4	9	0.054741	0.32895	0.5785	0.9158	0.7422	0.88024
PEX10	10	-0.095831	-0.62364	0.80461	0.9774	0.53286	0.78225
PEX12	9	0.10968	0.70685	0.40102	0.84381	0.47966	0.75661
PEX2	8	0.18626	1.3958	0.24374	0.73083	0.16278	0.51583
PJA1	6	-0.058385	-0.53558	0.95279	0.99122	0.59225	0.79692
PJA2	9	0.13794	1.4177	0.32082	0.79718	0.15627	0.51397
PML	14	-0.13664	-0.91632	0.58902	0.92151	0.3595	0.66144
PPP1R11	4	-1.1436	-2.7467	0.0065415	0.10455	0.0060199	0.12164
PRAM1	4	0.015844	0.093525	0.84642	0.98024	0.92549	0.97484
RAG1	12	0.020116	0.15724	0.67235	0.94471	0.87505	0.95195
RAPSN	13	-0.13594	-1.3141	0.62543	0.93139	0.18881	0.53896
RBBP6	12	-0.73305	-3.3236	0.00028441	0.010309	0.00088868	0.031562
RBCK1	14	-0.11527	-0.68382	0.67947	0.94471	0.49409	0.76462
RBX1	8	-1.4258	-3.8738	0	0	0.00010716	0.0065509
RC3H1	11	-0.044388	-0.5081	0.97327	0.99564	0.61139	0.80965
RC3H2	9	0.17527	1.4943	0.23066	0.71454	0.13509	0.49997
RCHY1	10	-0.030583	-0.40694	0.92491	0.98456	0.68406	0.8547
RFFL	9	-0.13064	-1.0933	0.68003	0.94471	0.27428	0.59915
RFPL4B	10	0.14548	1.1322	0.2884	0.77464	0.25755	0.58618
RFWD2	9	0.30546	2.1265	0.058874	0.41566	0.033458	0.33037
RFWD3	13	-0.34455	-2.2989	0.1004	0.52142	0.021509	0.25464
RING1	12	0.11033	0.98027	0.31513	0.79585	0.32695	0.63628
RLIM	4	0.69692	1.0784	0.008248	0.12185	0.28086	0.60325
RNF10	12	0.23785	1.9154	0.074516	0.46714	0.055435	0.43365
RNF103	10	0.35182	2.2926	0.026735	0.26781	0.021872	0.25634
RNF11	6	0.12966	0.81438	0.45279	0.86928	0.41543	0.70089
RNF111	11	0.28218	1.9932	0.048635	0.37555	0.046242	0.39328
RNF112	11	-0.041558	-0.50742	0.95762	0.99122	0.61186	0.80967
RNF113A	12	-0.86861	-3.2236	0	0	0.0012661	0.039048
RNF113B	10	0.056032	0.35756	0.55859	0.90654	0.72067	0.86926
RNF114	10	0.035699	0.43114	0.63879	0.9382	0.66637	0.84279
RNF115	8	0.45815	1.8137	0.011945	0.15849	0.069718	0.46164
RNF121	10	0.033891	0.19904	0.64647	0.93924	0.84223	0.93535
RNF122	7	0.11347	0.9879	0.44909	0.86854	0.3232	0.63227
RNF123	10	0.13711	0.83095	0.30489	0.78821	0.406	0.69651
RNF125	8	0.20045	1.1534	0.21502	0.69733	0.24873	0.58433
RNF126	14	-0.20004	-1.2198	0.35381	0.82187	0.22255	0.56439
RNF128	11	0.29732	2.1121	0.039818	0.33886	0.034675	0.33772
RNF130	13	0.16854	0.85108	0.16439	0.63468	0.39472	0.68788
RNF133	11	0.23768	1.7814	0.08959	0.49844	0.074853	0.47081
RNF135	10	-0.57577	-2.1018	0.018203	0.21053	0.035573	0.34456
RNF139	11	-0.064849	-0.81354	0.93942	0.98892	0.41591	0.70089
RNF141	5	0.32822	1.4919	0.11974	0.55236	0.13574	0.50052
RNF145	9	-0.42119	-1.843	0.083618	0.48764	0.065324	0.45662
RNF146	9	-0.1873	-1.1543	0.49346	0.8867	0.24837	0.58433
RNF148	11	0.25879	1.0715	0.066553	0.44234	0.28393	0.6054
RNF149	10	0.20508	1.5238	0.17122	0.64286	0.12755	0.48966
RNF150	12	-0.069785	-0.48093	0.9033	0.98455	0.63057	0.82127
RNF151	8	-0.26392	-1.7689	0.33788	0.81037	0.076903	0.47234
RNF152	8	0.14407	0.72249	0.34386	0.81744	0.46999	0.74774
RNF157	7	-0.25691	-1.3461	0.36462	0.82211	0.17826	0.52959
RNF165	9	0.03371	0.21261	0.65899	0.94417	0.83163	0.93163
RNF166	10	-0.37823	-2.3081	0.099545	0.52077	0.020993	0.2505
RNF167	11	-0.21016	-1.7533	0.38481	0.83467	0.079546	0.47234
RNF168	10	-0.40684	-2.1945	0.078214	0.47414	0.028197	0.29683
RNF170	10	0.14936	1.1058	0.27901	0.76941	0.2688	0.59516
RNF175	9	0.40477	1.8237	0.015074	0.18403	0.068198	0.46131
RNF180	8	0.2672	1.5636	0.1149	0.54891	0.11791	0.48646
RNF182	9	0.17627	1.3894	0.2281	0.71378	0.16471	0.51752
RNF183	9	-0.032936	-0.18066	0.93259	0.98558	0.85664	0.94473
RNF185	6	0.077478	0.55108	0.59869	0.92151	0.58158	0.7954
RNF186	11	0.060712	0.6102	0.53783	0.90057	0.54173	0.78619
RNF187	7	-0.57074	-2.4158	0.0438	0.35814	0.015701	0.21589
RNF19A	13	0.086332	1.2239	0.3868	0.83639	0.221	0.56374
