"","sgRNA","Gene","mergeD0","Vaco.Ts13.final"
"53185",54028613,"HOXC6",5067.86598812553,1259
"53186",54028732,"HOXC6",8428.21967769296,963
"53187",54028917,"HOXC6",4452.05597964377,463
"53188",54028922,"BCAS1",2004,868
"53189",54029699,"HOXC6",2144.2502120441,478
"53190",54033205,"HOXC5",4903.56403731976,1205
"53191",54033298,"HOXC5",2447.69380831213,282
"53192",54033413,"HOXC5",3491.82442748092,958
"53193",54033546,"HOXC5",886.843935538592,459
"53194",54038,"SNRNP25",211.373197625106,1
"53196",54048985,"CHIC2",2994.7294317218,687
"53197",54049036,"CHIC2",4003.13910093299,261
"53198",5405083,"NUP88",863.000848176421,91
"53199",54052720,"LYPLA1",3317.00169635284,948
"53200",54054034,"HOXC4",3608.80407124682,979
"53201",54054114,"HOXC4",7114.91263782867,2101
"53202",54054198,"HOXC4",7281.42239185751,639
"53203",54054511,"TCEANC2",881.746395250212,1
"53204",54054868,"HOXC4",1046.66836301951,675
"53205",54058136,"BCAS1",1816.18490245971,267
"53206",54058349,"VSTM1",3501.0534351145,576
"53207",54058412,"VSTM1",2219.7133163698,256
"53208",54058456,"VSTM1",2093.7828668363,533
"53209",54058553,"VSTM1",1227.16200169635,441
"53210",54063347,"LYPLA1",1182.10771840543,313
"53211",54064200,"CHIC2",844.901611535199,370
"53212",54064270,"CHIC2",2929.87616624258,779
"53213",54066870,"PCDH15",2055.41899915182,396
"53214",54068783,"TCEANC2",2725.46225614928,230
"53215",54068893,"TCEANC2",4002.73112807464,591
"53216",54074183,"TARM1",6237.16030534351,686
"53217",54074836,"TARM1",3474.18575063613,638
"53218",54074959,"TARM1",1600.37489397795,287
"53219",54075041,"TARM1",12424.0958439355,1450
"53220",54088743,"TCEANC2",1807.89652247668,255
"53221",54096039,"OSCAR",5255.11704834606,304
"53222",54097057,"OSCAR",1091.34944868533,272
"53223",54097102,"OSCAR",518.69550466497,38
"53224",54097143,"OSCAR",447.037319762511,545
"53225",54100428,"GSX2",3512.7582697201,541
"53226",54100534,"GSX2",6649.42663273961,1857
"53227",54100708,"GSX2",5009.23070398643,775
"53228",54100897,"GSX2",4538.01017811705,372
"53229",54100909,"LYPLA1",2575.93808312129,557
"53230",54101757,"LYPLA1",5993.43935538592,1121
"53231",54103177,"NDUFA3",388.373197625106,340
"53232",5410568,"EPB41L3",7624.36301950806,736
"53233",54105985,"NDUFA3",1271.63782866836,994
"53234",54106007,"NDUFA3",1414.79728583545,335
"53235",54108370,"TFPT",5610.31297709924,721
"53236",54110116,"TFPT",5477.20441051739,300
"53237",54113271,"ARL15",2573.01441899915,180
"53238",54113330,"ARL15",354.927905004241,326
"53239",54113377,"ARL15",3434.36810856658,127
"53240",54114500,"TFPT",419.802374893978,431
"53241",54114578,"TFPT",4948.36132315522,1142
"53242",54115724,"ACYP2",3341.01017811705,1485
"53243",54115752,"ACYP2",408.373197625106,29
"53244",54118409,"PRPF31",1382.41560644614,1
"53245",54118629,"PRPF31",2110.87362171332,391
"53246",54121519,"MLIP",1892.05089058524,76
"53247",54124503,"MLIP",2608.57251908397,596
"53248",54124704,"MLIP",1506.94826123834,316
"53249",54124790,"MLIP",3026.98303647159,1055
"53250",54126534,"PRPF31",304.476675148431,1
"53251",54128073,"PRPF31",624.247667514843,351
"53252",54132824,"FAM120C",5087.97625106022,1091
"53253",54134896,"FAM120C",1978.98473282443,833
"53255",54136654,"MRPL15",1320.35368956743,147
"53256",54137344,"MRPL15",1132.08481764207,246
"53257",54138667,"ACYP2",3163.6106870229,76
"53258",54138707,"ACYP2",704.134860050891,709
"53259",54140079,"CDCP2",2803.76166242578,744
"53260",54141314,"CDCP2",2071.23070398643,578
"53261",54141386,"CDCP2",610.715860899067,336
"53262",54142743,"MRPL15",287.998303647159,150
"53263",54144259,"CNOT3",699.373197625106,134
"53264",54144603,"CDCP2",4929.70059372349,665
"53265",54145705,"CNOT3",52.373197625106,119
"53266",54145953,"CNOT3",1637.63273960984,49
"53267",54153159,"PCDH15",806.777777777778,50
"53268",54156829,"LENG1",3174.90670059372,881
"53269",54157009,"LENG1",475.150975402884,193
"53270",54157701,"FAM120C",4184.54877014419,610
"53271",54158447,"LENG1",3080.89906700594,154
"53272",54159639,"LENG1",95.373197625106,75
"53273",541602,"LRRC56",1822.47752332485,387
"53274",5416219,"EPB41L3",1441.86259541985,403
"53275",54163832,"TMC4",1161.26887192536,170
"53276",54165821,"CYP24A1",7921.62340966921,1325
"53277",5416656,"NUP88",198.373197625106,101
"53278",54168520,"TMC4",1199.54877014419,38
"53279",5416875,"STK32B",2038.27650551315,529
"53280",54169605,"TMC4",2262.4427480916,590
"53281",54171582,"CYP24A1",5426.87446988974,371
"53282",54171804,"ARL15",173.746395250212,299
"53283",54172036,"TMC4",3532.17557251908,549
"53284",54172956,"CYP24A1",5693.19168787108,564
"53285",54173420,"CYP24A1",382.748939779474,1
"53286",54180891,"MBOAT7",1988.55979643766,19
"53287",54182532,"SMUG1",9350.31128074639,1522
"53288",54182600,"FAM120C",3293.55555555556,899
"53289",54182605,"SMUG1",8196.55894826124,1290
"53290",54183570,"MBOAT7",2489.46819338422,381
"53291",54183681,"SMUG1",4250.17726887193,547
"53292",54183746,"SMUG1",2163.00084817642,240
"53293",54184166,"CYB5RL",960.927905004241,398
"53294",54187194,"MBOAT7",2123.31128074639,219
"53295",54188274,"MBOAT7",6635.23833757422,924
"53296",54190748,"CYB5RL",4037.09923664122,976
"53297",54190798,"CYB5RL",1549.10347752332,703
"53298",54191582,"TSEN34",1048.62086513995,304
"53299",54191828,"TSEN34",554.746395250212,133
"53300",54192146,"TSEN34",1063.30619168787,159
"53301",54192230,"TSEN34",2281.43256997456,525
"53303",5420248,"RPAIN",1526.97455470738,154
"53304",54204999,"MBD2",4647.56064461408,1216
"53305",54205113,"MBD2",9387.66666666667,1529
"53306",54210086,"MRPL37",1605.88719253605,190
"53307",54214405,"PFDN4",2793.16709075488,569
"53308",54215320,"PFDN4",9184.78541136556,2256
"53309",54215375,"PFDN4",7236.56488549618,1562
"53310",54215404,"PFDN4",1511.54792196777,255
"53311",54221876,"LILRB3",3195.84648006785,544
"53312",54222077,"LILRB3",1496.35538592027,385
"53313",54222357,"LILRB3",1578.39694656489,392
"53314",5422251,"OR51Q1",2498.25106022053,533
"53315",5422347,"OR51Q1",3975.75318066158,406
"53316",54224048,"MBD2",3139.04749787956,180
"53317",54224170,"MBD2",2482.63019508058,777
"53318",5422487,"OR51Q1",744.184054283291,140
"53319",5422752,"OR51Q1",165.373197625106,348
"53320",5423529,"EPB41L3",6857.48006785411,779
"53321",54236915,"PCDH15",3676.13231552163,656
"53322",54240847,"LILRA6",5257.02374893978,848
"53323",54241625,"LILRA6",3916.69889737065,574
"53324",54241806,"LILRA6",2069.48939779474,525
"53325",54242107,"LILRA6",4080.13231552163,771
"53326",54243292,"SSBP3",846.189991518236,389
"53327",54246199,"CBX5",3141.64631043257,145
"53328",54250105,"WNK3",3578.44444444444,453
"53329",54252101,"CBX5",2442.44529262087,621
"53330",54252217,"CBX5",7097.4588634436,2100
"53331",54254898,"LILRB5",2718.31043256997,608
"53332",54255668,"TSPYL6",3802.34266327396,484
"53333",54255834,"WNK3",4891.15521628499,555
"53334",54255839,"TSPYL6",5713.03307888041,616
"53335",54255934,"TSPYL6",8742.5818490246,1641
"53336",54256025,"TSPYL6",7670.9262086514,1749
"53337",54256267,"LILRB5",2358.81764206955,522
"53338",54256579,"LILRB5",1531.36386768448,879
"53339",54256732,"LILRB5",3712.68363019508,1021
"53340",54257566,"CBX5",5122.88210347752,446
"53341",54258075,"SSBP3",1661.1925360475,232
"53342",5426063,"RPAIN",1202.54792196777,1
"53343",54263693,"PDGFRA",857.961832061069,226
"53344",54264982,"PDGFRA",1873.91433418151,1
"53345",54272428,"PDGFRA",1392.88549618321,532
"53346",54274549,"PDGFRA",2660.13146734521,42
"53347",54278422,"LILRB2",4610.25869380831,334
"53348",54278550,"LILRB2",3205.30788804071,723
"53349",54279835,"LILRB2",1364.16369804919,449
"53350",54279999,"LILRB2",7388.37319762511,1479
"53351",54280753,"POLI",8635.64291772689,1066
"53352",54281447,"SSBP3",798.899915182358,456
"53354",54282101,"HNRNPA1",246.381679389313,430
"53355",54282289,"HNRNPA1",1451.57251908397,173
"53356",54282577,"HNRNPA1",1213.38167938931,464
"53357",54282995,"POLI",531.664122137405,51
"53358",54285199,"IRX3",4151.56827820187,330
"53359",54285307,"IRX3",1102.34944868533,1008
"53360",54285478,"IRX3",5624.73282442748,296
"53361",54285897,"IRX3",2893.62425784563,530
"53362",54287332,"POLI",1946.36386768448,85
"53363",54291921,"POLI",8102.63782866836,1369
"53364",54292779,"NFE2",2439.76081424936,1113
"53365",54292963,"NFE2",9506.25699745547,2283
"53366",54293136,"NFE2",3255.3358778626,497
"53367",54293208,"NFE2",11919.5614927905,2096
"53368",54294707,"WNK3",6085.50296861747,1740
"53369",54297862,"UNC13C",1182.63782866836,542
"53370",54307981,"WNK3",4763.05767599661,1284
"53371",54308774,"TINAG",7056.43172179813,1373
"53372",54311551,"LILRA5",2438.98473282443,764
"53373",54311622,"LILRA5",924.006785411366,1
"53374",54311926,"LILRA5",1239.43341815098,239
"53375",54312554,"LILRA5",3010.28074639525,1209
"53376",54320606,"TINAG",9122.61832061069,1426
"53377",54329435,"STARD6",8122.122985581,869
"53378",54331802,"STARD6",729.303647158609,166
"53379",54337140,"STARD6",3649.66327396098,554
"53380",54337242,"STARD6",3595.69804919423,890
"53381",54337415,"LILRA4",3749.25360474979,1288
"53382",54337979,"LILRA4",6215.59626802375,939
"53383",54338550,"LILRA4",1697.71670907549,364
"53384",54338660,"LILRA4",979.46395250212,664
"53385",54340560,"COPZ1",896.324851569126,1
"53386",5434082,"EPB41L3",5587.57506361323,611
"53387",54342280,"COPZ1",3254.61238337574,962
"53388",54343252,"COPZ1",204.152671755725,188
"53389",54343312,"COPZ1",768.468193384224,117
"53390",54343726,"C2orf73",2748.26378286684,810
"53391",54343771,"C2orf73",1469.03053435114,358
"53392",54343816,"C2orf73",1248.76759966073,112
"53393",54347409,"TINAG",3778.20016963528,325
"53394",54347512,"TINAG",6506.1764206955,1026
"53395",54356563,"LAIR1",2726.01102629347,366
"53396",54356947,"LAIR1",2480.59881255301,1017
"53397",54360242,"C2orf73",794.373197625106,65
"53398",54360652,"C18orf54",390.98812553011,50
"53399",54360779,"C18orf54",4811.04834605598,478
"53400",54361017,"LAIR1",4376.23918575064,877
"53401",54361101,"LAIR1",10036.9389312977,2120
"53402",54361724,"C18orf54",6165.96183206107,1073
"53403",54361830,"C18orf54",3020.54961832061,1036
"53404",54363112,"GPR84",3850.90415606446,942
"53405",54363385,"GPR84",299.410517387617,44
"53406",54363478,"GPR84",1096.81170483461,2
"53407",54363665,"GPR84",4115.45631891433,461
"53408",54371478,"ZNF385A",4067.49787955895,1159
"53409",54371616,"ZNF385A",4898.67599660729,840
"53410",54374000,"ZNF385A",4582.35623409669,425
"53411",54375883,"ZNF385A",3754.4631043257,28
"53412",5438133,"C1QBP",222.08481764207,120
"53413",5438918,"C1QBP",983.417302798982,1
"53414",54399972,"CDKN3",1291.63019508058,296
"53415",54404238,"ITGA5",3720.91518235793,7085
"53416",54404898,"SSBP3",2024.84054283291,734
"53417",54405323,"ITGA5",5556.72010178117,1183
"53418",54408173,"ITGA5",1904.72264631043,917
"53419",54409274,"ITGA5",5625.13401187447,719
"53420",5440946,"OR51I1",4155.73960983885,973
"53421",54411497,"CDKN3",3259.33163698049,447
"53422",5441154,"OR51I1",1904.98049194232,517
"53423",54411584,"CDKN3",3746.74809160305,636
"53424",54411621,"CDKN3",1758.46480067854,1304
"53425",5441234,"OR51I1",3943.52417302799,80
"53426",5441430,"OR51I1",720.456318914334,299
"53427",54419181,"TTYH1",1353.52502120441,373
"53428",54419260,"TTYH1",1511.51738761662,417
"53429",54421321,"TTYH1",2329.36641221374,604
"53430",54429917,"TTYH1",2087.40458015267,376
"53431",54432128,"CNIH1",1534.52671755725,478
"53432",54432150,"CNIH1",2545.01357082273,294
"53433",54432192,"CNIH1",6584.75233248516,947
"53434",54436385,"CNIH1",1029.3197625106,57
"53435",54440776,"TSR2",1346.07548770144,16
"53436",54443454,"TSR2",2006.06785411366,421
"53437",54454543,"LENG8",667.826972010178,1
"53438",54455836,"HSPB3",4644.81255301103,1030
"53439",54455914,"HSPB3",2649.06700593724,555
"53440",54455982,"HSPB3",2968.16115351993,479
"53441",54456008,"LENG8",779.759117896522,274
"53442",54456059,"HSPB3",2302.78710771841,1228
"53443",54456330,"FGD1",4601.17387616624,1932
"53444",54456356,"LENG8",4109.60305343511,628
"53445",54458263,"SOX17",2139.52586938083,302
"53446",54458348,"SOX17",1974.01017811705,362
"53447",54459430,"SOX17",2582.96861747243,1195
"53448",54459527,"SOX17",2835.47921967769,857
"53449",54462718,"GTSF1",1717.80916030534,633
"53450",54462772,"LENG9",1687.77692960136,768
"53451",54463037,"LENG9",3025.65479219678,222
"53452",54463126,"LENG9",439.050042408821,372
"53453",54463232,"GTSF1",3626.97794741306,477
"53454",54463279,"LENG9",2484.17387616624,375
"53455",54465072,"GTSF1",5296.5411365564,1221
"53456",54465111,"GTSF1",1084.96352841391,346
"53457",54465393,"CDC42EP5",4676.69635284139,1226
"53458",54465418,"CDC42EP5",1932.65224766751,482
"53459",54465443,"CDC42EP5",6402.17048346056,1085
"53460",54465467,"CDC42EP5",1167.43341815098,424
"53461",54465521,"FGD1",9350.85072094996,908
"53462",5446713,"STK32B",2837.90076335878,431
"53463",54467784,"FGD1",822.808312128923,309
"53464",544715,"TDRP",1870.78117048346,92
"53465",54476008,"DOK5",10622.9380831213,1340
"53466",54480899,"GMFB",3417.01950805768,387
"53467",54480924,"GMFB",4054.49448685327,572
"53468",54481457,"GMFB",3576.36810856658,1421
"53469",54482179,"GMFB",2104.23664122137,378
"53470",544894,"B4GALNT3",3573.75063613232,627
"53471",54495256,"FGD1",2911.71162001696,889
"53472",54499461,"NCKAP1L",1056.04580152672,170
"53473",54503650,"CACNA2D3",1738.13146734521,825
"53474",54507941,"LAIR2",720.031382527566,64
"53475",54507967,"LAIR2",874.184054283291,1246
"53476",54508005,"LAIR2",4144.96352841391,1384
"53477",54508113,"LAIR2",2796.30195080577,259
"53478",54510055,"CGRRF1",1961.44020356234,307
"53479",54518375,"SNX18",2738.385072095,366
"53480",54518492,"SNX18",449.424936386768,248
"53481",54518668,"SNX18",309.969465648855,185
"53482",54519006,"SNX18",3054.89991518236,895
"53483",54519242,"NCKAP1L",2757.89143341815,168
"53484",54523896,"NCKAP1L",1774.5411365564,688
"53485",5452881,"NET1",5640.43256997456,807
"53486",54530101,"CGRRF1",1332.49024597116,308
"53487",54530177,"CGRRF1",1210.8074639525,176
"53488",54531000,"CGRRF1",4758.9262086514,725
"53489",5453526,"NET1",938.701441899915,595
"53490",5453595,"OR51I2",2480.90924512299,345
"53491",5453817,"OR51I2",4781.23409669211,1143
"53492",5453878,"OR51I2",6112.8235793045,1616
"53493",5454041,"OR51I2",1363.27735368957,238
"53494",54543034,"GNL3L",480.064461407973,334
"53495",5454432,"NET1",1474.02374893978,220
"53496",54544659,"VSTM2A",11244.4164546226,1465
"53497",54544709,"VSTM2A",2887.39440203562,725
"53498",54548360,"GNL3L",1072.0941475827,1
"53499",54549885,"VSTM2A",2852.82442748092,574
"53500",54549937,"VSTM2A",6860.49363867684,1454
"53501",5455090,"NET1",5333.18490245971,485
"53502",54551664,"GNL3L",1545.508057676,83
"53504",5455572,"ZNRF4",3341.79813401187,403
"53505",5455871,"ZNRF4",3478.93384223919,1042
"53506",5455980,"ZNRF4",3079.19932145886,992
"53507",5456011,"DHX33",529.678541136556,1
"53508",5456816,"STK32B",1241.64461407973,440
"53509",54569569,"PDE1B",4139.57930449534,722
"53510",54570032,"CACNA2D3",5753.82697201018,737
"53511",54570354,"PDE1B",2144.81170483461,570
"53512",5457109,"CD274",3057.68617472434,538
"53513",54572698,"PDE1B",1886.36980491942,209
"53514",54573372,"PDE1B",4668.08227311281,926
"53515",54574456,"LILRA2",2583.41560644614,541
"53516",54574539,"LILRA2",1879.68108566582,816
"53517",54574804,"LILRA2",5031.55555555556,1004
"53518",54574991,"LILRA2",3975.55640373198,1268
"53519",54582106,"PPP1R1A",1048.8235793045,31
"53520",54582737,"PPP1R1A",3924.8074639525,959
"53521",54582772,"PPP1R1A",502.705682782019,1
"53522",54583218,"PPP1R1A",2149.87362171332,287
"53523",54584755,"ACOT11",4747.1026293469,972
"53524",54588546,"DOK5",4943.95419847328,958
"53525",54591281,"DYNAP",2510.97285835454,177
"53526",54591780,"DOK5",177.195928753181,367
"53527",54594577,"ACOT11",10492.6598812553,1058
"53528",54594687,"ACOT11",5549.84308736217,531
"53529",54594906,"LILRA1",3012.02714164546,342
"53530",54595033,"DYNAP",2177.06700593724,700
"53531",54595173,"LILRA1",6857.91603053435,2413
"53532",54595267,"LILRA1",6798.4096692112,304
"53533",54595360,"LILRA1",11623.1195928753,2506
"53534",54597833,"DYNAP",1485.32654792197,462
"53535",54597880,"DYNAP",8267.16284987277,1090
"53536",54601355,"ACOT11",7029.61238337574,1803
"53537",54603589,"OR4C46",3678.5818490246,401
"53538",54603656,"OR4C46",5555.67599660729,819
"53539",54603767,"OR4C46",5566.6352841391,1782
"53540",54603872,"OR4C46",3766.68617472434,967
"53541",5460987,"DHX33",16.1051738761662,1
"53542",54610525,"FAM151A",6245.31806615776,1024
"53543",54612610,"FAM151A",1220.74130619169,357
"53544",54614719,"FAM151A",4504.245971162,834
"53546",54616065,"FAM151A",2376.8278201866,379
"53547",5462081,"ICE1",373.746395250212,31
"53548",54621406,"SPTBN1",1941.48515691264,218
"53549",54621462,"RP1",1203.31636980492,152
"53550",54625168,"RP1",1917.15776081425,354
"53551",54625981,"SPTBN1",1460.29770992366,449
"53552",5462638,"ICE1",1001.66242578456,147
"53553",54627526,"RP1",4886.76505513147,716
"53554",54627883,"RP1",2112.368956743,353
"53555",5462888,"CD274",1603.28329092451,1120
"53556",5462933,"CD274",5037.77268871925,1474
"53557",54629459,"SPTBN1",9949.56234096692,2262
"53558",5462996,"CD274",5922.04834605598,1144
"53559",54631331,"SPTBN1",1199.98049194232,336
"53560",54631741,"LILRB1",2168.67090754877,309
"53561",54631988,"LILRB1",1748.51484308736,473
"53562",54632195,"LILRB1",1110.22391857506,435
"53563",54632242,"LACRT",1372.28753180662,399
"53564",54632316,"LACRT",7488.59626802375,968
"53565",54632537,"LILRB1",1475.1764206955,499
"53566",54633222,"LACRT",2278.63782866836,674
"53567",54634793,"LACRT",3259.21798134012,359
"53568",5463497,"ICE1",902.342663273961,412
"53569",54645253,"DCD",2767.8278201866,234
"53570",54645634,"DCD",2796.89482612383,884
"53571",54645661,"DCD",5865.01272264631,871
"53572",54647132,"DCD",7101.71925360475,1366
"53573",54653816,"MROH7",2749.93638676845,358
"53574",54663949,"LILRB4",6048.20865139949,906
"53575",54664276,"LILRB4",5477.27141645462,595
"53576",54664397,"LILRB4",1570.83630195081,711
"53577",54665176,"LILRB4",1132.60729431722,86
"53578",546709,"B4GALNT3",1239.01950805768,143
"53579",54673143,"MROH7",1596.59117896522,890
"53580",54686275,"MROH7",380.787955894826,593
"53581",54695591,"KIT",1590.71840542833,210
"53582",54698341,"KIT",4130.8727735369,1311
"53583",54702113,"SAMD4A",1590.49533502969,430
"53584",54702430,"SAMD4A",1814.94571670908,444
"53585",54707045,"OR4A5",3965.98473282443,753
"53586",54707119,"OR4A5",6103.55046649703,821
"53587",54707169,"OR4A5",8308.71586089907,1753
"53588",54707469,"OR4A5",6606.84902459712,910
"53589",54716620,"TTC4",732.437659033079,668
"53590",54717649,"TTC4",1746.02120441052,503
"53591",54722708,"TTC4",652.373197625106,82
"53592",54722795,"TTC4",934.528413910093,213
"53593",54723635,"KIT",5151.12977099237,522
"53594",54725279,"KIR3DL3",1594.37319762511,173
"53595",54725965,"KIT",2724.76759966073,1113
"53596",54726321,"KIR3DL3",1524.08990670059,286
"53597",54727774,"KIR3DL3",2231.80916030534,461
"53598",54727899,"KIR3DL3",2999.65055131467,498
"53599",547292,"CAPN15",3588.40542832909,323
"53600",547305,"GZMM",4227.95674300254,163
"53601",547373,"GZMM",2189.39016115352,169
"53602",54742264,"KIR2DL3",2135.6598812553,277
"53603",54743941,"KIR2DL3",7485.28329092451,1084
"53604",54744046,"KIR2DL3",384.239185750636,228
"53605",54752622,"CACNA2D3",7794.34181509754,1322
"53606",54757500,"SEC61G",864.662425784563,522
"53607",54757546,"SEC61G",1025.61747243427,100
"53608",54758257,"PARS2",1073.72010178117,1
"53609",54758259,"ITIH6",4861.08651399491,1599
"53610",54758603,"ITIH6",1096.37319762511,229
"53611",54758610,"PARS2",196.373197625106,10
"53613",54758846,"PARS2",307.476675148431,167
"53614",54758849,"ITIH6",630.373197625106,92
"53615",54760169,"SAMD4A",3907.32569974555,726
"53616",54760291,"SAMD4A",2001.23833757422,4
"53617",547696,"CAPN15",2574.33757421544,147
"53618",54773495,"KIR2DL1",2623.31636980492,772
"53619",54773588,"KIR2DL1",1574.6844783715,243
"53620",54775311,"KIR2DL1",7381.21798134012,1397
"53621",54775416,"KIR2DL1",1022.82103477523,134
"53622",54785994,"TTC22",4025.3358778626,678
"53623",54786973,"TTC22",5520.52078032231,1827
"53624",54790874,"ITIH6",5714.6556403732,355
"53625",54800616,"TTC22",1337.29940627651,193
"53626",54800896,"TTC22",1326.27905004241,485
"53627",54803922,"KIR2DL4",8292.29770992366,1180
"53628",5480520,"DERL2",1598.57421543681,62
"53629",54806202,"KIR2DL4",4597.53859202714,797
"53630",54807067,"C1orf177",4521.91178965225,1061
"53631",54807964,"C1orf177",7162.07718405428,1179
"53632",54808843,"KIR2DL4",4853.32994062765,982
"53633",54809894,"MAGED2",2991.60559796438,562
"53634",54810185,"MAGED2",9006.66836301951,1385
"53635",54811036,"MAGED2",8409.51399491094,602
"53636",548117,"CAPN15",4726.59117896522,713
"53637",54811819,"C1orf177",3765.122985581,615
"53638",54812111,"C1orf177",1732.04240882103,168
"53639",54813019,"MAGED2",2785.39270568278,319
"53640",5481348,"DERL2",2577.51738761662,394
"53641",54818448,"KIR3DL1",2556.42408821035,560
"53642",54818529,"KIR3DL1",4147.55046649703,593
"53643",54820001,"KIR3DL1",3091.24342663274,334
"53644",54821683,"KIR3DL1",4226.65818490246,585
"53645",5482861,"DERL2",1485.32061068702,163
"53646",54829411,"EML6",1727.92451229856,1030
"53647",54835110,"KIR2DS4",1835.77438507209,352
"53648",54837610,"KIR2DS4",1808.61832061069,834
"53649",54837654,"KIR2DS4",4444.35623409669,968
"53650",54837859,"KIR2DS4",6177.85835453774,896
"53651",54847567,"EML6",1472.4181509754,425
"53652",54852058,"KIR3DL2",1881.12468193384,175
"53653",54852240,"KIR3DL2",1690.43087362171,324
"53654",54853745,"EML6",626.116200169635,429
"53655",54853873,"KIR3DL2",758.363019508058,348
"53656",54854599,"MUCL1",4319.43256997456,515
"53657",54854626,"MUCL1",3245.21204410517,911
"53658",54855142,"MUCL1",2636.4427480916,362
"53659",54856797,"MUCL1",803.478371501272,525
"53660",5486122,"DERL2",441.373197625106,1
"53661",54865377,"DHCR24",3569.43256997456,595
"53662",54865386,"GCH1",1342.12637828668,501
"53663",548668,"GZMM",3340.60559796438,825
"53664",54870594,"FAM83B",1342.67260390161,624
"53665",54871386,"DHCR24",3930.41899915182,994
"53666",54871591,"CACNA2D3",2788.67345207803,366
"53667",54877734,"RAB27B",5072.64291772689,1021
"53668",54879399,"RAB27B",8968.30788804071,1586
"53669",54879450,"RAB27B",1039.18829516539,529
"53670",54883732,"DHCR24",6971.70653095844,862
"53671",54885255,"FCAR",4112.8074639525,1050
"53672",54885367,"FCAR",4515.5818490246,176
"53673",54885434,"FCAR",2424.385072095,513
"53674",54886994,"DHCR24",2900.32315521629,563
"53675",54888069,"RAB27B",8958.28837998304,1980
"53676",54888157,"FCAR",3986.41899915182,1033
"53677",5488870,"OR52D1",5301.3647158609,2016
"53678",5488917,"MIS12",6513.3935538592,1497
"53679",5488981,"MIS12",1281.61153519932,459
"53680",5489018,"MIS12",2200.87531806616,250
"53681",5489171,"OR52D1",4249.3197625106,671
"53682",5489191,"MIS12",583.235793044953,78
"53683",5489219,"OR52D1",4547.24851569126,978
"53684",5489317,"OR52D1",2312.54368108567,389
"53685",548959,"GZMM",3386.30619168787,215
"53686",54902332,"GCH1",3877.96946564886,674
"53687",54902400,"GCH1",708.798134011874,172
"53688",54902583,"GCH1",1245.27735368957,267
"53689",54903783,"TOM1L1",2415.31297709924,899
"53690",54906679,"NCR1",3070.24851569126,1301
"53691",54909270,"NCR1",1625.07888040712,246
"53692",54909327,"NCR1",5546.13146734521,1267
"53693",54909395,"NCR1",770.270568278202,157
"53694",54915807,"TOM1L1",4533.80831212892,1483
"53695",54918832,"LRTM1",2043.44698897371,315
"53696",54923191,"TRO",1597.97201017812,28
"53697",54924529,"TRO",5756.52841391009,803
"53698",54924710,"LRTM1",914.614927905004,283
"53699",54924772,"LRTM1",1090.62171331637,54
"53700",54924998,"LRTM1",2313.26547921968,472
"53701",54926439,"FAM83B",3676.64122137405,1173
"53702",54926443,"TRO",1815.24851569126,675
"53703",54928367,"EML6",845.26887192536,904
"53704",54928723,"TRO",3640.52841391009,1011
"53705",54930122,"TOM1L1",2176.48939779474,206
"53706",54931396,"IRX5",4052.37489397795,1105
"53707",54932553,"IRX5",1949.21967769296,814
"53708",54932789,"IRX5",456.899067005937,302
"53709",54933165,"IRX5",2110.62595419847,470
"53710",54936665,"TOM1L1",822.214588634436,494
"53711",54936838,"CCDC68",4460.72434266327,734
"53712",54939048,"NLRP7",8368.21458863444,1805
"53713",54939269,"NLRP7",8356.62171331637,1035
"53714",54940174,"FAM83B",1732.98812553011,278
"53715",54940302,"NLRP7",4181.40712468193,678
"53716",54940450,"FAM83B",4453.7048346056,988
"53717",54940933,"NLRP7",941.212892281595,97
"53718",54941002,"CCDC68",5243.01781170483,902
"53719",54941063,"CCDC68",5435.94062765055,526
"53720",5494253,"NTF3",3197.4342663274,666
"53721",54942725,"CCDC68",4257.40288379983,577
"53722",5494573,"NTF3",4290.47158608991,521
"53723",5494630,"NTF3",802.210347752332,335
"53724",5494714,"NTF3",601.985581000848,78
"53725",54951921,"PFKFB1",5176.63867684478,1237
"53726",54956193,"PFKFB1",3463.93214588634,1236
"53727",54958896,"PFKFB1",7132.05089058524,1372
"53728",54962906,"TESPA1",932.79219677693,598
"53729",54963177,"TESPA1",933.85411365564,211
"53730",54963325,"PFKFB1",4934.64715860899,313
"53731",54963848,"TESPA1",560.018659881255,274
"53732",54966058,"TESPA1",7154.37404580153,1087
"53733",54968304,"COX11",47.8659881255301,1
"53734",54968358,"COX11",547.532654792197,149
"53735",54968431,"COX11",182.239185750636,578
"53736",54968507,"COX11",4243.51569126378,309
"53737",54977782,"NLRP2",5562.3197625106,870
"53738",549778,"CAPN15",1926.94232400339,377
"53739",54982126,"ESM1",12415.4673452078,2428
"53740",54982321,"NLRP2",9852.53604749788,972
"53741",54983477,"NLRP2",1730.69974554707,348
"53742",54983722,"NLRP2",2493.40712468193,876
"53743",54985291,"ESM1",4611.23240033927,1027
"53744",54985369,"ESM1",6162.18659881255,1504
"53745",54985445,"ESM1",1772.7828668363,1
"53746",54986132,"TMEM61",5602.18744698897,1340
"53747",54986376,"TMEM61",2368.04664970314,994
"53748",54987542,"RTN4",1801.56064461408,428
"53749",54987660,"RTN4",2309.03392705683,329
"53750",54989033,"WDHD1",623.105173876166,155
"53751",5499173,"CALML5",689.825275657337,174
"53752",54991863,"TMEM61",4583.63443596268,554
