Gene	sgRNA	1qDi|beta	1qDi|z	1qDi|p-value	1qDi|fdr	1qDi|wald-p-value	1qDi|wald-fdr
DBH	4	0.23046	1.6423	0.17132	0.63381	0.10054	0.53615
ATAD5	4	-0.09721	-0.5194	0.91548	0.98434	0.60348	0.76612
RASEF	4	0.088761	0.59707	0.50786	0.88411	0.55046	0.74877
MDK	4	-0.13428	-1.5436	0.81605	0.96781	0.12269	0.53615
SMARCA2	4	0.010173	0.07803	0.75703	0.95695	0.9378	0.96877
REL	4	0.049745	0.40579	0.63041	0.92419	0.6849	0.81862
LCA5L	4	-0.28539	-1.0351	0.4911	0.87735	0.30063	0.59116
ZNF17	4	-0.21164	-1.4149	0.63394	0.92419	0.1571	0.53615
MAGEC3	4	0.26892	1.626	0.11499	0.53234	0.10395	0.53615
ASF1B	4	-0.020885	-0.2122	0.85562	0.97425	0.83195	0.90954
MRPL45	4	-1.1722	-2.1311	0.0098439	0.12215	0.033078	0.3345
FAM178B	4	0.099168	0.6787	0.47415	0.87046	0.49733	0.73092
XK	4	-0.087297	-0.73925	0.94397	0.98979	0.45975	0.70911
PRR7	4	-0.022022	-0.14986	0.8592	0.97468	0.88088	0.9384
NRAP	4	-0.0018088	-0.013153	0.79412	0.96429	0.98951	0.99517
FHL1	4	0.18834	1.561	0.24998	0.72617	0.11852	0.53615
KIFC3	4	0.12218	1.0731	0.41165	0.84043	0.28324	0.57763
CTAG1B	4	-0.36683	-1.3371	0.36452	0.81358	0.18119	0.53615
USP17L18	4	-1.3975	-2.8816	0.003331	0.058059	0.0039572	0.098227
MACROD1	4	0.06767	0.58766	0.57184	0.90621	0.55676	0.74993
VRK2	4	0.051143	0.33714	0.62588	0.92247	0.73601	0.85135
CLDN1	4	0.23693	1.314	0.15944	0.61449	0.18885	0.53746
TARS2	4	-2.0204	-3.7824	0.00014915	0.0061224	0.0001553	0.013015
DCLK1	4	0.16106	1.4362	0.31048	0.77481	0.15093	0.53615
CIB3	4	-0.012254	-0.12977	0.82793	0.96975	0.89675	0.94723
EYS	4	-0.11813	-1.143	0.85905	0.97467	0.25304	0.55817
TMEM55B	4	-0.22292	-1.9234	0.60963	0.91737	0.054431	0.43108
REN	4	-0.040805	-0.58829	0.91682	0.98463	0.55634	0.74976
RSPO1	4	0.25306	1.005	0.13632	0.57581	0.31492	0.60091
C5orf28	4	0.13279	0.74846	0.38336	0.82616	0.45418	0.7049
TRDMT1	4	0.30678	1.2036	0.076216	0.43403	0.22874	0.54585
TUBB2B	4	-0.31265	-1.6711	0.44646	0.85941	0.094707	0.53615
MRPL52	4	-1.1741	-2.17	0.0097942	0.12206	0.03001	0.31887
OR8J1	4	-0.084563	-0.62053	0.95113	0.99097	0.53491	0.74516
PRDM2	4	0.2063	0.9795	0.21383	0.68476	0.32733	0.60889
VPS52	4	-1.8937	-2.9925	0.00019887	0.0069565	0.0027668	0.078492
HPS1	4	0.063733	0.38358	0.58437	0.91051	0.70129	0.82887
TRIM25	4	0.22419	1.1484	0.18191	0.64784	0.25082	0.55724
TSG101	4	-0.53791	-1.7793	0.17828	0.64404	0.075194	0.50907
IL4	4	-0.012304	-0.10814	0.82823	0.96975	0.91389	0.9563
MAGED4	4	0.075485	0.50869	0.54698	0.89761	0.61097	0.76942
VSTM1	4	-0.0079026	-0.04788	0.81361	0.96781	0.96181	0.98063
THOC3	4	-2.1496	-3.4865	4.9717e-05	0.002924	0.0004893	0.02565
LIM2	4	0.027132	0.24669	0.70264	0.94346	0.80515	0.8935
LRRC45	4	-0.61782	-2.1918	0.12459	0.55077	0.028396	0.30907
ADGRG2	4	0.10825	1.3116	0.44909	0.85979	0.18967	0.53746
EFCAB7	4	0.0017956	0.01539	0.78358	0.96385	0.98772	0.99431
SCNN1G	4	0.11298	1.4588	0.43666	0.85363	0.14462	0.53615
CLDN25	4	-0.32991	-2.0758	0.41951	0.84453	0.037908	0.35949
CORT	4	-0.30814	-1.2221	0.45421	0.86197	0.22167	0.54419
HMG20B	4	-0.047326	-0.54456	0.93646	0.98871	0.58606	0.75789
SLC33A1	4	0.16287	1.6383	0.30645	0.77281	0.10136	0.53615
DPY19L1	4	-0.033835	-0.17202	0.89594	0.98196	0.86342	0.92816
LILRB4	4	0.16253	1.6112	0.30755	0.77348	0.10713	0.53615
GLT1D1	4	0.027749	0.19906	0.70095	0.94327	0.84222	0.91526
APOBEC1	4	-0.14068	-1.3046	0.80123	0.96588	0.19202	0.53778
HEPACAM2	4	-0.21286	-0.62432	0.63175	0.92419	0.53242	0.74417
KRT38	4	-0.063206	-0.69111	0.98389	0.99623	0.4895	0.72752
ANTXR2	4	-0.27348	-0.94685	0.51283	0.88502	0.34372	0.61983
DYNC1I2	4	-0.72507	-1.774	0.076365	0.43451	0.07606	0.51201
PTPN13	4	-0.036509	-0.26491	0.9041	0.98312	0.79108	0.88423
TEN1	4	-0.66315	-1.2809	0.10172	0.50444	0.20022	0.5393
OR9K2	4	0.12685	0.31828	0.39947	0.83507	0.75027	0.86045
SLC25A45	4	-0.03477	-0.617	0.89883	0.98199	0.53724	0.74629
EIF4EBP1	4	0.056828	0.21836	0.60749	0.91711	0.82715	0.90666
LCTL	4	-0.021163	-0.38561	0.85622	0.97432	0.69979	0.82788
FCRL1	4	-0.21278	-1.0477	0.6319	0.92419	0.29477	0.58687
ZNF500	4	-0.050208	-0.45519	0.94586	0.99001	0.64897	0.79333
SMIM4	4	-0.22437	-0.70635	0.60684	0.91711	0.47997	0.72254
KAZALD1	4	0.0068265	0.034384	0.76753	0.95912	0.97257	0.98654
KIFAP3	4	0.095445	1.1564	0.48598	0.87592	0.24753	0.55605
FAM150B	4	0.11708	0.8852	0.42557	0.84828	0.37605	0.64396
CDRT15L2	4	-0.40408	-1.4308	0.31212	0.77704	0.15249	0.53615
LY6E	4	0.54917	1.2727	0.0031321	0.055752	0.20313	0.53959
HSPB11	4	0.29479	1.226	0.088098	0.46817	0.22018	0.54419
TBX19	4	0.20636	1.4335	0.21363	0.68445	0.1517	0.53615
FGF10	4	-0.14385	-1.1418	0.79278	0.96403	0.25354	0.55839
RBM8A	4	-2.0777	-3.6404	0.00014915	0.0061224	0.00027226	0.018053
IGF2BP1	4	0.20263	1.1058	0.22089	0.69252	0.26881	0.56713
PFKFB1	4	-0.17166	-0.86113	0.72358	0.94888	0.38916	0.65547
TNFSF18	4	0.39572	1.1758	0.025604	0.23272	0.23968	0.55355
ATCAY	4	-0.38367	-1.2514	0.33917	0.79527	0.21079	0.54194
CLEC12B	4	0.12686	1.2489	0.39947	0.83507	0.21168	0.54206
KIAA1328	4	0.36668	1.1679	0.037188	0.29612	0.24287	0.55469
LETMD1	4	-0.25981	-1.5341	0.53754	0.89423	0.12501	0.53615
LGALS8	4	0.11063	0.91822	0.44312	0.85735	0.3585	0.63208
MFSD6	4	0.24547	1.2604	0.14701	0.59665	0.20754	0.54068
ECI2	4	-0.10065	-1.4266	0.90614	0.98312	0.15369	0.53615
ETV1	4	0.068929	0.70176	0.56761	0.90475	0.48283	0.72453
WFDC10A	4	0.059505	0.40834	0.59784	0.91368	0.68303	0.81732
NEK8	4	-0.051545	-0.70615	0.95013	0.99097	0.4801	0.72264
TSHZ1	4	0.028722	0.23367	0.69752	0.94241	0.81524	0.89935
FAM72B	4	-0.23562	-0.92898	0.58507	0.91051	0.3529	0.62738
ACTN2	4	0.19308	0.94545	0.23978	0.7126	0.34443	0.6205
ACOX1	4	0.048035	0.30048	0.63637	0.92445	0.76381	0.86918
MCM3AP	4	-1.1741	-2.8933	0.0097942	0.12206	0.0038123	0.096341
GAST	4	-0.26155	-1.3247	0.53475	0.89322	0.18528	0.53742
KTN1	4	-0.11123	-0.53098	0.87974	0.97957	0.59544	0.7625
DNAJB5	4	0.026528	0.15842	0.70448	0.94437	0.87413	0.93427
BEND5	4	0.32916	1.4967	0.058119	0.37536	0.13446	0.53615
BCAP29	4	0.25746	1.485	0.13075	0.56596	0.13753	0.53615
PRR20B	4	-0.22608	-1.2998	0.60351	0.91711	0.19365	0.53892
NUP188	4	-0.5011	-2.0178	0.20821	0.67921	0.043616	0.38869
CCDC70	4	-0.39086	-1.3753	0.32982	0.79041	0.16903	0.53615
TMEM116	4	-0.14693	-1.4437	0.78577	0.96385	0.14881	0.53615
RNASE2	4	0.066	0.62636	0.57676	0.90772	0.53108	0.74365
PCK1	4	0.12103	0.81818	0.41399	0.84043	0.41325	0.67376
PSG6	4	0.034008	0.32066	0.68097	0.93738	0.74847	0.85923
ACLY	4	-0.48427	-1.9319	0.22387	0.69384	0.053376	0.42842
SLC38A3	4	0.13183	0.79972	0.38595	0.82735	0.42387	0.68217
SPR	4	0.023947	0.23828	0.71159	0.9455	0.81166	0.89727
NEK9	4	-0.10166	-0.67252	0.9035	0.98307	0.50125	0.73278
CORO1A	4	-0.49437	-2.1092	0.21433	0.68537	0.034931	0.34513
WDR66	4	0.16979	1.4483	0.29099	0.76239	0.14754	0.53615
RDH13	4	-0.19346	-1.1308	0.67252	0.93574	0.25814	0.56218
ILDR1	4	0.19138	1.2255	0.24361	0.71848	0.2204	0.54419
TMEM132D	4	0.42744	1.302	0.016655	0.17457	0.19293	0.53853
TNFAIP8L1	4	0.064723	0.44001	0.58134	0.90983	0.65993	0.80108
CACNA1F	4	0.052156	0.47144	0.6225	0.92182	0.63733	0.78578
RSPO2	4	0.09299	0.74529	0.49369	0.87825	0.4561	0.7065
IFNA4	4	0.12099	0.50532	0.41429	0.84051	0.61334	0.77069
PHF20	4	-0.24415	-1.2098	0.56796	0.90477	0.22637	0.54477
HPD	4	0.0090791	0.098784	0.76017	0.95755	0.92131	0.96047
RGPD3	4	-0.49676	-1.0631	0.21189	0.68252	0.28773	0.58044
LMAN1	4	0.065966	0.5924	0.57686	0.90772	0.55358	0.74969
CD274	4	0.24768	1.5911	0.14338	0.58893	0.11159	0.53615
DMRTC1B	4	-0.1652	-0.93004	0.73968	0.95136	0.35235	0.62701
CD5L	4	0.23185	1.5837	0.16879	0.62936	0.11326	0.53615
ARL8A	4	-0.23567	-1.2016	0.58507	0.91051	0.22953	0.54642
TMEM56	4	0.080877	0.56322	0.53202	0.89281	0.57329	0.75379
PYCR2	4	0.10709	1.1927	0.45237	0.8614	0.23301	0.54898
PRH1	4	0.38652	1.4963	0.028786	0.25295	0.13457	0.53615
INTS10	4	-1.0333	-1.6758	0.01924	0.19292	0.093772	0.53615
C9orf131	4	-0.017954	-0.069256	0.84682	0.97163	0.94479	0.9718
RPL7L1	4	-1.2367	-2.4706	0.0073581	0.10158	0.013488	0.20059
CAP1	4	-2.1544	-3.2406	4.9717e-05	0.002924	0.0011927	0.046494
ATP1A3	4	-0.09001	-0.9132	0.93656	0.98872	0.36114	0.63374
ST20-MTHFS	4	-0.59987	-1.3412	0.13597	0.57494	0.17987	0.53615
SGSM2	4	-0.16677	-1.2093	0.73541	0.95034	0.22655	0.54477
TBX15	4	-0.027223	-0.35158	0.87536	0.97817	0.72515	0.8445
GANAB	4	0.12894	1.0713	0.3941	0.83249	0.28403	0.57852
UCK2	4	0.0086067	0.034859	0.76201	0.95774	0.97219	0.98641
KDM1A	4	0.20346	1.2298	0.21935	0.69139	0.21879	0.54419
INSIG2	4	-0.33404	-1.8144	0.41265	0.84043	0.06961	0.49007
CASD1	4	0.0252	0.19149	0.70836	0.94443	0.84814	0.91896
VSIG10	4	-0.13178	-1.4778	0.82256	0.968	0.13946	0.53615
C9orf152	4	0.13928	1.1779	0.36671	0.81575	0.23882	0.55309
PBX4	4	0.12439	0.87957	0.40534	0.83722	0.37909	0.64701
BACH2	4	0.023777	0.17702	0.71214	0.94592	0.85949	0.92557
PTGIS	4	0.014258	0.092584	0.74316	0.95186	0.92623	0.96289
CLPX	4	-0.52442	-1.9478	0.18922	0.65689	0.051434	0.42244
ENDOU	4	0.01566	0.1417	0.73914	0.95136	0.88732	0.94158
ACSL1	4	0.43656	1.2807	0.014865	0.16119	0.20029	0.5393
RRP7A	4	-0.56167	-2.1042	0.16078	0.61765	0.035359	0.34709
TMEM204	4	-0.14228	-1.1383	0.7974	0.96545	0.25501	0.55955
IQSEC1	4	0.093215	0.8372	0.49299	0.87783	0.40248	0.66553
C2orf72	4	0.13389	0.89435	0.38023	0.82414	0.37114	0.64093
ITGA2B	4	-0.17204	-1.1182	0.72268	0.94888	0.26348	0.56428
CCDC106	4	-0.16783	-1.3865	0.73267	0.94984	0.1656	0.53615
CXCL9	4	0.0073021	0.11244	0.76598	0.9588	0.91048	0.95422
BAHCC1	4	-0.42189	-1.352	0.29059	0.76239	0.17638	0.53615
TAF5L	4	-0.042173	-0.1881	0.9207	0.98574	0.8508	0.9207
KMT2E	4	0.10842	0.77082	0.44864	0.85979	0.44081	0.69492
TMPRSS12	4	-0.1855	-1.3753	0.69101	0.93957	0.16903	0.53615
GALNT15	4	0.3564	1.5174	0.04206	0.31757	0.12917	0.53615
ADAM15	4	0.067072	1.1643	0.57348	0.90651	0.24429	0.55469
PPP1R21	4	0.074218	0.51754	0.55116	0.89937	0.60478	0.76642
EDF1	4	-0.44602	-2.0541	0.26424	0.73891	0.039963	0.37077
HERC5	4	0.31799	1.513	0.066521	0.40669	0.13027	0.53615
FOXS1	4	0.14093	1.4666	0.36204	0.81191	0.14247	0.53615
KIF13B	4	0.24637	1.1734	0.14562	0.59352	0.24063	0.55374
RCC1	4	-1.5841	-3.6398	0.0015909	0.036364	0.00027285	0.018053
ZNF311	4	-0.016275	-0.10835	0.84086	0.97123	0.91372	0.95627
IFNA13	4	0.19969	1.2708	0.22651	0.69673	0.2038	0.53974
SYNGR1	4	0.1903	1.3342	0.2457	0.72022	0.18214	0.53615
CACNB1	4	0.018968	0.20825	0.7288	0.94967	0.83504	0.9111
GCSAML	4	0.2614	1.1145	0.12389	0.5489	0.26505	0.56523
DENND2D	4	0.21351	1.5449	0.20031	0.67049	0.12237	0.53615
KCNK17	4	-0.25687	-0.97311	0.54296	0.89546	0.3305	0.61139
SPDEF	4	0.096377	1.2639	0.48285	0.8743	0.20628	0.54049
MRPL38	4	-2.0418	-3.5871	0.00014915	0.0061224	0.00033441	0.020321
CCDC178	4	0.20921	0.91878	0.20876	0.67926	0.35821	0.63202
TSPY4	4	0.30076	1.2716	0.08238	0.45286	0.20351	0.53959
AKNAD1	4	0.27119	1.1397	0.11276	0.52634	0.2544	0.55894
NOD1	4	0.087713	0.7251	0.51124	0.88478	0.46839	0.71489
SLC27A6	4	0.095188	0.53474	0.48717	0.8769	0.59283	0.76138
BCKDHA	4	-0.23784	-1.6662	0.58059	0.90943	0.095664	0.53615
PNN	4	-0.27816	-1.5764	0.50472	0.88303	0.11494	0.53615
PNO1	4	-0.69612	-1.5108	0.087899	0.46817	0.13083	0.53615
BCL2L15	4	0.080195	0.61293	0.53401	0.893	0.53992	0.74705
GRXCR2	4	0.15696	1.2892	0.32206	0.7865	0.19734	0.53892
GPR135	4	0.024423	0.2234	0.70995	0.94458	0.82323	0.90409
SH2B2	4	-0.14954	-0.65305	0.77861	0.96221	0.51372	0.739
SAMD13	4	-0.17172	-1.0632	0.72338	0.94888	0.2877	0.58044
GBF1	4	-1.5404	-3.0934	0.0017401	0.037234	0.0019789	0.063586
LPAR4	4	0.13339	0.64935	0.38138	0.82448	0.51611	0.73981
EMID1	4	-0.24352	-1.3765	0.56886	0.90488	0.16867	0.53615
EVX2	4	0.085284	0.75705	0.51854	0.88698	0.44902	0.70135
MRAP2	4	0.19519	1.2789	0.23591	0.70863	0.20092	0.5393
AGA	4	0.098579	0.61483	0.47624	0.87153	0.53867	0.74661
UBE2D1	4	0.15047	1.3533	0.33768	0.79527	0.17595	0.53615
RETN	4	-0.084537	-0.80387	0.95128	0.99097	0.42147	0.6801
ETV6	4	0.057721	0.38838	0.60485	0.91711	0.69773	0.82666
TRIM26	4	0.019033	0.12311	0.72845	0.94967	0.90202	0.95011
DTX1	4	0.014282	0.071893	0.74301	0.95186	0.94269	0.97058
STIL	4	-1.2792	-2.2462	0.0058666	0.086257	0.02469	0.28337
DTD2	4	-0.0070408	-0.082083	0.81098	0.96781	0.93458	0.96716
PCF11	4	-0.71421	-2.3176	0.080889	0.44858	0.020471	0.25543
SEPHS1	4	-1.0988	-2.2871	0.013523	0.15061	0.022189	0.26588
REPS1	4	0.36438	1.4086	0.038133	0.29903	0.15897	0.53615
C16orf97	4	0.24476	1.4741	0.1483	0.59836	0.14046	0.53615
FRMD1	4	0.22614	0.87858	0.17863	0.64472	0.37963	0.64716
MRFAP1	4	0.21936	0.80439	0.18992	0.65805	0.42117	0.68
XPO1	4	-3.483	-1.5131	0	0	0.13024	0.53615
UPK3BL	4	-0.47318	-1.9438	0.23566	0.7085	0.051924	0.42398
RERE	4	-0.30097	-1.5678	0.46495	0.86764	0.11694	0.53615
LRRC2	4	0.0027343	0.028059	0.78045	0.96324	0.97761	0.98937
ARPC3	4	-1.2353	-2.2577	0.0074078	0.10164	0.023962	0.27922
PROKR1	4	0.25532	1.4746	0.13339	0.57024	0.14033	0.53615
RHBDF1	4	-0.70542	-2.5864	0.084369	0.45852	0.0096983	0.16351
TIGD1	4	-0.28797	-1.3997	0.48683	0.87679	0.16159	0.53615
SLC8B1	4	-0.043798	-0.37368	0.92557	0.98625	0.70864	0.83361
AP1G2	4	-0.36848	-2.0307	0.36194	0.81178	0.042284	0.38053
CST1	4	0.16985	1.0534	0.29084	0.76239	0.29215	0.58454
FTMT	4	0.23138	1.1011	0.16973	0.63094	0.27084	0.56854
OPLAH	4	0.07747	1.1634	0.54122	0.89481	0.24468	0.55471
TYMP	4	0.035193	0.18	0.67709	0.93648	0.85715	0.92454
NGDN	4	-1.1095	-2.3392	0.012727	0.14447	0.019325	0.24774
TCP11	4	0.29155	1.1849	0.090981	0.47409	0.23605	0.55117
MGAT4A	4	0.052554	0.56943	0.62121	0.92146	0.56907	0.75367
CDK14	4	0.26329	1.5879	0.12141	0.54485	0.1123	0.53615
XPNPEP2	4	-0.083598	-1.6279	0.95426	0.99097	0.10356	0.53615
CDX1	4	0.35409	1.4336	0.043452	0.32263	0.15168	0.53615
KDM6B	4	-0.16219	-1.1692	0.74605	0.95264	0.24232	0.55469
GUCY1B3	4	0.01944	0.18089	0.72716	0.94967	0.85645	0.92408
ZBTB4	4	-0.11152	-0.58056	0.87929	0.97956	0.56154	0.75134
KCNK15	4	0.20171	1.6414	0.22228	0.6934	0.10072	0.53615
LOC730159	4	0.22311	1.0046	0.18365	0.64879	0.31509	0.60112
TIMM8B	4	0.094682	1.2404	0.48861	0.87714	0.21481	0.54306
PIK3CG	4	-0.040078	-0.63243	0.91419	0.98412	0.52711	0.74365
USP49	4	-0.084216	-0.43627	0.95282	0.99097	0.66264	0.80301
KRTCAP2	4	-0.65499	-1.9606	0.10565	0.51315	0.049922	0.41683
GLYCTK	4	0.01282	0.12559	0.74868	0.95434	0.90006	0.94913
TRPC5	4	-0.00077294	-0.0052495	0.79079	0.96385	0.99581	0.99813
KRTAP4-6	4	-0.109	-0.58608	0.88451	0.9796	0.55782	0.75046
DCAKD	4	-0.12043	-1.1943	0.8514	0.97279	0.23235	0.54827
GCDH	4	-0.13373	-0.77577	0.81729	0.96781	0.43789	0.69309
IL6ST	4	-0.44743	-1.3227	0.2628	0.73755	0.18594	0.53742
RAB11FIP2	4	0.33798	1.3439	0.052103	0.35429	0.17899	0.53615
DPEP1	4	-0.068603	-0.93545	0.99846	0.99935	0.34955	0.62475
RAP1A	4	0.06384	0.50505	0.58412	0.91051	0.61353	0.77069
MMP8	4	0.21972	0.92087	0.18917	0.65689	0.35712	0.63103
FAM47C	4	0.47231	1.3647	0.008949	0.11494	0.17234	0.53615
KIF19	4	0.037248	0.4425	0.67103	0.93482	0.65812	0.7998
EEF1D	4	-0.05318	-0.36215	0.95456	0.99102	0.71724	0.83924
RSPH1	4	0.054529	0.55947	0.61494	0.92028	0.57584	0.75432
ZNF608	4	0.71818	1.1157	0.00024858	0.0086356	0.26454	0.56515
GPLD1	4	0.20781	1.1521	0.2111	0.6818	0.24927	0.55676
MKLN1	4	-0.15599	-0.64988	0.76166	0.95774	0.51577	0.73981
IL34	4	-0.11364	-1.1254	0.87268	0.97774	0.26041	0.56328
SLIRP	4	-0.2727	-1.0445	0.51407	0.88558	0.29624	0.58817
PLLP	4	-0.099677	-0.87985	0.90842	0.98312	0.37894	0.64692
SCGB1C1	4	-0.74649	-2.5237	0.069554	0.41563	0.011611	0.1835
TMEM234	4	-0.13694	-0.73468	0.80968	0.96739	0.46254	0.71111
CXCR3	4	0.42532	1.4723	0.017053	0.17726	0.14095	0.53615
BIRC8	4	0.078576	0.69406	0.53798	0.89423	0.48765	0.72697
C1orf110	4	0.16204	1.4157	0.30824	0.77348	0.15686	0.53615
IKZF3	4	-0.04071	-0.45499	0.91648	0.98457	0.64912	0.79341
ULK4	4	0.17459	1.1146	0.28035	0.755	0.265	0.56523
C9orf135	4	0.049117	0.65398	0.63269	0.92419	0.51312	0.73874
KIF5B	4	0.42599	1.4167	0.016953	0.1765	0.15656	0.53615
RPS27L	4	0.18544	1.311	0.25594	0.73167	0.18986	0.53746
RSPH10B2	4	-0.29754	-1.75	0.47002	0.86874	0.080116	0.52696
CIC	4	0.11285	1.2415	0.43706	0.85386	0.21442	0.54306
C12orf76	4	0.065096	0.52581	0.5798	0.90925	0.59902	0.76447
TMEFF1	4	0.39216	1.516	0.026797	0.23988	0.12951	0.53615
COL21A1	4	0.276	1.4663	0.10759	0.51708	0.14258	0.53615
B4GALT2	4	-0.24551	-1.308	0.56533	0.90357	0.19086	0.53751
TNIP3	4	0.036107	0.42621	0.67411	0.93581	0.66995	0.8081
SEZ6L	4	-0.3027	-1.5444	0.46231	0.86628	0.12249	0.53615
MCUR1	4	-0.67388	-1.7492	0.097196	0.49232	0.080257	0.527
ARMCX5-GPRASP2	4	0.13803	0.79871	0.37009	0.81731	0.42446	0.68259
FHL2	4	-0.091277	-0.71815	0.93214	0.98736	0.47266	0.71785
SV2B	4	-0.025246	-0.10409	0.86949	0.97736	0.9171	0.95787
SLC10A4	4	0.0021265	0.017299	0.78264	0.96385	0.9862	0.99387
PTH2R	4	0.2702	1.4634	0.1138	0.52928	0.14335	0.53615
HOXB7	4	-0.095705	-1.7548	0.9208	0.98574	0.079286	0.52316
HIBCH	4	0.048561	0.93065	0.63443	0.92435	0.35203	0.62667
ARRB1	4	-0.019982	-0.27137	0.85279	0.97328	0.7861	0.88198
GCAT	4	-0.18232	-1.0644	0.69877	0.94266	0.28716	0.58042
TNFAIP3	4	0.020448	0.30045	0.72402	0.94888	0.76383	0.86918
ZBTB6	4	-0.022229	-0.13172	0.8602	0.97509	0.89521	0.94625
USP38	4	0.2168	0.60793	0.19424	0.66367	0.54323	0.74709
WDYHV1	4	0.22486	1.1604	0.18072	0.64642	0.24589	0.55496
MYO7B	4	0.15367	1.233	0.32962	0.79041	0.21759	0.54399
YBX2	4	0.30475	1.1441	0.078801	0.44175	0.25258	0.55807
NAT1	4	0.069758	0.32445	0.56528	0.90357	0.7456	0.85756
ECHS1	4	0.20765	1.1002	0.21125	0.6818	0.27124	0.56878
PTGFR	4	0.26993	1.4351	0.114	0.52928	0.15125	0.53615
MAGT1	4	-0.97547	-1.9383	0.024908	0.22835	0.052585	0.42658
DDX26B	4	0.2571	1.4817	0.13095	0.56596	0.13841	0.53615
PDZD8	4	0.32558	1.3452	0.060058	0.38151	0.17857	0.53615
LTF	4	-0.0025991	-0.03598	0.79676	0.96519	0.9713	0.986
TMEM211	4	-0.11764	-0.85682	0.86069	0.97534	0.39154	0.65727
ICE1	4	-1.0592	-3.044	0.016705	0.175	0.0023344	0.070027
KRTAP7-1	4	0.0275	0.48609	0.70135	0.94328	0.6269	0.77875
IL10RA	4	0.12036	1.2507	0.41598	0.84195	0.21104	0.54194
SLC35F4	4	0.24987	1.0223	0.14085	0.58349	0.30663	0.59422
DKK3	4	0.025032	0.17609	0.70856	0.94443	0.86023	0.92601
SLC5A4	4	0.073632	0.644	0.55275	0.89981	0.51958	0.74135
DENND1A	4	-0.23792	-1.62	0.58039	0.9094	0.10523	0.53615
LIPI	4	0.070335	0.21717	0.56384	0.90347	0.82808	0.90733
ANTXR1	4	0.26716	1.4512	0.11668	0.53572	0.14672	0.53615
RNF2	4	0.33385	1.3764	0.055384	0.36573	0.16871	0.53615
EHBP1	4	-0.030732	-0.38106	0.88714	0.97985	0.70316	0.83003
NYAP1	4	-0.045542	-0.15953	0.93099	0.98709	0.87325	0.93386
TRIM52	4	-0.23358	-1.1846	0.58879	0.91146	0.23619	0.55117
MIIP	4	-0.43084	-1.6196	0.2801	0.755	0.10532	0.53615
TKTL1	4	0.17678	1.6814	0.27493	0.75092	0.092688	0.53615
PTGES	4	-0.20535	-0.99961	0.64656	0.92807	0.3175	0.60208
ZNF605	4	0.14335	0.99938	0.35562	0.80624	0.31761	0.60208
ARTN	4	0.15663	1.0897	0.32281	0.78651	0.27583	0.57184
ZNF555	4	0.13605	0.95886	0.37566	0.82261	0.33763	0.61558
HIST1H1C	4	-0.2406	-0.66643	0.57577	0.90772	0.50514	0.73463
PGBD1	4	0.27342	1.556	0.11047	0.52294	0.1197	0.53615
ENTHD1	4	0.11439	0.70382	0.43283	0.85165	0.48155	0.72358
MAGI2	4	0.097242	0.57282	0.48006	0.873	0.56677	0.75287
FIGF	4	-0.13797	-0.6518	0.8069	0.96677	0.51453	0.73921
MTHFD1L	4	0.15049	1.1635	0.33768	0.79527	0.24463	0.55471
TNFRSF1B	4	0.098253	0.87684	0.47733	0.87274	0.38057	0.64839
OXA1L	4	-1.32	-2.4168	0.0045242	0.071205	0.015657	0.21939
SLC6A6	4	-0.20224	-1.2442	0.65328	0.93042	0.21343	0.54271
MRS2	4	0.1528	0.92287	0.33186	0.79182	0.35607	0.63017
ZNF44	4	0.21812	1.2187	0.19161	0.65925	0.22297	0.54419
GSG1L	4	0.092932	1.0195	0.49379	0.87825	0.30799	0.59537
RNASEL	4	0.13836	0.84417	0.3692	0.81731	0.39857	0.66206
ANO8	4	-0.17841	-0.95044	0.70891	0.94443	0.34189	0.61835
PREX1	4	0.19766	1.166	0.23088	0.70289	0.24363	0.55469
PPP1R14B	4	-0.12634	-0.76282	0.83683	0.9709	0.44557	0.69919
ZNF281	4	-0.11332	-1.0786	0.87377	0.97775	0.28078	0.57548
MLKL	4	0.22926	1.0443	0.17326	0.63641	0.29633	0.58824
SNX6	4	0.017559	0.090265	0.73317	0.94984	0.92808	0.96372
CD180	4	0.16371	1.4845	0.30456	0.77097	0.13768	0.53615
WNK1	4	-1.4623	-2.2528	0.0024361	0.045923	0.024271	0.28059
TECPR1	4	-0.28656	-1.7589	0.48936	0.87714	0.078601	0.52066
DNM1	4	-0.15843	-1.3143	0.75584	0.95653	0.18873	0.53746
NAA25	4	-0.83133	-1.4084	0.047529	0.33769	0.159	0.53615
FCHO2	4	0.01937	0.18705	0.72745	0.94967	0.85162	0.92129
ANKRD37	4	0.22465	1.2159	0.18097	0.64642	0.22403	0.54432
SOCS2	4	0.27969	1.4236	0.10356	0.50904	0.15456	0.53615
ADAMTS5	4	0.25236	0.92369	0.13727	0.57713	0.35565	0.62977
UROD	4	-2.6584	-3.9845	0	0	6.7627e-05	0.0076418
HIST2H3C	4	-1.0341	-1.9777	0.01924	0.19292	0.047967	0.40865
C10orf62	4	0.04395	0.35175	0.65024	0.92996	0.72503	0.8445
HHLA1	4	0.22466	1.362	0.18097	0.64642	0.17318	0.53615
KCNK18	4	-0.015568	-0.099714	0.83887	0.9709	0.92057	0.96004
LRRC48	4	0.15788	0.94062	0.31958	0.78422	0.3469	0.62199
SNX17	4	-0.043963	-0.33201	0.92612	0.98625	0.73988	0.85391
