Gene	sgRNA	Ts8|beta	Ts8|z	Ts8|p-value	Ts8|fdr	Ts8|wald-p-value	Ts8|wald-fdr
ZNF667	6	0.16648	1.8235	0.11979	0.48225	0.06823	0.31475
ZXDC	6	0.062465	0.72172	0.47091	0.7975	0.47047	0.69131
TRIM17	10	-0.10513	-1.2013	0.71934	0.91136	0.22964	0.48038
ZNF785	6	-0.051404	-0.58463	0.9652	0.995	0.5588	0.73735
SNAI1	6	-0.14585	-1.5701	0.57787	0.85847	0.1164	0.35734
POLR2A	8	-0.96746	-3.322	0.00028523	0.0062112	0.00089388	0.022226
ZNF782	6	0.0096716	0.044377	0.72561	0.91136	0.9646	0.98225
RNF224	8	0.014663	0.15568	0.62607	0.87803	0.87628	0.93669
ZNF623	6	0.23239	1.7435	0.037935	0.25676	0.081246	0.3253
RNF113A	12	-0.91665	-3.8927	0	0	9.9144e-05	0.004345
ZNF71	6	0.13377	1.2445	0.20023	0.59391	0.21331	0.46537
CAMK1D	6	0.18519	1.5834	0.092413	0.43548	0.11332	0.35504
KCND1	6	0.064582	0.65765	0.46035	0.7904	0.51076	0.72119
ZNF610	6	0.33244	1.8885	0.0037079	0.053061	0.058957	0.30794
ZNF75A	6	0.1566	1.4845	0.13919	0.51245	0.13767	0.3768
FBXL7	22	0.028445	0.65215	0.29007	0.68368	0.5143	0.72397
FBXL14	20	-0.043296	-0.40062	0.86309	0.96039	0.6887	0.82471
SOX5	5	0.034232	0.38307	0.64062	0.88097	0.70167	0.83194
HOXD12	6	-0.076747	-1.0969	0.85454	0.96039	0.27269	0.52415
NR2E1	6	0.2188	1.6778	0.047347	0.29643	0.093383	0.33711
ZNF141	6	0.1772	1.8317	0.10211	0.45431	0.066992	0.31407
KCTD6	6	0.13425	1.0416	0.19852	0.59184	0.2976	0.54456
PRDM5	6	0.056772	1.138	0.49544	0.80866	0.25514	0.50378
PHF19	18	0.080345	1.557	0.11038	0.46579	0.11948	0.3596
43528	13	-0.0014321	-0.020047	0.61723	0.87647	0.98401	0.9945
IRF1	6	-0.018304	-0.10664	0.86452	0.96039	0.91507	0.95654
EPHA3	6	0.039038	0.46172	0.57958	0.85956	0.64428	0.79453
MMP3	6	0.12037	1.7105	0.23788	0.63761	0.087166	0.3319
USP42	6	0.01025	0.081513	0.72419	0.91136	0.93503	0.96525
ABHD12B	12	0.0010542	0.015651	0.61266	0.87622	0.98751	0.99667
NEK8	6	-0.20716	-0.89525	0.3976	0.74745	0.37065	0.6105
KCTD19	12	-0.068007	-1.0213	0.92983	0.99097	0.3071	0.55467
CUL7	12	0.060094	0.43856	0.29578	0.68767	0.66098	0.80521
CAPN10	6	0.031459	1.2606	0.61609	0.87627	0.20747	0.4575
MYLK3	6	-0.1027	-1.286	0.74301	0.91725	0.19846	0.44832
JOSD1	6	0.056786	1.298	0.49515	0.80866	0.1943	0.44408
NFAT5	6	-0.41846	-1.745	0.091557	0.43548	0.080977	0.3253
KAT5	6	-0.6585	-2.148	0.010268	0.11285	0.03171	0.2591
FOXP1	5	-0.041236	-0.41994	0.98602	0.99714	0.67453	0.8152
EPHB1	6	-0.08751	-0.6931	0.80719	0.94516	0.48825	0.703
MEF2A	5	0.01576	0.16029	0.72133	0.91136	0.87265	0.93477
ZNF581	6	-0.30185	-1.5324	0.21477	0.6117	0.12542	0.36454
ZNF536	7	0.20616	1.9658	0.043069	0.28277	0.049321	0.30282
TFAM	7	-0.7501	-2.9037	0.0022818	0.037559	0.0036881	0.065972
PTK2B	6	0.28038	1.4667	0.012835	0.13043	0.14246	0.38415
TRIM22	10	0.22609	2.0085	0.0094124	0.10577	0.04459	0.29608
PAK7	6	-0.059412	-0.60682	0.92784	0.99086	0.54397	0.73268
CREB3L2	6	-0.040915	-0.35446	0.98146	0.99714	0.72299	0.84741
CELA2B	6	-0.1362	-1.4663	0.61124	0.87617	0.14258	0.38415
MAPK1	6	-0.56435	-2.9067	0.025956	0.20449	0.0036522	0.065836
CTSB	6	0.061858	0.65161	0.47176	0.7975	0.51466	0.72397
KCNA2	6	0.17727	1.8757	0.10211	0.45431	0.060691	0.31309
WHSC1L1	20	-0.075471	-0.94015	0.87764	0.96609	0.34714	0.58724
ZSCAN32	6	-0.038829	-0.45809	0.97176	0.9965	0.64689	0.79616
LNPEP	6	-0.12649	-1.609	0.64689	0.88387	0.10763	0.34848
FOXO1	6	0.266	1.94	0.017399	0.15927	0.052377	0.30414
neg67	1	0.48974	0.55107	0.075299	0.38075	0.58159	0.75214
CTSH	6	0.12155	1.0694	0.23446	0.63524	0.2849	0.53375
ZNF444	6	0.23514	1.6767	0.035653	0.2495	0.093598	0.33711
RLIM	4	0.26332	1.3863	0.061894	0.34537	0.16565	0.41073
ZNRF4	12	-0.053468	-0.68458	0.97148	0.9965	0.49361	0.70694
ZNF749	6	0.21527	1.9697	0.05077	0.30743	0.048875	0.30114
RPL23A	3	-1.586	-2.2864	0.0014261	0.026316	0.022231	0.20629
ZNF772	8	0.028038	0.41948	0.55733	0.84549	0.67486	0.81532
HMGXB4	6	-0.29253	-1.6826	0.2316	0.63142	0.092455	0.33711
PROP1	6	0.17459	1.697	0.10639	0.46221	0.089699	0.33412
EP300	21	-0.13147	-2.3388	0.45722	0.79009	0.019347	0.19548
NEDD4L	14	0.043736	0.48992	0.33286	0.71771	0.62419	0.78129
CDK11A	6	-0.34569	-1.11	0.1563	0.54257	0.26702	0.51922
CCIN	6	0.10133	1.0267	0.30205	0.69055	0.30456	0.55234
SCMH1	12	0.16549	2.4511	0.031375	0.23061	0.014244	0.16333
FXR2	6	-0.09138	-0.93485	0.78836	0.93347	0.34987	0.58944
MMP26	6	0.079573	1.3434	0.39104	0.74475	0.17913	0.42608
LRSAM1	12	-0.17468	-1.3719	0.36823	0.73519	0.17011	0.4133
ATAD2	6	-0.16052	-1.467	0.53309	0.83141	0.14238	0.38415
E2F8	7	0.2309	1.913	0.026526	0.2053	0.055754	0.30512
HOXB13	6	-0.056527	-0.91759	0.93953	0.99097	0.35883	0.60023
RNF166	10	-0.36048	-2.4892	0.049629	0.30314	0.012803	0.15114
E2F6	6	-0.15444	-1.3769	0.5502	0.84052	0.16854	0.41221
ZNF333	6	-0.00025511	-0.0034971	0.7761	0.92806	0.99721	1
FOXO4	6	0.24432	1.9765	0.029378	0.22056	0.048099	0.30061
ZBTB41	13	0.092602	1.0805	0.15317	0.53639	0.27991	0.52918
ZNF564	6	0.15996	1.3931	0.13292	0.4984	0.1636	0.40831
ZNF7	6	0.012635	0.12433	0.71278	0.90972	0.90105	0.94749
TMPRSS7	6	-0.017423	-0.19509	0.86195	0.96039	0.84533	0.92012
DPRX	6	0.0088828	0.060233	0.72904	0.91136	0.95197	0.97448
FERD3L	6	0.14441	1.0181	0.17028	0.56139	0.30865	0.55512
TUB	8	0.017309	0.26716	0.61352	0.87622	0.78934	0.88785
WNK3	6	0.2667	1.6428	0.017399	0.15927	0.10042	0.34382
MXD4	6	0.055887	0.82266	0.50057	0.81005	0.4107	0.64397
PHF7	14	-0.0039776	-0.093879	0.62037	0.87761	0.92521	0.96117
POU5F1	4	-0.28888	-1.5568	0.3109	0.69582	0.11952	0.3596
DPP3	6	-0.23953	-2.1143	0.32972	0.71182	0.034488	0.26787
PEX12	9	-0.14468	-1.6527	0.5482	0.8393	0.098386	0.34051
LMTK3	6	-0.056628	-0.4708	0.93953	0.99097	0.63778	0.79013
RNF182	9	0.2452	2.0589	0.006275	0.07971	0.0395	0.28536
DESI2	6	-0.072527	-0.61444	0.87165	0.96373	0.53893	0.73087
KLHL40	6	0.057055	0.5258	0.4943	0.80866	0.59903	0.76487
CRAMP1	6	-0.58757	-2.7639	0.019966	0.17456	0.0057123	0.08901
ZKSCAN3	6	0.041927	0.13469	0.56617	0.85169	0.89286	0.94373
LIN28A	5	0.092754	0.93665	0.39333	0.74475	0.34894	0.589
UBE2T	8	-0.33202	-2.4655	0.10981	0.46579	0.013683	0.15885
EGR4	6	0.010619	0.19273	0.72305	0.91136	0.84717	0.9207
BLMH	6	-0.22112	-2.1131	0.36823	0.73519	0.034592	0.26787
JMJD8	6	-0.40617	-2.3865	0.099544	0.44859	0.017009	0.18406
CCNF	21	-0.15275	-2.6791	0.34598	0.71857	0.0073826	0.10437
ZNF433	6	0.16602	1.7885	0.12122	0.48409	0.073696	0.31751
ASB2	19	0.05309	1.0555	0.19424	0.58783	0.2912	0.5393
ZNF771	6	0.059173	0.7653	0.48716	0.80566	0.44409	0.67135
MSL3	6	0.022586	0.37808	0.66087	0.89253	0.70537	0.83404
PRSS16	6	0.11304	0.8507	0.26127	0.65616	0.39494	0.6294
ZNF558	6	0.25222	1.779	0.025385	0.2032	0.07524	0.31871
FBXW7	16	0.0086873	0.16564	0.49914	0.81005	0.86844	0.93111
RXRG	7	0.15856	1.7608	0.11323	0.46879	0.078266	0.32207
CNOT4	10	0.11478	1.4833	0.1352	0.50426	0.13799	0.3768
LCOR	6	0.157	1.7553	0.13805	0.51109	0.079213	0.32331
DCAF8	15	-0.01651	-0.19344	0.70337	0.90595	0.84661	0.92047
FBXL19	22	-0.46367	-4.1433	0.00085568	0.017045	3.4232e-05	0.0020003
RORA	6	-0.010621	-0.19015	0.83371	0.95679	0.84919	0.92086
ATG4A	6	0.27737	1.496	0.013406	0.13467	0.13465	0.37217
PYGO2	6	0.077722	0.96723	0.39817	0.74799	0.33343	0.57942
SMURF1	14	-0.15231	-2.3663	0.43896	0.77204	0.017968	0.18789
TRIM15	12	-0.064553	-0.8962	0.95351	0.99376	0.37014	0.61041
RNF112	11	0.12025	1.6822	0.10268	0.45546	0.092521	0.33711
EGR2	6	-0.13235	-1.3875	0.62379	0.87761	0.16529	0.41014
PIAS3	7	0.057332	0.85016	0.44238	0.77511	0.39524	0.62958
PHF14	15	0.20637	1.1721	0.0019966	0.035176	0.24117	0.49108
UBTFL1	6	0.19804	1.6257	0.071306	0.37113	0.10401	0.34596
ZNF549	6	0.17145	1.1794	0.11238	0.46864	0.23825	0.48876
CBLL1	6	-0.30354	-2.3064	0.21249	0.61125	0.02109	0.20314
TAOK3	6	0.12047	0.81325	0.23759	0.63761	0.41607	0.64807
ZNF571	6	0.28313	1.9464	0.011979	0.12537	0.051607	0.30409
ROCK1	6	-0.065968	-0.74827	0.89675	0.9734	0.4543	0.68009
EPHX1	6	0.16585	1.1667	0.12151	0.48409	0.24332	0.49246
STK31	12	0.058335	0.80628	0.30633	0.6947	0.42008	0.65226
SPPL2A	12	0.051601	0.78764	0.33657	0.71837	0.43091	0.66001
UNK	9	-0.040839	-0.35779	0.91843	0.98592	0.7205	0.84485
NFE2	6	0.079128	1.0439	0.39276	0.74475	0.29652	0.54316
PRRX1	6	-0.01513	-0.20967	0.85454	0.96039	0.83393	0.91367
CTSD	6	0.054298	0.64119	0.50627	0.81161	0.5214	0.72786
EPHA1	6	0.10985	1.0539	0.27581	0.67151	0.29194	0.5393
SREBF2	6	-0.22198	-1.7066	0.36509	0.73314	0.087899	0.3319
ZNF841	6	0.28121	1.8934	0.012835	0.13043	0.058307	0.30758
ECT2L	10	0.26397	2.3053	0.0028523	0.043668	0.021149	0.20314
FBXO39	6	0.15425	1.3183	0.14404	0.52008	0.18741	0.43514
AURKA	8	-1.3407	-3.7707	0	0	0.00016276	0.0060068
ARID4B	12	-0.10188	-1.3114	0.71791	0.91136	0.18972	0.43703
GGT5	8	-0.25973	-2.4927	0.22561	0.62629	0.012677	0.15114
ZKSCAN4	6	0.060832	0.98145	0.47718	0.79819	0.32637	0.57361
USP25	6	0.026504	0.35981	0.63805	0.87967	0.71899	0.84386
ZXDB	6	0.166	1.6999	0.12122	0.48409	0.089154	0.33395
neg36	1	0.37253	0.58663	0.17941	0.56872	0.55745	0.73697
ZNF426	6	-0.099231	-0.74986	0.75528	0.92168	0.45334	0.67894
ZNF80	6	0.055019	0.64193	0.50428	0.81153	0.52092	0.72786
ZBTB37	12	0.060373	1.0882	0.29492	0.6875	0.27652	0.52604
ADAMTS15	6	0.064282	1.0207	0.46149	0.79102	0.30741	0.5547
PADI4	8	0.052968	0.61734	0.42983	0.76536	0.53701	0.73087
neg4	1	0.23011	0.63218	0.42413	0.76035	0.52727	0.72895
HOXA4	6	0.24058	1.645	0.031945	0.23285	0.099971	0.34363
E2F1	6	-0.18439	-2.3473	0.46264	0.79161	0.01891	0.19273
HIPK3	8	0.058003	0.45113	0.4093	0.75314	0.6519	0.79894
KDM5C	19	-0.14444	-2.7492	0.40787	0.75314	0.0059746	0.091879
ZNF543	6	-0.031825	-0.39722	0.93811	0.99097	0.6912	0.82555
PHEX	6	0.25263	1.9587	0.024244	0.19676	0.050146	0.30409
ZNF646	6	-0.051583	-0.79058	0.96349	0.99441	0.42919	0.65882
SIRT5	6	-0.055063	-1.2885	0.94609	0.99193	0.19757	0.44735
ZNF573	6	0.11948	1.4852	0.23987	0.63857	0.13749	0.3768
NR3C2	6	0.021823	0.3725	0.66372	0.89294	0.70952	0.83667
MAP4K3	6	0.17226	1.751	0.11067	0.46579	0.079945	0.3244
BIRC8	9	0.24063	2.1153	0.0068454	0.083916	0.034401	0.26787
TRIM44	6	0.00012693	0.0022505	0.77439	0.92725	0.9982	1
CNBP	4	-0.2703	-1.6967	0.3437	0.71857	0.089757	0.33412
DTX3L	11	0.070612	1.1654	0.26811	0.66384	0.24385	0.49295
SNAPC4	18	-1.8011	-7.7529	0	0	8.9844e-15	1.575e-11
RNF121	10	-0.074874	-0.9787	0.88762	0.97162	0.32773	0.57445
ANAPC5	12	-1.4378	-4.6483	0	0	3.3466e-06	0.00032593
TMPRSS13	6	0.046467	0.82282	0.5425	0.83377	0.41061	0.64397
UBE2QL1	7	0.32488	1.1633	0.0014261	0.026316	0.24469	0.49377
RNF138	11	-0.032137	-0.68384	0.85225	0.96039	0.49408	0.70732
RNASEL	6	0.022077	0.15545	0.66315	0.89294	0.87647	0.93669
MLX	6	-0.13643	-1.3933	0.6101	0.87617	0.16352	0.40831
KDM1A	10	-0.077771	-1.037	0.86994	0.96306	0.29976	0.54657
KDM2B	32	-0.059709	-1.4564	0.9826	0.99714	0.14529	0.38736
RNPEPL1	6	0.015994	0.11674	0.69595	0.90303	0.90707	0.95159
ZNF781	6	0.28878	1.8054	0.0099829	0.11006	0.071016	0.31598
ING1	6	-0.47567	-2.5803	0.055334	0.32343	0.0098724	0.12725
SBK1	6	-0.23199	-2.1334	0.34569	0.71857	0.032892	0.26228
SMYD1	4	-0.068182	-0.6296	0.88876	0.97162	0.52896	0.72898
VRK1	6	-0.87342	-2.6392	0.0014261	0.026316	0.0083102	0.11381
ZIM2	3	0.065779	0.52702	0.61808	0.87733	0.59818	0.76433
FEV	6	-0.043638	-0.52027	0.99373	0.99714	0.60287	0.76686
ZIC2	6	0.13671	0.79976	0.19082	0.58326	0.42385	0.65463
NFIA	7	0.17216	1.7757	0.090702	0.43207	0.075775	0.31926
SPG7	6	-0.12023	-1.2626	0.66828	0.89341	0.20674	0.45702
RPS6KA6	12	0.1459	1.5821	0.0502	0.30556	0.11363	0.35504
FAM105B	6	-0.018317	-0.41851	0.86452	0.96039	0.67557	0.81562
HACE1	12	0.26401	2.0661	0.0022818	0.037559	0.038821	0.28476
DPP6	6	0.038334	0.40594	0.58214	0.86027	0.68479	0.82143
MTF1	6	-0.090906	-1.5186	0.78979	0.93453	0.12886	0.36672
FOXN1	6	-0.042147	-0.78031	0.98517	0.99714	0.43521	0.66398
ZNF337	6	0.087427	2.0361	0.35511	0.72332	0.041741	0.2929
GATA3	6	0.0052933	0.31716	0.74615	0.91857	0.75112	0.86626
TIE1	6	-0.20219	-2.0027	0.41072	0.75314	0.045205	0.29723
CPO	6	-0.065892	-0.86331	0.89703	0.9734	0.38797	0.6249
DCUN1D2	9	-0.047619	-0.92608	0.95921	0.99379	0.3544	0.59452
ZNF282	6	-0.040292	-0.24767	0.97889	0.99714	0.80439	0.89803
ID1	6	-0.1942	-1.7186	0.43326	0.76717	0.085686	0.33
HHEX	6	-0.2306	-1.8432	0.34712	0.71857	0.065297	0.31407
PBX3	6	0.19109	1.7791	0.079863	0.39326	0.075222	0.31871
SRC	6	-0.1744	-1.5813	0.48831	0.80679	0.11381	0.35504
MDM4	10	-0.67782	-4.0299	0.0014261	0.026316	5.5795e-05	0.002835
NEK5	6	0.12808	0.5195	0.21734	0.6165	0.60341	0.76686
VENTX	6	0.017247	0.26905	0.68939	0.90086	0.78789	0.88736
ZCWPW2	12	-0.061536	-1.1	0.97205	0.9965	0.27132	0.52304
DCAF6	10	0.080601	0.88624	0.24786	0.64562	0.37549	0.61574
JUN	6	0.059459	0.56717	0.48488	0.80492	0.5706	0.74187
FOXP4	6	-0.033774	-0.24598	0.94866	0.99284	0.80569	0.89842
USP53	12	0.22141	2.2594	0.0065602	0.082437	0.023856	0.21446
ABHD4	6	0.11279	1.2747	0.26127	0.65616	0.20243	0.45204
MMP25	6	-0.2331	-2.1537	0.34284	0.71857	0.031263	0.25748
ZNF532	8	-0.19494	-1.6088	0.38363	0.74064	0.10767	0.34848
KLHL41	6	0.20426	1.8034	0.063035	0.34639	0.07132	0.31598
JMJD6	4	-0.3387	-1.6603	0.23987	0.63857	0.096853	0.33905
ZFP1	6	-0.010106	-0.10664	0.83058	0.95538	0.91507	0.95654
ZNF84	6	0.072722	1.581	0.41814	0.75841	0.11388	0.35504
RC3H2	9	0.1981	2.0809	0.029663	0.22175	0.037444	0.27918
ATF5	6	0.14837	1.1707	0.16087	0.54917	0.24173	0.49108
F11	6	0.10914	0.87494	0.27752	0.67243	0.38161	0.62171
USP17L3	5	-0.24844	-0.94405	0.336	0.71837	0.34515	0.58672
HELLS	6	0.020414	0.21537	0.67142	0.8937	0.82948	0.91051
43529	9	-0.0057139	-0.096459	0.71107	0.90932	0.92316	0.96098
PARP9	12	0.041746	0.76468	0.37621	0.73826	0.44446	0.67135
MMP21	6	-0.096895	-0.23841	0.76241	0.92387	0.81157	0.90127
HOXA5	6	0.071367	1.0478	0.42356	0.76035	0.29473	0.54101
NEUROG2	6	-0.0015998	-0.025675	0.78437	0.93225	0.97952	0.99168
MEOX1	6	-0.017434	-0.18878	0.86195	0.96039	0.85026	0.92086
CUL5	11	0.11076	1.404	0.1275	0.49283	0.1603	0.40609
TRIM27	12	0.10774	1.5336	0.12693	0.49171	0.12512	0.36454
DPP7	6	-0.016067	-0.19645	0.85596	0.96039	0.84425	0.91953
TRHDE	3	0.043134	0.94223	0.7028	0.90555	0.34607	0.58672
ZBTB22	6	-0.33485	-2.2917	0.16857	0.56139	0.021922	0.20629
FOXD2	6	0.13059	1.1135	0.21192	0.61125	0.26549	0.51697
LRRK1	6	0.04001	0.48448	0.57444	0.8552	0.62805	0.78193
CHD2	12	0.20748	2.0248	0.0091272	0.10423	0.04289	0.29543
ASB15	16	0.15262	1.8722	0.018825	0.1688	0.061179	0.31359
EBF4	6	0.17997	1.139	0.097832	0.44778	0.2547	0.50378
neg78	1	0.33331	0.59903	0.23132	0.63113	0.54915	0.73322
neg94	1	0.37863	0.58479	0.17056	0.56139	0.55869	0.73735
ASB9	9	0.16559	2.1961	0.061038	0.344	0.028084	0.24192
ZNF572	6	-0.12772	-1.2384	0.64176	0.88097	0.21556	0.46735
MITF	6	-0.031387	-0.5912	0.93697	0.99097	0.55439	0.73485
FBXW2	14	0.049688	0.6923	0.30291	0.69096	0.48875	0.703
KLHL6	6	0.17481	0.94946	0.10582	0.46221	0.34239	0.58515
KDM4D	6	-0.031198	-0.38824	0.93497	0.99097	0.69784	0.82993
PRMT6	3	0.15176	1.4002	0.32944	0.71182	0.16144	0.40673
ZNF124	6	0.16152	1.9321	0.13063	0.49675	0.053342	0.30414
MUM1	6	-0.031597	-0.27205	0.93697	0.99097	0.78559	0.88559
RNF186	11	-0.058336	-1.1089	0.97975	0.99714	0.26748	0.5197
TRIM64	4	-0.049052	-0.29412	0.96292	0.99441	0.76867	0.87697
ZNF746	6	0.15251	1.4235	0.14775	0.52589	0.15459	0.39894
PAX2	6	-0.1223	-1.3767	0.66001	0.89206	0.16861	0.41221
IRF6	6	-0.031884	-0.32506	0.93839	0.99097	0.74514	0.86282
HOXD3	6	-0.046547	-0.87247	0.99116	0.99714	0.38295	0.62221
OMA1	6	0.099563	1.5467	0.30975	0.69582	0.12195	0.36158
MIXL1	6	0.11549	1.1339	0.25299	0.64982	0.25682	0.50614
NIM1K	6	0.12172	1.0515	0.23417	0.63524	0.29305	0.53933
PATZ1	13	-0.24476	-2.6338	0.15231	0.535	0.0084435	0.1143
TFCP2	7	0.071335	1.0557	0.38249	0.74064	0.29111	0.5393
ZNF44	6	0.2556	1.7842	0.023388	0.19477	0.074387	0.31805
CTSS	6	0.16231	1.9557	0.12921	0.49454	0.050499	0.30409
neg13	1	0.28323	0.61491	0.31175	0.69582	0.53862	0.73087
SH3RF1	10	0.06839	0.98006	0.29464	0.68729	0.32706	0.57374
AXL	6	-0.43703	-1.6822	0.077581	0.38636	0.092537	0.33711
EPHB3	6	-0.028319	-0.24537	0.91728	0.98592	0.80617	0.89842
CIT	6	-0.32685	-2.1463	0.18511	0.57573	0.03185	0.2591
TRIM6	4	0.30642	1.5552	0.0251	0.20183	0.1199	0.3596
FBXO24	9	-0.027945	-0.38098	0.84484	0.96022	0.70322	0.83294
BRD8	6	-0.52912	-2.6842	0.036794	0.25494	0.0072712	0.10363
HNF4A	6	-0.13255	-0.95981	0.6235	0.87761	0.33715	0.58131
PSMA5	5	-1.1411	-2.3948	0.00028523	0.0062112	0.016631	0.18165
CPD	18	-0.27743	-2.5819	0.05676	0.32677	0.0098258	0.12712
HIC2	12	-0.068465	-1.0111	0.92727	0.99055	0.31195	0.5569
PRSS37	6	0.038487	0.52175	0.58186	0.86027	0.60185	0.76619
NR2C1	6	-0.013531	-0.13329	0.84683	0.96022	0.89396	0.94404
PSMB10	6	-0.018108	-0.21861	0.86395	0.96039	0.82696	0.90944
ZNF300	6	-0.051826	-0.77898	0.96235	0.99441	0.43599	0.6646
ZNF574	6	-0.56039	-2.5035	0.026526	0.2053	0.012297	0.14765
USP10	6	-0.53372	-2.5369	0.034227	0.24341	0.011185	0.13956
RNF13	9	0.13152	1.4365	0.12037	0.48284	0.15085	0.3944
FBXO4	12	-0.080279	-0.49765	0.85111	0.96039	0.61873	0.77752
ZNF600	6	0.13365	1.3315	0.20023	0.59391	0.18304	0.43156
STK11	6	-0.7891	-2.4359	0.002567	0.040724	0.014854	0.16854
ZNF112	6	-0.18568	-1.5465	0.45836	0.79009	0.12199	0.36158
SOCS5	8	0.12393	1.0606	0.16857	0.56139	0.28888	0.5382
OTUD7B	6	0.020964	0.20782	0.66885	0.89341	0.83537	0.91383
MYF6	6	0.10755	1.2217	0.28408	0.68172	0.22183	0.46993
NPAS2	6	-0.087197	-0.77813	0.8089	0.94516	0.43649	0.66479
SALL2	6	-0.019124	-0.39804	0.86794	0.96176	0.6906	0.8255
MAP3K6	6	-0.18021	-0.69144	0.47233	0.7975	0.48929	0.703
ZNF770	6	0.0019165	0.02384	0.76212	0.92387	0.98098	0.9923
ATF1	6	0.21143	1.3516	0.055334	0.32343	0.1765	0.42182
GSC	6	0.14932	1.2386	0.15716	0.54277	0.21548	0.46735
ZNF267	6	-0.061631	-1.2149	0.91786	0.98592	0.22439	0.47335
TCF3	6	-0.11609	-1.3258	0.68397	0.8988	0.1849	0.43276
CBX4	6	-0.2211	-1.565	0.36823	0.73519	0.11757	0.3578
neg56	1	0.30698	0.6073	0.27011	0.6655	0.54365	0.73253
SMURF2	10	-0.21159	-2.3523	0.28665	0.68368	0.018659	0.19089
FOXP3	6	0.19725	1.7222	0.072447	0.37189	0.085042	0.32946
ULK2	6	-0.049748	-0.43718	0.97433	0.99708	0.66198	0.8054
FBXO42	13	-0.30787	-3.2511	0.069025	0.36527	0.0011497	0.026173
RNF10	12	-0.0038858	-0.086658	0.64832	0.88512	0.93094	0.96479
FBXW8	17	-0.010125	-0.12497	0.61523	0.87622	0.90054	0.94749
ADAMTS20	6	0.17032	1.6897	0.11352	0.46879	0.09109	0.33582
ZNF808	6	0.198	0.84712	0.071306	0.37113	0.39693	0.6317
ABHD17B	6	0.13402	1.2841	0.19937	0.59338	0.19912	0.44837
ABL1	6	0.20781	1.5785	0.058756	0.33442	0.11446	0.35532
KCNA10	6	-0.067175	-0.63802	0.89133	0.97233	0.52346	0.72798
ADCK1	6	-0.030562	-0.41487	0.93297	0.99097	0.67824	0.81642
ZNF684	6	-0.1211	-1.2276	0.666	0.89341	0.2196	0.46947
ZNF629	6	-0.14829	-1.1939	0.56817	0.85237	0.23253	0.48428
RNFT1	8	-0.028556	-0.2783	0.86195	0.96039	0.78078	0.88371
HMBOX1	6	0.10729	0.97039	0.28494	0.68238	0.33185	0.5779
KLF2	6	0.017036	0.20152	0.69082	0.90138	0.84029	0.91606
IRF2	6	0.22077	1.9252	0.046207	0.29348	0.054205	0.30414
AHR	6	0.019166	0.31509	0.67855	0.89557	0.75269	0.86664
USP6	6	-0.13208	-1.0758	0.62464	0.87803	0.28202	0.5313
ZNF530	6	0.26629	1.9087	0.017399	0.15927	0.056305	0.30512
SPOP	6	0.0099788	0.1511	0.72504	0.91136	0.87989	0.93763
WDTC1	18	-0.10536	-1.6799	0.65117	0.88591	0.092984	0.33711
MTF2	17	0.17169	2.2046	0.0094124	0.10577	0.02748	0.23878
PWWP2A	6	0.17242	1.8035	0.1101	0.46579	0.071312	0.31598
HAT1	11	0.0077167	0.13978	0.58842	0.86318	0.88883	0.94289
ZNF154	6	0.16529	1.8837	0.12322	0.48758	0.059612	0.30963
GMCL1	6	-0.17226	-1.5222	0.4943	0.80866	0.12797	0.3661
CTSZ	6	0.027734	0.51221	0.63234	0.87899	0.6085	0.77
TDRD1	21	0.047318	1.1144	0.19766	0.5913	0.26509	0.51688
MAP2K4	6	0.099768	0.82729	0.30918	0.69576	0.40807	0.64244
RNF175	9	0.0080047	0.090412	0.63577	0.87899	0.92796	0.96312
PDK1	5	0.0033807	0.14291	0.78009	0.93027	0.88636	0.94141
DLX4	6	0.057185	0.60805	0.49401	0.80866	0.54315	0.73242
DCAF10	15	-0.06748	-1.0862	0.91614	0.98588	0.27739	0.52684
CREM	6	0.020817	0.27235	0.66942	0.89341	0.78535	0.88559
CDK13	6	0.0343	0.59576	0.60411	0.87279	0.55134	0.73322
STAT2	6	-0.0533	-0.60014	0.95608	0.99379	0.54841	0.73322
CERS3	6	0.1536	1.7341	0.14575	0.52303	0.082899	0.32653
ZNF98	6	-0.062785	-0.51004	0.91358	0.98494	0.61002	0.7708
SGK2	6	0.085306	1.1795	0.36423	0.73314	0.23819	0.48876
NEUROD4	6	0.18055	1.5547	0.096691	0.44488	0.12002	0.3596
ADAM22	6	0.010942	0.16801	0.72248	0.91136	0.86657	0.93018
PRKY	5	0.33845	1.6132	0.0057045	0.074074	0.10669	0.34848
ZNF419	6	0.22661	1.6062	0.041358	0.27567	0.10822	0.34848
USP9X	6	-0.56779	-2.8241	0.0251	0.20183	0.004742	0.080316
ZNF367	5	0.12285	1.1386	0.2895	0.68368	0.25486	0.50378
PRMT9	5	0.15257	1.4602	0.19852	0.59184	0.14424	0.38575
ZNF805	6	0.15106	1.6218	0.15117	0.53266	0.10484	0.34684
PRSS22	6	0.13722	1.4248	0.18739	0.57784	0.1542	0.39872
ADAM19	6	0.19749	1.7444	0.072447	0.37189	0.081082	0.3253
ZBTB10	9	0.023262	0.20782	0.55248	0.84144	0.83537	0.91383
PHRF1	11	-0.11064	-1.3291	0.67513	0.89388	0.1838	0.43176
CPVL	6	0.15784	1.7265	0.13577	0.50584	0.084256	0.32935
PHOX2A	6	-0.15651	-1.9864	0.54278	0.83377	0.046988	0.29749
