Gene	sgRNA	1qDi|beta	1qDi|z	1qDi|p-value	1qDi|fdr	1qDi|wald-p-value	1qDi|wald-fdr
LCT	4	-0.14044	-0.41396	0.72693	0.97162	0.6789	0.82492
MYLIP	4	0.10614	0.74854	0.49185	0.92443	0.45413	0.72689
EPB41L4A	4	-0.0033861	-0.063301	0.85014	0.9863	0.94953	0.97602
REXO1	4	-0.37734	-2.1222	0.27948	0.82918	0.033823	0.41455
PITPNM1	4	-0.12437	-1.3769	0.77531	0.9775	0.16853	0.60247
ZNF24	4	0.27609	1.2628	0.12351	0.63448	0.20665	0.60247
PDIK1L	4	-0.079584	-0.50665	0.90677	0.99087	0.6124	0.7827
LCN15	4	0.059254	0.44015	0.64096	0.95759	0.65983	0.81289
LCE3A	4	0.15274	1.7296	0.35929	0.87262	0.083707	0.60247
LCMT2	4	-0.088781	-1.2932	0.87719	0.98753	0.19593	0.60247
GORASP2	4	0.15537	1.1815	0.35263	0.86892	0.23741	0.6052
C17orf62	4	0.32333	1.0538	0.075129	0.50841	0.29195	0.62687
FAM120C	4	-0.12926	-0.78556	0.75945	0.97467	0.43213	0.71302
SYCE2	4	0.15146	0.76514	0.36267	0.87403	0.44419	0.72114
DBF4B	4	0.080846	0.24854	0.57046	0.9441	0.80372	0.89756
NUP133	4	-0.53151	-1.3957	0.13703	0.66083	0.16281	0.60247
RARS2	4	-0.94036	-2.7098	0.017949	0.22012	0.0067317	0.17029
NXNL2	4	-0.15094	-1.1027	0.69948	0.96688	0.27014	0.61775
CD160	4	-0.005632	-0.074662	0.85839	0.98654	0.94048	0.97171
YBEY	4	-0.46972	-1.9121	0.18422	0.73864	0.055867	0.52487
INHBC	4	0.18159	0.38843	0.29172	0.8389	0.6977	0.83574
SLC9A1	4	-0.047916	-0.24429	0.99632	0.99955	0.807	0.89974
NDUFB7	4	-0.58325	-2.3417	0.10635	0.60237	0.019197	0.30763
B3GALNT2	4	-0.057708	-0.82699	0.97504	0.99879	0.40824	0.69776
RANGRF	4	0.0453	0.57457	0.68646	0.96408	0.56558	0.76425
EPHB6	4	0.12633	0.89713	0.43124	0.90128	0.36965	0.67239
TRADD	4	0.1439	1.0834	0.38181	0.87997	0.27863	0.6214
KRTAP2-4	4	-0.49578	-1.9389	0.16224	0.70187	0.052519	0.51051
LRRC47	4	0.066524	0.35102	0.61888	0.9574	0.72557	0.85192
IL22RA2	4	0.16594	1.4408	0.32682	0.85251	0.14964	0.60247
SLC5A11	4	0.054349	0.30694	0.65593	0.95962	0.75889	0.87032
C7orf50	4	0.29789	1.4946	0.098996	0.58287	0.13502	0.60247
GOLIM4	4	0.41525	1.2646	0.024861	0.27023	0.20601	0.60247
ARL6IP4	4	-0.094128	-1.2408	0.86088	0.98662	0.21468	0.60247
MTRF1	4	-0.0062006	-0.080474	0.86008	0.98654	0.93586	0.96976
FAM83G	4	0.3309	1.2663	0.068516	0.48284	0.20542	0.60247
WBP5	4	-0.40218	-1.0499	0.24886	0.80739	0.29376	0.62859
TMED7-TICAM2	4	0.21595	0.88317	0.22002	0.77971	0.37714	0.67766
NMNAT3	4	0.10902	0.82325	0.48275	0.91956	0.41036	0.69938
NKX2-1	4	0.035224	0.26965	0.72032	0.97045	0.78743	0.88733
TP53TG3B	4	-0.030905	-0.43197	0.94193	0.99585	0.66576	0.81653
SRP54	4	-1.3403	-2.313	0.0022872	0.055422	0.020724	0.31914
LRRTM1	4	0.10387	1.3464	0.49826	0.92478	0.17816	0.60247
CTAGE9	4	-0.037145	-0.15348	0.96251	0.99784	0.87802	0.93899
WFS1	4	0.034481	0.39758	0.72221	0.97081	0.69094	0.8319
MAGEA2	4	-0.099343	-0.62091	0.84731	0.9863	0.53466	0.75846
CCL14	4	0.091315	1.1751	0.53759	0.93784	0.23996	0.60614
CCDC148	4	-0.082135	-0.62604	0.89802	0.98933	0.53129	0.75764
PHACTR2	4	-0.025114	-0.1377	0.92313	0.99337	0.89047	0.94533
GPR137C	4	-0.013185	-0.10283	0.8838	0.98822	0.9181	0.96
TPPP	4	0.1101	0.9047	0.47951	0.91842	0.36562	0.67008
PCDHB3	4	0.095807	0.274	0.52392	0.9326	0.78408	0.88553
SIGLEC1	4	0.14682	1.4216	0.3742	0.87787	0.15514	0.60247
PIGW	4	-0.11261	-1.2298	0.80842	0.98088	0.21876	0.6026
CCNI	4	-0.11692	-0.65467	0.79619	0.97906	0.51268	0.7553
DRAXIN	4	-0.082511	-0.49002	0.89703	0.98933	0.62412	0.78916
MOG	4	-0.063031	-0.47248	0.95714	0.99772	0.63659	0.79794
ZNF274	4	0.019338	0.25551	0.77337	0.97743	0.79833	0.89394
BPTF	4	-1.5301	-2.7411	0.00049722	0.015924	0.0061226	0.16223
FMNL3	4	0.30325	1.1371	0.093874	0.56778	0.25549	0.61034
ELAC1	4	0.1485	0.94991	0.37003	0.87501	0.34216	0.6565
ZNF883	4	-0.043625	-0.25684	0.98275	0.99879	0.7973	0.89334
GDF10	4	0.39515	1.3045	0.032269	0.31615	0.19207	0.60247
PRRC1	4	0.22091	0.78347	0.21047	0.77146	0.43335	0.71404
CLCN4	4	0.036003	0.25145	0.71743	0.97002	0.80147	0.89622
PCNXL3	4	0.0078051	0.062042	0.81111	0.98124	0.95053	0.97671
GPR68	4	0.041441	0.29115	0.70058	0.96697	0.77094	0.87782
WIPF3	4	0.086049	0.25748	0.5537	0.94014	0.79681	0.89311
ZNF174	4	-0.0684	-1.3492	0.94043	0.99579	0.17727	0.60247
TCHHL1	4	0.36984	1.4232	0.044103	0.37987	0.15466	0.60247
SMIM5	4	-0.14544	-1.2124	0.71316	0.96912	0.22535	0.60307
DEFB125	4	0.28287	1.285	0.11625	0.623	0.1988	0.60247
PRKD3	4	0.016385	0.10542	0.78157	0.97865	0.91604	0.95865
RASSF3	4	0.081988	0.64317	0.56683	0.94308	0.52012	0.75567
RAD21	4	-0.74486	-1.4135	0.046738	0.3938	0.15751	0.60247
SFXN2	4	-0.21635	-0.72051	0.5454	0.93819	0.47121	0.73737
TFRC	4	-1.0996	-2.7126	0.0083532	0.1357	0.0066758	0.16974
CSNK1G3	4	0.194	1.0628	0.26422	0.82212	0.28789	0.62573
SDCBP2	4	0.48492	1.3721	0.0093974	0.14674	0.17003	0.60247
FRMD3	4	0.45453	1.3222	0.014718	0.19616	0.18611	0.60247
NOS3	4	0.09583	1.1898	0.52382	0.9326	0.23413	0.60512
EPS8L3	4	0.14545	1.677	0.37744	0.87899	0.093541	0.60247
FAM159A	4	-0.008897	-0.3541	0.86913	0.98708	0.72326	0.8508
DBH	4	0.045832	0.29896	0.68462	0.96395	0.76497	0.87447
ATAD5	4	-0.40475	-1.2062	0.24647	0.80646	0.22773	0.60337
RASEF	4	0.0098584	0.15351	0.80345	0.98041	0.87799	0.93899
MDK	4	0.17378	1.3736	0.30922	0.84683	0.16957	0.60247
SMARCA2	4	0.15699	0.58542	0.3484	0.8669	0.55826	0.76391
REL	4	0.0032071	0.022041	0.82642	0.98373	0.98242	0.99195
LCA5L	4	-0.12122	-1.7632	0.78535	0.97881	0.077863	0.60247
ZNF17	4	-0.033695	-0.15455	0.95078	0.99699	0.87717	0.93864
MAGEC3	4	0.042125	0.16087	0.69844	0.96688	0.8722	0.93635
ASF1B	4	-0.011681	-0.59596	0.87878	0.98787	0.5512	0.76315
MRPL45	4	-0.62591	-1.9036	0.086217	0.54511	0.056961	0.5305
FAM178B	4	0.099217	0.45117	0.51313	0.92941	0.65186	0.80789
XK	4	-0.3392	-1.4876	0.32876	0.85395	0.13686	0.60247
PRR7	4	0.029818	0.53598	0.73827	0.97332	0.59197	0.7721
NRAP	4	0.1822	1.383	0.29052	0.83847	0.16666	0.60247
FHL1	4	0.25232	1.5689	0.15777	0.69456	0.11668	0.60247
KIFC3	4	0.030211	0.4138	0.73717	0.9731	0.67902	0.82498
CTAG1B	4	-0.24322	-1.72	0.48946	0.92379	0.085427	0.60247
USP17L18	4	-0.64596	-1.7168	0.077566	0.51639	0.086024	0.60247
MACROD1	4	0.0077444	0.067062	0.81116	0.98124	0.94653	0.97488
VRK2	4	0.15613	0.71869	0.35054	0.8675	0.47233	0.73786
CLDN1	4	0.17935	1.2857	0.29679	0.8432	0.19855	0.60247
TARS2	4	-1.2281	-2.8605	0.0038286	0.078252	0.0042296	0.13133
DCLK1	4	0.27958	1.2044	0.11933	0.62794	0.22844	0.60359
CIB3	4	0.19196	1.2732	0.2687	0.82466	0.20293	0.60247
EYS	4	0.1826	1.4611	0.28968	0.8379	0.14399	0.60247
TMEM55B	4	0.071771	1.056	0.60059	0.95335	0.29098	0.62623
REN	4	-0.18501	-1.4865	0.6158	0.95719	0.13715	0.60247
RSPO1	4	0.40328	1.4065	0.028938	0.29573	0.15958	0.60247
C5orf28	4	0.26343	1.2946	0.14061	0.66745	0.19545	0.60247
TRDMT1	4	0.29132	1.0852	0.10616	0.60158	0.27784	0.62115
TUBB2B	4	-0.3387	-1.5069	0.32941	0.85429	0.13183	0.60247
MRPL52	4	-0.86395	-2.4018	0.026502	0.28097	0.016313	0.28431
OR8J1	4	0.13486	0.44232	0.40782	0.89046	0.65826	0.81205
PRDM2	4	0.056689	0.71093	0.64892	0.95957	0.47713	0.74016
VPS52	4	-0.80536	-2.7039	0.034407	0.32858	0.0068539	0.17188
HPS1	4	0.33363	1.4801	0.066428	0.47748	0.13885	0.60247
TRIM25	4	0.20904	1.0339	0.23389	0.795	0.3012	0.63171
TSG101	4	-1.636	-3.6677	0.00039777	0.015842	0.00024472	0.028286
IL4	4	0.13166	1.2715	0.41627	0.89397	0.20355	0.60247
MAGED4	4	0.052496	0.63464	0.66194	0.95962	0.52566	0.75748
VSTM1	4	-0.26043	-1.4767	0.45625	0.91178	0.13975	0.60247
THOC3	4	-1.5135	-2.6324	0.00049722	0.015924	0.0084786	0.19312
LIM2	4	0.060059	0.60823	0.63857	0.9574	0.54303	0.76134
LRRC45	4	-0.054671	-0.31137	0.98474	0.99879	0.75552	0.86858
ADGRG2	4	0.28599	1.2359	0.11267	0.61526	0.2165	0.60247
EFCAB7	4	0.15643	1.2074	0.34989	0.86713	0.22729	0.60337
SCNN1G	4	0.13265	1.1046	0.41348	0.89248	0.26934	0.61703
CLDN25	4	-0.12065	-1.7793	0.7866	0.97881	0.075192	0.60247
CORT	4	0.092366	0.59946	0.53446	0.93684	0.54887	0.76258
HMG20B	4	-0.2709	-1.3838	0.43805	0.90426	0.16643	0.60247
SLC33A1	4	-0.88813	-2.8062	0.023618	0.26128	0.005013	0.14312
DPY19L1	4	-0.63201	-2.072	0.084029	0.53922	0.038264	0.44152
LILRB4	4	-0.038844	-0.33378	0.96753	0.99796	0.73855	0.85849
GLT1D1	4	-0.18682	-1.4214	0.61192	0.9569	0.1552	0.60247
APOBEC1	4	-0.045155	-0.60708	0.98752	0.99879	0.5438	0.76156
HEPACAM2	4	0.047772	0.26394	0.6781	0.96361	0.79183	0.88983
KRT38	4	-0.17903	-1.5928	0.62923	0.9574	0.11121	0.60247
ANTXR2	4	0.12895	1.1011	0.42412	0.89856	0.27086	0.6179
DYNC1I2	4	-0.79917	-1.7851	0.035352	0.3338	0.074251	0.59949
PTPN13	4	0.28652	1.2542	0.11192	0.61375	0.20976	0.60247
TEN1	4	-0.37387	-1.2744	0.28401	0.83328	0.20252	0.60247
OR9K2	4	-0.050078	-1.2263	0.99672	0.99965	0.22009	0.6026
SLC25A45	4	-0.13215	-1.7701	0.75209	0.97377	0.076705	0.60247
EIF4EBP1	4	0.038516	0.32736	0.71012	0.96807	0.7434	0.86144
LCTL	4	0.047704	0.36916	0.67835	0.96363	0.71201	0.84445
FCRL1	4	0.30186	1.272	0.095167	0.57237	0.20338	0.60247
ZNF500	4	-0.11614	-0.82246	0.79873	0.9791	0.41082	0.69972
SMIM4	4	-0.15431	-1.0178	0.69028	0.96451	0.30877	0.63659
KAZALD1	4	-0.02139	-0.26597	0.91025	0.9915	0.79027	0.88887
KIFAP3	4	-0.18945	-1.1707	0.60655	0.95633	0.24172	0.60695
FAM150B	4	0.089239	1.3715	0.544	0.93818	0.17023	0.60247
CDRT15L2	4	0.062612	0.78626	0.63072	0.9574	0.43172	0.71295
LY6E	4	0.029987	0.16591	0.73777	0.9733	0.86823	0.93459
HSPB11	4	0.26848	0.87254	0.13305	0.65189	0.38291	0.68178
TBX19	4	0.01485	0.075417	0.78729	0.97881	0.93988	0.97154
FGF10	4	0.19818	1.3946	0.25557	0.81603	0.16315	0.60247
RBM8A	4	-1.856	-3.2394	4.9722e-05	0.0028986	0.0011977	0.065994
IGF2BP1	4	-0.14935	-1.0975	0.70336	0.96738	0.27242	0.61844
PFKFB1	4	0.17858	1.3499	0.29818	0.84362	0.17704	0.60247
TNFSF18	4	0.44576	1.4375	0.016508	0.21053	0.15059	0.60247
ATCAY	4	-0.026386	-0.38637	0.92696	0.9935	0.69923	0.83655
CLEC12B	4	0.21791	1.4106	0.21689	0.77962	0.15836	0.60247
KIAA1328	4	0.043624	0.41298	0.69272	0.96477	0.67962	0.82522
LETMD1	4	0.11358	0.38915	0.46828	0.91584	0.69716	0.83565
LGALS8	4	0.28688	1.3475	0.11153	0.61375	0.17781	0.60247
MFSD6	4	0.071777	0.58363	0.60054	0.95335	0.55947	0.76391
ECI2	4	0.041362	0.47866	0.70068	0.96697	0.63218	0.79458
ETV1	4	-0.069546	-0.34061	0.93646	0.99525	0.7334	0.85574
WFDC10A	4	0.1444	0.78557	0.38007	0.87944	0.43212	0.71302
NEK8	4	0.18436	0.93758	0.2861	0.83514	0.34846	0.66047
TSHZ1	4	0.044954	0.33476	0.6879	0.9643	0.73781	0.85806
FAM72B	4	0.069866	0.31896	0.6077	0.95663	0.74976	0.86577
ACTN2	4	-0.18285	-0.69865	0.62033	0.9574	0.48477	0.74433
ACOX1	4	-0.29847	-1.5452	0.39156	0.88423	0.12231	0.60247
MCM3AP	4	-0.91059	-2.5899	0.020734	0.23911	0.0095995	0.20692
GAST	4	-0.13566	-0.65318	0.7416	0.97377	0.51364	0.75553
KTN1	4	-0.079232	-0.3224	0.90787	0.99137	0.74715	0.8642
DNAJB5	4	-0.20314	-1.3987	0.57463	0.9441	0.1619	0.60247
BEND5	4	0.079689	0.6205	0.57389	0.9441	0.53493	0.75846
BCAP29	4	-0.10911	-0.49809	0.81916	0.98289	0.61842	0.786
PRR20B	4	0.38911	1.198	0.034855	0.33082	0.23091	0.60459
NUP188	4	-0.62081	-2.1204	0.087808	0.54896	0.033968	0.41555
CCDC70	4	0.1642	1.4039	0.331	0.8572	0.16036	0.60247
TMEM116	4	0.064105	0.82282	0.62644	0.9574	0.41061	0.69955
RNASE2	4	0.17605	1.0872	0.30415	0.84545	0.27694	0.62065
PCK1	4	0.17827	1.644	0.29888	0.84362	0.10018	0.60247
PSG6	4	-0.085682	-0.58232	0.88718	0.98853	0.56035	0.76391
ACLY	4	-1.5893	-2.8643	0.00049722	0.015924	0.0041797	0.13133
SLC38A3	4	0.081255	0.46873	0.56941	0.9441	0.63926	0.79941
SPR	4	0.15543	1.0899	0.35243	0.86892	0.27575	0.62015
NEK9	4	0.28585	1.4396	0.11307	0.61691	0.14998	0.60247
CORO1A	4	0.14206	0.91988	0.38708	0.88205	0.35763	0.66627
WDR66	4	0.19692	1.2963	0.25791	0.81662	0.19487	0.60247
RDH13	4	-0.011458	-0.10837	0.87778	0.98753	0.9137	0.9572
ILDR1	4	-0.15815	-1.2037	0.68163	0.96395	0.2287	0.60359
TMEM132D	4	-0.044545	-0.17624	0.98573	0.99879	0.86011	0.92981
TNFAIP8L1	4	0.025058	0.2243	0.75353	0.97397	0.82252	0.90664
CACNA1F	4	0.086034	0.58386	0.5537	0.94014	0.55932	0.76391
RSPO2	4	0.17696	0.97107	0.30196	0.84514	0.33152	0.64947
IFNA4	4	0.30735	1.2126	0.089897	0.55665	0.22527	0.60307
PHF20	4	0.161	1.2332	0.33801	0.8596	0.21752	0.60247
HPD	4	-0.038972	-0.2744	0.96793	0.99796	0.78378	0.88529
RGPD3	4	-0.37731	-1.0946	0.27948	0.82918	0.27369	0.61953
LMAN1	4	-0.027104	-0.23291	0.92979	0.99394	0.81583	0.90383
CD274	4	0.25034	1.5342	0.16055	0.69952	0.12497	0.60247
DMRTC1B	4	0.039077	1.2557	0.70813	0.96779	0.20921	0.60247
CD5L	4	0.00063123	0.0038934	0.83522	0.98545	0.99689	0.99863
ARL8A	4	0.040763	0.2411	0.70247	0.96701	0.80947	0.90104
TMEM56	4	0.14352	0.96535	0.38256	0.88032	0.33437	0.65098
PYCR2	4	-0.13191	-0.98947	0.75239	0.97377	0.32243	0.64463
PRH1	4	0.18237	1.0569	0.29013	0.8379	0.29055	0.62619
INTS10	4	-1.1676	-2.1686	0.0053699	0.099265	0.030115	0.39039
C9orf131	4	0.08996	0.64441	0.54182	0.93816	0.51931	0.75567
RPL7L1	4	-0.83088	-1.8593	0.03043	0.30463	0.062982	0.55314
CAP1	4	-0.23471	-1.1929	0.50636	0.92658	0.2329	0.60476
ATP1A3	4	0.11553	0.7211	0.46251	0.91375	0.47085	0.73737
ST20-MTHFS	4	-0.32199	-0.56488	0.35556	0.87068	0.57215	0.76534
SGSM2	4	-0.17447	-1.2644	0.63997	0.9574	0.20609	0.60247
TBX15	4	0.27682	1.385	0.12251	0.63244	0.16605	0.60247
GANAB	4	-0.42307	-1.8534	0.22539	0.78757	0.063826	0.55712
UCK2	4	0.019389	0.14301	0.77312	0.97743	0.88628	0.94297
KDM1A	4	-1.1538	-2.877	0.0058174	0.10484	0.0040153	0.12939
INSIG2	4	-0.0037053	-0.024842	0.85133	0.9863	0.98018	0.99118
CASD1	4	-0.072855	-0.44235	0.92716	0.9935	0.65824	0.81205
VSIG10	4	0.34051	1.4569	0.061655	0.45705	0.14515	0.60247
C9orf152	4	0.071815	0.71882	0.60044	0.95335	0.47225	0.73786
PBX4	4	0.25752	1.0598	0.14907	0.6802	0.28925	0.62612
BACH2	4	-0.31799	-1.111	0.36172	0.87379	0.26656	0.61612
PTGIS	4	-0.17929	-1.1391	0.62868	0.9574	0.25467	0.61034
CLPX	4	0.24237	1.3881	0.17258	0.71848	0.16511	0.60247
ENDOU	4	-0.041767	-0.28419	0.97703	0.99879	0.77626	0.8806
ACSL1	4	0.39019	1.0871	0.034308	0.32779	0.277	0.62067
RRP7A	4	-0.99602	-2.8082	0.013823	0.18851	0.0049825	0.14275
TMEM204	4	0.28631	1.1264	0.11222	0.61375	0.26001	0.61265
IQSEC1	4	0.012725	0.065649	0.79455	0.97881	0.94766	0.9754
C2orf72	4	-0.0017233	-0.015867	0.84442	0.9863	0.98734	0.99461
ITGA2B	4	-0.1581	-1.7903	0.68173	0.96395	0.073401	0.59718
CCDC106	4	0.075561	0.85164	0.58666	0.94741	0.39442	0.68799
CXCL9	4	0.013036	0.26271	0.79336	0.97881	0.79277	0.89052
BAHCC1	4	-0.56792	-2.2481	0.11496	0.62111	0.024571	0.34776
TAF5L	4	0.041112	0.21427	0.70162	0.96697	0.83034	0.91109
KMT2E	4	0.24744	1.0576	0.16408	0.70369	0.29024	0.62619
TMPRSS12	4	0.12633	0.71085	0.43124	0.90128	0.47717	0.74016
GALNT15	4	0.16286	1.3561	0.33418	0.85866	0.17506	0.60247
ADAM15	4	0.15632	0.54842	0.35004	0.86713	0.5834	0.7689
PPP1R21	4	0.20478	0.96726	0.24274	0.80362	0.33341	0.65044
EDF1	4	-0.23189	-1.0105	0.51218	0.92941	0.31228	0.63824
HERC5	4	0.029366	0.2836	0.7403	0.97365	0.77672	0.88097
FOXS1	4	0.26456	1.5187	0.13867	0.66381	0.12883	0.60247
KIF13B	4	0.37896	1.4131	0.03933	0.35276	0.15763	0.60247
RCC1	4	-0.78573	-2.4294	0.037689	0.34533	0.015123	0.27253
ZNF311	4	-0.041427	-0.41427	0.97598	0.99879	0.67868	0.8248
IFNA13	4	0.07919	0.61631	0.57518	0.9441	0.53769	0.75933
SYNGR1	4	0.22627	1.6152	0.20107	0.76331	0.10626	0.60247
CACNB1	4	0.034731	0.62739	0.72156	0.97045	0.5304	0.75764
GCSAML	4	-0.0045841	-0.06678	0.85501	0.98654	0.94676	0.97502
DENND2D	4	-0.34296	-1.7344	0.32438	0.85234	0.082845	0.60247
KCNK17	4	-0.15624	-1.0664	0.68556	0.96395	0.28626	0.62518
SPDEF	4	-0.12283	-0.74167	0.77988	0.97812	0.45829	0.72978
MRPL38	4	-1.1104	-2.5328	0.0077068	0.12874	0.011314	0.22801
CCDC178	4	0.46489	1.3459	0.012629	0.1775	0.17835	0.60247
TSPY4	4	0.22537	1.4687	0.20271	0.76492	0.14192	0.60247
AKNAD1	4	-0.13713	-1.7703	0.73697	0.97302	0.07668	0.60247
NOD1	4	-0.051887	-1.0305	0.99214	0.9992	0.30276	0.63272
SLC27A6	4	-0.092648	-0.86491	0.86545	0.98708	0.38709	0.68465
BCKDHA	4	-0.083973	-0.50089	0.89225	0.98933	0.61645	0.78508
PNN	4	-0.31342	-1.4618	0.36869	0.87403	0.14379	0.60247
PNO1	4	-0.68827	-1.4955	0.063047	0.46294	0.13479	0.60247
BCL2L15	4	-0.32892	-1.4612	0.34427	0.8641	0.14395	0.60247
GRXCR2	4	0.35001	1.4726	0.055986	0.43509	0.14086	0.60247
GPR135	4	-0.16656	-0.68808	0.6605	0.95962	0.4914	0.7469
SH2B2	4	0.28799	1.4036	0.11033	0.61123	0.16045	0.60247
SAMD13	4	0.095136	1.3381	0.526	0.93336	0.18086	0.60247
GBF1	4	-1.3508	-2.8966	0.0020386	0.050805	0.0037724	0.12475
LPAR4	4	0.20576	1.2891	0.24055	0.80096	0.19735	0.60247
EMID1	4	0.37	1.0767	0.044053	0.37977	0.28163	0.62293
EVX2	4	0.10039	0.69187	0.50905	0.92761	0.48902	0.74588
MRAP2	4	0.18991	1.4576	0.27272	0.82603	0.14494	0.60247
AGA	4	0.1523	1.3293	0.36003	0.87262	0.18375	0.60247
UBE2D1	4	0.0048192	0.026408	0.82115	0.98315	0.97893	0.99108
RETN	4	-0.16701	-1.7594	0.65911	0.95962	0.078502	0.60247
ETV6	4	0.16043	0.94814	0.33975	0.86043	0.34306	0.65726
TRIM26	4	0.085546	0.50028	0.55519	0.94014	0.61688	0.78528
DTX1	4	0.16887	1.1381	0.32006	0.85193	0.25506	0.61034
STIL	4	-1.0646	-2.4095	0.0097454	0.14973	0.015973	0.2808
DTD2	4	-0.25553	-1.9634	0.46539	0.91496	0.049597	0.49926
PCF11	4	-0.52551	-1.9436	0.14121	0.66792	0.051948	0.50766
SEPHS1	4	-0.90552	-1.9637	0.02143	0.24516	0.049569	0.49926
REPS1	4	-0.020048	-0.094143	0.90578	0.99054	0.925	0.96361
C16orf97	4	0.11986	1.2895	0.45008	0.90893	0.19723	0.60247
FRMD1	4	-0.19758	-1.526	0.58761	0.94794	0.12701	0.60247
MRFAP1	4	-0.22051	-1.0453	0.53694	0.93784	0.29588	0.62944
XPO1	4	-2.7724	-2.8494	0	0	0.0043805	0.13419
UPK3BL	4	-0.40665	-1.6391	0.24393	0.80453	0.10118	0.60247
RERE	4	0.22576	1.3318	0.20217	0.76483	0.18292	0.60247
LRRC2	4	0.61761	1.3003	0.00084527	0.026074	0.19351	0.60247
ARPC3	4	-0.7882	-1.8015	0.037241	0.34358	0.071631	0.58874
PROKR1	4	-0.023764	-0.29105	0.9188	0.99296	0.77102	0.87782
RHBDF1	4	-0.37775	-1.4149	0.27914	0.82912	0.1571	0.60247
TIGD1	4	-0.22848	-0.87091	0.51914	0.93076	0.3838	0.68238
SLC8B1	4	0.055418	0.34654	0.65309	0.95962	0.72894	0.85359
AP1G2	4	-0.36757	-1.3869	0.29231	0.8389	0.16546	0.60247
CST1	4	0.066805	0.44168	0.61804	0.9574	0.65872	0.81232
FTMT	4	0.23344	1.2285	0.18864	0.74436	0.21926	0.6026
OPLAH	4	0.015485	0.17812	0.78461	0.97881	0.85863	0.92893
TYMP	4	0.40965	1.2209	0.026899	0.28399	0.22214	0.6026
NGDN	4	-0.84548	-1.6774	0.028888	0.29573	0.09347	0.60247
TCP11	4	0.1722	0.77118	0.3121	0.84776	0.4406	0.71919
MGAT4A	4	-0.016848	-0.15833	0.89539	0.98933	0.8742	0.93735
CDK14	4	0.1627	1.5744	0.33463	0.85866	0.11539	0.60247
XPNPEP2	4	0.28768	1.4615	0.11063	0.6116	0.14389	0.60247
CDX1	4	0.092213	0.44951	0.53505	0.93705	0.65307	0.80893
KDM6B	4	-0.15712	-1.664	0.68362	0.96395	0.096108	0.60247
GUCY1B3	4	0.020461	0.42615	0.76929	0.9772	0.67	0.8191
ZBTB4	4	-0.22249	-1.3537	0.53237	0.93601	0.17584	0.60247
KCNK15	4	-0.38637	-2.0173	0.2682	0.82433	0.043663	0.47086
LOC730159	4	0.067632	0.40562	0.6152	0.95709	0.68502	0.82811
TIMM8B	4	0.19733	1.3189	0.25711	0.81639	0.18719	0.60247
PIK3CG	4	-0.23708	-1.4091	0.50174	0.92523	0.1588	0.60247
USP49	4	-0.29024	-1.4637	0.40483	0.88866	0.14327	0.60247
KRTCAP2	4	-0.30861	-1.114	0.37714	0.87899	0.26529	0.6156
GLYCTK	4	-0.1542	-1.3331	0.69053	0.96451	0.18251	0.60247
TRPC5	4	0.21829	1.1861	0.21589	0.77869	0.2356	0.60512
KRTAP4-6	4	-0.55556	-1.476	0.12097	0.62936	0.13996	0.60247
DCAKD	4	-0.038662	-0.79099	0.96713	0.99796	0.42895	0.71099
GCDH	4	-0.071097	-0.79046	0.93228	0.99496	0.42926	0.7112
IL6ST	4	0.7423	1.2244	0	0	0.22082	0.6026
RAB11FIP2	4	0.53121	1.0644	0.0046738	0.089354	0.28713	0.62566
DPEP1	4	0.096202	0.87542	0.52292	0.93236	0.38135	0.68054
RAP1A	4	0.18392	1.3413	0.28694	0.83541	0.17981	0.60247
MMP8	4	0.23748	1.4374	0.18183	0.73463	0.15059	0.60247
FAM47C	4	0.18609	1.4198	0.28192	0.83189	0.15568	0.60247
KIF19	4	0.099346	0.67255	0.51258	0.92941	0.50123	0.75048
EEF1D	4	0.0054119	0.037321	0.81921	0.98289	0.97023	0.98701
RSPH1	4	-0.10826	-0.52356	0.82105	0.98315	0.60058	0.77575
ZNF608	4	0.20113	0.80627	0.24955	0.80837	0.42009	0.70524
GPLD1	4	0.15976	0.85625	0.34174	0.86245	0.39186	0.68659
MKLN1	4	-0.027492	-0.18237	0.93124	0.99432	0.85529	0.92678
IL34	4	-0.038912	-0.24375	0.96778	0.99796	0.80742	0.9
SLIRP	4	-0.050886	-0.83552	0.99483	0.99935	0.40343	0.69457
PLLP	4	0.038731	0.27514	0.70938	0.96779	0.78321	0.88497
SCGB1C1	4	-0.38104	-1.7135	0.27431	0.82636	0.086623	0.60247
TMEM234	4	0.16148	0.77753	0.33681	0.85935	0.43684	0.71692
CXCR3	4	0.14649	1.1353	0.37535	0.87828	0.25624	0.61043
BIRC8	4	-0.053642	-0.33664	0.98762	0.99879	0.73639	0.85725
C1orf110	4	-0.0022577	-0.024621	0.84601	0.9863	0.98036	0.99118
IKZF3	4	-0.19263	-1.3585	0.5991	0.95332	0.17429	0.60247
ULK4	4	0.13566	0.79944	0.40493	0.88866	0.42404	0.70813
C9orf135	4	0.084538	1.0748	0.55807	0.94027	0.28248	0.62309
KIF5B	4	0.28432	1.5765	0.11471	0.62066	0.11491	0.60247
RPS27L	4	0.1919	1.4779	0.26884	0.82474	0.13942	0.60247
RSPH10B2	4	-0.22192	-1.1783	0.53366	0.93654	0.23869	0.60531
CIC	4	0.32698	1.4279	0.0714	0.49432	0.15333	0.60247
C12orf76	4	-0.15572	-1.3563	0.68735	0.96415	0.175	0.60247
