Gene	sgRNA	7qDi|beta	7qDi|z	7qDi|p-value	7qDi|fdr	7qDi|wald-p-value	7qDi|wald-fdr
HIST1H2AL	4	0.055808	0.82861	0.41543	0.92749	0.40733	0.66518
MPND	4	-0.4377	-1.9418	0.10048	0.63137	0.052157	0.51558
BRCA1	4	-1.1882	-2.7983	0.00094462	0.038	0.0051367	0.25501
ARMCX5	4	0.11655	1.482	0.13657	0.70781	0.13835	0.51558
SLC10A7	4	-0.061321	-1.8707	0.81719	0.98733	0.061389	0.51558
TTC33	4	-0.066754	-0.6802	0.78791	0.98388	0.49638	0.71148
OR10P1	4	-0.098188	-0.92262	0.64487	0.96611	0.3562	0.62667
VKORC1L1	4	-0.32469	-1.8485	0.19385	0.79755	0.06453	0.51558
BRAF	4	-0.71752	-1.9575	0.015561	0.22606	0.050284	0.51558
DCAF12	4	0.095884	1.5919	0.21	0.81652	0.1114	0.51558
BTBD6	4	0.071331	1.5394	0.32853	0.90273	0.1237	0.51558
TRIB1	4	0.047979	0.86457	0.4651	0.94199	0.38728	0.65034
UTP15	4	-1.5288	-3.089	9.9433e-05	0.0074074	0.0020082	0.17336
NRAS	4	-0.027977	-0.21815	0.98697	0.99814	0.82732	0.90451
ADCY1	4	-0.086222	-1.3167	0.69578	0.96956	0.18794	0.52114
PADI1	4	-0.051016	-1.6121	0.87258	0.98846	0.10693	0.51558
CPED1	4	-0.11972	-1.5325	0.56548	0.95806	0.12541	0.51558
SLU7	4	-1.4062	-3.0454	0.00014915	0.0095238	0.0023239	0.19001
C3orf18	4	-0.14879	-1.4393	0.47952	0.94365	0.15006	0.51558
CACNG8	4	0.18487	1.4363	0.020732	0.26938	0.15092	0.51558
FUT7	4	-0.0081444	-0.13742	0.85209	0.98846	0.8907	0.94099
SPDYE2	4	-1.4328	-3.1356	0.00014915	0.0095238	0.0017149	0.16528
RGS3	4	0.042413	0.48286	0.50075	0.94581	0.6292	0.78329
OR51I1	4	0.18554	1.5988	0.020384	0.26693	0.10987	0.51558
IFITM1	4	-0.1129	-0.8899	0.5886	0.96238	0.37352	0.63962
TMBIM6	4	0.082183	0.74565	0.2722	0.87234	0.45588	0.70238
CACTIN	4	-0.69272	-2.102	0.018644	0.25424	0.035557	0.51558
NLRP13	4	0.16457	1.1279	0.040121	0.3999	0.25934	0.56304
ADAD2	4	-0.072873	-0.97438	0.75818	0.97943	0.32987	0.60972
MPG	4	0.022093	0.31005	0.6399	0.96508	0.75652	0.86423
CMTM3	4	-0.076644	-1.3746	0.73993	0.97671	0.16926	0.51558
C7orf71	4	-0.024553	-0.22065	0.96545	0.99595	0.82537	0.90353
FBXO48	4	-0.010097	-0.12339	0.86542	0.98846	0.9018	0.94734
QPRT	4	0.019307	0.32678	0.65979	0.96763	0.74383	0.8567
GJA3	4	0.014625	0.52945	0.6926	0.96878	0.59649	0.76018
AFF4	4	0.023557	0.44096	0.62862	0.96328	0.65924	0.80295
MIEF1	4	-0.04489	-0.63567	0.90708	0.99143	0.52499	0.71263
FAM114A1	4	-0.08078	-1.2825	0.72099	0.97471	0.19967	0.52589
CDC42EP5	4	0.12875	1.5996	0.10396	0.64132	0.10969	0.51558
MYO1B	4	0.0041359	0.086833	0.76613	0.97962	0.9308	0.96312
HIST1H3F	4	-0.08302	-1.3199	0.7102	0.97244	0.18688	0.52086
GRAP2	4	-0.024809	-0.45457	0.96783	0.99595	0.64942	0.79742
SLC22A31	4	0.075845	0.85477	0.30367	0.89246	0.39268	0.65478
PTPRD	4	0.20576	1.6337	0.011236	0.18491	0.10232	0.51558
CWC27	4	-0.038057	-1.0825	0.94815	0.99591	0.27901	0.57566
MED23	4	-0.40795	-1.8497	0.12091	0.673	0.064359	0.51558
NRIP1	4	0.11315	1.4565	0.14811	0.72712	0.14527	0.51558
MMAA	4	0.10417	1.3667	0.17724	0.77019	0.17173	0.51558
BAALC	4	0.11611	1.188	0.13806	0.71205	0.23485	0.54734
BIN2	4	0.031443	0.68478	0.57423	0.95886	0.49348	0.71148
PIGL	4	-0.087108	-1.3374	0.69176	0.96877	0.18111	0.51795
GDF1	4	0.010726	0.13982	0.72169	0.97471	0.8888	0.93953
NSMCE2	4	-0.15515	-1.741	0.46386	0.94199	0.081688	0.51558
IFITM10	4	0.034472	0.39252	0.5528	0.95638	0.69468	0.8261
ELF4	4	0.093808	1.489	0.21875	0.82691	0.13648	0.51558
C8orf48	4	0.13134	1.3121	0.097892	0.62528	0.18949	0.52134
CDADC1	4	-0.034377	-0.31555	0.97057	0.99595	0.75234	0.86162
SAMD10	4	-0.020925	-0.96849	0.94148	0.9948	0.3328	0.61135
EXO5	4	0.031475	0.59917	0.57398	0.95886	0.54906	0.7249
CCM2L	4	0.081008	0.5519	0.27802	0.87802	0.58102	0.74813
LRIT2	4	-0.12927	-1.5873	0.53619	0.95623	0.11243	0.51558
SLC7A4	4	-0.0019726	-0.099672	0.8077	0.98491	0.92061	0.95783
MAGIX	4	0.028296	0.77673	0.59595	0.9627	0.43732	0.68842
ANKRD65	4	-0.00047237	-0.0097186	0.7983	0.98491	0.99225	0.99599
SPIB	4	-0.068911	-1.0353	0.77687	0.98116	0.30055	0.58764
TSKU	4	0.11677	1.3364	0.13568	0.70572	0.18143	0.51815
CNTFR	4	-0.021611	-0.46753	0.94616	0.99591	0.64012	0.79087
WDR47	4	-0.063438	-0.75897	0.80571	0.98491	0.44787	0.69744
NFATC2IP	4	-0.20577	-1.7009	0.35582	0.91266	0.088968	0.51558
CST9L	4	0.21588	1.6401	0.0071592	0.1342	0.10098	0.51558
EFHB	4	0.17336	1.6787	0.030625	0.34014	0.093209	0.51558
KCNN2	4	-0.07686	-1.3811	0.73854	0.97671	0.16723	0.51558
PPARG	4	0.080763	1.4562	0.27916	0.87822	0.14534	0.51558
CKAP5	4	-0.99034	-2.3465	0.0031321	0.077586	0.018952	0.47118
TAF11	4	-0.16096	-1.9796	0.44899	0.94053	0.04775	0.51558
ESCO2	4	-0.029177	-0.61852	0.99438	0.99925	0.53623	0.71664
MAPKAPK5	4	-0.051802	-0.76441	0.8684	0.98846	0.44462	0.69461
RFX7	4	0.05997	0.77811	0.39097	0.92214	0.4365	0.68813
ASPH	4	0.020379	0.34363	0.65323	0.96763	0.73113	0.84863
HPS4	4	-0.012509	-0.25723	0.88327	0.98949	0.797	0.88681
MOB1B	4	-0.11811	-1.4397	0.5706	0.95879	0.14995	0.51558
C1orf86	4	-0.27984	-2.033	0.245	0.84225	0.042056	0.51558
ASB4	4	-0.018819	-0.27032	0.92672	0.99218	0.78692	0.88031
FRS3	4	0.027288	0.32102	0.60271	0.9627	0.74819	0.85899
LCN12	4	0.047429	0.57581	0.46878	0.94199	0.56474	0.7356
ARMS2	4	0.025962	0.69347	0.61176	0.9627	0.48801	0.71148
KIAA0232	4	0.015708	0.37296	0.6844	0.96877	0.70918	0.83486
ICMT	4	-0.08823	-0.71566	0.68688	0.96877	0.4742	0.71148
DNAJC2	4	-0.026767	-0.67373	0.97892	0.99636	0.50048	0.71148
RASGEF1C	4	-0.01811	-0.3968	0.9216	0.99155	0.69151	0.82426
COX15	4	-0.1079	-0.77849	0.606	0.9627	0.43628	0.68802
GEMIN2	4	-0.606	-2.3897	0.03157	0.34662	0.016863	0.44449
RNF7	4	-0.28114	-1.5646	0.24346	0.83939	0.11768	0.51558
ZNF230	4	0.0037292	0.09578	0.76897	0.97973	0.92369	0.95898
PAPSS2	4	-0.012322	-0.1317	0.88202	0.9894	0.89522	0.94356
NDST4	4	0.10148	1.2518	0.18843	0.79041	0.21066	0.53105
NME7	4	-0.1042	-1.0853	0.62066	0.9627	0.27779	0.57502
SLC22A2	4	0.020114	0.29205	0.65487	0.96763	0.77025	0.87149
INHBB	4	0.096531	0.99403	0.20727	0.81229	0.32021	0.60197
NDUFB8	4	-0.15314	-1.5584	0.46883	0.94199	0.11914	0.51558
TMEM207	4	0.10471	1.7289	0.1752	0.76692	0.08383	0.51558
ZNF266	4	0.091318	0.66862	0.22765	0.82886	0.50374	0.71148
GPALPP1	4	0.044246	0.52695	0.49026	0.94493	0.59823	0.76124
GRHPR	4	-0.047318	-0.69382	0.89435	0.99074	0.48779	0.71148
ITSN2	4	0.11378	0.96698	0.14617	0.72503	0.33355	0.61184
TSR2	4	-1.367	-2.6762	0.00024858	0.013966	0.0074454	0.30341
OR2S2	4	0.04166	0.65629	0.50587	0.94581	0.51164	0.71148
WDR53	4	-0.14847	-1.7973	0.48016	0.94428	0.072292	0.51558
CREBBP	4	0.44564	1.4834	0	0	0.13797	0.51558
RCN1	4	-0.0922	-1.0252	0.66924	0.96763	0.30527	0.59086
HBG1	4	-0.022663	-0.25471	0.95287	0.99591	0.79895	0.88783
THOC7	4	-0.61883	-1.8315	0.028637	0.32839	0.067033	0.51558
MADCAM1	4	-0.20256	-1.495	0.36124	0.91317	0.13491	0.51558
DDIAS	4	0.044405	0.6809	0.48921	0.94493	0.49593	0.71148
C8A	4	0.034718	0.28389	0.55161	0.95638	0.7765	0.8744
KCNN3	4	0.17339	1.5202	0.030576	0.33978	0.12846	0.51558
HRASLS	4	0.019424	0.38084	0.65889	0.96763	0.70332	0.83098
CHMP6	4	-0.80153	-2.3696	0.0090484	0.1584	0.01781	0.45929
ZCCHC18	4	0.12176	1.3549	0.12017	0.67203	0.17546	0.51652
TUBB6	4	-0.045454	-0.43818	0.90395	0.99074	0.66125	0.80419
GRIK4	4	-0.014912	-0.52291	0.90037	0.99074	0.60104	0.76336
TBC1D22B	4	0.0057246	0.21421	0.75574	0.97943	0.83039	0.90618
PASK	4	0.010993	0.16501	0.7194	0.97471	0.86893	0.92797
TIMP2	4	-0.22123	-1.5065	0.32912	0.90314	0.13195	0.51558
UGT1A8	4	-0.11793	-1.731	0.57134	0.95879	0.083453	0.51558
MAP6	4	0.062695	1.1897	0.37447	0.91833	0.23418	0.5471
KSR2	4	-0.0067064	-0.096795	0.8421	0.98846	0.92289	0.95873
RSPH6A	4	-0.16391	-1.3591	0.44153	0.9386	0.17413	0.5165
TOP2A	4	-1.6432	-3.7123	4.9717e-05	0.005291	0.00020539	0.084309
KRTAP4-7	4	-0.1053	-1.4925	0.61673	0.9627	0.13558	0.51558
MZF1	4	0.018879	0.24667	0.66272	0.96763	0.80516	0.89136
GTF3A	4	-0.57301	-2.0396	0.039376	0.39501	0.041393	0.51558
IL17RC	4	0.17004	1.549	0.034304	0.3645	0.12139	0.51558
TRAPPC9	4	-0.04651	-0.74532	0.89878	0.99074	0.45608	0.70238
TRIL	4	0.035403	0.91927	0.54713	0.95638	0.35795	0.62804
FZD6	4	0.20852	1.4233	0.010142	0.17172	0.15464	0.51558
PRR5-ARHGAP8	4	-0.13447	-1.6943	0.51924	0.94882	0.090213	0.51558
HTR1A	4	-0.0097086	-0.26526	0.86204	0.98846	0.79081	0.88281
C5	4	0.10411	1.316	0.17729	0.77019	0.18818	0.52116
PTPN21	4	-0.0013636	-0.01759	0.80417	0.98491	0.98597	0.99307
HOXA10	4	-0.12455	-1.1852	0.54992	0.95638	0.23592	0.5481
MORF4L2	4	0.069191	1.3095	0.33882	0.90532	0.19036	0.52209
SYCP3	4	-0.16621	-1.9508	0.43572	0.93473	0.051085	0.51558
TDP1	4	0.0093011	0.25055	0.73044	0.9754	0.80216	0.8896
EME1	4	-0.14463	-1.6455	0.49021	0.94493	0.099858	0.51558
CDH1	4	-0.010964	-0.32461	0.87173	0.98846	0.74547	0.85756
PDE7A	4	-0.010974	-0.15638	0.87173	0.98846	0.87574	0.93174
SAC3D1	4	0.096903	0.59254	0.20538	0.80845	0.55349	0.72742
ZNF469	4	0.097294	1.2769	0.20394	0.80732	0.20162	0.52669
RFT1	4	-0.72077	-1.8928	0.015263	0.22344	0.058381	0.51558
CEP290	4	0.066159	0.81544	0.35582	0.91266	0.41482	0.67044
PATE1	4	0.14116	1.2955	0.075669	0.55706	0.19513	0.52385
SKP1	4	-1.1036	-2.6409	0.0014418	0.047002	0.0082681	0.32043
MAGEB10	4	0.0322	1.2437	0.56876	0.95871	0.2136	0.53304
PIP4K2B	4	-0.00524	-0.065081	0.83101	0.98846	0.94811	0.97223
SLC38A7	4	0.063521	1.1277	0.36969	0.91701	0.25945	0.56304
KANK4	4	-0.026397	-0.3181	0.97713	0.99595	0.75041	0.86039
COX16	4	-0.076401	-1.0005	0.74098	0.97671	0.31708	0.59967
ZER1	4	-0.034475	-0.51515	0.97007	0.99595	0.60645	0.76795
PYCARD	4	-0.067117	-1.451	0.78617	0.98379	0.14677	0.51558
KCNB1	4	0.06054	1.4688	0.38739	0.9213	0.14189	0.51558
SLC45A3	4	0.06289	0.88015	0.37332	0.91833	0.37878	0.64387
METTL25	4	0.10351	1.3463	0.17978	0.77547	0.17819	0.51693
CFDP1	4	-0.1773	-1.0154	0.41215	0.92682	0.3099	0.59433
ISG20L2	4	-1.0051	-2.409	0.0027841	0.071247	0.015994	0.43416
LGALS3BP	4	-0.19577	-1.714	0.37456	0.91833	0.086532	0.51558
CYB5B	4	0.044044	0.53468	0.49135	0.94493	0.59287	0.75739
CHAT	4	-0.041292	-1.2224	0.92806	0.99261	0.22155	0.5374
AGAP9	4	-0.46171	-1.8561	0.083424	0.58244	0.063441	0.51558
KATNAL1	4	-0.080132	-1.0723	0.72402	0.97471	0.2836	0.57782
LRRTM3	4	-0.0085991	-0.12851	0.85458	0.98846	0.89775	0.94489
VN1R2	4	0.11893	1.4615	0.12887	0.68981	0.14389	0.51558
KIF24	4	0.10655	1.2736	0.16809	0.75688	0.20279	0.52669
SDHD	4	-0.55114	-2.0617	0.044844	0.42507	0.039237	0.51558
ADA	4	0.0016277	0.14575	0.78428	0.98311	0.88412	0.93679
GTF2I	4	-0.32248	-1.9272	0.19573	0.80016	0.053958	0.51558
OR6K3	4	0.11117	0.58346	0.15432	0.73832	0.55959	0.7316
YWHAH	4	-0.10297	-1.0177	0.62534	0.9627	0.30884	0.59376
SIPA1L2	4	0.003101	0.054705	0.77309	0.98075	0.95637	0.97707
C9orf64	4	-0.097771	-0.96224	0.64726	0.96673	0.33593	0.61296
ZNF852	4	0.11973	1.2267	0.12628	0.68538	0.21995	0.53624
GHRHR	4	0.11084	1.7023	0.15566	0.74054	0.088705	0.51558
KBTBD4	4	-0.0087663	-0.21723	0.85557	0.98846	0.82803	0.90495
FOXI3	4	-0.11109	-0.94045	0.59521	0.9627	0.34699	0.62088
WASF2	4	-0.022087	-0.38183	0.94929	0.99591	0.70259	0.8307
GLIS1	4	-0.078505	-0.75789	0.73093	0.9754	0.44852	0.69793
CTBP2	4	-0.075371	-1.1838	0.74575	0.97772	0.23648	0.54863
MEPE	4	-0.069073	-0.66963	0.77618	0.98109	0.50309	0.71148
ADAMTS9	4	0.050047	1.4779	0.45277	0.94053	0.13944	0.51558
GAS2L2	4	-0.02018	-0.34837	0.93681	0.99441	0.72756	0.8464
TRMT44	4	-0.020353	-0.35045	0.938	0.99462	0.726	0.84551
PTGFRN	4	-0.1047	-1.1383	0.61912	0.9627	0.255	0.56083
LDLRAP1	4	-0.07749	-1.1273	0.73571	0.97625	0.25961	0.56304
FAM196A	4	0.086296	1.2903	0.25157	0.84971	0.19693	0.52445
S100A7A	4	-0.016373	-0.25519	0.91026	0.99155	0.79858	0.88756
SRC	4	-0.24856	-1.7854	0.28726	0.88403	0.074188	0.51558
CHKA	4	0.10094	0.77559	0.19071	0.79371	0.43799	0.68878
KDELC1	4	0.049952	0.67952	0.45317	0.94053	0.49681	0.71148
ADGRB3	4	0.00027331	0.00408	0.79338	0.98393	0.99674	0.99838
KRT33B	4	-0.024494	-0.21802	0.9652	0.99595	0.82742	0.90454
OR2K2	4	0.079756	0.92662	0.28403	0.88168	0.35413	0.62504
FAM166A	4	-0.0052736	-0.080807	0.83141	0.98846	0.9356	0.96564
HOGA1	4	0.06545	1.0352	0.3596	0.91294	0.30057	0.58764
EHF	4	0.077892	0.73819	0.29238	0.88445	0.4604	0.70577
PDE9A	4	0.13589	1.6994	0.08765	0.59885	0.08924	0.51558
MSH3	4	-0.019875	-0.19331	0.93467	0.99366	0.84672	0.91603
TPPP2	4	0.022085	0.63099	0.63995	0.96508	0.52804	0.71335
PDSS2	4	0.10454	1.1435	0.17605	0.76933	0.25282	0.55949
ADAMTS20	4	0.057849	0.51686	0.403	0.92391	0.60525	0.76696
SLC3A1	4	0.013867	0.29257	0.69812	0.97022	0.76985	0.8714
SNX2	4	0.023165	0.31625	0.63195	0.96508	0.75181	0.86144
HEXIM1	4	-0.31552	-1.939	0.20404	0.80734	0.052503	0.51558
SMARCD2	4	-0.12677	-1.5803	0.54286	0.95638	0.11403	0.51558
FAM26F	4	0.11344	1.1294	0.14726	0.72576	0.25873	0.56297
C1QTNF9B	4	-0.31809	-1.9253	0.20076	0.80396	0.054194	0.51558
ARMCX1	4	0.0069851	0.053758	0.74734	0.97776	0.95713	0.97749
PPAN	4	-1.3504	-3.2356	0.00024858	0.013966	0.001214	0.14622
G6PC3	4	-0.084243	-1.3556	0.70463	0.97149	0.17522	0.51652
GTF2H3	4	-0.7085	-2.0128	0.016506	0.23446	0.044131	0.51558
FAM92A1	4	-0.094682	-1.3406	0.65994	0.96763	0.18005	0.51795
C9orf78	4	-0.038865	-0.33058	0.94288	0.99496	0.74096	0.85496
PIM1	4	0.055621	0.98424	0.41653	0.92749	0.325	0.60566
CENPC	4	-0.79087	-2.3362	0.0097942	0.16681	0.019482	0.47555
COL17A1	4	0.088596	0.93793	0.23924	0.83748	0.34828	0.62203
TOR1A	4	0.099143	1.0288	0.19713	0.80182	0.30358	0.58976
FAM218A	4	0.072164	1.1659	0.3239	0.90184	0.24366	0.55277
BRI3BP	4	0.14344	1.5128	0.072238	0.54532	0.13032	0.51558
C2orf71	4	0.12811	1.4981	0.10555	0.6462	0.13412	0.51558
UHRF1BP1L	4	0.060409	1.3706	0.38834	0.9213	0.17051	0.51558
ADRBK1	4	0.09801	1.3476	0.2015	0.80396	0.17778	0.51692
SPCS1	4	-0.013234	-0.26282	0.88888	0.99064	0.79269	0.88397
GAGE2D	4	-0.17806	-1.7033	0.41021	0.92613	0.088503	0.51558
DIRAS1	4	-0.059349	-0.74441	0.82743	0.98846	0.45663	0.70265
BVES	4	0.022701	0.69453	0.63553	0.96508	0.48735	0.71148
FLG2	4	0.059402	1.5464	0.39386	0.92321	0.12201	0.51558
ALS2CR12	4	0.032879	0.76591	0.56408	0.95806	0.44373	0.69398
SLC2A11	4	0.15545	1.5776	0.051556	0.45903	0.11466	0.51558
LSM5	4	-0.66624	-1.8026	0.021627	0.27445	0.071457	0.51558
SCN3B	4	0.060779	0.3444	0.3859	0.92102	0.73054	0.84839
EFNA1	4	0.12221	1.6045	0.11877	0.67068	0.10861	0.51558
KLRC1	4	0.015292	0.34754	0.68708	0.96877	0.72819	0.84667
ADPRHL1	4	-0.020365	-1.1131	0.93805	0.99462	0.26569	0.56634
OSBPL3	4	-0.033325	-0.97145	0.97753	0.99595	0.33132	0.61089
BHLHE41	4	0.019865	0.16618	0.65601	0.96763	0.86802	0.92735
TRPM5	4	0.12957	1.2595	0.10197	0.63597	0.20786	0.52934
LMBRD1	4	-0.15005	-1.2999	0.47589	0.94248	0.19363	0.52357
PTGDS	4	0.030016	0.58323	0.58546	0.96081	0.55974	0.73165
PLIN3	4	-0.13157	-1.6866	0.52884	0.95254	0.091679	0.51558
SEMA3B	4	0.040805	1.8228	0.51129	0.94753	0.068329	0.51558
FABP6	4	0.27786	1.4523	0.0008949	0.036217	0.14641	0.51558
LIMA1	4	-0.12686	-1.3303	0.54251	0.95638	0.18341	0.51968
CHID1	4	0.07465	0.98866	0.30983	0.89495	0.32283	0.60425
RESP18	4	0.0091161	0.19534	0.73188	0.9755	0.84513	0.91515
CSNK1E	4	-0.1198	-1.3059	0.56523	0.95806	0.1916	0.52229
MED30	4	-2.0888	-3.571	0	0	0.00035563	0.10075
TAF15	4	0.065435	1.493	0.3598	0.91294	0.13544	0.51558
GFI1	4	0.070593	1.2941	0.33216	0.90373	0.19562	0.52385
TAS2R30	4	-0.037146	-0.83878	0.95376	0.99591	0.40159	0.66073
CHD6	4	0.088073	0.90039	0.24192	0.83885	0.36791	0.63551
WDFY4	4	0.070116	1.3886	0.33474	0.9049	0.16494	0.51558
CHRNA1	4	0.075357	1.3996	0.30601	0.89296	0.16162	0.51558
ANAPC5	4	-0.82713	-1.9274	0.0080044	0.14717	0.053935	0.51558
CDCP1	4	-0.0064217	-0.097252	0.83991	0.98846	0.92253	0.9587
HAUS8	4	-0.95174	-2.3575	0.0039276	0.090596	0.018397	0.46396
PDDC1	4	-0.055137	-1.1566	0.8505	0.98846	0.24745	0.55565
C11orf45	4	0.14893	1.4491	0.0614	0.49738	0.14731	0.51558
DLX3	4	-0.012755	-0.12436	0.88491	0.98949	0.90103	0.94678
AP1B1	4	-0.063907	-1.0552	0.80277	0.98491	0.29134	0.58309
VTN	4	0.05121	0.95182	0.44546	0.94021	0.34119	0.61632
APOBR	4	-0.0062084	-0.23673	0.83812	0.98846	0.81287	0.89627
PPP2R5E	4	0.11528	1.3557	0.14055	0.7136	0.17519	0.51652
MPV17	4	-0.052446	-0.9458	0.86512	0.98846	0.34425	0.61845
GPR82	4	0.13241	1.3455	0.095406	0.61983	0.17848	0.51713
MAGEB17	4	0.17881	1.294	0.025405	0.30308	0.19568	0.52385
CT47A11	4	-0.24276	-1.8081	0.29522	0.88525	0.070584	0.51558
KCNA10	4	0.017174	0.10276	0.675	0.96877	0.91816	0.95648
MAD2L2	4	-0.351	-1.9007	0.16889	0.75775	0.05734	0.51558
PPP4R4	4	0.059181	0.9151	0.39515	0.92321	0.36014	0.6294
RPTOR	4	-0.45892	-1.6684	0.085214	0.5886	0.095244	0.51558
DAPK2	4	-0.14033	-1.8985	0.50244	0.94581	0.057624	0.51558
NIPAL3	4	-0.060169	-1.5419	0.82291	0.98846	0.12309	0.51558
CHCHD6	4	-0.057978	-1.1045	0.83479	0.98846	0.26938	0.56856
EDEM1	4	0.062346	1.1036	0.37635	0.91857	0.26977	0.56889
PTK6	4	-0.062638	-1.4083	0.80929	0.98506	0.15905	0.51558
CCDC179	4	-0.042144	-0.41658	0.92349	0.99188	0.67698	0.8148
ARL14EPL	4	0.14998	1.3625	0.059212	0.48811	0.17304	0.51562
TP53TG5	4	0.021334	0.28861	0.64517	0.96616	0.77288	0.87247
CSTA	4	-0.0066403	-0.069931	0.84195	0.98846	0.94425	0.97032
FAM228A	4	-0.1177	-1.3883	0.57224	0.95886	0.16505	0.51558
SPDYE3	4	-0.74245	-2.2679	0.013423	0.20658	0.023334	0.51405
BIVM-ERCC5	4	-0.011677	-0.15602	0.87695	0.98846	0.87602	0.93179
SCYL3	4	-0.27231	-1.8449	0.2545	0.85348	0.065052	0.51558
PSMB7	4	-1.6492	-2.8134	4.9717e-05	0.005291	0.0049015	0.25344
ALPK1	4	0.030863	0.41609	0.57825	0.95942	0.67735	0.81504
KHK	4	-0.24237	-1.0308	0.29586	0.88586	0.30261	0.58889
PAK1IP1	4	-1.0134	-2.0518	0.0024858	0.065963	0.040187	0.51558
GPR182	4	-0.04282	-1.2649	0.91921	0.99155	0.20592	0.52864
TRAF4	4	-0.024248	-0.42703	0.96341	0.99595	0.66936	0.8093
MKRN3	4	-0.053646	-0.54385	0.85876	0.98846	0.58655	0.75257
UBE2Z	4	-0.18707	-1.2823	0.39127	0.92241	0.19974	0.52589
PRR23D2	4	-0.0053791	-0.096833	0.83196	0.98846	0.92286	0.95873
PON3	4	-0.12569	-1.4902	0.54629	0.95638	0.13618	0.51558
ZNF808	4	0.083729	1.551	0.2637	0.86257	0.12091	0.51558
VSX2	4	0.19187	1.4171	0.016754	0.23649	0.15645	0.51558
SPINK7	4	0.20743	0.52451	0.01054	0.17593	0.59993	0.76248
HIST1H1E	4	-0.34293	-2.1246	0.17644	0.76968	0.033621	0.51558
GPS2	4	-0.16654	-1.3536	0.43512	0.93473	0.17588	0.51652
ABCA7	4	0.06821	0.96505	0.34359	0.90654	0.33452	0.61203
KRT37	4	0.038855	0.49078	0.52297	0.95017	0.62358	0.7794
SEPT6	4	-0.006607	-0.096883	0.84175	0.98846	0.92282	0.95873
CHGA	4	-0.081497	-0.58739	0.71731	0.97467	0.55694	0.73027
TMEM86A	4	0.043652	0.38246	0.49329	0.94493	0.70212	0.8306
FBXO40	4	0.10718	1.6165	0.1665	0.75547	0.10598	0.51558
ALDH1A2	4	0.11837	1.2593	0.13085	0.69454	0.20793	0.52934
POLN	4	0.020108	0.25264	0.65487	0.96763	0.80054	0.88854
PCDH11X	4	0.057637	1.4694	0.40425	0.92391	0.14174	0.51558
FZD3	4	0.10045	0.96066	0.19235	0.79593	0.33672	0.6134
WFDC11	4	0.13385	1.5723	0.092721	0.61372	0.11589	0.51558
EIF4A3	4	-1.4262	-2.7461	0.00014915	0.0095238	0.0060311	0.27932
DMRTA2	4	0.22209	1.4623	0.0055683	0.11302	0.14367	0.51558
PALM3	4	-0.13957	-1.0671	0.50418	0.94581	0.28595	0.57868
LHX3	4	0.04277	0.74974	0.49816	0.94581	0.45341	0.70148
P2RY11	4	-0.025442	-0.3423	0.97206	0.99595	0.73213	0.84912
XKR5	4	0.018031	0.34783	0.66904	0.96763	0.72797	0.84653
SASS6	4	-0.6676	-2.3663	0.021478	0.27359	0.017966	0.45929
C17orf70	4	-0.28115	-1.861	0.24346	0.83939	0.062737	0.51558
PLD5	4	0.17649	1.4799	0.027941	0.32317	0.13891	0.51558
DDT	4	-0.158	-1.1314	0.45615	0.94053	0.25791	0.56221
BOLL	4	0.023845	0.47017	0.62688	0.96272	0.63823	0.7898
LRRC46	4	-0.17442	-1.9938	0.41782	0.92777	0.046171	0.51558
RUFY3	4	0.089773	0.88388	0.23421	0.8341	0.37676	0.64203
HTR1B	4	-0.028768	-0.44044	0.99219	0.99925	0.65962	0.80314
CRH	4	-0.010401	-0.24909	0.86726	0.98846	0.80329	0.89041
HPGD	4	0.13178	1.3299	0.096699	0.622	0.18356	0.51968
TMEM99	4	-0.21802	-2.026	0.33449	0.9049	0.042768	0.51558
NUFIP2	4	-0.12671	-1.4958	0.543	0.95638	0.1347	0.51558
SLC35G6	4	-0.047807	-0.9014	0.89211	0.99074	0.36737	0.63514
OSMR	4	-0.042561	-0.53236	0.9207	0.99155	0.59448	0.75857
MPZL2	4	0.045499	0.67562	0.4818	0.94446	0.49928	0.71148
ZNF789	4	0.086171	0.86042	0.25211	0.85046	0.38956	0.65242
GYG1	4	-0.0053967	-0.09874	0.83201	0.98846	0.92134	0.95824
MRPS24	4	-0.13144	-1.4827	0.52933	0.95275	0.13816	0.51558
PTPRT	4	0.0059276	0.080732	0.7542	0.97915	0.93565	0.96564
EN2	4	0.042246	0.82415	0.50204	0.94581	0.40985	0.66635
PTPRN2	4	0.11837	1.4369	0.13085	0.69454	0.15075	0.51558
ZNF746	4	-0.11007	-1.6136	0.59864	0.9627	0.10661	0.51558
ARAP1	4	-0.051631	-0.78277	0.86939	0.98846	0.43376	0.68595
VPS41	4	-0.022085	-0.24983	0.94929	0.99591	0.80272	0.89007
PRPSAP1	4	-0.033427	-0.32367	0.97693	0.99595	0.74618	0.85794
CDYL2	4	0.14789	1.5593	0.062792	0.50399	0.11892	0.51558
C12orf79	4	0.010391	0.097016	0.72382	0.97471	0.92271	0.95873
CEP44	4	0.063243	0.7101	0.37138	0.91725	0.47764	0.71148
TRIM31	4	0.13049	1.3937	0.099682	0.62943	0.16341	0.51558
CTBP1	4	0.0258	0.54601	0.61286	0.9627	0.58506	0.75165
BAZ1B	4	-0.70301	-2.5897	0.017252	0.24097	0.0096057	0.33719
CXorf56	4	0.027929	0.28946	0.59849	0.9627	0.77223	0.87246
