Gene	sgRNA	Cont1|beta	Cont1|z	Cont1|p-value	Cont1|fdr	Cont1|wald-p-value	Cont1|wald-fdr
TRIM65	12	-0.12429	-1.5203	0.57929	0.87586	0.12842	0.40664
FBXW12	14	0.016607	0.3169	0.51141	0.84297	0.75132	0.86365
ZNF174	6	-0.32837	-2.3868	0.17256	0.58989	0.016995	0.17947
FBXO7	18	-0.1072	-1.3413	0.62037	0.89728	0.17982	0.45235
RNF41	9	-0.016458	-0.19358	0.8166	0.96481	0.84651	0.91931
SOX9	6	-0.093831	-0.45835	0.76412	0.94832	0.6467	0.79308
PHF12	6	-0.55249	-2.9715	0.030519	0.23516	0.0029637	0.048949
TRIM52	9	-0.17641	-2.0746	0.43212	0.8035	0.038022	0.29043
CHFR	9	0.12196	0.64624	0.16971	0.58563	0.51812	0.72713
SPSB2	14	-0.082064	-1.193	0.81746	0.96481	0.23286	0.50521
PRKG1	6	0.094659	1.3806	0.34826	0.76904	0.16741	0.44297
ZNF114	6	-0.17219	-1.8424	0.48517	0.83558	0.06541	0.35542
ZNF667	6	-0.088697	-1.6787	0.78637	0.95924	0.093203	0.37558
ZXDC	6	0.05304	0.45274	0.52339	0.85072	0.65074	0.79501
TRIM17	10	-0.050761	-0.68931	0.99943	0.99943	0.49063	0.71531
ZNF785	6	0.023635	0.25535	0.67171	0.92412	0.79846	0.89295
SNAI1	6	-0.0155	-0.24067	0.87336	0.96929	0.80981	0.90019
POLR2A	8	-1.4771	-4.5932	0	0	4.3648e-06	0.00024291
ZNF782	6	0.011673	0.19302	0.73588	0.93915	0.84694	0.91931
RNF224	8	0.12878	1.0961	0.15687	0.55951	0.27303	0.53884
ZNF623	6	-0.17019	-1.6691	0.49258	0.83558	0.095088	0.37851
RNF113A	12	-0.97085	-4.4547	0	0	8.4026e-06	0.00040356
ZNF71	6	0.34223	1.8845	0.0034227	0.05042	0.059498	0.35542
CAMK1D	6	0.15163	1.5262	0.16942	0.58522	0.12697	0.40443
KCND1	6	0.12299	1.026	0.24501	0.67267	0.30488	0.57253
ZNF610	6	0.14812	1.4495	0.17912	0.59867	0.14721	0.42901
ZNF75A	6	-0.060812	-0.98934	0.90416	0.9766	0.3225	0.58675
FBXL7	22	0.023051	0.40119	0.34398	0.76377	0.68828	0.82226
FBXL14	20	-0.025481	-0.35719	0.73674	0.93915	0.72095	0.84426
SOX5	5	0.045906	0.58781	0.60981	0.89083	0.55666	0.73884
HOXD12	6	0.022873	0.61351	0.67741	0.92412	0.53954	0.73318
NR2E1	6	0.1489	1.8054	0.17741	0.59656	0.071005	0.35542
ZNF141	6	0.15928	1.8264	0.15203	0.55176	0.067792	0.35542
KCTD6	6	-0.0048596	-0.063061	0.82202	0.96481	0.94972	0.97584
PRDM5	6	0.15373	1.0964	0.16486	0.57669	0.27289	0.53884
PHF19	18	-0.026629	-0.646	0.76041	0.9464	0.51828	0.72713
43528	13	0.1625	2.0885	0.034227	0.25424	0.036756	0.28607
IRF1	6	0.19838	1.2534	0.081004	0.41279	0.21005	0.47674
EPHA3	6	0.19543	1.1599	0.084427	0.42017	0.24611	0.51761
MMP3	6	-0.062207	-0.80519	0.89561	0.97488	0.42071	0.66048
USP42	6	0.1059	1.0223	0.30462	0.73623	0.30662	0.574
ABHD12B	12	-0.024524	-0.55878	0.80719	0.96293	0.57631	0.75169
NEK8	6	-0.30302	-1.1791	0.20337	0.62654	0.23837	0.51173
KCTD19	12	-0.17722	-2.1279	0.35197	0.77057	0.033347	0.2764
CUL7	12	0.06197	1.0673	0.29835	0.73096	0.28585	0.55197
CAPN10	6	-0.026873	-0.28466	0.93069	0.98283	0.7759	0.87894
MYLK3	6	-0.076773	-1.7683	0.83371	0.96481	0.077003	0.3606
JOSD1	6	-0.033217	-0.64189	0.96149	0.99089	0.52094	0.7294
NFAT5	6	0.11375	1.6508	0.27239	0.70428	0.098775	0.38271
KAT5	6	-1.2855	-3.2112	0	0	0.001322	0.024785
FOXP1	5	0.038325	0.43523	0.6429	0.90818	0.6634	0.80326
EPHB1	6	-0.17935	-1.7465	0.46321	0.82186	0.080725	0.36382
MEF2A	5	0.030411	0.34739	0.67827	0.92421	0.7283	0.84902
ZNF581	6	0.017769	0.18542	0.70508	0.92868	0.8529	0.92207
ZNF536	7	0.13805	1.1767	0.16914	0.58481	0.23933	0.51227
TFAM	7	-1.1302	-3.6016	0	0	0.00031625	0.0073584
PTK2B	6	0.061387	0.89764	0.48745	0.83558	0.36938	0.62142
TRIM22	10	0.077185	1.0543	0.2915	0.7276	0.29173	0.5589
PAK7	6	-0.086974	-1.3984	0.79435	0.96041	0.16198	0.4408
CREB3L2	6	-0.053703	-0.68814	0.94124	0.98692	0.49136	0.71531
CELA2B	6	0.14833	0.96408	0.17912	0.59867	0.335	0.59389
MAPK1	6	0.17681	1.5379	0.11552	0.48387	0.12407	0.40187
CTSB	6	0.12754	0.98064	0.22989	0.65422	0.32677	0.58866
KCNA2	6	-0.061153	-0.93603	0.90274	0.9766	0.34926	0.60471
WHSC1L1	20	-0.076021	-1.3005	0.84883	0.96564	0.19344	0.46528
ZSCAN32	6	-0.17023	-1.4715	0.49258	0.83558	0.14116	0.42407
LNPEP	6	0.085707	0.86131	0.37878	0.77947	0.38907	0.63682
FOXO1	6	0.041513	0.68507	0.58157	0.87586	0.4933	0.71538
neg67	1	0.34006	0.59671	0.23274	0.6586	0.5507	0.73661
CTSH	6	-0.071003	-0.98136	0.85653	0.96564	0.32642	0.58866
ZNF444	6	0.2668	1.7813	0.022248	0.195	0.074863	0.35972
RLIM	4	-0.095232	-1.3893	0.77268	0.95354	0.16475	0.4423
ZNRF4	12	-0.013254	-0.1609	0.72932	0.93896	0.87217	0.93194
ZNF749	6	0.0015462	0.030522	0.79007	0.95924	0.97565	0.98977
RPL23A	3	-1.442	-2.1652	0.0014261	0.02439	0.03037	0.26098
ZNF772	8	-0.0015629	-0.021845	0.74244	0.94043	0.98257	0.99398
HMGXB4	6	-0.021875	-0.3128	0.90645	0.97755	0.75443	0.86595
PROP1	6	0.109	1.5646	0.29435	0.72984	0.11767	0.39631
EP300	21	-0.48531	-5.2635	0.00028523	0.0057143	1.4135e-07	1.6519e-05
NEDD4L	14	0.065982	1.3883	0.23959	0.66986	0.16506	0.4423
CDK11A	6	-0.26655	-0.91988	0.26497	0.69902	0.35764	0.61099
CCIN	6	0.035647	0.36094	0.60582	0.88949	0.71814	0.84264
SCMH1	12	-0.13644	-1.2022	0.52282	0.85058	0.22929	0.50212
FXR2	6	-0.12618	-0.87955	0.63976	0.9081	0.3791	0.62933
MMP26	6	0.0509	1.0478	0.53622	0.85493	0.29474	0.561
LRSAM1	12	0.066375	0.82216	0.27981	0.7147	0.41099	0.65288
ATAD2	6	-0.090763	-1.114	0.77724	0.95756	0.26529	0.53179
E2F8	7	0.16957	1.6537	0.10439	0.45807	0.098193	0.38271
HOXB13	6	-0.0092778	-0.12677	0.84598	0.96564	0.89912	0.94608
RNF166	10	-0.13273	-1.0231	0.57815	0.87586	0.30628	0.574
E2F6	6	-0.079413	-0.77578	0.82487	0.96481	0.43788	0.6754
ZNF333	6	0.17479	1.2746	0.12094	0.49591	0.20246	0.47146
FOXO4	6	0.16609	1.1792	0.13833	0.52546	0.23833	0.51173
ZBTB41	13	0.084372	1.0622	0.19452	0.61913	0.28816	0.5542
ZNF564	6	-0.14337	-1.3267	0.57787	0.87586	0.1846	0.45633
ZNF7	6	0.067019	0.88082	0.45665	0.81559	0.37842	0.62878
TMPRSS7	6	0.066348	0.75062	0.46092	0.81989	0.45288	0.68528
DPRX	6	-0.14587	-0.62169	0.57017	0.87178	0.53415	0.73189
FERD3L	6	0.30611	1.6931	0.0096977	0.11296	0.090439	0.37199
TUB	8	-0.012698	-0.17376	0.81033	0.96436	0.86206	0.92781
WNK3	6	-0.040818	-0.31264	0.99544	0.99914	0.75456	0.86595
MXD4	6	0.17231	1.118	0.12635	0.50859	0.26359	0.52959
PHF7	14	-0.090798	-1.6855	0.76897	0.95063	0.091885	0.37199
POU5F1	4	-0.55901	-2.4252	0.068169	0.37638	0.015301	0.16558
DPP3	6	-0.060995	-0.45438	0.90331	0.9766	0.64956	0.79461
PEX12	9	-0.27099	-2.6505	0.17313	0.58989	0.0080373	0.10594
LMTK3	6	-0.33735	-2.2772	0.16115	0.56841	0.022773	0.21756
RNF182	9	0.076651	1.1351	0.3243	0.74869	0.25632	0.52582
DESI2	6	-0.0040392	-0.053642	0.81803	0.96481	0.95722	0.97872
KLHL40	6	0.22459	1.573	0.049914	0.31475	0.11572	0.39439
CRAMP1	6	-0.084246	-0.55494	0.8089	0.96332	0.57893	0.75427
ZKSCAN3	6	0.052482	0.53426	0.52567	0.85127	0.59316	0.76232
LIN28A	5	-0.098604	-0.74923	0.75214	0.94292	0.45372	0.68596
UBE2T	8	-0.4066	-3.1055	0.062179	0.35563	0.0018999	0.034159
EGR4	6	0.10017	1.4859	0.32601	0.74869	0.1373	0.41707
BLMH	6	-0.18845	-2.2393	0.43868	0.80596	0.025134	0.23008
JMJD8	6	-0.23753	-1.8257	0.32573	0.74869	0.067896	0.35542
CCNF	21	-0.109	-1.5868	0.5984	0.88622	0.11256	0.39276
ZNF433	6	0.23248	1.991	0.043925	0.29468	0.046484	0.33192
ASB2	19	0.26411	2.7678	0	0	0.0056428	0.080095
ZNF771	6	0.27231	1.8679	0.018254	0.1658	0.061775	0.35542
MSL3	6	-0.25883	-2.1765	0.28237	0.71738	0.029514	0.25677
PRSS16	6	0.079345	0.81697	0.40359	0.79234	0.41395	0.65526
ZNF558	6	0.086322	1.6572	0.37678	0.77947	0.097473	0.38271
FBXW7	16	-0.047477	-1.0152	0.93782	0.98591	0.31001	0.57875
RXRG	7	-0.057799	-0.99949	0.94324	0.98692	0.31756	0.5836
CNOT4	10	0.19927	2.3199	0.025385	0.20941	0.020345	0.2038
LCOR	6	0.13913	1.7617	0.2008	0.62621	0.078116	0.36106
DCAF8	15	-0.15486	-1.4237	0.3976	0.7898	0.15452	0.43331
FBXL19	22	-0.1847	-2.5545	0.20394	0.62774	0.010635	0.12857
RORA	6	-0.03514	-0.60711	0.97005	0.99359	0.54378	0.73495
ATG4A	6	0.10953	1.2921	0.29179	0.7276	0.19631	0.46821
PYGO2	6	-0.097221	-1.0166	0.74786	0.94292	0.30937	0.57816
SMURF1	14	-0.17476	-2.2564	0.334	0.75209	0.024047	0.22538
TRIM15	12	0.047454	0.42855	0.37365	0.77897	0.66825	0.80678
RNF112	11	0.19521	2.0403	0.018825	0.16923	0.041325	0.30827
EGR2	6	-0.22113	-1.3835	0.36195	0.77292	0.16652	0.4423
PIAS3	7	-0.067886	-0.90622	0.89133	0.97414	0.36482	0.61641
PHF14	15	0.13101	1.0683	0.047633	0.30713	0.28539	0.55178
UBTFL1	6	0.12421	1.1431	0.24044	0.67037	0.25301	0.52362
ZNF549	6	0.19941	1.5563	0.079863	0.41116	0.11963	0.39908
CBLL1	6	-0.32107	-1.6565	0.18112	0.59962	0.097628	0.38271
TAOK3	6	-0.067171	-0.64323	0.87336	0.96929	0.52008	0.72906
ZNF571	6	0.13838	1.6544	0.20308	0.62621	0.098046	0.38271
ROCK1	6	0.064111	0.59466	0.47547	0.83101	0.55207	0.73707
EPHX1	6	0.048537	0.56953	0.54792	0.85951	0.56899	0.74552
STK31	12	0.096422	1.4626	0.16515	0.57669	0.14359	0.42519
SPPL2A	12	0.0013455	0.031415	0.64233	0.90818	0.97494	0.98975
UNK	9	-0.082319	-0.93236	0.82687	0.96481	0.35115	0.60647
NFE2	6	0.012471	0.12715	0.73274	0.93896	0.89882	0.94608
PRRX1	6	0.40137	1.8132	0.00028523	0.0057143	0.069808	0.35542
CTSD	6	-0.1275	-1.0008	0.63719	0.90791	0.31692	0.5836
EPHA1	6	-0.045334	-0.7697	0.97946	0.9945	0.44148	0.67661
SREBF2	6	-0.69013	-2.6483	0.0085568	0.10417	0.0080899	0.10612
ZNF841	6	0.3347	1.8183	0.0048488	0.066406	0.069025	0.35542
ECT2L	10	0.17403	2.2459	0.05077	0.31843	0.024708	0.22797
FBXO39	6	0.16892	1.3249	0.13548	0.52546	0.1852	0.45662
AURKA	8	-1.2917	-4.1142	0	0	3.886e-05	0.0013443
ARID4B	12	0.18707	2.1138	0.018825	0.16923	0.034533	0.27957
GGT5	8	-0.03524	-0.54423	0.93554	0.98469	0.58628	0.75859
ZKSCAN4	6	-0.059264	-1.1189	0.91244	0.97756	0.26317	0.52936
USP25	6	0.015968	0.17159	0.71306	0.93118	0.86376	0.92821
ZXDB	6	0.031437	0.52116	0.62978	0.90363	0.60225	0.7667
neg36	1	0.32261	0.60222	0.25528	0.68793	0.54702	0.735
ZNF426	6	-0.11055	-1.3974	0.69738	0.92719	0.16228	0.4408
ZNF80	6	0.1016	1.7587	0.32031	0.74635	0.078632	0.36111
ZBTB37	12	0.12176	2.118	0.10297	0.45638	0.034178	0.27957
ADAMTS15	6	0.20093	1.9947	0.077581	0.40325	0.046073	0.32965
PADI4	8	0.17805	1.9511	0.063605	0.35968	0.05104	0.34047
neg4	1	0.23881	0.62923	0.40844	0.79291	0.5292	0.73105
HOXA4	6	0.057791	1.0236	0.50228	0.83897	0.30602	0.574
E2F1	6	0.13076	1.3479	0.22333	0.64872	0.1777	0.45024
HIPK3	8	-0.018142	-0.23532	0.83913	0.96522	0.81396	0.90137
KDM5C	19	-0.11484	-2.1007	0.583	0.87607	0.035664	0.28251
ZNF543	6	0.21544	1.9188	0.061038	0.35304	0.055008	0.34749
PHEX	6	0.26581	1.8608	0.022533	0.19603	0.06277	0.35542
ZNF646	6	-0.13357	-0.86755	0.61409	0.8941	0.38564	0.63358
SIRT5	6	0.17594	1.8984	0.1178	0.4876	0.057644	0.35116
ZNF573	6	0.083945	1.2796	0.38819	0.7872	0.2007	0.47047
NR3C2	6	0.071888	1.1792	0.43155	0.8035	0.2383	0.51173
MAP4K3	6	0.083536	0.88233	0.38876	0.7872	0.3776	0.62772
BIRC8	9	0.22431	2.1326	0.017684	0.16359	0.032961	0.27515
TRIM44	6	-0.14623	-1.0523	0.56988	0.87178	0.29264	0.55974
CNBP	4	-0.047991	-0.37494	0.94467	0.98692	0.70771	0.83543
DTX3L	11	0.036619	0.83545	0.44295	0.80928	0.40346	0.64798
SNAPC4	18	-2.0917	-9.4326	0	0	4.0007e-21	1.4027e-17
RNF121	10	-0.15154	-2.0626	0.4943	0.83558	0.039154	0.29604
ANAPC5	12	-1.1727	-4.5404	0	0	5.6159e-06	0.00029445
TMPRSS13	6	0.055306	0.66539	0.51141	0.84297	0.5058	0.72059
UBE2QL1	7	0.22261	1.3622	0.034797	0.25523	0.17313	0.45013
RNF138	11	0.024736	0.35468	0.50856	0.84126	0.72283	0.84503
RNASEL	6	-0.017507	-0.21333	0.88334	0.97216	0.83107	0.91041
MLX	6	-0.038044	-0.29107	0.98232	0.99538	0.771	0.87565
KDM1A	10	-0.62197	-3.5397	0.0011409	0.019802	0.00040064	0.0088902
KDM2B	32	-0.1296	-2.1908	0.39361	0.78947	0.028464	0.24961
RNPEPL1	6	0.14984	0.71494	0.17285	0.58989	0.47465	0.70366
ZNF781	6	-0.0034874	-0.064866	0.81517	0.96481	0.94828	0.97498
ING1	6	0.31441	1.818	0.0085568	0.10417	0.06907	0.35542
SBK1	6	-0.15593	-2.2852	0.53736	0.85514	0.022303	0.21541
SMYD1	4	0.023369	0.22956	0.73873	0.93915	0.81843	0.90461
VRK1	6	-1.3293	-3.8251	0	0	0.00013072	0.0035253
ZIM2	3	0.21125	1.4064	0.19909	0.62466	0.15961	0.43673
FEV	6	0.21418	1.4589	0.062464	0.35668	0.14459	0.42635
ZIC2	6	0.32197	1.585	0.0059897	0.078652	0.11297	0.39276
NFIA	7	0.3115	1.8526	0.0057045	0.075472	0.063936	0.35542
SPG7	6	-0.04089	-0.44707	0.99601	0.99943	0.65483	0.79716
RPS6KA6	12	0.091288	1.536	0.1814	0.6	0.12455	0.4021
FAM105B	6	0.18883	1.6696	0.094124	0.43651	0.094991	0.37851
HACE1	12	0.17477	0.97447	0.027667	0.21847	0.32982	0.58898
DPP6	6	0.010912	0.18046	0.7393	0.93915	0.85679	0.92428
MTF1	6	-0.29974	-2.425	0.21078	0.63465	0.01531	0.16558
FOXN1	6	-0.023792	-0.26791	0.91586	0.97756	0.78877	0.88492
ZNF337	6	0.19798	1.1755	0.08243	0.41763	0.23978	0.51261
GATA3	6	0.18148	1.556	0.1061	0.46442	0.11971	0.39908
TIE1	6	0.042405	0.54101	0.57844	0.87586	0.5885	0.76024
CPO	6	0.082868	0.91443	0.39218	0.78947	0.36049	0.61232
DCUN1D2	9	-0.035464	-0.41345	0.92014	0.97787	0.67928	0.81616
ZNF282	6	0.24922	1.8275	0.032516	0.24622	0.067628	0.35542
ID1	6	0.015801	0.1431	0.7142	0.9312	0.88621	0.93868
HHEX	6	0.048518	0.78342	0.54792	0.85951	0.43338	0.67067
PBX3	6	0.19482	1.7959	0.085282	0.42017	0.072517	0.35542
SRC	6	0.02307	0.24792	0.67627	0.92412	0.8042	0.89622
MDM4	10	-0.076594	-1.4465	0.85739	0.96564	0.14804	0.42948
NEK5	6	-0.011811	-0.11643	0.85938	0.96603	0.90731	0.9506
VENTX	6	-0.13555	-1.7086	0.6081	0.88949	0.087534	0.37147
ZCWPW2	12	-0.17459	-2.0152	0.36081	0.77292	0.043888	0.32057
DCAF6	10	-0.0067617	-0.20097	0.73816	0.93915	0.84072	0.91709
JUN	6	0.33149	1.8378	0.0048488	0.066406	0.066098	0.35542
FOXP4	6	-0.016937	-0.15017	0.88021	0.97216	0.88063	0.93617
USP53	12	0.18846	2.5208	0.018254	0.1658	0.011709	0.1373
ABHD4	6	0.016852	0.23889	0.70907	0.93039	0.81119	0.90066
MMP25	6	-0.21393	-2.3379	0.37735	0.77947	0.01939	0.19837
ZNF532	8	-0.23617	-1.7972	0.2684	0.70082	0.072309	0.35542
KLHL41	6	0.030029	0.52471	0.63748	0.90791	0.59979	0.76634
JMJD6	4	-0.81537	-2.5849	0.015402	0.14876	0.0097399	0.12152
ZFP1	6	-0.11115	-1.3308	0.69566	0.92635	0.18327	0.45481
ZNF84	6	-0.10328	-1.4113	0.72447	0.93554	0.15815	0.43625
RC3H2	9	0.074343	1.1196	0.33286	0.75	0.2629	0.52911
ATF5	6	0.036615	0.54412	0.60183	0.8873	0.58636	0.75859
F11	6	0.11281	1.0895	0.2761	0.71072	0.27592	0.54153
USP17L3	5	-0.089987	-0.3397	0.78523	0.95924	0.73408	0.85278
HELLS	6	-0.012627	-0.1014	0.86366	0.96679	0.91923	0.9598
43529	9	-0.22548	-1.9534	0.27838	0.71189	0.050772	0.34047
PARP9	12	0.030357	0.48624	0.46577	0.82235	0.6268	0.7811
MMP21	6	0.3003	1.4407	0.010839	0.12179	0.14968	0.43058
HOXA5	6	0.10651	0.914	0.30148	0.73454	0.36072	0.61232
NEUROG2	6	0.30047	1.85	0.010839	0.12179	0.064313	0.35542
MEOX1	6	-0.060751	-0.86364	0.90473	0.9766	0.38779	0.63593
CUL5	11	0.0963	1.5785	0.18055	0.59943	0.11445	0.39421
TRIM27	12	0.07604	0.74461	0.23987	0.67012	0.45651	0.68751
DPP7	6	-0.0089561	-0.12749	0.84398	0.96564	0.89855	0.94608
TRHDE	3	0.1373	1.2465	0.39218	0.78947	0.21259	0.47993
ZBTB22	6	-0.19095	-1.9374	0.43269	0.8035	0.0527	0.34536
FOXD2	6	0.1971	1.3335	0.083286	0.41857	0.18236	0.45441
LRRK1	6	0.18779	1.8435	0.095265	0.4366	0.065259	0.35542
CHD2	12	-0.00026055	-0.0040499	0.65203	0.91003	0.99677	1
ASB15	16	0.14814	2.2039	0.024815	0.20567	0.027532	0.24655
EBF4	6	0.31945	1.6421	0.0077011	0.09854	0.10057	0.38332
neg78	1	0.26979	0.61915	0.35083	0.76923	0.53582	0.73212
neg94	1	0.26534	0.62059	0.35653	0.77292	0.53487	0.73189
ASB9	9	0.19277	2.3363	0.042499	0.28876	0.019476	0.19849
ZNF572	6	0.046819	0.4392	0.5559	0.86239	0.66052	0.80144
MITF	6	0.13999	1.9593	0.19937	0.62466	0.050083	0.33898
FBXW2	14	-0.068754	-0.99076	0.90473	0.9766	0.3218	0.5859
KLHL6	6	0.19408	1.4014	0.086423	0.42201	0.1611	0.43921
KDM4D	6	0.19093	1.7289	0.092698	0.43651	0.083831	0.36785
PRMT6	3	0.37279	1.2909	0.026241	0.21429	0.19674	0.46879
ZNF124	6	0.079776	1.1318	0.40245	0.79181	0.25772	0.52647
MUM1	6	-0.17209	-1.3566	0.48517	0.83558	0.1749	0.45013
RNF186	11	-0.029419	-0.40516	0.85539	0.96564	0.68536	0.81982
TRIM64	4	0.018445	0.13295	0.76013	0.94638	0.89423	0.94358
ZNF746	6	0.13991	1.3529	0.19937	0.62466	0.17608	0.45013
PAX2	6	-0.05279	-0.37819	0.94467	0.98692	0.70529	0.8337
IRF6	6	0.077809	0.97872	0.41044	0.7943	0.32772	0.58866
HOXD3	6	-0.1102	-0.81821	0.69852	0.92765	0.41324	0.65469
OMA1	6	0.0011139	0.0088333	0.79179	0.95924	0.99295	0.99836
MIXL1	6	0.29495	1.6031	0.01255	0.13174	0.10892	0.39008
NIM1K	6	0.13691	1.0613	0.20736	0.63194	0.28857	0.55468
PATZ1	13	0.033474	0.58944	0.42299	0.80119	0.55556	0.73884
TFCP2	7	0.030041	0.34723	0.59584	0.88517	0.72842	0.84902
ZNF44	6	0.15191	1.6337	0.16828	0.58243	0.10233	0.38332
CTSS	6	-0.14932	-2.1092	0.55904	0.86458	0.034926	0.27957
neg13	1	0.2037	0.64079	0.4769	0.83225	0.52166	0.72982
SH3RF1	10	0.13153	1.4672	0.12322	0.50233	0.14232	0.42501
AXL	6	-0.14582	-1.1714	0.57017	0.87178	0.24145	0.51386
EPHB3	6	0.063183	0.72936	0.47975	0.83432	0.46578	0.6955
CIT	6	0.00073944	0.0080591	0.79293	0.95961	0.99357	0.9987
TRIM6	4	-0.019654	-0.1834	0.92784	0.9813	0.85449	0.92325
FBXO24	9	0.11943	1.3049	0.1777	0.59656	0.19193	0.46386
BRD8	6	-1.0696	-3.8139	0.00028523	0.0057143	0.00013679	0.0036609
HNF4A	6	-0.023701	-0.36714	0.91557	0.97756	0.71351	0.83964
PSMA5	5	-1.4096	-3.3074	0	0	0.0009416	0.018651
CPD	18	-0.10482	-1.853	0.63805	0.90791	0.063886	0.35542
HIC2	12	0.06143	1.4105	0.30034	0.7338	0.1584	0.4366
PRSS37	6	0.052302	0.84939	0.52767	0.85235	0.39566	0.643
NR2C1	6	-0.25891	-1.9758	0.28237	0.71738	0.048176	0.33714
PSMB10	6	0.10385	1.4922	0.31232	0.73887	0.13566	0.41538
ZNF300	6	-0.025172	-0.33358	0.92156	0.9782	0.73869	0.857
ZNF574	6	-0.58515	-2.4895	0.024529	0.20525	0.012793	0.14582
USP10	6	-0.52224	-2.1597	0.03822	0.27071	0.0308	0.26284
RNF13	9	-0.031007	-0.35219	0.89675	0.97488	0.7247	0.8465
FBXO4	12	-0.04149	-0.31006	0.919	0.97756	0.75652	0.86681
ZNF600	6	2.9997e-05	0.00020571	0.7972	0.96049	0.99984	1
STK11	6	-0.61477	-2.4138	0.018254	0.1658	0.015786	0.16925
ZNF112	6	0.15468	1.5533	0.16229	0.57129	0.12034	0.39908
SOCS5	8	0.26238	1.5925	0.0099829	0.11589	0.11128	0.39276
OTUD7B	6	0.12324	1.3101	0.24472	0.67267	0.19016	0.46235
MYF6	6	0.36897	1.5471	0.0022818	0.035398	0.12183	0.40033
NPAS2	6	0.27744	1.452	0.016543	0.15676	0.1465	0.428
SALL2	6	-0.026969	-0.58703	0.93126	0.98314	0.55718	0.73884
MAP3K6	6	-0.087479	-0.63633	0.79179	0.95924	0.52456	0.73068
ZNF770	6	-0.12465	-1.5411	0.64604	0.91003	0.1233	0.40138
ATF1	6	0.20585	1.3615	0.072447	0.39077	0.17334	0.45013
GSC	6	0.30109	1.6996	0.010839	0.12179	0.089213	0.37169
ZNF267	6	0.1321	1.2445	0.21991	0.64465	0.21331	0.48026
TCF3	6	0.262	1.9091	0.024529	0.20525	0.056249	0.34876
CBX4	6	0.0081933	0.10648	0.75385	0.94292	0.9152	0.95696
neg56	1	0.15412	0.65733	0.6061	0.88949	0.51097	0.72398
SMURF2	10	-0.0074338	-0.084484	0.74073	0.93992	0.93267	0.96715
FOXP3	6	0.11245	0.78143	0.27838	0.71189	0.43455	0.67109
ULK2	6	-0.060224	-0.57187	0.90816	0.97756	0.56741	0.74509
FBXO42	13	-0.026963	-0.38387	0.79749	0.96049	0.70108	0.83096
RNF10	12	0.069651	0.98035	0.26583	0.69992	0.32691	0.58866
FBXW8	17	-0.094628	-1.271	0.72133	0.93358	0.20373	0.47146
ADAMTS20	6	-0.039112	-1.0119	0.98716	0.99654	0.31161	0.58071
ZNF808	6	0.12129	1.2573	0.25043	0.68009	0.20865	0.47655
ABHD17B	6	0.021939	0.3231	0.68197	0.92515	0.74662	0.86096
ABL1	6	0.044381	0.54048	0.56788	0.87095	0.58887	0.76043
KCNA10	6	0.067068	0.7023	0.45636	0.81559	0.48249	0.70928
ADCK1	6	0.19175	1.2738	0.090987	0.4346	0.20272	0.47146
ZNF684	6	-0.071395	-1.6395	0.85596	0.96564	0.1011	0.38332
ZNF629	6	-0.20594	-1.8793	0.39561	0.78953	0.060199	0.35542
RNFT1	8	-0.0074502	-0.075386	0.77867	0.95756	0.93991	0.97006
HMBOX1	6	0.18858	1.9456	0.094124	0.43651	0.051699	0.34264
KLF2	6	-0.074013	-0.71673	0.84826	0.96564	0.47354	0.70261
IRF2	6	0.0088892	0.10173	0.75071	0.94292	0.91897	0.9598
AHR	6	-0.1786	-1.4534	0.46435	0.82235	0.14611	0.428
USP6	6	-0.077695	-0.73119	0.83086	0.96481	0.46466	0.69414
ZNF530	6	0.13392	1.7332	0.21392	0.63667	0.083063	0.36785
SPOP	6	0.054341	0.70308	0.51626	0.84594	0.48201	0.70916
WDTC1	18	-0.18334	-2.9541	0.25442	0.68615	0.0031357	0.050897
MTF2	17	-0.039541	-0.95006	0.86224	0.96643	0.34208	0.59997
PWWP2A	6	0.21028	1.818	0.066743	0.37202	0.069063	0.35542
HAT1	11	-0.061662	-1.1746	0.9441	0.98692	0.24015	0.51308
ZNF154	6	0.23071	1.861	0.044495	0.2949	0.062739	0.35542
GMCL1	6	-0.31031	-1.9338	0.19395	0.61913	0.053142	0.34631
CTSZ	6	0.043539	1.1274	0.57302	0.87359	0.25959	0.527
TDRD1	21	0.10801	1.6386	0.040217	0.27976	0.1013	0.38332
MAP2K4	6	-0.012974	-0.070866	0.8648	0.96715	0.9435	0.97206
RNF175	9	0.086917	1.2229	0.28722	0.72342	0.22136	0.49182
PDK1	5	-0.26015	-1.5068	0.31204	0.73887	0.13186	0.41138
DLX4	6	0.059625	0.69458	0.4943	0.83558	0.48732	0.71249
DCAF10	15	-0.060874	-1.3264	0.97062	0.99359	0.18469	0.45633
CREM	6	0.069984	0.91928	0.44238	0.80865	0.35795	0.61099
CDK13	6	-0.44467	-2.4929	0.068454	0.37736	0.012669	0.14515
STAT2	6	-0.018237	-0.19567	0.8862	0.97216	0.84487	0.91908
CERS3	6	0.13685	1.4074	0.20736	0.63194	0.1593	0.43673
ZNF98	6	-0.063218	-0.49819	0.89104	0.97414	0.61835	0.77648
SGK2	6	0.072035	0.54617	0.43126	0.8035	0.58495	0.75845
NEUROD4	6	0.12185	1.7358	0.24758	0.67444	0.082603	0.36785
ADAM22	6	0.26481	1.7954	0.022818	0.19608	0.072585	0.35542
