Gene	sgRNA	Ts8|beta	Ts8|z	Ts8|p-value	Ts8|fdr	Ts8|wald-p-value	Ts8|wald-fdr
L3MBTL4	24	0.39399	1.8038	0.16325	0.64422	0.071268	0.50016
LBX1	6	0.27174	0.58301	0.626	0.90037	0.55988	0.76608
LBX2	6	-0.11107	-0.32737	0.82622	0.9606	0.74339	0.86475
LCOR	6	0.20315	0.81766	0.71871	0.92973	0.41355	0.68137
LCORL	6	0.54157	1.3244	0.31456	0.78329	0.18538	0.65385
LEF1	6	0.45228	0.77352	0.40472	0.84401	0.43921	0.69602
LEUTX	7	0.22358	0.77846	0.65757	0.90884	0.4363	0.69477
LHX1	6	-0.45941	-1.0655	0.41382	0.84478	0.28666	0.65385
LHX2	6	2.976e-05	7.5393e-05	0.98549	0.99284	0.99994	1
LHX3	6	-0.23825	-0.63284	0.65415	0.90873	0.52684	0.74662
LHX4	6	-0.34256	-1.0723	0.53612	0.8782	0.2836	0.65385
LHX5	6	0.27297	0.86093	0.62372	0.90037	0.38928	0.66604
LHX6	6	-0.27227	-0.68588	0.61405	0.89809	0.49279	0.72435
LHX8	7	0.38414	1.5369	0.45421	0.85699	0.12431	0.65358
LHX9	6	0.8034	1.0934	0.13339	0.61161	0.27421	0.65385
LIN28A	5	0.66538	0.87824	0.25512	0.74502	0.37981	0.66307
LIN28B	2	1.1152	0.58257	0.20848	0.71165	0.56018	0.76608
LITAF	6	-48.641	-66.238	0.0011377	0.095238	0	0
LMX1A	6	-0.087859	-0.24782	0.8595	0.96611	0.80427	0.88944
LMX1B	6	0.080439	0.18938	0.8979	0.9719	0.84979	0.91428
LYL1	6	-0.5441	-1.3164	0.33618	0.79811	0.18806	0.65385
MAF	6	-0.21131	-0.86736	0.68259	0.91778	0.38574	0.66587
MAFA	6	0.34213	0.83165	0.53129	0.8782	0.4056	0.67532
MAFB	6	-0.098357	-0.28615	0.84499	0.96315	0.77476	0.87812
MAFF	6	0.039388	0.1415	0.95364	0.98734	0.88747	0.93598
MAFG	6	-1.1675	-2.3985	0.056314	0.42827	0.016462	0.18202
MAFK	6	-0.077353	-0.18477	0.87486	0.96912	0.85341	0.91514
MAX	6	-1.0357	-1.9454	0.086177	0.50754	0.051722	0.4105
MAZ	6	-0.029481	-0.083286	0.9471	0.98462	0.93362	0.96039
MBD1	37	0.17369	1.0918	0.47014	0.86385	0.27493	0.65385
MBD2	12	0.3978	1.2123	0.30973	0.78289	0.2254	0.65385
MBD3	20	-0.23962	-1.1506	0.41923	0.84478	0.24989	0.65385
MBD4	12	0.47993	1.8279	0.21644	0.72064	0.067561	0.48478
MECOM	7	0.25658	0.93728	0.61689	0.89851	0.34862	0.65544
MECP2	12	0.46605	1.4622	0.23237	0.73208	0.14367	0.65385
MEF2A	5	0.34262	0.72176	0.57537	0.89158	0.47044	0.71271
MEF2B	6	0.04757	0.1436	0.94312	0.9831	0.88582	0.93501
MEF2C	6	0.37655	0.83168	0.49232	0.87092	0.40559	0.67532
MEF2D	6	-0.23322	-1.068	0.65956	0.91013	0.28554	0.65385
MEIS1	5	0.8241	0.97279	0.16013	0.63977	0.33066	0.65385
MEIS2	6	0.28211	1.0708	0.61348	0.89809	0.28427	0.65385
MEIS3	7	-0.41775	-1.2356	0.42207	0.84478	0.21662	0.65385
MEOX1	6	0.12285	0.35659	0.83134	0.9606	0.7214	0.85662
MEOX2	6	0.034014	0.090894	0.96359	0.98891	0.92758	0.95848
MESP1	6	1.3614	0.8939	0.0096701	0.16749	0.37138	0.6609
MESP2	6	0.092879	0.22364	0.87685	0.97041	0.82304	0.89897
MGA	8	-0.14944	-0.48328	0.73948	0.93324	0.6289	0.80599
MIER3	6	0.61999	1.5347	0.24659	0.73693	0.12487	0.65358
MITF	6	0.53021	1.0777	0.32509	0.791	0.28118	0.65385
MIXL1	6	0.30222	0.64654	0.58191	0.89384	0.51793	0.73996
MLX	6	0.12985	0.2432	0.82139	0.96016	0.80785	0.89171
MLXIP	7	0.50901	1.1621	0.31428	0.78329	0.2452	0.65385
MLXIPL	6	-0.40044	-0.84606	0.47184	0.86406	0.39752	0.66838
MNT	7	3.3809	0.27094	0	0	0.78644	0.88257
MNX1	6	0.15657	0.31389	0.77759	0.94768	0.7536	0.86787
MSC	6	-0.41049	-0.97197	0.46217	0.85933	0.33107	0.65385
MSGN1	6	0.40562	1.3158	0.45364	0.85699	0.18824	0.65385
MSX1	6	-0.947	-1.9359	0.11177	0.56628	0.052879	0.41524
MSX2	6	0.21444	0.59707	0.70336	0.92552	0.55046	0.7612
MTA1	18	0.31327	1.2143	0.34699	0.80528	0.22462	0.65385
MTA2	17	0.20489	1.0101	0.54551	0.88084	0.31245	0.65385
MTA3	18	-0.41541	-2.4417	0.20108	0.70158	0.01462	0.1691
MTF1	7	-0.10856	-0.29938	0.81456	0.96012	0.76465	0.87261
MXD1	6	0.72521	1.2456	0.17634	0.66488	0.21291	0.65385
MXD3	6	0.5697	1.132	0.29096	0.76506	0.25765	0.65385
MXD4	6	0.48833	1.1545	0.3649	0.82033	0.2483	0.65385
MXI1	6	0.96357	1.015	0.066553	0.46063	0.31011	0.65385
MYB	24	0.21501	1.4601	0.46672	0.86097	0.14426	0.65385
MYBL1	22	0.48628	2.1017	0.088737	0.51223	0.035579	0.31196
MYBL2	25	-2.0503	-7.721	0.00028441	0.043478	1.154e-14	2.8982e-12
MYC	6	-3.6351	-3.9207	0.004835	0.12102	8.8294e-05	0.002594
MYCL	6	-0.64248	-1.4611	0.25825	0.74632	0.14399	0.65385
MYCN	6	-0.1549	-0.5758	0.75825	0.943	0.56475	0.77024
MYF5	8	0.033513	0.086178	0.95677	0.98742	0.93133	0.95907
MYF6	6	0.5501	0.92968	0.30688	0.78066	0.35253	0.656
MYNN	12	0.27329	0.8694	0.49886	0.87289	0.38463	0.66587
MYOD1	6	0.58279	1.0008	0.27958	0.75692	0.3169	0.65385
MYOG	6	-0.77069	-1.7163	0.18003	0.66913	0.086103	0.5529
MYRF	6	-0.072296	-0.26083	0.88481	0.97098	0.79422	0.88475
MYSM1	18	0.35378	1.6999	0.28242	0.75859	0.08915	0.55973
MYT1	8	-0.52838	-2.2996	0.27617	0.75692	0.021468	0.21934
MYT1L	8	0.13568	0.4493	0.78612	0.94854	0.65322	0.81875
MZF1	6	-0.33625	-0.7447	0.54295	0.87943	0.45646	0.70371
NANOG	6	-1.304	-2.7751	0.040956	0.375	0.0055192	0.08474
NCOR1	20	-0.43419	-2.3206	0.15501	0.63194	0.020309	0.21028
NCOR2	18	0.75052	1.7629	0.013367	0.20085	0.07791	0.52531
NEUROD1	6	-0.097502	-0.2372	0.84699	0.96315	0.8125	0.89329
NEUROD2	7	-0.77487	-1.6814	0.14875	0.62485	0.09268	0.57169
NEUROD4	6	-0.6175	-1.5625	0.2773	0.75692	0.11816	0.6416
NEUROD6	6	0.0053499	0.017378	0.99403	0.99658	0.98614	0.99405
NEUROG1	6	0.61726	1.2441	0.24858	0.73693	0.21347	0.65385
NEUROG2	6	0.56112	0.7964	0.29778	0.77212	0.4258	0.68706
NEUROG3	6	-0.055732	-0.19949	0.90785	0.97258	0.84188	0.90939
NFAT5	6	0.21691	0.40869	0.69937	0.92478	0.68277	0.8363
NFATC1	6	0.70604	1.2997	0.19056	0.68577	0.19371	0.65385
NFATC2	6	0.30103	0.66912	0.5839	0.89437	0.50342	0.73081
NFATC3	6	0.099967	0.33002	0.86803	0.96858	0.74138	0.86343
NFATC4	7	0.29307	0.89917	0.56627	0.88765	0.36856	0.66048
NFE2	6	0.57083	0.73378	0.2901	0.76506	0.46308	0.70883
NFE2L1	6	-0.50353	-1.6002	0.37031	0.82562	0.10955	0.62511
NFE2L2	5	0.11712	0.30011	0.85722	0.96573	0.76409	0.87226
NFE2L3	5	0.67929	1.1878	0.24516	0.73657	0.23491	0.65385
NFIA	7	1.0426	1.1392	0.038111	0.36585	0.25464	0.65385
NFIB	7	0.75732	1.1297	0.12088	0.58209	0.25858	0.65385
NFIC	8	0.14479	0.49042	0.77304	0.94704	0.62384	0.80315
NFIL3	6	0.27226	0.77652	0.62486	0.90037	0.43744	0.69572
NFIX	8	-0.13067	-0.3933	0.76792	0.94579	0.6941	0.83951
NFKB1	7	0.43435	1.1065	0.38993	0.83496	0.2685	0.65385
NFKB2	7	-0.73855	-1.917	0.16581	0.6485	0.055243	0.42783
NFX1	13	0.50643	1.66	0.18231	0.67403	0.096918	0.59235
NFXL1	15	0.28884	1.2763	0.42378	0.84478	0.20186	0.65385
NFYA	6	-2.5838	-4.4337	0.0054039	0.12102	9.2631e-06	0.00044615
NFYB	6	-0.96056	-1.7147	0.10609	0.55259	0.086406	0.5529
NFYC	6	-1.8702	-3.1309	0.0079636	0.14433	0.0017429	0.033671
NHLH1	6	-0.45848	-1.2799	0.41439	0.84478	0.20058	0.65385
NHLH2	6	0.51789	1.1214	0.33419	0.79661	0.26213	0.65385
NKX1	12	0.30543	1.0704	0.4471	0.85481	0.28442	0.65385
NKX2	42	0	0	0.96018	0.98742	1	1
NKX3	12	-0.11832	-0.39416	0.73208	0.93264	0.69346	0.83932
NKX6	13	0.010656	0.049567	0.97981	0.9911	0.96047	0.97774
NOBOX	6	0.75567	0.93661	0.15728	0.6349	0.34896	0.65544
NOTO	6	0.07268	0.39588	0.90671	0.97225	0.69219	0.83898
NPAS1	6	0.21358	0.85545	0.70421	0.92561	0.3923	0.66631
NPAS2	6	0.30463	0.62852	0.57878	0.89225	0.52966	0.74821
NPAS3	6	-0.27649	-0.69851	0.6095	0.89809	0.48486	0.72158
NPAS4	6	0.99655	0.9463	0.056883	0.42827	0.34399	0.65543
NR0B1	6	-0.37191	-1.0462	0.50256	0.87432	0.29549	0.65385
NR0B2	6	-0.4513	-1.5126	0.42292	0.84478	0.13038	0.65385
NR1D1	6	0.0093365	0.019071	0.9963	0.99772	0.98478	0.99297
NR1D2	1	0.20722	0.63963	0.88026	0.97098	0.52241	0.74308
NR1H2	5	0.68855	0.88569	0.23749	0.73356	0.37578	0.66123
NR1H3	7	0.1985	0.74511	0.70051	0.92507	0.45621	0.70371
Nr1h4	6	0.32358	0.55645	0.55518	0.88366	0.5779	0.77741
NR1I2	6	-0.56226	-1.3947	0.32025	0.78896	0.1631	0.65385
NR1I3	6	0.65578	1.1249	0.22412	0.72886	0.26062	0.65385
NR2C1	6	0.28973	0.59483	0.60154	0.89809	0.55195	0.76165
NR2C2	6	-0.12877	-0.40406	0.79664	0.95305	0.68617	0.83743
NR2E1	6	0.9514	1.0469	0.07025	0.46958	0.29514	0.65385
NR2E3	6	0.93611	1.0114	0.07537	0.48545	0.31183	0.65385
NR2F1	6	0.46901	1.099	0.3868	0.83344	0.27176	0.65385
NR2F2	6	-0.058931	-0.1542	0.9033	0.9719	0.87745	0.93065
NR2F6	3	1.131	0.77428	0.12969	0.60397	0.43877	0.69602
NR3C1	6	0.28165	0.53886	0.61348	0.89809	0.58998	0.78486
NR3C2	6	0.47559	1.2188	0.38083	0.82983	0.2229	0.65385
NR4A1	6	0.12287	0.52616	0.83134	0.9606	0.59878	0.79087
NR4A2	6	-0.090874	-0.25448	0.85722	0.96573	0.79913	0.88663
NR4A3	6	0.9613	1.0612	0.067122	0.46275	0.28861	0.65385
NR5A1	7	-1.5457	-3.0895	0.013367	0.20085	0.002005	0.037103
NR5A2	6	0.69449	1.4832	0.19738	0.69469	0.13802	0.65385
NR6A1	6	0.64844	1.1451	0.22981	0.73087	0.25219	0.65385
NRF1	8	-1.1833	-2.6342	0.024175	0.28814	0.0084334	0.11274
NRL	6	0.067365	0.36071	0.91524	0.97612	0.71832	0.85475
OLIG1	6	1.259	1.0032	0.016496	0.23293	0.31576	0.65385
OLIG2	6	-0.15004	-0.35788	0.76593	0.94458	0.72043	0.8562
OLIG3	6	0.84652	1.0581	0.11234	0.56753	0.29	0.65385
ONECUT1	6	0.51113	0.97702	0.33959	0.80093	0.32856	0.65385
ONECUT2	6	-0.14366	-0.30439	0.77588	0.94755	0.76083	0.87051
ONECUT3	6	0.58321	0.89103	0.27929	0.75692	0.37291	0.6612
OSR1	4	-0.9028	-1.7577	0.22526	0.72886	0.078801	0.52774
OSR2	6	0.1206	0.36064	0.83419	0.96195	0.71837	0.85475
OTP	6	0.16642	0.30495	0.76536	0.94454	0.7604	0.87031
OTX1	6	0.30957	1.1633	0.57082	0.89042	0.24473	0.65385
OTX2	6	0.27387	0.65889	0.6223	0.90037	0.50997	0.73486
OVOL1	5	-0.49074	-1.6649	0.42605	0.84478	0.09593	0.58966
OVOL2	3	-1.2078	-1.6098	0.16724	0.65155	0.10744	0.62129
OVOL3	6	-0.071844	-0.20199	0.88481	0.97098	0.83993	0.90819
PATZ1	13	-0.74786	-2.6719	0.063993	0.45363	0.007542	0.10523
PAX1	6	0.33532	1.0391	0.53811	0.87877	0.29877	0.65385
PAX2	6	-0.3451	-0.88387	0.53413	0.8782	0.37677	0.66169
PAX3	7	0.3776	0.70887	0.46018	0.85699	0.47841	0.71822
PAX4	8	0.47335	1.3507	0.30774	0.78066	0.17678	0.65385
PAX5	6	1.1781	0.99544	0.026451	0.29808	0.31952	0.65385
PAX6	7	-0.036413	-0.13836	0.92634	0.97955	0.88995	0.93713
PAX7	9	0.19388	0.67301	0.68032	0.91577	0.50094	0.72941
PAX8	6	0.4468	0.86933	0.41041	0.84478	0.38467	0.66587
PAX9	6	-0.65375	-1.4141	0.24772	0.73693	0.15732	0.65385
PBRM1	49	0	0	0.96018	0.98742	1	1
PBX1	7	0.36967	1.0906	0.47042	0.86385	0.27546	0.65385
PBX2	6	0.94933	1.1847	0.070819	0.47159	0.23612	0.65385
PBX3	6	0.74784	1.1774	0.1624	0.64374	0.23904	0.65385
PBX4	7	0.23186	0.62162	0.64676	0.90525	0.53419	0.75159
PDX1	6	-0.23011	-0.83051	0.66354	0.91204	0.40625	0.67599
PGR	6	-0.84834	-2.685	0.15017	0.62782	0.0072532	0.10201
PHOX2A	6	0.63679	1.1091	0.23578	0.73356	0.26737	0.65385
PHOX2B	6	0.7105	0.99843	0.18771	0.68111	0.31807	0.65385
PIAS1	17	-0.25308	-1.5617	0.43572	0.84798	0.11836	0.6416
PIAS2	13	0.74452	1.5163	0.048919	0.39631	0.12945	0.65385
PIAS3	19	-0.2483	-1.3144	0.42349	0.84478	0.18871	0.65385
PIAS4	16	-0.55718	-2.5791	0.10779	0.55718	0.0099058	0.12665
PITX1	6	0.074041	0.17336	0.90472	0.9719	0.86237	0.92105
PITX2	6	0.38759	0.77787	0.47782	0.86663	0.43665	0.695
PITX3	6	0.40961	0.72485	0.44795	0.85505	0.46855	0.71224
PKNOX1	5	0.91667	0.97318	0.11889	0.57953	0.33046	0.65385
PKNOX2	6	0.86981	1.2282	0.099545	0.53846	0.21936	0.65385
PLAG1	6	0.89693	1.2372	0.0876	0.51223	0.21602	0.65385
PLAGL1	6	-0.59759	-1.5635	0.29323	0.76558	0.11793	0.6416
PLAGL2	6	0.019963	0.054875	0.98265	0.99139	0.95624	0.97578
PMS1	7	0.26332	1.2213	0.60893	0.89809	0.22197	0.65385
POU1F1	1	-2.2652	-1.7969	0.29209	0.76506	0.072355	0.50476
POU2F1	5	-2.5289	-3.7973	0.004835	0.12102	0.00014628	0.0040819
POU2F2	6	-0.18948	-0.40212	0.71388	0.9266	0.68759	0.83743
POU2F3	6	0.62858	1.1517	0.23948	0.73356	0.24943	0.65385
POU3F1	6	0.77948	1.2821	0.14562	0.62156	0.19981	0.65385
POU3F2	6	0.34375	0.87199	0.52901	0.8782	0.38321	0.66587
POU3F3	6	0.6379	1.0953	0.23521	0.73356	0.27337	0.65385
POU3F4	6	0.95666	1.323	0.068544	0.46615	0.18582	0.65385
POU4F1	6	-0.60555	-1.3723	0.28811	0.76488	0.16998	0.65385
POU4F2	6	0.61913	1.0533	0.24744	0.73693	0.29219	0.65385
POU4F3	6	-0.54319	-1.5928	0.33646	0.79825	0.1112	0.6286
POU5F1	4	-1.0529	-1.9839	0.16439	0.64509	0.047271	0.38386
POU5F1B	6	-0.97149	-2.211	0.10324	0.54505	0.027033	0.25828
POU6F1	6	0.46171	0.90663	0.3942	0.83623	0.3646	0.65834
POU6F2	6	0.53559	1.1431	0.32196	0.7894	0.25299	0.65385
PPARA	6	0.63127	1.0508	0.23891	0.73356	0.29336	0.65385
PPARD	6	0.13328	0.28234	0.81854	0.96016	0.77768	0.8786
PPARG	5	-0.60578	-1.3159	0.33305	0.79647	0.18819	0.65385
PRDM1	6	0.3401	0.76483	0.53271	0.8782	0.44437	0.70063
PRDM12	5	-0.22133	-0.60447	0.70535	0.9261	0.54553	0.75964
PRDM13	7	0.35257	0.8802	0.49005	0.87092	0.37875	0.66299
PRDM14	5	-0.78642	-2.761	0.22383	0.7287	0.0057619	0.086742
PRDM15	6	-0.38373	-1.1874	0.4909	0.87092	0.23505	0.65385
PRDM16	7	0.13214	0.3441	0.79892	0.95447	0.73077	0.86143
PRDM2	13	-0.011543	-0.051496	0.92975	0.97992	0.95893	0.97728
PRDM4	6	0.67391	1.1582	0.21189	0.71292	0.24679	0.65385
PRDM5	6	-0.26132	-0.96745	0.62685	0.90037	0.33332	0.65385
PRDM6	6	0.51735	1.3206	0.33476	0.79743	0.18664	0.65385
PRDM8	12	0.73844	1.8798	0.048066	0.39486	0.06013	0.44982
PRDM9	10	0.18633	0.63899	0.68174	0.91734	0.52283	0.74308
PRKRIR	6	-1.0406	-2.2564	0.084471	0.5051	0.024048	0.23684
PROP1	6	0.36387	1.0451	0.50711	0.87488	0.296	0.65385
PROX1	6	0.32064	1.7809	0.5583	0.88623	0.074932	0.51357
PROX2	7	-0.1388	-0.43203	0.76991	0.94617	0.66572	0.82767
PRRX1	6	-0.04189	-0.087075	0.92861	0.9799	0.93061	0.95907
PRRX2	6	1.0896	1.1964	0.040956	0.375	0.23153	0.65385
PTF1A	6	0.13222	0.3911	0.81911	0.96016	0.69572	0.8406
RARA	6	-0.58464	-1.2555	0.30119	0.77276	0.20929	0.65385
RARB	6	-1.8367	-0.58765	0.008248	0.14573	0.55676	0.76439
RARG	6	-0.54618	-1.5893	0.3339	0.79647	0.112	0.63107
RAX	6	0.13006	0.38889	0.82139	0.96016	0.69736	0.84085
RAX2	6	-0.14308	-0.46557	0.77645	0.94759	0.64153	0.81224
RBAK	6	0.48963	1.443	0.36405	0.82033	0.14903	0.65385
RCOR1	18	0.13594	0.85863	0.70648	0.9261	0.39055	0.66631
RCOR2	18	0.71546	1.7305	0.021615	0.26855	0.083543	0.54497
RCOR3	18	0.24879	1.1325	0.45705	0.85699	0.25743	0.65385
REL	7	0.40985	0.81378	0.42264	0.84478	0.41577	0.6824
RELA	7	-0.3203	-0.74457	0.52474	0.87815	0.45653	0.70371
RELB	7	0.70686	1.6364	0.15245	0.62954	0.10175	0.60841
REPIN1	6	0.21781	0.57212	0.69881	0.92478	0.56724	0.77215
RERE	18	0.23762	1.0097	0.48009	0.86742	0.31264	0.65385
REST	6	-0.27046	-1.0645	0.61576	0.89842	0.28709	0.65385
RFX1	7	-2.021	-3.9437	0.0042662	0.12102	8.0248e-05	0.0024879
RFX2	6	0.35449	0.84175	0.51593	0.87625	0.39993	0.66959
RFX3	10	0.31836	1.0531	0.46615	0.86037	0.29227	0.65385
RFX4	6	0.62636	1.3775	0.24118	0.73356	0.16837	0.65385
RFX5	7	-0.93005	-1.6174	0.092435	0.52389	0.10578	0.62093
RFX6	5	-0.84021	-2.4085	0.20023	0.70158	0.016019	0.17879
RFX7	6	-2.3384	-4.3531	0.0054039	0.12102	1.3421e-05	0.00061919
RHOXF1	7	0.51526	1.1118	0.30717	0.78066	0.26624	0.65385
RHOXF2B	7	0.2811	1.1516	0.58419	0.89437	0.24947	0.65385
RNF138	13	-0.51192	-1.7783	0.19141	0.68673	0.075351	0.51391
RORA	6	0.072291	0.23786	0.90757	0.97257	0.81199	0.89323
RORB	7	-0.53028	-1.1154	0.31058	0.78295	0.26469	0.65385
RORC	6	0.55577	1.0159	0.30176	0.77276	0.30966	0.65385
RREB1	8	-0.24264	-0.74491	0.60381	0.89809	0.45632	0.70371
RUNX1	7	0.14047	0.33202	0.78669	0.94856	0.73987	0.86343
RUNX2	7	1.547	0.9688	0.0022753	0.12102	0.33265	0.65385
RUNX3	7	0.84395	1.328	0.082196	0.50427	0.18417	0.65385
RXRA	7	0.50534	1.0651	0.31684	0.78617	0.28682	0.65385
RXRB	6	0.33181	0.66189	0.54209	0.87943	0.50804	0.73268
RXRG	7	0.48342	1.1543	0.33902	0.80093	0.24836	0.65385
SALL1	6	-0.85754	-2.1352	0.14619	0.62156	0.032747	0.29372
SALL2	6	0.091246	0.31714	0.87941	0.97098	0.75114	0.86676
SALL3	6	0.85285	1.2647	0.10865	0.5593	0.20598	0.65385
SALL4	6	0.064624	0.29024	0.91837	0.97612	0.77163	0.87773
SATB1	6	-0.85857	-1.7625	0.14534	0.62156	0.077989	0.52531
SATB2	6	1.0816	1.1297	0.041524	0.375	0.25859	0.65385
SCRT1	6	-1.2611	-2.8009	0.0438	0.38119	0.0050959	0.07928
SCRT2	6	-0.92811	-2.1485	0.11576	0.57687	0.031677	0.28632
SCX	6	-0.81802	-1.576	0.15984	0.63936	0.11504	0.63794
SEBOX	7	-0.078357	-0.44938	0.85922	0.9661	0.65316	0.81875
SETDB1	33	-0.42759	-2.521	0.081342	0.50088	0.011701	0.14335
SETDB2	10	0.88194	1.5299	0.038396	0.36585	0.12604	0.65385
SHOX	8	0.34479	0.90385	0.47099	0.86385	0.36607	0.65921
SHOX2	6	0.14761	0.40209	0.79124	0.95082	0.68761	0.83743
SIM1	6	0.57831	0.95764	0.28299	0.75954	0.33825	0.65457
SIX1	6	0.032754	0.085898	0.96644	0.98982	0.93155	0.95907
SIX2	6	-0.061055	-0.12232	0.90102	0.9719	0.90265	0.9445
SIX3	6	-0.41633	-1.6285	0.45677	0.85699	0.10341	0.61364
SIX4	6	0.065374	0.21425	0.91809	0.97612	0.83035	0.90302
SIX5	6	-0.44164	-0.76704	0.43288	0.84798	0.44306	0.69983
SIX6	6	0.41845	1.5506	0.43857	0.84983	0.121	0.64807
SMAD1	6	0.19057	0.45829	0.73464	0.93264	0.64675	0.8151
SMAD2	7	0.23941	0.68842	0.6351	0.90277	0.49119	0.72413
SMAD3	6	0.47465	0.7985	0.38111	0.82983	0.42458	0.68706
SMAD4	5	0.17646	0.59412	0.77588	0.94755	0.55243	0.76171
SMAD5	6	0.74873	0.87902	0.16069	0.64059	0.37939	0.66299
SMAD6	6	1.0212	0.91442	0.051195	0.40724	0.36049	0.65834
SMAD7	6	0.82833	1.1356	0.12173	0.58209	0.25613	0.65385
SMAD9	6	0.65523	0.92803	0.22497	0.72886	0.35339	0.656
SMARCE1	6	-0.81229	-2.3672	0.16268	0.64382	0.017923	0.19272
SNAI1	6	0.17055	0.4071	0.76195	0.943	0.68393	0.83729
SNAI2	6	-0.85329	-1.8061	0.14704	0.62156	0.070899	0.50016
SNAI3	5	0.20553	0.32205	0.73805	0.93324	0.74741	0.86475
SNAPC4	31	-1.9268	-6.927	0	0	4.2972e-12	9.4431e-10
SOHLH1	6	-0.26217	-0.889	0.62685	0.90037	0.374	0.66123
SOHLH2	7	1.1169	1.2323	0.026451	0.29808	0.21785	0.65385
SOX1	6	0.065486	0.20781	0.91809	0.97612	0.83538	0.90548
SOX10	6	0.33821	1.1149	0.53527	0.8782	0.26489	0.65385
SOX11	6	-0.05758	-0.31106	0.90529	0.97191	0.75576	0.86811
SOX12	6	-0.36648	-0.91565	0.51195	0.87591	0.35985	0.65834
SOX13	6	0.45178	0.72641	0.40586	0.84478	0.46759	0.71201
SOX14	6	-0.20401	-0.49195	0.69454	0.92325	0.62276	0.80283
SOX15	5	-0.88746	-1.6907	0.17947	0.66772	0.090899	0.56768
SOX17	6	-0.096644	-0.33628	0.84755	0.96315	0.73666	0.86286
SOX18	6	-0.56906	-1.202	0.31371	0.78329	0.22938	0.65385
SOX2	6	0.8856	1.3779	0.091866	0.52265	0.16822	0.65385
SOX21	6	0.48057	1.066	0.37514	0.82983	0.28644	0.65385
SOX3	6	-0.17085	-1.4438	0.73777	0.93324	0.1488	0.65385
SOX30	6	0.33948	1.2292	0.53328	0.8782	0.219	0.65385
SOX4	6	-0.35876	-0.74879	0.52133	0.87625	0.45399	0.70371
SOX5	5	1.1552	0.98873	0.046075	0.38995	0.32279	0.65385
SOX6	6	0.61686	0.944	0.25	0.7399	0.34517	0.65543
SOX7	6	1.0502	0.90996	0.045222	0.38499	0.36284	0.65834
SOX8	5	0.41204	0.65407	0.48805	0.86974	0.51307	0.73661
SOX9	6	0.49038	0.99652	0.36377	0.82033	0.319	0.65385
SP1	6	-1.6913	-3.9875	0.01223	0.19027	6.6764e-05	0.0021735
SP100	12	0.12527	0.61063	0.78214	0.94854	0.54145	0.75695
SP110	12	0.23201	0.78984	0.56542	0.8871	0.42962	0.69002
SP140	13	-0.093179	-0.40853	0.76735	0.94579	0.68288	0.8363
SP140L	10	-0.18925	-0.58305	0.64647	0.90522	0.55986	0.76608
SP2	11	-1.1828	-3.4507	0.010239	0.17143	0.00055924	0.012366
SP3	5	-0.2237	-0.6634	0.70023	0.92507	0.50707	0.73228
SP4	5	-0.25617	-0.66383	0.65785	0.90884	0.5068	0.73228
SP5	5	0.84834	1.0559	0.14989	0.62782	0.29102	0.65385
SP6	6	-0.14456	-0.40352	0.77474	0.9475	0.68656	0.83743
SP7	6	-0.26163	-0.78461	0.62685	0.90037	0.43268	0.69223
SP8	5	0.63459	1.3902	0.27929	0.75692	0.16446	0.65385
SP9	5	-0.044483	-0.60578	0.9178	0.97612	0.54466	0.75933
SPDEF	6	0.27281	0.74896	0.624	0.90037	0.45388	0.70371
SPI1	6	-0.23152	-0.51472	0.66183	0.91148	0.60675	0.79394
SPIB	6	0.18853	0.3103	0.73635	0.93264	0.75633	0.86838
SPIC	6	-0.09142	-0.41371	0.85722	0.96573	0.67908	0.83543
SPZ1	3	-0.092762	-0.33637	0.89477	0.9719	0.73659	0.86286
SREBF1	6	0.64666	1.0454	0.23066	0.73087	0.29585	0.65385
SREBF2	6	0.40998	1.1572	0.44767	0.85505	0.24718	0.65385
SRF	6	-3.3292	-5.387	0.004835	0.12102	7.1662e-08	7.6353e-06
SRY	6	0.51542	0.88473	0.33589	0.79811	0.3763	0.66154
SSRP1	6	-0.92658	-2.0783	0.11633	0.57687	0.037682	0.32394
ST18	8	-0.62653	-1.9786	0.19568	0.69146	0.047861	0.38685
STAT1	7	-0.98299	-2.2739	0.07992	0.50088	0.02297	0.22944
STAT2	6	1.096	0.98475	0.03868	0.36658	0.32475	0.65385
STAT3	7	0.1441	0.52221	0.78271	0.94854	0.60153	0.79209
STAT4	7	0.11936	0.37191	0.8157	0.96016	0.70996	0.84963
STAT5A	7	-0.77737	-1.9341	0.14761	0.62156	0.053103	0.41584
STAT5B	7	-0.39544	-1.2994	0.44653	0.85473	0.1938	0.65385
STAT6	7	0.10197	0.35393	0.84585	0.96315	0.72339	0.8584
SUB1	8	-0.65774	-1.4003	0.1789	0.66772	0.16143	0.65385
T	7	-0.043257	-0.20691	0.91667	0.97612	0.83608	0.90548
TADA2A	11	-0.6113	-2.4062	0.14477	0.62156	0.01612	0.17879
TADA2B	9	-0.61095	-2.0282	0.19852	0.69661	0.042544	0.35531
TAL1	6	0.041836	0.12759	0.94966	0.98554	0.89847	0.94243
TAL2	6	0.041163	0.19783	0.95108	0.98585	0.84318	0.90985
TBR1	3	-0.17146	-0.25886	0.82253	0.96016	0.79574	0.88475
TBX1	4	-0.86447	-2.2183	0.24744	0.73693	0.026532	0.25488
TBX10	7	0.085974	0.31009	0.87429	0.9688	0.75649	0.86838
