sgRNA,Gene,Vaco_Ts13_D0,Vaco_Ts13_D10
23865599,FUCA1,1398,1467
143504001,FUCA2,2324,2311
143504087,FUCA2,884,940
143502473,FUCA2,2488,1927
143511491,FUCA2,1673,1308
41715543,GAST,767,649
41715622,GAST,564,535
41715605,GAST,439,573
41715471,GAST,953,614
31183999,FUS,1107,330
31184329,FUS,801,623
31183887,FUS,664,129
31184966,FUS,725,167
48751180,FUT1,1141,1171
48750915,FUT1,1372,1285
48751025,FUT1,1278,1130
48750646,FUT1,651,841
48703561,FUT2,1241,1454
48703615,FUT2,2108,2486
48703378,FUT2,1221,947
48703068,FUT2,1866,2860
5844782,FUT3,2145,2084
5844227,FUT3,1970,2190
5844530,FUT3,1455,1405
5844650,FUT3,883,726
94544697,FUT4,795,421
94544822,FUT4,1548,834
94545095,FUT4,686,488
94544942,FUT4,1229,1265
5867497,FUT5,552,632
5867398,FUT5,589,470
5867281,FUT5,542,446
5867560,FUT5,1704,1400
5831958,FUT6,679,607
5832442,FUT6,750,943
5832240,FUT6,1103,1166
5831878,FUT6,804,741
137031601,FUT7,755,661
137031303,FUT7,598,722
137031378,FUT7,280,132
137031471,FUT7,313,221
65669401,FUT8,643,533
65721846,FUT8,615,518
65615984,FUT8,228,211
65724171,FUT8,362,281
63351007,KDSR,599,467
63355259,KDSR,500,472
63350919,KDSR,783,794
63362816,KDSR,488,453
159205648,ACKR1,728,366
159206092,ACKR1,302,399
159206038,ACKR1,380,450
159205531,ACKR1,893,731
39202839,FYB,528,621
39202718,FYB,529,482
39202352,FYB,568,677
39153459,FYB,758,636
111719819,FYN,575,676
111696385,FYN,1031,1194
111702933,FYN,733,464
111704040,FYN,736,789
44558019,FZD2,1325,1120
44558155,FZD2,625,420
44558485,FZD2,824,1194
44558572,FZD2,1346,1459
27668316,IFI6,1480,1245
27668466,IFI6,2982,2711
27669260,IFI6,519,456
27668276,IFI6,2279,1751
42904004,G6PC,755,588
42909394,G6PC,541,504
42907568,G6PC,1201,841
42901098,G6PC,654,684
154535221,G6PD,449,585
154533089,G6PD,2677,2542
154534108,G6PD,2249,1926
154535978,G6PD,2156,1498
119026677,SLC37A4,2269,2081
119028255,SLC37A4,1811,853
119028377,SLC37A4,1474,1647
119027017,SLC37A4,395,442
49603790,GAGE1,2549,2679
49603696,GAGE1,1553,934
49603742,GAGE1,1884,2136
49603695,GAGE1,2679,1895
41650862,XRCC6,2175,1236
41636769,XRCC6,1666,389
41647065,XRCC6,1339,282
41636589,XRCC6,907,692
80108813,GAA,503,369
80104965,GAA,300,266
80107628,GAA,585,702
80105774,GAA,835,915
143440169,GAB1,994,1100
143433508,GAB1,692,712
143438477,GAB1,203,284
143438341,GAB1,776,690
29627629,GABBR1,580,587
29631484,GABBR1,925,1116
29613281,GABBR1,281,304
29623305,GABBR1,953,895
25741671,GABPA,1428,823
25758095,GABPA,1893,1935
25758165,GABPA,636,376
25758018,GABPA,577,437
50303991,GABPB1,1808,2197
50309696,GABPB1,1270,1081
50304079,GABPB1,1291,464
50300831,GABPB1,1793,1083
161873307,GABRA1,856,716
161873197,GABRA1,948,1031
161865736,GABRA1,1214,1341
161882608,GABRA1,660,781
46305697,GABRA2,469,527
46332631,GABRA2,548,669
46305595,GABRA2,186,172
46303507,GABRA2,750,937
152255854,GABRA3,953,959
152284673,GABRA3,2595,3373
152208091,GABRA3,120,187
152189912,GABRA3,1064,1049
46971199,GABRA4,1333,1815
46971095,GABRA4,619,566
46977112,GABRA4,822,784
46977563,GABRA4,671,616
26880907,GABRA5,1754,1883
26940001,GABRA5,2009,1929
26883175,GABRA5,1546,1840
26937286,GABRA5,2429,2127
161689665,GABRA6,976,1167
161686330,GABRA6,1843,1657
161689279,GABRA6,2079,2492
161688956,GABRA6,629,678
47031987,GABRB1,2424,2510
47320198,GABRB1,807,1136
47161465,GABRB1,2390,2608
47161355,GABRB1,2530,2058
161331086,GABRB2,390,353
161410993,GABRB2,444,410
161546399,GABRB2,869,900
161334891,GABRB2,1110,1030
26621338,GABRB3,1893,2246
26772686,GABRB3,668,607
26580448,GABRB3,605,578
26580361,GABRB3,1652,1256
2025388,GABRD,589,657
2024954,GABRD,1336,1386
2029255,GABRD,1766,1555
2028167,GABRD,1823,1606
151969684,GABRE,2596,3187
151955538,GABRE,611,888
151959842,GABRE,368,381
151955768,GABRE,429,645
46084043,GABRG1,1248,1487
46058290,GABRG1,2780,3129
46058576,GABRG1,1996,2305
46097300,GABRG1,1509,1498
162095506,GABRG2,1121,1121
162097854,GABRG2,2614,2288
162142264,GABRG2,873,932
162093881,GABRG2,670,843
27520052,GABRG3,876,909
27480767,GABRG3,5,1
27326954,GABRG3,154,165
26977088,GABRG3,694,768
170809569,GABRP,664,708
170795224,GABRP,548,427
170789158,GABRP,351,244
170805811,GABRP,589,544
89201178,GABRR1,3336,4562
89190199,GABRR1,2515,2409
89199376,GABRR1,2098,2436
89181979,GABRR1,1924,2219
89299766,GABRR2,1029,851
89265750,GABRR2,591,664
89267739,GABRR2,506,472
89264603,GABRR2,401,233
170822100,GAD1,1234,908
170845728,GAD1,662,435
170831052,GAD1,1191,1400
170847780,GAD1,520,661
26224612,GAD2,1236,1569
26270686,GAD2,1506,1976
26217644,GAD2,888,796
26219078,GAD2,629,742
883408,GAK,1439,1070
898135,GAK,1126,1141
868650,GAK,1418,1046
893912,GAK,2319,1467
87993021,GALC,386,459
87986544,GALC,660,698
87984448,GALC,691,871
87965535,GALC,584,597
23797774,GALE,844,870
23797868,GALE,40,59
23798918,GALE,1801,1604
23798204,GALE,1903,1603
57628852,B4GALNT1,890,611
57628745,B4GALNT1,559,657
57631920,B4GALNT1,920,675
57630266,B4GALNT1,682,497
75763079,GALK1,984,794
75762824,GALK1,435,255
75765016,GALK1,1649,985
75763937,GALK1,1849,1346
49282025,GALK2,809,772
49201214,GALK2,420,329
49292366,GALK2,1794,1494
49217309,GALK2,228,246
77250655,GALR1,302,585
77251150,GALR1,868,731
77250961,GALR1,848,1054
77250832,GALR1,531,550
88842778,GALNS,990,1203
88841935,GALNS,805,519
88840997,GALNS,1063,1499
88837688,GALNS,434,497
35683454,GALNT1,1164,1861
35689260,GALNT1,598,528
35677632,GALNT1,1206,1263
35687021,GALNT1,384,510
230203161,GALNT2,861,878
230255318,GALNT2,520,439
230250473,GALNT2,768,844
230236058,GALNT2,720,625
165758855,GALNT3,781,751
165770410,GALNT3,670,724
165764971,GALNT3,905,1077
165759429,GALNT3,984,1111
34647955,GALT,436,506
34647856,GALT,1268,777
34647254,GALT,483,372
34647154,GALT,679,391
1399542,GAMT,1667,1392
1399807,GAMT,1398,1637
1399169,GAMT,1100,818
1401332,GAMT,804,586
42321910,GANC,1071,1275
42310304,GANC,664,624
42297655,GANC,921,1183
42329354,GANC,841,670
115676208,GAP43,1021,1242
115676374,GAP43,1192,1099
115676121,GAP43,378,370
115676428,GAP43,608,342
6537657,GAPDH,717,181
6537112,GAPDH,971,335
6537163,GAPDH,1013,440
6536967,GAPDH,576,133
76660384,LRRC32,1904,1139
76661218,LRRC32,2166,2088
76661430,LRRC32,1526,1561
76660487,LRRC32,2147,2456
30609675,GARS,1091,576
30617173,GARS,1552,518
30598838,GARS,912,504
30621443,GARS,1282,335
33517570,GART,2546,608
33528284,GART,844,222
33530761,GART,1317,225
33532442,GART,1571,399
86946214,GAS1,969,1007
86946421,GAS1,950,972
86946575,GAS1,383,309
86946109,GAS1,1712,1967
22685785,GAS2,1423,1348
22674997,GAS2,1799,2305
22674917,GAS2,2150,1928
22726390,GAS2,1096,1291
113832318,GAS6,2264,1452
113828554,GAS6,2680,2801
113863684,GAS6,1881,1505
113846553,GAS6,26,15
90037376,GAS8,1274,1455
90035640,GAS8,996,864
90031407,GAS8,1018,726
90036434,GAS8,1772,1819
48793229,GATA1,37,62
48792364,GATA1,3749,3183
48791946,GATA1,522,480
48792103,GATA1,739,1116
128486906,GATA2,2024,1393
128486335,GATA2,328,325
128485850,GATA2,860,991
128486036,GATA2,470,423
8055892,GATA3,2857,3205
8064014,GATA3,2725,2624
8058740,GATA3,1810,1714
8058432,GATA3,2324,2225
11708617,GATA4,1370,1765
11750181,GATA4,3164,3532
11708864,GATA4,2037,2292
11708419,GATA4,2065,2467
22172166,GATA6,1077,813
22171561,GATA6,2102,1832
22171341,GATA6,1843,1836
22172072,GATA6,2511,1991
45366428,GATM,1225,1326
45368238,GATM,501,539
45369370,GATM,848,1182
45368131,GATM,809,766
155238633,GBA,1713,1805
155239945,GBA,686,709
155237417,GBA,2078,2048
155238213,GBA,1752,1648
55978126,GBAS,1117,1109
55981540,GBAS,468,368
55983821,GBAS,672,591
55978218,GBAS,909,666
81705483,GBE1,2481,2529
81642782,GBE1,1999,1536
81591042,GBE1,1444,1225
81649877,GBE1,998,1024
89058197,GBP1,668,666
89058084,GBP1,681,801
89059366,GBP1,450,541
89060304,GBP1,789,655
89117197,GBP2,490,419
89114192,GBP2,906,709
89117106,GBP2,385,466
89120228,GBP2,844,1017
89014586,GBP3,1631,1819
89020613,GBP3,2076,2035
89011986,GBP3,1280,1709
89014088,GBP3,984,911
151167467,GBX1,801,1197
151167313,GBX1,1367,1597
151167039,GBX1,1062,1159
151167213,GBX1,1724,1720
236166402,GBX2,1766,2089
236167850,GBX2,1242,1721
236167554,GBX2,1471,1966
236166339,GBX2,2997,3220
71765499,GC,1086,766
71758138,GC,1819,1875
71763466,GC,1161,1348
71768404,GC,350,225
12896367,GCDH,1473,1156
12896224,GCDH,2135,2132
12896035,GCDH,1248,1481
12893618,GCDH,1908,2044
162149103,GCG,771,1027
162147364,GCG,489,634
162147446,GCG,794,948
162147485,GCG,767,584
81811437,GCGR,491,481
81810849,GCGR,1018,854
81811035,GCGR,778,1109
81811679,GCGR,356,362
54902332,GCH1,1936,925
54902400,GCH1,430,117
54902583,GCH1,1258,838
54865386,GCH1,1245,879
40767257,GCHFR,823,880
40764212,GCHFR,715,729
40765844,GCHFR,871,698
40765858,GCHFR,856,887
44146604,GCK,1166,904
44150005,GCK,1298,1254
44149823,GCK,1976,1832
44153325,GCK,1639,1348
27506809,GCKR,1708,1425
27507751,GCKR,63,50
27497599,GCKR,844,419
27503615,GCKR,1125,1108
55719129,BLOC1S1,333,184
55717000,BLOC1S1,1012,552
55716131,BLOC1S1,421,244
55716182,BLOC1S1,552,214
42117426,KAT2A,715,507
42120318,KAT2A,1539,712
42119538,KAT2A,1369,894
42117757,KAT2A,645,602
124554526,NR6A1,953,1104
124538106,NR6A1,568,872
124538232,NR6A1,605,475
124771027,NR6A1,819,451
76502640,GCNT1,717,996
76502946,GCNT1,1412,1799
76502854,GCNT1,1561,1319
76502724,GCNT1,1362,1465
10586369,GCNT2,915,1027
10586639,GCNT2,687,875
10586706,GCNT2,345,456
10586197,GCNT2,935,677
154191804,OPN1MW,1677,2707
154188002,OPN1MW,600,676
154187777,OPN1MW,1605,1785
154191733,OPN1MW,1719,1780
81090658,GCSH,234,227
81096242,GCSH,579,290
81096140,GCSH,318,51
81087606,GCSH,163,134
18870127,GDF1,1522,1566
18869262,GDF1,292,112
18870058,GDF1,1088,767
18869319,GDF1,1023,1093
47322930,GDF2,996,1034
47325281,GDF2,41,2
47325036,GDF2,357,404
47324950,GDF2,571,637
190060144,MSTN,681,638
190062257,MSTN,776,856
190062336,MSTN,585,505
190062412,MSTN,1038,806
132864319,GDF9,664,907
132864202,GDF9,906,836
132862167,GDF9,403,479
132862503,GDF9,1334,1530
47310015,GDF10,1690,1511
47310196,GDF10,1837,1715
47310318,GDF10,1181,1463
47300888,GDF10,52,70
154441137,GDI1,1268,1714
154440020,GDI1,745,830
154440134,GDI1,799,1044
154438802,GDI1,475,543
5796821,GDI2,1737,1286
5800635,GDI2,1373,710
5794993,GDI2,852,495
5785153,GDI2,1287,1017
37815979,GDNF,1322,1173
37815878,GDNF,524,434
37816127,GDNF,670,628
37815937,GDNF,1986,1992
94260367,GEM,1302,1324
94260263,GEM,1348,1131
94253092,GEM,1595,1473
94260203,GEM,1768,2032
44911767,GFAP,154,180
44915339,GFAP,1879,1090
44913330,GFAP,2321,2095
44914070,GFAP,2575,1394
1984442,GFER,333,88
1984391,GFER,1005,265
1984320,GFER,705,177
1984775,GFER,924,103
92480468,GFI1,1409,1599
92483405,GFI1,349,289
92481083,GFI1,1375,1280
92481016,GFI1,1644,1855
69342198,GFPT1,503,439
69354553,GFPT1,296,195
69337999,GFPT1,524,287
69363612,GFPT1,1041,762
116096753,GFRA1,443,471
116269524,GFRA1,579,498
116096672,GFRA1,1612,1579
116125295,GFRA1,641,754
21750618,GFRA2,1312,1382
21782830,GFRA2,660,647
21750730,GFRA2,1355,1244
21705998,GFRA2,1221,1444
138257753,GFRA3,568,654
138264521,GFRA3,876,710
138257649,GFRA3,2007,2239
138259622,GFRA3,1383,1128
85552980,GGCX,679,473
85551966,GGCX,570,564
85560866,GGCX,938,999
85553344,GGCX,425,239
24611241,GGT1,1905,1395
24621050,GGT1,629,713
24627454,GGT1,485,299
24615065,GGT1,2056,2003
33120525,B4GALT1,542,692
33166764,B4GALT1,866,1066
33166836,B4GALT1,794,790
33135189,B4GALT1,599,666
34861515,GGT7,405,233
34854571,GGT7,486,723
34856822,GGT7,249,199
34862944,GGT7,1523,1277
24226682,GGT5,79,89
24232097,GGT5,409,419
24231460,GGT5,582,534
24233875,GGT5,711,851
63918076,GH1,2144,2293
63918354,GH1,2659,1503
63917798,GH1,1375,1633
63918040,GH1,680,772
63880810,GH2,446,449
63880909,GH2,1059,1012
63881133,GH2,579,445
63881055,GH2,337,386
42711319,GHR,867,777
42629087,GHR,1078,1197
42718733,GHR,1383,1297
42699922,GHR,1273,1742
37256399,GHRH,1955,1501
37254315,GHRH,1240,869
37256458,GHRH,560,437
37256818,GHRH,929,497
30968848,GHRHR,1302,1623
30974453,GHRHR,909,939
30972001,GHRHR,924,838
30971154,GHRHR,1206,1234
172447810,GHSR,1604,1331
172448263,GHSR,1489,1567
172447867,GHSR,1403,1459
172448112,GHSR,1208,1316
59844030,GIF,882,1116
59841273,GIF,802,1059
59843884,GIF,407,400
59843947,GIF,217,211
48964377,GIP,1908,1918
48967148,GIP,1434,761
48961801,GIP,1220,1107
48964427,GIP,1561,1144
45671309,GIPR,689,321
45677730,GIPR,1246,1003
45677009,GIPR,736,645
45677332,GIPR,569,265
121446908,GJA1,1707,1736
121447429,GJA1,2654,1487
121447115,GJA1,1985,1514
121447290,GJA1,516,516
20142490,GJA3,1525,1399
20142896,GJA3,571,422
20143188,GJA3,1784,1388
20142790,GJA3,896,989
34794801,GJA4,1431,1538
34794707,GJA4,1760,1806
34794269,GJA4,544,370
34794338,GJA4,1478,1687
147759184,GJA5,1357,1134
147758661,GJA5,1108,1010
147759078,GJA5,1187,1344
147758914,GJA5,1376,987
147908080,GJA8,1040,1145
147908524,GJA8,769,859
147908155,GJA8,546,611
147908260,GJA8,1053,783
71223776,GJB1,1186,1216
71223928,GJB1,1055,896
71224184,GJB1,406,473
71224098,GJB1,1188,1153
20189151,GJB2,1662,1239
20189472,GJB2,614,643
20189230,GJB2,811,815
20189314,GJB2,935,697
34784818,GJB3,429,265
34785259,GJB3,609,634
34785119,GJB3,640,412
34784950,GJB3,852,676
34757518,GJB5,1097,1042
34757599,GJB5,769,1202
34757687,GJB5,212,139
34757828,GJB5,627,596
30691195,GK,830,1134
30696050,GK,1083,961
30677440,GK,1170,1222
30700842,GK,1037,1293
79408083,GK2,633,730
79407941,GK2,980,1059
79407419,GK2,1258,1702
79407214,GK2,1191,1054
101407783,GLA,674,713
101407714,GLA,828,826
101401754,GLA,150,172
101398806,GLA,362,373
133753571,GPC3,432,516
133753679,GPC3,1712,1802
133753921,GPC3,2592,2965
133985347,GPC3,583,579
33018473,GLB1,2111,2284
33046176,GLB1,705,609
33051920,GLB1,379,534
33068236,GLB1,2130,1962
53514471,GCLC,1237,866
53520846,GCLC,884,696
53514233,GCLC,547,384
53508677,GCLC,286,363
93904528,GCLM,1978,1353
93909084,GCLM,1387,1162
93897844,GCLM,1657,1416
93896647,GCLM,577,525
6589208,GLDC,1042,1429
6605261,GLDC,1312,1404
6558661,GLDC,656,742
6595112,GLDC,358,480
128522721,GLE1,760,613
128527211,GLE1,414,229
128523336,GLE1,594,128
128515578,GLE1,1569,1337
74480261,GLG1,607,510
74485871,GLG1,490,519
74606722,GLG1,605,603
74503685,GLG1,426,396
57470349,GLI1,1230,832
57470576,GLI1,2316,2231
57468109,GLI1,2379,1535
57467333,GLI1,1977,2134
120975024,GLI2,559,454
120986578,GLI2,442,342
120982876,GLI2,617,675
120951381,GLI2,617,351
42048670,GLI3,1202,1084
42148353,GLI3,511,668
41972388,GLI3,404,381
41977620,GLI3,416,389
143276192,GLI4,2104,1522
143274764,GLI4,1299,767
143269460,GLI4,2096,1480
143276038,GLI4,1693,1376
38684414,GLO1,458,472
38702988,GLO1,854,767
38682834,GLO1,1547,1611
38686944,GLO1,2029,1771
39057496,GLP1R,1119,1282
39073765,GLP1R,1121,822
39066285,GLP1R,783,437
39065817,GLP1R,398,331
151859938,GLRA1,1574,1372
151892344,GLRA1,534,419
151851505,GLRA1,2172,1891
151886726,GLRA1,1770,1691
14574396,GLRA2,1136,1146
14607131,GLRA2,1050,1018
14609156,GLRA2,451,489
14532264,GLRA2,963,1103
157143885,GLRB,898,1513
157120603,GLRB,677,790
157152748,GLRB,828,620
157136853,GLRB,766,832
190901991,GLS,1034,779
190910283,GLS,815,934
190881359,GLS,747,456
190895637,GLS,701,428
95822509,GLRX,3043,2850
95822473,GLRX,2959,3440
95822584,GLRX,2081,1927
95822546,GLRX,948,855
87094607,GLUD1,377,227
87068124,GLUD1,772,593
87060823,GLUD1,891,1108
87076655,GLUD1,1143,1156
121048365,GLUD2,516,521
121047863,GLUD2,375,437
121048746,GLUD2,916,1033
121048123,GLUD2,2214,2797
182387206,GLUL,575,866
182386367,GLUL,1896,1957
182387282,GLUL,1394,1218
182385780,GLUL,1353,1476
151259873,GM2A,574,886
151259811,GM2A,388,525
151266849,GM2A,1334,1353
151266784,GM2A,632,597
1960926,GMDS,2082,1213
2117542,GMDS,1888,1033
1959926,GMDS,825,786
1930205,GMDS,505,530
54480899,GMFB,712,647
54481457,GMFB,879,768
54480924,GMFB,663,1123
54482179,GMFB,1462,1104
142841195,GML,1049,1318
142846512,GML,249,256
142841143,GML,1649,1158
142840499,GML,2014,1125
16254637,GMPR,892,1054
16238751,GMPR,889,865
16278831,GMPR,2457,2262
16254711,GMPR,1759,1561
3113382,GNA11,932,1365
3110329,GNA11,1967,1949
3119017,GNA11,782,428
3114958,GNA11,406,375
2843903,GNA12,855,934
2794963,GNA12,1112,920
2795112,GNA12,1739,1420
2795042,GNA12,1041,976
3150268,GNA15,537,617
3155912,GNA15,2443,2565
3155834,GNA15,2717,2724
3136521,GNA15,2399,2136
80211070,GNAI1,713,610
80210977,GNAI1,877,1026
80189116,GNAI1,544,506
80189190,GNAI1,1122,1396
50253100,GNAI2,1554,1037
50252534,GNAI2,1934,2008
50256945,GNAI2,2472,2693
50256274,GNAI2,1351,1428
109582469,GNAI3,1301,1255
109579296,GNAI3,2188,2155
109548791,GNAI3,1253,768
109573919,GNAI3,1297,1312
11753678,GNAL,962,1017
11862421,GNAL,1066,1278
11867168,GNAL,407,519
11752498,GNAL,640,869
56336805,GNAO1,1304,1001
56334797,GNAO1,2074,1739
56328764,GNAO1,1866,1231
56336743,GNAO1,1809,1506
77922162,GNAQ,1804,1349
77922296,GNAQ,1686,1725
77797608,GNAQ,2489,2824
77794582,GNAQ,1885,1973
58909370,GNAS,1715,1352
58903758,GNAS,1613,1931
58909530,GNAS,1293,1291
58898949,GNAS,680,975
50193307,GNAT1,808,471
50194193,GNAT1,1002,1158
50193543,GNAT1,981,767
50193375,GNAT1,822,654
109608649,GNAT2,604,711
109610072,GNAT2,965,1377
109606392,GNAT2,1504,1237
109606007,GNAT2,547,615
23096326,GNAZ,1363,1397
23096192,GNAZ,1649,1350
23095866,GNAZ,1718,1690
23096037,GNAZ,52,86
1804462,GNB1,506,412
1790546,GNB1,790,608
1815818,GNB1,467,326
1806519,GNB1,1159,980
100678184,GNB2,1757,1181
100676796,GNB2,1700,1342
100677752,GNB2,2091,1865
100676699,GNB2,1647,1444
6843683,GNB3,1917,1372
6843194,GNB3,2349,2504
6843482,GNB3,2121,1584
6843418,GNB3,970,769
62708315,GNG3,1105,832
62708724,GNG3,1487,1053
62708704,GNG3,1590,1568
62708351,GNG3,680,382
235583745,GNG4,2439,2996
235552193,GNG4,1623,1493
235583805,GNG4,2221,1600
235552212,GNG4,2088,2318
84506076,GNG5,624,369
84506037,GNG5,1506,1054
84506064,GNG5,747,328
84501967,GNG5,974,904
2520629,GNG7,1260,1315
2520667,GNG7,1876,1736
2515103,GNG7,1240,1525
2515141,GNG7,1019,979
111661666,GNG10,753,820
111661687,GNG10,1198,989
111661645,GNG10,1208,785
111661711,GNG10,822,321
93926135,GNG11,376,395
93922184,GNG11,412,572
93922169,GNG11,563,607
93922151,GNG11,686,1009
93910839,GNGT1,1234,1698
93906763,GNGT1,1132,1401
93906826,GNGT1,938,953
93910800,GNGT1,339,382
49206861,GNGT2,334,447
49206836,GNGT2,597,666
49206849,GNGT2,333,332
49206876,GNGT2,845,798
30547453,GNL1,2134,2764
30553365,GNL1,862,854
30554890,GNL1,1830,735
30555555,GNL1,1871,566
25423308,GNRH1,369,502
25423278,GNRH1,1032,1507
25423257,GNRH1,2187,2021
25421631,GNRH1,316,478
3044560,GNRH2,1283,1822
3044756,GNRH2,990,888
3044468,GNRH2,423,460
3044727,GNRH2,804,678
67754080,GNRHR,840,672
67754220,GNRHR,449,431
67753836,GNRHR,1125,808
67754021,GNRHR,411,343
64744835,GNS,1744,1521
64745687,GNS,2266,1373
64747857,GNS,1201,1266
64739386,GNS,1485,1365
124921820,GOLGA1,2407,2416
124890451,GOLGA1,589,774
124928277,GOLGA1,1261,1196
124899334,GOLGA1,416,299
128267261,GOLGA2,1455,1071
128261247,GOLGA2,898,623
128263035,GOLGA2,330,192
128268521,GOLGA2,1419,1139
132808042,GOLGA3,750,723
132808304,GOLGA3,713,848
132786751,GOLGA3,995,823
132798465,GOLGA3,1219,664
37325731,GOLGA4,908,927
37282151,GOLGA4,922,551
37315576,GOLGA4,672,560
37324114,GOLGA4,491,465
121697822,GOLGB1,748,765
121698563,GOLGB1,1045,1243
121697123,GOLGB1,258,397
121695078,GOLGB1,1096,1200
99405794,GOT1,1595,1295
99420800,GOT1,874,738
99406830,GOT1,632,594
99406748,GOT1,2097,2017
58722160,GOT2,402,315
58723869,GOT2,432,99
58718247,GOT2,1395,1055
58716719,GOT2,1252,984
26863667,SFN,1160,1108
26863298,SFN,1356,1186
26863365,SFN,719,565
26863421,SFN,461,391
4933573,GP1BA,792,967
4933689,GP1BA,729,920
4933273,GP1BA,53,16
4933429,GP1BA,266,207
19724183,GP1BB,1496,1256
19724008,GP1BB,698,447
19723957,GP1BB,398,336
19724043,GP1BB,463,269
20323838,GP2,309,373
20318417,GP2,1106,1093
20323997,GP2,758,491
20324085,GP2,375,415
194397240,GP5,907,998
194397336,GP5,585,592
194397549,GP5,600,798
194397882,GP5,559,693
129061982,GP9,692,878
129061944,GP9,1503,1399
129062021,GP9,1853,1379
129061833,GP9,1518,1668
240462220,GPC1,1718,1843
240464644,GPC1,1619,1914
240462321,GPC1,2100,2305
240463457,GPC1,547,669
50106422,GPD1,475,448
50106359,GPD1,906,1093
50106880,GPD1,1046,1155
50104598,GPD1,911,946
156510866,GPD2,1146,1283
156550647,GPD2,1524,1241
156549622,GPD2,769,1003
156568872,GPD2,902,720
34366364,GPI,731,274
