"","GeneID","MeanBeta","AneuScore.lm","AneuScore.lm.R2","AneuScore.P"
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7208","IRAK3..11213.",0.00211945611857054,-0.000273523872123765,0.158802061808554,0.585513656215675
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6853","ICA1L..130026.",0.0234548330681397,-0.000273466586299632,0.13970738840398,0.551426331769418
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7483","KCNQ3..3786.",0.0194129745278157,-0.000273220901494707,0.172856962599605,0.57442757509908
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6673","HOXA5..3202.",-0.0468444277425397,-0.000273134330142137,0.179076177183127,0.615048885327103
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8554","MAP4K4..9448.",-0.0164693624828317,-0.00027305394037994,0.24108206021213,0.763549591066735
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11430","PPY..5539.",-0.402145590685025,-0.000272899752578982,0.166704687273137,0.78068360075242
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7220","IRF7..3665.",-0.0180806272546271,-0.000272646481253319,0.169764550156606,0.64188245884586
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)199","ACTA1..58.",-0.0756864266528226,-0.000272534353387269,0.207747762745964,0.666585058760449
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10847","PHKG2..5261.",-0.104375975603568,-0.000272507258121528,0.175920477218911,0.651342927020944
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1331","B9D1..27077.",-0.0338779478458756,-0.000272457782646327,0.183552865101945,0.635603284078852
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8991","MNT..4335.",-0.0979330136294126,-0.000272452098932723,0.290524514320957,0.786159049980535
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3328","CPN1..1369.",0.0450104566213517,-0.000272406872876897,0.191999001581623,0.560891132382364
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13458","SLC25A14..9016.",NA,-0.00027231039307638,0.167804106801107,0.517482208415254
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14037","SPATA16..83893.",0.0552348101438325,-0.000272020235499414,0.172681894927453,0.570093932564787
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4806","ESRRB..2103.",0.0287329855206703,-0.000271812061863987,0.141237285976949,0.620301253594155
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9821","NLRP3..114548.",0.00920365238960694,-0.000271708062228634,0.163987283920528,0.560881091916111
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11040","PLCD4..84812.",0.007180316804484,-0.000271702419457412,0.15929092862615,0.632521994785547
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7981","LCN1..3933.",-0.319202478657046,-0.000271679290111962,0.223457162795949,0.762948452099533
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10468","PARVB..29780.",0.00742446382464897,-0.000271661106997676,0.16079491009701,0.621700929708607
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13205","SH2B1..25970.",-0.0337836008605518,-0.000271635160829709,0.213860309584863,0.606868685097694
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)825","APOC1..341.",-0.149579218220934,-0.00027161764421362,0.218090852201845,0.717078230119222
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5640","GALNT4..8693.",-0.0506871166833784,-0.000271556009208652,0.193901510123758,0.600946260892901
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6766","HSD17B8..7923.",0.0609269387359952,-0.000271430681418454,0.122313278365679,0.588502215950027
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10053","NTF3..4908.",-0.0611145538075108,-0.000271362140946354,0.185994009678467,0.599865372273255
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8581","MAPKAPK5..8550.",-0.154616188704006,-0.000271220441980959,0.219775098935296,0.733477884841843
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14237","SSBP2..23635.",-0.052193081571409,-0.000271085721369362,0.177008813534773,0.646384645186033
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4148","DNAJC30..84277.",-0.110665758820223,-0.000270986920926316,0.184616021121635,0.632716756841695
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6617","HMGN4..10473.",-0.181988047398047,-0.000270969846705636,0.157358151669952,0.700513640384985
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11305","PPARD..5467.",-0.0104888416455545,-0.000270784370599723,0.185750775568073,0.61541500859692
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15689","TRIM71..131405.",-0.0589367891101743,-0.000270642188993658,0.248546574626235,0.664571318263089
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14954","THAP1..55145.",-1.16315554526102,-0.000270540496647414,0.25033581189189,0.916001158288294
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7033","IL1RAPL2..26280.",NA,-0.000270514307972836,0.178426329562258,0.601396534960216
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7803","KRT6A..3853.",-0.0645253680765674,-0.000270251949241819,0.172031562565915,0.722407419684816
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1837","C2orf42..54980.",-0.0807652121271677,-0.000270201236257678,0.129977621438808,0.630380320689015
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15417","TNFRSF10C..8794.",0.0620201740409003,-0.000270167894089489,0.184186892218965,0.497233386028874
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5077","FAM76A..199870.",-0.0724429874217472,-0.000270153908271496,0.178925275090796,0.555513736485342
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8829","MFSD14A..64645.",-0.0919539079393987,-0.000270121385500118,0.203283732899168,0.676652850718487
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11195","POC5..134359.",-0.0741312838567797,-0.000270081153565538,0.160019145445951,0.638602944498561
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2540","CDH22..64405.",-0.0142073947411423,-0.000269814456956487,0.155384114680296,0.628930808247421
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3610","CXCR4..7852.",-0.00426602553563644,-0.000269798360456398,0.136414673083558,0.52150255834752
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2778","CFI..3426.",0.0658801503148155,-0.00026975886235426,0.168777137402017,0.603560460409617
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1176","ATP13A5..344905.",0.0868383769618229,-0.000269693976569603,0.171347532690522,0.571646972204148
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10928","PIKFYVE..200576.",-0.0231880616313034,-0.000269425432469285,0.172003704877809,0.575517302984461
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14073","SPCS3..60559.",-0.96762049288587,-0.000269126522866416,0.207913114457526,0.86356425531091
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13861","SMYD5..10322.",-0.105594843223288,-0.000269083809686614,0.199593273921607,0.667408522540461
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12059","RAPSN..5913.",-0.0604181571765466,-0.00026901523507606,0.144319946505775,0.662335670728928
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14751","TC2N..123036.",0.0133514220058735,-0.000268615371940495,0.220611648653658,0.471799276248304
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14281","ST6GALNAC4..27090.",-0.0666470818992368,-0.000268457424088251,0.186208674606368,0.631019421814092
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1946","CA13..377677.",0.0625054323912928,-0.000268393830840468,0.191286019897243,0.472432403411724
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14857","TEPP..374739.",0.0808512069113821,-0.000268267331388269,0.162483598850503,0.567960642339098
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3729","DAND5..199699.",-0.126001258691529,-0.000268233363109079,0.181037663740613,0.716950327019122
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5030","FAM214B..80256.",-0.0984518703636463,-0.0002681892559538,0.202652872938536,0.658417834340703
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15938","TXLNB..167838.",0.0467764753576835,-0.000268138823431179,0.158559990552751,0.524613257500901
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16751","ZDHHC20..253832.",-0.0311217584793115,-0.000268042432497751,0.154195161659218,0.65988662828135
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5196","FBXO45..200933.",0.0357453878028313,-0.000267930472938787,0.162746459141775,0.604110908062315
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3319","CPEB4..80315.",0.019685086589716,-0.000267893819638288,0.245550218888423,0.650232403502086
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)491","AKAP8..10270.",-0.0389192029983447,-0.000267689821689212,0.208908789063937,0.55779793071725
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2204","CCDC125..202243.",0.0157676829190331,-0.000267674351782011,0.191308636678062,0.584346503092772
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12215","RECQL5..9400.",-0.0606557220211609,-0.000267518797784107,0.182197589147356,0.637629057357828
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12834","SAMHD1..25939.",-0.148033297590173,-0.000267181629205746,0.155996006064015,0.729226823352007
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6488","HELLS..3070.",-0.0142263646668645,-0.000267173082080672,0.205155392253217,0.680670179729296
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16547","WWC2..80014.",-0.00653472164113956,-0.000266949246965049,0.232428675101948,0.561470956249602
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8472","MAGED1..9500.",NA,-0.000266884781976441,0.150907558426918,0.605704172009076
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11548","PROM2..150696.",0.0453642332047067,-0.00026686728139959,0.154950658632173,0.648398683049174
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1734","C18orf25..147339.",0.0116359378641929,-0.000266772130835707,0.13898679824444,0.593667096445763
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14771","TCF12..6938.",0.000596933400255136,-0.000266732610441042,0.329254789057271,0.705229287785912
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4738","EPYC..1833.",-0.0122598291267282,-0.000266519621424036,0.198843655788279,0.653333239153982
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9311","MUCL1..118430.",-0.0256612982137746,-0.000266497019484392,0.19498548564652,0.558264972668711
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14167","SPTBN5..51332.",-0.0672198452217041,-0.00026643026208858,0.167959814932266,0.595734014410643
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17222","ZNF700..90592.",0.0574648767507608,-0.000266213869996679,0.152913403263771,0.659624412035318
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8900","MINDY4..84182.",0.00634487339619221,-0.000265982976476629,0.119578225671094,0.541084665288983
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4894","F13A1..2162.",0.0604268185321895,-0.000265941005967725,0.182119152445075,0.505179127724447
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)834","APOL2..23780.",-0.0238086946196402,-0.00026580835705191,0.196028481441418,0.65236875706007
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16551","WWP2..11060.",-0.0746277761376445,-0.000265797063405034,0.141527681142282,0.702308602218185
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17165","ZNF615..284370.",0.0588420549780434,-0.000265649721493859,0.182881896517419,0.552864405755712
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5611","GADD45A..1647.",0.114508887863917,-0.000265506636750953,0.186483154707968,0.626767376926915
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12492","RNF212..285498.",-0.0014813659340193,-0.000265498649876846,0.165052086164234,0.680351248900228
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1323","B4GALT1..2683.",-0.00588641554880585,-0.000265374923574395,0.140737194826433,0.67064170890288
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5286","FGF19..9965.",-0.0952471911593561,-0.000265350934017291,0.213763183072937,0.715049158133503
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)156","ACOD1..730249.",0.0251543129498292,-0.000265282942308633,0.17077863173309,0.596515692121688
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7296","ITM2C..81618.",-0.0322989170506515,-0.000264909661875889,0.209192725943329,0.616599866648935
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1521","BMPR1B..658.",0.0309919420856497,-0.000264600472984466,0.217571802985888,0.611473938800524
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6771","HSDL2..84263.",-0.0643537255077226,-0.000264545320429265,0.131036150495046,0.611700004492267
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8826","MFSD11..79157.",-0.155843159580169,-0.000264496211511533,0.175924050759385,0.683822673518798
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)650","ANKDD1A..348094.",-0.0648691462936719,-0.000264442232178806,0.161448527137578,0.623213834441565
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2747","CFAP299..255119.",-0.021887931809862,-0.00026417937423372,0.200370943568273,0.593268152095019
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17307","ZNF843..283933.",0.0203069898204517,-0.000264140336234694,0.16535443093434,0.627366112512156
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13445","SLC23A1..9963.",0.0574772133828587,-0.000264104841211739,0.175064332185707,0.585654360193138
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8053","LGI4..163175.",0.0262165099537072,-0.000263926505915989,0.200036114813394,0.64423609440774
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14109","SPINK5..11005.",0.0822075054575268,-0.00026387591904857,0.132265932493813,0.524382449448053
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9190","MS4A6E..245802.",0.0324223058492637,-0.00026326178335281,0.163517234043831,0.566558814766343
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10543","PCDHB12..56124.",0.0602729430301156,-0.000262590150504543,0.194438437554293,0.568159486022694
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3359","CPXM2..119587.",0.0411113199600393,-0.000262509906951968,0.174616050759914,0.53993223536972
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10475","PATE4..399968.",0.0680488407796178,-0.000262464171892838,0.154096684017355,0.585240606362311
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16432","WDR17..116966.",0.0508518273612619,-0.00026222828605697,0.168250469951187,0.62261883767014
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3348","CPSF4L..642843.",-0.0393187320035443,-0.000262217969160407,0.180535261718067,0.592158198083825
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5906","GLUD1..2746.",-0.057710292298763,-0.000262117491653146,0.194426253549623,0.628726770220323
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7752","KPNA1..3836.",0.0485885540117727,-0.000261971936603309,0.213532107246308,0.678531837082705
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1728","C17orf78..284099.",0.00518385964869295,-0.000261950326320327,0.252771745715804,0.651383223774521
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13061","SEMA7A..8482.",0.00538869752065385,-0.000261877327026495,0.168039741695225,0.552697488470701
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)367","ADPRM..56985.",0.0112176435672939,-0.000261748535690929,0.137668106065879,0.618691744224036
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15391","TMPRSS5..80975.",0.0110743260693042,-0.000261740750996347,0.173536506452958,0.574336852204604
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2860","CHRDL2..25884.",-0.0713854318859444,-0.000261697515107507,0.181660871635161,0.666869362501352
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7908","LAG3..3902.",-0.00868777986379475,-0.000261639053559288,0.207219973842391,0.690635829925722
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12686","RRP12..23223.",-1.26828293332522,-0.000261536379837718,0.234462781121779,0.844868653621758
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2048","CAMKK2..10645.",-0.157450830721984,-0.000261473587512791,0.184326394320708,0.681324524129729
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12343","RHOBTB1..9886.",0.0343535125115529,-0.000261353108001054,0.187494513277231,0.585604953026297
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5353","FKBP7..51661.",-0.0637104226205175,-0.000261257871988793,0.162972648153767,0.673561350088182
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8452","MAG..4099.",-0.15289986869595,-0.000261159007981689,0.190222642599164,0.7028813565083
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6494","HEMK1..51409.",-0.00406289232742725,-0.000261040935096059,0.153118029985821,0.612659163528028
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16292","VEGFB..7423.",-0.0322860863607581,-0.000260762989772365,0.176703578436064,0.630046393659306
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4185","DOCK10..55619.",0.0609846014719581,-0.000260502601938126,0.210937638636855,0.67654704352871
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11658","PSG1..5669.",-0.0279550792392535,-0.000259896773917797,0.141369729591372,0.65352235072157
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8417","LZIC..84328.",-0.0439409094403653,-0.000259870699713173,0.181330872954473,0.688075563042329
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2047","CAMKK1..84254.",0.00542424120545698,-0.000259726928678829,0.204147712362045,0.564647913127515
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14436","SUGCT..79783.",-0.0352872410764754,-0.000259707075613455,0.140222683979849,0.648705663560432
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14010","SP8..221833.",-0.0412935238120714,-0.000259637313909275,0.172626057525473,0.666443087449719
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7027","IL1B..3553.",0.018776700203381,-0.000259338687775313,0.146039624575456,0.668472175215721
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6642","HNRNPF..3185.",-0.21315984891973,-0.000259224115805288,0.183892359406092,0.800612299102284
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16626","YOD1..55432.",-0.0958294168137986,-0.00025912307100411,0.176005304852195,0.568614564612991
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7767","KREMEN1..83999.",-0.0259109029680862,-0.00025911455608465,0.155595897004716,0.639520326889388
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6832","HUS1B..135458.",0.0799320184740412,-0.000259099389898541,0.199230202395893,0.542666801979017
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)97","ABI2..10152.",0.0200192667837426,-0.00025888099157585,0.192637717161459,0.540499567532516
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15467","TNP1..7141.",-0.0909944026572641,-0.000258767115809997,0.186829951466103,0.684567787638588
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)443","AHDC1..27245.",-0.0624389363738848,-0.000258686248796509,0.275888754950309,0.660439070433279
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11444","PRCD..768206.",-0.00906061807225477,-0.000258565123853089,0.147596758282915,0.579091720636297
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6087","GPR176..11245.",0.0144199669179417,-0.000258440693104526,0.151635261458737,0.646860662364281
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3849","DDX28..55794.",-0.288766811260982,-0.000258209912904603,0.233112294316002,0.781700709669246
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14931","TGFB1..7040.",-0.0151018052210321,-0.000258018428619559,0.171514513385891,0.588897559111611
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14851","TENT4B..64282.",-0.123049730429138,-0.000257717153124526,0.1296103611298,0.782628658583319
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1178","ATP1A2..477.",-0.0210453574557053,-0.000257667903223035,0.142781672427957,0.602720443890769
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3721","DACT1..51339.",-0.0118995854159462,-0.00025755312712696,0.169520499822832,0.61948714508459
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7226","IRS1..3667.",-0.0759959820233097,-0.000257536191108716,0.347913478964337,0.754195650902045
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11847","PWP2..5822.",-1.4463115646113,-0.000257446795797824,0.199455524230009,0.870347582955013
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8428","MAB21L4..79919.",0.0209714037536006,-0.00025699048703677,0.176487964552345,0.595988220028158
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16824","ZIC4..84107.",0.119234877067454,-0.000256955612819871,0.178446594719439,0.599222925028095
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)577","ALPK1..80216.",0.0117872850779293,-0.000256592935457015,0.140811495164117,0.548660074051081
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14748","TBXA2R..6915.",0.0460176066236293,-0.000256525344847568,0.143359013218115,0.676566950828821
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17154","ZNF599..148103.",-0.0730662032140098,-0.000256515656359628,0.176941264474224,0.649038247163033
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5915","GM2A..2760.",0.0249499857342001,-0.000256498871456812,0.164268675067678,0.614062408894324
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5857","GKAP1..80318.",-0.00500135425239053,-0.000256474222915991,0.164200889988579,0.73196059989981
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1320","B4GALNT2..124872.",-0.0770223004850149,-0.000256380490794253,0.189795813570704,0.677670956054655
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11951","RAB40B..10966.",-0.0518313454107515,-0.000256317787672169,0.180473566537016,0.623853688589701
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9947","NPS..594857.",0.0939772345116863,-0.000256246797154915,0.151823041654309,0.645058763181685
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5582","GAB4..128954.",-0.0630936423387362,-0.000256234171304487,0.18180872492462,0.63598044724318
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3586","CWC27..10283.",-0.0103504776295442,-0.000256194188474138,0.160333340837903,0.719186641901068
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8213","LRFN3..79414.",-0.0928799330325897,-0.000256155845048113,0.186874921089474,0.6888949109526
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2727","CES1..1066.",-0.0530580252349414,-0.00025600889720315,0.179989112270011,0.670365282413772
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1003","ARMCX6..54470.",NA,-0.000255924745939768,0.172722006110475,0.726486194295319
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13348","SLA..6503.",0.0586937170446081,-0.000255716988722609,0.180250785278158,0.584827955048326
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17040","ZNF439..90594.",0.0563046713847579,-0.000255662537012801,0.117625808904041,0.600997286923423
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14187","SREBF1..6720.",-0.31343426082819,-0.000255149065196156,0.218336386676061,0.86751939555248
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5066","FAM50B..26240.",0.133301262651914,-0.000254940929921579,0.205209657217925,0.653709803643557
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12682","RRM2..6241.",-2.51037091980673,-0.000254849994623777,0.21656369297026,0.787679198640243
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17002","ZNF366..167465.",-0.0425004064501485,-0.000254791796333736,0.20893398003672,0.647390571160553
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9640","NECAP2..55707.",-0.0591324979892016,-0.000254766197245051,0.219498923438271,0.627363353833596
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5703","GBP6..163351.",-0.0329868400841817,-0.000254744702827275,0.167116407936858,0.596882667504959
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3659","CYP27A1..1593.",-0.0425272523043884,-0.000254712770845237,0.165865616141939,0.604152676820392
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10161","NYNRIN..57523.",0.0132840595628655,-0.000254711387360805,0.169861349765573,0.622916513952063
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6956","IGFBP5..3488.",0.0159285465259337,-0.000254469036034324,0.180788106664149,0.616644199496546
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3651","CYP1A2..1544.",0.0111127936134071,-0.000254342351208754,0.152607707631318,0.635498877161691
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4633","EML4..27436.",-0.108904150810852,-0.00025429280067702,0.223676416803815,0.661376057678834
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1009","ARMT1..79624.",-0.00535946723129864,-0.000254280013975286,0.16026506924938,0.700479273256288
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4201","DOK5..55816.",0.0863705657772767,-0.000254151348137454,0.130729186064866,0.644128212239233
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15636","TRIM13..10206.",0.0231080265952529,-0.000254141750695798,0.168014096675572,0.536205552692167
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17111","ZNF552..79818.",0.0207833138894494,-0.000253956088895075,0.16585554575071,0.636909079599181
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9900","NOTO..344022.",-0.155352824202888,-0.000253938451275797,0.250169122332555,0.685719252135477
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8200","LPO..4025.",-0.0522804909912779,-0.000253915201780347,0.180426582428206,0.644127641782566
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16323","VN1R4..317703.",-0.0335356310286126,-0.000253732914359636,0.189240897834352,0.70859875281243
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)732","ANPEP..290.",-0.0088080104752765,-0.000253609187887173,0.231943058465054,0.595188200714473
