Gene	sgRNA	Ts3|beta	Ts3|z	Ts3|p-value	Ts3|fdr	Ts3|wald-p-value	Ts3|wald-fdr
TPP2	12	0.24283	2.6177	0.0042686	0.04902	0.008853	0.10088
RNF220	7	-0.54312	-2.8487	0.033011	0.19829	0.0043894	0.059553
SMAD2	7	0.12236	1.3126	0.23108	0.58226	0.18931	0.39056
CAMTA2	8	-0.099469	-0.82563	0.81588	0.93693	0.40901	0.60074
RNF128	11	0.24702	2.6096	0.0048378	0.053968	0.009064	0.10274
ACVR2A	6	0.00090814	0.0060183	0.75128	0.91349	0.9952	0.99975
SOX30	6	0.27068	1.9334	0.027319	0.17844	0.053189	0.26442
TTBK2	6	0.087584	0.62662	0.39585	0.742	0.53091	0.70439
ASB3	15	-0.05241	-0.54609	0.92316	0.98095	0.58501	0.72797
OARD1	6	0.27493	1.563	0.024189	0.16441	0.11806	0.31329
DPF3	6	0.055352	0.72912	0.51992	0.80822	0.46593	0.65438
neg28	1	0.30528	0.60776	0.31417	0.66909	0.54334	0.7084
SP2	11	-0.10296	-1.0162	0.77917	0.92406	0.30955	0.50972
ZNF627	6	0.17277	1.3863	0.14713	0.47215	0.16566	0.36247
STK31	12	0.25846	2.4335	0.0022766	0.030769	0.014953	0.13405
RNF32	13	0.031155	0.38384	0.42658	0.76091	0.7011	0.81362
NOTO	6	-0.068976	-1.6931	0.95248	0.98819	0.090445	0.28649
ZNF160	6	0.0079706	0.1277	0.72083	0.89982	0.89838	0.94575
ING2	6	0.088101	1.3448	0.39442	0.74078	0.17869	0.37872
MYLK4	6	0.072753	0.97234	0.45191	0.77388	0.33088	0.53062
JADE3	12	0.19385	2.252	0.022482	0.15832	0.02432	0.18145
SFMBT2	24	0.18161	2.9425	0.0028458	0.0369	0.0032562	0.047479
SOX11	6	0.064729	0.94407	0.48378	0.78449	0.34514	0.54582
PAX2	6	-0.18703	-0.97992	0.52049	0.80822	0.32713	0.5261
ZBTB4	12	0.15174	2.2927	0.067445	0.30191	0.021864	0.16893
CASP2	6	0.014828	0.12903	0.68754	0.88612	0.89733	0.94521
PSMA4	6	-1.991	-4.6877	0	0	2.763e-06	0.00023117
RERE	18	-0.039404	-0.55808	0.80507	0.93583	0.57679	0.72439
USP36	6	-0.82449	-2.344	0.0065452	0.068047	0.019077	0.15626
ZNF227	6	0.12388	1.2173	0.27177	0.62582	0.2235	0.42571
PSMA2	6	-1.7864	-3.9523	0	0	7.7397e-05	0.0028845
SP4	5	0.20358	1.6171	0.11895	0.41567	0.10586	0.30024
HSF2	7	-0.15667	-1.6743	0.58167	0.84289	0.09407	0.29229
KLK13	6	0.18093	1.7891	0.13347	0.44287	0.073599	0.27607
TRIM35	12	-0.17021	-1.5446	0.45788	0.7788	0.12243	0.31929
ZHX2	6	-0.018209	-0.17403	0.83665	0.94963	0.86184	0.9222
PHF12	6	-0.49108	-2.1442	0.071998	0.31235	0.032016	0.20911
KLK9	6	0.020634	0.27819	0.66477	0.87692	0.78087	0.86834
TRIM13	9	0.12717	1.6249	0.16192	0.49052	0.10419	0.29928
ZNF497	6	-0.11596	-0.99223	0.75612	0.91684	0.32109	0.52121
RIOK3	6	-0.029877	-0.42286	0.88617	0.96868	0.6724	0.79186
ISL2	6	0.21168	1.4825	0.079681	0.32902	0.13821	0.33656
PROX1	6	-0.064018	-1.0097	0.97524	0.99276	0.31264	0.51217
MORC2	6	-0.7693	-2.488	0.0088219	0.083333	0.012846	0.12367
DMRTC2	6	-0.28632	-2.0645	0.28543	0.6413	0.03897	0.23132
HOXA9	6	-0.14345	-1.3124	0.6605	0.87651	0.18939	0.39056
SETD7	9	0.31959	1.9588	0.0031303	0.039855	0.050138	0.26024
KDM3A	6	0.13728	1.6055	0.23734	0.58873	0.10839	0.30326
FLT4	6	0.10348	0.9012	0.33552	0.69069	0.36748	0.56482
CDC7	6	-1.0837	-2.7224	0.00028458	0.0052083	0.0064817	0.080384
neg26	1	0.17892	0.64902	0.56659	0.83431	0.51633	0.69615
MITF	6	-0.0090497	-0.19462	0.79482	0.93162	0.84569	0.91214
HMGB1	6	0.17123	0.65496	0.15111	0.47853	0.5125	0.6948
TOX4	5	-0.64411	-2.3734	0.032442	0.19689	0.017626	0.14747
RNF224	8	-0.046256	-0.51194	0.92999	0.98434	0.60869	0.74424
ARGFX	6	0.04882	0.57941	0.54496	0.82285	0.56231	0.71765
NFE2L1	6	-0.6837	-2.8936	0.015367	0.12301	0.0038083	0.053744
PRSS8	6	-0.31794	-2.2315	0.23677	0.5884	0.025649	0.18721
DTX2	7	0.14231	1.0976	0.18469	0.51962	0.27237	0.4749
KCNB2	6	0.24642	1.6326	0.04667	0.24514	0.10255	0.29713
HIPK2	6	0.36571	1.8548	0.0031303	0.039855	0.063622	0.27258
MAPK9	6	0.33195	1.7051	0.0082527	0.080556	0.088167	0.28649
PAN2	6	-0.045541	-0.568	0.95191	0.98819	0.57004	0.72314
ADAMTS10	6	-0.14798	-0.86834	0.64229	0.86708	0.38521	0.57884
ZNF684	6	-0.20439	-2.2949	0.47211	0.78449	0.021738	0.16893
HES5	6	-0.10318	-0.64207	0.81019	0.93623	0.52082	0.69953
STK10	6	-0.06729	-0.7404	0.95874	0.98885	0.45906	0.64851
DPEP1	6	-0.10907	-0.96264	0.78657	0.92821	0.33573	0.53649
BTBD3	6	0.065571	0.39334	0.48093	0.78449	0.69407	0.80804
neg65	1	0.35558	0.59185	0.23591	0.58711	0.55395	0.7133
PTK2	6	-1.3854	-3.0938	0	0	0.0019759	0.033064
ANAPC10	8	-0.39444	-1.8958	0.094195	0.36737	0.057981	0.26979
ZNF737	5	0.29423	1.6727	0.033295	0.19898	0.094395	0.29229
DMRT2	6	0.074747	0.86249	0.4428	0.77086	0.38842	0.58076
NR1D1	6	0.00089066	0.012542	0.75128	0.91349	0.98999	0.99623
ADAMTS15	6	0.015963	0.2488	0.68184	0.88324	0.80352	0.88457
CASP7	6	-0.010477	-0.082385	0.79937	0.93431	0.93434	0.96603
ZNF793	5	0.085876	0.86805	0.45276	0.77394	0.38537	0.57884
THAP10	6	-0.2956	-2.046	0.27063	0.62361	0.040759	0.23734
EIF2AK3	6	-0.028484	-0.13919	0.88133	0.96868	0.8893	0.93984
ZNF383	6	0.19423	1.303	0.10615	0.39058	0.19259	0.39531
RSF1	4	0.2102	1.0568	0.16107	0.49004	0.29061	0.49192
CLK1	6	-0.1106	-1.1039	0.78031	0.92458	0.26962	0.47229
ZNF821	6	-0.073489	-0.37208	0.93142	0.98451	0.70984	0.81944
RNF175	9	0.10114	1.0465	0.23933	0.59046	0.29534	0.49728
ARID3A	6	-0.1886	-1.7289	0.51651	0.80728	0.083829	0.28461
ZBTB22	6	-0.026968	-0.3041	0.8745	0.96605	0.76105	0.85336
FBXW12	14	-0.0067369	-0.15631	0.63432	0.86429	0.87579	0.9323
PAK7	6	-0.071225	-0.5034	0.94024	0.98451	0.61468	0.74973
CLOCK	15	0.10964	1.3286	0.096187	0.37143	0.18396	0.38525
ZFP36L1	14	-0.2319	-2.4029	0.22595	0.57681	0.016266	0.14165
TDRD5	6	0.2153	1.8085	0.074843	0.31802	0.070523	0.27293
CELA3B	6	0.1156	1.1693	0.29397	0.65215	0.24229	0.446
TMPRSS13	6	-0.083662	-0.93854	0.88788	0.96868	0.34797	0.54761
BTBD7	12	-0.15091	-1.4318	0.54724	0.82285	0.15219	0.34863
ATG4D	6	-0.15998	-1.6174	0.60102	0.84819	0.10579	0.30024
ZNF799	6	0.27269	1.8551	0.025896	0.1717	0.063584	0.27258
CLK2	6	-0.01421	-0.17831	0.81531	0.93658	0.85848	0.92
BIRC8	9	0.28237	2.141	0.0071144	0.072046	0.032277	0.21004
CDK20	6	-0.060882	-0.40283	0.98577	0.99597	0.68708	0.80372
ZNF844	6	0.39793	1.718	0.001992	0.027237	0.085789	0.28641
TRIM15	12	0.031201	0.31401	0.44878	0.77228	0.75351	0.84894
TINAGL1	6	-0.11141	-0.73553	0.77376	0.92157	0.46202	0.65053
ADAMTS18	6	0.071393	1.4464	0.45532	0.77632	0.14806	0.34343
RPS6KA2	11	0.060565	0.9004	0.33096	0.68735	0.36791	0.56482
RNF180	8	0.25065	1.8954	0.018782	0.13983	0.058045	0.26979
PAPPA	6	0.12862	1.0974	0.25783	0.6101	0.27246	0.4749
SOCS3	14	-0.040153	-0.57666	0.85259	0.95537	0.56417	0.71933
ZNF471	6	0.34794	1.8722	0.0051224	0.056426	0.061185	0.27258
PEX2	7	0.054539	0.73659	0.48179	0.78449	0.46137	0.65007
PSMD14	6	-1.8237	-3.9964	0	0	6.4311e-05	0.0025976
ETV4	6	0.28693	1.8836	0.020205	0.147	0.059616	0.27172
DESI2	6	0.017973	0.15529	0.67359	0.87862	0.87659	0.93287
KIT	6	0.11996	0.99173	0.28173	0.6383	0.32133	0.52121
ZNF337	6	0.15196	1.6943	0.19863	0.54235	0.090215	0.28649
AHR	6	0.12056	1.5061	0.28031	0.63713	0.13203	0.32928
SOX2	6	0.24746	1.8638	0.04667	0.24514	0.062353	0.27258
TSSK1B	6	0.090284	0.9527	0.38674	0.73659	0.34074	0.54106
HES7	6	-0.12519	-1.731	0.72225	0.90064	0.08345	0.28461
SKP1	6	-1.2259	-3.199	0	0	0.001379	0.025913
MIXL1	6	0.006686	0.13592	0.72709	0.90261	0.89189	0.94157
KCTD9	6	-0.061407	-0.3934	0.98378	0.99511	0.69402	0.80804
ETV7	5	-0.31708	-1.972	0.26409	0.61702	0.048615	0.25612
DPYS	6	0.02975	0.32163	0.62208	0.85697	0.74773	0.84611
LMX1A	6	0.29018	1.633	0.018782	0.13983	0.10246	0.29713
UBE2S	7	-0.12747	-0.98708	0.69237	0.88804	0.3236	0.52318
ZNF551	6	0.2607	1.6595	0.035572	0.20392	0.097009	0.29293
AK2	6	-0.15143	-0.74126	0.62977	0.86142	0.45854	0.64847
PPARG	5	-0.055344	-0.75854	0.97809	0.99307	0.44812	0.63702
ZBTB7B	12	0.16719	1.8206	0.046955	0.24554	0.068674	0.27258
ZNF713	6	0.19348	1.7544	0.10643	0.39121	0.079369	0.2799
UTY	5	0.38793	1.6963	0.0076836	0.075843	0.089831	0.28649
ROR2	6	0.10258	1.5095	0.33808	0.69222	0.13116	0.3284
GTF3C4	6	-1.3517	-3.6781	0	0	0.00023499	0.0066629
USP53	12	0.30166	2.3981	0.00085373	0.014019	0.016479	0.1423
HKR1	6	0.21201	1.8872	0.079112	0.32744	0.059135	0.27074
CASP1	6	0.11242	1.5779	0.30421	0.65888	0.11459	0.30964
ZNF77	6	0.14427	1.183	0.21713	0.56983	0.23682	0.44055
CAMK2D	6	0.17086	1.6657	0.15196	0.47853	0.095779	0.29292
GSX2	6	-0.15576	-1.5755	0.61468	0.85274	0.11515	0.31041
ELANE	6	0.045059	0.44883	0.55919	0.82772	0.65355	0.77791
RNF151	8	-0.20602	-1.9532	0.42203	0.75818	0.050796	0.26173
CTSL2	6	-0.07732	-1.072	0.9169	0.97844	0.28372	0.4861
FBXL6	16	-0.24977	-2.0711	0.15026	0.4774	0.038347	0.22917
ZNF233	6	0.13341	1.3573	0.24616	0.5982	0.1747	0.37387
PBX2	6	0.023825	0.21642	0.64997	0.87342	0.82866	0.90418
ZSCAN23	6	0.069005	0.95945	0.465	0.78363	0.33733	0.53783
ZNF263	6	-0.070472	-0.66015	0.94422	0.98574	0.50916	0.69268
TCF12	6	0.10877	0.93359	0.3173	0.6729	0.35052	0.54987
CEBPZ	5	-1.6765	-4.2101	0	0	2.5521e-05	0.0013588
ZNF521	6	0.13016	1.175	0.2547	0.60678	0.24	0.44426
MEX3A	12	-0.23915	-2.979	0.24075	0.59231	0.0028924	0.043363
RNF183	9	-0.00231	-0.024476	0.68782	0.88612	0.98047	0.99176
NKX1	12	0.054803	0.89142	0.34775	0.70109	0.37271	0.56781
RING1	12	0.12764	1.1489	0.10985	0.39876	0.25061	0.45314
ZNF23	6	0.35744	1.7786	0.0039841	0.047297	0.075303	0.27634
PIM1	5	-0.18667	-1.0783	0.5296	0.81417	0.2809	0.48363
BRWD1	28	0.1322	2.4916	0.0088219	0.083333	0.012716	0.12336
C2	6	0.00032163	0.0028887	0.75327	0.91465	0.9977	1
STRADA	6	-0.21152	-1.107	0.45105	0.77355	0.26829	0.47138
ZNF207	6	-1.1147	-2.5252	0	0	0.011565	0.11779
MEP1A	6	0.070188	0.89441	0.46158	0.78131	0.3711	0.56772
ARID1B	6	-0.0016073	-0.039432	0.76153	0.91896	0.96855	0.98572
OTP	6	-0.16324	-1.496	0.59391	0.84768	0.13465	0.33251
CHFR	9	0.21797	1.302	0.029596	0.18739	0.19292	0.39552
NPAS2	6	0.13597	0.91713	0.23961	0.59046	0.35908	0.55708
BSX	7	0.031435	0.53778	0.5794	0.84202	0.59073	0.73118
PML	13	0.082663	1.0941	0.2103	0.55976	0.27392	0.47677
PARK7	6	-0.16712	-1.0295	0.58054	0.84263	0.30325	0.5036
ZNF845	5	0.31051	1.6227	0.02675	0.17636	0.10466	0.29928
MARK1	6	0.18601	1.2483	0.12408	0.42495	0.21192	0.4151
USP46	6	0.087044	1.0131	0.39812	0.74298	0.31103	0.51138
RNF123	10	-0.41286	-3.1103	0.054069	0.26874	0.0018692	0.032041
ZNF26	5	0.078482	1.1597	0.4778	0.78449	0.24617	0.44955
neg85	1	0.58179	0.52398	0.056061	0.27172	0.60029	0.73771
PRMT6	3	-0.19716	-1.4574	0.5535	0.8245	0.14501	0.34106
ZNF714	5	0.22227	1.6922	0.098179	0.37582	0.090605	0.28649
MEX3D	11	-0.12364	-1.2633	0.67445	0.87941	0.20646	0.40874
MAP2K4	6	0.12916	0.83874	0.25697	0.60972	0.40162	0.59322
PRKCI	6	0.27745	1.8439	0.023904	0.16406	0.065201	0.27258
MMP28	6	-0.013588	-0.11142	0.8119	0.93633	0.91128	0.95241
E2F3	6	-0.39278	-2.2122	0.1494	0.47641	0.026955	0.1941
STK40	6	0.42115	1.6261	0.0014229	0.021008	0.10392	0.29907
SP5	5	0.1101	0.93851	0.36625	0.72011	0.34798	0.54761
neg6	1	0.33507	0.59829	0.26494	0.61737	0.54965	0.71114
PHF3	6	0.041522	0.26896	0.57143	0.83667	0.78796	0.87329
TFEB	6	-0.33137	-2.3844	0.2177	0.57047	0.017109	0.1447
NEDD4L	14	0.1586	1.5961	0.034149	0.20202	0.11046	0.30539
WEE1	6	-1.1153	-2.883	0	0	0.0039387	0.055363
SMARCA2	13	0.18335	1.7557	0.023051	0.16135	0.079146	0.2799
TRHDE	9	-0.07128	-1.2344	0.95276	0.98819	0.21704	0.41813
REST	6	-0.35316	-2.4501	0.1881	0.52581	0.014282	0.13104
ZNF415	6	0.2346	1.836	0.056631	0.2741	0.066354	0.27258
VEZF1	6	0.39372	1.4518	0.001992	0.027237	0.14655	0.34287
HDAC2	5	-0.036906	-0.47902	0.94935	0.98815	0.63192	0.76178
ZNF107	5	0.24901	1.8544	0.071144	0.31017	0.063676	0.27258
OLIG2	6	-0.058233	-0.54684	0.99573	0.99857	0.58449	0.72797
neg96	1	0.45313	0.56184	0.12408	0.42495	0.57422	0.724
SCRT1	6	-0.32519	-2.1417	0.22482	0.57681	0.032216	0.21003
SCPEP1	6	-0.37521	-2.1366	0.16676	0.49535	0.032627	0.21153
ZEB2	7	0.22628	1.6227	0.04724	0.24556	0.10465	0.29928
GGT2	6	0.044064	0.20459	0.56289	0.83109	0.83789	0.90791
INSR	6	-0.34132	-2.0947	0.20319	0.54965	0.036199	0.22238
IRAK4	6	0.17073	0.99525	0.15225	0.47853	0.31961	0.51997
ZNF232	7	0.10929	1.1704	0.27035	0.62361	0.24184	0.44585
ZNF75A	6	0.11309	1.4483	0.30137	0.65776	0.14753	0.34307
BRCA1	12	-0.75647	-3.2114	0.00056915	0.01	0.0013209	0.025126
KLHL24	6	0.19468	1.6101	0.10558	0.38994	0.10739	0.30273
ATF5	6	-0.19655	-1.738	0.49175	0.79048	0.082203	0.28237
ZNF85	6	0.22862	1.7021	0.061753	0.2878	0.088728	0.28649
HOXB13	6	0.011376	0.14728	0.70518	0.89458	0.88291	0.93619
TBX22	6	0.26272	1.8534	0.034434	0.20268	0.063823	0.27258
USP17L3	5	-0.17278	-0.94076	0.56972	0.83626	0.34683	0.54726
PDK1	5	0.1472	0.90081	0.24701	0.59945	0.36769	0.56482
KLHL32	6	-0.22739	-1.9289	0.40808	0.74714	0.053742	0.26524
PHF11	6	0.2418	1.5495	0.050655	0.2576	0.12127	0.31874
RNF43	11	0.020525	0.24142	0.52305	0.80923	0.80923	0.88836
HOXC5	6	-0.089262	-0.99917	0.86682	0.96271	0.31771	0.51791
KCTD15	6	0.21872	1.5012	0.070006	0.30673	0.1333	0.33126
FOXO1	6	-0.04219	-0.86243	0.93625	0.98451	0.38845	0.58076
CTSG	6	0.002664	0.021928	0.74189	0.90741	0.98251	0.99239
USP17L2	6	-0.1131	-0.77685	0.76921	0.92157	0.43724	0.62611
WT1	7	0.013077	0.11531	0.65851	0.87651	0.9082	0.95039
USP2	5	-0.20841	-1.3527	0.47666	0.78449	0.17615	0.37561
KCNC1	6	-0.32371	-2.6321	0.22795	0.57792	0.0084863	0.098095
STK38L	6	0.11043	0.91973	0.31047	0.66363	0.35772	0.55641
HECTD3	12	-0.084198	-1.118	0.88902	0.96868	0.26357	0.46569
PSMA6	6	-2.073	-4.9473	0	0	7.5247e-07	8.8139e-05
ZNF561	6	0.21382	1.3885	0.07712	0.323	0.16497	0.36149
THAP2	6	0.22994	1.8684	0.06033	0.28418	0.061707	0.27258
ZNF121	6	-0.054705	-0.49651	0.98748	0.99684	0.61954	0.752
GCM2	6	0.033616	0.30785	0.60302	0.84828	0.7582	0.85149
MBTPS2	12	-0.89509	-4.4244	0.00028458	0.0052083	9.6692e-06	0.00061778
CISH	12	-0.0056421	-0.067129	0.642	0.86703	0.94648	0.97278
FBXL20	16	0.10646	2.1628	0.092203	0.36404	0.030555	0.20569
HMBOX1	6	0.36065	1.741	0.0039841	0.047297	0.081692	0.28155
UBTFL1	6	0.22378	1.5399	0.065168	0.29663	0.12357	0.3201
HNF1A	6	0.067965	1.1729	0.46898	0.78449	0.24082	0.44539
RNF181	6	0.12232	1.129	0.27433	0.62948	0.25892	0.46068
ZSCAN5A	6	0.056858	0.55309	0.51394	0.80543	0.5802	0.72507
TRIM77	6	0.29281	1.9067	0.018213	0.13823	0.056561	0.26895
ZBTB21	12	0.20414	1.9483	0.017928	0.13696	0.051379	0.26204
ZNF660	6	0.1434	1.7525	0.21912	0.57207	0.079696	0.28005
PROC	6	0.10502	1.1701	0.32869	0.68505	0.24196	0.44585
ZNF529	6	0.25123	1.9276	0.044109	0.23994	0.053905	0.26567
LIMK1	6	-0.1324	-1.0999	0.69607	0.88849	0.27136	0.47369
ELK4	6	0.28268	1.4296	0.021628	0.1551	0.15284	0.34907
neg52	1	0.24113	0.62851	0.43256	0.76613	0.52967	0.70396
STAMBP	6	0.056776	0.78171	0.51451	0.80543	0.43438	0.62373
USP5	6	-1.0886	-2.9148	0.00028458	0.0052083	0.003559	0.051046
CAMK1	6	-0.080124	-1.2754	0.90381	0.97423	0.20216	0.40525
PLAGL2	6	-0.32624	-1.9832	0.22396	0.57681	0.047341	0.25484
RPS6KA4	12	-0.31831	-2.8352	0.10529	0.38988	0.0045799	0.061193
MAP3K14	6	-0.15716	-1.0862	0.60956	0.85024	0.27738	0.48015
BIRC6	6	-0.2134	-1.405	0.44422	0.77086	0.16002	0.3567
RAD18	5	0.090057	0.9003	0.43882	0.77086	0.36796	0.56482
NRD1	6	-0.11854	-1.0146	0.74502	0.90934	0.31032	0.51075
TFR2	6	0.063819	0.46992	0.48833	0.7886	0.63841	0.76592
TAOK2	6	0.4817	1.5766	0.00028458	0.0052083	0.11489	0.31007
ZBTB20	11	-0.39038	-3.4252	0.055492	0.26971	0.00061434	0.013663
neg21	1	0.22465	0.63388	0.46983	0.78449	0.52616	0.70275
ICK	6	0.20733	1.3747	0.087934	0.35421	0.16923	0.36679
MMP20	6	0.039003	0.42238	0.58253	0.84349	0.67275	0.79186
NR6A1	6	0.034769	0.44791	0.59846	0.84795	0.65422	0.77824
DESI1	6	-0.22851	-2.0793	0.40581	0.74699	0.037587	0.22694
XIAP	12	0.12452	1.6543	0.11468	0.40872	0.098068	0.29404
ZNF546	6	0.20602	1.8394	0.089357	0.35601	0.065861	0.27258
NEUROD1	6	-0.097683	-1.3205	0.83068	0.94652	0.18666	0.3872
HLF	6	0.1188	1.09	0.28543	0.6413	0.27572	0.4785
JDP2	6	0.033141	0.54164	0.60615	0.84894	0.58806	0.72917
FOXG1	6	-0.11739	-0.69365	0.74986	0.91271	0.4879	0.67417
ZNF304	6	0.22736	1.9383	0.062891	0.28927	0.052583	0.2642
ZNF174	6	-0.07905	-0.70527	0.90979	0.97678	0.48064	0.66709
CTSK	5	0.15671	1.3635	0.22197	0.57565	0.17273	0.37145
USP51	6	0.18313	1.7009	0.13005	0.43798	0.088965	0.28649
EGFR	6	-0.042767	-0.37362	0.93939	0.98451	0.70868	0.81864
KCTD19	12	0.048819	0.77545	0.3745	0.72667	0.43808	0.62628
INO80	8	-1.3019	-3.5353	0	0	0.00040728	0.010223
KAT2A	6	-0.25349	-1.2013	0.3543	0.70739	0.22964	0.43223
MYPOP	6	-0.029258	-0.26885	0.88389	0.96868	0.78805	0.87329
ACR	6	-0.69991	-3.2237	0.01309	0.10979	0.0012656	0.024436
SNRK	6	0.11132	0.99907	0.3082	0.66138	0.31776	0.51791
BARD1	11	-1.0911	-3.4569	0	0	0.00054645	0.012551
NSMCE2	5	-1.6867	-3.9574	0	0	7.5784e-05	0.0028635
IGF1R	6	-0.13571	-1.1219	0.68355	0.88439	0.26192	0.46391
IRF2BP1	10	-0.26672	-2.1749	0.22538	0.57681	0.029636	0.20318
PRKRIR	6	-0.59756	-2.7883	0.034434	0.20268	0.0052986	0.068706
FIGLA	6	-0.017459	-0.32518	0.83182	0.94658	0.74504	0.84482
RNF187	7	-0.23183	-1.639	0.3634	0.71661	0.10121	0.29713
BACE1	6	0.0025046	0.022977	0.74274	0.90814	0.98167	0.99212
HDAC7	9	-0.14903	-1.5192	0.59135	0.84644	0.12871	0.32638
LIN28A	5	-0.025257	-0.17209	0.89442	0.97156	0.86337	0.92299
KLHL10	6	0.13371	1.0249	0.24559	0.59765	0.30542	0.50577
RNF141	5	-0.0013166	-0.018476	0.78486	0.92737	0.98526	0.99431
SETD1B	7	-0.236	-1.6225	0.35031	0.70337	0.10471	0.29928
ZNF200	6	0.012342	0.15995	0.70006	0.8913	0.87292	0.93037
SPPL2C	6	-0.30731	-1.8301	0.25242	0.60546	0.06723	0.27258
SRY	6	0.38563	1.8472	0.001992	0.027237	0.06472	0.27258
IRF6	6	-0.059388	-0.49201	0.9926	0.99857	0.62271	0.75433
DCAF17	8	0.095939	1.0662	0.28173	0.6383	0.28635	0.4887
NR2E1	6	0.057443	0.55894	0.51195	0.80492	0.5762	0.72403
USP39	5	-1.4592	-3.701	0.00028458	0.0052083	0.00021477	0.0063958
TRIM60	10	0.15349	2.2277	0.091349	0.36149	0.025903	0.18845
ACAT1	5	0.3434	1.6742	0.016505	0.12918	0.09409	0.29229
MXD4	6	0.24044	1.732	0.051508	0.26043	0.083276	0.28438
RELB	7	0.077837	0.85233	0.38389	0.73344	0.39403	0.58572
RLIM	4	-0.066232	-0.93129	0.93654	0.98451	0.35171	0.55125
LNPEP	6	0.109	1.0256	0.31673	0.67251	0.30507	0.50544
USP16	12	-0.11724	-1.5728	0.69977	0.8913	0.11576	0.31084
USF2	6	-0.071047	-0.5057	0.94138	0.98482	0.61307	0.74803
HIC1	12	-0.1026	-1.6224	0.78088	0.92458	0.10472	0.29928
ZNF470	6	0.27066	1.6298	0.027319	0.17844	0.10313	0.2976
CPVL	6	0.14924	1.512	0.20603	0.55436	0.13054	0.32812
GCN5	6	-0.67957	-2.8108	0.015652	0.12472	0.0049415	0.065025
PRDM5	6	-0.02018	-0.1753	0.84576	0.95262	0.86084	0.92142
AGA	6	0.087022	0.72095	0.39812	0.74298	0.47094	0.658
GATAD2B	6	0.0035006	0.072302	0.73819	0.90671	0.94236	0.97035
LMTK2	6	-0.13697	-1.4308	0.67957	0.8827	0.1525	0.34885
RAI1	6	-0.14902	-0.52056	0.63973	0.86628	0.60267	0.7392
TCF7L2	6	-0.81279	-2.5473	0.0068298	0.069767	0.010857	0.11381
MEX3B	11	0.16467	1.8253	0.058907	0.28011	0.067949	0.27258
UBE2D4	8	-0.29444	-1.6933	0.21855	0.57185	0.090405	0.28649
ZNF615	6	0.24461	1.839	0.047809	0.24742	0.065913	0.27258
TXK	6	0.081948	0.39398	0.41747	0.7558	0.69359	0.80804
ZNF860	4	0.1665	1.2825	0.25242	0.60546	0.19966	0.40298
ZNF212	6	-0.12887	-0.93853	0.70888	0.89572	0.34797	0.54761
TYK2	12	0.18068	1.3628	0.033011	0.19829	0.17293	0.37145
ZNF76	7	-0.34678	-2.4063	0.15652	0.48415	0.016114	0.14156
ZBTB24	13	-0.097442	-1.6959	0.80734	0.93623	0.089908	0.28649
MEST	6	0.041514	0.31139	0.57143	0.83667	0.75551	0.85037
ZSCAN5B	6	-0.014425	-0.18984	0.81531	0.93658	0.84943	0.91525
PROX2	7	0.017511	0.48602	0.64058	0.86644	0.62695	0.75727
TRIM36	10	0.26836	2.3964	0.0045532	0.051282	0.016557	0.1423
DCAF7	14	-0.54284	-4.0443	0.0025612	0.033835	5.2484e-05	0.002222
FAM105B	6	-0.14825	-1.597	0.642	0.86703	0.11027	0.30536
THAP5	6	-0.10842	-0.89312	0.78799	0.92826	0.37179	0.56781
KCNV2	6	0.1691	0.85128	0.15652	0.48415	0.39462	0.58609
RNF212	6	-0.001444	-0.037586	0.76067	0.91856	0.97002	0.98572
TSC22D4	6	-0.33579	-2.1036	0.21059	0.55976	0.035417	0.21992
ZNF177	6	0.23404	1.7679	0.0572	0.2761	0.077071	0.27804
UBE2G2	9	-0.15938	-1.6339	0.54895	0.8236	0.10228	0.29713
OSR1	4	-0.22409	-1.0632	0.48492	0.78562	0.2877	0.49025
ZNF208	4	0.31411	1.3343	0.040694	0.2252	0.18209	0.38315
CAMTA1	7	-0.061233	-0.86542	0.97325	0.99246	0.38681	0.57988
ZNF276	6	-0.3943	-2.5111	0.14656	0.47118	0.012037	0.11948
ZNF696	6	-0.49643	-1.9513	0.068583	0.30429	0.051017	0.26204
USP18	6	-0.32444	-1.95	0.22624	0.57681	0.051172	0.26204
RFX6	5	0.20545	1.829	0.11611	0.41064	0.067402	0.27258
RNF113A	12	-1.1419	-4.338	0	0	1.438e-05	0.00087122
BARX1	7	-0.098534	-1.1991	0.8099	0.93623	0.23048	0.43223
ZNF701	4	0.039329	0.81446	0.67758	0.88218	0.41538	0.60566
ATF4	6	-1.3026	-3.9624	0	0	7.4193e-05	0.0028635
YY2	6	0.29214	1.8416	0.018213	0.13823	0.065527	0.27258
BRCC3	6	-0.25939	-1.8482	0.33808	0.69222	0.064572	0.27258
CBLB	13	0.15916	1.6906	0.044963	0.24196	0.090908	0.28649
DCAF12L1	19	0.21178	2.3111	0.001992	0.027237	0.020825	0.16594
neg78	1	0.50596	0.54605	0.085657	0.34798	0.58503	0.72797
ATOH1	6	0.042897	0.43497	0.56688	0.83431	0.66358	0.7846
PAPPA2	6	0.12041	1.0202	0.28116	0.63783	0.30766	0.5082
PMPCB	6	-1.8081	-4.6645	0	0	3.094e-06	0.0002416
ZNF691	6	-0.24008	-1.6605	0.37991	0.73151	0.096816	0.29293
ADAMDEC1	6	0.15266	1.4799	0.19721	0.53972	0.1389	0.33656
ZNF628	6	-0.20868	-1.5231	0.4613	0.7812	0.12774	0.32527
