Gene	sgRNA	Ts5|beta	Ts5|z	Ts5|p-value	Ts5|fdr	Ts5|wald-p-value	Ts5|wald-fdr
ZKSCAN3	6	-0.019931	-0.10472	0.90979	0.97026	0.9166	0.96233
HCK	5	-0.26728	-1.8503	0.11696	0.42902	0.064274	0.27795
RHOXF2B	7	0.15896	2.1013	0.036426	0.22832	0.035614	0.25155
ZNF30	5	0.047625	0.82733	0.50057	0.81662	0.40805	0.61383
BRD3	13	0.01775	0.58587	0.45902	0.79244	0.55796	0.7192
ZBTB39	6	-0.116	-1.6287	0.50968	0.82097	0.10338	0.31433
RNF38	10	-0.0058692	-0.12315	0.74474	0.92148	0.90199	0.95552
ADAM11	6	-0.25613	-1.7992	0.095333	0.39227	0.071985	0.28615
RHBDF1	6	-0.21471	-2.2046	0.16904	0.52473	0.027484	0.22501
POU2F2	6	-0.21079	-1.6233	0.17672	0.53106	0.10453	0.31638
HAND1	6	0.0065608	0.11369	0.72482	0.91487	0.90948	0.95792
TADA2A	11	-0.1449	-2.2037	0.2527	0.61496	0.027547	0.22501
RUNX1	7	-0.034367	-0.57765	0.9889	0.99542	0.5635	0.72372
ADAMTS6	6	0.21928	1.9296	0.010245	0.10526	0.053651	0.26818
ZNF787	6	0.12558	1.1421	0.11155	0.4247	0.2534	0.47015
PRKD2	6	-0.09462	-1.1915	0.61383	0.87159	0.23345	0.44976
CERS5	6	0.036156	1.1604	0.53443	0.83393	0.24587	0.46382
SMARCA1	6	0.22721	1.8744	0.0088219	0.095975	0.060882	0.27525
ZBTB11	13	-0.38064	-3.0963	0.00028458	0.0066225	0.0019595	0.070176
TRERF1	14	-0.0013064	-0.019298	0.62891	0.88048	0.9846	0.99623
SP100	11	0.08047	2.1435	0.13147	0.46062	0.03207	0.23927
HOXB9	6	-0.22531	-1.9564	0.1457	0.48762	0.050421	0.26584
CHD9	11	0.080425	2.0421	0.13176	0.4607	0.041143	0.26074
RNF157	7	-0.23135	-2.0471	0.11668	0.42902	0.040645	0.26074
SPOP	6	-0.14166	-1.0892	0.38617	0.7373	0.27605	0.49526
USF1	8	-0.067268	-1.1221	0.74161	0.91987	0.26183	0.47878
GABPA	7	-0.070961	-0.65314	0.72937	0.91676	0.51367	0.69611
ZZZ3	12	-0.53149	-3.3733	0	0	0.00074262	0.046244
MXD1	6	0.078003	1.4781	0.28799	0.65738	0.13939	0.35219
SIX1	6	0.064777	1.2475	0.35572	0.71306	0.21222	0.43185
ZNF189	6	0.12124	1.7601	0.12749	0.4507	0.078399	0.28949
RNF214	7	0.084579	1.3557	0.21941	0.58465	0.17521	0.39165
FBXL2	17	-0.051454	-1.1928	0.84832	0.95361	0.23296	0.44904
ZNF71	6	0.10566	1.2204	0.17729	0.53106	0.22232	0.43948
FOXR1	6	0.065378	1.0348	0.35316	0.71143	0.30076	0.51785
FBXL14	20	-0.020679	-0.269	0.78287	0.93512	0.78793	0.8845
TRIM67	12	-0.038014	-0.59759	0.98976	0.99542	0.55011	0.71325
RNF13	9	0.049643	1.4044	0.32925	0.69563	0.16021	0.37631
HOXB3	6	-0.12454	-1.4221	0.46614	0.79669	0.155	0.37179
ZNF292	6	-0.033146	-0.57675	0.99659	0.99772	0.56411	0.72372
PRSS38	6	0.022578	0.56849	0.61725	0.87159	0.5697	0.72745
ASB15	16	0.05805	1.4613	0.14343	0.48276	0.14393	0.35693
ARID2	7	0.21585	2.1668	0.0085373	0.093458	0.030252	0.23211
NFYB	6	-0.25929	-1.4078	0.092487	0.38599	0.15919	0.37544
NFE2L3	5	0.0015625	0.050126	0.79596	0.93922	0.96002	0.98353
ZNF766	6	0.11013	1.6015	0.16648	0.52046	0.10928	0.31946
RNF6	8	-0.00044223	-0.0084917	0.73022	0.91676	0.99322	0.99948
CTRL	6	-0.13375	-1.1702	0.42203	0.76298	0.24192	0.45951
IRX5	6	0.12734	1.6473	0.10757	0.41676	0.099488	0.31021
TAF1	9	-0.31271	-2.2991	0.017644	0.15196	0.021499	0.20948
ZNF544	6	0.051447	0.84912	0.43939	0.77588	0.39582	0.60471
DPP7	6	-0.28268	-2.4294	0.069437	0.32537	0.015124	0.18439
ZNF425	6	-0.027717	-0.20752	0.96557	0.98864	0.83561	0.91114
ADAM29	5	0.062217	1.1502	0.41491	0.7578	0.25008	0.46773
PRDM14	5	-0.071661	-0.91878	0.7325	0.91732	0.35821	0.5706
MORF	6	0.1158	1.9201	0.14883	0.49433	0.054848	0.26881
TCF7L1	6	-0.40124	-2.1913	0.017928	0.15366	0.028429	0.22756
ZFP82	6	0.16237	1.7141	0.046101	0.26003	0.086515	0.2971
ZNF33A	6	0.095838	1.3202	0.20916	0.56977	0.18676	0.40312
CLPP	6	-0.3376	-2.5596	0.035857	0.22832	0.010478	0.15342
PRDM13	7	0.060456	0.31252	0.33722	0.70012	0.75465	0.86187
NIM1K	6	-0.0058522	-0.05673	0.80933	0.94172	0.95476	0.98177
RNF115	8	0.16075	2.327	0.025043	0.18803	0.019968	0.20105
KCNA4	6	0.02551	0.34187	0.59932	0.86878	0.73245	0.84914
TUB	8	-0.013845	-0.40321	0.84377	0.95247	0.68679	0.81865
PRPF8	6	-1.0602	-3.5499	0	0	0.00038539	0.033878
HSF4	7	-0.18429	-2.5386	0.21571	0.57939	0.011131	0.15675
L3MBTL4	24	0.095239	2.715	0.0099602	0.10294	0.0066273	0.12591
ZNF519	6	-8.0573e-06	-0.00021692	0.76892	0.92887	0.99983	1
UHRF2	17	0.04979	1.277	0.18327	0.53885	0.2016	0.42093
SIRT2	9	-0.028848	-0.801	0.95219	0.9876	0.42313	0.62553
EAF2	7	0.084245	1.1378	0.22112	0.58465	0.25519	0.47242
ZNF567	6	0.05523	1.4862	0.41463	0.75767	0.13723	0.35032
CDKL4	6	0.11205	1.7752	0.15993	0.51277	0.075858	0.28907
SATB2	5	0.13855	1.9109	0.11582	0.42842	0.056022	0.27004
ZFPL1	11	-0.10072	-2.0032	0.47467	0.80424	0.045154	0.26295
KDM1B	13	0.1127	2.0202	0.034149	0.2243	0.043359	0.26074
CDK5	6	0.14799	0.96228	0.066875	0.32236	0.33591	0.55085
PCGF1	11	-0.075577	-1.2411	0.642	0.88073	0.21457	0.43253
TEK	6	0.13242	1.8271	0.098463	0.39908	0.067687	0.28281
LBR	6	0.085042	1.3403	0.25726	0.62114	0.18015	0.3969
CPA1	6	-0.049139	-0.76084	0.88503	0.96738	0.44675	0.64853
SOX3	6	0.048869	0.99281	0.45646	0.79132	0.3208	0.53681
MIB2	19	-0.19825	-3.4856	0.03671	0.22832	0.00049108	0.036851
TRIM6-TRIM34	16	0.082739	2.8048	0.066022	0.32133	0.0050343	0.10988
ZNF165	6	0.044913	0.97567	0.48065	0.80813	0.32923	0.54443
TEAD3	7	-0.44691	-2.494	0.0039841	0.053232	0.012631	0.16808
neg76	1	0.0679	0.68682	0.73534	0.91829	0.49219	0.68668
EP300	21	-0.089636	-2.5251	0.43796	0.77465	0.011567	0.15989
ZNF138	4	0.092862	1.6622	0.32755	0.69458	0.096481	0.30725
NFIB	7	0.10813	1.7641	0.13859	0.47236	0.077708	0.28945
FBXW10	7	0.19117	1.9486	0.013944	0.12997	0.051342	0.26664
PHF20	12	0.029215	0.36597	0.39585	0.74226	0.71439	0.83624
RFWD3	12	-0.36823	-3.346	0.001992	0.03139	0.00081998	0.048023
FBXO32	7	0.10994	1.0554	0.1329	0.46101	0.29126	0.5092
KLHL22	6	0.0057704	0.28842	0.72937	0.91676	0.77303	0.87429
RNF225	8	-0.23097	-2.2065	0.096187	0.39486	0.02735	0.22501
SKP2	16	-0.24598	-2.9298	0.015936	0.1407	0.0033917	0.095589
ZNF789	1	0.12693	0.66659	0.53586	0.8354	0.50503	0.69165
MSGN1	6	0.051572	1.2203	0.43825	0.77465	0.22236	0.43948
DPP4	5	0.1045	1.5126	0.22112	0.58465	0.13038	0.34266
NLN	6	0.051555	0.79166	0.43825	0.77465	0.42856	0.6309
NFE2L2	5	0.072763	0.60525	0.36027	0.71809	0.54501	0.71023
ZNF530	6	0.13812	1.8095	0.084804	0.36927	0.070377	0.28535
ADAM32	6	0.067198	1.8057	0.34405	0.70496	0.070967	0.28615
ACVR1B	6	0.012664	0.1333	0.68298	0.89753	0.89395	0.94934
GUCY2F	5	0.1093	1.5699	0.20575	0.56677	0.11645	0.32424
EPHA7	6	0.14349	1.1224	0.072851	0.33464	0.26169	0.47878
NEUROD4	6	0.011028	0.29348	0.69437	0.90377	0.76915	0.87159
FBXO4	12	0.0042005	0.076286	0.60643	0.86879	0.93919	0.97449
RCOR3	18	0.096431	2.5695	0.030165	0.20858	0.010184	0.15046
ZNF436	6	0.054493	0.9105	0.41946	0.76213	0.36256	0.57466
EMX1	6	-0.015879	-0.20917	0.88247	0.96695	0.83432	0.91078
NR4A1	6	0.012696	0.16011	0.68298	0.89753	0.8728	0.9359
NR1H3	7	-0.086319	-1.5772	0.63034	0.88073	0.11475	0.32381
SPIN1	18	0.079471	1.1945	0.06346	0.31364	0.23227	0.44869
ZNF17	6	0.13372	1.8407	0.095048	0.39202	0.065665	0.27977
STAT3	7	-0.17418	-1.9746	0.24559	0.60775	0.048311	0.26578
BRD9	6	-0.13215	-1.3265	0.42857	0.76915	0.18467	0.40156
TTF2	7	-1.1816	-4.0965	0	0	4.1938e-05	0.0070176
RNF130	11	0.032993	0.41471	0.40097	0.74657	0.67835	0.81328
ZNF669	6	0.1562	1.9102	0.051793	0.27534	0.056112	0.27008
ZNF732	6	0.17595	2.045	0.035003	0.22652	0.040857	0.26074
JAK3	12	-0.077057	-1.1442	0.65367	0.88448	0.25256	0.46952
FBXL21	12	0.15407	2.5919	0.010814	0.10951	0.0095441	0.14582
PIGK	6	-0.05692	-1.2774	0.83182	0.95119	0.20147	0.42093
TULP4	21	-0.052943	-1.3596	0.82698	0.94998	0.17394	0.39061
ZNF639	5	-0.090329	-2.0556	0.63318	0.88073	0.03982	0.26034
E2F7	6	0.11774	1.7913	0.14058	0.475	0.073239	0.28732
PRSS12	6	-0.11552	-1.5047	0.51195	0.82141	0.1324	0.34501
ZNF41	5	0.12473	1.4118	0.15424	0.50511	0.15801	0.37459
NR3C2	6	0.099263	1.3867	0.19664	0.55529	0.16554	0.37913
ZFP2	6	0.15022	2.0774	0.062607	0.3103	0.037768	0.25871
SUPT16H	6	-0.59963	-2.907	0.00056915	0.012121	0.003649	0.097884
CAPN9	6	0.036328	1.1247	0.5333	0.83393	0.2607	0.47812
ZNF444	6	0.036183	0.55896	0.53415	0.83393	0.57619	0.73321
ADAM28	6	0.059115	1.0502	0.39186	0.74086	0.2936	0.5107
CTSH	6	0.19688	1.9154	0.019351	0.16152	0.055445	0.27001
ZNF770	6	-0.1051	-0.90702	0.56346	0.85247	0.36439	0.57598
CDX1	7	0.0064756	0.16262	0.70233	0.90979	0.87082	0.93465
UBR5	9	-0.00062043	-0.011298	0.71372	0.91222	0.99099	0.99903
F10	6	0.040455	0.82535	0.50683	0.81923	0.40917	0.6142
FOXB2	6	-0.10389	-1.5784	0.56887	0.8561	0.11448	0.32381
ZNF528	6	0.10248	1.8433	0.18697	0.54328	0.065288	0.27977
ZNF131	8	-0.016427	-0.13736	0.86682	0.96272	0.89075	0.94768
ZNF585A	6	0.17926	1.9725	0.032726	0.21989	0.048554	0.26578
TRIM9	11	-0.054978	-1.0143	0.81218	0.94347	0.31045	0.52598
MUSK	6	0.057385	1.1016	0.40182	0.74657	0.27062	0.48918
ZBTB34	12	-0.083853	-1.3579	0.59846	0.86878	0.17448	0.3911
TESK1	6	-0.065692	-1.0435	0.77632	0.93233	0.2967	0.51309
HLTF	18	0.10193	2.3536	0.025327	0.18896	0.018594	0.2001
TRIM27	12	0.03166	0.4431	0.37792	0.73168	0.6577	0.79769
CDC23	14	-0.8038	-4.124	0	0	3.723e-05	0.0065413
LYL1	6	-0.28148	-2.362	0.069721	0.32537	0.018177	0.2001
neg45	1	0.11718	0.66988	0.57143	0.85666	0.50293	0.69144
CPB1	6	-0.055808	-0.97924	0.8395	0.95247	0.32746	0.54326
ZBTB43	12	0.028105	0.60907	0.40609	0.74987	0.54247	0.70905
DCAF11	17	0.014	0.40651	0.44536	0.78233	0.68437	0.81659
TRPM6	6	0.034361	0.60372	0.54923	0.84521	0.54603	0.71065
ZNF678	5	0.18037	1.8643	0.049801	0.2709	0.062282	0.27532
UBE2Q2	9	0.025583	0.55286	0.49943	0.81662	0.58036	0.73492
CAPN10	6	-0.067378	-1.159	0.76921	0.92887	0.24647	0.46434
GZMB	5	4.8737e-05	0.00064837	0.8082	0.94164	0.99948	1
RNF215	11	-0.059478	-0.95192	0.77575	0.93228	0.34114	0.55641
SPIN4	18	0.11983	2.2686	0.0096756	0.1018	0.023296	0.21457
BRD1	24	0.022296	0.4101	0.28344	0.65249	0.68173	0.81483
FOXD4L5	4	-0.76092	-2.4902	0	0	0.012768	0.16808
ZNF598	17	-0.16634	-2.3311	0.1033	0.41017	0.01975	0.2001
CHUK	6	-0.084657	-1.0649	0.66505	0.89164	0.28693	0.50564
UBE2M	6	-0.64519	-2.8816	0	0	0.0039568	0.1018
CASP6	6	0.11208	1.4203	0.15993	0.51277	0.15552	0.37258
PLAG1	6	0.12772	1.9534	0.10672	0.41574	0.050776	0.26591
TRAIP	11	-0.80173	-3.8991	0	0	9.6565e-05	0.012119
CREBBP	21	-0.34771	-3.1226	0.00028458	0.0066225	0.0017925	0.069153
TRIM44	6	0.039697	1.1466	0.51309	0.82141	0.25154	0.46917
IRF9	6	0.0086806	0.20998	0.71002	0.91058	0.83368	0.91065
ZNF711	6	0.22175	1.6553	0.0096756	0.1018	0.097864	0.30769
TRIM47	11	-0.10814	-1.3899	0.42999	0.76947	0.16455	0.37913
KLHL9	6	0.02409	0.61661	0.60672	0.86879	0.53749	0.70701
CDC16	13	-1.0376	-4.8132	0	0	1.4855e-06	0.00055595
RNF212B	6	0.06604	1.3251	0.35003	0.71016	0.18513	0.40184
MSL2	8	0.0018878	0.03638	0.70888	0.90979	0.97098	0.98727
MNT	7	0.28145	2.1244	0.00085373	0.01676	0.033636	0.24573
MYT1	8	-0.16605	-1.9976	0.2453	0.60775	0.045758	0.2636
RPS6KA1	12	-0.12426	-1.9763	0.33409	0.70006	0.048116	0.26578
PAX5	5	0.085432	1.4003	0.30336	0.67086	0.16143	0.37717
CAPN6	6	0.12523	1.6594	0.11269	0.42581	0.097042	0.30725
RNF10	12	0.0045758	0.17227	0.60074	0.86878	0.86322	0.93091
VPS41	11	-0.091308	-1.4371	0.52647	0.82848	0.15068	0.36593
LEF1	6	0.0069875	0.11129	0.72112	0.91423	0.91139	0.95829
MAST1	6	-0.074213	-0.84111	0.73022	0.91676	0.40029	0.60835
ZNF354B	6	0.15067	1.9883	0.062322	0.3103	0.046775	0.26391
ZNF705G	6	0.088761	1.68	0.24161	0.6017	0.092956	0.30423
TRIM34	10	0.049758	1.6673	0.31559	0.68626	0.095451	0.30616
TAL2	6	0.1531	1.8043	0.0572	0.29559	0.071179	0.28615
CTSE	6	0.15376	1.7887	0.056061	0.29142	0.073668	0.28768
TNIK	6	0.24133	1.8879	0.0054069	0.066434	0.059044	0.27383
EPHB4	6	0.00086039	0.011195	0.76323	0.92707	0.99107	0.99903
ZNF202	6	-0.03826	-0.63134	0.96244	0.98775	0.52782	0.70296
CHD2	12	-0.10211	-1.8714	0.45959	0.79244	0.06129	0.27525
ZNF391	6	0.15877	1.6662	0.050085	0.2716	0.095672	0.30619
ZGLP1	6	0.0060751	0.14346	0.72567	0.91529	0.88593	0.94395
SOX12	6	-0.0046098	-0.068946	0.80336	0.94164	0.94503	0.97615
EGR4	6	-0.24768	-2.2063	0.10956	0.42123	0.027362	0.22501
RNF133	11	0.074805	1.6608	0.15737	0.50874	0.096747	0.30725
CAMK2G	6	-0.068622	-0.61127	0.76238	0.92699	0.54102	0.70886
SCML2	12	0.16324	2.1494	0.0071144	0.081169	0.031602	0.2378
NR4A3	6	-0.09397	-1.0626	0.61696	0.87159	0.28796	0.50619
SMARCAD1	5	0.10912	1.4959	0.20603	0.56677	0.13467	0.34568
TRIM49	8	-0.35449	-2.2265	0.0099602	0.10294	0.025978	0.2232
TRIM24	24	0.052757	1.3177	0.098748	0.39931	0.18759	0.40368
FBXL4	14	-0.043216	-1.1377	0.94394	0.98252	0.25524	0.47242
SP140	13	-0.0063121	-0.11826	0.67615	0.89511	0.90586	0.9562
ACY3	6	-0.006325	-0.12938	0.81133	0.94341	0.89706	0.95188
HDAC1	8	-0.31429	-2.6287	0.021912	0.17265	0.008572	0.14191
WWP1	5	0.066476	0.93889	0.393	0.74155	0.34779	0.56164
ZNF677	6	0.096702	1.5849	0.20546	0.56677	0.11298	0.32173
PHF2	12	-0.09967	-1.6799	0.47695	0.805	0.092984	0.30423
RNF111	11	0.086556	1.5458	0.11212	0.42565	0.12215	0.333
E4F1	6	-0.53418	-2.5198	0.0022766	0.034783	0.011744	0.16057
RNF139	10	-0.054693	-0.80375	0.82897	0.95103	0.42154	0.6244
CDK7	6	-0.52298	-2.3786	0.0028458	0.042373	0.017379	0.19702
USP17L13	6	0.11074	1.2471	0.1642	0.5165	0.21234	0.43185
USP17L17	6	-0.28261	-1.3559	0.069437	0.32537	0.17513	0.39165
ZNF681	5	0.15768	1.8707	0.080535	0.35777	0.061386	0.27525
TRIM51	9	0.062553	1.2099	0.26153	0.62688	0.22633	0.44382
PRKY	5	0.072545	0.96225	0.36113	0.71898	0.33592	0.55085
MASP1	6	0.016085	0.41128	0.65965	0.88846	0.68086	0.81463
ZNF726	6	0.19254	2.0272	0.022482	0.17556	0.042642	0.26074
KDM1A	10	-0.019085	-0.30022	0.8671	0.96272	0.76401	0.86856
NEUROD6	6	0.18681	1.9268	0.027888	0.20041	0.054009	0.26869
ZNF570	6	0.15474	1.8661	0.052931	0.27928	0.062032	0.27532
HPR	6	-0.0095807	-0.11044	0.8358	0.95247	0.91206	0.95843
IBTK	12	0.054989	1.0345	0.23193	0.59259	0.30089	0.51785
MESP2	6	0.083714	1.188	0.26238	0.62764	0.23482	0.45115
RFX2	6	-0.1295	-1.5734	0.44081	0.77683	0.11562	0.32402
LONP2	6	-0.091169	-1.2514	0.63204	0.88073	0.21078	0.43164
PSMB3	4	-0.85465	-2.5712	0	0	0.010135	0.15046
TDRKH	6	-0.080088	-1.2463	0.69323	0.9036	0.21265	0.43185
NPEPPS	6	-0.094551	-1.3892	0.6144	0.87159	0.16478	0.37913
STK39	6	-0.013983	-0.14996	0.87194	0.96538	0.8808	0.94105
CUL1	9	-0.72213	-3.2954	0	0	0.00098271	0.051541
ZNF772	8	0.17185	1.9835	0.018782	0.15789	0.047316	0.26391
SMAD7	6	-0.12828	-1.5051	0.44821	0.78475	0.1323	0.34501
ZNF543	6	0.058931	0.73767	0.39357	0.74155	0.46072	0.66053
BRSK2	6	-0.073787	-0.72507	0.73335	0.91774	0.46841	0.66603
SPSB3	18	-0.31405	-3.2039	0.0011383	0.020408	0.0013557	0.060305
TDRD7	18	-0.023347	-0.76031	0.83011	0.95112	0.44707	0.64864
ROR1	6	0.073709	0.97706	0.3082	0.67708	0.32854	0.54399
neg77	1	0.20114	0.64172	0.32186	0.68921	0.52105	0.69815
ZNF823	6	-0.028693	-0.27983	0.97183	0.9893	0.77961	0.87918
OVOL2	3	0.10059	0.93128	0.3634	0.72025	0.35171	0.565
ZNF675	6	0.23524	2.0295	0.0071144	0.081169	0.042408	0.26074
ESPL1	6	-0.66218	-2.7692	0	0	0.0056199	0.11733
KCTD14	6	-0.021414	-0.21969	0.91946	0.97349	0.82611	0.906
F11	6	0.031663	0.61506	0.56346	0.85247	0.53852	0.70739
CSDE1	8	-0.19921	-1.523	0.15709	0.50829	0.12777	0.34036
ST18	8	0.10714	1.5256	0.11497	0.42827	0.12712	0.33926
ZNF624	6	-0.057944	-1.3462	0.82641	0.94998	0.17824	0.39486
PRKCZ	6	-0.1137	-1.5351	0.5202	0.82664	0.12475	0.33547
MAP3K7	6	-0.077832	-0.57093	0.70575	0.90979	0.56805	0.72612
SCYL3	6	0.025467	0.37582	0.5996	0.86878	0.70705	0.83238
FBXL7	22	0.041098	0.97488	0.17274	0.526	0.32962	0.54456
TRAF7	22	-0.30246	-3.9961	0.00028458	0.0066225	6.4381e-05	0.0098363
PHF19	18	-0.0046891	-0.10767	0.60529	0.86879	0.91426	0.96045
ZNF846	6	0.040537	0.94683	0.50655	0.81923	0.34373	0.55852
CREB3L2	6	0.031997	0.37242	0.56204	0.85246	0.70958	0.83393
MID1	11	0.0574	1.153	0.24104	0.6017	0.24892	0.46651
TRIM25	14	-0.07059	-1.3992	0.66932	0.89226	0.16174	0.3774
HDAC9	6	0.069008	1.346	0.33238	0.69773	0.17831	0.39486
TADA2B	9	-0.24935	-2.2661	0.061753	0.30912	0.023448	0.21457
ZNF513	6	-0.23384	-2.4091	0.13261	0.46093	0.015993	0.18734
FOS	6	-0.11576	-1.6579	0.51024	0.82097	0.097345	0.30725
PHF20L1	12	0.07764	1.3706	0.12322	0.44139	0.1705	0.38643
MMEL1	6	-0.054643	-1.0169	0.84832	0.95361	0.3092	0.52489
NR5A2	6	-0.00067922	-0.041444	0.77462	0.93158	0.96694	0.986
RXRB	6	0.14809	1.8188	0.066591	0.32231	0.068943	0.2834
VENTX	6	0.016856	0.44972	0.65367	0.88448	0.65291	0.79499
RELA	7	-0.079598	-0.53405	0.67359	0.89422	0.5933	0.7446
TBL1Y	7	0.19283	2.2329	0.01309	0.12432	0.025557	0.22305
MMP8	6	0.054324	0.95113	0.42003	0.76213	0.34154	0.55641
neg4	1	0.26728	0.61998	0.17758	0.53106	0.53527	0.70606
ZNF439	6	0.13801	1.333	0.084804	0.36927	0.18254	0.39865
THRA	7	-0.15614	-2.2095	0.30364	0.67107	0.027142	0.2248
HACE1	12	0.22739	2.0082	0.00056915	0.012121	0.044622	0.26221
KDM4A	31	0.011138	0.36538	0.29824	0.66582	0.71483	0.83624
NRBP2	6	-0.050847	-1.0507	0.87536	0.96547	0.29341	0.5107
KDM6B	6	-0.41015	-2.4152	0.015652	0.13924	0.015725	0.18728
NFATC4	7	-0.049186	-0.78558	0.87507	0.96547	0.43211	0.63453
ATOH8	6	-0.038879	-0.39072	0.95959	0.98775	0.696	0.82376
ZNF571	6	0.16541	1.9263	0.043256	0.25376	0.054073	0.26869
ZNF132	6	0.22785	1.8968	0.0085373	0.093458	0.057859	0.27218
CBLL1	6	-0.055735	-0.82988	0.84092	0.95247	0.40661	0.61244
TRIM64C	8	-0.16773	-1.2458	0.24018	0.6017	0.21285	0.43185
CEBPD	6	-0.28014	-1.9048	0.070859	0.3285	0.05681	0.27143
HOXC13	6	-0.070103	-0.76913	0.7547	0.92469	0.44182	0.64344
FBXO41	16	-0.2213	-3.1863	0.029027	0.20441	0.0014413	0.062527
FBXW11	12	-0.089689	-1.2445	0.55208	0.84615	0.21333	0.43186
ZNF556	6	0.018477	0.54196	0.64456	0.88073	0.58785	0.74095
ZFP64	5	-0.0038572	-0.097812	0.83637	0.95247	0.92208	0.96607
FOXA3	6	-0.043773	-0.4734	0.92117	0.97383	0.63593	0.78074
OVCH1	12	-0.013594	-0.34528	0.76522	0.92788	0.72988	0.84675
EN1	6	-0.078609	-1.2551	0.70148	0.90979	0.20944	0.43091
DLX5	6	0.024671	0.22077	0.60444	0.86879	0.82527	0.90597
BAZ1A	14	0.00015292	0.003084	0.61668	0.87159	0.99754	1
ZMIZ2	13	-0.11017	-1.83	0.37251	0.72803	0.067248	0.28166
LONRF1	9	0.025289	0.60325	0.50285	0.81768	0.54634	0.71079
KLHL12	6	-0.010632	-0.31334	0.8432	0.95247	0.75402	0.86167
ZNF35	6	0.077426	1.7721	0.29027	0.65871	0.076376	0.28921
VDR	6	-0.1542	-1.4097	0.33694	0.70012	0.15863	0.37486
UBE2F	7	0.1409	1.5875	0.062038	0.3101	0.11239	0.32135
TRRAP	6	-0.88322	-2.4695	0	0	0.013531	0.17227
ZNF93	6	0.22395	2.0446	0.0091064	0.097264	0.040898	0.26074
LTA4H	6	-0.068027	-1.6197	0.76494	0.92788	0.1053	0.31691
NKX6	13	-0.050604	-1.0153	0.86027	0.95968	0.30996	0.52567
ZNF433	6	0.23208	1.8627	0.007399	0.083871	0.062507	0.27559
USP28	6	0.68537	1.6214	0	0	0.10492	0.31691
ZKSCAN5	6	-0.0096086	-0.12174	0.8358	0.95247	0.90311	0.95552
neg17	1	0.12556	0.66702	0.54297	0.84201	0.50476	0.69165
ZNF90	5	0.17088	0.84835	0.061468	0.30857	0.39624	0.60471
ZBTB41	13	0.11053	1.4798	0.03671	0.22832	0.13893	0.35215
CIC	6	-0.15816	-1.4375	0.3247	0.6911	0.15057	0.36593
HOXC8	6	-0.093496	-1.8073	0.61781	0.87159	0.070723	0.28598
MEIS2	6	0.2722	1.9359	0.001992	0.03139	0.052886	0.2677
NKX3	12	-0.015112	-0.25049	0.7786	0.93347	0.80221	0.89377
ZNF557	6	-0.002862	-0.062281	0.79055	0.93639	0.95034	0.98047
BLMH	6	-0.079855	-1.1677	0.69493	0.90377	0.24294	0.46095
ZNF461	6	0.11414	1.9557	0.15481	0.50511	0.050503	0.26584
ZNF697	6	0.046496	0.85246	0.4704	0.80087	0.39396	0.6035
ZNF775	6	0.1449	1.8733	0.070006	0.32583	0.061034	0.27525
UBE2QL1	7	0.035348	0.44358	0.50256	0.81768	0.65735	0.79769
CUL4A	17	0.077485	1.6196	0.072282	0.33246	0.10532	0.31691
ZNF792	6	-0.072361	-0.99056	0.74331	0.92069	0.3219	0.53807
43535	7	0.04472	0.66558	0.44052	0.77683	0.50568	0.69205
DLX1	7	-0.036519	-0.4866	0.9704	0.9893	0.62654	0.77224
ETV2	6	-0.020292	-0.43105	0.91235	0.97063	0.66643	0.80339
CTSF	6	0.079746	1.6919	0.28173	0.65197	0.090661	0.30169
ZBTB46	12	-0.039876	-0.67121	0.97069	0.9893	0.50209	0.69135
LNX1	12	-0.0063275	-0.1719	0.70034	0.90946	0.86352	0.93091
ZNF239	6	-0.018907	-0.27126	0.90268	0.96987	0.78619	0.88366
DZIP3	6	0.075214	1.6356	0.29966	0.6673	0.10192	0.31297
CAMK2A	6	0.058093	1.3496	0.39727	0.74255	0.17713	0.39345
CPA2	4	-0.1004	-1.2516	0.62664	0.87939	0.21073	0.43164
ABL1	6	0.061358	1.2953	0.37649	0.73054	0.19521	0.41298
KCNG2	6	0.042879	0.87975	0.4926	0.81421	0.379	0.59007
DCAF12	16	0.096932	1.1953	0.042117	0.24916	0.23196	0.44859
ZNF25	6	-0.023404	-0.58547	0.93341	0.97969	0.55823	0.7192
USPL1	6	-0.32913	-2.0221	0.039556	0.23924	0.043169	0.26074
ZNF540	6	0.18074	1.755	0.031588	0.2147	0.079257	0.28997
NSD3	5	-0.092435	-0.75635	0.62265	0.8759	0.44944	0.65064
F12	5	0.0023055	0.023017	0.79112	0.93639	0.98164	0.99466
HOXA6	6	-0.11234	-1.6215	0.5259	0.82833	0.10491	0.31691
MMP7	6	-0.035726	-0.88648	0.97723	0.99108	0.37536	0.58597
IKZF5	5	-0.18518	-2.068	0.2749	0.64443	0.038643	0.25987
EBF3	8	0.030587	0.58761	0.48805	0.81049	0.55679	0.71801
CUL7	12	0.028914	0.43672	0.39812	0.74336	0.66232	0.80117
MMP24	6	-0.087496	-1.1257	0.64855	0.88197	0.26029	0.47788
CECR2	9	-0.061266	-0.65151	0.78657	0.93634	0.51472	0.69673
ZNF347	6	0.21488	2.0086	0.010814	0.10951	0.044581	0.26221
POU3F2	6	-0.18773	-1.5343	0.2362	0.59798	0.12497	0.33547
ZNF146	6	-0.0015317	-0.030788	0.78344	0.93512	0.97544	0.99038
