Gene	sgRNA	Ts13|beta	Ts13|z	Ts13|p-value	Ts13|fdr	Ts13|wald-p-value	Ts13|wald-fdr
KLHL17	6	0.003572	0.0428	0.79207	0.9541	0.96586	0.98811
CIC	6	0.030101	0.49561	0.65231	0.91573	0.62017	0.7982
PRSS57	5	0.14536	0.23419	0.26269	0.71329	0.81484	0.91397
ZNF275	6	0.37475	1.6835	0.0039932	0.058577	0.092284	0.38585
KCNS1	6	-0.079742	-0.659	0.80405	0.95436	0.50989	0.75081
ZNF213	6	0.10371	1.0224	0.35026	0.77771	0.30661	0.58854
PKN2	6	-0.085874	-0.61889	0.77638	0.95077	0.53599	0.7616
ZNF679	4	-0.19454	-1.3605	0.44923	0.82203	0.17367	0.46741
TEC	6	0.10154	0.56808	0.35995	0.78288	0.56998	0.77226
DPF3	6	0.22978	1.64	0.06332	0.38475	0.101	0.39168
ZNF17	6	0.11749	1.4281	0.29892	0.74964	0.15327	0.44856
DPP10	6	0.081034	0.62813	0.42898	0.81253	0.52992	0.759
XBP1	4	-0.18555	-1.12	0.46663	0.82938	0.26269	0.5525
RAF1	6	-0.80176	-2.7617	0.0011409	0.021505	0.0057492	0.10485
ZMIZ1	8	0.078272	0.97176	0.36338	0.784	0.33117	0.61116
ADAMTS16	6	0.00064186	0.018527	0.80434	0.95436	0.98522	0.99463
POU3F3	6	-0.056423	-0.46608	0.91415	0.97907	0.64116	0.81358
ZNF844	6	0.22257	1.8049	0.070736	0.40924	0.071088	0.37469
ADAMTS6	6	0.091252	0.92695	0.39076	0.79711	0.35395	0.63121
ZNF774	6	-0.10365	-0.40622	0.69652	0.93171	0.68458	0.84551
ZNF257	6	0.22224	1.4634	0.071306	0.41051	0.14336	0.43479
HLTF	14	0.052417	0.93413	0.34256	0.77448	0.35024	0.62938
SNRK	6	0.31764	1.5796	0.012835	0.14151	0.11419	0.40432
HBP1	6	-0.056998	-0.79442	0.91129	0.97907	0.42695	0.69268
neg49	1	0.37587	0.58571	0.23617	0.68508	0.55807	0.76782
BACE2	6	0.039334	0.37932	0.60639	0.89992	0.70445	0.85668
ZNF22	4	-0.21296	-0.20164	0.40559	0.79989	0.8402	0.92691
CBX5	6	0.23156	1.2698	0.061038	0.37676	0.20416	0.49298
TNIK	6	0.08346	0.74883	0.42099	0.80963	0.45396	0.71345
ZFP36L1	12	-0.37389	-2.6712	0.021677	0.20106	0.0075585	0.12383
ZNF607	6	0.10256	1.4218	0.35625	0.78063	0.15507	0.45081
ZNF318	3	-0.032274	-0.41038	0.97262	0.98957	0.68153	0.84424
CHUK	6	-0.02246	-0.18253	0.91985	0.97907	0.85517	0.93629
DBX2	6	0.056303	0.53241	0.53423	0.87268	0.59444	0.78519
ING5	6	0.30908	1.677	0.015402	0.16119	0.093538	0.38676
ZNF695	5	0.29641	1.7991	0.035938	0.27571	0.071997	0.37469
NKX1	12	0.093946	1.4359	0.20108	0.64857	0.15102	0.44519
ZNF251	6	-0.18742	-1.4089	0.4093	0.80089	0.15888	0.45124
ZNF732	6	0.050095	0.4013	0.55847	0.88238	0.6882	0.84661
HELT	6	0.286	1.8184	0.024529	0.21772	0.069011	0.37469
TBX15	6	0.014666	0.1431	0.73588	0.94583	0.88621	0.95325
RAG1	12	0.073177	1.2696	0.27638	0.72584	0.20424	0.49298
ZSCAN5A	6	0.1393	1.0427	0.22675	0.67884	0.2971	0.57968
neg39	1	0.29403	0.61152	0.35482	0.77994	0.54085	0.76459
TRPM7	6	-0.55739	-2.4207	0.016258	0.16667	0.015489	0.20263
KDM6A	4	-0.10202	-1.7604	0.71763	0.94035	0.078343	0.37469
TGIF2	6	-0.076875	-0.65451	0.81603	0.95622	0.51279	0.75262
MUSK	6	0.12244	1.4123	0.28351	0.73304	0.15785	0.45124
IRF7	6	0.072282	0.71387	0.45978	0.82667	0.47531	0.72706
ETV4	6	0.25433	1.5597	0.042784	0.30769	0.11882	0.40922
TRIM14	11	0.17947	1.5989	0.042499	0.30769	0.10985	0.39868
TBX10	7	-0.16377	-1.0558	0.45665	0.82441	0.29105	0.57407
NCOR2	12	-0.45741	-2.8062	0.0068454	0.088561	0.0050124	0.096558
TMPRSS11A	6	-0.046565	-0.56835	0.96007	0.9871	0.5698	0.77226
HOXD8	6	0.0051801	0.080428	0.78408	0.95385	0.9359	0.97237
PHIP	14	-0.1058	-2.0515	0.60782	0.89992	0.040214	0.33443
SGK494	6	-0.067219	-0.14868	0.85967	0.96511	0.8818	0.95214
ZIC3	7	0.31197	1.876	0.0071306	0.090909	0.060656	0.37206
SRCAP	6	-1.0853	-2.7434	0	0	0.0060814	0.10788
SCAF11	8	0.11308	1.331	0.2356	0.68508	0.18318	0.47594
SMARCC2	11	-0.109	-1.5175	0.6235	0.90455	0.12915	0.42067
USP4	6	-0.042165	-0.35006	0.98232	0.99222	0.72629	0.86967
MKNK2	6	0.10147	1.1797	0.36024	0.78301	0.23813	0.52814
TAL2	6	0.18879	1.467	0.12008	0.5275	0.14237	0.43468
ACE	12	-0.065277	-0.68039	0.86823	0.96737	0.49626	0.74479
SUV420H1	7	-0.2478	-1.9574	0.23217	0.68346	0.050297	0.35458
SH3RF2	9	0.15867	1.6386	0.093839	0.46014	0.10129	0.39168
MYT1L	8	-0.068841	-1.1201	0.85339	0.96511	0.26268	0.5525
BRDT	13	-0.13609	-2.3877	0.45522	0.82395	0.016952	0.21266
HMX3	6	0.020694	0.16381	0.70365	0.93487	0.86988	0.94538
BPTF	17	-0.58316	-4.0999	0.00057045	0.011905	4.1334e-05	0.0041405
ATOH1	6	0.13679	0.9092	0.23417	0.68508	0.36325	0.64013
ZNF264	6	0.22484	1.7654	0.06931	0.405	0.077496	0.37469
MUL1	11	-0.057144	-0.75345	0.92955	0.97986	0.45118	0.71114
ZNF668	6	-0.089037	-0.73085	0.7607	0.94881	0.46487	0.72021
KCNA3	6	-0.023113	-0.080973	0.92156	0.97918	0.93546	0.97237
BBX	6	0.015637	0.20283	0.73018	0.9443	0.83927	0.92647
TRIM4	11	-0.037042	-0.14127	0.94666	0.98487	0.88765	0.95325
PIM3	6	-0.21674	-1.3781	0.33542	0.77314	0.16818	0.46376
KLHL11	6	0.25312	1.5744	0.043354	0.30769	0.11539	0.40578
DMRT3	6	0.0661	0.64034	0.48346	0.84077	0.52195	0.75471
CPE	6	-0.012101	-0.19487	0.86823	0.96737	0.84549	0.92985
ZBTB48	14	-0.15507	-2.1863	0.36167	0.78395	0.028795	0.28279
NPAS3	6	0.19285	0.96176	0.11181	0.51444	0.33617	0.6161
KLK5	6	-0.031317	-0.26498	0.95722	0.98619	0.79102	0.9019
PRMT3	6	0.043777	0.83265	0.58756	0.89346	0.40504	0.67655
ZNF182	6	0.047724	0.50549	0.57159	0.88638	0.61322	0.79359
IKZF3	6	-0.065817	-0.86016	0.86566	0.96718	0.3897	0.66249
ZNF705D	6	0.31918	1.8153	0.01255	0.14058	0.069482	0.37469
ZNF334	6	0.13876	1.1143	0.2279	0.67884	0.26516	0.55567
ZBTB47	13	0.043843	0.77223	0.40274	0.79955	0.43998	0.70469
ARAF	6	0.037429	0.52869	0.61552	0.90293	0.59702	0.7866
GDAP2	6	0.29936	1.3008	0.019395	0.18378	0.19332	0.4844
ZNF763	5	0.17672	1.5209	0.18397	0.63281	0.12828	0.41992
TRIM35	12	0.20314	1.3257	0.017684	0.17664	0.18495	0.4782
ZNF268	6	0.098837	0.78952	0.36737	0.78489	0.42981	0.69667
MXI1	6	-0.24424	-1.9459	0.27096	0.721	0.051665	0.35458
C1R	6	0.035915	0.22661	0.62407	0.90455	0.82073	0.91547
UBE2V1	6	-0.055724	-0.64874	0.91757	0.97907	0.51651	0.75342
JMJD4	7	-0.011275	-0.1677	0.83885	0.96504	0.86682	0.94352
CBX3	6	-0.23022	-1.2635	0.30405	0.75563	0.20641	0.49456
ZNF627	6	0.061275	0.82923	0.50685	0.85427	0.40697	0.67808
SYVN1	11	-0.058909	-1.0957	0.91586	0.97907	0.27321	0.56145
ZNF230	6	-0.0021476	-0.033525	0.81603	0.95622	0.97326	0.99227
neg8	1	0.097748	0.67661	0.77068	0.95025	0.49865	0.74585
CELA3A	6	-0.013568	-0.078978	0.87593	0.96849	0.93705	0.97237
ZNF510	6	0.027094	0.22987	0.66657	0.92271	0.81819	0.91428
TRAF6	16	-0.10235	-1.53	0.60582	0.89962	0.12601	0.41639
HGF	6	-0.083571	-1.712	0.78551	0.9541	0.08689	0.38068
GSG2	6	-0.54856	-2.7239	0.018825	0.18378	0.0064511	0.11252
ZNF407	7	-0.56307	-2.0658	0.011124	0.12704	0.03885	0.3314
ZNF784	6	0.12878	1.4454	0.26212	0.71329	0.14836	0.44128
ZSCAN25	6	-0.27841	-2.0213	0.21078	0.661	0.043245	0.34225
ZNF551	6	0.25267	1.4058	0.043639	0.30785	0.15977	0.45198
KBTBD7	6	0.15905	1.2393	0.17884	0.62989	0.21523	0.50107
ZNF514	6	-0.16862	-1.3864	0.46121	0.82711	0.16563	0.46069
MEF2C	6	0.025318	0.17462	0.67741	0.92439	0.86138	0.93935
SGK3	6	0.14162	1.3159	0.22048	0.67129	0.18821	0.48074
CHEK1	6	-1.8003	-4.1964	0	0	2.7114e-05	0.0028807
EPHA6	6	0.077016	0.95935	0.4421	0.82184	0.33738	0.61621
HOXB9	6	-0.15834	-1.2445	0.49515	0.84814	0.2133	0.49939
DNMT3A	6	-0.0080208	-0.084216	0.84712	0.96511	0.93288	0.97169
SUV39H2	15	0.086447	1.2749	0.18026	0.63048	0.20235	0.49165
PAN2	6	-0.10832	-1.9397	0.67998	0.92439	0.052416	0.35458
HDAC11	6	0.15954	1.1476	0.17741	0.62967	0.25112	0.54288
ZNF583	6	0.077519	0.55312	0.44067	0.82184	0.58018	0.77786
NRD1	6	0.0025679	0.045126	0.79778	0.9541	0.96401	0.98792
TFDP3	6	0.11814	1.4903	0.2972	0.74892	0.13615	0.42886
ZNF414	6	0.016786	0.15276	0.7239	0.94035	0.87859	0.95072
RNF20	8	-0.4812	-2.8628	0.015973	0.16519	0.0041987	0.084118
ZNF878	6	0.23087	1.6608	0.061894	0.37871	0.096744	0.39077
TBL1Y	7	0.24782	1.9632	0.029378	0.24065	0.049626	0.35365
NTRK3	6	0.080145	0.89991	0.43155	0.81519	0.36817	0.64476
TPP1	6	0.034196	0.5243	0.6332	0.90917	0.60007	0.78855
DAPK2	6	0.010971	0.099939	0.75442	0.94671	0.92039	0.96799
HOXC6	6	-0.18878	-2.0854	0.40388	0.79989	0.03703	0.32702
BMI1	7	0.082931	0.83383	0.3862	0.79683	0.40438	0.67607
RNF130	11	-0.084076	-0.34401	0.7644	0.94915	0.73084	0.8708
neg27	1	0.34082	0.5966	0.2838	0.73324	0.55078	0.76689
FOXK2	6	0.14613	1.5328	0.20764	0.65768	0.12533	0.41492
ZNF611	6	0.0027591	0.021487	0.7972	0.9541	0.98286	0.99463
SPIC	6	-0.26691	-1.8295	0.22932	0.6802	0.067323	0.37469
STK32C	6	0.074967	0.47849	0.44723	0.82184	0.6323	0.80655
KCNS3	6	-0.058357	-0.71051	0.90559	0.97725	0.47739	0.72897
KLHL30	5	0.39913	1.4791	0.0059897	0.08046	0.1391	0.43253
neg16	1	0.43396	0.5679	0.17627	0.62869	0.5701	0.77226
RNF25	11	0.016108	0.34888	0.60553	0.89962	0.72718	0.86974
FBXL4	14	-0.071294	-1.4118	0.82516	0.96081	0.158	0.45124
TSC22D2	5	-0.12119	-1.4007	0.64461	0.91404	0.1613	0.45422
USP21	6	-0.26338	-2.2735	0.23674	0.68508	0.022995	0.25594
DLX6	6	0.16705	1.3403	0.16315	0.60952	0.18014	0.47273
NFIX	8	-0.086547	-0.7231	0.76326	0.94915	0.46962	0.72309
PRDM2	13	0.045234	0.65681	0.39333	0.79711	0.5113	0.75243
ZNF224	6	-0.13293	-1.677	0.58072	0.89262	0.093547	0.38676
TDRD5	6	0.18573	1.5646	0.12521	0.53537	0.11768	0.40892
ZNF256	4	0.28765	1.5622	0.066743	0.39864	0.11825	0.40922
SMYD2	2	0.25462	1.0787	0.25242	0.70071	0.28071	0.56562
ARID3B	6	-0.089063	-1.0607	0.76041	0.94881	0.28884	0.57354
ADAM18	6	0.0089402	0.14593	0.76526	0.94915	0.88397	0.95269
RNF212B	6	0.12031	0.82235	0.2895	0.7398	0.41088	0.68044
RNF215	11	0.13195	1.9838	0.11523	0.52129	0.047276	0.34748
FBXO31	9	-0.080641	-1.0788	0.77667	0.95077	0.28067	0.56562
PCGF3	7	-0.0041917	-0.030345	0.8012	0.95414	0.97579	0.99233
RAI1	6	-0.10384	-0.54471	0.69624	0.93168	0.58596	0.7817
ZNF460	6	-0.10974	-1.0282	0.67342	0.92374	0.30386	0.58652
PRSS41	6	-0.070695	-1.5662	0.84227	0.96504	0.1173	0.40892
ZNF253	6	-0.069715	-0.77599	0.84655	0.96511	0.43776	0.70306
CREB3L4	6	0.035918	0.32486	0.62407	0.90455	0.74529	0.87756
MMP24	6	0.0060006	0.095383	0.77924	0.95258	0.92401	0.96871
RAB40AL	6	0.059751	0.65187	0.51341	0.85592	0.51448	0.75262
HMX1	6	-0.047167	-0.44226	0.95722	0.98619	0.6583	0.82906
RNF115	8	-0.11967	-1.7846	0.60924	0.90089	0.074323	0.37469
C1S	6	0.22522	1.4156	0.06931	0.405	0.1569	0.45124
BATF	6	0.39169	1.7698	0.0028523	0.044843	0.076756	0.37469
FBXO32	7	0.011098	0.20075	0.72333	0.94035	0.84089	0.92739
ELK4	6	0.20931	1.7259	0.083856	0.44344	0.08437	0.38004
PRKCH	6	0.054661	0.11493	0.53936	0.87339	0.9085	0.96114
FBXO41	16	-0.024471	-0.33239	0.82858	0.96256	0.73959	0.87543
SEC11C	5	0.099121	1.1096	0.41415	0.80488	0.26717	0.5563
RNF219	6	0.18531	1.5648	0.12607	0.53706	0.11762	0.40892
ZNF8	6	-0.081171	-1.078	0.79778	0.9541	0.28105	0.56566
ZNF554	6	0.15658	1.3595	0.18369	0.63281	0.17398	0.46741
neg37	1	0.19544	0.6437	0.54136	0.87339	0.51977	0.75365
ERBB2	6	-0.077769	-0.59507	0.81289	0.95619	0.5518	0.76739
SIAH1	8	0.21615	1.8732	0.039076	0.29274	0.061039	0.37206
TDRD10	6	0.09192	0.6078	0.38762	0.79707	0.54332	0.76459
TDRD7	18	0.1086	1.3943	0.092698	0.45722	0.16323	0.45747
RC3H1	10	0.078886	0.33197	0.30918	0.75812	0.73991	0.87551
HIC1	12	0.11062	1.1554	0.14775	0.58864	0.24793	0.54005
ARNT2	6	0.055346	0.87544	0.53736	0.87269	0.38133	0.65514
L3MBTL1	24	0.070688	1.4909	0.13063	0.55048	0.13598	0.42886
SP140	13	-0.016409	-0.30991	0.80006	0.9541	0.75663	0.88366
ZBTB5	6	0.1458	0.84115	0.20821	0.65768	0.40027	0.67268
GABPA	7	-0.55863	-1.7937	0.011694	0.13269	0.072857	0.37469
HESX1	5	-0.0099788	-0.098733	0.89846	0.97494	0.92135	0.96859
ADAM32	6	0.030225	0.23059	0.65203	0.91573	0.81764	0.9141
SMARCA5	6	-0.41976	-1.3736	0.067884	0.40203	0.16958	0.4642
RNF212	6	-0.30061	-1.0991	0.18226	0.63241	0.27173	0.5604
MESP2	6	-0.20973	-1.1447	0.35339	0.77938	0.25232	0.5438
FOXG1	6	0.13547	0.73789	0.2393	0.68714	0.46058	0.71707
TRIM2	11	0.16544	1.8489	0.060753	0.37676	0.064473	0.37206
F9	6	0.31608	1.8549	0.013691	0.14907	0.063606	0.37206
BRWD1	22	-0.020391	-0.58459	0.7664	0.94915	0.55882	0.76804
ING3	6	-0.79158	-2.8199	0.0011409	0.021505	0.0048046	0.093583
BRCA1	12	-0.58592	-2.9144	0.00057045	0.011905	0.0035638	0.074818
ACE2	6	0.1884	1.5117	0.12037	0.5275	0.13061	0.42283
EMX1	6	-0.13322	-1.94	0.57986	0.89262	0.052384	0.35458
TRAF3	11	0.21877	2.0281	0.012835	0.14151	0.042548	0.34145
BAHCC1	6	-0.11579	-0.80414	0.64261	0.91404	0.42132	0.68839
HOXC13	6	0.10826	0.74046	0.334	0.77192	0.45902	0.7167
RFFL	9	-0.06429	-1.3511	0.8745	0.96849	0.17665	0.4692
ZNF669	6	0.21316	1.4559	0.080719	0.43492	0.14543	0.43803
HES4	6	-0.0086413	-0.063864	0.85083	0.96511	0.94908	0.97867
PSMB9	6	0.040936	0.4981	0.59983	0.89655	0.61841	0.79741
neg93	1	0.31683	0.60434	0.31603	0.76204	0.54562	0.76459
POU3F4	6	0.15863	1.6198	0.17884	0.62989	0.10527	0.39643
HUNK	6	0.26338	0.46972	0.03765	0.28387	0.63856	0.81174
ZNF131	8	-0.23393	-0.83376	0.23132	0.68266	0.40442	0.67607
GLYR1	6	-0.17293	-1.4117	0.45037	0.8224	0.15804	0.45124
RAD54L	6	-0.38264	-2.6632	0.089561	0.45376	0.0077409	0.12565
ZNF768	6	0.35236	1.7201	0.0059897	0.08046	0.08542	0.38004
KBTBD8	6	0.018761	0.30884	0.71449	0.93961	0.75744	0.88405
MAP3K12	6	-0.47511	-2.2657	0.041358	0.30398	0.02347	0.25838
OTP	6	-0.23158	-1.279	0.29977	0.75071	0.2009	0.49015
IGF1R	6	-0.25434	-1.7754	0.25385	0.70189	0.075831	0.37469
ZNF512B	6	-0.1365	-1.8536	0.56589	0.88577	0.063796	0.37206
ZNF26	5	0.016488	0.27943	0.77667	0.95077	0.77992	0.89564
FOXD4L6	6	-0.98268	-2.9207	0	0	0.0034922	0.073757
KLF3	5	0.013044	0.12857	0.78694	0.9541	0.8977	0.95693
SPIB	6	0.13565	0.56587	0.23873	0.68663	0.57148	0.77226
ZNF226	6	0.077614	0.9592	0.44039	0.82184	0.33746	0.61621
CTSL1	6	0.057153	0.7788	0.52909	0.86967	0.4361	0.702
neg3	1	0.41382	0.57393	0.19509	0.6444	0.56602	0.77066
PML	13	0.068954	0.87207	0.2721	0.72226	0.38317	0.65595
RNF123	10	-0.024038	-0.30063	0.88277	0.97005	0.7637	0.88689
ZNF773	6	0.28974	1.8694	0.023103	0.20984	0.061568	0.37206
HNF4G	5	-0.15511	-1.4782	0.52738	0.86954	0.13935	0.43253
DLX1	7	0.14606	1.772	0.18055	0.63048	0.076391	0.37469
ZNF597	6	-0.10654	-1.4084	0.68682	0.9283	0.15901	0.45124
ASB17	9	0.05356	0.78215	0.45351	0.82383	0.43413	0.70011
PYGO1	6	-0.0067736	-0.014712	0.84227	0.96504	0.98826	0.99533
neg10	1	0.064505	0.68816	0.8571	0.96511	0.49135	0.74223
ABHD13	6	0.092604	0.88318	0.3862	0.79683	0.37714	0.65103
CASP2	6	0.23881	1.6424	0.053622	0.34432	0.10051	0.39168
ZBTB8A	12	-0.12141	-1.9529	0.54136	0.87339	0.050834	0.35458
PHF11	6	0.12996	1.3147	0.25813	0.70814	0.18859	0.48074
TPSB2	5	0.051114	0.25992	0.60753	0.89992	0.79492	0.90402
SMARCA1	6	0.29168	1.7082	0.022533	0.20627	0.087608	0.38068
TRIM38	11	0.14828	1.9428	0.086423	0.45124	0.052042	0.35458
INSR	6	-0.053735	-0.45332	0.92556	0.97918	0.65032	0.82302
STK39	6	0.01933	0.0866	0.70993	0.93677	0.93099	0.97131
CBX1	6	-0.060004	-0.41074	0.89932	0.97495	0.68127	0.84424
MORF	6	0.21835	1.8924	0.075014	0.41879	0.05844	0.36851
NEK9	6	0.0071472	0.096318	0.77325	0.95025	0.92327	0.96871
ELANE	6	0.028329	0.20877	0.65916	0.91852	0.83463	0.92368
ZNF250	3	-0.10493	-1.2197	0.71848	0.94035	0.22258	0.50956
NFKB2	7	-0.17995	-1.4208	0.40188	0.79955	0.15537	0.45124
ANAPC4	10	-1.1602	-4.2476	0	0	2.1604e-05	0.0024362
USP17L7	6	0.057465	0.38267	0.52653	0.86954	0.70196	0.85542
FBXO11	16	-0.087728	-1.2984	0.70878	0.93632	0.19415	0.48483
ADAMTS9	6	0.073298	0.80329	0.45465	0.82395	0.42181	0.68839
CSF1R	6	0.081837	0.77801	0.4267	0.81128	0.43657	0.70243
OVGP1	6	-0.13062	-1.5843	0.59042	0.89417	0.11313	0.4034
MYCBP2	14	-0.14344	-2.233	0.40416	0.79989	0.025548	0.26863
RNF183	9	0.0068005	0.071843	0.69538	0.93127	0.94273	0.97596
ZNF81	6	0.19591	1.4449	0.10411	0.48993	0.14848	0.44128
PHF23	5	-0.12093	-1.0289	0.64546	0.91404	0.30351	0.58629
ZNF479	6	0.1405	1.6118	0.22333	0.675	0.10701	0.39832
ZNF501	6	0.14249	1.596	0.21848	0.669	0.11048	0.39868
MAP2K3	6	-0.38938	-2.0237	0.086708	0.45124	0.043	0.34145
NR3C1	6	-0.00034298	-0.0052648	0.80804	0.95516	0.9958	0.99893
DMTF1	16	0.11243	1.8021	0.090416	0.45546	0.071527	0.37469
LBX2	6	0.10179	0.62293	0.35881	0.78199	0.53333	0.76101
DCAF13	10	-0.80147	-3.0592	0	0	0.0022192	0.053069
AKTIP	8	0.087217	1.2616	0.33029	0.77173	0.20708	0.49456
LHX1	6	0.0097914	0.044108	0.7607	0.94881	0.96482	0.98792
HOXC12	6	-0.24009	-1.6633	0.28152	0.73077	0.096259	0.39077
ZNF324B	6	0.018717	0.18331	0.71449	0.93961	0.85455	0.93598
PRSS23	6	0.020136	0.18227	0.70764	0.93592	0.85537	0.93629
ZNF439	6	-0.07151	-0.73927	0.83942	0.96504	0.45974	0.71707
ATXN3L	6	0.27202	1.477	0.03109	0.24943	0.13968	0.43253
MKRN2	12	-0.14565	-1.6122	0.42869	0.81253	0.10693	0.39832
ZNF714	5	0.0026926	0.071139	0.83714	0.96504	0.94329	0.97614
NR0B1	6	-0.047531	-0.44303	0.95608	0.98619	0.65775	0.82892
KCNG4	6	0.014788	0.17567	0.73474	0.94583	0.86055	0.93883
CREB3L3	6	0.20785	2.0452	0.085568	0.44978	0.040831	0.33443
NFATC2	6	0.093151	1.4257	0.38477	0.79683	0.15395	0.44905
neg20	1	0.45013	0.56293	0.16258	0.60952	0.57348	0.77362
LGMN	6	0.10974	1.3453	0.32829	0.7699	0.17852	0.47131
ZFP41	6	-0.30094	-1.2486	0.1814	0.63158	0.2118	0.49859
HOXC9	6	-0.095032	-1.369	0.73702	0.94583	0.17101	0.46585
ZNF775	6	0.091298	0.94371	0.39076	0.79711	0.34532	0.62471
ZNF662	5	0.014986	0.12822	0.78066	0.95304	0.89797	0.95693
ELF1	6	0.13383	1.3092	0.24358	0.69038	0.19046	0.48214
TEF	6	0.12095	1.5043	0.28779	0.7365	0.1325	0.42462
THRA	7	-0.047834	-0.48258	0.96748	0.98863	0.62939	0.80476
ERAP1	6	0.0029115	0.06965	0.79606	0.9541	0.94447	0.97695
TRIM31	10	0.18121	1.9413	0.051341	0.33895	0.052217	0.35458
COPS5	6	-0.77911	-2.5615	0.0017114	0.030769	0.010421	0.15377
MDM2	9	-0.70283	-3.1896	0.0011409	0.021505	0.0014247	0.038269
HINFP	6	-0.9708	-3.3955	0	0	0.00068509	0.023548
BRAP	10	-0.88219	-3.4233	0	0	0.00061863	0.022132
KAT7	5	-0.24342	-1.9658	0.30662	0.75651	0.049324	0.35365
RNF217	13	0.22637	2.3092	0.0054193	0.076305	0.020931	0.24139
ZFP64	5	-0.34557	-2.031	0.15488	0.60133	0.042252	0.34133
MMP7	6	0.11168	1.214	0.32288	0.76518	0.22476	0.51195
ASCL3	6	0.026462	0.30246	0.67056	0.92374	0.7623	0.88624
ESR2	6	-0.10433	-1.9563	0.69452	0.93127	0.050428	0.35458
MAP3K3	6	-0.53279	-2.5891	0.022818	0.20833	0.0096217	0.14603
ZNF217	3	0.23942	1.3557	0.17798	0.62967	0.1752	0.4692
SETD2	7	-0.855	-3.1913	0.00028523	0.0069444	0.0014163	0.038269
SHOX	8	0.24742	1.9153	0.023388	0.21134	0.055456	0.36028
RNF5	7	-0.049948	-0.85895	0.95579	0.98619	0.39037	0.66249
ZNF276	6	-0.24881	-2.0901	0.26469	0.71495	0.03661	0.3266
KBTBD11	6	0.22917	1.5476	0.06389	0.38687	0.12173	0.41034
MAF	6	0.43657	1.5636	0.00085568	0.01676	0.11792	0.40922
PDK3	6	0.21822	0.21127	0.075299	0.41905	0.83268	0.92335
SMN1	6	-0.68772	-2.4571	0.0057045	0.078431	0.014004	0.19031
PASK	6	-0.034748	-0.48533	0.97347	0.98957	0.62744	0.80344
PRSS58	6	0.050372	0.58547	0.5579	0.88227	0.55823	0.76782
SOX14	6	0.20098	1.8419	0.094695	0.46175	0.065491	0.37335
CRMP1	6	0.0085272	0.17834	0.7664	0.94915	0.85846	0.93799
FOLH1B	8	-0.00051333	-0.0010359	0.76982	0.95025	0.99917	1
G2E3	16	-0.07223	-1.1724	0.8146	0.95619	0.24103	0.53147
ZNF576	6	0.025193	0.32544	0.6777	0.92439	0.74484	0.87756
ZNF569	6	0.20314	1.7578	0.092983	0.45722	0.078787	0.37469
PLAT	6	0.16467	1.857	0.16771	0.61715	0.063317	0.37206
ZNF19	6	0.11293	1.0915	0.31888	0.76518	0.27504	0.56264
SPSB4	14	0.10173	0.78499	0.14176	0.57604	0.43246	0.69884
CPA6	6	0.025016	0.23294	0.67912	0.92439	0.81581	0.91397
ELF3	6	-0.063151	-0.9558	0.88106	0.97005	0.33918	0.61838
PRKACG	6	-0.10967	-0.34487	0.6737	0.92374	0.73019	0.87047
LBR	6	0.011954	0.108	0.74843	0.94671	0.91399	0.96479
BARHL1	6	0.037458	0.68719	0.61552	0.90293	0.49196	0.74233
SIX1	6	0.050172	0.59035	0.55819	0.88233	0.55496	0.76782
ST14	6	-0.0090964	-0.090405	0.85282	0.96511	0.92797	0.96967
MAP4K5	6	0.057023	0.11895	0.52938	0.86973	0.90531	0.9595
IDE	6	-0.051615	-0.11895	0.9344	0.98084	0.90531	0.9595
PDX1	6	0.1216	1.2951	0.28523	0.73475	0.1953	0.4863
ZSCAN23	6	0.057899	0.82657	0.52424	0.8678	0.40848	0.67932
EGR3	6	0.23775	1.3485	0.054478	0.34854	0.17749	0.47
CEBPB	6	-0.7383	-2.9588	0.0031375	0.048458	0.0030884	0.068101
NR4A1	6	-0.096042	-0.63508	0.7336	0.94583	0.52538	0.75566
ZBTB17	14	-1.1085	-4.9084	0	0	9.1828e-07	0.00018938
FOXC1	6	0.051202	0.39226	0.55391	0.8785	0.69487	0.85034
EGFR	6	0.10863	0.6767	0.33343	0.77192	0.4986	0.74585
STYK1	6	0.0036831	0.024547	0.79093	0.9541	0.98042	0.99288
CPB1	6	0.11824	0.9049	0.29692	0.74892	0.36552	0.64075
FOXI2	7	0.026539	0.252	0.64917	0.91553	0.80104	0.90684
HDX	7	0.24154	1.9921	0.032801	0.25785	0.046356	0.34748
TRIM39	14	0.083885	1.2415	0.19823	0.64635	0.21444	0.50021
PHF3	6	-0.1903	-1.6623	0.4016	0.79955	0.096445	0.39077
TRIM16	11	-0.13251	-1.4683	0.50827	0.85427	0.14202	0.43468
SOX6	6	0.045868	0.53403	0.57958	0.89262	0.59332	0.78492
ZNF90	5	0.11845	0.19361	0.34398	0.77656	0.84648	0.93025
CHD9	11	-0.05539	-0.7593	0.93839	0.98183	0.44767	0.71063
SH3RF3	12	0.052764	0.42951	0.37849	0.78988	0.66755	0.83647
HOXD13	6	0.083328	1.2356	0.42156	0.80963	0.2166	0.50158
HES6	6	0.081922	0.78811	0.4267	0.81128	0.43063	0.69736
ZNF83	6	0.10857	1.8241	0.33343	0.77192	0.068136	0.37469
PRKACB	6	-0.2131	-1.4716	0.3474	0.77707	0.14113	0.43442
TAL1	6	-0.025116	-0.21798	0.92926	0.97986	0.82744	0.92037
