sgRNA,Gene,DLD1-Ts8.initial,DLD1-Ts8.final
AKT3_PKc_E5_132.2,AKT3,1391,1689
RNF182_744.5,RNF182,1774,2640
MEX3C_1980.174,MEX3C,2222,2218
CIT_PKc_E7_94,CIT,2200,1678
KMT2A_BD_e17_111.1,KMT2A,3241,1401
ASB15_1767.49,ASB15,2911,4203
CASP4_966.52,CASP4,2823,3404
YOD1_915.3,YOD1,2259,2909
MYCBP2_14037.1034,MYCBP2,1184,997
ST14_2568.207,ST14,1534,2186
KLHL35_BTB3170_E1_1752.345,KLHL35,60,42
CPM_1332.116,CPM,1771,1897
HES6_E2_87.1,HES6,698,962
HES2_E3_69.2,HES2,2032,1764
PRSS8_1032.139,PRSS8,2283,2198
ZFPL1_933.83,ZFPL1,951,975
ZNF331_E7_993.113,ZNF331,1083,989
RNF222_663.4,RNF222,1184,1096
MTF2_tudor4595_E1_1782.15,MTF2,2214,2386
PRMT2_e6_162.11,PRMT2,1936,1965
PCSK7_2358.125,PCSK7,1087,1504
ZFP92_E4_657.53,ZFP92,909,1444
FOLH1B_1329.3,FOLH1B,1228,831
RNF19B_1764.228,RNF19B,2170,2829
TTN_PKc_E358_736.24,TTN,881,1173
CPVL_1431.149,CPVL,1668,1853
HES6_E2_87.8,HES6,831,822
CUL3_2325.129,CUL3,1168,87
CBL_2721.391,CBL,1339,1732
PHF2_Phd_E1_80.0,PHF2,1528,1269
ZGLP1_E3_94.15,ZGLP1,1022,1314
MAST1_PKc_E14_133.6,MAST1,837,593
YME1L1_2322.101,YME1L1,1680,495
CARM1_e5_111.6,CARM1,1516,1511
DPYSL2_81.8,DPYSL2,1359,1604
ASRGL1_927.143,ASRGL1,2782,2125
SUPT16H_3144.46,SUPT16H,5116,527
CLK2_PKc_E9_130.3,CLK2,694,639
USP32_4815.157,USP32,2093,2175
RFPL4B_792.2,RFPL4B,879,637
NEK6_PKc_E4_108.12,NEK6,383,1001
SMARCC2_SANT_E19_63.4,SMARCC2,86,28
CREB3_E5_92.3,CREB3,2022,2292
ZMYND8_PWWP289369_E1_3567.62,ZMYND8,1191,299
ECEL1_2328.373,ECEL1,1497,1583
RNF2_1011.67,RNF2,546,607
TRIM59_1212.72,TRIM59,2034,2059
PDZRN4_3111.396,PDZRN4,80,118
GBX2_E2_177.15,GBX2,563,425
PSIP1_PWWP387_E1_1593,PSIP1,1601,846
UBE2I_477.29,UBE2I,463,160
MARCH1_870.42,43525,1215,1029
ZSCAN5B_E4_327.42,ZSCAN5B,807,734
KLK7_762.13,KLK7,1900,3204
KLHL3_BTB40147_E1_1764.17,KLHL3,1366,1153
DSTYK_PKc_E8_155.7,DSTYK,944,1275
ZNF266_E11_1233.72,ZNF266,3550,5521
E2F3_E3_194.14,E2F3,2073,1104
POU3F2_E1_174.18,POU3F2,565,788
ADRBK1_PKc_E13_108.17,ADRBK1,1695,1470
CSNK2A2_PKc_E1_41,CSNK2A2,1261,664
RNF157_2040.50,RNF157,953,1038
CCNF_2361.254,CCNF,1564,1143
SPIN1_Spinlin214258_E1_789.43,SPIN1,1510,1247
TULP1_E10_108.16,TULP1,4084,3540
KLK6_735.25,KLK6,1489,1468
PCSK6_2910.128,PCSK6,1190,886
CDK15_PKc_E7_124.3,CDK15,213,238
FXR2_Agenet69127_E1_2022.27,FXR2,1455,1826
SP9_E2_162.8,SP9,1553,1355
PRDM12_E5_66.2,PRDM12,728,521
DCAF6_2856.232,DCAF6,2140,2458
MUL1_1059.86,MUL1,92,62
FOXD1_E1_234.33,FOXD1,1627,1790
ESPL1_6363.442,ESPL1,1632,186
BTBD6_BTB76183_E1_1458.22,BTBD6,736,1299
TRIM41_1893.394,TRIM41,1644,1618
TFAM_E3_71.3,TFAM,2386,412
HOXD3_E3_177.18,HOXD3,776,610
LHX6_E6_39.0,LHX6,582,451
MOS_PKc_E1_849.26,MOS,498,335
COMMD3_588.14,COMMD3,920,877
UHRF2_Phd_E6_182.0,UHRF2,1247,1355
TFRC_2283.171,TFRC,1025,123
CBX5_Chromo_E3_70.0,CBX5,450,528
RNF167_1053.196,RNF167,737,799
ZSCAN5A_E5_327.35,ZSCAN5A,3454,3815
CDC42BPB_PKc_E4_96.3,CDC42BPB,488,451
GFI1_E5_138.9,GFI1,886,970
GTF3C4_e3_131.4,GTF3C4,2441,456
PRSS33_843.72,PRSS33,2011,2179
KCND3_BTB42131_E1_1968.306,KCND3,433,458
ADAMTS15_2853.517,ADAMTS15,1209,1129
PEX2_918.46,PEX2,1086,1500
SPSB4_822.73,SPSB4,1953,1783
HDAC9_e22_134.4,HDAC9,2309,2442
FBXO21_1887.124,FBXO21,1655,1173
GSK3A_PKc_E2_132.5,GSK3A,640,623
STKLD1_PKc_E6_71.5,STKLD1,1216,1240
CSK_PKc_E11_196.3,CSK,1082,590
TRIM54_1203.177,TRIM54,2093,1834
RNF148_918.65,RNF148,1698,2564
PSMA7_747.2,PSMA7,1705,50
AMFR_1932.64,AMFR,2105,1816
TBCK_PKc_E2_73,TBCK,834,793
ZHX3_E3_1533.209,ZHX3,509,423
ZNF780B_E5_1908.155,ZNF780B,2105,1757
MIB1_3021.202,MIB1,2575,2256
CAPN14_2055.271,CAPN14,2218,2677
ZNF500_E6_330.20,ZNF500,1958,1174
THAP5_E1_74.5,THAP5,382,257
LBX1_E2_171.6,LBX1,633,851
ZNF660_E3_825.19,ZNF660,452,240
ESPL1_6363.595,ESPL1,1256,1239
CDK17_PKc_E6_48.2,CDK17,1753,2043
RFFL_1092.90,RFFL,1068,750
CHD1_Chromo_E9_134.11,CHD1,1900,1777
ADAMTS9_5808.681,ADAMTS9,2113,2659
ZNF34_E6_1071.59,ZNF34,1882,1574
CCIN_BTB18128_E1_1767.244,CCIN,918,740
SENP1_1935.5,SENP1,1439,1300
CXXC1_CXXC162208_E1_1983.285,CXXC1,1400,859
SPIN3_Spinlin210254_E1_777.59,SPIN3,1549,1666
ZNF562_E6_726.0,ZNF562,1060,1068
ENDOU_1233.78,ENDOU,3558,2955
BTBD11_BTB9151022_E1_3315.288,BTBD11,1053,1625
FBXL18_2157.285,FBXL18,1152,754
SIX2_E1_156.18,SIX2,1664,1667
TRIM58_1461.253,TRIM58,961,1020
NSD1_Phd4_E15_98.5,NSD1,1262,544
DBX1_E3_123.2,DBX1,705,487
INSM1_E1_675.26,INSM1,1465,1780
PCGF5_771.55,PCGF5,1783,1702
RNF121_984.71,RNF121,2256,2409
PIAS3_1887.257,PIAS3,1052,1060
ZSCAN23_E4_405.40,ZSCAN23,1552,1216
CERS2_E3_81.7,CERS2,1112,1084
PHF20_tudor90135_E1_3039.21,PHF20,1226,1203
FOXP4_E14_81.2,FOXP4,1564,1223
FRK_PKc_E7_166.2,FRK,891,1337
LIMK1_PKc_E11_60.2,LIMK1,1087,1652
JMJD4_E1_139.0,JMJD4,1960,2410
STK35_PKc_E3_695.58,STK35,994,1909
ZFPM1_E10_1266.321,ZFPM1,1719,1826
GAK_PKc_E2_62.2,GAK,1069,1090
SP6_E2_162.12,SP6,318,363
CBLL1_1473.24,CBLL1,1200,420
CAMK1_PKc_E6_127.1,CAMK1,2451,2002
KDM7A_Phd_E1_80.0,KDM7A,1561,2124
OBSCN_PKc2_E102_224.7,OBSCN,381,471
ATF2_e11_150.10,ATF2,1769,2409
DCAF12L1_1392.202,DCAF12L1,888,634
ZKSANT2_SANT_E5_472.42,ZKSANT2,995,895
KLHL35_BTB3170_E1_1752.335,KLHL35,762,737
PHF21A_Phd_E15_129.6,PHF21A,1339,1621
TRIM5_1482.111,TRIM5,1622,1690
LACTB_1644.8,LACTB,2123,1820
MACROD1_Macro153319_E1_978.144,MACROD1,1122,1173
PARP15_Macro304431_E1_2037.158,PARP15,1247,1412
ITCH_2712.160,ITCH,626,244
CNDP2_1428.192,CNDP2,2478,2695
ZBED1_E2_150.1,ZBED1,2188,2456
BAP1_2190.16,BAP1,1072,568
ZNF239_E2_816.71,ZNF239,1845,1730
ZNF384_E7_188.10,ZNF384,2934,3608
LZTR1_BTB433573_E1_2523.3,LZTR1,1226,968
NACC2_BTB20120_E1_1764.6,NACC2,2776,3006
PGR_E3_117.6,PGR,848,1156
HNF4G_E3_95.0,HNF4G,1431,1264
SCPEP1_1359.137,SCPEP1,1221,924
TRIB2_PKc_E2_293.11,TRIB2,765,583
E2F3_E3_194.6,E2F3,1480,601
PPIL2_1563.148,PPIL2,5009,731
BHLHA15_E1_165.10,BHLHA15,1319,861
EPHX4_1089.88,EPHX4,1910,2645
IRF2BP1_1755.218,IRF2BP1,1214,702
TRIM58_1461.5,TRIM58,1437,1546
KBTBD3_BTB42149_E1_1839.104,KBTBD3,1441,1730
TSHZ1_E2_221.3,TSHZ1,1187,1322
ZNF667_E5_1383.67,ZNF667,3857,4323
ZNF846_E6_1053.57,ZNF846,1786,1837
USP46_1101.44,USP46,1516,2142
KCTD18_BTB1498_E1_1281.13,KCTD18,1464,1786
KLK6_735.108,KLK6,2923,2738
MSL2_1734.45,MSL2,2549,4969
KLHL2_BTB50157_E1_1794.169,KLHL2,696,423
RCHY1_720.16,RCHY1,2004,3061
IDE_3060.2,IDE,3377,3557
ZBTB14_BTB26132_E1_1350.5,ZBTB14,416,255
MBD4_MBD_E3_133.0,MBD4,1350,1950
RERE_E16_140.20,RERE,2438,2225
UBE2D1_444.11,UBE2D1,2392,3057
NTRK2_PKc_E18_173.3,NTRK2,673,631
TRIM47_1917.43,TRIM47,426,551
MAP3K7_PKc_E3_66.4,MAP3K7,1265,973
SP4_E6_41.0,SP4,1986,2913
CHD5_D_e15_201.32,CHD5,1656,1616
EN2_E2_180.15,EN2,553,599
PAX7_E2_222.41,PAX7,153,93
EP300_e25_147.10,EP300,1470,831
WDTC1_2034.193,WDTC1,1273,896
MARCH9_1041.60,43533,1467,1002
KMT2D_ePhd2_E49_321.40,KMT2D,1224,1294
LGMN_1302.22,LGMN,3807,4129
FBXO47_3,FBXO47,1613,1364
CELA3A_813.52,CELA3A,1269,1542
ZBTB40_BTB19113_E1_3720.9,ZBTB40,984,690
KCNB2_BTB37136_E1_2736.23,KCNB2,1151,1237
SPSB1_822.60,SPSB1,1818,1706
ZNRF3_2811.63,ZNRF3,1276,1539
GATA5_E3_135.8,GATA5,1505,1418
TRIM50_1464.8,TRIM50,2256,2748
MTOR_PKc_E52_75,MTOR,3676,341
CREM_E8_130.3,CREM,452,341
CDH1_2649.158,CDH1,906,1333
TRIM25_1893.8,TRIM25,1317,1295
BAZ1B_BD_e18_67.5,BAZ1B,5213,5493
ZNF436_E4_918.73,ZNF436,1501,1381
ZNF865_E1_1950.216,ZNF865,2853,2001
HIF1AN_e2_251.26,HIF1AN,2696,2265
USP32_4815.248,USP32,3039,2573
SOX1_E1_216.17,SOX1,1258,1679
SFMBT1_MBT252348_E1_2601.29,SFMBT1,2041,1374
FBXO30_5,FBXO30,840,1083
ZKSCAN4_E5_576.23,ZKSCAN4,1487,1062
PATZ1_BTB30159_E1_2064.397,PATZ1,687,679
TUB_E10_118.4,TUB,1104,987
CDKL2_PKc_E2_165.1,CDKL2,1208,1392
HOXC5_E2_171.1,HOXC5,1445,1241
ZNF792_E4_750.52,ZNF792,794,921
PRKAA2_PKc_E6_225.3,PRKAA2,455,295
STAT3_E17_136.9,STAT3,1492,1405
TRIM23_1725.132,TRIM23,1782,1648
KCNC1_BTB10104_E1_1758.277,KCNC1,1131,667
NR2F2_E1_208.2,NR2F2,1052,773
DMTF1_SANT3_E14_152.5,DMTF1,2737,3983
ZFP36_999.30,ZFP36,1409,920
MUL1_1059.49,MUL1,491,245
ZBTB6_BTB23127_E1_1275.77,ZBTB6,1176,1729
SIRT2_e12_77.3,SIRT2,1487,1560
THAP7_E2_156.2,THAP7,1346,917
MYPOP_SANT_E2_231.23,MYPOP,209,173
DPEP1_1236.26,DPEP1,1111,800
C2_2259.131,C2,2338,2536
ZNF599_E4_993.94,ZNF599,1876,1837
LZTR1_BTB433573_E1_2523.132,LZTR1,1215,840
RNF17_tudor9671013_E1_4872.105,RNF17,1350,1901
KBTBD12_BTB32127_E1_1872.1,KBTBD12,1672,3463
TRIM27_1542.215,TRIM27,465,355
DDB1_3423.72,DDB1,1222,140
RNF112_1896.196,RNF112,472,298
SOCS1_636.89,SOCS1,382,320
CSNK1E_PKc_E2_55.4,CSNK1E,964,906
TRIM72_1434.276,TRIM72,1486,1305
ORC1_Bah44170_E1_2586.329,ORC1,2214,314
ROCK1_PKc_E2_82,ROCK1,1085,1344
KBTBD7_BTB53168_E1_2055.218,KBTBD7,1426,1267
FOXF1_E1_234.0,FOXF1,1590,1311
TSSK1B_PKc_E1_789.59,TSSK1B,1395,1537
ACAT1_e7_151.6,ACAT1,1627,1929
MARCH8_876.62,43532,1387,1396
JADE1_ePhd_E8_117.14,JADE1,1511,1655
TRIM22_1497.112,TRIM22,1831,2092
KLF7_E3_124.5,KLF7,1751,992
TBX21_E4_159.13,TBX21,2153,2493
HDGFL1_PWWP985_E1_756.164,HDGFL1,1618,1540
CREB3L2_E8_69.3,CREB3L2,1014,1171
FBXO17_864.63,FBXO17,520,470
SH3RF1_2667.2,SH3RF1,1543,1570
PRSS46_137.11,PRSS46,477,526
ASB2_1908.147,ASB2,1048,1068
ZNF34_E6_1071.93,ZNF34,1091,884
TRAF6_1569.99,TRAF6,1368,1339
FES_PKc_E13_27,FES,1249,1456
RNF222_663.159,RNF222,2218,3061
COPS6_984.11,COPS6,2793,405
MAPK9_PKc_E5_139.1,MAPK9,764,692
ZXDC_E4_64.4,ZXDC,1143,1640
MYT1_E19_222.6,MYT1,2852,2134
PRDM1_E7_180.21,PRDM1,1060,1616
IGF1R_PKc_E18_160.13,IGF1R,1657,1245
FBXO8_960.73,FBXO8,571,779
ZNF683_E4_51.0,ZNF683,2628,2794
ATF3_E3_63.0,ATF3,3061,2832
BIRC8_711.0,BIRC8,1204,1480
HOXA5_E2_177.22,HOXA5,1143,1315
SEBOX_E2_135.17,SEBOX,2616,1874
ZNF285_E5_1002.3,ZNF285,2012,2501
RNF141_693.33,RNF141,2044,2169
FBXO43_2127.102,FBXO43,2072,2524
BTBD18_BTB24120_E1_2139.8,BTBD18,747,648
KLHL38_BTB24131_E1_1746.284,KLHL38,1052,1005
RNF166_714.16,RNF166,481,388
THAP6_E2_74.1,THAP6,1649,1326
RNF145_2082.189,RNF145,983,944
FRK_PKc_E8_176.6,FRK,1407,1429
ACY3_960.11,ACY3,2283,2269
RFPL4B_792.36,RFPL4B,1170,1260
SHKBP1_BTB21107_E1_2124.26,SHKBP1,1626,1831
PARP9_Macro317453_E1_2565.219,PARP9,1303,1172
NR2F1_E1_208.25,NR2F1,1465,1664
ZNF34_E6_1071.32,ZNF34,3001,2603
KLHL29_BTB319431_E1_2628.361,KLHL29,1456,1039
ENC1_BTB36144_E1_1770.14,ENC1,1176,1406
GMEB1_E4_111.5,GMEB1,3834,3297
RAB40C_846.41,RAB40C,303,318
ZNF254_E6_1326.43,ZNF254,1493,2195
MARCH8_876.23,43532,1136,2085
TRIM64B_1,TRIM64B,152,43
RNF126_936.188,RNF126,505,395
MAFB_E1_210.15,MAFB,1311,1438
ZNF235_E5_1239.44,ZNF235,1486,1286
HERC3_2799.103,HERC3,812,546
ZNF354B_E5_1239.9,ZNF354B,1282,1742
SUV420H2_e5_164.16,SUV420H2,1610,1690
RNF207_1905.315,RNF207,964,657
USPL1_3279.45,USPL1,3144,1901
ZNF771_E3_492.3,ZNF771,1021,944
CSNK1G3_PKc_E5_149.1,CSNK1G3,713,934
L3MBTL1_MBT385481_E1_2523.333,L3MBTL1,2530,2155
FGFR4_PKc_E11_122.18,FGFR4,620,937
RAD54L2_H_e16_135.7,RAD54L2,2922,369
TSSK3_PKc_E2_650.2,TSSK3,1031,1054
CTSZ_912.42,CTSZ,2564,2556
WHSC1L1_PWWP9581051_E1_4314.152,WHSC1L1,1355,2060
SENP7_3153.119,SENP7,2487,3527
MYLK3_PKc_E5_41.1,MYLK3,1131,1206
ACVR1_PKc_E9_198.4,ACVR1,863,670
SOCS1_636.75,SOCS1,506,656
UBE2B_459.40,UBE2B,1344,1644
CEBPA_E1_147.9,CEBPA,372,696
ZNF14_E4_1155.70,ZNF14,523,399
GCK_PKc_E4_120.4,GCK,1552,1570
FBXO11_2784.213,FBXO11,1894,1145
EPHB3_PKc_E13_150.1,EPHB3,668,733
MARCH9_1041.58,43533,1814,1940
ZNF484_E4_1164.95,ZNF484,1931,2302
TEC_PKc_E13_161.15,TEC,2456,2182
CISH_828.103,CISH,1558,2111
NFIC_E5_124.15,NFIC,1717,2063
SPIN2A_Spinlin129177_E1_777.32,SPIN2A,1224,1442
IMMP2L_528.55,IMMP2L,1054,913
SENP1_1935.91,SENP1,1263,523
CERS4_E5_93.7,CERS4,827,676
DCAF7_1029.36,DCAF7,1166,693
ADAMTS3_3618.52,ADAMTS3,1138,1179
KLF2_E3_78.2,KLF2,1428,1012
LHX6_E7_96.8,LHX6,1528,1593
CTSG_768.5,CTSG,2586,2522
HERC1_14586.1298,HERC1,1649,1695
TRIM14_1329.220,TRIM14,458,474
SNRK_PKc_E4_142,SNRK,1428,1695
DNAJC2_SANT2_E16_155.1,DNAJC2,1602,1949
L3MBTL2_MBT294390_E1_2118.288,L3MBTL2,826,693
YY1_E5_126.4,YY1,2774,1733
TRIM33_BD_e20_79.0,TRIM33,1886,1684
SOX9_E1_122.13,SOX9,1403,825
RPS6KB1_PKc_E8_91.1,RPS6KB1,1664,1717
RAB40C_846.78,RAB40C,367,373
BRD9_BD_e6_111.5,BRD9,1877,1051
DCAF1_13,DCAF1,1078,518
CUL4A_2280.91,CUL4A,2032,1908
LNX2_2073.6,LNX2,1219,1134
FBXO39_6,FBXO39,950,1270
PYGO1_Phd_E3_171.1,PYGO1,740,852
ADAM28_2328.47,ADAM28,2038,2700
ZBTB24_E3_168.11,ZBTB24,1261,1511
KMT2C_Phd4_E19_48.1,KMT2C,809,253
SETD4_e7_103.0,SETD4,2143,2441
RNF217_1629.154,RNF217,1768,2119
PSMB7_834.75,PSMB7,2780,463
SPIN3_Spinlin129177_E1_777.31,SPIN3,307,597
ASB9_885.64,ASB9,1311,1581
USP5_2577.368,USP5,1037,70
PHOX2A_E2_135.7,PHOX2A,1308,1601
MSH6_PWWP88195_E1_4083.43,MSH6,1268,1188
CAMK1D_PKc_E4_139.1,CAMK1D,710,975
PITX3_E4_42.2,PITX3,951,1421
KCNG2_BTB19112_E1_1401.9,KCNG2,2580,1828
FBXL4_1866.54,FBXL4,893,754
ELF4_E8_61.2,ELF4,1136,1430
TRAF2_1506.254,TRAF2,1814,1012
CPB2_1272.59,CPB2,2297,2564
STK19_PKc_E3_129.7,STK19,902,1047
DESI2_585.48,DESI2,2081,2340
XIAP_1,XIAP,1988,2084
MSGN1_E1_183.21,MSGN1,2476,2772
KLK15_771.107,KLK15,1106,1499
PCSK7_2358.132,PCSK7,3577,3817
BIRC3_1815.63,BIRC3,2268,3472
NEURL3_789.91,NEURL3,1156,619
SIX6_E1_147.5,SIX6,3073,3378
CERS2_E4_93.6,CERS2,660,351
KDM5C_E3_123.9,KDM5C,1927,1744
MMP12_1413.43,MMP12,1190,1706
NRD1_3660.75,NRD1,1389,1797
TET3_e8_90.5,TET3,936,1217
UBE2L3_639.21,UBE2L3,1007,264
FBXL6_1620.52,FBXL6,821,719
MYT1L_E11_135.12,MYT1L,516,467
UBE2O_3879.282,UBE2O,2403,1908
MYLK2_PKc_E7_110.3,MYLK2,566,568
HERC6_3069.48,HERC6,1054,732
ZRANB1_230.5,ZRANB1,1726,1575
ARIH2_1482.121,ARIH2,1042,2406
MAP2K7_PKc_E7_108.1,MAP2K7,783,730
ABHD5_1050.27,ABHD5,1682,2069
HERC2_14505.1194,HERC2,772,560
ZSCAN29_E4_245.14,ZSCAN29,2263,2166
NFYB_E3_94.1,NFYB,1617,1282
NR3C1_E6_117.0,NR3C1,1899,1933
ZNF223_E5_498.24,ZNF223,2061,2549
UBE2E2_606.14,UBE2E2,1209,1539
ZBTB2_BTB1484_E1_1545.203,ZBTB2,1423,2394
ZNF416_E4_1290.5,ZNF416,1914,2273
RNF114_687.88,RNF114,1826,2346
GRK6_PKc_E12_209.29,GRK6,1676,1620
PSMB2_606.43,PSMB2,1145,91
ELP3_e13_81.0,ELP3,1798,136
ATOH1_E1_177.14,ATOH1,1252,1228
GRK6_PKc_E8_141.5,GRK6,479,561
TSC22D4_E5_162.2,TSC22D4,1539,1299
USP45_2445.85,USP45,999,1442
AMFR_1932.75,AMFR,1130,579
CERS2_E4_93.7,CERS2,2004,1725
MAPK8_PKc_E5_139.8,MAPK8,1321,1631
ZFP36_999.175,ZFP36,1124,1235
BTK_PKc_E17_119.1,BTK,1482,1022
LONRF2_2265.214,LONRF2,1249,742
RNF187_708.126,RNF187,575,490
CYHR1_2,CYHR1,1415,1968
CBX8_Chromo_E2_44.3,CBX8,723,1164
TRIM39_1557.79,TRIM39,1483,1466
CHD6_SANT_E30_166.0,CHD6,817,692
ZBED4_E2_1476.200,ZBED4,2218,2240
RNF111_2988.144,RNF111,2444,3989
ZNF48_E2_1083.203,ZNF48,458,481
TLX3_E2_167.16,TLX3,629,310
ZNF267_E4_1101.35,ZNF267,1518,1605
ZNF227_E6_1557.34,ZNF227,1952,1524
MBD3_E5_178.6,MBD3,2097,1486
TRPM7_PKc_E35_83,TRPM7,1767,328
COPS6_984.74,COPS6,2062,2664
TBX19_E2_265.7,TBX19,2225,2124
UBE2Q2_1128.29,UBE2Q2,477,727
FBXL19_2085.318,FBXL19,1056,1063
INSR_PKc_E21_135.15,INSR,743,719
TRAF4_1413.228,TRAF4,355,306
ZNF710_E2_450.23,ZNF710,891,961
ZNF700_E4_1239.29,ZNF700,795,733
SMAD3_E2_190.16,SMAD3,820,732
CNBP_540.22,CNBP,1511,886
MAP3K6_PKc_E20_135.17,MAP3K6,412,293
NEUROG2_E2_180.16,NEUROG2,1724,2098
ZNF133_E7_1230.89,ZNF133,1661,1607
TOX3_E5_144.6,TOX3,1079,2120
TGIF1_E2_138.3,TGIF1,3427,2265
HIPK3_PKc_E4_120.1,HIPK3,606,609
TRIM10_1446.184,TRIM10,653,688
DCAF5_2829.41,DCAF5,2102,2374
USP29_2769.112,USP29,1500,1299
MSX1_E2_177.14,MSX1,881,1166
DOT1L_e9_80.5,DOT1L,747,141
GRHL2_E7_112.4,GRHL2,1062,619
PITRM1_3117.2,PITRM1,2743,787
GLIS3_E4_75.7,GLIS3,868,2191
ZCWPW1_PWWP313416_E1_1947.222,ZCWPW1,449,368
XPNPEP1_78.5,XPNPEP1,579,286
CMA1_744.42,CMA1,1984,1851
PCGF3_729.88,PCGF3,929,1318
RPA3_e1.3,RPA3,8036,533
NFATC1_E5_173.9,NFATC1,1891,2130
FOXF2_E1_234.0,FOXF2,854,836
EPHA1_PKc_E16_150.6,EPHA1,468,473
SOCS7_1746.82,SOCS7,635,427
TRIM28_2508.30,TRIM28,699,746
HECTD1_7833.390,HECTD1,2011,1120
STAT3_E10_89.4,STAT3,1757,1752
PRKD1_PKc_E17_83,PRKD1,1612,1972
BARX2_E3_85.0,BARX2,1315,1300
SPIN1_Spinlin133181_E1_789.27,SPIN1,3130,3639
PRKG2_PKc_E12_137.1,PRKG2,1123,1293
TNK2_PKc_E7_127.11,TNK2,841,1051
KLHL14_BTB23181_E1_1887.7,KLHL14,833,977
WDTC1_2034.125,WDTC1,1573,744
ARNTL2__158.8,ARNTL2,955,655
RCOR3_SANT2_E10_58.1,RCOR3,2006,2057
SMURF2_2247.127,SMURF2,800,798
PAK6_PKc_E9_126.5,PAK6,213,190
HESX1_E3_102.2,HESX1,2264,2806
SMARCC1_Chromo_E7_70.2,SMARCC1,1660,2345
ABL1_PKc_E9_68,ABL1,1719,2024
KBTBD4_BTB62156_E1_1605.215,KBTBD4,1119,1289
MET_PKc_E17_182.12,MET,367,391
TCF3_E18_183.3,TCF3,1212,1462
MARCH10_2541.174,43534,571,527
ARIH1_1674.166,ARIH1,2172,282
TPSB2_828.12,TPSB2,203,166
CHD3_D_e15_201.10,CHD3,1723,1619
ZBTB45_BTB23122_E1_1536.16,ZBTB45,372,168
ZFP69_E6_666.28,ZFP69,1945,1733
USP30_1554.127,USP30,1482,989
HSF2_E1_78.5,HSF2,1480,1593
INPP5E_1935.94,INPP5E,1702,1361
WHSC1_PWWP878972_E1_4098.191,WHSC1,1814,1787
MYPOP_SANT_E2_231.0,MYPOP,1303,1894
PRKCA_PKc_E10_174.1,PRKCA,799,478
DDB1_3423.345,DDB1,1827,95
ZBTB10_BTB354461_E1_2616.264,ZBTB10,1086,1159
ELANE_804.155,ELANE,2173,1919
KCTD2_BTB74164_E1_792.105,KCTD2,1943,1749
TRIM26_1620.228,TRIM26,1706,2211
POU3F3_E1_174.0,POU3F3,1524,1129
NR4A2_E3_84.7,NR4A2,826,774
TRIM52_894.127,TRIM52,2232,1199
STK40_PKc_E3_87.9,STK40,1049,632
ZNF197_E6_1911.22,ZNF197,1573,1664
RNF34_1122.17,RNF34,935,1098
SBK2_PKc_E4_531.4,SBK2,730,501
PRSS54_1188.46,PRSS54,2982,3141
NPEPPS_2760.265,NPEPPS,2085,1973
NKX1_2_E2_177.0,NKX1,1683,2075
PRDM12_E5_162.11,PRDM12,1343,1319
PEX12_1080.48,PEX12,971,781
ZIC5_E1_118.4,ZIC5,2780,3347
CXXC4_CXXC301341_E1_1104.128,CXXC4,1803,2191
ZIC4_E3_118.6,ZIC4,470,336
TGIF2_E3_36.2,TGIF2,1100,954
ZNF627_E4_663.35,ZNF627,2458,3108
TRIM4_1503.194,TRIM4,995,1070
KDM2A_E9_154.1,KDM2A,2179,1513
POU4F2_E2_177.4,POU4F2,775,760
AK2_PKc_E6_159.6,AK2,1277,896
BCL6_BTB22128_E1_2121.17,BCL6,1936,1291
PCSK4_2268.137,PCSK4,2258,1031
CASP12_1026.39,CASP12,1026,725
PHF1_tudor2980_E1_1704.14,PHF1,1403,1700
TCF19_Phd_E4_147.19,TCF19,2877,1533
RNF128_1287.123,RNF128,1063,947
USP2_1818.109,USP2,1315,1614
PTF1A_E1_168.19,PTF1A,168,353
TRIM55_1647.201,TRIM55,1103,716
BRSK2_PKc_E2_95.4,BRSK2,1006,830
UBOX5_1626.133,UBOX5,786,948
TDRD6_tudor10371080_E1_6291.468,TDRD6,1078,1553
RNF183_579.97,RNF183,514,355
KCNC4_BTB38143_E1_1908.354,KCNC4,1011,1060
ZNF705G_E5_162.7,ZNF705G,2207,1782
DNAJC2_E16_155.0,DNAJC2,2952,2547
SOX13_E12_109.10,SOX13,1428,2276
TRIM64_3,TRIM64,1995,1482
OTUD7A_2781.63,OTUD7A,810,912
SP3_E6_121.2,SP3,1468,2228
NR2E3_E2_127.12,NR2E3,1801,1458
UHRF2_2409.136,UHRF2,539,213
PRDM2_e4_104.3,PRDM2,1941,2374
RPS6KL1_PKc_E7_606.2,RPS6KL1,2049,2155
ARNT2_E4_157.8,ARNT2,1885,1924
CHEK2_PKc_E10_87.3,CHEK2,789,821
TRIM8_1656.48,TRIM8,1001,844
ZNF284_E5_1296.107,ZNF284,770,1238
WEE2_PKc_E5_122.8,WEE2,1663,1501
HMGXB4_E6_79.3,HMGXB4,3934,5883
FBXO11_2784.58,FBXO11,2650,1760
TRIM54_1203.6,TRIM54,1292,1432
UBE2Q2_1128.68,UBE2Q2,2683,1302
EBF2_E8_105.2,EBF2,901,1049
PHF19_Phd1_E4_73.6,PHF19,1542,1814
UBE3B_3207.273,UBE3B,894,1119
RNF133_1131.97,RNF133,1407,1746
CUL4A_2280.222,CUL4A,1470,1676
ZNF358_E2_741.143,ZNF358,169,385
HGFAC_1968.257,HGFAC,1600,1581
