Gene	sgRNA	Ts13|beta	Ts13|z	Ts13|p-value	Ts13|fdr	Ts13|wald-p-value	Ts13|wald-fdr
FBXL2	14	0.13514	2.0527	0.02567	0.18036	0.040102	0.23547
ESR1	6	0.066064	1.261	0.39817	0.71414	0.2073	0.40492
USP11	12	0.098047	1.6407	0.098688	0.38685	0.10086	0.28859
THAP8	6	-0.13793	-1.5559	0.6255	0.86408	0.11972	0.30751
TCF4	6	-0.15392	-1.6994	0.5656	0.83368	0.089237	0.27736
CLK2	6	0.088481	1.1466	0.30662	0.64393	0.25155	0.45602
ZIK1	6	0.056095	0.70273	0.44581	0.75096	0.48223	0.66019
MSGN1	6	0.091031	0.80488	0.29749	0.63853	0.42089	0.61027
ZPR1	9	-1.6303	-5.5949	0	0	2.2078e-08	4.8378e-06
TMEM129	7	-0.043622	-0.57191	0.94039	0.98543	0.56738	0.71041
SP140L	10	0.074557	0.95816	0.22305	0.58093	0.33798	0.5365
NFIL3	6	-0.045781	-0.88036	0.96977	0.99096	0.37866	0.57323
KLF13	6	-0.1921	-1.7187	0.44495	0.75072	0.085676	0.27308
HOXB6	5	-0.24063	-1.5893	0.35282	0.68229	0.11199	0.29996
ZNF589	6	0.13287	1.3142	0.15117	0.47237	0.18878	0.38435
RNF185	6	0.08759	1.2513	0.30947	0.64472	0.21084	0.40772
PAX4	8	0.025009	0.31807	0.51626	0.80159	0.75043	0.84246
LYL1	6	-0.31489	-2.1951	0.17427	0.51474	0.028153	0.19823
DPYSL3	6	0.090427	1.5516	0.2992	0.63946	0.12075	0.30883
FOXD4	4	-0.52192	-1.7242	0.077296	0.34045	0.084666	0.27274
PJA2	9	0.062435	1.2419	0.2895	0.63579	0.21426	0.41138
RFPL4B	10	0.1046	1.5313	0.1158	0.41302	0.1257	0.31478
ZNF75D	6	0.15431	1.8314	0.10525	0.39978	0.067043	0.25637
ZNF443	6	0.088387	1.1044	0.3069	0.64393	0.26942	0.47389
MSX2	6	-0.12483	-1.7157	0.67998	0.88835	0.086213	0.27308
ZNF700	6	0.18783	1.3872	0.053908	0.27753	0.16538	0.35807
ATXN3	6	0.23559	1.6587	0.016828	0.13785	0.097175	0.2851
LHX9	6	0.013564	0.23006	0.66771	0.88629	0.81805	0.89236
HOPX	6	-0.1274	-1.6846	0.67114	0.88725	0.092057	0.28008
MME	6	0.10749	1.4769	0.23588	0.59101	0.13969	0.32906
SOX4	6	-0.28537	-2.2361	0.22561	0.5815	0.025346	0.18839
HOXD1	6	0.027167	0.27841	0.59698	0.85116	0.7807	0.8683
PRCP	6	0.052219	0.55362	0.46235	0.75925	0.57984	0.7184
PRKCA	6	0.093486	1.1038	0.28836	0.63579	0.26968	0.47389
UBE4A	16	0.12488	1.6091	0.024529	0.17444	0.10759	0.29561
STEAP1	6	0.15235	1.7264	0.10839	0.40189	0.084277	0.27274
ZEB2	7	0.14334	2.1269	0.098403	0.38685	0.033429	0.2168
MYLIP	10	-0.13522	-1.8809	0.57958	0.84315	0.059988	0.24823
DMPK	6	-0.18789	-1.5154	0.45608	0.7566	0.12967	0.32039
TTBK2	6	0.11841	1.8149	0.19795	0.54689	0.069544	0.25966
AREL1	12	0.077084	1.2119	0.16201	0.49607	0.22557	0.42564
SPIN4	18	0.13095	2.5627	0.011694	0.10733	0.010385	0.11168
FIZ1	6	-0.083622	-1.6105	0.84826	0.95997	0.10729	0.29501
IKZF5	5	-0.051162	-0.98186	0.99315	0.99742	0.32617	0.52601
ZNF529	6	0.13273	1.6748	0.15117	0.47237	0.093968	0.28083
ZKSCAN1	6	0.082928	0.78556	0.33001	0.66266	0.43212	0.62091
PAX1	6	-0.032497	-0.20367	0.90217	0.97221	0.83861	0.90398
ZNF202	6	0.16922	1.9347	0.077867	0.34168	0.053032	0.24823
ZNF471	6	0.27041	1.9609	0.0071306	0.076687	0.049888	0.24823
BRAF	6	-0.04425	-0.21027	0.96178	0.98886	0.83346	0.89994
IRF2BPL	8	0.0014354	0.026308	0.65402	0.88208	0.97901	0.99246
MYCN	6	-0.10764	-0.65213	0.74729	0.92319	0.51432	0.6851
ZSWIM2	6	0.14629	1.5051	0.11979	0.41916	0.13229	0.32197
MYRF	6	-0.15667	-1.5494	0.55647	0.82887	0.12128	0.30969
SMARCA4	14	-0.45028	-3.8376	0.0037079	0.045936	0.00012422	0.0037871
NEUROD1	6	-0.043744	-0.50526	0.9595	0.98886	0.61338	0.74283
CLK4	6	0.11195	1.1737	0.22191	0.5793	0.24051	0.44405
OTUD7A	6	0.05984	0.53551	0.42841	0.73772	0.59229	0.72863
ZNF565	6	0.031786	0.80134	0.57501	0.8407	0.42293	0.6123
MYNN	12	0.084219	0.98092	0.1389	0.45134	0.32663	0.52632
PGR	6	0.13665	2.0473	0.14233	0.45571	0.040627	0.237
RNF32	13	0.050449	0.80125	0.25699	0.60755	0.42299	0.6123
UBR2	15	0.099177	2.5097	0.063605	0.30844	0.012082	0.12423
TRIM65	12	-0.33214	-3.1133	0.049344	0.26575	0.0018504	0.032437
FBXW12	14	0.032083	0.54997	0.32858	0.66266	0.58234	0.72042
ZNF174	6	-0.382	-2.3593	0.097262	0.38575	0.018312	0.15583
FBXO7	18	-0.020198	-0.32081	0.61694	0.85935	0.74836	0.84175
RNF41	9	-0.053853	-0.57135	0.95893	0.98886	0.56776	0.71041
SOX9	6	-0.31673	-1.7801	0.17056	0.51024	0.075055	0.26634
PHF12	6	-0.58148	-2.7791	0.021107	0.15645	0.0054506	0.071841
TRIM52	9	0.00384	0.056876	0.61238	0.85846	0.95464	0.98008
CHFR	9	-0.079557	-0.39162	0.88448	0.96997	0.69534	0.80298
SPSB2	14	-0.22999	-3.3168	0.17313	0.51441	0.00091061	0.018136
PRKG1	6	0.17478	1.7773	0.073018	0.33204	0.075525	0.26678
ZNF114	6	-0.23751	-2.2578	0.3223	0.6566	0.023956	0.18258
ZNF667	6	0.023063	0.49613	0.61523	0.85935	0.6198	0.7488
ZXDC	6	0.030845	0.27105	0.57958	0.84315	0.78635	0.87076
TRIM17	10	-0.022213	-0.22875	0.75414	0.92487	0.81906	0.89236
ZNF785	6	-0.1254	-1.7259	0.67827	0.88835	0.084371	0.27274
SNAI1	6	-0.23042	-2.3472	0.33942	0.67232	0.018917	0.15935
POLR2A	8	-1.3144	-4.4775	0	0	7.5517e-06	0.00040115
ZNF782	6	0.10029	1.3199	0.25956	0.61126	0.18687	0.38217
RNF224	8	0.0010078	0.011806	0.65659	0.88208	0.99058	0.99693
ZNF623	6	-0.10636	-1.2596	0.75128	0.92486	0.20781	0.40545
RNF113A	12	-0.94579	-4.5811	0	0	4.6253e-06	0.00031797
ZNF71	6	0.039368	0.41304	0.53537	0.81432	0.67958	0.79303
CAMK1D	6	0.25207	1.8549	0.011409	0.10582	0.063605	0.25343
KCND1	6	0.0754	0.82819	0.35995	0.68808	0.40757	0.59908
ZNF610	6	0.071341	1.0305	0.37621	0.69799	0.3028	0.50313
ZNF75A	6	0.139	1.587	0.13691	0.44568	0.11251	0.3002
FBXL7	22	0.023024	0.44788	0.25984	0.61126	0.65424	0.77492
FBXL14	20	-0.18081	-2.3928	0.24615	0.60399	0.016721	0.14874
SOX5	5	0.16966	1.6436	0.10496	0.39913	0.10027	0.28834
HOXD12	6	0.080968	1.1313	0.33628	0.66799	0.25794	0.46242
NR2E1	6	0.089687	1.4422	0.30148	0.64121	0.14924	0.3402
ZNF141	6	0.17035	1.7354	0.077011	0.34045	0.082662	0.27136
KCTD6	6	0.1838	1.6034	0.059327	0.29714	0.10885	0.29723
PRDM5	6	0.15267	1.6386	0.10753	0.40149	0.10129	0.28895
PHF19	18	0.09188	2.1323	0.055904	0.28447	0.032979	0.21492
43528	13	0.10231	2.0842	0.083001	0.35301	0.03714	0.22914
IRF1	6	0.020535	0.24344	0.62721	0.86408	0.80766	0.88571
EPHA3	6	-0.028714	-0.27818	0.88306	0.96962	0.78088	0.8683
MMP3	6	-0.0073633	-0.10839	0.77353	0.931	0.91369	0.95396
USP42	6	0.1484	1.4126	0.11609	0.4132	0.15777	0.3493
ABHD12B	12	0.096428	1.5246	0.10211	0.39301	0.12735	0.31733
NEK8	6	-0.2277	-1.3336	0.34797	0.67891	0.18235	0.37576
KCTD19	12	-0.054806	-0.97452	0.92926	0.98399	0.3298	0.52895
CUL7	12	0.054135	0.4936	0.24643	0.60399	0.62159	0.74992
CAPN10	6	-0.12712	-1.8275	0.67256	0.8878	0.067632	0.2569
MYLK3	6	0.020185	0.35219	0.62921	0.86408	0.7247	0.82456
JOSD1	6	-0.010262	-0.16358	0.78779	0.93469	0.87006	0.92381
NFAT5	6	-0.2116	-1.4084	0.38591	0.70505	0.159	0.35029
KAT5	6	-1.1209	-3.1446	0	0	0.0016632	0.029451
FOXP1	5	-0.17485	-1.9408	0.52567	0.80656	0.05228	0.24823
EPHB1	6	-0.09777	-1.3194	0.78465	0.93381	0.18704	0.38217
MEF2A	5	0.13502	1.3382	0.18882	0.53603	0.18083	0.37448
ZNF581	6	-0.021203	-0.29375	0.84512	0.95926	0.76895	0.85858
ZNF536	7	0.016972	0.39572	0.60154	0.85529	0.69231	0.802
TFAM	7	-1.0269	-3.5024	0	0	0.00046104	0.010429
PTK2B	6	0.22943	1.4533	0.020251	0.15435	0.14615	0.33623
TRIM22	10	0.14034	1.7092	0.052481	0.2734	0.087422	0.27469
PAK7	6	-0.030354	-0.69142	0.89076	0.97162	0.4893	0.66603
CREB3L2	6	-0.003144	-0.061922	0.75271	0.92487	0.95062	0.97767
CELA2B	6	-0.20645	-1.7157	0.4016	0.7169	0.086223	0.27308
MAPK1	6	0.26235	1.6468	0.0085568	0.087209	0.099605	0.28776
CTSB	6	-0.14269	-1.117	0.6101	0.85823	0.264	0.46756
KCNA2	6	0.00051112	0.0085704	0.73388	0.91795	0.99316	0.99772
WHSC1L1	20	0.017936	0.32441	0.31746	0.65146	0.74563	0.84003
ZSCAN32	6	-0.20711	-1.4905	0.39903	0.71414	0.1361	0.32603
LNPEP	6	0.11244	1.7822	0.21962	0.57678	0.074722	0.26631
FOXO1	6	-0.031139	-0.49692	0.89504	0.97162	0.61925	0.74865
neg67	1	0.17346	0.65084	0.5057	0.7948	0.51515	0.68517
CTSH	6	-0.28083	-1.893	0.23702	0.59146	0.058359	0.24823
ZNF444	6	0.020708	0.55253	0.62664	0.86408	0.58059	0.71902
RLIM	4	0.1906	1.5817	0.11409	0.41044	0.11372	0.30094
ZNRF4	12	-0.063577	-0.73086	0.98945	0.99655	0.46486	0.64728
ZNF749	6	0.1437	1.2961	0.1255	0.4283	0.19495	0.39035
RPL23A	3	-1.2379	-2.0521	0.0022818	0.03252	0.040163	0.23547
ZNF772	8	0.095376	1.5718	0.18711	0.5329	0.11599	0.30317
HMGXB4	6	0.052355	0.87218	0.46092	0.75925	0.38311	0.57656
PROP1	6	0.038576	0.90164	0.53936	0.81728	0.36725	0.56275
EP300	21	-0.42195	-4.9892	0.0014261	0.022026	6.0623e-07	7.3859e-05
NEDD4L	14	0.062821	1.1191	0.17684	0.5171	0.26311	0.46683
CDK11A	6	-0.14606	-0.59079	0.59584	0.85057	0.55466	0.70211
CCIN	6	0.037868	0.39209	0.54164	0.81806	0.695	0.80285
SCMH1	12	-0.12521	-1.7324	0.60354	0.85668	0.083203	0.27237
FXR2	6	-0.070736	-0.58344	0.90302	0.97221	0.5596	0.70523
MMP26	6	0.12642	1.4823	0.17399	0.51474	0.13826	0.32785
LRSAM1	12	-0.0080811	-0.14983	0.60639	0.85806	0.8809	0.93094
ATAD2	6	0.036213	0.46934	0.55077	0.82698	0.63883	0.76439
E2F8	7	0.087433	0.63387	0.25014	0.60399	0.52617	0.69009
HOXB13	6	0.066269	1.0527	0.39675	0.71224	0.29246	0.49325
RNF166	10	-0.19896	-1.5623	0.33029	0.66266	0.11822	0.30543
E2F6	6	-0.068055	-1.5315	0.91244	0.97412	0.12565	0.31478
ZNF333	6	0.061636	0.78036	0.42071	0.73237	0.43518	0.62453
FOXO4	6	0.10811	1.3769	0.23388	0.58866	0.16853	0.36143
ZBTB41	13	0.24241	2.4796	0.00057045	0.01	0.013154	0.13102
ZNF564	6	0.020618	0.23687	0.62664	0.86408	0.81275	0.88908
ZNF7	6	0.089066	1.0611	0.30462	0.64376	0.28866	0.4903
TMPRSS7	6	0.055054	1.0193	0.44952	0.75203	0.30805	0.50753
DPRX	6	-0.17247	-0.85606	0.50228	0.79253	0.39196	0.5847
FERD3L	6	0.053052	0.59021	0.4575	0.7566	0.55505	0.70211
TUB	8	0.074928	1.4519	0.26355	0.61442	0.14652	0.33684
WNK3	6	0.094201	0.76159	0.28465	0.63405	0.44631	0.63146
MXD4	6	0.10253	1.3474	0.25071	0.60454	0.17786	0.37162
PHF7	14	0.054407	1.0263	0.21306	0.57066	0.30476	0.50461
POU5F1	4	-0.63079	-2.2301	0.035083	0.21809	0.025739	0.18998
DPP3	6	-0.46857	-2.4696	0.049344	0.26575	0.013528	0.13308
PEX12	9	-0.3618	-3.1962	0.057901	0.29083	0.0013924	0.025559
LMTK3	6	-0.128	-1.5836	0.66828	0.88629	0.11329	0.30094
RNF182	9	0.26369	2.3905	0.0011409	0.018692	0.016826	0.14874
DESI2	6	0.028116	0.58472	0.59327	0.85002	0.55873	0.70463
KLHL40	6	-0.090766	-1.3026	0.81631	0.94967	0.19273	0.38882
CRAMP1	6	-0.099974	-0.79702	0.77353	0.931	0.42544	0.61382
ZKSCAN3	6	0.10832	0.42854	0.23217	0.58646	0.66826	0.78463
LIN28A	5	-0.19714	-1.0586	0.46292	0.75948	0.28978	0.49092
UBE2T	8	-0.25894	-2.8371	0.22419	0.58093	0.0045528	0.063314
EGR4	6	-0.031097	-0.32523	0.89504	0.97162	0.74501	0.83962
BLMH	6	-0.25898	-2.3045	0.27781	0.62701	0.021197	0.16928
JMJD8	6	-0.04695	-0.49109	0.97576	0.99303	0.62336	0.75103
CCNF	21	-0.21988	-3.2004	0.11979	0.41916	0.0013723	0.025457
ZNF433	6	0.25515	1.8875	0.0099829	0.096685	0.059092	0.24823
ASB2	19	0.035783	0.40394	0.2279	0.58364	0.68626	0.79772
ZNF771	6	-0.077638	-0.77555	0.8745	0.96844	0.43801	0.62597
MSL3	6	-0.00041734	-0.0063855	0.73845	0.92105	0.99491	0.99861
PRSS16	6	0.0936	0.39589	0.28836	0.63579	0.69218	0.802
ZNF558	6	0.22159	1.9761	0.026526	0.18416	0.048145	0.24735
FBXW7	16	0.13221	2.4527	0.018254	0.14645	0.014178	0.13581
RXRG	7	0.14953	1.8822	0.084712	0.35484	0.059814	0.24823
CNOT4	10	0.15915	2.0057	0.032801	0.20909	0.044893	0.24206
LCOR	6	0.22712	1.9604	0.021962	0.16109	0.049946	0.24823
DCAF8	15	-0.010515	-0.21922	0.58443	0.8453	0.82648	0.89654
FBXL19	22	-0.33639	-4.062	0.011409	0.10582	4.8649e-05	0.0017657
RORA	6	0.074088	1.1451	0.36537	0.69202	0.25215	0.4564
ATG4A	6	0.22789	1.9579	0.021107	0.15645	0.050241	0.24823
PYGO2	6	0.02844	0.35188	0.59213	0.84977	0.72493	0.82456
SMURF1	14	-0.11411	-2.175	0.6486	0.88037	0.029632	0.20374
TRIM15	12	-0.080283	-1.579	0.89618	0.97162	0.11434	0.30164
RNF112	11	0.062404	0.87253	0.25898	0.61104	0.38292	0.57656
EGR2	6	-0.38636	-2.3907	0.094124	0.37931	0.016816	0.14874
PIAS3	7	-0.063901	-1.1194	0.95094	0.98581	0.26298	0.46683
PHF14	15	0.3193	2.0812	0.00028523	0.005102	0.037418	0.23013
UBTFL1	6	0.21037	1.7393	0.033942	0.21403	0.081977	0.27038
ZNF549	6	0.27168	1.5398	0.0068454	0.074303	0.1236	0.31178
CBLL1	6	-0.23208	-1.7311	0.33314	0.66553	0.083442	0.27264
TAOK3	6	0.14658	1.2826	0.11951	0.41916	0.19962	0.39474
ZNF571	6	0.23199	2.0187	0.01911	0.15022	0.043521	0.24107
ROCK1	6	0.1425	1.5824	0.12807	0.4309	0.11355	0.30094
EPHX1	6	-0.054074	-0.60438	0.98631	0.99568	0.54559	0.69603
STK31	12	0.21186	2.1611	0.0011409	0.018692	0.03069	0.2063
SPPL2A	12	0.041647	1.0608	0.30605	0.64393	0.28877	0.4903
UNK	9	-0.16832	-2.395	0.45094	0.75322	0.016622	0.14867
NFE2	6	-0.0080061	-0.18938	0.77867	0.93308	0.84979	0.91221
PRRX1	6	0.11201	1.3083	0.22162	0.5793	0.19078	0.38664
CTSD	6	-0.12754	-1.9365	0.67114	0.88725	0.052801	0.24823
EPHA1	6	-0.0017907	-0.038062	0.74415	0.92191	0.96964	0.98819
SREBF2	6	-0.61771	-2.4922	0.015402	0.13043	0.012694	0.12826
ZNF841	6	0.26093	1.7485	0.0091272	0.091691	0.080372	0.26913
ECT2L	10	0.13477	2.468	0.061323	0.30239	0.013589	0.13308
FBXO39	6	0.1034	1.2065	0.24843	0.60399	0.22761	0.42812
AURKA	8	-1.1021	-3.6024	0	0	0.0003153	0.0079528
ARID4B	12	0.25348	2.1547	0	0	0.031187	0.20825
GGT5	8	-0.051635	-0.96522	0.9749	0.99303	0.33444	0.53297
ZKSCAN4	6	0.047313	0.51216	0.49059	0.78253	0.60854	0.73774
USP25	6	0.05676	0.90947	0.44238	0.74819	0.3631	0.55879
ZXDB	6	-0.032863	-0.57339	0.90445	0.97221	0.56638	0.7102
neg36	1	0.27992	0.61588	0.26127	0.61353	0.53797	0.69331
ZNF426	6	0.02029	0.24182	0.62892	0.86408	0.80892	0.88655
ZNF80	6	0.071142	1.3661	0.37678	0.69799	0.17191	0.36528
ZBTB37	12	-0.0026322	-0.060322	0.57017	0.8371	0.9519	0.97841
ADAMTS15	6	0.12532	1.3315	0.17712	0.51736	0.18303	0.37644
PADI4	8	0.085282	1.0885	0.22162	0.5793	0.27637	0.4793
neg4	1	0.18836	0.64586	0.46805	0.76361	0.51837	0.68789
HOXA4	6	-0.093115	-1.1368	0.80576	0.94517	0.25563	0.45984
E2F1	6	-0.058544	-1.1312	0.96092	0.98886	0.25799	0.46242
HIPK3	8	-0.0020655	-0.021616	0.6757	0.88835	0.98275	0.99295
KDM5C	19	-0.021734	-0.43963	0.60354	0.85668	0.6602	0.77829
ZNF543	6	-0.0059032	-0.088604	0.76469	0.92746	0.9294	0.9637
PHEX	6	0.20473	1.6969	0.037079	0.22453	0.089723	0.27838
ZNF646	6	-0.32944	-2.4432	0.15145	0.47284	0.014558	0.1387
SIRT5	6	0.062374	1.376	0.41614	0.72804	0.16881	0.36154
ZNF573	6	0.16884	1.6665	0.078722	0.34371	0.095619	0.28243
NR3C2	6	0.13794	1.7488	0.13976	0.45161	0.080324	0.26913
MAP4K3	6	0.092077	0.86886	0.29378	0.6376	0.38492	0.57831
BIRC8	9	0.25878	2.1063	0.0017114	0.025641	0.035174	0.22422
TRIM44	6	-0.078061	-0.63571	0.87279	0.96844	0.52497	0.6896
CNBP	4	-0.053839	-0.51412	0.95037	0.98581	0.60717	0.73722
DTX3L	11	0.11518	1.8701	0.083571	0.35301	0.061473	0.24823
SNAPC4	18	-1.8271	-8.7417	0	0	2.2957e-18	8.0488e-15
RNF121	10	0.078358	1.2514	0.20565	0.56065	0.21078	0.40772
ANAPC5	12	-1.0774	-4.6631	0	0	3.1151e-06	0.00024102
TMPRSS13	6	0.033986	0.77328	0.56361	0.83368	0.43936	0.62597
UBE2QL1	7	0.15012	1.4851	0.084427	0.35449	0.13752	0.32732
RNF138	11	0.077317	1.5478	0.19795	0.54689	0.12167	0.30977
RNASEL	6	0.064117	0.61698	0.40816	0.7225	0.53725	0.69331
MLX	6	-0.15065	-2.2688	0.5773	0.8413	0.023278	0.18056
KDM1A	10	-0.60275	-3.5442	0.0017114	0.025641	0.00039376	0.0093914
KDM2B	32	-0.13237	-2.0787	0.40103	0.71625	0.037644	0.23033
RNPEPL1	6	-0.085519	-0.67093	0.83885	0.95611	0.50227	0.67727
ZNF781	6	0.14161	1.9497	0.13035	0.43441	0.051215	0.24823
ING1	6	0.23224	1.7252	0.01911	0.15022	0.084483	0.27274
SBK1	6	-0.25021	-2.1883	0.29378	0.6376	0.02865	0.20035
SMYD1	4	-0.0034723	-0.035885	0.81232	0.94875	0.97137	0.98819
VRK1	6	-1.0581	-3.5157	0	0	0.00043858	0.010116
ZIM2	3	0.14668	0.95716	0.28237	0.63178	0.33849	0.5365
FEV	6	-0.26355	-1.5763	0.26954	0.61846	0.11497	0.30293
ZIC2	6	0.060761	0.51267	0.42527	0.73534	0.60818	0.73756
NFIA	7	0.28799	2.1457	0.0014261	0.022026	0.031899	0.21133
SPG7	6	-0.11848	-0.7259	0.70308	0.90264	0.4679	0.6496
RPS6KA6	12	0.18837	2.6823	0.0057045	0.064516	0.0073128	0.089023
FAM105B	6	0.12452	1.8423	0.17969	0.51891	0.065426	0.25572
HACE1	12	0.26774	1.566	0	0	0.11736	0.30394
DPP6	6	0.032803	0.91977	0.56931	0.83655	0.35769	0.55416
MTF1	6	-0.24744	-1.9679	0.2992	0.63946	0.049074	0.24823
FOXN1	6	-0.048321	-0.53094	0.98431	0.9951	0.59546	0.73102
ZNF337	6	0.14602	0.98922	0.12037	0.41948	0.32256	0.52331
GATA3	6	0.0093035	0.22879	0.68882	0.89378	0.81903	0.89236
TIE1	6	-0.079826	-0.83556	0.86566	0.96698	0.4034	0.59551
CPO	6	0.039989	0.39484	0.5328	0.81217	0.69296	0.802
DCUN1D2	9	-0.04242	-0.94919	0.8976	0.97162	0.34252	0.54045
ZNF282	6	0.015699	0.11924	0.65602	0.88208	0.90509	0.94808
ID1	6	-0.04262	-0.45705	0.95465	0.98761	0.64764	0.76944
HHEX	6	0.082002	1.1175	0.33257	0.66553	0.2638	0.46756
PBX3	6	0.22184	1.9698	0.026526	0.18416	0.048863	0.24823
SRC	6	-0.020868	-0.33121	0.84313	0.95912	0.74048	0.83708
MDM4	10	0.04714	0.68806	0.34712	0.67799	0.49142	0.66734
NEK5	6	0.053049	0.54639	0.4575	0.7566	0.5848	0.72201
VENTX	6	-0.17725	-1.8536	0.48745	0.7793	0.063798	0.25343
ZCWPW2	12	-0.037332	-0.65267	0.81061	0.94765	0.51397	0.68498
DCAF6	10	0.19735	2.1642	0.0099829	0.096685	0.030446	0.2063
JUN	6	0.13373	1.3357	0.14832	0.46679	0.18163	0.37576
FOXP4	6	-0.19651	-1.3677	0.43212	0.73975	0.17142	0.36487
USP53	12	0.30184	2.5242	0	0	0.011596	0.12136
ABHD4	6	0.074752	0.90901	0.36224	0.68926	0.36334	0.55879
MMP25	6	-0.43048	-2.6463	0.067313	0.31892	0.0081384	0.095749
ZNF532	8	-0.27232	-1.8998	0.19481	0.54509	0.05746	0.24823
KLHL41	6	0.2629	1.6395	0.0082715	0.085294	0.1011	0.28883
JMJD6	4	-0.60128	-2.3326	0.046492	0.2571	0.019667	0.16096
ZFP1	6	0.023922	0.42254	0.61323	0.85897	0.67263	0.78845
ZNF84	6	-0.10092	-1.2896	0.76925	0.9297	0.19719	0.39216
RC3H2	9	0.24164	2.2056	0.0017114	0.025641	0.02741	0.19612
ATF5	6	-0.089977	-1.1156	0.81917	0.95005	0.26458	0.46803
F11	6	0.11299	1.2273	0.2182	0.57562	0.21972	0.41779
USP17L3	5	-0.19551	-0.7625	0.46691	0.76246	0.44576	0.63146
HELLS	6	0.030302	0.27411	0.583	0.84393	0.784	0.87067
43529	9	-0.094745	-1.0375	0.79635	0.9388	0.2995	0.49979
PARP9	12	0.15701	2.3963	0.020536	0.15551	0.016561	0.14849
MMP21	6	-0.0047576	-0.050712	0.75841	0.92487	0.95956	0.98293
HOXA5	6	-0.090402	-1.1205	0.81717	0.94967	0.26252	0.46628
NEUROG2	6	0.0090034	0.12012	0.69053	0.89534	0.90439	0.94791
MEOX1	6	0.064323	0.72652	0.40787	0.7225	0.46752	0.64956
CUL5	11	0.11607	1.5377	0.081574	0.34963	0.12413	0.31263
TRIM27	12	-0.040561	-0.54039	0.83343	0.95428	0.58893	0.7255
DPP7	6	-0.032282	-0.38198	0.90103	0.97221	0.70248	0.80779
TRHDE	3	0.18854	1.3813	0.16372	0.4987	0.1672	0.36008
ZBTB22	6	-0.15594	-1.6225	0.55762	0.82909	0.10469	0.29294
FOXD2	6	0.018151	0.18998	0.6409	0.8733	0.84933	0.91221
LRRK1	6	0.13303	1.3436	0.15031	0.47096	0.17908	0.37306
CHD2	12	0.041719	0.77792	0.30576	0.64393	0.43661	0.62582
ASB15	16	0.11723	2.0402	0.030804	0.20185	0.041326	0.23874
EBF4	6	0.051702	0.4486	0.46463	0.76086	0.65372	0.77457
neg78	1	0.19509	0.64363	0.4498	0.75203	0.51982	0.68842
neg94	1	0.39038	0.581	0.1004	0.39006	0.56124	0.70629
ASB9	9	0.18813	2.3387	0.015117	0.12864	0.019351	0.16014
ZNF572	6	-0.06878	-1.3061	0.90901	0.97254	0.19151	0.38722
MITF	6	0.15088	1.9276	0.1101	0.40355	0.053904	0.24823
FBXW2	14	0.10568	1.9165	0.067028	0.318	0.055306	0.24823
KLHL6	6	0.12877	0.9822	0.166	0.5	0.326	0.52598
KDM4D	6	0.132	1.7865	0.15345	0.47695	0.074025	0.26519
PRMT6	3	-0.15583	-1.4773	0.59584	0.85057	0.13959	0.32906
ZNF124	6	0.056272	1.1258	0.44524	0.75084	0.26023	0.46407
MUM1	6	-0.036496	-0.72886	0.92556	0.98214	0.46609	0.64868
RNF186	11	-0.14185	-2.0634	0.53765	0.81637	0.039079	0.23205
TRIM64	4	-0.063659	-0.51281	0.91187	0.9741	0.60808	0.73756
ZNF746	6	-0.078128	-0.93488	0.87222	0.96844	0.34985	0.54831
PAX2	6	-0.083751	-0.85548	0.84797	0.95997	0.39229	0.5847
IRF6	6	0.10217	1.3892	0.25214	0.60465	0.16478	0.35729
HOXD3	6	-0.31487	-2.1878	0.17427	0.51474	0.028687	0.20035
OMA1	6	0.11246	1.2142	0.21962	0.57678	0.22466	0.42485
MIXL1	6	0.0037005	0.073817	0.71848	0.90906	0.94116	0.97185
NIM1K	6	0.018415	0.29259	0.64005	0.87281	0.76984	0.8593
PATZ1	13	-0.15555	-2.7983	0.44238	0.74819	0.0051367	0.069002
TFCP2	7	0.14402	1.8439	0.096977	0.38505	0.065201	0.25513
ZNF44	6	0.11964	1.5707	0.19509	0.54545	0.11625	0.30317
CTSS	6	0.097114	1.9635	0.27439	0.62589	0.049592	0.24823
neg13	1	0.24743	0.62642	0.32658	0.66109	0.53104	0.6915
SH3RF1	10	0.028625	0.48697	0.43868	0.74552	0.62628	0.75351
AXL	6	-0.05486	-0.42607	0.9826	0.99423	0.67006	0.78628
EPHB3	6	-0.02216	-0.23498	0.85026	0.96068	0.81422	0.89014
CIT	6	-0.030805	-1.108	0.89333	0.97162	0.26787	0.47261
TRIM6	4	0.086179	1.4568	0.40702	0.72217	0.14518	0.33562
FBXO24	9	0.18308	2.1466	0.018254	0.14645	0.031822	0.2113
BRD8	6	-0.83255	-3.4259	0.002567	0.035857	0.00061285	0.013182
HNF4A	6	-0.06519	-1.166	0.92613	0.98245	0.24363	0.44698
PSMA5	5	-1.0895	-2.863	0.00028523	0.005102	0.0041971	0.059096
CPD	18	-0.1333	-1.7714	0.48888	0.78087	0.076492	0.26678
HIC2	12	-0.089229	-1.6296	0.83229	0.95328	0.10318	0.29033
PRSS37	6	0.029033	0.51474	0.58871	0.8477	0.60674	0.73722
NR2C1	6	-0.13913	-1.6478	0.6235	0.86267	0.099389	0.28774
PSMB10	6	-0.06672	-1.4881	0.919	0.97874	0.13671	0.32666
ZNF300	6	0.14984	1.4896	0.11323	0.40928	0.13634	0.32605
