Gene	sgRNA	c24|beta	c24|z	c24|p-value	c24|fdr	c24|wald-p-value	c24|wald-fdr
ZNF7	6	-0.16767	-1.2809	0.72554	0.88331	0.20024	0.37852
ZNF70	6	-0.51488	-1.9182	0.14192	0.44395	0.055086	0.24939
ZNF700	6	0.40366	1.8229	0.010523	0.09973	0.068312	0.26146
ZNF701	4	-0.228	-0.94538	0.61177	0.82144	0.34447	0.51891
ZNF703	6	0.20909	0.9949	0.1459	0.44648	0.31978	0.4963
ZNF705A	6	0.26138	1.1113	0.07537	0.32797	0.26643	0.44228
ZNF705D	6	0.3382	1.8875	0.023322	0.16667	0.059089	0.25503
ZNF705G	6	-0.31127	-1.729	0.39875	0.68357	0.08381	0.26829
ZNF706	4	-0.76421	-2.4884	0.078214	0.33537	0.012832	0.10666
ZNF707	6	-0.41265	-1.884	0.23948	0.5651	0.059564	0.2557
ZNF708	6	0.27127	1.7724	0.066268	0.30789	0.07633	0.26446
ZNF709	6	0.077994	0.67866	0.44767	0.72406	0.49736	0.6584
ZNF71	6	0.043139	0.32587	0.56598	0.79434	0.74452	0.83129
ZNF710	6	0.17426	1.1353	0.20848	0.53426	0.25625	0.4313
ZNF711	6	0.44424	1.7842	0.0045506	0.05178	0.074399	0.26374
ZNF713	6	0.20998	1.9633	0.14534	0.44648	0.04961	0.24049
ZNF714	5	0.26109	1.6009	0.11206	0.39598	0.10941	0.28837
ZNF716	5	0.10921	0.34999	0.41126	0.69486	0.72635	0.81822
ZNF717	6	0.16621	1.1656	0.2244	0.54969	0.24376	0.42019
ZNF726	6	0.33384	1.8095	0.026166	0.1785	0.07038	0.26246
ZNF732	6	-0.36809	-2.2936	0.30347	0.61054	0.021814	0.15019
ZNF736	5	-0.029076	-0.25471	0.85495	0.94946	0.79895	0.86754
ZNF737	5	0.2976	1.3885	0.068544	0.31258	0.16499	0.34212
ZNF74	6	-0.3442	-1.6526	0.33902	0.6388	0.098403	0.27802
ZNF740	7	-0.20537	-2.0357	0.59499	0.81148	0.041781	0.21763
ZNF746	6	-0.01957	-0.2508	0.7975	0.92116	0.80197	0.86948
ZNF749	6	0.061492	0.64356	0.50228	0.75924	0.51986	0.67672
ZNF75A	6	-0.19898	-1.2108	0.63481	0.83596	0.22596	0.40439
ZNF75D	6	0.023403	0.16676	0.63908	0.836	0.86756	0.9185
ZNF76	7	-0.052095	-0.42172	0.88737	0.96326	0.67323	0.77787
ZNF763	6	0.096947	0.96876	0.39306	0.68077	0.33266	0.51074
ZNF764	6	-0.0079764	-0.049175	0.75028	0.89667	0.96078	0.97661
ZNF765	4	0.40992	1.4195	0.022469	0.16189	0.15576	0.33171
ZNF766	6	-0.1133	-0.76733	0.89334	0.96706	0.44289	0.60947
ZNF768	6	-0.175	-1.2593	0.70165	0.86744	0.20794	0.38683
ZNF77	6	0.055276	0.48079	0.52531	0.77087	0.63067	0.74736
ZNF770	6	-0.22242	-2.2836	0.58419	0.80563	0.022393	0.15146
ZNF771	6	0.039786	0.26046	0.57736	0.80237	0.79451	0.86533
ZNF772	8	0.029976	0.342	0.5492	0.7856	0.73235	0.82319
ZNF773	6	0.30297	1.85	0.04124	0.23616	0.064313	0.25895
ZNF774	6	0.034198	0.38797	0.59898	0.81233	0.69804	0.79711
ZNF775	6	0.042947	0.36168	0.56598	0.79434	0.71759	0.81179
ZNF776	6	0.14607	0.9879	0.26621	0.58757	0.3232	0.49962
ZNF777	6	0.16974	1.4047	0.21587	0.53983	0.16011	0.33624
ZNF778	6	-0.12998	-1.5103	0.83874	0.93679	0.13097	0.30791
ZNF780A	6	0.23435	1.6957	0.10808	0.38957	0.089945	0.27193
ZNF780B	6	-0.014648	-0.072105	0.78072	0.91287	0.94252	0.96637
ZNF781	6	0.26943	1.9836	0.067122	0.3089	0.047301	0.23557
ZNF782	6	-0.047591	-1.0495	0.89334	0.96706	0.29397	0.4711
ZNF783	6	0.08815	0.87554	0.41894	0.70109	0.38128	0.55073
ZNF784	6	-0.21594	-1.4287	0.59784	0.81233	0.15309	0.32902
ZNF785	6	0.17556	1.5824	0.20648	0.53139	0.11356	0.29187
ZNF786	6	-0.20008	-1.6581	0.63282	0.83458	0.097294	0.27802
ZNF787	6	-0.11789	-1.2202	0.87827	0.95901	0.22239	0.40118
ZNF789	1	-0.015612	-0.71534	0.96758	0.98781	0.4744	0.63957
ZNF79	6	-0.093839	-0.92659	0.95137	0.98502	0.35414	0.52738
ZNF790	6	0.15105	1.5952	0.25683	0.57885	0.11066	0.28907
ZNF791	6	0.23234	1.845	0.11121	0.39455	0.06504	0.25895
ZNF792	6	0.011778	0.18669	0.67776	0.85627	0.8519	0.90711
ZNF793	6	-0.098627	-0.83721	0.93828	0.98155	0.40247	0.57152
ZNF799	6	0.19205	1.1404	0.17491	0.48887	0.25411	0.42953
ZNF8	6	-0.24946	-2.3202	0.52332	0.77071	0.020329	0.1441
ZNF80	6	0.064762	0.7393	0.49204	0.75546	0.45972	0.62575
ZNF800	5	0.31157	1.4159	0.055745	0.2804	0.15681	0.33315
ZNF805	6	-0.096925	-0.90954	0.94425	0.98371	0.36307	0.53583
ZNF808	6	0.19351	1.1764	0.17292	0.48718	0.23943	0.41552
ZNF81	6	0.2392	1.6854	0.1021	0.38396	0.091914	0.2739
ZNF813	6	-0.32961	-1.1199	0.3649	0.6629	0.26276	0.43806
ZNF814	6	0.13329	1.3265	0.2975	0.60872	0.18466	0.36231
ZNF816	4	0.036434	0.33833	0.68601	0.85989	0.73512	0.82446
ZNF821	6	0.033905	0.4117	0.59954	0.81233	0.68056	0.78326
ZNF823	6	0.13372	1.0923	0.29693	0.60872	0.27468	0.45128
ZNF827	6	0.13193	1.1871	0.30006	0.61018	0.2352	0.41204
ZNF83	6	0.28579	1.6393	0.052332	0.27179	0.10114	0.28001
ZNF831	6	0.19258	1.3618	0.17406	0.48843	0.17325	0.34908
ZNF836	6	0.33753	1.7585	0.02446	0.17269	0.078654	0.26709
ZNF837	6	-0.5511	-1.8117	0.1186	0.40407	0.070031	0.26246
ZNF84	6	-0.039794	-0.43181	0.86576	0.95363	0.66588	0.7732
ZNF841	6	0.32721	1.9601	0.029295	0.19109	0.049982	0.2414
ZNF844	6	0.15489	1.1277	0.24943	0.57386	0.25945	0.43439
ZNF845	5	0.291	1.7684	0.075654	0.3284	0.077	0.26446
ZNF846	6	0.1183	0.88325	0.33134	0.63281	0.3771	0.54789
ZNF85	6	0.2683	1.9139	0.068259	0.31169	0.055632	0.25045
ZNF852	6	0.0089303	0.098482	0.68771	0.86142	0.92155	0.95397
ZNF860	4	-0.095862	-0.26945	0.92122	0.97414	0.78758	0.86071
ZNF865	6	-0.24732	-1.9076	0.52673	0.77167	0.056439	0.25175
ZNF878	6	0.13334	0.99323	0.2975	0.60872	0.3206	0.49689
ZNF879	6	0.062933	1.1597	0.49886	0.75832	0.24619	0.42151
ZNF880	5	0.17983	1.7777	0.23891	0.5649	0.075454	0.26417
ZNF90	5	0.19342	1.3408	0.2099	0.53595	0.17998	0.35691
ZNF91	5	0.12009	0.56572	0.37884	0.67239	0.57158	0.71621
ZNF92	5	0.31815	1.7346	0.053185	0.27299	0.082803	0.26829
ZNF93	6	0.25245	1.3687	0.087315	0.35409	0.17108	0.3473
ZNF98	6	-0.51043	-2.074	0.14562	0.44648	0.038083	0.20696
ZNF99	6	0.43284	1.6475	0.0062571	0.067485	0.099465	0.27886
ZPR1	9	-2.2628	-6.2732	0	0	3.537e-10	4.0117e-08
ZSCAN1	6	-0.0041863	-0.029601	0.73834	0.88813	0.97639	0.98677
ZSCAN10	6	-0.20693	-1.0906	0.61832	0.82505	0.27544	0.4517
ZSCAN12	6	-0.062803	-0.73007	0.94681	0.98377	0.46535	0.63148
ZSCAN16	6	-0.24702	-2.1558	0.5273	0.77182	0.031103	0.18628
ZSCAN2	6	0.068524	0.48892	0.47782	0.74381	0.6249	0.74278
ZSCAN20	19	-0.031328	-0.61837	0.626	0.82963	0.53633	0.69116
ZSCAN21	6	-0.36675	-1.3302	0.30546	0.61054	0.18344	0.36134
ZSCAN22	6	-0.19666	-1.5987	0.63936	0.836	0.10989	0.28856
ZSCAN23	6	0.14697	0.86696	0.26507	0.58642	0.38596	0.55549
ZSCAN25	6	-0.3834	-2.3057	0.28157	0.59164	0.021125	0.14708
ZSCAN26	6	0.020354	0.45925	0.6496	0.8428	0.64605	0.75857
ZSCAN29	7	-0.15808	-0.97161	0.73919	0.88855	0.33124	0.5088
ZSCAN30	6	0.17249	1.4444	0.21274	0.53813	0.14861	0.32478
ZSCAN31	6	0.19227	1.2267	0.17463	0.48887	0.21994	0.39971
ZSCAN32	6	-0.2186	-1.7375	0.59158	0.80839	0.082293	0.26829
ZSCAN4	6	-0.38699	-2.4099	0.27588	0.59002	0.015955	0.12329
ZSCAN5A	6	-0.23207	-1.0591	0.56257	0.79434	0.28954	0.46655
ZSCAN5B	6	0.043084	0.28552	0.56598	0.79434	0.77525	0.85248
ZSCAN9	7	-0.087567	-0.72201	0.98265	0.9931	0.47029	0.63622
ZXDA	6	-0.0074027	-0.12435	0.74943	0.89667	0.90104	0.94134
ZXDB	6	0.38291	1.4453	0.013367	0.11634	0.14837	0.32462
ZXDC	6	0.003481	0.020273	0.7116	0.87483	0.98383	0.99115
ZZZ3	12	-1.6548	-5.3106	0	0	1.0925e-07	7.3867e-06
ACAT1	5	0.28682	1.6198	0.081911	0.34123	0.10528	0.28388
ACTR	5	-0.39914	-1.8429	0.29721	0.60872	0.06534	0.25895
ASH1L	24	0.1746	2.3813	0.010239	0.099174	0.017251	0.1296
ATAD2	6	0.049824	0.44667	0.54437	0.78314	0.65511	0.76447
ATAD2B	6	-0.32233	-2.2091	0.37742	0.67054	0.02717	0.1712
ATAT1	7	-0.26978	-2.5897	0.4397	0.7174	0.009606	0.089351
ATRX	13	0.079802	1.1954	0.23635	0.56162	0.23194	0.4098
BAZ1A	14	0.19947	1.979	0.029863	0.19409	0.047811	0.2361
BAZ1B	12	-0.56984	-3.6967	0.025028	0.1746	0.00021843	0.0046546
BAZ2A	18	0.15924	2.0746	0.034699	0.21441	0.038027	0.20696
BAZ2B	18	-0.052536	-0.91895	0.75057	0.8967	0.35812	0.53129
BPTF	17	-1.1079	-5.0362	0	0	4.7481e-07	2.5683e-05
BRD1	24	-0.088978	-1.0638	0.94255	0.98371	0.28741	0.4644
BRD2	13	-2.2869	-7.8668	0	0	3.6383e-15	1.2792e-12
BRD3	13	-0.11979	-2.1016	0.87344	0.95729	0.035585	0.20011
BRD4	13	-2.7582	-8.2319	0	0	1.8426e-16	9.2549e-14
BRD8	6	-1.3016	-3.8848	0.0025597	0.032258	0.00010241	0.0025906
BRD9	6	0.10854	1.0259	0.36035	0.66058	0.30492	0.48109
BRDT	13	-0.074003	-1.1284	0.90131	0.96943	0.25916	0.43433
BRPF1	24	0.071793	1.3491	0.12457	0.41794	0.1773	0.35465
BRPF3	23	-0.093716	-1.6136	0.97924	0.99193	0.10662	0.28549
BRWD1	28	0.10815	2.3789	0.036689	0.22089	0.017363	0.13016
BRWD3	17	0.32324	3.0784	0	0	0.0020812	0.029868
CARM1	6	0.13549	1.7331	0.2901	0.6	0.083071	0.26829
CECR2	9	-0.15088	-1.5989	0.75028	0.89667	0.10984	0.28856
CHD1	12	-0.8586	-3.8045	0.0011377	0.016194	0.00014206	0.0033523
CHD1L	13	-0.097888	-1.2369	0.98123	0.99309	0.21611	0.3955
CHD2	12	-0.3538	-2.8435	0.17491	0.48887	0.004462	0.051444
CHD3	20	0.16589	2.1689	0.020762	0.15208	0.030088	0.18334
CHD4	18	-2.3142	-6.1371	0	0	8.4016e-10	9.2313e-08
CHD5	19	0.025752	0.30451	0.3285	0.62983	0.76074	0.84377
CHD6	17	0.1186	1.5183	0.080774	0.34012	0.12894	0.30669
CHD7	16	-0.17118	-2.0392	0.60722	0.81714	0.041426	0.21667
CHD8	11	0.29951	1.7197	0.0073948	0.077151	0.085483	0.26892
CHD9	11	0.21445	2.221	0.040956	0.23616	0.026353	0.16651
CREBBP	21	0.32949	2.7888	0	0	0.0052904	0.058864
DOT1L	12	-0.038618	-0.89636	0.76251	0.90422	0.37006	0.53989
EHMT1	8	-0.97102	-3.432	0.0054039	0.059561	0.00059918	0.010967
EHMT2	7	-0.90031	-3.1675	0.0093857	0.092958	0.0015378	0.02291
ELP3	7	-1.2027	-3.7093	0.0019909	0.025926	0.00020782	0.0045386
EP300	21	-1.8887	-8.5545	0	0	1.1836e-17	8.3232e-15
EP400	5	-1.6631	-3.1756	0.00085324	0.012876	0.0014953	0.022372
ERCC6	7	0.11843	1.6475	0.28413	0.59488	0.099464	0.27886
EZH1	16	-0.16288	-1.577	0.6459	0.84018	0.11479	0.29296
EZH2	19	-0.24348	-2.3831	0.30404	0.61054	0.017165	0.12934
GCN5	6	-0.50251	-2.3522	0.15188	0.45216	0.018663	0.13585
GTF3C4	6	-1.4412	-3.5991	0.00085324	0.012876	0.00031931	0.0066927
HAT1	11	-0.30386	-2.3721	0.27588	0.59002	0.017688	0.13214
HBO1	5	0.21844	1.6114	0.16183	0.47259	0.10709	0.28605
HDAC1	8	-0.25347	-2.319	0.46075	0.73503	0.020395	0.14428
HDAC10	7	-0.22887	-2.1266	0.53612	0.77893	0.033454	0.19188
HDAC11	7	0.12744	1.4328	0.25995	0.58069	0.15191	0.32829
HDAC2	5	-0.14523	-1.7253	0.79664	0.92047	0.084468	0.26829
HDAC3	6	-2.5536	-4.848	0	0	1.247e-06	5.7691e-05
HDAC4	5	0.25582	1.728	0.11633	0.40176	0.083992	0.26829
HDAC5	6	-0.30755	-1.6993	0.40671	0.69015	0.089256	0.27193
HDAC6	12	-0.13252	-1.7851	0.80575	0.9231	0.074238	0.26374
HDAC7	9	-0.20103	-2.2438	0.58106	0.8056	0.024848	0.16422
HDAC8	6	-0.28593	-1.2548	0.45023	0.72615	0.20956	0.38821
HDAC9	6	0.21734	1.5554	0.13225	0.42949	0.11985	0.29698
HELLS	6	0.1749	1.2884	0.20705	0.53139	0.19762	0.37539
HIF1AN	7	-0.24334	-2.5545	0.50028	0.75924	0.010635	0.095388
HLTF	18	0.21865	3.049	0.0088168	0.088068	0.0022962	0.031785
HR	6	0.077983	0.67191	0.44767	0.72406	0.50164	0.66183
HSPBAP1	9	0.11685	2.0648	0.22497	0.54969	0.038938	0.2103
INO80	8	-1.9499	-4.5959	0	0	4.308e-06	0.00017213
JMJD1C	6	0.49148	1.7474	0.0019909	0.025926	0.080573	0.26829
JMJD4	7	0.14975	1.3152	0.20535	0.53088	0.18845	0.36613
JMJD6	4	-0.63412	-2.3314	0.13453	0.43236	0.019734	0.14137
JMJD7	5	0.11108	1.9629	0.40557	0.68989	0.049657	0.24049
JMJD8	6	-0.41928	-2.2264	0.23208	0.55852	0.025988	0.16651
KAT2A	6	-0.47828	-2.5132	0.1715	0.48629	0.011964	0.10285
KAT2B	6	0.19094	1.7565	0.17634	0.48973	0.079009	0.26709
KDM1A	10	-1.8009	-5.0954	0	0	3.4806e-07	1.9738e-05
KDM1B	13	0.011148	0.10986	0.49772	0.7579	0.91252	0.94747
KDM2A	42	0	0	0.28185	0.59164	1	1
KDM2B	42	0	0	0.28185	0.59164	1	1
KDM3A	6	-0.67051	-3.011	0.067122	0.3089	0.0026042	0.035082
KDM3B	4	0.12523	0.96077	0.43515	0.71309	0.33667	0.51354
KDM4A	31	-0.093032	-1.6206	0.97071	0.98842	0.1051	0.28388
KDM4B	34	-0.29695	-3.7284	0.072241	0.3199	0.00019271	0.0042885
KDM4C	34	-0.07821	-1.2925	0.82992	0.93286	0.19618	0.37366
KDM4D	6	0.24069	1.746	0.10068	0.3827	0.080808	0.26829
KDM6A	4	0.3025	1.3915	0.095848	0.37361	0.16407	0.34122
KDM6B	6	-0.18723	-1.4262	0.66866	0.8527	0.15381	0.32976
KDM7A	11	-0.038465	-0.38557	0.76564	0.90548	0.69981	0.79836
KDM8	11	-1.4355	-5.076	0	0	3.8548e-07	2.1514e-05
KMT2A	49	0	0	0.28185	0.59164	1	1
KMT2B	46	0	0	0.28185	0.59164	1	1
KMT2C	67	0	0	0.28185	0.59164	1	1
KMT2D	56	0	0	0.28185	0.59164	1	1
MINA	6	0.18107	1.8714	0.19795	0.52213	0.061288	0.25768
MLL1	6	1.3126	1.0909	0	0	0.27532	0.4517
MLL5	9	-0.2728	-1.9921	0.38623	0.67478	0.046363	0.23221
MOF	6	-1.8479	-3.5987	0	0	0.00031979	0.0066927
MORF	6	0.29641	1.8618	0.042947	0.24083	0.062627	0.25845
MOZ	7	0.4488	1.8711	0.0011377	0.016194	0.061331	0.25768
NAT10	5	-1.6336	-3.4311	0.0011377	0.016194	0.00060119	0.010967
NCOA1	6	0.28925	1.8695	0.049488	0.26484	0.061559	0.25768
NCOA2	6	0.099861	1.1819	0.38652	0.67478	0.23724	0.41335
NO66	5	-0.26663	-2.1534	0.51678	0.76751	0.031288	0.18641
NSD1	48	0	0	0.28185	0.59164	1	1
NSD2	6	-0.57052	-2.9803	0.10182	0.38396	0.0028798	0.037502
NSD3	5	-0.016641	-0.2408	0.81485	0.92424	0.80971	0.8741
PADI4	8	0.10576	1.2025	0.2938	0.60516	0.22916	0.40776
PCAF	5	0.29978	1.3353	0.067122	0.3089	0.18179	0.35909
PHF2	12	-0.55139	-2.8469	0.028726	0.18879	0.0044141	0.051444
PHF8	11	0.24351	2.2248	0.022753	0.16293	0.026097	0.16651
PhIP	15	-1.1647	-4.915	0	0	8.879e-07	4.2187e-05
PRMT1	5	-2.5484	-3.7387	0	0	0.00018499	0.0041695
PRMT2	6	-0.48637	-2.4069	0.16439	0.4765	0.016087	0.12349
PRMT3	6	0.29338	1.7826	0.044937	0.24611	0.074644	0.26374
PRMT5	6	-2.454	-4.9214	0	0	8.5907e-07	4.1377e-05
PRMT6	3	0.17509	1.3699	0.38936	0.67654	0.17072	0.34679
PRMT7	5	-0.093043	-0.69888	0.94425	0.98371	0.48463	0.64838
PRMT8	8	0.11037	1.4936	0.28185	0.59164	0.13528	0.31289
PRMT9	5	-0.35978	-2.5307	0.34926	0.65114	0.011384	0.098834
RAD54L	6	-0.43052	-1.6474	0.21957	0.54597	0.099485	0.27886
RAD54L2	8	-0.91012	-3.2882	0.0085324	0.085714	0.0010084	0.016724
SETD1A	7	-2.6108	-3.1773	0	0	0.0014864	0.022334
SETD1B	7	-0.32325	-1.1952	0.33817	0.63788	0.23199	0.4098
SETD2	7	-0.075915	-0.65088	0.97639	0.99134	0.51512	0.67205
SETD4	5	0.34173	1.784	0.035552	0.21701	0.074418	0.26374
SETD5	7	-0.22481	-1.6097	0.54636	0.78408	0.10746	0.28644
SETD6	7	-0.17472	-1.1829	0.68572	0.85984	0.23684	0.41305
SETD7	9	-0.095901	-0.67382	0.96871	0.98811	0.50043	0.66097
SETD8	5	-1.4462	-2.786	0.0036974	0.044521	0.0053355	0.058993
SETMAR	5	0.075818	0.95534	0.51251	0.76751	0.33941	0.51573
SHPRH	21	0.08825	1.251	0.11348	0.39781	0.21093	0.38931
SIRT1	7	0.15999	1.714	0.18857	0.50572	0.086526	0.26893
SIRT2	9	0.10415	1.5161	0.25939	0.58069	0.12949	0.30689
SIRT3	5	0.071294	0.56664	0.52588	0.77106	0.57096	0.71609
SIRT4	6	-0.19507	-1.3527	0.64334	0.83871	0.17614	0.35349
SIRT5	6	-0.064786	-0.68273	0.9525	0.98502	0.49478	0.65672
SIRT6	10	0.078263	0.92295	0.31371	0.61793	0.35604	0.52919
SIRT7	10	-0.58452	-2.7598	0.037543	0.22526	0.0057836	0.062378
SMARCA2	13	-0.0047387	-0.04926	0.56684	0.79434	0.96071	0.97661
SMARCA4	17	0.026258	0.3361	0.35978	0.66023	0.7368	0.82555
SMARCAD1	5	-0.29678	-2.3621	0.45478	0.7298	0.018172	0.13394
SMARCAL1	6	0.21144	1.0057	0.14192	0.44395	0.31455	0.4916
SMYD1	4	0.11202	1.5785	0.47099	0.74127	0.11444	0.29296
SMYD2	3	0.22486	0.98289	0.28185	0.59164	0.32566	0.50265
SMYD3	8	0.095447	1.0947	0.32878	0.62983	0.27363	0.45041
SMYD4	6	0.097762	0.92711	0.3905	0.67736	0.35387	0.52721
SMYD5	9	-0.14809	-2.1725	0.76081	0.90341	0.029821	0.18269
SRCAP	6	-2.3688	-4.2891	0	0	1.7937e-05	0.00060063
SUV39H1	15	0.046996	0.66635	0.31257	0.61793	0.50518	0.66476
SUV39H2	15	0.30642	2.9212	0.00085324	0.012876	0.0034868	0.042716
SUV420H1	7	-0.60622	-2.1692	0.070819	0.31985	0.030066	0.18334
SUV420H2	6	0.18667	1.5615	0.1843	0.5	0.1184	0.29568
TAF1	9	-1.2356	-3.3778	0.0011377	0.016194	0.00073063	0.012931
TET1	16	0.099901	1.6299	0.1405	0.44029	0.10312	0.28144
TET2	12	0.10516	1.5169	0.19795	0.52213	0.12929	0.30689
TET3	18	-0.088914	-1.3837	0.96416	0.98781	0.16646	0.34255
TRIM24	24	0.072868	1.4634	0.12144	0.40979	0.14337	0.32082
TRIM28	28	-1.0921	-6.6987	0	0	2.1032e-11	3.2152e-09
TRIM33	27	0.39126	3.819	0	0	0.00013401	0.0032339
TRIM66	15	0.064619	1.1806	0.24829	0.57321	0.23777	0.41381
UTY	5	0.51397	1.5893	0.0017065	0.022901	0.112	0.29073
ZMYND11	19	0.074135	0.95039	0.16581	0.47787	0.34191	0.51786
ZMYND8	20	-0.63776	-4.4196	0.0017065	0.022901	9.8901e-06	0.00035483
ABTB1	12	-0.30013	-2.1174	0.26934	0.58882	0.034223	0.19408
ABTB2	6	0.2394	1.5083	0.1021	0.38396	0.13147	0.30791
AKAP1	6	-0.38226	-2.2227	0.28271	0.59273	0.026235	0.16651
ALG13	11	0.27615	1.8575	0.011945	0.10881	0.063237	0.25854
ANKFY1	6	-0.17486	-1.9406	0.70165	0.86744	0.052309	0.24555
ARID4B	12	-0.18673	-1.5007	0.58646	0.80578	0.13344	0.31052
BAHCC1	6	-0.17322	-1.0784	0.70734	0.87202	0.28084	0.45667
BAHD1	6	0.15738	0.80576	0.24374	0.56944	0.42038	0.5884
BDP1	6	-1.7075	-3.5736	0.00028441	0.0051546	0.00035207	0.0071142
BTBD1	6	-0.086721	-0.80438	0.97241	0.98901	0.42118	0.58886
BTBD11	6	0.13323	0.97671	0.2975	0.60872	0.32871	0.50602
BTBD17	6	0.10064	0.84746	0.38481	0.67478	0.39674	0.5659
BTBD18	6	-0.11864	-0.83575	0.876	0.95801	0.40329	0.57201
BTBD19	6	0.01062	0.11615	0.6843	0.85959	0.90753	0.94457
BTBD2	6	0.029297	0.48442	0.6186	0.82511	0.62809	0.74506
BTBD3	6	0.1509	0.93585	0.25768	0.57928	0.34935	0.52269
BTBD6	6	-0.030915	-0.34801	0.83476	0.93531	0.72783	0.81878
BTBD7	12	-0.024265	-0.24478	0.69198	0.86461	0.80663	0.87335
BTBD8	12	0.093802	1.4487	0.22725	0.55218	0.14741	0.32361
BTBD9	6	0.0045091	0.042453	0.7062	0.87123	0.96614	0.98064
C17orf49	6	-0.2673	-1.2115	0.48493	0.74956	0.22569	0.40439
CBX1	6	-0.66155	-2.2228	0.070535	0.31959	0.026232	0.16651
CBX2	6	-0.35689	-1.1572	0.32025	0.62107	0.24721	0.42214
CBX3	6	-0.41543	-1.6897	0.23549	0.5606	0.091083	0.2739
CBX4	6	-0.55168	-2.7712	0.11803	0.40291	0.0055844	0.060601
CBX5	6	-0.43834	-1.6281	0.21132	0.53757	0.10351	0.28144
CBX6	6	-0.32875	-2.0971	0.36661	0.6629	0.035987	0.20116
CBX7	6	-0.010894	-0.039441	0.76394	0.90505	0.96854	0.98194
CBX8	6	-0.11285	-0.67144	0.89534	0.96744	0.50194	0.66196
CCIN	6	-0.076666	-0.44651	0.99261	0.99715	0.65523	0.76447
CDY2A	6	0.28007	1.829	0.057736	0.28632	0.067399	0.26033
CDYL	6	0.027553	0.26272	0.62429	0.82799	0.79277	0.86401
CDYL2	6	0.085167	0.662	0.42918	0.70978	0.50797	0.66673
CRAMP1	6	-0.1033	-1.1831	0.92065	0.97414	0.23677	0.41305
CXXC1	12	-2.1106	-5.7969	0	0	6.7532e-09	5.7913e-07
CXXC4	6	0.043858	0.40808	0.56371	0.79434	0.68321	0.78545
CXXC5	6	0.26215	1.5508	0.074516	0.32628	0.12096	0.29808
DIDO1	6	-0.9418	-2.9765	0.015358	0.12414	0.0029157	0.037552
DMAP1	6	-2.8928	-5.825	0	0	5.7106e-09	5.0196e-07
DNMT1	15	-1.1775	-4.4588	0	0	8.2437e-06	0.00030193
DNMT3A	6	-0.1077	-1.4052	0.90984	0.97237	0.15996	0.33617
DNMT3B	12	-0.35907	-2.6796	0.16667	0.47915	0.0073704	0.073999
DPF1	12	0.014636	0.082325	0.51422	0.76751	0.93439	0.9623
DPF2	12	-0.29653	-1.9374	0.27673	0.59149	0.052699	0.24565
DPF3	6	0.14481	1.2138	0.26877	0.58882	0.22481	0.4037
ELMSAN1	6	-0.95278	-3.357	0.014221	0.12019	0.0007879	0.013782
ENC1	6	0.10514	0.51788	0.37031	0.66547	0.60454	0.72957
FBXL19	31	-0.73361	-5.9108	0	0	3.4051e-09	3.0698e-07
FMR1	6	0.52129	1.7133	0.0014221	0.019685	0.086652	0.26893
FXR1	6	0.050183	0.30208	0.54295	0.78174	0.76259	0.84503
FXR2	6	0.042555	0.2743	0.56655	0.79434	0.78385	0.85884
G2E3	22	-0.14612	-2.2391	0.69312	0.86556	0.025147	0.16465
GAN	6	0.090446	0.93401	0.41354	0.69684	0.3503	0.52388
GDAP2	6	-0.34118	-1.184	0.34443	0.64552	0.2364	0.41305
GLYR1	6	0.033004	0.20947	0.60154	0.8144	0.83408	0.89409
GMCL1	6	-0.30844	-1.7555	0.40529	0.68989	0.079181	0.26718
GON4L	6	-0.69081	-2.0606	0.058874	0.28911	0.039344	0.21112
H2AFY	6	0.17266	1.3012	0.21217	0.53785	0.19317	0.37018
H2AFY2	6	0.33209	1.9486	0.027019	0.18164	0.051341	0.2423
HDGF	6	-0.22568	-1.5606	0.57708	0.80237	0.11862	0.2958
HDGFL1	6	0.2256	1.5198	0.12002	0.40694	0.12855	0.30664
IBTK	12	0.12694	2.0709	0.14676	0.44801	0.03837	0.20787
ING1	6	-0.01994	-0.10106	0.79863	0.92156	0.9195	0.95368
ING2	6	0.017139	0.28796	0.66183	0.85176	0.77338	0.85196
ING3	6	-1.649	-3.6231	0.00056883	0.0091743	0.00029111	0.0061659
ING4	6	-0.024384	-0.2838	0.812	0.92365	0.77656	0.85325
ING5	6	-0.45538	-2.145	0.19454	0.51662	0.031951	0.18829
INTS12	6	-1.2061	-2.7134	0.0039818	0.047297	0.0066604	0.06949
IPP	6	-0.25463	-1.3362	0.51166	0.76751	0.18149	0.35869
IVNS1ABP	6	-0.15411	-1.2205	0.76337	0.90492	0.22228	0.40118
JADE1	12	0.029226	0.42522	0.45364	0.72864	0.67068	0.77563
JADE2	6	0.66715	1.5656	0	0	0.11744	0.29473
JADE3	12	0.10329	1.5588	0.20165	0.52832	0.11904	0.29624
KAT5	6	-1.2414	-2.7287	0.003413	0.041958	0.0063581	0.066732
KAT6A	6	0.14555	0.60953	0.26706	0.58835	0.54217	0.6949
KAT6B	12	0.20521	2.1341	0.039534	0.23256	0.032836	0.19051
KAT8	6	-2.0546	-2.8161	0	0	0.0048603	0.055664
KBTBD11	6	0.2732	1.8739	0.063993	0.30295	0.060947	0.25768
KBTBD12	6	0.34308	1.6454	0.022184	0.16016	0.099882	0.27909
KBTBD13	6	0.16066	1.3031	0.23549	0.5606	0.19253	0.36965
KBTBD2	6	-0.78954	-1.9089	0.032708	0.20646	0.056277	0.25175
