sgRNA,Gene,A2780_Cont2_D0,A2780_Cont2_D10
SNAI2_E2_238.18,SNAI2,1275,105
SNAI2_E2_238.19,SNAI2,3696,529
SNAI2_E2_238.20,SNAI2,2504,583
SNAI2_E2_238.6,SNAI2,2456,642
SNAI2_E2_238.8,SNAI2,2143,1221
SNAI2_E3_152.9,SNAI2,2805,790
SNAI3_E3_44.0,SNAI3,3080,2603
SNAI3_E3_44.1,SNAI3,2059,2185
SNAI3_E3_44.2,SNAI3,678,160
SNAI3_E3_44.3,SNAI3,2356,905
SNAI3_E3_44.4,SNAI3,4230,1078
SNAPC4_E10_88.1,SNAPC4,4266,1074
SNAPC4_E10_88.3,SNAPC4,1765,344
SNAPC4_E11_107.0,SNAPC4,8138,2716
SNAPC4_E11_107.1,SNAPC4,2919,500
SNAPC4_E12_95.12,SNAPC4,5571,1541
SNAPC4_E12_95.2,SNAPC4,2814,5
SNAPC4_E12_95.3,SNAPC4,2512,933
SOHLH1_E2_47.1,SOHLH1,757,460
SOHLH1_E2_47.2,SOHLH1,1542,1677
SOHLH1_E2_47.3,SOHLH1,471,316
SOHLH1_E3_109.14,SOHLH1,1716,1144
SOHLH1_E3_109.15,SOHLH1,1535,864
SOHLH1_E3_109.16,SOHLH1,2788,1928
SOHLH2_E6_53.0,SOHLH2,3738,2683
SOHLH2_E7_130.0,SOHLH2,7312,6615
SOHLH2_E7_130.1,SOHLH2,4456,4153
SOHLH2_E7_130.3,SOHLH2,7837,3136
SOHLH2_E7_130.4,SOHLH2,4453,5301
SOHLH2_E7_130.5,SOHLH2,4123,2366
SOHLH2_E7_130.6,SOHLH2,8006,9995
SOX1_E1_216.14,SOX1,3162,1693
SOX1_E1_216.15,SOX1,4748,3564
SOX1_E1_216.17,SOX1,1332,1140
SOX1_E1_216.18,SOX1,2013,2353
SOX1_E1_216.23,SOX1,1808,1463
SOX1_E1_216.24,SOX1,735,798
SOX10_E2_122.4,SOX10,1400,1985
SOX10_E2_122.9,SOX10,2505,1365
SOX10_E3_91.0,SOX10,2630,1054
SOX10_E3_91.1,SOX10,1768,787
SOX10_E3_91.5,SOX10,2079,787
SOX10_E3_91.6,SOX10,4583,5354
SOX11_E1_216.1,SOX11,4082,1496
SOX11_E1_216.10,SOX11,1603,1098
SOX11_E1_216.11,SOX11,1550,996
SOX11_E1_216.12,SOX11,1745,1618
SOX11_E1_216.2,SOX11,3014,2993
SOX11_E1_216.25,SOX11,1064,412
SOX12_E1_216.11,SOX12,1272,1245
SOX12_E1_216.12,SOX12,959,191
SOX12_E1_216.13,SOX12,3061,1697
SOX12_E1_216.21,SOX12,2259,1429
SOX12_E1_216.3,SOX12,1949,548
SOX12_E1_216.30,SOX12,4086,1867
SOX13_E12_109.10,SOX13,1225,937
SOX13_E13_107.1,SOX13,2093,683
SOX13_E13_107.2,SOX13,1182,1363
SOX13_E13_107.3,SOX13,655,305
SOX13_E13_107.6,SOX13,2535,1468
SOX13_E13_107.9,SOX13,2907,2118
SOX14_E1_216.10,SOX14,2381,2517
SOX14_E1_216.11,SOX14,1255,1162
SOX14_E1_216.17,SOX14,798,749
SOX14_E1_216.18,SOX14,2392,1132
SOX14_E1_216.27,SOX14,814,1519
SOX14_E1_216.9,SOX14,1815,578
SOX15_E1_216.14,SOX15,1141,347
SOX15_E1_216.15,SOX15,765,207
SOX15_E1_216.16,SOX15,699,230
SOX15_E1_216.17,SOX15,1286,729
SOX15_E1_216.3,SOX15,877,89
SOX17_E1_109.0,SOX17,2360,682
SOX17_E1_109.10,SOX17,2668,1139
SOX17_E1_109.4,SOX17,2485,1395
SOX17_E1_109.7,SOX17,4449,2434
SOX17_E2_107.0,SOX17,2608,2210
SOX17_E2_107.1,SOX17,236,30
SOX18_E1_109.5,SOX18,851,38
SOX18_E1_109.7,SOX18,2433,1468
SOX18_E1_109.9,SOX18,1181,511
SOX18_E2_107.7,SOX18,784,562
SOX18_E2_107.8,SOX18,2359,2402
SOX18_E2_107.9,SOX18,3036,1695
SOX2_E1_216.11,SOX2,2252,1193
SOX2_E1_216.12,SOX2,2068,2124
SOX2_E1_216.15,SOX2,2165,1803
SOX2_E1_216.16,SOX2,2096,1970
SOX2_E1_216.19,SOX2,2531,2075
SOX2_E1_216.21,SOX2,2326,1575
SOX21_E1_216.10,SOX21,1200,553
SOX21_E1_216.14,SOX21,3811,2895
SOX21_E1_216.17,SOX21,1539,733
SOX21_E1_216.5,SOX21,1146,1301
SOX21_E1_216.8,SOX21,1446,1268
SOX21_E1_216.9,SOX21,1534,477
SOX3_E1_216.10,SOX3,3218,3072
SOX3_E1_216.11,SOX3,1782,1991
SOX3_E1_216.14,SOX3,1849,1491
SOX3_E1_216.16,SOX3,2486,611
SOX3_E1_216.17,SOX3,2113,2551
SOX3_E1_216.5,SOX3,1245,1290
SOX30_E2_202.0,SOX30,3671,3285
SOX30_E2_202.1,SOX30,2150,1932
SOX30_E2_202.10,SOX30,6487,3343
SOX30_E2_202.18,SOX30,2699,2312
SOX30_E2_202.20,SOX30,4671,2342
SOX30_E2_202.9,SOX30,4221,5119
SOX4_E1_216.14,SOX4,1282,1255
SOX4_E1_216.15,SOX4,1135,283
SOX4_E1_216.20,SOX4,3615,1601
SOX4_E1_216.3,SOX4,702,704
SOX4_E1_216.5,SOX4,1206,550
SOX4_E1_216.7,SOX4,1368,690
SOX5_E13_109.0,SOX5,2494,1939
SOX5_E13_109.5,SOX5,1077,520
SOX5_E13_109.8,SOX5,5087,3893
SOX5_E14_107.2,SOX5,3844,2686
SOX5_E14_107.5,SOX5,4007,3538
SOX6_E13_109.0,SOX6,1039,263
SOX6_E13_109.8,SOX6,2964,1036
SOX6_E13_109.9,SOX6,2579,1630
SOX6_E14_107.4,SOX6,1967,1883
SOX6_E14_107.5,SOX6,6542,4775
SOX6_E14_107.6,SOX6,3191,1734
SOX7_E1_109.12,SOX7,2372,1393
SOX7_E2_107.1,SOX7,2327,1225
SOX7_E2_107.2,SOX7,2180,2056
SOX7_E2_107.3,SOX7,1173,763
SOX7_E2_107.8,SOX7,1992,1346
SOX7_E2_107.9,SOX7,1296,1641
SOX8_E1_122.15,SOX8,4201,2115
SOX8_E1_122.3,SOX8,1869,1915
SOX8_E1_122.5,SOX8,599,888
SOX8_E2_91.4,SOX8,2648,1403
SOX8_E2_91.5,SOX8,652,563
SOX9_E1_122.11,SOX9,1445,561
SOX9_E1_122.12,SOX9,2156,2514
SOX9_E1_122.13,SOX9,1449,2376
SOX9_E1_122.3,SOX9,1953,1960
SOX9_E1_122.6,SOX9,474,114
SOX9_E2_91.6,SOX9,1163,757
SP1_E5_200.12,SP1,2393,659
SP1_E5_200.13,SP1,1524,477
SP1_E5_200.14,SP1,2054,239
SP1_E5_200.16,SP1,692,241
SP1_E5_200.6,SP1,549,279
SP1_E5_200.7,SP1,2726,627
SP100_E21_88.4,SP100,5649,3478
SP100_E22_143.11,SP100,2041,3689
SP100_E22_143.6,SP100,1081,275
SP100_E22_143.7,SP100,4234,3756
SP100_E22_143.8,SP100,1816,2477
SP110_E13_88.3,SP110,5803,6114
SP110_E13_88.4,SP110,5120,2923
SP110_E13_88.7,SP110,4808,3446
SP110_E14_143.1,SP110,4181,2655
SP110_E14_143.10,SP110,2319,1030
SP110_E14_143.9,SP110,2623,1946
SP140_E19_88.0,SP140,1370,598
SP140_E19_88.1,SP140,2009,1839
SP140_E19_88.2,SP140,2808,1250
SP140_E19_88.3,SP140,886,717
SP140_E19_88.7,SP140,3335,1127
SP140_E19_88.8,SP140,2853,1252
SP140L_E11_88.0,SP140L,2422,1433
SP140L_E11_88.1,SP140L,2308,1591
SP140L_E11_88.10,SP140L,1633,2462
SP140L_E11_88.2,SP140L,5084,3049
SP140L_E12_143.13,SP140L,494,409
SP140L_E12_143.6,SP140L,2438,1583
SP2_E6_169.0,SP2,4149,2323
SP2_E6_169.16,SP2,3045,1226
SP2_E6_169.18,SP2,1551,1411
SP2_E6_169.19,SP2,2255,2733
SP2_E6_169.8,SP2,2575,1304
SP2_E6_169.9,SP2,2073,861
SP2_E7_80.0,SP2,2894,321
SP2_E7_80.1,SP2,1809,1034
SP2_E7_80.2,SP2,1352,637
SP2_E7_80.3,SP2,3188,3333
SP2_E7_80.4,SP2,4575,3939
SP3_E6_121.0,SP3,1421,609
SP3_E6_121.1,SP3,921,434
SP3_E6_121.2,SP3,1822,1033
SP3_E6_121.3,SP3,3384,884
SP3_E7_69.2,SP3,3382,1608
SP4_E5_121.0,SP4,2133,950
SP4_E5_121.1,SP4,3597,5121
SP4_E5_121.5,SP4,2580,1956
SP4_E6_41.0,SP4,2143,1496
SP4_E6_69.0,SP4,4772,2281
SP5_E2_162.3,SP5,1875,1432
SP5_E2_162.6,SP5,1669,981
SP5_E2_69.0,SP5,4176,2414
SP5_E2_69.1,SP5,2328,1195
SP5_E2_69.4,SP5,2513,2057
SP6_E2_162.11,SP6,839,485
SP6_E2_162.12,SP6,1056,461
SP6_E2_162.18,SP6,3884,2786
SP6_E2_162.19,SP6,1225,1138
SP6_E2_162.2,SP6,2031,1509
SP6_E2_162.6,SP6,2968,1153
SP7_E3_168.0,SP7,1024,291
SP7_E3_168.17,SP7,2629,2946
SP7_E3_168.18,SP7,1983,2061
SP7_E3_168.3,SP7,2405,1041
SP7_E3_168.6,SP7,650,412
SP7_E3_168.7,SP7,1026,838
SP8_E2_162.10,SP8,2566,1340
SP8_E2_162.15,SP8,3899,4583
SP8_E2_162.18,SP8,4464,3393
SP8_E2_162.6,SP8,2497,505
SP8_E2_69.3,SP8,4360,6383
SP9_E2_162.10,SP9,4304,2691
SP9_E2_162.8,SP9,1751,2646
SP9_E2_162.9,SP9,1503,605
SP9_E2_69.2,SP9,2168,1694
SP9_E2_69.3,SP9,2690,1760
SPDEF_E5_88.2,SPDEF,5105,2395
SPDEF_E6_173.10,SPDEF,1265,997
