sgRNA,Gene,HCT116-Ts5.initial,HCT116-Ts5.final
ZBTB49_E5_74.0,ZBTB49,974,1150
SMARCA1_SANT_E21_133.4,SMARCA1,725,1228
BRPF3_ePhd_E2_354.26,BRPF3,653,722
MAP4K4_PKc_E1_36,MAP4K4,686,860
ACVR1C_PKc_E6_157.1,ACVR1C,309,363
FBXL12_981.167,FBXL12,377,403
NTRK1_PKc_E17_144,NTRK1,273,310
F12_1848.94,F12,464,805
ZNF444_E5_360.15,ZNF444,360,509
PHOX2A_E2_135.7,PHOX2A,775,698
neg64,neg64,662,800
ZNF570_E6_834.47,ZNF570,593,916
CDKL1_PKc_E3_73.1,CDKL1,467,691
PDX1_E2_177.4,PDX1,522,414
ZAK_PKc_E5_66.2,ZAK,643,632
SOX3_E1_216.16,SOX3,567,631
TRIM27_1542.158,TRIM27,217,189
JAK3_PKc2_E19_190.1,JAK3,538,388
HOXB2_E2_174.6,HOXB2,1173,1496
PRSS36_2568.323,PRSS36,616,916
HERC1_14586.634,HERC1,437,442
SPIN2B_Spinlin129177_E1_777.33,SPIN2B,615,1035
KCTD5_BTB46135_E1_705.103,KCTD5,730,789
C17orf49_SANT_E3_98.0,C17orf49,439,422
EZH1_SANT_E12_105.0,EZH1,471,442
FES_PKc_E14_119.13,FES,397,410
ENC1_BTB36144_E1_1770.5,ENC1,661,814
MAP3K6_PKc_E19_158.22,MAP3K6,290,300
TRHDE_3075.73,TRHDE,449,652
ZFP64_E6_128.7,ZFP64,560,599
CXXC5_CXXC255296_E1_969.7,CXXC5,353,402
ING5_Phd_E7_62.3,ING5,342,575
ZNF182_E7_1221.16,ZNF182,849,1104
MAP2K4_PKc_E8_78,MAP2K4,554,483
DPEP3_1542.53,DPEP3,972,1104
UBE2L6_462.73,UBE2L6,459,445
SIK1_PKc_E2_81,SIK1,317,424
RNF25_1380.233,RNF25,602,749
ZSCAN4_E5_321.22,ZSCAN4,711,643
AAK1_PKc_E2_40.1,AAK1,541,526
SALL3_E2_2157.310,SALL3,310,360
CDK4_PKc_E7_136.28,CDK4,212,113
DPYS_190.12,DPYS,729,865
RAB40B_837.116,RAB40B,250,353
HES5_E2_159.5,HES5,355,238
PINK1_PKc_E2_192.4,PINK1,247,244
KSR2_PKc_E18_130,KSR2,562,1010
ZMYND8_PWWP289369_E1_3567.62,ZMYND8,454,821
DAPK1_PKc_E6_49.3,DAPK1,415,626
TRIM8_1656.32,TRIM8,774,665
ZNF71_E3_1110.131,ZNF71,1311,1783
PRKRIR_E1_80.8,PRKRIR,499,283
BRD1_ePhd_E2_354.28,BRD1,447,496
INSR_PKc_E21_135.15,INSR,256,300
ZNF366_E2_366.1,ZNF366,919,1150
RNF157_2040.238,RNF157,502,361
ZNF579_E2_1257.177,ZNF579,381,483
SKP1_483.38,SKP1,669,369
UHRF2_Phd_E6_182.6,UHRF2,328,348
XBP1_E2_97.1,XBP1,498,432
MIB1_3021.197,MIB1,990,1051
JUNB_E1_162.7,JUNB,239,275
ZBTB17_E12_121.8,ZBTB17,315,82
PRPF4B_PKc_E10_138.1,PRPF4B,525,219
KLK6_735.25,KLK6,739,757
KDM6B_e19_188.5,KDM6B,922,699
NEUROG3_E2_180.8,NEUROG3,435,442
RBX1_327.17,RBX1,300,415
KCTD16_BTB27119_E1_1287.6,KCTD16,409,354
FYN_PKc_E14_197.11,FYN,202,307
PARK2_1398.87,PARK2,227,298
ARID5B_E6_94.3,ARID5B,895,1248
LHX4_E4_135.12,LHX4,242,263
PRKX_PKc_E7_78.2,PRKX,380,419
ASCL3_E2_162.13,ASCL3,467,532
ABL2_PKc_E6_85.1,ABL2,292,452
UBE2E2_606.45,UBE2E2,539,626
FBXO43_2127.99,FBXO43,882,590
TRAF4_1413.127,TRAF4,340,346
ZNF71_E3_1110.75,ZNF71,1007,882
ARID2_E3_98.2,ARID2,537,871
KMT2E_Phd_E5_59.0,KMT2E,634,734
MMP24_1938.304,MMP24,403,503
CAD_6678.69,CAD,733,843
ZNF407_E5_84.3,ZNF407,357,563
MTF2_Phd1_E5_86.0,MTF2,807,1153
PCGF3_729.93,PCGF3,397,583
KDM4C_tudor879933_E1_3171.153,KDM4C,1012,1217
L3MBTL3_MBT236332_E1_2343.225,L3MBTL3,721,783
ZNF696_E3_651.99,ZNF696,928,641
CERS2_E4_93.6,CERS2,521,319
FBXL14_1257.44,FBXL14,791,873
TTBK1_PKc_E6_105.8,TTBK1,750,648
UNKL_2052.191,UNKL,382,405
AKT1_PKc_E9_126.3,AKT1,315,289
BAZ2B_MBD_E12_109.7,BAZ2B,697,823
KLK11_849.115,KLK11,859,1162
PRTN3_771.45,PRTN3,505,648
MAP2K2_PKc_E4_78.8,MAP2K2,440,526
SPIC_E5_252.1,SPIC,652,774
IRAK1_PKc_E7_115.13,IRAK1,388,571
PAK3_PKc_E9_64.1,PAK3,259,427
KCNS3_BTB17116_E1_1476.21,KCNS3,736,984
RNF8_1458.91,RNF8,563,935
ZBTB17_BTB14109_E1_2412.8,ZBTB17,347,154
CXXC1_CXXC162208_E1_1983.287,CXXC1,138,106
ZNF607_E5_1227.81,ZNF607,747,1096
MORC1_CW481530_E1_2955.71,MORC1,430,597
SALL4_E3_266.34,SALL4,954,1182
ZBTB17_BTB14109_E1_2412.15,ZBTB17,170,76
TRIM54_1203.157,TRIM54,362,372
ZSCAN2_E3_1143.102,ZSCAN2,430,519
SP140_Phd_E24_25.0,SP140,979,974
GMCL1_BTB101207_E1_1548.116,GMCL1,419,603
ZBED1_E2_150.13,ZBED1,782,903
NFIC_E6_125.15,NFIC,740,1013
ZAP70_PKc_E9_86.5,ZAP70,814,983
UBE2Q1_1269.96,UBE2Q1,376,510
PHKG2_PKc_E2_59.2,PHKG2,297,248
CHEK1_PKc_E6_189.6,CHEK1,469,568
MID1_2004.230,MID1,355,251
OVOL3_E4_47.5,OVOL3,385,479
CUL9_7554.421,CUL9,488,524
TTK_PKc_E17_125.3,TTK,177,188
ZSCAN1_E6_336.73,ZSCAN1,424,564
GCM2_E3_113.10,GCM2,438,468
MAP3K7_PKc_E5_139.1,MAP3K7,377,276
MORC4_CW424471_E1_2814.26,MORC4,544,490
MYBL2_SANT_E3_72.6,MYBL2,761,1074
PKN3_PKc_E18_77.5,PKN3,488,529
MGRN1_1731.65,MGRN1,183,176
TRIM46_2280.273,TRIM46,108,129
RNF25_1380.18,RNF25,596,643
KDM4B_tudor921973_E1_3291.364,KDM4B,382,581
OTP_E2_132.14,OTP,299,248
ALG13_Tudor_E14_101.1,ALG13,529,818
FBXW2_1365.89,FBXW2,821,935
BCL6B_BTB28134_E1_1440.28,BCL6B,420,647
ZMIZ1_3204.35,ZMIZ1,522,453
UQCRC2_1362.125,UQCRC2,1592,1959
FBXL16_9,FBXL16,256,187
TRIM32_1962.3,TRIM32,531,806
BRCA1_5592.75,BRCA1,694,810
KLHL34_BTB19126_E1_1935.403,KLHL34,553,575
ZNF224_E6_1320.26,ZNF224,1112,1403
FBXO40_2,FBXO40,349,404
SUV39H2_Chromo_E3_102.5,SUV39H2,486,681
KDM2A_16,KDM2A,522,379
RFX4_E4_124.4,RFX4,1784,2216
STYK1_PKc_E8_209.8,STYK1,659,687
MSL2_1734.150,MSL2,1199,1178
CLK1_PKc_E6_117.1,CLK1,188,222
TINAGL1_1404.155,TINAGL1,96,86
PBX2_E5_136.0,PBX2,881,972
PIAS4_1533.175,PIAS4,689,599
UBE2I_477.23,UBE2I,686,769
ZNF787_E3_822.32,ZNF787,435,611
TMPRSS12_1047.96,TMPRSS12,223,261
PSKH2_PKc_E3_108.12,PSKH2,587,1130
FBXL4_1866.69,FBXL4,509,567
ZMYND11_Phd_E4_132.4,ZMYND11,506,653
UBP1_E5_107.7,UBP1,620,778
ACVRL1_PKc_E6_147.3,ACVRL1,339,523
RHBDL1_56.0,RHBDL1,150,175
ZNF45_E10_1548.27,ZNF45,673,918
BRD1_ePhd_E2_354.11,BRD1,534,501
PAX4_E1_117.11,PAX4,1244,1365
ISL2_E4_174.18,ISL2,1083,1239
NFATC3_E4_200.3,NFATC3,1411,1800
MASTL_PKc1_E2_138.1,MASTL,688,156
WSB1_1266.26,WSB1,405,342
RSPRY1_1731.109,RSPRY1,454,461
ZSCAN30_E5_495.18,ZSCAN30,680,875
KBTBD8_BTB39147_E1_1806.136,KBTBD8,182,198
ZNF483_E6_1206.52,ZNF483,1106,1491
MYLK3_PKc_E5_41.1,MYLK3,679,536
RNF34_1122.70,RNF34,777,788
MAP3K13_PKc_E6_159.2,MAP3K13,541,564
NFX1_3366.117,NFX1,371,370
ASB18_1401.165,ASB18,182,111
NACC2_BTB20120_E1_1764.15,NACC2,371,317
TRIM14_1329.14,TRIM14,510,502
MARCH2_741.119,43526,525,620
ZNF317_E7_1077.106,ZNF317,877,1493
ASB16_1362.53,ASB16,72,119
TRIM25_1893.4,TRIM25,366,349
SBK2_PKc_E4_531.4,SBK2,381,404
ASB12_957.57,ASB12,529,673
MAPK12_PKc_E2_130.1,MAPK12,276,272
KMT2D_Phd1_E7_138.9,KMT2D,900,962
KMT2D_16614.88,KMT2D,900,962
MID2_2208.108,MID2,709,903
ZXDC_E4_64.7,ZXDC,735,600
SIX6_E1_147.13,SIX6,1080,1612
OLIG1_E1_189.7,OLIG1,1195,1050
TEAD4_E5_63.1,TEAD4,603,625
MKNK1_PKc_E9_56,MKNK1,323,356
IBTK_BTB761871_E1_4062.126,IBTK,732,930
ZNF592_E6_177.18,ZNF592,324,261
BIRC6_14574.765,BIRC6,431,449
PIM3_PKc_E3_51.5,PIM3,449,462
ETS1_E9_111.6,ETS1,850,1178
FOXM1_E5_87.8,FOXM1,646,472
ZMIZ1_3204.87,ZMIZ1,716,778
SIRT5_e6_88.0,SIRT5,1002,1168
CSF1R_PKc_E13_105.8,CSF1R,209,163
SPEG_PKc1_E22_201.6,SPEG,476,638
SMYD3_e6_68.1,SMYD3,519,606
F2_1869.239,F2,604,817
PAX7_E5_138.14,PAX7,421,417
USP21_1698.165,USP21,368,471
LONRF3_2280.66,LONRF3,299,347
DMPK_PKc_E1_48.3,DMPK,585,544
RNF8_1458.104,RNF8,616,754
LRRK1_PKc_E26_198.6,LRRK1,763,1079
BRCA1_5592.488,BRCA1,635,803
DTX3L_2223.8,DTX3L,351,365
ZBTB33_E3_657.36,ZBTB33,1008,996
TAL2_E1_168.6,TAL2,446,679
RFWD3_2325.110,RFWD3,581,495
RFPL4A_1,RFPL4A,330,389
SPIN4_Spinlin4189_E1_750.75,SPIN4,697,1007
IRAK1_PKc_E9_208.4,IRAK1,441,497
USF1_E10_63.0,USF1,483,535
GMCL1_BTB101207_E1_1548.115,GMCL1,580,408
TDRD15_Tudor_E4_345.9,TDRD15,641,929
ONECUT3_E2_177.9,ONECUT3,597,751
PAK4_PKc_E5_201.2,PAK4,260,261
ZNF613_E6_981.47,ZNF613,880,927
PHIP_5466.447,PHIP,837,1047
WHSC1_E8_111.0,WHSC1,550,605
TBX2_E2_268.5,TBX2,572,664
HELLS_H_e19_117.1,HELLS,418,572
KCNA6_BTB43134_E1_1590.322,KCNA6,462,598
ZNF579_E2_1257.238,ZNF579,497,630
ZNF569_E6_1494.50,ZNF569,346,446
RHBDF2_2571.392,RHBDF2,926,785
RHBDF2_129.18,RHBDF2,926,785
GLYR1_PWWP690_E1_1662.247,GLYR1,693,1249
ADAM20_2331.2,ADAM20,1079,1527
PRDM4_E10_31.0,PRDM4,496,490
CCDC79_E2_135.12,CCDC79,394,416
TRIB1_PKc_E3_361.1,TRIB1,477,639
CTSH_1008.133,CTSH,335,407
HLX_E3_141.12,HLX,547,727
HOXB5_E2_177.26,HOXB5,600,559
NEUROG1_E1_180.17,NEUROG1,635,841
RC3H1_3405.419,RC3H1,203,132
ZNF689_E3_666.39,ZNF689,131,199
CBLC_1425.170,CBLC,609,731
CDC42BPA_PKc_E4_96,CDC42BPA,374,522
MTA1_Bah3188_E1_2148.18,MTA1,540,764
BIRC6_14574.772,BIRC6,530,446
TGIF2_E3_36.1,TGIF2,827,751
ZBTB21_E3_873.83,ZBTB21,558,455
HERC1_14586.362,HERC1,501,713
SOCS3_678.118,SOCS3,321,468
USP17L21_885.67,USP17L21,486,855
ZNF697_E3_1059.170,ZNF697,328,393
RNF26_1302.140,RNF26,287,374
PNCK_PKc_E6_124.8,PNCK,616,744
EZH2_SANT_E6_125.5,EZH2,384,414
ROCK2_PKc_E2_82.3,ROCK2,498,654
USP26_2742.176,USP26,1212,1565
JADE2_Phd_E4_158.2,JADE2,221,297
ZNF692_E11_47.1,ZNF692,453,521
LCK_PKc_E9_180.18,LCK,95,83
ARID5A_E5_98.7,ARID5A,666,437
UBE2O_3879.458,UBE2O,423,418
GCM2_E2_241.14,GCM2,1000,1130
ZBTB14_BTB26132_E1_1350.5,ZBTB14,174,168
DCAF12L1_1392.126,DCAF12L1,546,652
TDRD10_tudor200315_E1_1101.59,TDRD10,717,672
PDZRN4_3111.6,PDZRN4,196,180
PKN3_PKc_E20_108.6,PKN3,572,577
SGK494_PKc_E3_84,SGK494,248,308
PKNOX1_E8_72.5,PKNOX1,1056,961
DYRK3_PKc_E3_1140.67,DYRK3,575,602
KMT2B_8148.418,KMT2B,451,508
CAD_6678.59,CAD,870,265
SCMH1_MBT137235_E1_1983.49,SCMH1,457,465
MARK3_PKc_E8_237.3,MARK3,288,482
CAMKK2_PKc_E6_134.7,CAMKK2,152,204
ASB2_1908.40,ASB2,325,333
PAK1_PKc_E12_100,PAK1,357,471
TRIP12_6123.350,TRIP12,513,1054
MARCH4_1233.160,43528,157,279
SIK3_PKc_E2_117.3,SIK3,554,617
BPTF_Phd1_E2_129.6,BPTF,461,397
SMAD7_E3_436.40,SMAD7,463,356
TCF20_ePhd_E2_94.6,TCF20,199,231
HECW1_4719.355,HECW1,276,334
PLAGL2_E3_457.43,PLAGL2,655,425
GDAP2_Macro54193_E1_1494.21,GDAP2,376,228
MAPK10_PKc_E6_59.2,MAPK10,156,259
TDRD6_tudor13561401_E1_6291.264,TDRD6,136,120
NFATC2_E4_203.27,NFATC2,825,1204
CDC34_711.131,CDC34,312,355
AMBRA1_3906.692,AMBRA1,844,1678
ZNF677_E5_903.55,ZNF677,464,550
ZBTB7A_BTB24131_E1_1755.6,ZBTB7A,404,352
ZNF707_E8_567.54,ZNF707,262,175
HDAC1_e7_93.0,HDAC1,1005,675
SCYL2_PKc_E4_145,SCYL2,574,782
ZBTB7C_BTB24127_E1_1860.17,ZBTB7C,668,737
EPHA8_PKc_E15_150.4,EPHA8,684,884
TRIM6-TRIM34_2529.15,TRIM6-TRIM34,791,1151
YES1_PKc_E8_180.6,YES1,308,496
CEBPB_E1_147.8,CEBPB,551,553
KDM2A_6,KDM2A,1204,542
UBC_2058.230,UBC,593,762
RBX1_327.30,RBX1,1000,398
JADE3_ePhd_E8_117.16,JADE3,760,864
TRIM50_1464.319,TRIM50,448,441
TSSK6_PKc_E1_771.48,TSSK6,583,736
SOCS2_597.34,SOCS2,1068,1469
CBX6_Chromo_E3_66.3,CBX6,415,468
TRIM23_1725.132,TRIM23,795,871
ABHD12_1215.148,ABHD12,602,752
AKAP1_tudor764809_E1_2712.241,AKAP1,379,309
MORC4_CW424471_E1_2814.76,MORC4,426,623
PHIP_5466.438,PHIP,319,395
UBE2T_594.9,UBE2T,511,848
SIAH2_975.130,SIAH2,799,819
TET1_CXXC585624_E1_6411.59,TET1,636,736
MAPKAPK5_PKc_E4_98.3,MAPKAPK5,859,1154
MAPKAPK3_PKc_E8_124.1,MAPKAPK3,526,727
ASB15_1767.39,ASB15,238,204
PBK_PKc_E6_130.3,PBK,481,491
FBXL17_2106.131,FBXL17,389,503
PITX3_E4_42.2,PITX3,516,692
MAP2K5_PKc_E9_40.1,MAP2K5,459,595
HERC4_2385.20,HERC4,269,322
GAK_PKc_E1_31,GAK,220,198
BARD1_2277.137,BARD1,909,945
ZBTB5_BTB14121_E1_2034.8,ZBTB5,596,789
TRIM2_2316.80,TRIM2,910,1080
MXI1_E4_115.5,MXI1,403,478
KCNC4_BTB38143_E1_1908.351,KCNC4,392,256
CDK3_PKc_E5_171.11,CDK3,343,670
KLHL31_BTB63165_E1_1905.22,KLHL31,775,815
ZFPM1_E10_1266.45,ZFPM1,81,39
KMT2D_ePhd2_E49_321.33,KMT2D,457,250
MYF5_E1_171.25,MYF5,114,137
RNF133_1131.84,RNF133,432,572
CPB2_1272.56,CPB2,656,481
GUCY2D_PKc_E7_63.1,GUCY2D,946,1248
FBXO2_2,FBXO2,225,204
CREB3L3_E6_92.7,CREB3L3,406,504
KBTBD6_BTB53168_E1_2025.232,KBTBD6,744,969
FASTK_PKc_E7_92.8,FASTK,154,199
RFPL1_954.96,RFPL1,733,688
ZNF34_E6_1071.93,ZNF34,665,696
RNF41_954.35,RNF41,403,584
KBTBD7_BTB53168_E1_2055.226,KBTBD7,437,433
SFMBT1_MBT252348_E1_2601.292,SFMBT1,223,183
RNF167_1053.176,RNF167,471,556
TRIM49B_1359.71,TRIM49B,388,495
LMX1A_E6_78.2,LMX1A,53,105
FERD3L_E1_171.16,FERD3L,587,593
JAK2_PKc2_E23_118.2,JAK2,362,414
KCNA4_BTB178269_E1_1962.244,KCNA4,333,493
MATK_PKc_E12_196.14,MATK,613,715
MAPK8_PKc_E2_50.1,MAPK8,260,256
TRIM7_1536.10,TRIM7,108,115
ZMIZ2_2763.166,ZMIZ2,962,1231
EPHA4_PKc_E15_150.7,EPHA4,464,431
TRIM14_1329.162,TRIM14,304,267
FBXW9_5,FBXW9,569,789
SOX13_E13_107.2,SOX13,506,891
DCAF1_1,DCAF1,318,182
CHD3_Chromo_E10_90.1,CHD3,564,676
FBXL17_2106.188,FBXL17,1114,1241
LIN28A_E3_105.1,LIN28A,265,239
TULP3_E8_115.18,TULP3,771,736
MYNN_BTB14111_E1_1833.2,MYNN,426,410
SMURF2_2247.127,SMURF2,393,440
ZNF114_E6_321.26,ZNF114,760,1143
NSD1_Phd3_E14_110.1,NSD1,363,563
UBE2Z_1065.157,UBE2Z,455,443
SOX12_E1_216.12,SOX12,326,375
ITK_PKc_E13_217.11,ITK,371,495
HERC1_14586.1167,HERC1,811,831
PEX12_1080.57,PEX12,756,797
CBFB_E2_87.8,CBFB,442,414
WHSC1L1_PWWP264324_E1_4314.33,WHSC1L1,220,325
ZNF790_E5_1317.42,ZNF790,974,1214
DMRT3_E1_141.7,DMRT3,170,206
FBXO16_1,FBXO16,917,1104
SIK2_PKc_E4_162,SIK2,290,271
ZNF112_E5_1077.56,ZNF112,451,504
ABTB1_BTB273376_E1_1437.82,ABTB1,524,657
NHLH1_E2_171.1,NHLH1,639,726
TRAF4_1413.226,TRAF4,213,188
TRIM28_2508.341,TRIM28,452,289
NPAS2_E3_149.10,NPAS2,362,484
TRIM65_1554.119,TRIM65,704,705
PDPK1_PKc_E2_48.1,PDPK1,567,634
ZNF74_E5_915.38,ZNF74,553,509
AKT3_PKc_E10_215.1,AKT3,265,154
CPN1_1377.4,CPN1,719,922
FBXO43_2127.116,FBXO43,497,365
ZNF645_1278.12,ZNF645,406,699
ZNF99_E4_1773.69,ZNF99,582,860
UBTFL1_E1_558.65,UBTFL1,449,568
PBRM1_BD4_e15_277.0,PBRM1,271,401
MORC3_CW408446_E1_2820.172,MORC3,493,667
FOXL1_E1_234.37,FOXL1,217,267
NEK7_PKc_E5_111.1,NEK7,442,405
ANKK1_PKc_E3_152.22,ANKK1,533,759
WNK1_PKc_E2_173.6,WNK1,205,75
ZBTB22_BTB47149_E1_1905.376,ZBTB22,467,558
ZBTB47_E6_155.13,ZBTB47,1022,1151
TRIM22_1497.154,TRIM22,286,386
HOXA3_E3_177.5,HOXA3,192,240
SOX18_E2_107.7,SOX18,240,363
ZNF780A_E6_1410.79,ZNF780A,850,1311
ASB3_1557.91,ASB3,221,213
NKX2_4_E2_174.11,NKX2,284,355
UBE2C_540.36,UBE2C,518,366
SIRT6_e6_81.7,SIRT6,504,553
JAK2_PKc_E16_139.4,JAK2,319,532
FBXL14_1257.219,FBXL14,519,748
HTRA2_1377.8,HTRA2,987,574
CAMK1_PKc_E3_132.17,CAMK1,358,339
PBRM1_Bah11301248_E1_4749.348,PBRM1,141,164
HR_e17_165.25,HR,1294,1618
VPS18_2922.203,VPS18,371,413
KCTD16_BTB27119_E1_1287.151,KCTD16,145,152
TRIM36_2187.190,TRIM36,421,690
KMT2B_8148.898,KMT2B,223,223
CAMKK1_PKc_E5_52,CAMKK1,297,469
NLK_PKc_E2_130.9,NLK,723,820
ANAPC13_225.11,ANAPC13,601,535
CHD4_Phd_E8_129.20,CHD4,293,186
RNF185_579.13,RNF185,666,761
MLLT6_ePhd_E3_55.5,MLLT6,391,455
ZGLP1_E3_94.15,ZGLP1,461,503
MET_PKc_E15_28,MET,1095,1033
ANKIB1_3270.50,ANKIB1,698,976
ZNF251_E5_1287.6,ZNF251,184,201
UBR3_5667.66,UBR3,1177,1560
KMT2D_16614.3476,KMT2D,364,418
RNF19A_2517.33,RNF19A,543,523
TRAIP_1410.1,TRAIP,331,68
TRAF7_4,TRAF7,268,428
EEF2K_PKc_E5_38.5,EEF2K,491,619
NFIB_E8_185.12,NFIB,978,1356
RNF166_714.132,RNF166,357,212
MSX1_E2_177.5,MSX1,285,288
SCRT2_E2_156.2,SCRT2,423,597
E2F1_E3_220.2,E2F1,617,620
ZNF24_E4_234.17,ZNF24,706,981
CTCFL_E7_150.14,CTCFL,450,428
UNK_2433.194,UNK,378,336
LRRK2_PKc_E42_171,LRRK2,358,437
MGA_E20_126.2,MGA,454,457
DCLK2_PKc_E12_134.4,DCLK2,1148,1423
DOT1L_e6_95.2,DOT1L,538,323
MTF1_E3_215.9,MTF1,1624,2446
ADCK2_PKc_E4_96.5,ADCK2,366,537
ZBTB21_BTB20120_E1_3201.332,ZBTB21,272,314
STK32C_PKc_E4_174.15,STK32C,299,339
PGA5_1167.73,PGA5,1301,1346
ACE2_2418.37,ACE2,729,875
LMX1B_E5_78.2,LMX1B,424,559
RNF32_1089.43,RNF32,531,565
DCAF15_1803.353,DCAF15,410,200
SCYL1_PKc_E6_156.28,SCYL1,364,492
STK3_PKc_E13_135.6,STK3,193,105
RNF111_2988.132,RNF111,1051,1441
DAPK2_PKc_E5_130.5,DAPK2,361,640
USP32_4815.272,USP32,735,735
PRKCD_PKc_E17_189.1,PRKCD,633,733
STK16_PKc_E6_96.9,STK16,174,249
VPS18_2922.89,VPS18,296,177
TDRD7_tudor517559_E1_3297.73,TDRD7,575,629
HDAC2_e8_109.3,HDAC2,853,969
PDK4_PKc_E1_34,PDK4,524,525
KCNV2_BTB99190_E1_1638.37,KCNV2,520,685
CSNK1G2_PKc_E7_86.13,CSNK1G2,222,154
KCNA5_BTB122213_E1_1842.356,KCNA5,512,554
TRIM37_2895.24,TRIM37,461,375
ACVR1B_PKc_E10_102.5,ACVR1B,349,428
UHRF1_1,UHRF1,647,885
PBRM1_BD1_e5_86.5,PBRM1,441,463
DMRT2_E2_141.4,DMRT2,251,333
ASB10_1404.166,ASB10,180,176
PHF14_ePhd_E7_138.13,PHF14,444,726
USP53_3222.12,USP53,370,417
PDGFRB_PKc_E13_105.1,PDGFRB,826,969
RAF1_PKc_E14_119.3,RAF1,614,429
FBXL6_1620.248,FBXL6,333,331
FBXO9_2,FBXO9,488,582
FBXO45_861.131,FBXO45,307,202
ZKSANT2_SANT_E5_472.33,ZKSANT2,1338,1558
MST1_2178.256,MST1,630,762
WHSC1_PWWP218337_E1_4098.534,WHSC1,738,1071
FBXO7_1569.59,FBXO7,683,645
ACTR_e18_255.23,ACTR,186,265
SOX10_E3_91.1,SOX10,598,514
CDKL1_PKc_E6_83.1,CDKL1,220,260
SIX5_E1_156.3,SIX5,132,81
HECW1_4719.385,HECW1,346,274
RNF167_1053.196,RNF167,442,339
SNRK_PKc_E3_556.3,SNRK,381,595
CBLB_2949.346,CBLB,967,1193
ERAP1_2847.42,ERAP1,694,840
BIRC7_897.93,BIRC7,551,763
NEURL3_789.11,NEURL3,549,696
ZNF585A_E5_1755.10,ZNF585A,528,848
ULK4_PKc_E7_84.1,ULK4,357,416
ESPL1_6363.541,ESPL1,562,209
NEK8_PKc_E4_132.6,NEK8,510,415
KAT5_Chromo_E1_64.4,KAT5,580,638
ANAPC4_2430.6,ANAPC4,222,257
PRKACA_PKc_E7_96.1,PRKACA,874,828
KCNC2_BTB10151_E1_1917.248,KCNC2,263,224
CSNK1E_PKc_E2_55.4,CSNK1E,400,497
FBXO17_864.17,FBXO17,337,320
ZNF606_E7_1176.2,ZNF606,693,1167
PDZRN4_3111.310,PDZRN4,610,742
TRIM64C_1353.137,TRIM64C,418,343
SUV39H1_e5_130.3,SUV39H1,564,574
ERN1_PKc_E16_100.1,ERN1,499,656
SOCS4_1323.7,SOCS4,839,868
CDK2_PKc_E4_171.1,CDK2,664,407
CPA4_1266.4,CPA4,437,602
RAB40A_834.133,RAB40A,258,436
FOXR2_E1_246.10,FOXR2,388,504
MIXL1_E1_135.9,MIXL1,336,590
PAX4_E3_33.2,PAX4,395,403
TULP1_E13_99.9,TULP1,923,809
DPEP3_1542.75,DPEP3,618,538
ZNF280D_E11_88.5,ZNF280D,274,481
MBTD1_MBT145245_E1_1887.143,MBTD1,466,380
KMT2E_Phd_E6_73.1,KMT2E,734,1044
SGK1_PKc_E8_124.5,SGK1,265,274
TBX2_E2_268.36,TBX2,760,820
MBD1_CXXC168215_E1_1968.52,MBD1,266,379
SPG7_2388.182,SPG7,525,439
SP100_E22_143.8,SP100,664,901
ACY1_1227.219,ACY1,959,1031
DSTYK_PKc_E8_155.7,DSTYK,457,628
FOXJ1_E2_138.16,FOXJ1,408,429
HERC1_14586.942,HERC1,909,638
UBR2_5268.337,UBR2,821,706
AKT2_PKc_E7_66.3,AKT2,73,79
ABTB1_BTB273376_E1_1437.158,ABTB1,572,558
CDX4_E3_45.0,CDX4,645,883
KDM4B_tudor9751030_E1_3291.287,KDM4B,470,464
GLIS2_E6_53.6,GLIS2,799,745
HIPK3_PKc_E5_87.1,HIPK3,370,497
TLL2_3048.67,TLL2,658,602
KMT2A_11919.229,KMT2A,462,354
MKNK2_PKc_E7_74.1,MKNK2,599,717
TRIM8_1656.315,TRIM8,1111,834
CDK5_PKc_E1_37.2,CDK5,431,707
TRAF2_1506.10,TRAF2,172,220
ZBTB46_BTB21126_E1_1770.25,ZBTB46,1080,1429
BTRC_1818.142,BTRC,1595,1435
FBXL20_3,FBXL20,500,535
ADAM12_2730.379,ADAM12,805,1088
ZNF324_E4_660.67,ZNF324,639,548
SP140_Phd_E23_101.0,SP140,349,272
CAD_6678.559,CAD,1357,585
KCTD17_BTB33121_E1_894.161,KCTD17,343,240
ANAPC1_1,ANAPC1,420,812
SIAH2_975.97,SIAH2,980,1219
RHOBTB2_BTB289326_E1_2250.63,RHOBTB2,363,393
STK36_PKc_E5_131.13,STK36,495,457
BACH2_BTB27133_E1_2526.15,BACH2,421,629
KDM4B_Phd_E15_223.9,KDM4B,217,356
THAP10_E1_276.40,THAP10,421,520
AIRE_Phd2_E11_104.10,AIRE,240,210
CBFB_E2_87.3,CBFB,604,679
SOCS7_1746.82,SOCS7,243,295
IRAK4_PKc_E6_144,IRAK4,970,1089
RNF207_1905.60,RNF207,290,427
SMAD9_E2_372.32,SMAD9,308,223
GSC_E2_135.3,GSC,678,872
EGR4_E2_162.9,EGR4,266,274
INTS12_Phd_E5_139.12,INTS12,162,56
ASCL3_E2_162.9,ASCL3,760,548
CBLC_1425.182,CBLC,553,736
RNF145_2082.147,RNF145,639,745
CCNF_2361.104,CCNF,267,239
BUB1_PKc_E20_108.7,BUB1,235,273
TTF1_E6_130.11,TTF1,514,159
