Gene	sgRNA	Cont1|beta	Cont1|z	Cont1|p-value	Cont1|fdr	Cont1|wald-p-value	Cont1|wald-fdr
ZNF687	7	0.20375	0.47366	0.81684	0.97587	0.63574	0.81401
ZNF688	6	-0.45605	-0.97058	0.49147	0.89813	0.33176	0.68713
ZNF689	6	0.26459	1.1577	0.77474	0.9746	0.24698	0.68713
ZNF691	6	-0.53737	-1.0708	0.42719	0.87123	0.28427	0.68713
ZNF692	4	-0.45592	-1.4712	0.56428	0.90868	0.14124	0.68713
ZNF695	5	0.53206	0.78158	0.51906	0.90467	0.43446	0.69752
ZNF696	6	0.36691	1.1447	0.65159	0.93893	0.25232	0.68713
ZNF697	6	0.27823	0.76412	0.76052	0.96919	0.4448	0.70285
ZNF699	6	0.81238	0.96025	0.26052	0.8049	0.33693	0.68713
ZNF7	6	-1.0692	-2.0694	0.15899	0.72503	0.038509	0.33105
ZNF70	6	0.028123	0.058282	0.96815	0.99358	0.95352	0.98184
ZNF700	6	0.41109	0.65244	0.60154	0.92398	0.51411	0.74423
ZNF701	4	-0.52673	-0.93798	0.51706	0.90467	0.34825	0.68713
ZNF703	6	-0.32164	-0.73326	0.60836	0.92543	0.4634	0.71019
ZNF705A	6	0.29668	0.7052	0.73749	0.96229	0.48068	0.72195
ZNF705D	6	0.87122	1.0694	0.22668	0.78384	0.28489	0.68713
ZNF705G	6	0.016594	0.044032	0.95506	0.99204	0.96488	0.98648
ZNF706	4	-2.6015	-4.1005	0.023891	0.38889	4.123e-05	0.0014792
ZNF707	6	0.27149	0.64846	0.76763	0.97402	0.51669	0.74514
ZNF708	6	1.4291	0.96509	0.037258	0.46619	0.3345	0.68713
ZNF709	6	0.85581	1.1502	0.23606	0.78839	0.25005	0.68713
ZNF71	6	-0.20037	-0.69204	0.7281	0.96229	0.48891	0.72827
ZNF710	6	-1.2419	-1.6016	0.10324	0.63966	0.10924	0.6331
ZNF711	6	0.6901	1.2639	0.34414	0.83707	0.20628	0.68713
ZNF713	6	0.27994	0.48871	0.75796	0.96768	0.62505	0.80975
ZNF714	5	1.3901	0.81314	0.05802	0.51852	0.41613	0.69379
ZNF716	5	1.1991	0.93778	0.10666	0.64384	0.34836	0.68713
ZNF717	6	0.44302	1.0006	0.56797	0.90868	0.31702	0.68713
ZNF726	6	0.71146	1.0632	0.3302	0.83668	0.28769	0.68713
ZNF732	6	0.28268	1.0108	0.75256	0.96574	0.3121	0.68713
ZNF736	5	1.5046	0.86712	0.038965	0.46758	0.38588	0.68713
ZNF737	5	1.0716	0.88581	0.15415	0.7141	0.37572	0.68713
ZNF74	6	-1.744	-3.1331	0.036689	0.46403	0.0017297	0.033787
ZNF740	7	-0.63931	-1.6128	0.32309	0.83668	0.10679	0.62472
ZNF746	6	1.4174	0.86397	0.039249	0.4678	0.38761	0.68713
ZNF749	6	-1.0526	-2.7924	0.16496	0.73221	0.0052324	0.080295
ZNF75A	6	0.52412	1.047	0.48265	0.89316	0.29512	0.68713
ZNF75D	6	0.40176	0.92224	0.61348	0.92694	0.3564	0.68713
ZNF76	7	0.061015	0.13509	0.99374	0.99743	0.89254	0.94382
ZNF763	6	0.3747	0.62922	0.6405	0.93522	0.52921	0.75231
ZNF764	6	-0.30046	-0.63053	0.62856	0.93255	0.52835	0.75231
ZNF765	4	0.94248	0.95888	0.27389	0.81313	0.33762	0.68713
ZNF766	6	0.048728	0.086451	0.99147	0.99743	0.93111	0.96735
ZNF768	6	0.86998	1.2138	0.22696	0.78384	0.22482	0.68713
ZNF77	6	0.30391	0.97572	0.73038	0.96229	0.3292	0.68713
ZNF770	6	0.14095	0.26755	0.91354	0.9874	0.78905	0.89234
ZNF771	6	0.85608	0.8931	0.23578	0.78839	0.3718	0.68713
ZNF772	8	-0.16872	-0.58413	0.71359	0.95727	0.55913	0.77157
ZNF773	6	0.82803	0.9918	0.24972	0.80127	0.32129	0.68713
ZNF774	6	-0.33522	-0.74274	0.59727	0.92146	0.45764	0.70913
ZNF775	6	-0.1314	-0.272	0.80148	0.97493	0.78562	0.89105
ZNF776	6	-0.33643	-0.88587	0.59528	0.92146	0.37569	0.68713
ZNF777	6	-37.376	-50.927	0.003413	0.26087	0	0
ZNF778	6	0.88797	1.0605	0.21615	0.77576	0.2889	0.68713
ZNF780A	6	-0.14107	-0.36082	0.78953	0.97493	0.71823	0.85905
ZNF780B	6	0.51848	0.944	0.48777	0.89509	0.34517	0.68713
ZNF781	6	1.1516	1.1204	0.099261	0.63919	0.26255	0.68713
ZNF782	6	-0.065734	-0.1198	0.87088	0.9807	0.90464	0.95089
ZNF783	6	-0.63518	-1.1978	0.36377	0.84145	0.23099	0.68713
ZNF784	6	-0.5009	-0.99458	0.45478	0.89179	0.31994	0.68713
ZNF785	6	-1.0854	-2.1457	0.15216	0.71088	0.031896	0.29281
ZNF786	6	1.4753	0.91915	0.031286	0.42802	0.35802	0.68713
ZNF787	6	-16.256	-22.161	0.0085324	0.3254	8.1788e-109	1.5976e-106
ZNF789	1	1.2122	0.36489	0.49346	0.89964	0.71519	0.85666
ZNF79	6	0.56416	1.1119	0.45023	0.88733	0.26617	0.68713
ZNF790	6	1.1334	0.91621	0.10694	0.64384	0.35956	0.68713
ZNF791	6	-1.645	-3.1057	0.044369	0.48	0.0018985	0.035887
ZNF792	6	-0.36757	-0.69413	0.56883	0.90868	0.4876	0.72737
ZNF793	6	0.17302	0.33479	0.87514	0.9807	0.73778	0.87165
ZNF799	6	1.1108	1.0345	0.11519	0.66502	0.30091	0.68713
ZNF8	6	0.68443	1.1228	0.34812	0.83707	0.26153	0.68713
ZNF80	6	-0.10664	-0.25322	0.82964	0.97736	0.8001	0.8987
ZNF800	5	2.0306	0.62727	0.0056883	0.29412	0.53048	0.75268
ZNF805	6	0.52028	0.92157	0.48578	0.89424	0.35675	0.68713
ZNF808	6	1.9218	0.73634	0.003413	0.26087	0.46152	0.70995
ZNF81	6	-0.18856	-0.48957	0.73805	0.96229	0.62444	0.80956
ZNF813	6	-0.65181	-1.3289	0.3541	0.83707	0.18389	0.68713
ZNF814	6	-0.24311	-0.50338	0.68203	0.94388	0.61469	0.80489
ZNF816	4	1.2613	0.85562	0.12884	0.67713	0.39221	0.68713
ZNF821	6	0.4529	1.0512	0.5566	0.90683	0.29316	0.68713
ZNF823	6	-0.3687	-0.82836	0.56741	0.90868	0.40747	0.6909
ZNF827	6	0.087516	0.19609	0.96758	0.99358	0.84454	0.91677
ZNF83	6	0.91894	1.1704	0.19966	0.7633	0.24185	0.68713
ZNF831	6	0.030634	0.056288	0.97099	0.99447	0.95511	0.98264
ZNF836	6	1.2069	0.91261	0.082196	0.60166	0.36145	0.68713
ZNF837	6	-0.3573	-0.9186	0.57679	0.91228	0.35831	0.68713
ZNF84	6	0.29118	0.58019	0.74346	0.96388	0.56178	0.77248
ZNF841	6	0.89703	1.0754	0.21018	0.7731	0.28218	0.68713
ZNF844	6	0.78119	1.0629	0.281	0.81869	0.28783	0.68713
ZNF845	5	1.934	0.60238	0.0076792	0.3254	0.54692	0.76399
ZNF846	6	0.2689	0.84476	0.77105	0.97457	0.39824	0.68713
ZNF85	6	0.97598	0.98201	0.17122	0.73221	0.32609	0.68713
ZNF852	6	-0.16216	-0.39268	0.76337	0.97107	0.69456	0.84676
ZNF860	4	0.2368	0.33815	0.84898	0.97954	0.73525	0.87012
ZNF865	6	-1.607	-3.237	0.04835	0.50562	0.0012081	0.026059
ZNF878	6	1.1588	0.9332	0.096701	0.63787	0.35072	0.68713
ZNF879	6	0.21886	0.44868	0.82224	0.97735	0.65366	0.82461
ZNF880	5	0.55127	0.96733	0.50569	0.90213	0.33338	0.68713
ZNF90	5	0.53755	0.72906	0.51536	0.90467	0.46597	0.71139
ZNF91	5	-0.47409	-1.0431	0.52446	0.90467	0.29691	0.68713
ZNF92	5	0.69335	0.92531	0.3868	0.84735	0.35481	0.68713
ZNF93	6	-0.59531	-1.3908	0.38823	0.84783	0.16427	0.68713
ZNF98	6	0.030169	0.086813	0.97014	0.99447	0.93082	0.96735
ZNF99	6	0.75374	1.0398	0.29835	0.81994	0.29845	0.68713
ZPR1	9	-2.9154	-6.27	0.0054039	0.29231	3.6094e-10	3.4299e-08
ZSCAN1	6	-0.081335	-0.18477	0.85666	0.97954	0.85341	0.92105
ZSCAN10	6	0.14093	0.28629	0.91354	0.9874	0.77465	0.88719
ZSCAN12	6	1.0319	0.87267	0.14647	0.70839	0.38284	0.68713
ZSCAN16	6	0.72287	1.0236	0.32082	0.83432	0.30603	0.68713
ZSCAN2	6	-0.1266	-0.22057	0.80631	0.97493	0.82543	0.90691
ZSCAN20	19	0.54346	1.5846	0.20165	0.76333	0.11306	0.64221
ZSCAN21	6	1.548	0.80714	0.023606	0.38785	0.41958	0.69464
ZSCAN22	6	1.1493	1.0007	0.099829	0.63966	0.31698	0.68713
ZSCAN23	6	-0.4039	-0.84025	0.53726	0.90488	0.40077	0.68823
ZSCAN25	6	-0.1936	-0.51665	0.73379	0.96229	0.6054	0.79997
ZSCAN26	6	0.75298	1.0624	0.29863	0.81994	0.28807	0.68713
ZSCAN29	7	-0.67039	-1.7313	0.30034	0.81994	0.083396	0.55455
ZSCAN30	6	0.57133	1.0074	0.44397	0.88106	0.31375	0.68713
ZSCAN31	6	0.45314	0.76373	0.5566	0.90683	0.44503	0.70285
ZSCAN32	6	0.42265	0.74355	0.58931	0.91936	0.45715	0.70913
ZSCAN4	6	1.0828	1.1046	0.124	0.67368	0.26933	0.68713
ZSCAN5A	6	0.77074	1.1583	0.28982	0.81869	0.24673	0.68713
ZSCAN5B	6	-0.98724	-2.7471	0.18658	0.75057	0.0060121	0.086598
ZSCAN9	7	1.2982	1.0783	0.040102	0.46965	0.28091	0.68713
ZXDA	6	0.24722	0.58103	0.79266	0.97493	0.56122	0.77242
ZXDB	6	1.4358	0.81481	0.036405	0.46377	0.41518	0.69348
ZXDC	6	0.67713	1.4491	0.35438	0.83707	0.14731	0.68713
ZZZ3	12	-1.6168	-4.7576	0.0039818	0.28	1.9593e-06	0.00010282
ACAT1	5	2.0505	0.5971	0.0054039	0.29231	0.55044	0.76618
ACTR	5	0.86094	0.86658	0.26906	0.81313	0.38617	0.68713
ASH1L	24	0.53194	1.7193	0.16923	0.73221	0.085552	0.56042
ATAD2	6	0.55516	1.0032	0.45876	0.89179	0.31575	0.68713
ATAD2B	6	-0.38693	-0.79029	0.5529	0.90683	0.42936	0.69752
ATAT1	7	-0.22374	-1.0712	0.68203	0.94388	0.28408	0.68713
ATRX	13	-0.071418	-0.24672	0.7901	0.97493	0.80513	0.90096
BAZ1A	14	1.0441	1.681	0.02446	0.39631	0.09277	0.58489
BAZ1B	12	0.65547	1.4004	0.20734	0.77061	0.16139	0.68713
BAZ2A	18	-0.29781	-1.0765	0.4198	0.86737	0.28171	0.68713
BAZ2B	18	0.27843	0.82349	0.57196	0.91028	0.41023	0.69092
BPTF	17	-1.3718	-4.507	0.0054039	0.29231	6.5756e-06	0.00028543
BRD1	24	0.96589	1.9448	0.0071104	0.3254	0.051799	0.39646
BRD2	13	0.95757	1.7705	0.051195	0.50562	0.076651	0.53052
BRD3	13	0.93355	1.7222	0.060296	0.51932	0.085031	0.55987
BRD4	13	-2.5303	-6.3981	0.0022753	0.22222	1.5733e-10	1.5366e-08
BRD8	6	-2.4011	-4.1238	0.015643	0.34146	3.7261e-05	0.0013647
BRD9	6	0.25701	0.53328	0.78328	0.97493	0.59384	0.7942
BRDT	13	0.3729	1.2065	0.50341	0.90213	0.22762	0.68713
BRPF1	24	-0.30082	-1.4145	0.35239	0.83707	0.15722	0.68713
BRPF3	23	0.8063	1.9665	0.031001	0.42802	0.049245	0.38307
BRWD1	28	0.010275	0.048145	0.90671	0.987	0.9616	0.98494
BRWD3	17	0.45428	1.4918	0.33049	0.83668	0.13575	0.68713
CARM1	6	-0.11684	-0.25644	0.81854	0.97693	0.79761	0.89671
CECR2	9	0.95214	1.311	0.098407	0.63787	0.18987	0.68713
CHD1	12	-0.69657	-2.0131	0.15102	0.71088	0.044103	0.36146
CHD1L	13	0.076865	0.32819	0.97383	0.9945	0.74277	0.87521
CHD2	12	-0.36764	-1.3672	0.41325	0.8618	0.17158	0.68713
CHD3	20	-0.29582	-1.1367	0.38225	0.84678	0.25567	0.68713
CHD4	18	-1.843	-4.1675	0.00085324	0.2069	3.0801e-05	0.0011521
CHD5	19	0.17716	0.5723	0.74772	0.96409	0.56712	0.77467
CHD6	17	-0.70584	-2.7632	0.090444	0.61868	0.0057237	0.084913
CHD7	16	-0.15801	-0.61306	0.64448	0.93714	0.53984	0.7574
CHD8	11	0.25903	1.2567	0.69596	0.94776	0.20887	0.68713
CHD9	11	0.29513	0.73497	0.64989	0.93893	0.46236	0.70998
CREBBP	21	0.21322	0.79036	0.66098	0.94051	0.42932	0.69752
DOT1L	12	-0.72262	-2.8491	0.1368	0.69109	0.0043837	0.070611
EHMT1	8	0.45965	0.80514	0.50313	0.90213	0.42074	0.69484
EHMT2	7	-0.18199	-0.43115	0.73123	0.96229	0.66636	0.83082
ELP3	7	-2.0691	-3.9854	0.01934	0.37363	6.7379e-05	0.002235
EP300	21	-0.59623	-2.4794	0.10779	0.64786	0.013161	0.15297
EP400	5	-2.3477	-3.6079	0.015643	0.34146	0.00030874	0.0082238
ERCC6	7	-0.85101	-1.9886	0.20364	0.76333	0.046743	0.37099
EZH1	16	0.41381	1.1894	0.40728	0.85749	0.23426	0.68713
EZH2	19	-1.4661	-4.0369	0.0017065	0.2069	5.4165e-05	0.0018856
GCN5	6	-1.8903	-3.7647	0.027304	0.41558	0.00016677	0.0050117
GTF3C4	6	-2.1301	-4.0724	0.019625	0.37705	4.6538e-05	0.0016528
HAT1	11	0.043219	0.16652	0.97469	0.9945	0.86774	0.9282
HBO1	5	0.91976	1.037	0.2335	0.78839	0.29973	0.68713
HDAC1	8	0.46624	0.99964	0.49516	0.89964	0.31748	0.68713
HDAC10	7	1.1191	0.99989	0.078498	0.59101	0.31736	0.68713
HDAC11	7	0.25482	0.54549	0.75057	0.96528	0.58542	0.78772
HDAC2	5	1.0758	0.99324	0.15245	0.71088	0.32059	0.68713
HDAC3	6	-1.2436	-2.694	0.10324	0.63966	0.0070603	0.096592
HDAC4	5	0.54024	1.2976	0.51308	0.90467	0.19441	0.68713
HDAC5	6	0.57302	0.80568	0.44283	0.88106	0.42043	0.69465
HDAC6	12	1.0442	1.6452	0.03413	0.4428	0.099928	0.60577
HDAC7	9	0.14887	0.35831	0.88225	0.98071	0.72011	0.85944
HDAC8	6	0.77747	0.82335	0.28527	0.81869	0.41031	0.69092
HDAC9	6	0.73872	1.179	0.30745	0.8221	0.2384	0.68713
HELLS	6	-0.66129	-1.3772	0.35068	0.83707	0.16845	0.68713
HIF1AN	7	-0.57861	-1.4392	0.36604	0.84283	0.1501	0.68713
HLTF	18	0.48285	1.4046	0.28441	0.81869	0.16015	0.68713
HR	6	0.76619	1.0755	0.29209	0.81869	0.28216	0.68713
HSPBAP1	9	0.50028	1.3383	0.43828	0.87607	0.18079	0.68713
INO80	8	-1.4545	-2.9629	0.039249	0.4678	0.0030476	0.05227
JMJD1C	6	1.5545	0.88078	0.023038	0.38498	0.37844	0.68713
JMJD4	7	-0.051239	-0.17761	0.88111	0.9807	0.85903	0.9245
JMJD6	4	-0.37689	-0.79865	0.62116	0.93018	0.42449	0.69484
JMJD7	5	-0.53248	-0.92129	0.48066	0.89305	0.3569	0.68713
JMJD8	6	0.59524	0.96112	0.42179	0.86814	0.33649	0.68713
KAT2A	6	-0.15005	-0.29582	0.77702	0.97493	0.76737	0.88385
KAT2B	6	0.55186	0.95599	0.46217	0.89179	0.33907	0.68713
KDM1A	10	-1.1686	-2.8272	0.042947	0.47664	0.0046963	0.074045
KDM1B	13	0.13278	0.42285	0.88168	0.9807	0.6724	0.83598
KDM2A	42	0	0	0.85779	0.97954	1	1
KDM2B	42	0	0	0.85779	0.97954	1	1
KDM3A	6	-0.01222	-0.053766	0.92008	0.98939	0.95712	0.98337
KDM3B	4	-1.7364	-1.1467	0.076507	0.58442	0.25149	0.68713
KDM4A	31	-0.39609	-1.8931	0.17577	0.73722	0.058345	0.43097
KDM4B	34	-1.1626	-5.1172	0.00085324	0.2069	3.1003e-07	2.0963e-05
KDM4C	34	0.068023	0.36473	0.96303	0.99356	0.71531	0.85666
KDM4D	6	0.24182	0.50267	0.79778	0.97493	0.6152	0.80489
KDM6A	4	-0.15984	-0.23614	0.79266	0.97493	0.81332	0.90482
KDM6B	6	-0.31842	-0.99504	0.61177	0.92642	0.31972	0.68713
KDM7A	11	-0.082644	-0.32456	0.78413	0.97493	0.74551	0.87521
KDM8	11	-2.424	-5.812	0.004835	0.28333	6.1726e-09	5.5648e-07
KMT2A	49	0	0	0.85779	0.97954	1	1
KMT2B	46	0	0	0.85779	0.97954	1	1
KMT2C	67	0	0	0.85779	0.97954	1	1
KMT2D	56	0	0	0.85779	0.97954	1	1
MINA	6	0.02574	0.048841	0.96388	0.99356	0.96105	0.98494
MLL1	6	-0.12574	-0.25234	0.80745	0.97493	0.80077	0.8987
MLL5	9	0.59229	1.1655	0.343	0.83707	0.24383	0.68713
MOF	6	-3.3782	-5.8845	0.010808	0.3254	3.992e-09	3.6937e-07
MORF	6	-0.26527	-0.61307	0.66069	0.94049	0.53983	0.7574
MOZ	7	0.094178	0.30596	0.95051	0.99204	0.75963	0.87955
NAT10	5	-1.0618	-2.4623	0.19369	0.75751	0.013805	0.1581
NCOA1	6	-0.63671	-1.467	0.36149	0.83729	0.14238	0.68713
NCOA2	6	0.99701	1.0569	0.1624	0.72866	0.29057	0.68713
NO66	5	0.40391	1.0122	0.64249	0.93696	0.31146	0.68713
NSD1	48	0	0	0.85779	0.97954	1	1
NSD2	6	0.22182	0.52687	0.81911	0.97693	0.59828	0.7962
NSD3	5	0.55698	0.77946	0.50228	0.90194	0.43571	0.69827
PADI4	8	-0.23869	-0.5717	0.63311	0.93333	0.56753	0.77486
PCAF	5	0.22372	0.54158	0.82793	0.97736	0.58811	0.79009
PHF2	12	-0.2113	-0.76566	0.60267	0.92452	0.44388	0.70285
PHF8	11	0.53107	1.1349	0.3558	0.83707	0.25641	0.68713
PhIP	15	0.50648	1.4309	0.3083	0.8221	0.15245	0.68713
PRMT1	5	-2.5267	-3.3616	0.014505	0.33117	0.00077494	0.018044
PRMT2	6	-0.27824	-0.588	0.6496	0.93893	0.55653	0.77008
PRMT3	6	-0.62624	-1.3423	0.36974	0.84498	0.17949	0.68713
PRMT5	6	-2.5835	-4.7455	0.014221	0.33113	2.0796e-06	0.00010533
PRMT6	3	1.1386	0.77171	0.25	0.80127	0.44028	0.70174
PRMT7	5	0.93787	1.1313	0.22298	0.78166	0.25791	0.68713
PRMT8	8	1.2029	0.99628	0.041524	0.46965	0.31912	0.68713
PRMT9	5	0.38336	0.91572	0.65956	0.94001	0.35981	0.68713
RAD54L	6	0.84852	1.0153	0.23919	0.78839	0.30998	0.68713
RAD54L2	8	0.35354	0.79156	0.624	0.93045	0.42862	0.69752
SETD1A	7	-2.46	-2.0676	0.013936	0.33113	0.038674	0.33165
SETD1B	7	-0.82506	-1.9966	0.21928	0.77722	0.045864	0.36901
SETD2	7	-0.37936	-0.81748	0.52218	0.90467	0.41365	0.69312
SETD4	5	0.092901	0.23783	0.97127	0.99447	0.81201	0.90482
SETD5	7	0.22775	0.47823	0.78612	0.97493	0.63248	0.814
SETD6	7	-0.40406	-1.2251	0.50313	0.90213	0.22052	0.68713
SETD7	9	0.052651	0.13236	0.99317	0.99743	0.8947	0.94382
SETD8	5	-4.6734	-6.6776	0.0096701	0.3254	2.4283e-11	2.5112e-09
SETMAR	5	0.8327	1.2001	0.28612	0.81869	0.23011	0.68713
SHPRH	21	0.34272	1.3262	0.42264	0.86814	0.18477	0.68713
SIRT1	7	1.164	1.0528	0.064278	0.53302	0.29245	0.68713
SIRT2	9	0.51678	1.0474	0.41752	0.86659	0.29492	0.68713
SIRT3	5	-0.54972	-1.1522	0.47071	0.89305	0.24922	0.68713
SIRT4	6	-1.6989	-3.8756	0.040387	0.46965	0.00010636	0.0033691
SIRT5	6	0.58485	1.2292	0.43146	0.87414	0.21898	0.68713
SIRT6	10	0.47062	1.064	0.44425	0.88106	0.28734	0.68713
SIRT7	10	-0.74264	-2.0449	0.17747	0.73934	0.040864	0.3429
SMARCA2	13	0.1383	0.46531	0.87429	0.9807	0.64171	0.81659
SMARCA4	17	0.17039	0.47672	0.77247	0.97457	0.63356	0.814
SMARCAD1	5	1.6901	0.80153	0.018771	0.37079	0.42282	0.69484
SMARCAL1	6	1.2237	1.0351	0.076223	0.58442	0.3006	0.68713
SMYD1	4	0.64976	0.74288	0.47582	0.89305	0.45756	0.70913
SMYD2	3	0.2821	0.36469	0.8157	0.97551	0.71534	0.85666
SMYD3	8	-0.24304	-0.64767	0.62884	0.93255	0.5172	0.74514
SMYD4	6	-0.38357	-0.79438	0.55575	0.90683	0.42697	0.69728
SMYD5	9	0.048857	0.20137	0.99061	0.99743	0.84041	0.91567
SRCAP	6	-2.1603	-3.633	0.01934	0.37363	0.00028017	0.0075195
SUV39H1	15	-0.60274	-2.2371	0.16809	0.73221	0.025282	0.24761
SUV39H2	15	0.91936	1.6658	0.042378	0.47452	0.095754	0.59377
SUV420H1	7	1.0178	1.1159	0.11433	0.66502	0.26444	0.68713
SUV420H2	6	-1.1596	-2.4626	0.12685	0.67368	0.013792	0.1581
TAF1	9	-0.32697	-0.92585	0.51906	0.90467	0.35453	0.68713
TET1	16	0.33371	1.1647	0.52218	0.90467	0.24414	0.68713
TET2	12	0.00074232	0.0034583	0.91325	0.9874	0.99724	1
TET3	18	0.52148	1.5413	0.24118	0.79252	0.12323	0.66974
TRIM24	24	0.72293	2.0758	0.052048	0.50833	0.037912	0.32752
TRIM28	28	-26.838	-81.795	0	0	0	0
TRIM33	27	-0.27837	-1.5026	0.35836	0.83707	0.13295	0.68713
TRIM66	15	0.4022	1.4152	0.42406	0.86888	0.157	0.68713
UTY	5	1.3926	0.94359	0.05802	0.51852	0.34538	0.68713
ZMYND11	19	0.79924	1.7479	0.049772	0.50562	0.080476	0.5416
ZMYND8	20	-0.14423	-0.58311	0.62514	0.93136	0.55982	0.77192
ABTB1	12	-0.32651	-0.90462	0.46303	0.89179	0.36567	0.68713
ABTB2	6	-0.68109	-0.98563	0.33561	0.83707	0.32431	0.68713
AKAP1	6	0.5867	0.92272	0.4289	0.87269	0.35615	0.68713
ALG13	11	-0.28649	-0.78056	0.51735	0.90467	0.43506	0.69809
ANKFY1	6	-0.85599	-1.6015	0.24061	0.79139	0.10927	0.6331
ARID4B	12	0.18198	0.55688	0.80375	0.97493	0.57761	0.78081
BAHCC1	6	-0.61671	-1.3049	0.376	0.84498	0.19193	0.68713
BAHD1	6	-2.3707	-3.6599	0.015927	0.34146	0.00025234	0.0069237
BDP1	6	-1.942	-3.5012	0.025597	0.4	0.00046317	0.011801
BTBD1	6	0.70855	1.3925	0.3322	0.83668	0.16378	0.68713
BTBD11	6	0.50459	0.98378	0.49915	0.90046	0.32522	0.68713
BTBD17	6	-0.83482	-1.8325	0.25313	0.80282	0.066878	0.48335
BTBD18	6	0.59052	1.0974	0.42691	0.87123	0.27247	0.68713
BTBD19	6	0.625	1.0882	0.39619	0.84939	0.27651	0.68713
BTBD2	6	1.0341	1.0879	0.14534	0.70839	0.27665	0.68713
BTBD3	6	-0.95662	-1.9026	0.19937	0.7633	0.057097	0.42497
BTBD6	6	0.20071	0.43549	0.843	0.97858	0.66321	0.82954
BTBD7	12	0.78886	1.4505	0.12742	0.67368	0.14691	0.68713
BTBD8	12	1.091	1.3973	0.025313	0.3991	0.16231	0.68713
BTBD9	6	-0.22853	-0.57683	0.69909	0.94867	0.56405	0.77412
C17orf49	6	-0.77549	-1.7445	0.28612	0.81869	0.081071	0.54398
CBX1	6	-0.32646	-0.62352	0.60438	0.92512	0.53294	0.75375
CBX2	6	0.2554	0.47515	0.7847	0.97493	0.63468	0.814
CBX3	6	0.16032	0.29735	0.88908	0.98333	0.7662	0.88329
CBX4	6	-1.462	-2.4591	0.064278	0.53302	0.013927	0.1589
CBX5	6	-0.16844	-0.3059	0.75654	0.96695	0.75968	0.87955
CBX6	6	-0.84599	-1.3118	0.24829	0.80127	0.18959	0.68713
CBX7	6	-1.6947	-2.5503	0.040671	0.46965	0.010762	0.13184
CBX8	6	0.86144	0.94345	0.2318	0.78744	0.34545	0.68713
CCIN	6	0.98255	0.95603	0.16894	0.73221	0.33906	0.68713
CDY2A	6	1.0039	1.0449	0.15899	0.72503	0.29608	0.68713
CDYL	6	-1.8323	-3.4857	0.030717	0.42802	0.00049087	0.012417
CDYL2	6	0.57234	0.78707	0.44312	0.88106	0.43124	0.69752
CRAMP1	6	-1.4781	-2.8468	0.061149	0.51932	0.0044156	0.070611
CXXC1	12	-2.4939	-6.4181	0.0017065	0.2069	1.3802e-10	1.3865e-08
CXXC4	6	-0.15383	-0.27886	0.77332	0.97457	0.78035	0.88851
CXXC5	6	-0.65407	-1.3395	0.35353	0.83707	0.18039	0.68713
DIDO1	6	-1.7217	-3.1533	0.038111	0.46758	0.0016146	0.032626
DMAP1	6	-3.5926	-5.7514	0.010808	0.3254	8.8506e-09	7.7797e-07
DNMT1	15	-1.7637	-4.9108	0.0028441	0.2439	9.0687e-07	5.1429e-05
DNMT3A	6	0.54292	1.1285	0.46957	0.89305	0.25909	0.68713
DNMT3B	12	-0.21331	-0.65138	0.59983	0.92382	0.5148	0.74456
DPF1	12	0.21444	0.61523	0.75142	0.96529	0.5384	0.7574
DPF2	12	-0.10496	-0.31028	0.74801	0.96409	0.75635	0.8788
DPF3	6	0.3484	0.72534	0.67662	0.94388	0.46824	0.71394
ELMSAN1	6	0.20941	0.43008	0.83362	0.97736	0.66714	0.83121
ENC1	6	-0.61418	-1.5859	0.37799	0.84498	0.11276	0.64221
FBXL19	31	-1.1118	-4.5021	0.0011377	0.2069	6.7291e-06	0.00028853
FMR1	6	0.067349	0.15098	0.98834	0.99743	0.87999	0.93657
FXR1	6	-0.60491	-1.6798	0.38311	0.84678	0.09299	0.58489
FXR2	6	-0.39679	-1.3	0.54437	0.90683	0.1936	0.68713
G2E3	22	-0.082963	-0.39435	0.72184	0.95994	0.69333	0.84585
GAN	6	-0.099313	-0.1903	0.83589	0.97739	0.84907	0.9197
GDAP2	6	-1.0942	-2.3713	0.14903	0.71088	0.017727	0.19003
GLYR1	6	-0.10065	-0.21931	0.83504	0.97736	0.82641	0.90691
GMCL1	6	-0.60273	-1.2065	0.38367	0.84678	0.22763	0.68713
GON4L	6	-1.6033	-3.2534	0.048635	0.50562	0.0011405	0.024906
H2AFY	6	0.40638	0.64577	0.60865	0.92543	0.51843	0.74514
H2AFY2	6	1.0838	0.79675	0.12344	0.67368	0.4256	0.696
HDGF	6	-0.68381	-1.5196	0.33447	0.83707	0.12862	0.68563
HDGFL1	6	0.047323	0.099693	0.98976	0.99743	0.92059	0.96153
IBTK	12	0.36378	0.93172	0.52844	0.90467	0.35148	0.68713
ING1	6	-2.902	-4.6638	0.011661	0.3254	3.1037e-06	0.0001455
ING2	6	0.77938	0.91357	0.28214	0.81869	0.36094	0.68713
ING3	6	-1.2286	-2.7446	0.10552	0.63966	0.0060589	0.086598
ING4	6	0.68826	0.92855	0.34528	0.83707	0.35312	0.68713
ING5	6	-0.35612	-0.92589	0.57736	0.91236	0.3545	0.68713
INTS12	6	0.54949	0.81215	0.46331	0.89179	0.41671	0.69405
IPP	6	-1.1403	-2.3895	0.13311	0.68521	0.01687	0.1834
IVNS1ABP	6	1.0329	1.0837	0.14619	0.70839	0.2785	0.68713
