Gene	sgRNA	c114|beta	c114|z	c114|p-value	c114|fdr	c114|wald-p-value	c114|wald-fdr
ZNF585B	6	0.15787	1.1791	0.32736	0.69379	0.23836	0.45155
ZNF586	6	0.35555	1.8191	0.048635	0.28836	0.068895	0.31348
ZNF587	6	0.14447	1.5536	0.3595	0.71719	0.12027	0.34948
ZNF589	6	-0.11071	-1.2743	0.81428	0.94419	0.20257	0.41286
ZNF592	8	0.3998	1.7552	0.013936	0.13351	0.079225	0.32412
ZNF593	6	-0.065737	-0.69687	0.96217	0.98659	0.48588	0.67524
ZNF594	6	0.0872	0.84721	0.5256	0.8206	0.39688	0.6039
ZNF596	6	-0.39348	-1.8656	0.20904	0.58057	0.062093	0.30442
ZNF597	6	0.19795	1.1578	0.24061	0.61822	0.24696	0.45957
ZNF599	6	0.32876	1.6142	0.066837	0.35878	0.10649	0.34236
ZNF600	6	-0.079128	-0.30016	0.91581	0.97077	0.76406	0.86069
ZNF606	6	0.16975	1.0974	0.29892	0.66858	0.27245	0.48042
ZNF607	6	0.054344	0.71936	0.62628	0.87063	0.47192	0.6645
ZNF610	6	0.22154	1.8789	0.19738	0.57261	0.060264	0.29928
ZNF611	6	0.35111	1.612	0.051195	0.29605	0.10695	0.34236
ZNF613	6	0.18093	1.9426	0.27389	0.64372	0.052064	0.28449
ZNF614	6	0.28105	1.3914	0.11234	0.45805	0.1641	0.38215
ZNF615	6	0.25996	1.7033	0.13879	0.5	0.08852	0.33303
ZNF616	6	0.10416	0.80129	0.47696	0.79743	0.42297	0.62371
ZNF619	6	-0.025327	-0.19468	0.8996	0.96543	0.84564	0.91486
ZNF620	6	-0.077678	-1.0742	0.92008	0.97176	0.28272	0.48991
ZNF621	7	0.21538	1.2057	0.18146	0.5671	0.22794	0.43866
ZNF623	6	0.22523	1.0912	0.19312	0.57191	0.2752	0.48235
ZNF624	6	0.23372	1.2163	0.17947	0.5671	0.22386	0.4348
ZNF625	6	0.27689	1.504	0.11576	0.45955	0.13257	0.35749
ZNF626	5	0.23634	1.8179	0.20791	0.57878	0.069076	0.31348
ZNF627	6	0.21667	1.3738	0.20506	0.57778	0.16951	0.3856
ZNF628	6	0.40452	1.4956	0.027873	0.21538	0.13475	0.35769
ZNF629	6	-0.028365	-0.26311	0.91183	0.96917	0.79247	0.8773
ZNF630	6	0.31132	1.6609	0.081627	0.39696	0.09673	0.33815
ZNF639	6	-0.55741	-2.6349	0.083333	0.39973	0.0084168	0.099978
ZNF641	6	-0.027221	-0.29727	0.90671	0.96635	0.76626	0.86214
ZNF646	6	0.0013818	0.010432	0.80347	0.94237	0.99168	0.99849
ZNF648	6	0.077213	1.0192	0.55631	0.83412	0.30813	0.51725
ZNF649	6	0.22707	1.4815	0.18885	0.56888	0.13848	0.3599
ZNF652	6	-0.02155	-0.24098	0.8851	0.96257	0.80957	0.89231
ZNF653	6	0.053361	0.86516	0.62884	0.87063	0.38695	0.59411
ZNF655	6	-0.096895	-1.0672	0.85666	0.95847	0.28589	0.49373
ZNF658	5	0.32078	1.3449	0.096132	0.42839	0.17866	0.39402
ZNF660	6	0.10962	0.82189	0.46359	0.79175	0.41114	0.61776
ZNF662	6	-0.0027021	-0.024779	0.81712	0.94419	0.98023	0.99437
ZNF664	6	0.28234	1.6384	0.11121	0.45805	0.10134	0.33815
ZNF665	6	0.31736	1.7646	0.07537	0.37642	0.07763	0.32305
ZNF667	6	0.36486	1.6358	0.043231	0.26998	0.10188	0.33815
ZNF668	6	-0.19362	-1.3836	0.57366	0.84477	0.16647	0.38472
ZNF669	6	-0.0062002	-0.054839	0.83077	0.94899	0.95627	0.98081
ZNF670	6	0.14323	0.75531	0.36348	0.72041	0.45007	0.64615
ZNF671	6	0.17289	0.89563	0.29352	0.66581	0.37045	0.57909
ZNF672	6	-0.499	-2.4022	0.1149	0.45805	0.016297	0.15
ZNF674	6	0.16907	1.9244	0.30176	0.67109	0.054299	0.28591
ZNF675	6	0.31637	1.5951	0.076223	0.37907	0.1107	0.34586
ZNF676	6	0.39614	1.8057	0.029579	0.22175	0.07097	0.31507
ZNF677	6	0.2464	1.2967	0.15785	0.53647	0.19475	0.40517
ZNF678	5	0.25802	1.4601	0.17036	0.5536	0.14425	0.36436
ZNF679	4	0.016899	0.084611	0.81797	0.94419	0.93257	0.9644
ZNF680	5	0.32474	1.6891	0.091866	0.42353	0.091196	0.33303
ZNF681	5	0.24061	1.6216	0.19966	0.57306	0.10488	0.34051
ZNF682	6	0.29467	1.5426	0.096132	0.42839	0.12293	0.3533
ZNF683	6	-0.17485	-1.214	0.62344	0.8695	0.22474	0.4348
ZNF684	6	-0.084618	-0.80048	0.89818	0.96543	0.42343	0.62371
ZNF687	7	-0.3906	-1.936	0.19027	0.56888	0.052873	0.28487
ZNF688	6	-0.12202	-0.93623	0.7773	0.93022	0.34916	0.55911
ZNF689	6	0.13255	0.94914	0.3959	0.74827	0.34255	0.55286
ZNF691	6	-0.17118	-0.84883	0.6351	0.87417	0.39598	0.60299
ZNF692	4	-0.59139	-2.2196	0.13652	0.49587	0.026447	0.19869
ZNF695	5	0.32545	1.6945	0.091297	0.42353	0.090165	0.33303
ZNF696	6	-0.51407	-2.2601	0.10865	0.45805	0.023818	0.18981
ZNF697	6	0.30383	1.4842	0.090728	0.42252	0.13775	0.3599
ZNF699	6	-0.53181	-1.9846	0.099261	0.43571	0.04719	0.27327
ZNF7	6	-0.09104	-0.5498	0.876	0.96137	0.58246	0.74351
ZNF70	6	0.05119	0.30935	0.6351	0.87417	0.75705	0.85699
ZNF700	6	0.47538	1.7991	0.0096701	0.10119	0.072008	0.31719
ZNF701	4	-0.082579	-0.86534	0.8979	0.96543	0.38685	0.59411
ZNF703	6	0.13172	0.81301	0.39903	0.74827	0.41621	0.62061
ZNF705A	6	0.4267	1.2745	0.023606	0.19668	0.20249	0.41286
ZNF705D	6	0.4763	1.6902	0.0093857	0.099398	0.090986	0.33303
ZNF705G	6	0.12467	1.1671	0.41951	0.76544	0.24317	0.45573
ZNF706	4	-0.54556	-2.1048	0.16581	0.54588	0.035313	0.23475
ZNF707	6	-0.098481	-0.3567	0.8521	0.95627	0.72132	0.83145
ZNF708	6	0.23561	1.9207	0.17491	0.56018	0.054775	0.28653
ZNF709	6	0.21246	1.4356	0.21274	0.58255	0.15112	0.3708
ZNF71	6	0.19316	1.6865	0.25057	0.6257	0.091695	0.33375
ZNF710	6	0.023444	0.12716	0.72867	0.91467	0.89881	0.9428
ZNF711	6	0.3897	1.8901	0.032423	0.23313	0.058751	0.29573
ZNF713	6	-0.082506	-1.0889	0.90415	0.96543	0.27622	0.48342
ZNF714	5	0.42025	1.6326	0.03413	0.23904	0.10256	0.33815
ZNF716	5	0.18803	1.0518	0.30176	0.67109	0.29287	0.50182
ZNF717	6	0.18297	0.97125	0.27019	0.64189	0.33142	0.54174
ZNF726	6	0.30158	1.7719	0.09215	0.42353	0.076412	0.32108
ZNF732	6	-0.044115	-0.30564	0.96217	0.98659	0.75988	0.85799
ZNF736	5	-0.055223	-0.26418	0.99659	0.99744	0.79164	0.87666
ZNF737	5	0.49441	1.5055	0.014505	0.13747	0.13221	0.35749
ZNF74	6	-0.038548	-0.18124	0.94312	0.97936	0.85618	0.92172
ZNF740	7	-0.23058	-2.2184	0.46388	0.79175	0.026528	0.19887
ZNF746	6	0.049883	0.58471	0.63993	0.87486	0.55874	0.72977
ZNF749	6	0.21437	1.8823	0.20705	0.57778	0.059797	0.29902
ZNF75A	6	0.35391	1.665	0.049204	0.28978	0.095905	0.33786
ZNF75D	6	0.13509	1.2594	0.38908	0.74538	0.20788	0.41811
ZNF76	7	-0.26096	-1.7817	0.39733	0.74827	0.074792	0.31943
ZNF763	6	-0.11391	-1.081	0.80461	0.94237	0.27968	0.48706
ZNF764	6	0.035286	0.19935	0.68828	0.8963	0.84199	0.91231
ZNF765	4	0.61035	1.3401	0.0068259	0.07767	0.1802	0.39479
ZNF766	6	0.18061	0.84085	0.27389	0.64372	0.40043	0.60765
ZNF768	6	0.092692	0.78161	0.50768	0.80806	0.43444	0.63567
ZNF77	6	0.037466	0.39946	0.67975	0.89013	0.68956	0.80858
ZNF770	6	-0.21668	-1.5549	0.52162	0.81802	0.11997	0.34948
ZNF771	6	0.11103	1.2521	0.45933	0.78857	0.21053	0.42083
ZNF772	8	0.10821	0.766	0.3942	0.74757	0.44368	0.64012
ZNF773	6	0.37901	1.69	0.037258	0.25048	0.091035	0.33303
ZNF774	6	-0.12684	-1.1381	0.76365	0.92714	0.25508	0.46421
ZNF775	6	0.12957	1.328	0.40643	0.75316	0.18418	0.39861
ZNF776	6	0.37747	1.7636	0.037827	0.25189	0.077799	0.32305
ZNF777	6	-0.21002	-1.0238	0.53555	0.82567	0.30593	0.51602
ZNF778	6	-0.017335	-0.1772	0.87144	0.96137	0.85935	0.92315
ZNF780A	6	0.29937	1.9406	0.093572	0.42397	0.052312	0.28449
ZNF780B	6	0.19939	1.3207	0.23777	0.61527	0.1866	0.39957
ZNF781	6	0.2932	1.6104	0.098123	0.43396	0.10732	0.34303
ZNF782	6	0.15097	0.87549	0.34386	0.70619	0.38131	0.58825
ZNF783	6	-0.018514	-0.15394	0.87543	0.96137	0.87765	0.93276
ZNF784	6	0.21383	1.5621	0.21018	0.58143	0.11827	0.34858
ZNF785	6	0.20832	1.4153	0.22071	0.59418	0.15699	0.37371
ZNF786	6	0.10779	0.69333	0.46729	0.79305	0.4881	0.67741
ZNF787	6	-0.1767	-1.7293	0.6186	0.86659	0.083758	0.32833
ZNF789	1	0.55106	0.53284	0.18487	0.5671	0.59415	0.74777
ZNF79	6	0.17553	1.1464	0.28356	0.65365	0.25163	0.46136
ZNF790	6	0.26987	1.6915	0.12429	0.4704	0.090741	0.33303
ZNF791	6	0.2004	1.4188	0.23521	0.61259	0.15595	0.37253
ZNF792	6	0.055346	0.62746	0.6223	0.86894	0.53036	0.70983
ZNF793	6	0.094387	1.0257	0.50256	0.80518	0.30503	0.51561
ZNF799	6	0.24566	1.7166	0.15842	0.53647	0.086052	0.33087
ZNF8	6	-0.052638	-0.94827	0.99005	0.99599	0.34299	0.55319
ZNF80	6	-0.048593	-0.9284	0.97838	0.99193	0.3532	0.56244
ZNF800	5	0.1989	1.334	0.28015	0.6504	0.18222	0.39695
ZNF805	6	0.0056745	0.032157	0.78612	0.93665	0.97435	0.99152
ZNF808	6	0.39273	1.5982	0.031001	0.22727	0.10999	0.3454
ZNF81	6	0.34596	1.8137	0.052901	0.30343	0.069726	0.3143
ZNF813	6	-0.15415	-0.69604	0.67776	0.88955	0.4864	0.67557
ZNF814	6	0.34455	1.9402	0.055176	0.3119	0.052354	0.28449
ZNF816	4	0.1746	1.4357	0.38965	0.74538	0.15109	0.3708
ZNF821	6	0.11961	0.93078	0.43629	0.77553	0.35196	0.56174
ZNF823	6	-0.024926	-0.10291	0.89818	0.96543	0.91803	0.95554
ZNF827	6	0.15449	0.71549	0.3376	0.70544	0.4743	0.6668
ZNF83	6	0.15752	1.5027	0.32793	0.69416	0.13291	0.35749
ZNF831	6	0.057954	0.51636	0.61576	0.86659	0.6056	0.7537
ZNF836	6	0.21024	1.3112	0.21701	0.58783	0.18977	0.40136
ZNF837	6	-0.1335	-0.91797	0.74431	0.91889	0.35863	0.568
ZNF84	6	0.15869	1.1216	0.3248	0.6917	0.26202	0.46982
ZNF841	6	0.39805	1.822	0.028726	0.21909	0.068454	0.31348
ZNF844	6	0.3224	1.8082	0.07281	0.37318	0.070572	0.31507
ZNF845	5	0.48962	1.626	0.015074	0.14209	0.10395	0.33935
ZNF846	6	-0.017436	-0.19355	0.87201	0.96137	0.84653	0.91553
ZNF85	6	0.41611	1.5348	0.025882	0.20588	0.12482	0.35497
ZNF852	6	0.23772	1.6658	0.17036	0.5536	0.095755	0.33786
ZNF860	4	0.031968	0.14811	0.7756	0.92918	0.88226	0.93575
ZNF865	6	-0.029748	-0.92458	0.91638	0.97077	0.35518	0.56381
ZNF878	6	0.21922	1.2711	0.2008	0.57539	0.20368	0.41294
ZNF879	6	0.21772	1.5859	0.20307	0.57778	0.11277	0.34778
ZNF880	5	0.25233	1.6529	0.18146	0.5671	0.098351	0.33815
ZNF90	5	0.29327	1.6506	0.12429	0.4704	0.098814	0.33815
ZNF91	5	0.18699	0.98947	0.30347	0.67234	0.32243	0.53214
ZNF92	5	0.40033	1.6459	0.040387	0.26199	0.099776	0.33815
ZNF93	6	0.48038	1.7756	0.008248	0.090062	0.075793	0.31953
ZNF98	6	-0.1581	-0.76865	0.66724	0.88662	0.4421	0.63955
ZNF99	6	0.41375	1.5001	0.026166	0.20721	0.13359	0.35749
ZPR1	9	-1.6797	-4.39	0	0	1.1334e-05	0.00064275
ZSCAN1	6	-0.21205	-1.5102	0.53129	0.82255	0.13098	0.35686
ZSCAN10	6	-0.21233	-1.1796	0.53043	0.82231	0.23815	0.45139
ZSCAN12	6	0.11596	0.51544	0.44681	0.77965	0.60625	0.7537
ZSCAN16	6	-0.036408	-0.45763	0.93601	0.97511	0.64722	0.77994
ZSCAN2	6	0.032733	0.17381	0.69681	0.9004	0.86202	0.92404
ZSCAN20	19	0.15647	1.8121	0.082765	0.39918	0.069968	0.31459
ZSCAN21	6	-0.10942	-0.28859	0.81655	0.94419	0.77289	0.86655
ZSCAN22	6	-0.13643	-0.88879	0.73464	0.91549	0.37412	0.58254
ZSCAN23	6	-0.22675	-1.4999	0.49716	0.80518	0.13364	0.35749
ZSCAN25	6	-0.17305	-1.1971	0.62799	0.87063	0.23127	0.44264
ZSCAN26	6	0.10783	1.266	0.46729	0.79305	0.20551	0.41551
ZSCAN29	7	-0.012529	-0.082295	0.84414	0.95191	0.93441	0.96601
ZSCAN30	6	0.11778	1.1076	0.44283	0.77855	0.26803	0.47572
ZSCAN31	6	-0.064564	-0.62604	0.96559	0.9875	0.53129	0.71054
ZSCAN32	6	0.16045	0.96374	0.31911	0.68624	0.33518	0.54484
ZSCAN4	6	-0.42	-2.232	0.18288	0.5671	0.025616	0.19667
ZSCAN5A	6	-0.21392	-0.83804	0.52873	0.82208	0.40201	0.60925
ZSCAN5B	6	0.049499	0.40451	0.64107	0.87486	0.68584	0.80595
ZSCAN9	7	0.13988	1.1315	0.34329	0.70544	0.25784	0.46543
ZXDA	6	0.080246	0.70604	0.54579	0.82952	0.48016	0.673
ZXDB	6	0.3932	1.8359	0.030717	0.22594	0.066367	0.31064
ZXDC	6	-0.17172	-1.1456	0.63197	0.87211	0.25197	0.46142
ZZZ3	12	-0.95975	-3.9481	0	0	7.8765e-05	0.0031117
ACAT1	5	0.35884	1.5736	0.062571	0.34215	0.11558	0.34803
ACTR	5	-0.45993	-2.0564	0.18999	0.56888	0.039746	0.2469
ASH1L	24	0.35596	2.8987	0	0	0.0037476	0.058304
ATAD2	6	0.018669	0.14007	0.74516	0.91898	0.8886	0.93776
ATAD2B	6	-0.28946	-2.0629	0.3777	0.73451	0.039125	0.24434
ATAT1	7	-0.17686	-1.0237	0.60466	0.86143	0.306	0.51602
ATRX	13	-0.41878	-2.9522	0.060865	0.3349	0.0031548	0.051117
BAZ1A	14	0.21275	1.7533	0.059158	0.32859	0.079551	0.32412
BAZ1B	12	-0.41207	-2.8056	0.071672	0.37168	0.0050217	0.068969
BAZ2A	18	-0.0046781	-0.047075	0.67093	0.88784	0.96245	0.98315
BAZ2B	18	0.18087	2.2554	0.053185	0.30357	0.024111	0.19079
BPTF	17	-1.4108	-6.0739	0	0	1.2482e-09	2.5611e-07
BRD1	24	0.18203	2.0916	0.02446	0.19907	0.036477	0.23801
BRD2	13	-1.4608	-5.559	0	0	2.7132e-08	3.2896e-06
BRD3	13	0.10931	1.4882	0.27389	0.64372	0.1367	0.35967
BRD4	13	-1.3845	-4.7924	0	0	1.6477e-06	0.00012594
BRD8	6	-1.369	-3.7085	0.00056883	0.010526	0.00020849	0.0066041
BRD9	6	0.94356	1.2763	0	0	0.20184	0.4126
BRDT	13	0.017219	0.16692	0.62457	0.8697	0.86743	0.92787
BRPF1	24	0.29499	2.8305	0.00085324	0.014706	0.0046482	0.066167
BRPF3	23	0.11081	1.7913	0.11945	0.46417	0.07324	0.31821
BRWD1	28	0.01107	0.19207	0.47895	0.79764	0.84769	0.91626
BRWD3	17	0.21027	2.3716	0.034983	0.24308	0.01771	0.15823
CARM1	6	-0.21981	-1.2872	0.51394	0.8136	0.19801	0.40906
CECR2	9	0.022736	0.40354	0.67691	0.88955	0.68655	0.80652
CHD1	12	-0.65027	-2.9467	0.0042662	0.053381	0.0032122	0.051808
CHD1L	13	-0.071749	-0.7613	0.95791	0.98422	0.44648	0.64284
CHD2	12	-0.64744	-3.4401	0.0045506	0.056537	0.00058141	0.013921
CHD3	20	0.15432	1.7898	0.073948	0.37536	0.073489	0.31821
CHD4	18	-2.1568	-6.3673	0	0	1.9239e-10	4.8318e-08
CHD5	19	0.053526	0.73464	0.37344	0.73056	0.46256	0.65633
CHD6	17	-0.16893	-1.6423	0.49033	0.80261	0.10053	0.33815
CHD7	16	-0.21787	-1.845	0.32025	0.68659	0.065034	0.30942
CHD8	11	-0.34663	-1.6984	0.15671	0.53495	0.08944	0.33303
CHD9	11	0.10839	1.4823	0.30148	0.67109	0.13826	0.3599
CREBBP	21	1.5073	1.8308	0	0	0.067133	0.31064
DOT1L	12	0.63616	2.2535	0	0	0.02423	0.19083
EHMT1	8	-0.48055	-2.4491	0.084471	0.40189	0.014322	0.14068
EHMT2	7	-0.18043	-1.4289	0.59528	0.85679	0.15303	0.37209
ELP3	7	-1.1426	-3.4914	0.0014221	0.022727	0.00048047	0.012087
EP300	21	-0.60841	-4.7631	0.00085324	0.014706	1.9069e-06	0.00014265
EP400	5	-2.4132	-3.8895	0	0	0.00010046	0.0036794
ERCC6	7	0.078878	0.6541	0.5256	0.8206	0.51305	0.69594
EZH1	16	-0.2056	-1.7624	0.36064	0.71719	0.078004	0.32305
EZH2	19	-0.36824	-3.6339	0.044653	0.27592	0.00027921	0.0080468
GCN5	6	-0.25195	-1.8327	0.4434	0.77855	0.066841	0.31064
GTF3C4	6	-1.0398	-3.2686	0.0042662	0.053381	0.0010809	0.022489
HAT1	11	0.38241	2.5357	0.004835	0.058621	0.011224	0.11958
HBO1	5	1.3518	0.95639	0	0	0.33888	0.54882
HDAC1	8	-0.18342	-2.21	0.56428	0.83868	0.027107	0.19981
HDAC10	7	0.025617	0.20655	0.7153	0.90893	0.83636	0.90817
HDAC11	7	-0.13393	-1.5918	0.74118	0.91761	0.11143	0.34672
HDAC2	5	-0.1037	-0.87656	0.83362	0.94981	0.38073	0.58815
HDAC3	6	-1.9042	-3.7105	0	0	0.00020687	0.0066041
HDAC4	5	0.19372	1.5365	0.29152	0.66386	0.12442	0.35497
HDAC5	6	-0.30648	-1.8544	0.34443	0.70653	0.063687	0.30645
HDAC6	12	-0.24498	-2.0516	0.30802	0.67642	0.040206	0.24888
HDAC7	9	-0.11747	-0.97511	0.76451	0.92722	0.32951	0.53915
HDAC8	6	0.098784	0.96691	0.48976	0.80261	0.33359	0.54376
HDAC9	6	0.13717	1.0204	0.38367	0.73918	0.30756	0.51716
HELLS	6	-0.065907	-0.36192	0.96104	0.98599	0.71741	0.82936
HIF1AN	7	-0.17557	-1.4486	0.60836	0.86424	0.14746	0.36666
HLTF	18	0.16836	2.4733	0.070535	0.36905	0.013387	0.1341
HR	6	0.072093	0.57627	0.56797	0.84013	0.56443	0.73204
HSPBAP1	9	0.2918	1.9956	0.0438	0.27208	0.045979	0.27208
INO80	8	-1.2637	-3.613	0	0	0.00030262	0.0084563
JMJD1C	6	0.44131	1.754	0.017349	0.15762	0.079437	0.32412
JMJD4	7	0.0060153	0.079922	0.77617	0.92918	0.9363	0.96767
JMJD6	4	-0.48464	-2.3046	0.20791	0.57878	0.021186	0.17694
JMJD7	5	0.03947	0.2751	0.71928	0.91073	0.78324	0.8719
JMJD8	6	-0.60221	-2.3187	0.064562	0.34923	0.020413	0.17336
KAT2A	6	-0.30241	-1.7039	0.3541	0.71568	0.088392	0.33303
KAT2B	6	0.23592	1.5663	0.17491	0.56018	0.11729	0.34811
KDM1A	10	-1.1314	-3.8089	0.00028441	0.005618	0.00013957	0.0047157
KDM1B	13	-0.07504	-0.71578	0.94226	0.97931	0.47413	0.6668
KDM2A	42	0	0	0.50341	0.80518	1	1
KDM2B	42	0	0	0.50341	0.80518	1	1
KDM3A	6	-0.34762	-1.9238	0.27275	0.64372	0.054375	0.28591
KDM3B	4	-0.27452	-1.7828	0.46445	0.79195	0.074621	0.31943
KDM4A	31	0.35127	3.7194	0	0	0.00019972	0.0064424
KDM4B	34	-0.07665	-0.93551	0.90415	0.96543	0.34952	0.55911
KDM4C	34	-0.0089875	-0.20286	0.56371	0.83868	0.83924	0.90989
KDM4D	6	0.17728	1.1676	0.28157	0.65217	0.24296	0.45573
KDM6A	4	0.78061	1.215	0.0014221	0.022727	0.22438	0.4348
KDM6B	6	-0.51911	-2.5473	0.10637	0.45278	0.010856	0.11853
KDM7A	11	-0.11961	-1.096	0.7591	0.92674	0.27307	0.48054
KDM8	11	-0.78781	-3.8968	0.003413	0.044776	9.7454e-05	0.0036068
KMT2A	49	0	0	0.50341	0.80518	1	1
KMT2B	46	0	0	0.50341	0.80518	1	1
KMT2C	67	0	0	0.50341	0.80518	1	1
KMT2D	56	0	0	0.50341	0.80518	1	1
MINA	6	0.098223	1.4414	0.49204	0.80428	0.14948	0.3692
MLL1	6	1.2941	1.1292	0	0	0.25882	0.46662
MLL5	9	-0.41494	-2.7428	0.11121	0.45805	0.006091	0.080815
MOF	6	-1.2112	-2.9191	0.0019909	0.030303	0.0035106	0.055104
MORF	6	0.34077	1.7906	0.057452	0.32166	0.073359	0.31821
MOZ	7	0.57747	1.798	0.00085324	0.014706	0.07217	0.31719
NAT10	5	-0.53992	-1.8955	0.13567	0.49584	0.05802	0.29573
NCOA1	6	-0.19276	-1.2051	0.57594	0.84522	0.22817	0.43887
NCOA2	6	0.15872	1.4227	0.32452	0.69152	0.15482	0.37249
NO66	5	-0.10127	-0.94065	0.843	0.95122	0.34688	0.55743
NSD1	48	0	0	0.50341	0.80518	1	1
NSD2	6	-1.3264	-4.0369	0.00085324	0.014706	5.4171e-05	0.0022147
NSD3	5	-0.094619	-0.62847	0.86291	0.95896	0.5297	0.70922
PADI4	8	0.26167	1.8925	0.07992	0.38974	0.058423	0.29573
PCAF	5	0.63327	1.362	0.0028441	0.039216	0.17321	0.38928
PHF2	12	-0.037811	-0.54786	0.87514	0.96137	0.58379	0.74386
PHF8	11	-0.52241	-3.0739	0.035552	0.24462	0.0021128	0.036237
PhIP	15	-0.71504	-4.1222	0.00085324	0.014706	3.7525e-05	0.0016701
PRMT1	5	-2.2342	-3.6066	0	0	0.00031027	0.0084566
PRMT2	6	-0.54134	-2.8662	0.09215	0.42353	0.004154	0.062878
PRMT3	6	0.5826	1.6485	0.0014221	0.022727	0.099243	0.33815
PRMT5	6	-1.3719	-3.5625	0.00056883	0.010526	0.00036732	0.009638
PRMT6	3	0.24216	1.0964	0.32423	0.69133	0.27288	0.48045
PRMT7	5	-0.3473	-1.4949	0.31513	0.68185	0.13495	0.35769
PRMT8	8	0.14568	1.3341	0.2901	0.66148	0.18217	0.39695
PRMT9	5	-0.34345	-2.1405	0.32025	0.68659	0.032317	0.22182
RAD54L	6	-0.22501	-0.84712	0.50313	0.80518	0.39693	0.6039
RAD54L2	8	0.30797	1.8188	0.045222	0.27826	0.068936	0.31348
SETD1A	7	-1.9093	-3.2362	0	0	0.0012114	0.02434
SETD1B	7	-0.39925	-1.6436	0.18089	0.5671	0.10026	0.33815
SETD2	7	-0.29058	-1.7423	0.34016	0.70544	0.081449	0.3268
SETD4	5	0.26872	1.465	0.15728	0.53637	0.14292	0.36309
SETD5	7	-0.16747	-1.1909	0.63225	0.87211	0.23371	0.44513
SETD6	7	-0.10366	-0.55158	0.83504	0.94989	0.58123	0.74313
SETD7	9	-0.050492	-0.52681	0.97213	0.99072	0.59833	0.74991
SETD8	5	-1.2541	-2.3534	0.003413	0.044776	0.018604	0.16518
SETMAR	5	0.093446	1.358	0.55973	0.83602	0.17446	0.39027
SHPRH	21	0.21679	2.5056	0.017634	0.15897	0.012223	0.12685
SIRT1	7	0.067542	1.1552	0.55887	0.83595	0.248	0.46038
SIRT2	9	0.11264	1.0219	0.34869	0.71089	0.30682	0.51666
SIRT3	5	0.099469	0.61159	0.54067	0.82688	0.54081	0.71801
SIRT4	6	-0.27075	-1.9715	0.4087	0.7538	0.04867	0.27468
SIRT5	6	0.16301	1.4417	0.31456	0.68145	0.1494	0.3692
SIRT6	10	0.54134	2.1305	0	0	0.03313	0.22488
SIRT7	10	-0.21449	-1.5826	0.43942	0.77806	0.1135	0.34778
SMARCA2	13	0.12771	1.6813	0.21985	0.59279	0.092703	0.3345
SMARCA4	17	0.62696	2.5315	0	0	0.011357	0.12064
SMARCAD1	5	0.083142	0.72844	0.59044	0.85502	0.46634	0.65956
SMARCAL1	6	-0.091114	-0.60126	0.876	0.96137	0.54767	0.72336
SMYD1	4	0.026763	0.46559	0.79039	0.9379	0.64151	0.77617
SMYD2	3	-0.023053	-0.1265	0.94767	0.98115	0.89933	0.9428
SMYD3	8	0.31244	1.9743	0.041809	0.26786	0.048345	0.27387
SMYD4	6	0.093433	0.70449	0.50427	0.80518	0.48112	0.67369
SMYD5	9	-0.16471	-1.9234	0.59841	0.85773	0.054436	0.28591
SRCAP	6	-2.0659	-3.8619	0	0	0.0001125	0.0040362
SUV39H1	15	0.17965	1.5987	0.082765	0.39918	0.1099	0.3454
SUV39H2	15	0.24712	2.5857	0.029295	0.22175	0.0097173	0.10986
SUV420H1	7	-1.0316	-2.6374	0.0031286	0.042146	0.0083546	0.099914
SUV420H2	6	0.18747	1.7332	0.26109	0.63306	0.083056	0.32811
TAF1	9	-0.66483	-2.0723	0.012514	0.1236	0.038233	0.24189
TET1	16	0.13758	1.2582	0.13538	0.49532	0.2083	0.41811
TET2	12	0.10946	1.3183	0.29579	0.66709	0.18742	0.39957
TET3	18	-0.031556	-0.43037	0.82224	0.94539	0.66693	0.79247
TRIM24	24	0.036244	0.46859	0.37514	0.73156	0.63936	0.77384
TRIM28	28	-1.6317	-7.8782	0	0	3.3222e-15	2.3362e-12
TRIM33	27	-0.15635	-2.4043	0.44994	0.78239	0.016203	0.1499
TRIM66	15	0.047489	0.84628	0.44937	0.78218	0.39739	0.60408
UTY	5	0.17361	1.761	0.33362	0.70324	0.078236	0.32305
ZMYND11	19	0.034637	0.47556	0.44966	0.78229	0.63439	0.76888
ZMYND8	20	-0.18743	-1.758	0.38026	0.73542	0.078741	0.32305
ABTB1	12	-0.12294	-1.6009	0.72554	0.91303	0.10939	0.34494
ABTB2	6	-0.04749	-0.3745	0.97383	0.99132	0.70803	0.82222
AKAP1	6	-0.17032	-1.0293	0.63766	0.87476	0.30332	0.51346
ALG13	11	0.30953	2.2397	0.018203	0.16285	0.025109	0.19431
ANKFY1	6	-0.47235	-1.7605	0.13623	0.49587	0.078323	0.32305
ARID4B	12	-0.063711	-0.50903	0.99659	0.99744	0.61073	0.75557
BAHCC1	6	-0.22228	-1.345	0.50853	0.80868	0.17863	0.39402
BAHD1	6	-0.12378	-0.57767	0.77247	0.92894	0.56349	0.73151
BDP1	6	-0.88767	-2.6897	0.011092	0.11304	0.0071515	0.091255
BTBD1	6	0.093829	0.56519	0.50341	0.80518	0.57195	0.73716
BTBD11	6	-0.094486	-1.2161	0.86405	0.95896	0.22393	0.4348
BTBD17	6	-5.3873e-06	-6.7358e-05	0.8083	0.94419	0.99995	1
BTBD18	6	-0.082324	-0.57787	0.90444	0.96543	0.56335	0.73151
