sgRNA,Gene,Snu-1_clone_23_D=0,Snu-1_clone_23_D=10
JMJD7_e6_77.10,JMJD7,1544,1532
JMJD8_E3_49.6,JMJD8,1566,1080
JMJD8_E4_97.12,JMJD8,1238,802
JMJD8_E5_69.9,JMJD8,1900,1755
JMJD8_E6_120.1,JMJD8,1473,1032
JMJD8_E7_68.4,JMJD8,1648,1691
JMJD8_E9_30.0,JMJD8,680,347
KAT2A_BD_e17_64.2,KAT2A,1149,1107
KAT2A_BD_e17_64.4,KAT2A,696,455
KAT2A_BD_e17_64.6,KAT2A,1216,1308
KAT2A_BD_e18_158.15,KAT2A,1326,1057
KAT2A_BD_e18_158.19,KAT2A,291,203
KAT2A_BD_e18_158.5,KAT2A,552,516
KAT2B_BD_e17_85.0,KAT2B,1931,1817
KAT2B_BD_e17_85.3,KAT2B,1690,1516
KAT2B_BD_e17_85.8,KAT2B,1100,1097
KAT2B_BD_e18_190.12,KAT2B,689,683
KAT2B_BD_e18_190.13,KAT2B,2224,1923
KAT2B_BD_e18_190.14,KAT2B,1693,1837
KDM1A_e11_140.8,KDM1A,1920,853
KDM1A_e13_135.3,KDM1A,346,300
KDM1A_e14_112.1,KDM1A,1618,1467
KDM1A_e15_133.6,KDM1A,1752,575
KDM1A_e16_188.13,KDM1A,694,677
KDM1A_e17_115.1,KDM1A,634,464
KDM1A_e18_128.5,KDM1A,1764,1773
KDM1A_e19_147.2,KDM1A,1130,695
KDM1A_e8_82.0,KDM1A,1335,1151
KDM1A_e9_95.4,KDM1A,1460,1198
KDM1B_e11_138.6,KDM1B,517,432
KDM1B_e12_132.8,KDM1B,977,1049
KDM1B_e13_75.2,KDM1B,1951,2290
KDM1B_e14_117.3,KDM1B,647,599
KDM1B_e15_126.10,KDM1B,636,682
KDM1B_e16_123.4,KDM1B,401,452
KDM1B_e17_153.11,KDM1B,1399,2062
KDM2A_E10_56.0,KDM2A,813,983
KDM2A_E10_56.4,KDM2A,964,839
KDM2A_E8_93.0,KDM2A,1287,1342
KDM2A_E8_93.6,KDM2A,1930,1869
KDM2A_E9_154.1,KDM2A,1037,1138
KDM2A_E9_154.10,KDM2A,2065,2370
KDM2B_e6_107.0,KDM2B,1829,1623
KDM2B_e6_107.3,KDM2B,516,348
KDM2B_e6_107.7,KDM2B,1720,1498
KDM2B_e7_94.10,KDM2B,2569,2354
KDM2B_e7_94.3,KDM2B,1773,1974
KDM3A_e21_131.0,KDM3A,1739,1747
KDM3A_e21_131.1,KDM3A,1016,417
KDM3A_e21_131.13,KDM3A,942,1016
KDM3A_e22_95.1,KDM3A,456,369
KDM3A_e22_95.4,KDM3A,850,1144
KDM3A_e22_95.5,KDM3A,1152,1345
KDM3B_e19_131.11,KDM3B,1602,1392
KDM3B_e19_131.2,KDM3B,1076,1050
KDM3B_e19_131.7,KDM3B,1,1
KDM3B_e20_86.1,KDM3B,702,532
KDM4A_e5_95.0,KDM4A,1855,1908
KDM4A_e6_50.2,KDM4A,1034,1504
KDM4A_e6_50.3,KDM4A,660,582
KDM4A_e7_104.4,KDM4A,2119,1639
KDM4A_e7_104.5,KDM4A,815,778
KDM4A_e8_95.6,KDM4A,1626,1769
KDM4A_e8_95.8,KDM4A,2347,2050
KDM4B_e6_106.0,KDM4B,911,1430
KDM4B_e6_106.11,KDM4B,1450,1418
KDM4B_e7_50.1,KDM4B,712,593
KDM4B_e7_50.4,KDM4B,935,1237
KDM4B_e8_104.11,KDM4B,1811,1832
KDM4B_e8_104.12,KDM4B,1374,1021
KDM4B_e8_104.5,KDM4B,1,1
KDM4B_e9_96.5,KDM4B,597,418
KDM4B_e9_96.6,KDM4B,468,425
KDM4B_e9_96.7,KDM4B,1523,1266
KDM4C_e5_106.1,KDM4C,3044,2309
KDM4C_e5_106.7,KDM4C,2234,1906
KDM4C_e6_50.0,KDM4C,2483,2317
KDM4C_e6_50.1,KDM4C,626,599
KDM4C_e6_50.2,KDM4C,1184,1666
KDM4C_e7_104.5,KDM4C,1841,1523
KDM4C_e7_104.6,KDM4C,2550,2157
KDM4C_e7_104.8,KDM4C,1561,1839
KDM4C_e8_96.1,KDM4C,1025,787
KDM4C_e8_96.5,KDM4C,2631,3010
KDM4D_e3_349.26,KDM4D,1712,1304
KDM4D_e3_349.27,KDM4D,2456,2381
KDM4D_e3_349.33,KDM4D,1631,1462
KDM4D_e3_349.39,KDM4D,1373,1529
KDM4D_e3_349.45,KDM4D,1144,1165
KDM4D_e3_349.63,KDM4D,1266,1080
KDM5A_e11_79.1,KDM5A,1716,1839
KDM5A_e12_163.16,KDM5A,417,370
KDM5A_e12_163.5,KDM5A,2491,2672
KDM5A_e12_163.8,KDM5A,1246,906
KDM5A_e13_120.2,KDM5A,1614,1829
KDM5A_e13_120.7,KDM5A,1853,1585
KDM5B_e11_86.2,KDM5B,2550,2182
KDM5B_e11_86.5,KDM5B,1457,1066
KDM5B_e12_163.12,KDM5B,457,649
KDM5B_e12_163.13,KDM5B,1133,859
KDM5B_e12_163.17,KDM5B,1301,1432
KDM5B_e13_120.0,KDM5B,858,762
KDM5B_e13_120.1,KDM5B,1488,1025
KDM5B_e13_120.2,KDM5B,860,735
KDM5C_e11_95.9,KDM5C,734,602
KDM5C_e12_163.1,KDM5C,1067,879
KDM5C_e12_163.15,KDM5C,440,469
KDM5C_e12_163.18,KDM5C,2032,1466
KDM5C_e13_120.10,KDM5C,1370,1240
KDM5C_e13_120.3,KDM5C,1712,1489
KDM5C_e13_120.6,KDM5C,542,565
KDM5D_e13_79.1,KDM5D,1403,1541
KDM5D_e14_163.1,KDM5D,1531,1429
KDM5D_e14_163.18,KDM5D,912,1046
KDM5D_e14_163.8,KDM5D,970,766
KDM5D_e15_118.1,KDM5D,2320,2452
KDM5D_e15_118.5,KDM5D,1120,1489
KDM5D_e15_118.7,KDM5D,2233,2397
KDM6A_e25_115.7,KDM6A,2568,2478
KDM6A_e25_115.8,KDM6A,1592,1752
KDM6A_e26_188.12,KDM6A,1339,1240
KDM6A_e26_188.17,KDM6A,1896,1492
KDM6B_e18_115.4,KDM6B,1881,1066
KDM6B_e18_115.6,KDM6B,1672,1448
KDM6B_e18_115.7,KDM6B,995,734
KDM6B_e19_188.0,KDM6B,777,887
KDM6B_e19_188.26,KDM6B,1074,923
KDM6B_e19_188.5,KDM6B,920,931
KDM7A_e6_187.15,KDM7A,1126,1187
KDM7A_e6_187.17,KDM7A,1512,1566
KDM7A_e6_187.7,KDM7A,1127,1168
KDM7A_e6_187.8,KDM7A,1013,903
KDM7A_e6_187.9,KDM7A,1186,803
KDM8_e4_133.0,KDM8,422,610
KDM8_e4_133.7,KDM8,1740,1934
KDM8_e4_133.8,KDM8,975,777
KDM8_e5_45.0,KDM8,569,662
KDM8_e5_45.1,KDM8,1143,1083
KDM8_e6_150.10,KDM8,2377,1937
KDM8_e6_150.12,KDM8,2438,2141
KDM8_e6_150.27,KDM8,690,657
KDM8_e7_159.0,KDM8,824,949
KDM8_e7_159.11,KDM8,1335,1228
KDM8_e7_159.7,KDM8,810,928
KMT2A_BD_e16_174.15,KMT2A,1354,1998
KMT2A_BD_e16_174.16,KMT2A,2309,2700
KMT2A_BD_e16_174.22,KMT2A,1341,1778
KMT2A_BD_e17_111.1,KMT2A,1593,2112
KMT2A_BD_e17_111.4,KMT2A,1191,1393
KMT2A_BD_e17_111.6,KMT2A,2465,3471
KMT2A_BD_e18_50.1,KMT2A,604,577
KMT2A_BD_e18_50.2,KMT2A,736,845
KMT2A_BD_e18_50.3,KMT2A,1490,1667
KMT2B_e36_130.0,KMT2B,1307,1315
KMT2B_e36_130.2,KMT2B,539,847
KMT2B_e36_130.3,KMT2B,1760,1233
KMT2B_e37_218.0,KMT2B,1040,1124
KMT2B_e37_218.11,KMT2B,902,428
KMT2B_e37_218.25,KMT2B,1187,1377
KMT2C_e58_117.3,KMT2C,1528,1652
KMT2C_e58_117.5,KMT2C,4531,4418
KMT2C_e58_117.6,KMT2C,1370,1724
KMT2C_e59_74.1,KMT2C,892,635
KMT2C_e59_74.2,KMT2C,1049,1001
KMT2C_e59_74.3,KMT2C,1805,1792
KMT2C_e60_109.0,KMT2C,1704,1558
KMT2C_e60_109.5,KMT2C,177,86
KMT2C_e60_109.7,KMT2C,1735,1604
KMT2D_e50_153.15,KMT2D,471,552
KMT2D_e50_153.16,KMT2D,832,754
KMT2D_e50_153.9,KMT2D,1155,834
KMT2D_e51_74.0,KMT2D,1159,974
KMT2D_e51_74.1,KMT2D,1306,943
KMT2D_e52_109.3,KMT2D,909,499
KMT2D_e52_109.6,KMT2D,300,182
KMT2D_e52_109.8,KMT2D,1472,1005
MINA_e2_254.19,MINA,1477,1329
MINA_e3_120.4,MINA,1,1
MINA_e4_129.12,MINA,1146,1145
MINA_e5_104.4,MINA,1413,1750
MINA_e6_103.8,MINA,943,977
MINA_e7_172.5,MINA,1479,1001
MLL1_e35_130.12,MLL1,1435,2243
MLL1_e35_130.6,MLL1,1888,1592
MLL1_e35_130.8,MLL1,707,1068
MLL1_e36_237.14,MLL1,414,384
MLL1_e36_237.6,MLL1,837,972
MLL1_e36_237.8,MLL1,698,1192
MLL5_e11_105.0,MLL5,2871,2875
MLL5_e11_105.4,MLL5,1338,1197
MLL5_e11_105.5,MLL5,2632,2335
MLL5_e12_118.4,MLL5,1250,1207
MLL5_e12_118.6,MLL5,773,810
MLL5_e12_118.7,MLL5,983,971
MLL5_e13_110.1,MLL5,1417,1205
MLL5_e13_110.2,MLL5,2234,2388
MLL5_e13_110.3,MLL5,1505,1498
MOF_e10_135.9,MOF,1135,1243
MOF_e5_164.14,MOF,2300,2124
MOF_e6_90.7,MOF,1277,1127
MOF_e7_141.6,MOF,728,491
MOF_e8_94.3,MOF,1685,1346
MOF_e9_151.11,MOF,852,755
MORF_e12_162.0,MORF,904,679
MORF_e12_162.8,MORF,2164,2646
MORF_e12_162.9,MORF,1191,1166
MORF_e13_94.8,MORF,731,1040
MORF_e14_210.22,MORF,1023,751
MORF_e14_210.3,MORF,934,875
MOZ_e12_162.1,MOZ,845,850
MOZ_e12_162.7,MOZ,2077,2760
MOZ_e12_162.8,MOZ,1814,2002
MOZ_e13_94.4,MOZ,1280,1541
MOZ_e13_94.5,MOZ,1712,1771
MOZ_e14_210.0,MOZ,1184,1219
MOZ_e14_210.3,MOZ,1425,1350
NAT10_e18_75.1,NAT10,1043,1593
NAT10_e18_75.4,NAT10,1964,1909
NAT10_e18_75.5,NAT10,2650,2223
NAT10_e18_75.6,NAT10,2221,2493
NAT10_e18_75.7,NAT10,726,637
NCOA1_e17_403.2,NCOA1,1628,1928
NCOA1_e17_403.26,NCOA1,981,881
NCOA1_e17_403.31,NCOA1,954,1150
NCOA1_e18_175.12,NCOA1,949,944
NCOA1_e18_175.13,NCOA1,369,421
NCOA1_e18_175.22,NCOA1,2105,1998
NCOA2_e19_235.10,NCOA2,1389,1234
NCOA2_e19_235.14,NCOA2,1503,1326
NCOA2_e19_235.16,NCOA2,956,748
NCOA2_e20_178.17,NCOA2,1653,1711
NCOA2_e20_178.18,NCOA2,1049,1126
NCOA2_e20_178.20,NCOA2,1224,1095
NO66_e1_980.106,NO66,953,980
NO66_e1_980.131,NO66,998,778
NO66_e1_980.160,NO66,790,1082
NO66_e1_980.162,NO66,838,974
NO66_e1_980.7,NO66,1332,1386
NSD1_e19_117.0,NSD1,2386,2752
NSD1_e20_142.13,NSD1,1643,626
NSD1_e20_142.4,NSD1,782,285
NSD1_e20_142.7,NSD1,3746,1835
NSD1_e21_41.0,NSD1,828,1050
NSD1_e21_41.1,NSD1,713,743
NSD2_e19_73.7,NSD2,703,660
NSD2_e19_73.8,NSD2,703,735
NSD2_e20_117.0,NSD2,734,826
NSD2_e20_117.3,NSD2,956,894
NSD2_e21_142.16,NSD2,1284,991
NSD2_e21_142.6,NSD2,1423,1312
NSD3_e20_117.1,NSD3,1208,1264
NSD3_e20_117.2,NSD3,1194,1367
NSD3_e21_142.0,NSD3,1422,1673
NSD3_e21_142.11,NSD3,1749,1617
NSD3_e21_142.4,NSD3,208,123
PADI4_e10_108.0,PADI4,2185,2652
PADI4_e11_155.15,PADI4,806,832
PADI4_e12_145.10,PADI4,842,810
PADI4_e13_103.11,PADI4,1736,1450
PADI4_e14_70.0,PADI4,2480,2722
PADI4_e15_129.1,PADI4,688,895
PADI4_e8_104.8,PADI4,1255,1357
PADI4_e9_112.0,PADI4,1506,1611
PBRM1_BD1_e3_98.0,PBRM1,1813,2246
PBRM1_BD1_e3_98.1,PBRM1,1454,1102
PBRM1_BD1_e3_98.6,PBRM1,2316,2303
PBRM1_BD1_e4_148.0,PBRM1,2559,2278
PBRM1_BD1_e4_148.5,PBRM1,2473,1956
PBRM1_BD1_e4_148.6,PBRM1,730,720
PBRM1_BD1_e5_86.0,PBRM1,518,512
PBRM1_BD1_e5_86.3,PBRM1,427,399
PBRM1_BD1_e5_86.5,PBRM1,757,627
PBRM1_BD2_e6_117.1,PBRM1,1495,1475
PBRM1_BD2_e6_117.2,PBRM1,1380,1303
PBRM1_BD2_e6_117.5,PBRM1,681,708
PBRM1_BD2_e7_69.1,PBRM1,1906,2128
PBRM1_BD2_e7_69.2,PBRM1,2534,2530
PBRM1_BD2_e8_99.1,PBRM1,935,1154
PBRM1_BD2_e8_99.2,PBRM1,1506,1260
PBRM1_BD2_e8_99.4,PBRM1,1298,1519
PBRM1_BD3_e12_158.2,PBRM1,1598,1604
PBRM1_BD3_e12_158.3,PBRM1,1526,1370
PBRM1_BD3_e13_140.1,PBRM1,1042,851
PBRM1_BD3_e13_140.2,PBRM1,1173,1257
PBRM1_BD3_e13_140.4,PBRM1,1448,1233
PBRM1_BD4_e15_277.0,PBRM1,470,497
PBRM1_BD4_e15_277.10,PBRM1,1074,1015
PBRM1_BD4_e15_277.14,PBRM1,755,885
PBRM1_BD5_e17_310.11,PBRM1,935,1182
PBRM1_BD5_e17_310.16,PBRM1,1694,1556
PBRM1_BD5_e17_310.9,PBRM1,1,1
PBRM1_BD6_e17_246.5,PBRM1,1202,1127
PBRM1_BD6_e17_246.7,PBRM1,1817,1724
PBRM1_BD6_e17_246.8,PBRM1,1419,1236
PCAF_e11_118.0,PCAF,1012,1134
PCAF_e11_118.1,PCAF,2915,2969
PCAF_e11_118.7,PCAF,1107,1400
PCAF_e11_118.9,PCAF,2162,2201
PCAF_e12_59.0,PCAF,1248,1307
PHF2_e6_79.6,PHF2,1176,1246
PHF2_e7_163.12,PHF2,1200,1057
PHF2_e7_163.13,PHF2,1474,1088
PHF2_e7_163.9,PHF2,987,987
PHF2_e8_50.1,PHF2,799,1158
PHF2_e8_50.3,PHF2,1181,1089
PHF8_e7_187.10,PHF8,15,1
PHF8_e7_187.12,PHF8,1532,1748
PHF8_e7_187.13,PHF8,1742,1522
PHF8_e7_187.2,PHF8,710,975
PHF8_e7_187.8,PHF8,1064,917
PhIP_BD1_e30_86.1,PhIP,2204,1939
PhIP_BD1_e30_86.7,PhIP,1185,1499
PhIP_BD1_e31_121.0,PhIP,1532,1720
PhIP_BD1_e31_121.12,PhIP,1994,995
PhIP_BD1_e31_121.5,PhIP,1348,1860
PhIP_BD1_e32_126.0,PhIP,248,153
PhIP_BD1_e32_126.4,PhIP,586,654
PhIP_BD1_e32_126.5,PhIP,1748,1814
PhIP_BD2_e35_80.0,PhIP,1985,1850
PhIP_BD2_e35_80.2,PhIP,1473,1065
PhIP_BD2_e35_80.3,PhIP,1350,1504
PhIP_BD2_e36_153.0,PhIP,2180,1794
PhIP_BD2_e36_153.1,PhIP,2511,2364
PhIP_BD2_e36_153.9,PhIP,1203,814
PhIP_BD2_e37_80.0,PhIP,1081,1231
PRDM2_e3_47.0,PRDM2,745,605
PRDM2_e3_47.1,PRDM2,703,728
PRDM2_e4_104.3,PRDM2,1160,1652
PRDM2_e5_153.4,PRDM2,1693,1666
PRDM2_e5_153.5,PRDM2,745,873
PRDM2_e6_63.3,PRDM2,1881,2310
PRDM2_e6_63.7,PRDM2,1179,1234
PRDM8_e8_135.1,PRDM8,1899,1689
PRDM8_e8_135.11,PRDM8,1161,1090
PRDM8_e8_135.12,PRDM8,1621,1744
PRDM8_e9_190.13,PRDM8,950,863
PRDM8_e9_190.8,PRDM8,1141,1218
PRDM8_e9_190.9,PRDM8,1426,1234
PRDM9_e10_135.11,PRDM9,424,478
PRDM9_e8_158.10,PRDM9,1315,1319
PRDM9_e8_158.18,PRDM9,1877,2165
PRDM9_e8_158.7,PRDM9,3231,2760
PRDM9_e9_68.4,PRDM9,994,1056
PRMT1_e4_73.0,PRMT1,1648,1552
PRMT1_e4_73.6,PRMT1,609,431
PRMT1_e4_73.7,PRMT1,998,1286
PRMT1_e6_143.13,PRMT1,882,752
PRMT1_e6_143.14,PRMT1,1126,634
PRMT2_e6_162.10,PRMT2,336,287
PRMT2_e6_162.11,PRMT2,1214,449
PRMT2_e6_162.8,PRMT2,992,800
PRMT2_e7_165.10,PRMT2,1267,466
PRMT2_e7_165.12,PRMT2,330,376
PRMT2_e7_165.21,PRMT2,2308,2427
PRMT3_e10_100.0,PRMT3,2142,2319
PRMT3_e10_100.1,PRMT3,2796,2539
PRMT3_e10_100.2,PRMT3,2590,2554
PRMT3_e9_122.3,PRMT3,1479,1430
PRMT3_e9_122.5,PRMT3,1767,1608
PRMT3_e9_122.6,PRMT3,420,458
PRMT5_e11_123.12,PRMT5,1335,989
PRMT5_e11_123.13,PRMT5,1012,953
PRMT5_e11_123.14,PRMT5,1173,966
PRMT5_e12_106.10,PRMT5,2049,2013
PRMT5_e12_106.3,PRMT5,1461,1311
PRMT5_e12_106.4,PRMT5,1835,1933
PRMT6_e1_281.34,PRMT6,745,522
PRMT6_e1_281.50,PRMT6,790,738
PRMT6_e1_281.6,PRMT6,174,398
PRMT7_e5_73.0,PRMT7,919,942
PRMT7_e5_73.1,PRMT7,2241,1834
PRMT7_e5_73.2,PRMT7,2175,2053
PRMT7_e6_79.2,PRMT7,2546,2578
PRMT7_e6_79.3,PRMT7,2851,1825
PRMT8_e3_68.3,PRMT8,499,567
PRMT8_e3_68.8,PRMT8,2023,2752
PRMT8_e4_64.0,PRMT8,1858,2069
PRMT8_e4_64.1,PRMT8,1441,1568
PRMT8_e4_64.2,PRMT8,852,671
PRMT8_e5_143.10,PRMT8,1497,1519
PRMT8_e5_143.11,PRMT8,1501,1388
PRMT8_e5_143.13,PRMT8,1728,1542
PRMT9_e4_168.0,PRMT9,1712,1735
PRMT9_e4_168.4,PRMT9,1527,1888
PRMT9_e4_168.5,PRMT9,2657,3150
PRMT9_e4_168.6,PRMT9,1015,1372
PRMT9_e4_168.7,PRMT9,2474,2073
RAD54L_D_e7_237.21,RAD54L,1946,1551
RAD54L_D_e8_125.10,RAD54L,1793,1638
RAD54L_D_e9_95.6,RAD54L,168,174
RAD54L_H_e14_124.7,RAD54L,2000,1955
RAD54L_H_e15_79.0,RAD54L,1395,1077
RAD54L_H_e16_180.9,RAD54L,396,604
RAD54L2_D_e10_135.5,RAD54L2,722,859
RAD54L2_D_e7_118.9,RAD54L2,1373,1154
RAD54L2_D_e8_134.9,RAD54L2,774,1002
RAD54L2_D_e9_197.16,RAD54L2,1550,1883
RAD54L2_H_e13_119.0,RAD54L2,1537,1389
RAD54L2_H_e14_119.4,RAD54L2,869,414
RAD54L2_H_e15_100.9,RAD54L2,2254,1784
RAD54L2_H_e16_135.7,RAD54L2,1712,1886
SETD1A_e17_120.4,SETD1A,1,1
SETD1A_e18_138.0,SETD1A,354,220
SETD1A_e18_138.16,SETD1A,1132,817
SETD1A_e18_138.17,SETD1A,973,262
SETD1A_e19_118.2,SETD1A,689,652
SETD1A_e19_118.5,SETD1A,1581,1078
SETD1A_e19_118.6,SETD1A,1420,1359
SETD1B_e15_95.7,SETD1B,1018,1035
SETD1B_e16_138.10,SETD1B,1972,1428
SETD1B_e16_138.11,SETD1B,790,510
SETD1B_e16_138.9,SETD1B,1747,1662
SETD1B_e17_118.1,SETD1B,1682,1445
SETD1B_e17_118.2,SETD1B,2725,2023
SETD1B_e17_118.3,SETD1B,1985,2056
SETD2_e5_124.1,SETD2,1101,1050
SETD2_e5_124.2,SETD2,478,663
SETD2_e5_124.5,SETD2,625,351
SETD2_e6_78.0,SETD2,1550,1675
SETD2_e7_98.0,SETD2,1824,1054
SETD2_e7_98.2,SETD2,919,1017
SETD2_e7_98.3,SETD2,1711,1639
SETD4_e6_175.12,SETD4,812,569
SETD4_e6_175.16,SETD4,1180,999
SETD4_e6_175.19,SETD4,652,609
SETD4_e7_103.0,SETD4,1521,1207
SETD4_e7_103.2,SETD4,1868,2119
SETD5_e10_118.2,SETD5,1150,985
SETD5_e10_118.4,SETD5,1472,1630
SETD5_e10_118.5,SETD5,1220,1016
SETD5_e11_110.0,SETD5,1854,1578
SETD5_e11_110.1,SETD5,1672,1667
SETD5_e9_105.1,SETD5,1052,1118
SETD5_e9_105.2,SETD5,656,578
SETD6_e4_118.10,SETD6,577,484
SETD6_e4_118.16,SETD6,1142,822
SETD6_e4_118.19,SETD6,1720,1853
SETD6_e5_121.11,SETD6,747,325
SETD6_e5_121.2,SETD6,1279,1085
SETD6_e5_121.3,SETD6,1224,1139
SETD6_e6_67.6,SETD6,2401,2020
SETD7_e6_86.0,SETD7,1055,1226
SETD7_e6_86.1,SETD7,756,609
SETD7_e6_86.2,SETD7,158,214
SETD7_e7_158.10,SETD7,1496,1195
SETD7_e7_158.11,SETD7,2209,2222
SETD7_e7_158.13,SETD7,997,1256
SETD7_e8_95.11,SETD7,958,917
SETD7_e8_95.12,SETD7,1506,1306
SETD7_e8_95.8,SETD7,1254,765
SETD8_e7_190.11,SETD8,1003,825
SETD8_e7_190.14,SETD8,856,1025
SETD8_e7_190.18,SETD8,1030,1023
SETD8_e8_158.0,SETD8,650,601
SETD8_e8_158.5,SETD8,697,835
SETDB1_e20_55.0,SETDB1,1380,1387
SETDB1_e20_55.1,SETDB1,803,997
SETDB1_e20_55.3,SETDB1,620,696
SETDB1_e21_89.0,SETDB1,1784,1959
SETDB1_e21_89.8,SETDB1,1468,988
SETDB1_e21_89.9,SETDB1,932,835
SETDB1_e22_45.0,SETDB1,930,964
SETDB1_e22_45.1,SETDB1,815,316
SETDB1_e22_45.2,SETDB1,998,823
SETDB2_e13_63.1,SETDB2,2106,1857
SETDB2_e14_89.3,SETDB2,2453,1957
SETDB2_e14_89.4,SETDB2,1944,1650
SETDB2_e14_89.5,SETDB2,1924,1777
SETMAR_e2_380.19,SETMAR,2373,2193
SETMAR_e2_380.24,SETMAR,1231,1377
SETMAR_e2_380.25,SETMAR,1488,1314
SETMAR_e2_380.4,SETMAR,1675,1182
SETMAR_e2_380.5,SETMAR,1225,1382
SHPRH_H_e26_93.1,SHPRH,946,874
SHPRH_H_e26_93.4,SHPRH,1288,1203
SHPRH_H_e26_93.5,SHPRH,950,750
SHPRH_H_e27_179.10,SHPRH,2539,2594
SHPRH_H_e27_179.16,SHPRH,2118,1956
SHPRH_H_e27_179.9,SHPRH,2203,2014
SIRT1_e4_153.5,SIRT1,1630,1657
SIRT1_e4_153.6,SIRT1,871,1147
SIRT1_e5_148.2,SIRT1,631,785
SIRT1_e5_148.3,SIRT1,1272,1236
SIRT1_e6_80.0,SIRT1,1369,1474
SIRT1_e7_187.11,SIRT1,779,823
SIRT1_e7_187.14,SIRT1,530,945
SIRT2_e10_60.1,SIRT2,448,602
SIRT2_e11_56.0,SIRT2,435,407
SIRT2_e12_77.3,SIRT2,677,867
SIRT2_e13_52.4,SIRT2,840,926
SIRT2_e14_70.3,SIRT2,585,752
SIRT2_e6_107.11,SIRT2,979,815
SIRT2_e7_57.7,SIRT2,2183,2217
SIRT2_e8_69.0,SIRT2,1346,1650
SIRT2_e9_130.10,SIRT2,1248,1398
SIRT3_e3_210.0,SIRT3,1195,1271
SIRT3_e3_210.28,SIRT3,769,833
SIRT3_e4_101.10,SIRT3,777,835
SIRT3_e5_162.21,SIRT3,1388,1519
SIRT3_e6_158.32,SIRT3,593,663
SIRT4_e2_341.15,SIRT4,1360,1205
SIRT4_e2_341.60,SIRT4,1055,1003
SIRT4_e3_210.14,SIRT4,756,674
SIRT4_e3_210.19,SIRT4,345,350
SIRT4_e4_158.10,SIRT4,1040,810
SIRT4_e4_158.9,SIRT4,939,1184
SIRT5_e5_210.25,SIRT5,950,1090
SIRT5_e5_210.7,SIRT5,881,1021
SIRT5_e6_88.0,SIRT5,1213,1581
SIRT5_e7_54.0,SIRT5,1054,1150
SIRT5_e8_124.3,SIRT5,1628,1772
SIRT5_e9_116.7,SIRT5,775,830
SIRT6_e3_183.25,SIRT6,1273,1371
SIRT6_e3_183.4,SIRT6,1240,815
SIRT6_e4_60.2,SIRT6,1262,971
SIRT6_e4_60.3,SIRT6,1218,1295
SIRT6_e5_96.0,SIRT6,1002,1019
SIRT6_e5_96.1,SIRT6,1543,1563
SIRT6_e6_81.6,SIRT6,1427,1267
SIRT6_e6_81.7,SIRT6,697,730
SIRT6_e7_124.0,SIRT6,832,779
SIRT6_e7_124.20,SIRT6,670,519
SIRT7_e4_70.10,SIRT7,617,544
SIRT7_e4_70.2,SIRT7,808,846
SIRT7_e5_73.1,SIRT7,1448,1558
SIRT7_e5_73.8,SIRT7,1161,805
SIRT7_e6_99.10,SIRT7,569,726
SIRT7_e6_99.9,SIRT7,924,766
SIRT7_e7_210.3,SIRT7,879,425
SIRT7_e7_210.4,SIRT7,926,772
SIRT7_e8_81.4,SIRT7,780,786
SIRT7_e8_81.6,SIRT7,1131,1363
SMARCA2_BD_e28_218.0,SMARCA2,1113,1108
SMARCA2_BD_e28_218.15,SMARCA2,842,778
SMARCA2_BD_e28_218.19,SMARCA2,1284,1339
SMARCA2_BD_e29_54.0,SMARCA2,511,614
SMARCA2_BD_e29_54.2,SMARCA2,1196,1016
SMARCA2_BD_e29_54.3,SMARCA2,1441,1280
SMARCA2_D_e15_118.0,SMARCA2,1409,1413
SMARCA2_D_e16_67.2,SMARCA2,1516,1492
SMARCA2_D_e17_111.10,SMARCA2,713,712
SMARCA2_D_e18_135.13,SMARCA2,1140,1182
SMARCA2_H_e23_167.0,SMARCA2,1328,1118
SMARCA2_H_e24_164.7,SMARCA2,1537,1174
SMARCA2_H_e25_59.1,SMARCA2,1665,1474
SMARCA4_BD_e31_52.1,SMARCA4,1045,1229
SMARCA4_BD_e32_109.6,SMARCA4,727,559
SMARCA4_BD_e32_109.8,SMARCA4,1061,1462
SMARCA4_BD_e32_109.9,SMARCA4,2008,1430
SMARCA4_BD_e33_102.10,SMARCA4,908,789
SMARCA4_BD_e33_102.5,SMARCA4,308,389
SMARCA4_BD_e33_102.8,SMARCA4,1035,1014
SMARCA4_BD_e34_59.1,SMARCA4,1212,1017
SMARCA4_BD_e34_59.2,SMARCA4,1426,902
SMARCA4_DEXD_e16,SMARCA4,1,1
SMARCA4_DEXD_e17,SMARCA4,1,1
SMARCA4_DEXD_e18,SMARCA4,10710,10291
SMARCA4_DEXD_e19,SMARCA4,1,1
SMARCA4_HELIC_e24.1,SMARCA4,1,1
SMARCA4_HELIC_e24.2,SMARCA4,1,1
SMARCA4_HELIC_e25.1,SMARCA4,10795,11992
SMARCA4_HELIC_e25.2,SMARCA4,17942,18390
SMARCAD1_D_e12_100.3,SMARCAD1,2036,2302
SMARCAD1_D_e13_60.1,SMARCAD1,2569,2251
SMARCAD1_D_e15_136.0,SMARCAD1,2278,2866
SMARCAD1_H_e21_119.0,SMARCAD1,1391,1254
SMARCAD1_H_e22_183.0,SMARCAD1,3168,3052
SMARCAL1_D_e10_66.2,SMARCAL1,1046,799
SMARCAL1_D_e8_135.4,SMARCAL1,1720,1473
SMARCAL1_D_e9_159.0,SMARCAL1,547,818
