Gene	sgRNA	c12|beta	c12|z	c12|p-value	c12|fdr	c12|wald-p-value	c12|wald-fdr
USP13	6	-0.0094622	-0.093119	0.90159	0.97449	0.92581	0.96983
USP14	6	-0.048258	-1.0185	0.81741	0.9527	0.30843	0.5793
USP16	12	-0.0068784	-0.10803	0.82679	0.9527	0.91398	0.96387
USP17L10	6	-0.41759	-1.8964	0.0096701	0.18478	0.057914	0.39756
USP17L15	3	0.18806	1.4203	0.14676	0.57637	0.15552	0.43876
USP17L2	6	0.011841	0.092216	0.75057	0.93207	0.92653	0.96994
USP17L3	5	-0.011452	-0.11624	0.93458	0.98207	0.90746	0.96194
USP17L4	6	-0.16308	-0.93006	0.25284	0.68596	0.35234	0.61664
USP17L7	6	0.14168	2.0301	0.11377	0.5343	0.04235	0.39756
USP17L8	6	-0.027447	-0.25543	0.96559	0.99096	0.79839	0.90032
USP18	6	-0.10853	-1.3099	0.46928	0.82201	0.19022	0.47602
USP2	6	0.096818	1.0962	0.25796	0.68968	0.27298	0.54732
USP21	6	-0.047126	-1.5665	0.82679	0.9527	0.11722	0.42399
USP22	6	-0.11466	-1.2568	0.43999	0.80583	0.20883	0.49049
USP25	6	-0.066663	-1.5196	0.69937	0.9162	0.1286	0.42931
USP26	12	0.18893	2.3078	0.0042662	0.11811	0.021008	0.39756
USP27X	6	0.0085745	0.14202	0.77617	0.94201	0.88707	0.95526
USP28	6	0.34161	1.872	0.00056883	0.037037	0.061213	0.39756
USP29	12	0.11857	1.7257	0.054323	0.40812	0.084393	0.40585
USP3	6	-0.09563	-1.3336	0.53385	0.85409	0.18233	0.46889
USP30	6	0.023227	0.19312	0.67036	0.90549	0.84687	0.93226
USP32	12	-0.07221	-1.536	0.56968	0.86675	0.12455	0.42583
USP33	12	0.037377	0.71812	0.42122	0.79712	0.47268	0.71762
USP35	6	-0.083534	-0.81858	0.59812	0.87771	0.41303	0.66922
USP37	12	-0.068267	-1.001	0.59983	0.8778	0.31681	0.5857
USP38	6	-0.0856	-1.2841	0.58646	0.87304	0.1991	0.48251
USP39	6	-0.36651	-2.0482	0.01678	0.2332	0.040545	0.39756
USP42	6	-0.068383	-0.70052	0.68714	0.91377	0.4836	0.72479
USP43	12	0.053748	0.96869	0.30091	0.72367	0.3327	0.6008
USP44	6	-0.023215	-0.35382	0.99687	0.99914	0.72347	0.85734
USP45	12	0.0071676	0.13159	0.69568	0.91473	0.89531	0.95981
USP46	6	0.053072	0.67894	0.47981	0.8256	0.49718	0.7292
USP47	6	0.014179	0.22575	0.73237	0.92937	0.82139	0.91683
USP48	6	0.067794	1.0861	0.39989	0.78472	0.27744	0.55009
USP49	6	0.15655	1.8942	0.084471	0.47785	0.058197	0.39756
USP5	6	-0.46035	-2.902	0.0045506	0.1203	0.0037078	0.22477
USP50	6	0.036609	0.50139	0.5839	0.8725	0.6161	0.79145
USP51	6	0.021629	0.59113	0.67918	0.91109	0.55443	0.75092
USP53	12	0.15931	1.9649	0.014505	0.21757	0.049429	0.39756
USP7	6	-0.31237	-2.2309	0.031854	0.31198	0.025686	0.39756
USP8	6	-0.23542	-2.0667	0.094994	0.48902	0.038761	0.39756
USP9X	6	-0.095615	-1.3845	0.53385	0.85409	0.1662	0.45404
USPL1	6	-0.19701	-1.4561	0.16496	0.59856	0.14538	0.43688
YOD1	6	-0.023647	-0.32301	0.99545	0.99914	0.74668	0.86874
CASP10	6	0.006258	0.067269	0.79209	0.94857	0.94637	0.97664
CASP8	6	0.10684	1.6119	0.21815	0.65641	0.10698	0.419
CTSC	6	0.055807	1.7172	0.46331	0.82065	0.085941	0.40585
FAM105A	6	0.056608	1.4993	0.45933	0.81897	0.13381	0.43311
USP15	6	-0.12808	-1.1916	0.3777	0.77493	0.23341	0.51356
USP17L11	6	-1.4809	-3.7826	0	0	0.00015521	0.037977
USP17L13	6	-0.12252	-0.8066	0.40216	0.78579	0.4199	0.67698
USP17L17	6	-0.77589	-2.244	0	0	0.024835	0.39756
USP17L18	6	-1.4809	-3.7826	0	0	0.00015521	0.037977
USP17L19	6	-1.4809	-3.7826	0	0	0.00015521	0.037977
USP17L20	6	-1.6164	-4.3528	0	0	1.3443e-05	0.0078777
USP17L21	6	-1.2669	-3.279	0	0	0.0010418	0.12631
USP17L22	6	-1.7951	-4.8112	0	0	1.5004e-06	0.0026273
USP17L24	6	-1.2011	-3.4168	0	0	0.00063364	0.089479
USP17L25	6	-1.2011	-3.4168	0	0	0.00063364	0.089479
USP17L26	6	-1.2011	-3.4168	0	0	0.00063364	0.089479
USP17L5	6	-1.3267	-3.4916	0	0	0.00048021	0.084421
USP19	6	-0.17946	-2.0501	0.20592	0.63732	0.040358	0.39756
USP24	6	-0.062634	-0.61295	0.72355	0.92881	0.53991	0.74353
USP31	6	-0.10692	-1.8959	0.47469	0.82307	0.057972	0.39756
USP36	6	-0.34118	-2.1673	0.022469	0.26333	0.03021	0.39756
USP4	6	-0.058489	-0.70282	0.75284	0.93207	0.48217	0.72328
USP41	6	-0.053962	-0.39449	0.77929	0.94288	0.69322	0.84149
USP54	6	-0.023334	-0.39173	0.99659	0.99914	0.69526	0.84149
USP6	6	-0.075403	-0.90953	0.64334	0.89134	0.36307	0.62518
USP9Y	6	0.062749	1.4797	0.42491	0.79712	0.13896	0.43418
ZRANB1	6	-0.019074	-0.34912	0.97696	0.9945	0.727	0.86021
ASPRV1	6	-0.20098	-1.7711	0.15472	0.58307	0.076543	0.40167
BACE1	6	0.0062497	0.1219	0.79209	0.94857	0.90298	0.96005
BACE2	6	0.1164	1.1769	0.18259	0.61864	0.23924	0.51861
CTSD	6	0.097338	1.122	0.25683	0.68968	0.26186	0.53784
CTSE	6	-0.056452	-0.75736	0.76337	0.93389	0.44883	0.702
HM13	6	-0.11515	-1.5208	0.43714	0.80345	0.1283	0.42931
PGA5	6	-0.21052	-1.5433	0.13823	0.5736	0.12276	0.42583
PGC	6	-0.087795	-1.139	0.57565	0.86867	0.25472	0.53214
PSEN1	6	-0.035456	-0.36829	0.91098	0.97747	0.71266	0.85228
PSEN2	6	0.03928	0.91821	0.56883	0.86675	0.35851	0.62183
REN	6	-0.0048059	-0.043893	0.86405	0.96068	0.96499	0.98746
SPPL2A	12	0.065955	1.5091	0.22952	0.66749	0.13128	0.43074
SPPL2B	12	0.012471	0.22109	0.63766	0.88968	0.82502	0.91913
SPPL2C	6	-0.28132	-2.3909	0.048635	0.3817	0.016808	0.37236
SPPL3	6	0.10366	1.1672	0.23038	0.66777	0.24314	0.52305
ACE	12	0.0075687	0.13404	0.6897	0.9144	0.89337	0.95969
ACE2	6	0.19555	1.618	0.032423	0.31579	0.10565	0.41739
ACY1	6	-0.16722	-1.8823	0.23976	0.6744	0.059801	0.39756
ACY3	6	0.0063387	0.10247	0.79152	0.94857	0.91839	0.96649
ADAM10	6	0.0083498	0.254	0.77816	0.9428	0.7995	0.90065
ADAM11	6	-0.19766	-1.2393	0.16297	0.59563	0.21523	0.49587
ADAM12	6	0.17697	1.6061	0.054039	0.40685	0.10826	0.42009
ADAM15	6	-0.12942	-1.8328	0.3723	0.7741	0.066833	0.39906
ADAM17	6	-0.1247	-1.3388	0.39334	0.7833	0.18062	0.46799
ADAM19	6	0.14166	1.5388	0.11377	0.5343	0.12386	0.42583
ADAM2	6	0.14855	1.7696	0.095279	0.48977	0.076792	0.40167
ADAM20	6	-0.046297	-0.61205	0.83276	0.9527	0.5405	0.7438
ADAM21	6	0.008013	0.095432	0.77929	0.94288	0.92397	0.96934
ADAM22	6	-0.04074	-1.1112	0.87059	0.96197	0.2665	0.54101
ADAM23	6	0.15681	1.6086	0.084471	0.47785	0.1077	0.42009
ADAM28	6	-0.033557	-0.76652	0.92207	0.98123	0.44337	0.69686
ADAM29	6	0.16349	1.6078	0.073663	0.4625	0.10788	0.42009
ADAM30	6	0.098966	1.6843	0.25057	0.68242	0.092128	0.40678
ADAM32	6	0.047792	1.1018	0.51365	0.84791	0.27056	0.54457
ADAM33	6	-0.21585	-2.0571	0.13111	0.5641	0.039673	0.39756
ADAM7	6	0.036791	0.80139	0.58333	0.8725	0.4229	0.67963
ADAM8	6	-0.11087	-1.2894	0.45819	0.81777	0.19727	0.48029
ADAM9	6	-0.015039	-0.4284	0.9471	0.9855	0.66836	0.82571
ADAMDEC1	6	0.062605	1.2448	0.4252	0.79712	0.21319	0.49347
ADAMTS1	6	0.12831	1.8056	0.14562	0.57399	0.070974	0.40167
ADAMTS10	6	-0.18752	-1.6271	0.18828	0.62335	0.10372	0.41535
ADAMTS12	6	0.0056667	0.069049	0.79494	0.95003	0.94495	0.97583
ADAMTS13	6	0.23769	1.6924	0.010239	0.18947	0.090578	0.40622
ADAMTS14	6	0.23026	1.4395	0.012514	0.20455	0.15	0.43876
ADAMTS15	6	-0.011298	-0.2619	0.9178	0.97936	0.7934	0.89763
ADAMTS16	6	0.046448	1.1351	0.52361	0.85108	0.25635	0.53301
ADAMTS17	6	0.014801	0.30997	0.72895	0.92937	0.75658	0.8758
ADAMTS18	6	0.12372	1.4648	0.15671	0.58555	0.14298	0.43534
ADAMTS19	6	0.069243	1.4372	0.39278	0.7833	0.15067	0.43876
ADAMTS2	6	0.096732	1.0313	0.25882	0.68992	0.3024	0.57133
ADAMTS20	6	-0.0034615	-0.12687	0.85466	0.95855	0.89905	0.95981
ADAMTS3	6	0.095478	1.5683	0.26479	0.6979	0.1168	0.42381
ADAMTS4	6	0.039943	0.68505	0.56286	0.86608	0.49331	0.7292
ADAMTS5	6	0.14458	1.9418	0.10722	0.52288	0.052157	0.39756
ADAMTS6	6	0.15079	1.8318	0.093288	0.48902	0.066978	0.39906
ADAMTS7	6	0.039715	1.6309	0.56456	0.86675	0.1029	0.41522
ADAMTS8	6	-0.21546	-1.7114	0.1314	0.5641	0.087016	0.40585
ADAMTS9	6	0.057744	1.5171	0.45165	0.81237	0.12924	0.42946
AEBP1	6	-0.12657	-1.4749	0.3851	0.78176	0.14024	0.43418
AFG3L2	6	-0.35696	-2.2061	0.018487	0.24254	0.027375	0.39756
ANPEP	6	-0.068003	-1.3064	0.68942	0.9144	0.19141	0.47745
ASPA	6	0.046595	0.80569	0.52247	0.85086	0.42042	0.67746
BMP1	6	0.12311	1.1606	0.15899	0.58966	0.24581	0.52412
BRCC3	6	-0.0027371	-0.040317	0.85068	0.95745	0.96784	0.98902
C9orf3	6	0.041714	0.70348	0.55119	0.86101	0.48176	0.72325
CAD	30	-0.19784	-3.6065	0.0022753	0.086022	0.00031039	0.064196
CNDP1	6	-0.083149	-1.0527	0.60011	0.8778	0.29246	0.56243
CNDP2	6	0.066616	1.1771	0.40501	0.78631	0.23915	0.51861
COPS5	6	-0.15281	-0.92713	0.28612	0.71307	0.35386	0.61776
COPS6	6	-0.19463	-1.1152	0.17207	0.60299	0.26478	0.54095
CPA1	6	0.0034673	0.074413	0.80916	0.95135	0.94068	0.9752
CPA2	6	0.030331	0.34038	0.62287	0.88521	0.73357	0.86349
CPA3	6	-0.089105	-1.2724	0.56854	0.86675	0.20322	0.48727
CPA4	6	0.1134	1.2306	0.19425	0.63139	0.21848	0.50016
CPA5	6	0.011422	0.43443	0.7537	0.93207	0.66398	0.82347
CPA6	6	0.00093208	0.012623	0.8248	0.9527	0.98993	0.99931
CPB1	6	0.021617	0.36927	0.67918	0.91109	0.71192	0.85169
CPB2	6	-0.046328	-0.68623	0.83134	0.9527	0.49257	0.7292
CPD	18	-0.31997	-3.4267	0.00028441	0.021277	0.00061101	0.089479
CPE	6	0.033153	0.5442	0.60552	0.87819	0.58631	0.77353
CPM	6	0.07381	0.7789	0.37059	0.77297	0.43604	0.69059
CPN1	6	0.13965	1.4099	0.11775	0.53696	0.15856	0.44245
CPO	6	0.11323	1.3927	0.19511	0.63139	0.1637	0.45001
CPQ	6	0.16351	2.0508	0.073663	0.4625	0.040289	0.39756
CPZ	6	-0.061569	-0.68399	0.73208	0.92937	0.49398	0.7292
CRMP1	6	0.029412	0.39692	0.62884	0.88773	0.69142	0.84067
DNPEP	6	-0.085588	-1.275	0.58646	0.87304	0.20232	0.48622
DPEP1	6	-0.13628	-0.96647	0.34585	0.75387	0.33381	0.60158
DPEP2	6	-0.0756	-1.3643	0.64192	0.89104	0.17248	0.46053
DPEP3	6	-0.021571	-0.11514	0.99516	0.99914	0.90833	0.96217
DPP3	6	-0.10069	-1.4287	0.50825	0.84452	0.15309	0.43876
DPYSL3	6	0.22631	2.0002	0.013367	0.21076	0.045475	0.39756
DPYSL4	6	-0.00055571	-0.0062734	0.83305	0.9527	0.99499	1
DPYSL5	6	0.10477	1.3549	0.22554	0.66361	0.17546	0.46405
ECE1	6	0.13616	1.3851	0.12457	0.55359	0.16603	0.45394
ECEL1	6	-0.010537	-0.09311	0.91069	0.97747	0.92582	0.96983
EIF3F	4	0.056135	0.32152	0.55347	0.86297	0.74782	0.86949
EIF3H	6	-0.33854	-2.2292	0.023606	0.26774	0.0258	0.39756
ENPEP	6	0.033544	0.37905	0.60239	0.8778	0.70465	0.84732
ERAP1	6	0.18889	1.7541	0.037827	0.34103	0.079409	0.40167
FOLH1	7	0.1196	1.3133	0.13567	0.56837	0.18907	0.47484
FOLH1B	8	0.058042	0.99093	0.37998	0.77765	0.32172	0.59038
IDE	6	0.10853	1.6577	0.2116	0.64696	0.097369	0.41099
INPP5E	6	-0.19751	-1.7522	0.16382	0.59689	0.079738	0.40167
KEL	6	0.11906	1.1588	0.17207	0.60299	0.24652	0.525
LAP3	6	0.19586	1.4979	0.03157	0.3118	0.13415	0.43311
LMLN	6	-0.071349	-0.84739	0.66837	0.90454	0.39678	0.65558
LNPEP	6	0.079359	1.5961	0.34158	0.75016	0.11047	0.42227
LTA4H	6	-0.058573	-0.74395	0.75199	0.93207	0.4569	0.70531
MBTPS2	12	0.1253	0.94297	0.046075	0.3713	0.3457	0.6111
MEP1A	6	0.053164	0.99371	0.47952	0.8256	0.32036	0.59038
MEP1B	6	0.043655	1.4142	0.53982	0.8565	0.1573	0.44057
METAP1	6	-0.07728	-0.70641	0.63396	0.88809	0.47994	0.72268
METAP2	6	-0.26774	-1.8128	0.062002	0.42913	0.069865	0.40167
MIPEP	6	-0.091817	-1.1551	0.55319	0.86291	0.24806	0.52572
MME	6	0.14413	1.7695	0.10808	0.52394	0.076814	0.40167
MMEL1	6	-0.1885	-1.774	0.18601	0.62298	0.07606	0.40167
MMP1	6	0.052904	0.75088	0.48038	0.8256	0.45272	0.70519
MMP10	6	0.062004	0.88463	0.42691	0.79799	0.37636	0.63834
MMP11	6	0.090928	1.706	0.28641	0.71307	0.088002	0.40585
MMP12	6	0.092827	1.5909	0.27901	0.70944	0.11164	0.42227
MMP13	6	0.14914	1.9551	0.094425	0.48902	0.05057	0.39756
MMP14	6	0.23311	1.5949	0.01223	0.20455	0.11073	0.42227
MMP15	6	-0.12915	-1.4887	0.37315	0.77431	0.13658	0.43392
MMP16	6	0.1159	1.5008	0.1843	0.6201	0.13341	0.43307
MMP17	6	-0.11655	-1.4757	0.42861	0.79799	0.14002	0.43418
MMP19	6	-0.074762	-0.81985	0.64619	0.89203	0.4123	0.66897
MMP2	6	-0.039451	-0.5829	0.88168	0.96603	0.55996	0.75404
MMP20	6	0.058685	1.0162	0.44681	0.81021	0.30954	0.58076
MMP21	6	0.074213	1.225	0.36775	0.77037	0.22059	0.50153
MMP24	6	-0.052334	-0.40747	0.79209	0.94857	0.68367	0.83589
MMP25	6	-0.1159	-0.87598	0.43174	0.79853	0.38104	0.64102
MMP26	6	0.098535	1.155	0.25256	0.68596	0.24808	0.52572
MMP27	6	0.026996	0.56332	0.64647	0.89207	0.57322	0.76255
MMP3	6	0.076942	1.3653	0.35353	0.75868	0.17215	0.46028
MMP7	6	0.11886	1.8617	0.17264	0.60338	0.062643	0.39756
MMP8	6	-0.0085311	-0.11638	0.89221	0.96911	0.90735	0.96194
MMP9	6	-0.092635	-1.3016	0.54863	0.85963	0.19306	0.47791
MPND	6	-0.035726	-0.29768	0.90899	0.97707	0.76594	0.88127
NAALAD2	12	0.07769	1.5648	0.16809	0.60264	0.11762	0.42399
NAALADL1	12	0.026102	0.45352	0.52275	0.85093	0.65017	0.81352
NAALADL2	12	0.20055	2.8615	0.0019909	0.081395	0.0042168	0.24305
NLN	6	-0.0047507	-0.095516	0.86405	0.96068	0.92391	0.96934
NPEPL1	6	0.12844	1.723	0.14534	0.57399	0.084885	0.40585
NPEPPS	6	-0.1639	-1.6434	0.25028	0.68242	0.1003	0.41208
NRD1	6	-0.12252	-2.1477	0.40216	0.78579	0.031736	0.39756
OMA1	6	0.088906	1.3177	0.29437	0.71975	0.18762	0.47356
PA2G4	6	-0.24573	-1.8727	0.083902	0.47785	0.061115	0.39756
PAPPA	6	0.17352	1.8585	0.05802	0.41667	0.063094	0.39756
PAPPA2	6	0.17341	1.5079	0.05802	0.41667	0.13158	0.43074
PEPD	6	-0.095908	-1.1135	0.53271	0.85409	0.26549	0.54101
PHEX	6	0.24395	1.7816	0.0079636	0.1697	0.074813	0.40167
PITRM1	6	0.041488	1.2017	0.55404	0.86309	0.22949	0.50907
PMPCB	6	-0.16924	-1.1092	0.23549	0.67261	0.26733	0.54206
PRPF8	6	-0.64762	-2.7971	0.00085324	0.051724	0.0051557	0.27889
PSMD14	6	-0.36373	-1.6753	0.017349	0.23643	0.093869	0.40772
QPCT	6	-0.026842	-0.66789	0.97099	0.99389	0.50421	0.73294
RCE1	6	-0.43449	-2.4256	0.0073948	0.16456	0.015283	0.37236
RNPEP	6	-0.079398	-1.0176	0.61917	0.88424	0.30889	0.57984
RNPEPL1	6	-0.13049	-1.1246	0.36945	0.77184	0.26078	0.53698
SPG7	6	-0.10558	-0.83367	0.48208	0.82602	0.40447	0.66237
STAMBP	6	-0.11453	-2.2064	0.44027	0.80583	0.027356	0.39756
SUPT16H	6	-0.30307	-2.3169	0.034983	0.32804	0.02051	0.39756
TFR2	6	-0.02614	-0.43649	0.97782	0.9945	0.66248	0.82303
TFRC	6	-0.49202	-2.3541	0.0031286	0.094828	0.018569	0.38537
THOP1	6	-0.26442	-2.1981	0.065415	0.44061	0.02794	0.39756
TLL1	6	0.12824	1.615	0.14562	0.57399	0.10631	0.41858
TLL2	6	0.14039	1.5694	0.11519	0.5343	0.11655	0.42378
UQCRC1	6	-0.34873	-1.4974	0.019909	0.24735	0.13429	0.43317
UQCRC2	6	-0.18659	-1.7674	0.18999	0.62723	0.077154	0.40167
YME1L1	6	0.32192	1.9639	0.0014221	0.066667	0.049542	0.39756
ADAM18	6	0.07328	1.2597	0.37344	0.77431	0.20779	0.48978
DPYS	6	0.085765	1.1676	0.3103	0.72745	0.24297	0.52305
DPYSL2	6	-0.026518	-0.41192	0.97497	0.9942	0.6804	0.83413
MMP23B	6	-0.22211	-1.7251	0.11718	0.53696	0.084505	0.40585
MMP28	6	-0.031219	-0.86364	0.93714	0.983	0.38779	0.64837
XPNPEP1	6	0.017234	0.24296	0.71047	0.92112	0.80804	0.90624
XPNPEP2	6	0.029237	0.56271	0.62969	0.88773	0.57363	0.76282
ZMPSTE24	6	0.021438	0.33363	0.68032	0.91109	0.73866	0.86518
AMFR	12	-0.033033	-0.62156	0.90813	0.97705	0.53423	0.74085
ANAPC11	22	-0.40529	-4.4919	0	0	7.0598e-06	0.0062056
ANKIB1	9	0.13925	1.8012	0.069681	0.45203	0.071675	0.40167
ARIH1	11	-0.14252	-1.7578	0.18743	0.62335	0.078775	0.40167
ARIH2	14	-0.07497	-1.761	0.52105	0.85012	0.078234	0.40167
BARD1	11	-0.27592	-2.01	0.013083	0.20814	0.044434	0.39756
BFAR	10	0.0027919	0.041535	0.75085	0.93207	0.96687	0.98852
BIRC2	10	0.019479	0.25337	0.60438	0.87819	0.79998	0.90065
BIRC3	8	0.038916	0.89321	0.50626	0.84437	0.37174	0.63428
BIRC7	9	-0.059633	-1.0205	0.71246	0.92231	0.3075	0.57847
BIRC8	9	0.033698	0.68654	0.52304	0.85099	0.49237	0.7292
BMI1	7	0.19561	1.8561	0.019056	0.24549	0.063439	0.39796
BRAP	10	-0.20483	-1.3876	0.07537	0.46655	0.16526	0.45317
CBL	15	0.059155	1.1336	0.23379	0.67261	0.25696	0.53322
CBLB	13	-0.045806	-0.49052	0.80518	0.95135	0.62377	0.79516
CBLC	17	-0.053419	-0.79139	0.69482	0.9147	0.42871	0.68469
CGRRF1	6	-0.13402	-1.5488	0.35779	0.76196	0.12143	0.42583
CHFR	9	-0.022138	-0.15145	0.98805	0.99914	0.87962	0.94928
CNBP	4	-0.049144	-0.3042	0.81001	0.95135	0.76097	0.87868
CNOT4	10	0.021447	0.39782	0.58561	0.87304	0.69077	0.84067
COMMD3	6	0.0016727	0.033604	0.82082	0.9527	0.97319	0.99181
CUL7	12	-0.10578	-1.8102	0.33987	0.75016	0.070264	0.40167
CUL9	19	-0.051247	-0.65933	0.7062	0.92031	0.50969	0.73415
CYHR1	11	-0.084795	-0.80315	0.50626	0.84437	0.42189	0.67888
DCST1	13	-0.16231	-1.6718	0.10011	0.50357	0.094571	0.40772
DTX1	14	-0.038669	-0.57597	0.85865	0.95933	0.56464	0.75734
DTX2	7	0.105	0.94837	0.17947	0.61681	0.34294	0.60775
DTX3	12	-0.20737	-1.7568	0.049488	0.38326	0.078948	0.40167
DTX3L	12	0.016972	0.33769	0.5967	0.87771	0.7356	0.86498
DTX4	14	-0.12591	-1.7299	0.22782	0.66639	0.083654	0.40585
DZIP3	6	-0.012052	-0.31575	0.9252	0.98141	0.75219	0.87255
FANCL	10	0.04694	1.2905	0.38851	0.78248	0.19687	0.48029
IRF2BP1	10	-0.20099	-1.7669	0.081627	0.4736	0.077253	0.40167
IRF2BP2	7	-0.63154	-2.3055	0	0	0.02114	0.39756
IRF2BPL	8	-0.0071472	-0.072833	0.86604	0.96068	0.94194	0.97551
LNX1	12	-0.098837	-0.90916	0.38197	0.77874	0.36327	0.62518
LNX2	11	0.093895	1.7466	0.13623	0.56888	0.080703	0.40167
LONRF1	9	-0.045438	-0.68119	0.8157	0.95189	0.49575	0.7292
LONRF2	14	-0.050188	-0.63988	0.74403	0.93207	0.52225	0.7364
LONRF3	17	0.099292	1.9576	0.05347	0.40517	0.050273	0.39756
LRSAM1	12	-0.26304	-2.6181	0.015358	0.22314	0.0088425	0.33342
LTN1	6	0.19429	1.3397	0.03413	0.32432	0.18036	0.46781
MARCHF1	11	0.10887	1.3285	0.091581	0.48348	0.18403	0.46889
MARCHF10	7	0.045209	0.69079	0.50256	0.84063	0.4897	0.72802
MARCHF11	7	-9.2268e-05	-0.0028206	0.82765	0.9527	0.99775	1
MARCHF2	9	-0.087263	-1.4403	0.51337	0.84791	0.14978	0.43876
MARCHF3	9	0.13871	1.8706	0.069966	0.45221	0.061403	0.39756
MARCHF4	13	0.014988	0.24327	0.5967	0.87771	0.8078	0.90624
MARCHF5	9	-0.080481	-0.95639	0.55745	0.86318	0.33887	0.60499
MARCHF6	13	-0.29034	-2.4913	0.0059727	0.14286	0.012726	0.37236
MARCHF7	5	0.059759	0.67865	0.49204	0.83558	0.49736	0.7292
MARCHF8	10	-0.033238	-0.47105	0.93089	0.98141	0.6376	0.80352
MARCHF9	8	-0.42387	-2.4475	0.0014221	0.066667	0.014386	0.37236
MDM2	9	-0.17681	-1.6371	0.13481	0.56766	0.1016	0.41373
MDM4	10	-0.35424	-3.0102	0.0031286	0.094828	0.0026108	0.20438
MEX3A	12	-0.042641	-0.60329	0.8211	0.9527	0.54632	0.74566
MEX3B	11	-0.067611	-1.2227	0.62969	0.88773	0.22143	0.50153
MEX3C	9	0.05834	1.2369	0.36007	0.76265	0.21612	0.49645
MEX3D	11	-0.23389	-2.0172	0.029579	0.30058	0.043673	0.39756
MGRN1	11	-0.19104	-2.0551	0.073663	0.4625	0.039872	0.39756
MIB1	19	0.028966	0.44574	0.37685	0.77493	0.65578	0.81753
MIB2	19	-0.0054569	-0.07623	0.74829	0.93207	0.93924	0.97443
MID1	11	0.19042	2.393	0.0059727	0.14286	0.016713	0.37236
MID2	13	0.062993	1.0073	0.22383	0.66274	0.31379	0.58339
MKRN1	8	-0.17228	-1.9605	0.17179	0.60299	0.049935	0.39756
MKRN2	12	0.030236	0.52334	0.48294	0.82668	0.60074	0.78081
MKRN3	9	0.012908	0.24778	0.68515	0.91322	0.8043	0.90465
MNAT1	11	-0.07479	-0.9168	0.5785	0.87072	0.35925	0.62222
MUL1	11	-0.17329	-2.3014	0.10523	0.51676	0.021369	0.39756
MYCBP2	14	0.014639	0.22144	0.58817	0.87405	0.82475	0.91912
MYLIP	10	0.14322	1.7003	0.041524	0.35437	0.089066	0.40585
NEURL1	11	0.024488	0.23482	0.55034	0.86077	0.81434	0.91157
NEURL1B	11	0.064591	0.87048	0.27361	0.70395	0.38404	0.64483
NEURL3	8	-0.097033	-1.3936	0.46672	0.82201	0.16345	0.44984
NHLRC1	10	-0.013335	-0.16512	0.89647	0.97254	0.86885	0.94432
NSMCE2	5	-0.25669	-1.9842	0.095848	0.49197	0.047229	0.39756
PARK2	13	0.048065	0.72099	0.31655	0.72745	0.47092	0.71708
PCGF1	11	-0.22517	-2.1514	0.036689	0.33763	0.031444	0.39756
PCGF2	10	-0.055886	-0.84539	0.73436	0.92945	0.39789	0.65588
PCGF3	7	-0.093892	-0.60326	0.51365	0.84791	0.54633	0.74566
PCGF5	6	-0.074304	-1.1216	0.6479	0.89219	0.26201	0.53784
PDZRN3	10	0.22054	2.232	0.0031286	0.094828	0.025614	0.39756
PDZRN4	9	0.085186	0.96072	0.23009	0.66749	0.33669	0.60398
PEX10	10	-0.11019	-0.95697	0.35609	0.75971	0.33858	0.60499
PEX12	9	-0.0097771	-0.16762	0.87884	0.96603	0.86688	0.94335
PEX2	8	0.033251	0.61681	0.54295	0.85861	0.53736	0.74192
PJA1	6	-0.0122	-0.35519	0.92577	0.98141	0.72245	0.85671
PJA2	9	-0.033689	-0.52977	0.91325	0.97747	0.59627	0.77879
PML	14	0.078284	0.98693	0.14477	0.57399	0.32368	0.59181
PPP1R11	4	-0.28339	-1.4761	0.097554	0.49638	0.13991	0.43418
PRAM1	4	-0.12236	-1.5962	0.46388	0.82125	0.11044	0.42227
RAG1	12	-0.023587	-0.36183	0.99175	0.99914	0.71748	0.8538
RAPSN	13	-0.15365	-1.9662	0.12059	0.54429	0.049272	0.39756
RBBP6	12	-0.18276	-1.543	0.083902	0.47785	0.12284	0.42583
RBCK1	14	-0.11351	-1.2977	0.28669	0.71307	0.1944	0.47835
RBX1	8	-0.35052	-2.202	0.0093857	0.18132	0.027665	0.39756
RC3H1	11	0.0013536	0.014491	0.74005	0.93031	0.98844	0.99895
RC3H2	9	0.06717	1.5154	0.3083	0.72745	0.12967	0.42946
RCHY1	10	0.015877	0.2672	0.63737	0.88964	0.78931	0.89466
RFFL	9	0.099684	1.3301	0.17122	0.60299	0.18349	0.46889
RFPL4B	10	0.19028	2.3834	0.008248	0.1716	0.017154	0.37236
RFWD2	9	-0.053242	-0.98489	0.75939	0.93226	0.32468	0.59241
RFWD3	13	-0.29759	-2.5714	0.004835	0.12687	0.01013	0.35264
RING1	12	0.034325	0.40611	0.44795	0.81102	0.68466	0.83673
RLIM	4	0.052254	0.46322	0.57167	0.86675	0.64321	0.80826
RNF10	12	-0.02536	-0.40776	0.9909	0.99914	0.68345	0.83589
RNF103	10	0.0038365	0.053049	0.74431	0.93207	0.95769	0.98285
RNF11	6	-0.055799	-1.106	0.76706	0.93548	0.26874	0.54304
RNF111	11	0.073361	1.1332	0.22383	0.66274	0.25712	0.53322
RNF112	11	0.10332	1.4587	0.10978	0.52653	0.14466	0.43688
RNF113A	12	-0.5007	-3.0897	0.00028441	0.021277	0.0020036	0.17612
