Gene	sgRNA	Ts18|beta	Ts18|z	Ts18|p-value	Ts18|fdr	Ts18|wald-p-value	Ts18|wald-fdr
KLF8	5	0.55937	1.4963	0.062856	0.45233	0.13459	0.54285
KLF9	6	-0.25337	-1.246	0.562	0.88705	0.21278	0.55417
L3MBTL1	24	-0.10924	-0.84831	0.77929	0.9433	0.39627	0.68168
L3MBTL4	24	0.33195	2.4458	0.010523	0.15226	0.014453	0.18683
LBX1	6	-0.62808	-1.9942	0.12912	0.61769	0.046126	0.37383
LBX2	6	-0.32195	-0.94168	0.44482	0.8484	0.34636	0.63725
LCOR	6	0.37148	1.4801	0.16866	0.66411	0.13885	0.54488
LCORL	6	0.16989	1.1791	0.469	0.85788	0.23837	0.57464
LEF1	6	0.39125	1.236	0.14989	0.64713	0.21645	0.55794
LEUTX	7	0.023466	0.16318	0.78612	0.94401	0.87037	0.94539
LHX1	6	0.11079	0.29606	0.58732	0.892	0.76719	0.89437
LHX2	6	0.079888	0.40568	0.66098	0.90839	0.68498	0.84793
LHX3	6	0.025766	0.16417	0.79124	0.9448	0.8696	0.94539
LHX4	6	-0.15931	-0.72296	0.75569	0.94114	0.46971	0.73826
LHX5	6	-0.17264	-0.7623	0.72981	0.93108	0.44588	0.72054
LHX6	6	-0.091471	-0.4508	0.91581	0.98051	0.65213	0.83241
LHX8	7	0.60272	1.5763	0.01934	0.22368	0.11495	0.53849
LHX9	6	0.22254	1.375	0.36917	0.79633	0.16914	0.54748
LIN28A	5	-0.52488	-1.4975	0.24261	0.7401	0.13427	0.54285
LIN28B	2	0.83407	0.78688	0.077929	0.49369	0.43135	0.71104
LITAF	6	-0.19173	-1.3157	0.69027	0.91935	0.18829	0.54774
LMX1A	6	-0.048844	-0.20637	0.98407	0.99654	0.8365	0.92663
LMX1B	6	0.17449	0.91123	0.45961	0.85548	0.36218	0.6538
LYL1	6	-0.38583	-1.7867	0.35438	0.79288	0.073993	0.48537
MAF	6	-0.14919	-0.5541	0.77986	0.9433	0.57951	0.79967
MAFA	6	-0.057739	-0.18065	0.9963	0.99915	0.85665	0.93713
MAFB	6	0.034385	0.15715	0.7719	0.94114	0.87513	0.94763
MAFF	6	0.48397	1.3101	0.075939	0.48634	0.19017	0.54774
MAFG	6	-0.41489	-1.7642	0.32025	0.78194	0.077703	0.49443
MAFK	6	-0.12616	-0.72727	0.83077	0.95615	0.46706	0.73773
MAX	6	-1.6026	-2.9554	0.0014221	0.032468	0.0031229	0.060094
MAZ	6	-0.22578	-0.88597	0.61121	0.90209	0.37563	0.66416
MBD1	37	0.22645	2.8801	0.025882	0.27003	0.0039751	0.07356
MBD2	12	0.0084861	0.054133	0.7719	0.94114	0.95683	0.98369
MBD3	20	-0.089795	-0.79203	0.8649	0.964	0.42834	0.71023
MBD4	12	0.17288	2.0294	0.30347	0.77347	0.04242	0.35767
MECOM	7	-0.032797	-0.25304	0.93458	0.9856	0.80024	0.90711
MECP2	12	0.16534	1.7019	0.32196	0.78393	0.088773	0.51459
MEF2A	5	0.018829	0.19632	0.82964	0.95615	0.84436	0.93132
MEF2B	6	0.39028	1.5028	0.15046	0.64713	0.13288	0.54285
MEF2C	6	-0.065669	-0.65646	0.97696	0.99452	0.51153	0.76795
MEF2D	6	-0.079502	-0.35368	0.94454	0.98751	0.72358	0.86859
MEIS1	5	0.52146	1.2814	0.079067	0.49732	0.20005	0.55373
MEIS2	6	0.11406	0.57735	0.58248	0.892	0.5637	0.79209
MEIS3	7	0.055409	0.26747	0.70791	0.92291	0.78911	0.90083
MEOX1	6	0.5404	1.5745	0.046359	0.37819	0.11537	0.53849
MEOX2	6	-0.3195	-0.91101	0.44824	0.85097	0.36229	0.6538
MESP1	6	-0.12376	-0.57376	0.83845	0.95816	0.56613	0.79236
MESP2	6	-0.56013	-1.7378	0.17065	0.66411	0.082242	0.50983
MGA	8	-0.033665	-0.12289	0.95307	0.98937	0.90219	0.95661
MIER3	6	0.71615	1.5851	0.010808	0.15574	0.11295	0.53849
MITF	6	0.23035	0.94873	0.35609	0.79417	0.34276	0.63353
MIXL1	6	0.10219	0.40644	0.60978	0.90209	0.68442	0.84793
MLX	6	-0.2717	-0.88943	0.52958	0.88447	0.37377	0.66322
MLXIP	7	0.049561	0.68752	0.7227	0.92975	0.49175	0.75601
MLXIPL	6	0.03596	0.15064	0.76792	0.94114	0.88026	0.94858
MNT	7	1.5121	0.97884	0	0	0.32766	0.62172
MNX1	6	0.35961	0.9226	0.18032	0.68026	0.35622	0.64711
MSC	6	0.42061	0.98304	0.12315	0.60729	0.32559	0.62038
MSGN1	6	-0.14745	-0.83411	0.78271	0.94391	0.40422	0.69025
MSX1	6	-0.19658	-0.69839	0.67975	0.91648	0.48494	0.75178
MSX2	6	-0.027682	-0.097554	0.92747	0.98252	0.92229	0.96654
MTA1	18	0.18979	1.6211	0.17179	0.66411	0.10499	0.53781
MTA2	17	0.12182	1.0778	0.33504	0.7905	0.28113	0.59041
MTA3	18	-0.19629	-1.5533	0.49943	0.86824	0.12035	0.53849
MTF1	7	-0.48177	-2.0731	0.20535	0.722	0.038159	0.33664
MXD1	6	0.12736	1.8006	0.55063	0.88447	0.071772	0.48158
MXD3	6	0.1155	0.55908	0.57821	0.89167	0.57611	0.79811
MXD4	6	0.31846	1.3185	0.22782	0.73492	0.18732	0.54748
MXI1	6	0.19213	0.73575	0.42776	0.83929	0.46188	0.7331
MYB	24	0.34979	2.4831	0.0062571	0.10377	0.013024	0.17382
MYBL1	22	0.18476	2.1068	0.14647	0.64303	0.035138	0.32512
MYBL2	25	-1.6675	-7.2855	0	0	3.2037e-13	2.2528e-10
MYC	6	-4.3851	-7.0609	0	0	1.6546e-12	6.4639e-10
MYCL	6	-0.47354	-1.5327	0.25683	0.7533	0.12536	0.53977
MYCN	6	-0.20227	-0.95275	0.66837	0.90948	0.34072	0.63142
MYF5	8	-0.23677	-1.3932	0.55774	0.88705	0.16355	0.54748
MYF6	6	-0.18701	-0.63551	0.69824	0.91985	0.5251	0.77314
MYNN	12	0.54511	1.798	0.0042662	0.076531	0.072173	0.48167
MYOD1	6	0.29257	1.2299	0.26593	0.75789	0.21872	0.55851
MYOG	6	-0.61681	-1.9963	0.1368	0.63456	0.045902	0.37383
MYRF	6	-0.10839	-0.69245	0.874	0.96574	0.48866	0.75502
MYSM1	18	0.40761	2.291	0.0088168	0.13596	0.021964	0.24831
MYT1	8	-0.2445	-1.0135	0.54067	0.88447	0.31085	0.60852
MYT1L	8	-0.16687	-1.1111	0.70933	0.92305	0.2665	0.58502
MZF1	6	0.091405	0.27123	0.63225	0.90482	0.78622	0.89996
NANOG	6	-0.023886	-0.074638	0.91809	0.98118	0.9405	0.97345
NCOR1	20	-0.29226	-2.0996	0.2318	0.73647	0.03576	0.32636
NCOR2	18	-0.34871	-2.3022	0.15671	0.6548	0.021322	0.24262
NEUROD1	6	0.18048	1.0838	0.44881	0.85113	0.27844	0.5887
NEUROD2	7	-0.0094022	-0.040816	0.87827	0.96803	0.96744	0.98738
NEUROD4	6	0.7367	1.3053	0.0091013	0.13913	0.19179	0.54915
NEUROD6	6	0.10902	0.4596	0.59187	0.89428	0.6458	0.8287
NEUROG1	6	0.12102	0.41584	0.5657	0.88874	0.67753	0.84595
NEUROG2	6	0.3723	1.6617	0.1678	0.66411	0.096565	0.52129
NEUROG3	6	-0.25932	-0.64114	0.55063	0.88447	0.52143	0.77246
NFAT5	6	-0.47376	-1.3044	0.25683	0.7533	0.19211	0.54915
NFATC1	6	-0.069623	-0.6224	0.96843	0.99185	0.53368	0.77651
NFATC2	6	0.082945	0.81495	0.65501	0.90839	0.4151	0.70067
NFATC3	6	0.11007	0.89748	0.58931	0.892	0.36946	0.66038
NFATC4	7	0.34184	1.4597	0.17235	0.66411	0.14437	0.54748
NFE2	6	-0.083634	-0.38557	0.93487	0.98561	0.69981	0.85436
NFE2L1	6	-0.21713	-1.1478	0.62912	0.90482	0.25103	0.5803
NFE2L2	5	-0.27374	-0.95729	0.56826	0.89037	0.33842	0.62923
NFE2L3	5	0.084645	0.62018	0.69141	0.9194	0.53514	0.77651
NFIA	7	0.12904	1.0932	0.53157	0.88447	0.2743	0.58502
NFIB	7	0.64714	1.5199	0.011661	0.164	0.12853	0.53977
NFIC	8	0.12609	0.61062	0.52503	0.88447	0.54145	0.77991
NFIL3	6	0.20446	1.4772	0.40301	0.81776	0.13962	0.54607
NFIX	8	0.14487	0.95826	0.46644	0.85788	0.33793	0.62907
NFKB1	7	0.15548	0.64046	0.46786	0.85788	0.52188	0.77246
NFKB2	7	-0.41033	-2.0455	0.28527	0.77208	0.040801	0.3482
NFX1	13	0.053646	0.35525	0.60125	0.89881	0.7224	0.86859
NFXL1	15	-0.010981	-0.085754	0.80916	0.94833	0.93166	0.96912
NFYA	6	-2.2027	-4.2163	0.00028441	0.0090909	2.483e-05	0.001236
NFYB	6	-1.1091	-2.5902	0.011945	0.16471	0.0095911	0.13708
NFYC	6	-1.1008	-2.3152	0.012514	0.17188	0.020603	0.23906
NHLH1	6	-0.13676	-0.40714	0.80688	0.9483	0.68391	0.84793
NHLH2	6	-0.050481	-0.14855	0.9872	0.99742	0.8819	0.94866
NKX1	12	-0.11161	-0.78197	0.82537	0.95586	0.43424	0.71361
NKX2	42	0	0	0.64022	0.90482	1	1
NKX3	12	0.085388	0.37564	0.5256	0.88447	0.70718	0.86007
NKX6	13	0.43129	1.9277	0.019909	0.22876	0.053896	0.4073
NOBOX	6	0.5558	1.3453	0.040387	0.35323	0.17851	0.54748
NOTO	6	0.20399	0.92894	0.4033	0.81776	0.35292	0.64494
NPAS1	6	-0.75217	-2.3882	0.0657	0.45743	0.016929	0.20578
NPAS2	6	-0.03854	-0.40565	0.96047	0.99151	0.685	0.84793
NPAS3	6	0.5602	1.3541	0.038111	0.33924	0.17572	0.54748
NPAS4	6	-0.028528	-0.2257	0.92975	0.98317	0.82144	0.91954
NR0B1	6	-0.16324	-0.55761	0.74886	0.93969	0.57711	0.79912
NR0B2	6	0.13419	0.50462	0.53783	0.88447	0.61383	0.81813
NR1D1	6	-0.48184	-1.6679	0.24801	0.74425	0.095338	0.51996
NR1D2	1	-0.69746	-0.98716	0.41638	0.82899	0.32357	0.61829
NR1H2	5	0.6655	1.3325	0.032423	0.31319	0.18271	0.54748
NR1H3	7	-0.11545	-0.78481	0.85068	0.96332	0.43257	0.71203
Nr1h4	6	0.93304	1.2118	0.00056883	0.015625	0.22559	0.56345
NR1I2	6	-0.048812	-0.20115	0.98407	0.99654	0.84058	0.929
NR1I3	6	-0.33799	-1.3428	0.41866	0.83117	0.17932	0.54748
NR2C1	6	0.4366	1.3211	0.10751	0.56213	0.18648	0.54748
NR2C2	6	-0.43486	-1.767	0.29778	0.77347	0.07722	0.49365
NR2E1	6	0.07365	0.25173	0.67605	0.91353	0.80125	0.9076
NR2E3	6	-0.25095	-0.97461	0.56712	0.88899	0.32975	0.62236
NR2F1	6	0.10768	0.4281	0.59784	0.89779	0.66858	0.84081
NR2F2	6	0.092972	0.50042	0.62799	0.90482	0.61678	0.81989
NR2F6	3	0.16529	1.0739	0.65614	0.90839	0.28288	0.59098
NR3C1	6	-0.085645	-0.43941	0.93032	0.98317	0.66037	0.83651
NR3C2	6	0.25471	1.0563	0.31655	0.77723	0.29084	0.59692
NR4A1	6	0.5275	1.5235	0.051195	0.40268	0.12762	0.53977
NR4A2	6	0.22239	0.56887	0.36945	0.79633	0.56944	0.79393
NR4A3	6	0.21592	0.86988	0.38481	0.80824	0.38436	0.67154
NR5A1	7	-0.4186	-1.2082	0.27418	0.76397	0.22696	0.56356
NR5A2	6	0.15539	1.0533	0.4963	0.86824	0.2922	0.5975
NR6A1	6	-0.20977	-1.2661	0.64761	0.90839	0.20546	0.55417
NRF1	8	-2.3341	-4.6774	0	0	2.9047e-06	0.00020426
NRL	6	0.36487	1.3848	0.17435	0.66739	0.1661	0.54748
OLIG1	6	0.29475	1.2628	0.26451	0.75789	0.20667	0.55417
OLIG2	6	0.11088	0.99952	0.58732	0.892	0.31755	0.61379
OLIG3	6	0.14332	0.47903	0.52048	0.88065	0.63192	0.82539
ONECUT1	6	0.10782	0.80056	0.59699	0.89778	0.42339	0.7074
ONECUT2	6	0.22291	0.89826	0.36889	0.79633	0.36905	0.66004
ONECUT3	6	-0.34086	-1.4589	0.41468	0.827	0.14458	0.54748
OSR1	4	0.0039577	0.022745	0.87571	0.96672	0.98185	0.99429
OSR2	6	0.0044619	0.022708	0.84016	0.95816	0.98188	0.99429
OTP	6	0.29467	1.484	0.26451	0.75789	0.1378	0.54285
OTX1	6	0.25866	0.74163	0.31172	0.77347	0.45831	0.73213
OTX2	6	0.069164	0.36925	0.68544	0.91708	0.71194	0.86109
OVOL1	5	-0.19362	-0.77613	0.72469	0.93108	0.43767	0.7146
OVOL2	3	0.27618	0.85153	0.48265	0.86249	0.39448	0.68121
OVOL3	6	-0.38023	-1.6876	0.36121	0.79591	0.091494	0.51459
PATZ1	13	-0.65701	-3.067	0.01934	0.22368	0.0021621	0.045795
PAX1	6	-0.40069	-1.1885	0.33845	0.79104	0.23465	0.57016
PAX2	6	0.14182	0.60624	0.52361	0.88297	0.54436	0.78135
PAX3	7	0.1405	0.80973	0.5037	0.86899	0.4181	0.70202
PAX4	8	0.13132	0.55241	0.51081	0.87458	0.58067	0.80084
PAX5	6	-0.22818	-0.79048	0.60637	0.90038	0.42925	0.71023
PAX6	7	0.27844	1.2387	0.2463	0.74271	0.21547	0.55786
PAX7	9	-0.22515	-1.1328	0.55688	0.88705	0.2573	0.58366
PAX8	6	-0.029307	-0.12997	0.93174	0.98319	0.89659	0.954
PAX9	6	0.13359	0.47726	0.53868	0.88447	0.63318	0.82607
PBRM1	49	0	0	0.64022	0.90482	1	1
PBX1	7	0.18252	1.0472	0.41468	0.827	0.29501	0.59972
PBX2	6	0.060974	1.0496	0.70563	0.92291	0.29388	0.59878
PBX3	6	-0.63067	-2.2742	0.1277	0.61475	0.022953	0.25539
PBX4	7	-0.55336	-2.0728	0.1479	0.64436	0.038191	0.33664
PDX1	6	0.57556	1.1777	0.033561	0.31978	0.2389	0.57495
PGR	6	0.27095	1.4987	0.29721	0.77347	0.13396	0.54285
PHOX2A	6	0.18126	0.76721	0.44653	0.84865	0.44296	0.71879
PHOX2B	6	0.23086	0.636	0.35438	0.79288	0.52478	0.77314
PIAS1	17	0.059678	0.45383	0.53413	0.88447	0.64995	0.8313
PIAS2	13	0.58429	2.3201	0.0022753	0.047059	0.020333	0.23751
PIAS3	19	-0.12834	-0.9921	0.71957	0.92776	0.32115	0.61703
PIAS4	16	-0.54423	-2.6132	0.03413	0.32172	0.0089707	0.13156
PITX1	6	0.28376	1.629	0.27617	0.76397	0.10331	0.53736
PITX2	6	0.039015	0.27416	0.7628	0.94114	0.78396	0.89971
PITX3	6	-0.1875	-0.47402	0.69767	0.91985	0.63549	0.82811
PKNOX1	5	-0.34486	-1.8887	0.44511	0.8484	0.058931	0.42547
PKNOX2	6	0.37058	1.2419	0.16951	0.66411	0.21427	0.55692
PLAG1	6	0.17078	1.0038	0.46729	0.85788	0.3155	0.61253
PLAGL1	6	0.12746	0.92697	0.55034	0.88447	0.35394	0.64595
PLAGL2	6	0.23132	1.1508	0.35353	0.79288	0.24982	0.58016
PMS1	7	0.11138	0.83222	0.57366	0.89152	0.40528	0.69109
POU1F1	1	-0.42551	-0.87262	0.59443	0.89584	0.38287	0.67074
POU2F1	5	-2.547	-4.2315	0.00028441	0.0090909	2.3213e-05	0.0011829
POU2F2	6	-0.38335	-1.6131	0.35836	0.79495	0.10672	0.53781
POU2F3	6	0.67722	1.3721	0.013367	0.17736	0.17004	0.54748
POU3F1	6	-0.37497	-1.1971	0.3686	0.79633	0.23128	0.56608
POU3F2	6	0.18235	0.81694	0.44539	0.8484	0.41396	0.69909
POU3F3	6	0.13582	0.56987	0.53441	0.88447	0.56877	0.79356
POU3F4	6	-0.2881	-0.8764	0.50114	0.86824	0.38081	0.6688
POU4F1	6	0.0065129	0.022284	0.83476	0.95759	0.98222	0.99429
POU4F2	6	0.62778	1.3181	0.021047	0.23344	0.18748	0.54748
POU4F3	6	0.47239	1.0055	0.083049	0.51134	0.31466	0.61192
POU5F1	4	-0.94313	-2.0759	0.067975	0.46512	0.037901	0.33664
POU5F1B	6	-0.27864	-0.83184	0.51564	0.87585	0.4055	0.69109
POU6F1	6	-0.18371	-1.1851	0.70705	0.92291	0.23598	0.57204
POU6F2	6	0.51382	1.4213	0.05802	0.43777	0.15522	0.54748
PPARA	6	0.021832	0.092471	0.80119	0.9483	0.92632	0.96679
PPARD	6	0.61623	1.3617	0.022753	0.2439	0.1733	0.54748
PPARG	5	0.20022	0.80994	0.46644	0.85788	0.41798	0.70202
PRDM1	6	-0.087007	-0.44554	0.92634	0.9825	0.65593	0.83381
PRDM12	5	-0.32901	-0.92545	0.469	0.85788	0.35473	0.64595
PRDM13	7	0.31934	1.3152	0.19482	0.70041	0.18845	0.54774
PRDM14	5	0.055265	0.2159	0.75256	0.94036	0.82906	0.92305
PRDM15	6	-0.030256	-0.14659	0.9343	0.9856	0.88345	0.94866
PRDM16	7	-0.17079	-1.4005	0.72412	0.9309	0.16136	0.54748
PRDM2	13	0.35998	2.1808	0.052048	0.40757	0.029196	0.29754
PRDM4	6	0.53025	1.5588	0.050341	0.40268	0.11905	0.53849
PRDM5	6	0.053668	0.52596	0.72753	0.93108	0.59892	0.81023
PRDM6	6	0.18335	0.79657	0.44425	0.8484	0.4257	0.7097
PRDM8	12	-0.025464	-0.1652	0.89078	0.97388	0.86878	0.94539
PRDM9	10	-0.20995	-0.771	0.57537	0.89152	0.44071	0.71675
PRKRIR	6	-1.1067	-2.6593	0.011945	0.16471	0.0078313	0.11818
PROP1	6	0.2663	1.4852	0.30176	0.77347	0.13748	0.54285
PROX1	6	0.50302	1.1969	0.063993	0.45455	0.23136	0.56608
PROX2	7	0.18838	0.66807	0.40245	0.81776	0.50409	0.76395
PRRX1	6	-0.19329	-1.4048	0.68572	0.91708	0.1601	0.54748
PRRX2	6	0.22798	1.0279	0.36064	0.79591	0.30401	0.6033
PTF1A	6	0.80423	1.2404	0.0028441	0.054645	0.21484	0.55702
RARA	6	-0.18393	-0.60171	0.70705	0.92291	0.54737	0.78329
RARB	6	-0.46213	-0.67832	0.26593	0.75789	0.49757	0.7598
RARG	6	0.15764	1.7724	0.49118	0.86653	0.076335	0.49206
RAX	6	-0.40577	-1.099	0.33134	0.78983	0.27178	0.58502
RAX2	6	-0.18609	-0.61987	0.7008	0.92078	0.53534	0.77651
RBAK	6	0.17132	1.5132	0.46672	0.85788	0.13023	0.54038
RCOR1	18	0.38216	2.125	0.013367	0.17736	0.033584	0.31901
RCOR2	18	0.21168	1.9629	0.13936	0.63508	0.049657	0.38799
RCOR3	18	0.41755	2.5248	0.0073948	0.11659	0.011575	0.1596
REL	7	0.28148	1.1086	0.24204	0.7401	0.2676	0.58502
RELA	7	-0.15313	-0.43929	0.76507	0.94114	0.66045	0.83651
RELB	7	-0.37735	-1.5838	0.32935	0.78776	0.11324	0.53849
REPIN1	6	0.27191	1.3257	0.29579	0.77347	0.18495	0.54748
RERE	18	-0.041509	-0.29899	0.93089	0.98318	0.76495	0.89368
REST	6	-0.23799	-1.039	0.58931	0.892	0.29881	0.60207
RFX1	7	-0.51225	-2.3127	0.17719	0.67351	0.020738	0.23906
RFX2	6	-0.010519	-0.036221	0.88254	0.9706	0.97111	0.9893
RFX3	10	0.30117	1.6982	0.13396	0.63067	0.089465	0.51459
RFX4	6	-0.11443	-0.40569	0.86092	0.964	0.68497	0.84793
RFX5	7	-0.39735	-1.4475	0.29892	0.77347	0.14774	0.54748
RFX6	5	0.14611	1.2773	0.56968	0.89062	0.20148	0.55417
RFX7	6	0.22145	1.0692	0.37031	0.79633	0.28497	0.59106
RHOXF1	7	0.52237	1.3356	0.04124	0.35802	0.18168	0.54748
RHOXF2B	7	0.097273	0.59919	0.60466	0.90038	0.54904	0.78473
RNF138	13	0.54923	2.219	0.0056883	0.095238	0.026484	0.28048
RORA	6	0.31279	1.0424	0.23549	0.73647	0.29722	0.60093
RORB	7	-0.19634	-0.6288	0.66866	0.90948	0.52948	0.7745
RORC	6	-0.43691	-1.3879	0.29465	0.77347	0.16516	0.54748
RREB1	8	-0.013614	-0.056682	0.89562	0.97493	0.9548	0.982
RUNX1	7	0.38096	1.4301	0.13026	0.62195	0.1527	0.54748
RUNX2	7	-0.20973	-0.87555	0.64078	0.90482	0.38127	0.66927
RUNX3	7	-0.29482	-1.8041	0.46843	0.85788	0.071221	0.48064
RXRA	7	-0.019702	-0.066026	0.90131	0.97508	0.94736	0.97818
RXRB	6	0.35695	1.3622	0.18402	0.68499	0.17315	0.54748
RXRG	7	-0.13858	-0.77916	0.79522	0.94523	0.43589	0.71455
SALL1	6	0.64561	1.3409	0.018203	0.21695	0.17997	0.54748
SALL2	6	0.059965	0.45138	0.70961	0.92305	0.65172	0.8324
SALL3	6	0.092935	0.51687	0.62827	0.90482	0.60525	0.81304
SALL4	6	-0.68679	-2.2202	0.095563	0.54545	0.026406	0.28048
SATB1	6	-0.0034187	-0.016503	0.86007	0.964	0.98683	0.99634
SATB2	6	0.076101	0.4609	0.66837	0.90948	0.64487	0.82853
SCRT1	6	-0.28138	-1.0287	0.51081	0.87458	0.30364	0.6033
SCRT2	6	0.11667	0.55536	0.57622	0.89152	0.57865	0.79967
SCX	6	-0.87095	-2.4216	0.036689	0.33333	0.015454	0.19545
SEBOX	7	-0.37214	-1.7877	0.33675	0.79053	0.073825	0.48537
SETDB1	33	-0.11175	-1.069	0.73009	0.93108	0.28507	0.59106
SETDB2	10	0.23677	1.7357	0.219	0.73062	0.08261	0.50983
SHOX	8	0.40134	1.6	0.085324	0.51448	0.1096	0.53849
SHOX2	6	0.15933	0.56286	0.4872	0.86339	0.57353	0.79665
SIM1	6	0.16019	0.42389	0.48464	0.86249	0.67165	0.84189
SIX1	6	-0.11757	-0.39113	0.85239	0.96336	0.6957	0.85269
SIX2	6	-0.89779	-2.6561	0.032423	0.31319	0.0079057	0.11879
SIX3	6	0.069548	0.30812	0.68402	0.91708	0.75799	0.89123
SIX4	6	0.25284	1.0946	0.31826	0.77925	0.2737	0.58502
SIX5	6	-0.79683	-1.8921	0.055461	0.42857	0.058483	0.42547
SIX6	6	-0.30116	-1.495	0.47867	0.86249	0.13491	0.54285
SMAD1	6	0.079807	0.24196	0.66098	0.90839	0.80881	0.91205
SMAD2	7	-0.1021	-0.48975	0.88481	0.97099	0.62431	0.82354
SMAD3	6	-0.40973	-1.925	0.32736	0.78761	0.054231	0.4083
SMAD4	5	-0.11608	-1.0274	0.88339	0.97099	0.30422	0.6033
SMAD5	6	-0.017711	-0.11881	0.90131	0.97508	0.90543	0.95818
SMAD6	6	0.37316	1.0262	0.16638	0.66102	0.30478	0.60341
SMAD7	6	0.63075	1.5638	0.021047	0.23344	0.11786	0.53849
SMAD9	6	0.48549	1.1421	0.074801	0.48257	0.25343	0.58128
SMARCE1	6	-0.75982	-2.2255	0.063424	0.45233	0.026047	0.27933
SNAI1	6	0.086559	0.42362	0.64704	0.90839	0.67184	0.84189
SNAI2	6	0.27814	1.2623	0.28612	0.77208	0.20685	0.55417
SNAI3	5	0.39546	1.37	0.17491	0.66739	0.1707	0.54748
SNAPC4	31	-2.1873	-7.9784	0	0	1.482e-15	1.3027e-12
SOHLH1	6	0.076581	0.25539	0.66724	0.90948	0.79842	0.90615
SOHLH2	7	0.50311	1.7077	0.05091	0.40268	0.087684	0.51459
SOX1	6	0.39003	1.0935	0.15074	0.64713	0.27417	0.58502
SOX10	6	-0.51215	-2.002	0.22071	0.73164	0.045288	0.37138
SOX11	6	0.47172	1.4046	0.083618	0.51215	0.16015	0.54748
SOX12	6	-0.73695	-2.5467	0.070535	0.4697	0.010876	0.15234
SOX13	6	-0.54027	-1.9603	0.19226	0.69681	0.049966	0.38897
SOX14	6	-0.044526	-0.19387	0.97327	0.9939	0.84628	0.93178
SOX15	5	-0.25377	-0.75464	0.60495	0.90038	0.45047	0.72387
SOX17	6	0.21894	0.68109	0.37486	0.7983	0.49581	0.75971
SOX18	6	0.080127	0.29697	0.66041	0.90839	0.76649	0.89424
SOX2	6	0.12795	0.68484	0.5492	0.88447	0.49344	0.75795
SOX21	6	0.12255	0.50392	0.56115	0.88705	0.61432	0.81847
SOX3	6	0.2315	1.5098	0.35353	0.79288	0.1311	0.54149
SOX30	6	0.10024	0.81742	0.61291	0.90209	0.41369	0.69896
SOX4	6	0.33548	0.89229	0.20762	0.72217	0.37224	0.66195
SOX5	5	0.50167	1.0916	0.089022	0.52605	0.27499	0.58502
SOX6	6	0.25756	0.8593	0.31399	0.77489	0.39017	0.67712
SOX7	6	0.38396	1.4319	0.157	0.6548	0.15217	0.54748
SOX8	5	-0.32429	-1.1208	0.47696	0.86088	0.26235	0.58501
SOX9	6	-0.46698	-1.3787	0.26109	0.75431	0.16797	0.54748
SP1	6	-0.11791	-0.47897	0.85154	0.96332	0.63196	0.82539
SP100	12	0.11854	0.52423	0.43402	0.84263	0.60012	0.8103
SP110	12	0.058751	0.30369	0.6021	0.89894	0.76136	0.89248
SP140	13	0.038171	0.27058	0.64391	0.90705	0.78671	0.89996
SP140L	10	-0.086418	-0.41791	0.91069	0.97831	0.67601	0.84436
SP2	11	-0.50183	-2.4299	0.096701	0.54839	0.015103	0.19239
SP3	5	-0.37282	-1.1019	0.41041	0.82269	0.27049	0.58502
SP4	5	0.57106	1.4372	0.058589	0.4383	0.15066	0.54748
SP5	5	-0.032947	-0.22336	0.9508	0.98847	0.82325	0.92037
SP6	6	0.54841	1.268	0.044937	0.37176	0.2048	0.55417
SP7	6	0.43898	1.6101	0.10495	0.56138	0.10737	0.53781
SP8	5	0.19696	1.0442	0.47241	0.8584	0.29639	0.59996
SP9	5	0.27272	0.72892	0.34158	0.79104	0.46605	0.73646
SPDEF	6	-0.0897	-0.34143	0.91923	0.98118	0.73278	0.87436
SPI1	6	0.032519	0.095683	0.77531	0.94195	0.92377	0.96679
SPIB	6	-0.052809	-0.26275	0.99317	0.99828	0.79274	0.90291
SPIC	6	-0.45993	-1.7091	0.26763	0.75948	0.087441	0.51459
SPZ1	3	0.20335	0.57075	0.58703	0.892	0.56817	0.79305
SREBF1	6	0.25389	1.1233	0.31741	0.77879	0.2613	0.58443
SREBF2	6	-0.24963	-2.3981	0.56997	0.89067	0.016481	0.20476
SRF	6	-2.6664	-5.2303	0	0	1.6926e-07	2.2042e-05
SRY	6	0.36705	1.8654	0.17264	0.66411	0.062119	0.43749
SSRP1	6	-0.92042	-2.7443	0.028441	0.28736	0.0060641	0.096537
ST18	8	-0.25213	-0.88441	0.5256	0.88447	0.37648	0.66441
STAT1	7	0.13009	0.46011	0.53072	0.88447	0.64544	0.82853
STAT2	6	0.25779	1.1561	0.31286	0.77356	0.24762	0.57802
STAT3	7	-0.34933	-1.8451	0.37201	0.7983	0.065025	0.45094
STAT4	7	0.13538	0.63891	0.5182	0.8785	0.52288	0.77246
STAT5A	7	0.17313	0.53174	0.43146	0.84091	0.59491	0.80828
STAT5B	7	-0.31814	-1.2171	0.4289	0.84011	0.22358	0.56345
STAT6	7	-0.0019829	-0.0084451	0.85751	0.964	0.99326	0.99894
SUB1	8	-0.87073	-2.1982	0.018487	0.21886	0.027932	0.291
T	7	0.32864	1.7688	0.1843	0.68499	0.076933	0.49361
TADA2A	11	-0.67649	-3.228	0.028157	0.28696	0.0012467	0.028839
TADA2B	9	-0.31699	-1.9074	0.36405	0.79591	0.05647	0.41576
TAL1	6	-0.1831	-0.82063	0.70819	0.92291	0.41186	0.69741
