Gene	sgRNA	Ts2|beta	Ts2|z	Ts2|p-value	Ts2|fdr	Ts2|wald-p-value	Ts2|wald-fdr
JARID2	19	0.57142	1.4066	0.80774	0.97441	0.15956	0.74082
JDP2	6	0.099568	0.16977	0.53072	0.93866	0.86519	0.92631
JUN	6	0.067742	0.14369	0.50028	0.92797	0.88575	0.93973
JUNB	6	-0.574	-1.5236	0.1223	0.79022	0.12761	0.74082
JUND	5	1.0804	1.0133	0.41667	0.9185	0.31091	0.74082
KAT7	5	1.9597	0.55247	0.054323	0.65085	0.58062	0.773
KDM5A	29	0.56038	1.6777	0.83419	0.97567	0.09341	0.74082
KDM5B	32	0.51977	1.9457	0.96729	0.9962	0.051693	0.74082
KDM5C	19	0.41459	1.4307	0.83788	0.97567	0.15252	0.74082
KDM5D	25	0.5509	2.0642	0.8649	0.97785	0.039001	0.74082
KIAA2018	6	1.0733	1.0053	0.39078	0.91039	0.31476	0.74082
KLF1	6	0.16332	0.30789	0.6041	0.95719	0.75817	0.87143
KLF10	5	-0.42908	-1.0553	0.23294	0.85449	0.2913	0.74082
KLF11	6	-0.052922	-0.19485	0.39619	0.91039	0.84551	0.91719
KLF12	6	1.6917	0.82998	0.099829	0.77313	0.40655	0.74082
KLF13	6	-0.16115	-0.49262	0.31399	0.89696	0.62228	0.7962
KLF14	6	0.56303	0.80239	0.88168	0.98257	0.42233	0.74082
KLF15	6	-0.33261	-0.61698	0.21246	0.83498	0.53725	0.76107
KLF16	7	0.7773	0.42407	0.6351	0.96084	0.67152	0.82178
KLF17	6	0.010597	0.027656	0.44767	0.9253	0.97794	0.99329
KLF2	6	-0.20907	-0.91019	0.28072	0.886	0.36272	0.74082
KLF3	6	1.1279	0.67251	0.34812	0.9051	0.50126	0.74773
KLF4	6	0.34422	0.7242	0.84272	0.97567	0.46894	0.74227
KLF5	6	0.074248	0.15615	0.50484	0.92797	0.87591	0.93345
KLF6	6	0.986	0.97764	0.4616	0.92562	0.32825	0.74082
KLF7	6	1.9037	0.67293	0.050626	0.64855	0.50099	0.74773
KLF8	5	2.1435	0.52799	0.032423	0.62736	0.59751	0.78361
KLF9	6	0.96884	0.9335	0.47696	0.92562	0.35056	0.74082
L3MBTL1	24	0.64238	1.9691	0.6624	0.96462	0.048943	0.74082
L3MBTL4	24	1.167	2.1114	0.079067	0.70918	0.034735	0.74082
LBX1	6	0.82781	1.1189	0.59898	0.9551	0.2632	0.74082
LBX2	6	1.4411	0.99517	0.17435	0.8026	0.31966	0.74082
LCOR	6	1.5856	0.80949	0.12543	0.79022	0.41823	0.74082
LCORL	6	1.584	0.76957	0.12543	0.79022	0.44156	0.74082
LEF1	6	1.5897	0.791	0.124	0.79022	0.42894	0.74082
LEUTX	7	-0.24347	-0.60107	0.23549	0.85449	0.54779	0.76219
LHX1	6	0.81842	0.89392	0.60865	0.95898	0.37136	0.74082
LHX2	6	1.7042	0.74202	0.09727	0.76682	0.45807	0.74227
LHX3	6	-0.6661	-1.1186	0.09727	0.76682	0.26329	0.74082
LHX4	6	0.15137	0.26675	0.5876	0.95273	0.78967	0.88875
LHX5	6	1.2331	1.0422	0.27986	0.88579	0.29732	0.74082
LHX6	6	-0.17992	-0.47967	0.29892	0.89253	0.63146	0.80036
LHX8	7	0.63745	1.0632	0.79181	0.97441	0.2877	0.74082
LHX9	6	0.027785	0.052667	0.46303	0.92562	0.958	0.981
LIN28A	5	1.7591	0.72309	0.088737	0.74641	0.46962	0.74227
LIN28B	2	-0.48736	-0.55497	0.49687	0.92797	0.57891	0.77233
LITAF	6	-0.033166	-0.070329	0.41468	0.91814	0.94393	0.97233
LMX1A	6	1.1867	0.99913	0.30603	0.89253	0.31773	0.74082
LMX1B	6	0.35323	0.68753	0.85466	0.97724	0.49175	0.74504
LYL1	6	-1.4719	-2.9516	0.027019	0.62736	0.0031609	0.22681
MAF	6	0.91658	0.8994	0.51849	0.92988	0.36844	0.74082
MAFA	6	2.7616	1.2189	0.003413	0.62736	0.22286	0.74082
MAFB	6	0.60642	0.55663	0.83276	0.97567	0.57778	0.77197
MAFF	6	0.58192	0.82806	0.86291	0.97785	0.40764	0.74082
MAFG	6	-0.050729	-0.071435	0.39733	0.91039	0.94305	0.97233
MAFK	6	0.92324	0.93129	0.51109	0.92916	0.3517	0.74082
MAX	6	-0.61484	-1.1096	0.1095	0.78252	0.26719	0.74082
MAZ	6	-0.64388	-1.5999	0.10125	0.7756	0.10961	0.74082
MBD1	37	0.93073	2.6793	0.15501	0.8026	0.0073781	0.42527
MBD2	12	0.12842	0.38639	0.38965	0.91039	0.69921	0.83772
MBD3	20	1.0425	1.8129	0.16951	0.8026	0.069844	0.74082
MBD4	12	0.083827	0.32063	0.34357	0.9051	0.74849	0.86687
MECOM	7	1.0328	1.0723	0.38908	0.91039	0.28361	0.74082
MECP2	12	0.87574	1.3813	0.42491	0.92251	0.1672	0.74082
MEF2A	5	1.1688	0.97549	0.35125	0.9051	0.32932	0.74082
MEF2B	6	0.52712	0.94332	0.92776	0.9927	0.34552	0.74082
MEF2C	6	0.95493	1.0118	0.4872	0.92797	0.31162	0.74082
MEF2D	6	-0.4272	-0.96077	0.1698	0.8026	0.33667	0.74082
MEIS1	5	1.0661	0.96703	0.42833	0.92336	0.33353	0.74082
MEIS2	6	0.81227	0.97463	0.61462	0.95898	0.32974	0.74082
MEIS3	7	0.20063	0.42699	0.62486	0.96083	0.66939	0.82064
MEOX1	6	1.965	0.58902	0.040671	0.63296	0.55585	0.76454
MEOX2	6	1.2559	0.85599	0.26422	0.87476	0.392	0.74082
MESP1	6	-0.070475	-0.16751	0.38311	0.91039	0.86697	0.92751
MESP2	6	1.122	1.0226	0.35239	0.9051	0.30648	0.74082
MGA	8	0.80829	1.0487	0.58049	0.95231	0.29432	0.74082
MIER3	6	0.68457	0.97958	0.74801	0.9687	0.32729	0.74082
MITF	6	1.3035	0.95523	0.24005	0.85449	0.33946	0.74082
MIXL1	6	0.62433	0.89371	0.81229	0.97441	0.37148	0.74082
MLX	6	1.2144	0.97648	0.29067	0.89253	0.32883	0.74082
MLXIP	7	0.42867	0.95011	0.9417	0.9962	0.34206	0.74082
MLXIPL	6	-0.94446	-1.928	0.054039	0.65068	0.053858	0.74082
MNT	7	1.9098	0.68823	0.032992	0.62736	0.49131	0.74504
MNX1	6	0.5188	0.47547	0.93942	0.9962	0.63445	0.80198
MSC	6	1.0328	0.91676	0.42463	0.92251	0.35927	0.74082
MSGN1	6	1.1256	1.0502	0.35011	0.9051	0.29361	0.74082
MSX1	6	0.54209	0.67599	0.907	0.98609	0.49905	0.74773
MSX2	6	0.13113	0.33094	0.56399	0.94699	0.74069	0.86257
MTA1	18	0.91419	1.7462	0.30006	0.89253	0.080777	0.74082
MTA2	17	1.146	1.7059	0.14221	0.79022	0.088023	0.74082
MTA3	18	0.84199	1.8831	0.39249	0.91039	0.059683	0.74082
MTF1	7	-0.19483	-0.21876	0.26706	0.87605	0.82684	0.91019
MXD1	6	1.4294	0.87925	0.17975	0.81234	0.37926	0.74082
MXD3	6	-0.13277	-0.60916	0.33675	0.90447	0.54242	0.76116
MXD4	6	1.8319	0.65258	0.064562	0.6793	0.51403	0.7518
MXI1	6	0.71979	1.0476	0.70848	0.96462	0.29484	0.74082
MYB	24	0.54175	1.2138	0.88282	0.9829	0.22484	0.74082
MYBL1	22	1.0465	1.9348	0.15017	0.8026	0.05301	0.74082
MYBL2	25	-0.21332	-0.85421	0.030717	0.62736	0.39299	0.74082
MYC	6	-1.1737	-1.3715	0.036974	0.62736	0.17022	0.74082
MYCL	6	0.5855	0.87663	0.85922	0.97785	0.38069	0.74082
MYCN	6	0.16318	0.50737	0.6041	0.95719	0.61189	0.79245
MYF5	8	0.43161	0.99961	0.93003	0.99302	0.3175	0.74082
MYF6	6	0.59693	0.91475	0.84329	0.97567	0.36033	0.74082
MYNN	12	0.74862	1.3987	0.58817	0.95273	0.16189	0.74082
MYOD1	6	1.3405	0.90121	0.22042	0.84199	0.36748	0.74082
MYOG	6	1.316	0.81183	0.23407	0.85449	0.41689	0.74082
MYRF	6	-0.74998	-2.0203	0.079067	0.70918	0.04335	0.74082
MYSM1	18	0.62824	1.6155	0.72469	0.96595	0.1062	0.74082
MYT1	8	1.2199	1.1114	0.22981	0.85449	0.2664	0.74082
MYT1L	8	0.073502	0.15932	0.44255	0.92349	0.87341	0.93201
MZF1	6	-1.3063	-2.4854	0.031286	0.62736	0.012941	0.59867
NANOG	6	0.82537	0.95213	0.60239	0.95664	0.34103	0.74082
NCOR1	20	0.16549	0.63723	0.30432	0.89253	0.52397	0.75504
NCOR2	18	0.918	1.7502	0.29579	0.89253	0.08008	0.74082
NEUROD1	6	1.4581	0.77691	0.16923	0.8026	0.43721	0.74082
NEUROD2	7	0.16516	0.34519	0.58276	0.95231	0.72995	0.85646
NEUROD4	6	1.2709	0.92109	0.2537	0.8581	0.357	0.74082
NEUROD6	6	1.0203	1.019	0.43373	0.92349	0.30822	0.74082
NEUROG1	6	1.2948	0.93979	0.2446	0.85449	0.34733	0.74082
NEUROG2	6	0.082244	0.16646	0.51564	0.92978	0.8678	0.92779
NEUROG3	6	1.728	0.74737	0.091866	0.75289	0.45484	0.74223
NFAT5	6	0.92344	0.9445	0.51109	0.92916	0.34491	0.74082
NFATC1	6	0.77413	1.2952	0.65501	0.96462	0.19527	0.74082
NFATC2	6	0.6297	0.89299	0.8066	0.97441	0.37186	0.74082
NFATC3	6	0.38351	0.63556	0.89448	0.98509	0.52506	0.75504
NFATC4	7	-0.30483	-0.63319	0.20592	0.82932	0.52661	0.75595
NFE2	6	0.20141	0.55929	0.66155	0.96462	0.57596	0.77197
NFE2L1	6	0.15681	1.1676	0.59443	0.95347	0.24296	0.74082
NFE2L2	5	-0.59296	-1.0978	0.1624	0.8026	0.2723	0.74082
NFE2L3	5	1.1522	0.76745	0.36405	0.91039	0.44281	0.74082
NFIA	7	1.0064	1.0173	0.41695	0.91855	0.30901	0.74082
NFIB	7	1.838	0.80398	0.045222	0.63296	0.42141	0.74082
NFIC	8	1.0158	1.2534	0.38254	0.91039	0.21007	0.74082
NFIL3	6	1.678	0.76355	0.10438	0.78119	0.44513	0.74082
NFIX	8	0.6945	1.1356	0.70392	0.96462	0.25613	0.74082
NFKB1	7	0.7676	1.241	0.6442	0.96383	0.21459	0.74082
NFKB2	7	-0.025884	-0.060258	0.39078	0.91039	0.95195	0.97696
NFX1	13	0.43526	1.2468	0.89932	0.98509	0.21246	0.74082
NFXL1	15	1.067	1.4751	0.19596	0.82193	0.14018	0.74082
NFYA	6	-0.35525	-0.62279	0.20165	0.82442	0.53342	0.75991
NFYB	6	-0.12566	-0.32983	0.34158	0.9051	0.74153	0.86275
NFYC	6	0.3594	0.69861	0.86234	0.97785	0.48479	0.74376
NHLH1	6	-0.45797	-0.94856	0.15671	0.8026	0.34284	0.74082
NHLH2	6	1.5402	0.82591	0.13908	0.79022	0.40886	0.74082
NKX1	12	0.55663	1.3015	0.87457	0.98149	0.19308	0.74082
NKX2	42	0	0	0.048066	0.63296	1	1
NKX3	12	0.69538	1.3923	0.65927	0.96462	0.16382	0.74082
NKX6	13	1.4667	1.2398	0.054039	0.65068	0.21505	0.74082
NOBOX	6	-0.4759	-0.95265	0.1496	0.8026	0.34077	0.74082
NOTO	6	0.79768	1.0264	0.62713	0.96083	0.30469	0.74082
NPAS1	6	0.36583	0.65974	0.86917	0.9798	0.50942	0.75047
NPAS2	6	0.54481	1.0792	0.90472	0.98609	0.28048	0.74082
NPAS3	6	-0.25361	-0.5791	0.25284	0.8581	0.56252	0.7659
NPAS4	6	-0.12316	-0.22207	0.34443	0.9051	0.82426	0.90927
NR0B1	6	0.80681	0.90838	0.61775	0.95898	0.36368	0.74082
NR0B2	6	0.16729	0.57183	0.61263	0.95898	0.56743	0.76864
NR1D1	6	-0.29817	-0.69453	0.22867	0.85449	0.48735	0.74376
NR1D2	1	0.97055	0.42072	0.62344	0.96083	0.67396	0.82307
NR1H2	5	1.7612	0.68536	0.088453	0.7458	0.49312	0.74529
NR1H3	7	1.0198	1.1167	0.40387	0.91324	0.26413	0.74082
Nr1h4	6	2.2361	0.46457	0.016496	0.62736	0.64224	0.80698
NR1I2	6	0.52486	1.2339	0.93003	0.99302	0.21722	0.74082
NR1I3	6	0.22236	0.53863	0.69084	0.96462	0.59014	0.77854
NR2C1	6	0.91784	0.96331	0.51678	0.92988	0.33539	0.74082
NR2C2	6	0.24355	0.61073	0.72213	0.96595	0.54138	0.76116
NR2E1	6	0.88228	0.97451	0.55233	0.94402	0.32981	0.74082
NR2E3	6	0.17219	1.1402	0.61832	0.95898	0.25419	0.74082
NR2F1	6	1.8857	0.66402	0.053754	0.65068	0.50668	0.74986
NR2F2	6	0.10706	0.28168	0.53641	0.94112	0.77819	0.88228
NR2F6	3	1.7152	0.51946	0.21075	0.83498	0.60344	0.78622
NR3C1	6	0.15577	0.34507	0.59329	0.95295	0.73004	0.85646
NR3C2	6	1.8148	0.8006	0.067691	0.68539	0.42337	0.74082
NR4A1	6	0.7858	1.0453	0.63908	0.96152	0.2959	0.74082
NR4A2	6	0.87264	0.79545	0.5583	0.94428	0.42635	0.74082
NR4A3	6	0.42875	0.7104	0.95364	0.9962	0.47746	0.74227
NR5A1	7	-0.29194	-0.69849	0.21132	0.83498	0.48487	0.74376
NR5A2	6	-0.095176	-0.28749	0.36604	0.91039	0.77373	0.87927
NR6A1	6	-0.26269	-0.5214	0.2463	0.85449	0.60209	0.78523
NRF1	8	0.80897	1.2083	0.57935	0.95231	0.22694	0.74082
NRL	6	-0.53768	-1.6051	0.13339	0.79022	0.10848	0.74082
OLIG1	6	0.20863	1.1085	0.67292	0.96462	0.26765	0.74082
OLIG2	6	0.93319	0.94912	0.50427	0.92797	0.34256	0.74082
OLIG3	6	0.34351	0.8775	0.84215	0.97567	0.38021	0.74082
ONECUT1	6	0.7038	0.84265	0.72582	0.96595	0.39942	0.74082
ONECUT2	6	0.80265	0.61638	0.62315	0.96083	0.53764	0.76109
ONECUT3	6	-0.18435	-0.17452	0.29522	0.89253	0.86146	0.9257
OSR1	4	-0.67322	-1.3274	0.18885	0.81441	0.18438	0.74082
OSR2	6	0.39322	0.8609	0.90757	0.98609	0.38929	0.74082
OTP	6	0.34767	0.60615	0.84727	0.97672	0.54442	0.76116
OTX1	6	1.421	0.87992	0.18345	0.81439	0.3789	0.74082
OTX2	6	2.4866	0.43672	0.0085324	0.62736	0.66232	0.81735
OVOL1	5	0.97122	1.0071	0.50484	0.92797	0.3139	0.74082
OVOL2	3	0.98577	0.71506	0.57907	0.95231	0.47457	0.74227
OVOL3	6	0.75418	1.085	0.67378	0.96462	0.27792	0.74082
PATZ1	13	0.7009	1.4762	0.66268	0.96462	0.1399	0.74082
PAX1	6	0.8177	1.0264	0.60922	0.95898	0.30471	0.74082
PAX2	6	-19.822	-26.998	0.012799	0.62736	1.5693e-160	2.7587e-158
PAX3	7	0.69773	1.1053	0.72213	0.96595	0.26903	0.74082
PAX4	8	1.0658	1.2021	0.34386	0.9051	0.22932	0.74082
PAX5	6	0.1135	0.12618	0.5438	0.94402	0.89959	0.94777
PAX6	7	0.36335	0.8391	0.85466	0.97724	0.40142	0.74082
PAX7	9	-0.038469	-0.11446	0.30063	0.89253	0.90887	0.95277
PAX8	6	-0.13004	-0.21178	0.33817	0.90447	0.83228	0.91262
PAX9	6	0.21818	0.48078	0.68515	0.96462	0.63068	0.80036
PBRM1	49	0	0	0.048066	0.63296	1	1
PBX1	7	-0.055508	-0.17234	0.36633	0.91039	0.86317	0.92631
PBX2	6	0.20343	0.38845	0.66354	0.96462	0.69768	0.83722
PBX3	6	1.1542	1.0527	0.32793	0.89883	0.29246	0.74082
PBX4	7	0.25534	0.58668	0.70137	0.96462	0.55742	0.76468
PDX1	6	-0.51211	-1.0962	0.13879	0.79022	0.27301	0.74082
PGR	6	1.8455	0.68658	0.062287	0.67576	0.49235	0.74504
PHOX2A	6	0.87586	1.1043	0.55546	0.94402	0.26947	0.74082
PHOX2B	6	-0.78429	-0.62235	0.075085	0.69634	0.53371	0.75991
PIAS1	17	0.5939	1.2088	0.80375	0.97441	0.22676	0.74082
PIAS2	13	0.55019	0.81785	0.89676	0.98509	0.41344	0.74082
PIAS3	19	0.13544	0.5003	0.27474	0.88579	0.61686	0.7939
PIAS4	16	0.7836	1.6361	0.49972	0.92797	0.10182	0.74082
PITX1	6	0.082238	0.20839	0.51564	0.92978	0.83492	0.91337
PITX2	6	0.64983	0.86976	0.78498	0.97441	0.38443	0.74082
PITX3	6	1.0257	1.0704	0.42975	0.92349	0.28442	0.74082
PKNOX1	5	0.17678	0.30849	0.66667	0.96462	0.75771	0.8712
PKNOX2	6	0.21832	0.59294	0.68515	0.96462	0.55322	0.76399
PLAG1	6	1.8706	0.65421	0.05603	0.66107	0.51298	0.7518
PLAGL1	6	-0.061885	-0.11898	0.38936	0.91039	0.90529	0.951
PLAGL2	6	0.99616	1.0691	0.45449	0.9253	0.28503	0.74082
PMS1	7	1.4331	0.97943	0.14334	0.79219	0.32737	0.74082
POU1F1	1	0.71877	0.4856	0.71132	0.96462	0.62725	0.79864
POU2F1	5	-1.3026	-1.982	0.048066	0.63296	0.047479	0.74082
POU2F2	6	0.2136	0.44616	0.67776	0.96462	0.65548	0.81411
POU2F3	6	-0.68778	-1.1123	0.092719	0.75289	0.26599	0.74082
POU3F1	6	-0.41985	-0.91897	0.17321	0.8026	0.35811	0.74082
POU3F2	6	0.0080711	0.017868	0.44625	0.9253	0.98574	0.99587
POU3F3	6	1.0301	0.95502	0.42662	0.92251	0.33957	0.74082
POU3F4	6	0.28562	0.50576	0.77275	0.97441	0.61303	0.79309
POU4F1	6	-0.092429	-0.20006	0.36803	0.91039	0.84143	0.91493
POU4F2	6	0.17977	0.3661	0.62884	0.96083	0.71429	0.8456
POU4F3	6	0.22628	1.1083	0.69653	0.96462	0.26772	0.74082
POU5F1	4	0.21657	0.36475	0.75114	0.96957	0.7153	0.84651
POU5F1B	6	-0.0087729	-0.021938	0.4343	0.92349	0.9825	0.99518
POU6F1	6	0.26406	0.44367	0.74573	0.9687	0.65728	0.81432
POU6F2	6	-0.50603	-1.6906	0.13965	0.79022	0.090918	0.74082
PPARA	6	1.8646	0.61842	0.057736	0.66557	0.5363	0.76066
PPARD	6	0.73818	1.0231	0.68914	0.96462	0.30627	0.74082
PPARG	5	1.187	0.90074	0.33845	0.90447	0.36773	0.74082
PRDM1	6	1.6703	0.72374	0.10552	0.78119	0.46922	0.74227
PRDM12	5	0.30546	1.0338	0.82082	0.97441	0.30121	0.74082
PRDM13	7	0.13887	0.20055	0.54209	0.94402	0.84105	0.91493
PRDM14	5	1.5084	0.76737	0.16098	0.8026	0.44286	0.74082
PRDM15	6	0.78069	1.1203	0.64619	0.96462	0.26258	0.74082
PRDM16	7	-0.15374	-0.49364	0.29266	0.89253	0.62156	0.7962
PRDM2	13	1.8343	1.0519	0.013936	0.62736	0.29285	0.74082
PRDM4	6	0.63207	0.87799	0.80319	0.97441	0.37995	0.74082
PRDM5	6	0.83443	0.74377	0.59215	0.9529	0.45701	0.74227
PRDM6	6	0.39478	0.73555	0.90984	0.98643	0.46201	0.74227
PRDM8	12	1.0233	1.5044	0.27787	0.88579	0.13248	0.74082
PRDM9	10	-0.35076	-1.0995	0.1004	0.77511	0.27157	0.74082
PRKRIR	6	-0.3505	-0.67093	0.20364	0.82488	0.50227	0.74861
PROP1	6	1.086	1.0468	0.38055	0.91039	0.29519	0.74082
PROX1	6	-0.28031	-0.55505	0.23663	0.85449	0.57886	0.77233
PROX2	7	1.4015	0.9504	0.15557	0.8026	0.34191	0.74082
PRRX1	6	0.80175	0.81888	0.62429	0.96083	0.41286	0.74082
PRRX2	6	0.16182	0.32482	0.60125	0.95613	0.74532	0.86484
PTF1A	6	1.1427	0.83134	0.33874	0.90447	0.40578	0.74082
RARA	6	1.5446	0.64018	0.13709	0.79022	0.52205	0.75504
RARB	6	0.47275	0.11134	0.98891	0.99686	0.91135	0.95451
RARG	6	1.3389	0.91087	0.22127	0.84199	0.36236	0.74082
RAX	6	-0.44232	-0.1863	0.16468	0.8026	0.85221	0.91985
RAX2	6	0.18357	0.18221	0.63396	0.96083	0.85542	0.92122
RBAK	6	0.42139	0.90764	0.94283	0.9962	0.36407	0.74082
RCOR1	18	0.046655	0.19531	0.1843	0.81441	0.84515	0.91719
RCOR2	18	1.5248	1.4913	0.023606	0.62736	0.13589	0.74082
RCOR3	18	0.1426	0.64919	0.28527	0.88918	0.51622	0.75312
REL	7	0.45689	1.3721	0.9835	0.99686	0.17002	0.74082
RELA	7	0.22663	0.53196	0.66069	0.96462	0.59475	0.78203
RELB	7	0.4742	0.90398	0.99602	0.99801	0.36601	0.74082
REPIN1	6	0.33107	0.59823	0.82907	0.97567	0.54969	0.76305
RERE	18	0.45071	1.4574	0.9215	0.99083	0.145	0.74082
REST	6	1.0149	0.99586	0.43828	0.92349	0.31932	0.74082
RFX1	7	-0.54107	-1.302	0.1149	0.79022	0.19293	0.74082
RFX2	6	-0.23105	-0.46465	0.26678	0.87605	0.64218	0.80698
RFX3	10	0.26816	0.62377	0.6678	0.96462	0.53278	0.75991
RFX4	6	2.5923	0.42965	0.0065415	0.62736	0.66745	0.81968
RFX5	7	1.0187	0.74259	0.40586	0.91354	0.45773	0.74227
RFX6	5	0.45249	0.86751	0.98322	0.99686	0.38566	0.74082
RFX7	6	0.30977	0.55874	0.80119	0.97441	0.57634	0.77197
RHOXF1	7	0.43962	0.983	0.95592	0.9962	0.32561	0.74082
RHOXF2B	7	0.36808	1.2033	0.85978	0.97785	0.22885	0.74082
RNF138	13	0.18473	0.73877	0.4306	0.92349	0.46005	0.74227
RORA	6	-0.0077232	-0.017993	0.43458	0.92349	0.98564	0.99587
RORB	7	1.2106	0.62845	0.26251	0.87429	0.52971	0.75788
RORC	6	1.5851	0.63525	0.12543	0.79022	0.52526	0.75504
RREB1	8	0.48264	0.97138	0.99005	0.99686	0.33136	0.74082
RUNX1	7	0.35753	0.71494	0.85097	0.97682	0.47464	0.74227
RUNX2	7	-0.36881	-0.77051	0.17122	0.8026	0.441	0.74082
RUNX3	7	0.23003	0.54486	0.66638	0.96462	0.58585	0.77744
RXRA	7	0.34645	0.3828	0.83333	0.97567	0.70187	0.83862
RXRB	6	0.82905	1.1021	0.59784	0.95415	0.27042	0.74082
RXRG	7	0.2376	0.57207	0.67491	0.96462	0.56727	0.76864
SALL1	6	0.24104	0.42377	0.71815	0.96595	0.67173	0.82178
SALL2	6	0.097373	0.19459	0.52986	0.93866	0.84571	0.91719
SALL3	6	1.3315	0.79673	0.22497	0.84979	0.42561	0.74082
SALL4	6	-0.19365	-0.34767	0.28953	0.89253	0.72809	0.8556
SATB1	6	0.59248	0.94695	0.84898	0.97677	0.34366	0.74082
SATB2	6	1.4583	0.66456	0.16923	0.8026	0.50633	0.74986
SCRT1	6	-0.66611	-2.26	0.09727	0.76682	0.023822	0.74082
SCRT2	6	0.4138	0.86676	0.9306	0.99303	0.38608	0.74082
SCX	6	-0.84879	-1.2876	0.065415	0.6793	0.19787	0.74082
SEBOX	7	-0.06577	-0.18891	0.35609	0.9051	0.85016	0.91919
SETDB1	33	0.54708	2.4474	0.88481	0.98326	0.01439	0.64045
SETDB2	10	1.4818	1.0764	0.071672	0.69634	0.28174	0.74082
SHOX	8	0.91925	1.0642	0.47696	0.92562	0.28723	0.74082
SHOX2	6	0.35619	0.61707	0.85893	0.97785	0.53719	0.76107
SIM1	6	1.3707	0.91485	0.20563	0.82932	0.36027	0.74082
SIX1	6	0.14891	0.32623	0.58504	0.95231	0.74425	0.86477
SIX2	6	0.025726	0.066548	0.45961	0.92562	0.94694	0.9736
SIX3	6	0.35873	0.67255	0.86206	0.97785	0.50123	0.74773
SIX4	6	-0.16633	-0.39344	0.3083	0.89253	0.69399	0.83507
SIX5	6	0.54753	0.904	0.90216	0.98509	0.366	0.74082
SIX6	6	-0.50234	-1.4747	0.14135	0.79022	0.14029	0.74082
SMAD1	6	0.67855	1.0103	0.75398	0.97035	0.31237	0.74082
SMAD2	7	1.3361	0.92854	0.18914	0.81441	0.35313	0.74082
SMAD3	6	-0.43534	-0.89634	0.16667	0.8026	0.37007	0.74082
SMAD4	5	1.453	0.7868	0.18743	0.81441	0.4314	0.74082
SMAD5	6	-0.0042531	-0.011422	0.43714	0.92349	0.99089	0.99827
SMAD6	6	0.084065	0.19237	0.51849	0.92988	0.84745	0.91809
SMAD7	6	0.64438	0.91436	0.79039	0.97441	0.36053	0.74082
SMAD9	6	0.30572	0.58716	0.79721	0.97441	0.5571	0.76454
SMARCE1	6	1.0344	1.0615	0.42264	0.92251	0.28848	0.74082
SNAI1	6	0.17146	1.1683	0.61746	0.95898	0.24269	0.74082
SNAI2	6	0.77518	0.9695	0.6533	0.96462	0.33229	0.74082
SNAI3	5	0.13272	1.1445	0.61377	0.95898	0.25243	0.74082
SNAPC4	31	-0.69724	-2.0162	0.0028441	0.62736	0.043776	0.74082
SOHLH1	6	1.7381	0.7296	0.088168	0.74519	0.46564	0.74227
SOHLH2	7	1.008	1.1125	0.41581	0.91839	0.26594	0.74082
SOX1	6	1.7182	0.8328	0.093288	0.75402	0.40496	0.74082
SOX10	6	0.14594	0.2935	0.58276	0.95231	0.76914	0.87717
SOX11	6	1.0814	0.99537	0.38453	0.91039	0.31956	0.74082
SOX12	6	-0.60209	-1.9827	0.11291	0.79022	0.047403	0.74082
SOX13	6	0.37907	1.232	0.88595	0.98327	0.21793	0.74082
SOX14	6	1.5391	0.7571	0.13936	0.79022	0.44899	0.74082
SOX15	5	-0.8068	-1.1601	0.10922	0.78208	0.24601	0.74082
SOX17	6	0.19868	0.54223	0.65614	0.96462	0.58766	0.77744
SOX18	6	0.18963	1.125	0.64363	0.96339	0.2606	0.74082
SOX2	6	0.89651	1.0364	0.5384	0.94226	0.30001	0.74082
SOX21	6	0.14354	1.3085	0.5802	0.95231	0.19071	0.74082
SOX3	6	0.12171	0.26294	0.55432	0.94402	0.7926	0.89031
SOX30	6	2.5501	0.41947	0.0071104	0.62736	0.67487	0.82321
SOX4	6	-0.035952	-0.086353	0.41013	0.91497	0.93119	0.96665
SOX5	5	-0.15711	-0.31005	0.39505	0.91039	0.75652	0.8712
SOX6	6	1.3137	0.92932	0.23464	0.85449	0.35272	0.74082
SOX7	6	1.4438	0.82724	0.17349	0.8026	0.4081	0.74082
SOX8	5	1.808	0.56056	0.081627	0.72475	0.5751	0.77197
SOX9	6	-0.14977	-0.38904	0.32224	0.89774	0.69724	0.83698
SP1	6	0.36698	1.0129	0.87059	0.98052	0.3111	0.74082
SP100	12	0.46962	0.64046	0.98635	0.99686	0.52187	0.75504
SP110	12	0.99263	1.5539	0.3029	0.89253	0.1202	0.74082
SP140	13	0.24169	0.7136	0.53015	0.93866	0.47548	0.74227
SP140L	10	0.97992	1.3467	0.3649	0.91039	0.17806	0.74082
SP2	11	0.083782	0.25009	0.35353	0.9051	0.80252	0.89463
SP3	5	0.57529	0.71815	0.87315	0.98052	0.47267	0.74227
SP4	5	0.61082	0.76545	0.83732	0.97567	0.444	0.74082
SP5	5	0.024871	0.043303	0.51991	0.92988	0.96546	0.98551
SP6	6	0.49135	0.85293	0.96871	0.9962	0.3937	0.74082
SP7	6	0.53107	1.017	0.92008	0.99083	0.30918	0.74082
SP8	5	0.97151	0.961	0.50455	0.92797	0.33655	0.74082
SP9	5	0.69518	1.0017	0.75142	0.96957	0.31648	0.74082
SPDEF	6	0.88183	1.0388	0.55262	0.94402	0.29888	0.74082
SPI1	6	1.0701	0.96893	0.39391	0.91039	0.33258	0.74082
