sgRNA,Gene,HCT116-Ts8.initial,HCT116-Ts8.final
STK17A_PKc_E5_49,STK17A,315,1330
ZNF524_E2_243.38,ZNF524,684,1504
APEH_2199.215,APEH,576,1746
HTRA1_1443.12,HTRA1,574,1339
DPP7_1479.299,DPP7,372,1336
ZNF717_E5_1770.171,ZNF717,568,2097
HTRA1_1443.151,HTRA1,450,1328
AMBRA1_3906.679,AMBRA1,241,731
ZNF320_E4_1011.48,ZNF320,652,3394
SMARCC2_Chromo_E7_70.3,SMARCC2,412,859
STK24_PKc_E7_102.2,STK24,387,1640
FEV_E3_249.2,FEV,242,743
ZNF214_E3_1026.67,ZNF214,494,2106
RCBTB2_BTB395487_E1_1656.102,RCBTB2,957,1468
BRPF3_BD_e6_190.25,BRPF3,282,806
KCTD18_BTB1498_E1_1281.16,KCTD18,524,1282
MMP16_1824.42,MMP16,769,2739
KMT2D_ePhd1_E5_110.5,KMT2D,510,1159
ADAMTS1_2904.377,ADAMTS1,983,3791
RXRG_E4_180.7,RXRG,303,1284
ZNF80_E1_411.39,ZNF80,784,2591
VEZF1_E2_78.4,VEZF1,472,2481
HERC3_2799.51,HERC3,724,2599
ZNF503_E2_183.21,ZNF503,110,99
MYCN_E3_180.20,MYCN,326,794
KMT2A_11919.647,KMT2A,414,558
UBE3C_3252.166,UBE3C,333,696
PSKH1_PKc_E2_672.73,PSKH1,329,1041
NSD1_Phd3_E14_110.7,NSD1,144,715
ZNF18_E9_402.26,ZNF18,461,1567
ABL1_PKc_E7_185.15,ABL1,256,1284
SENP3_1725.184,SENP3,132,335
PHF3_Phd_E6_118.2,PHF3,303,603
SOX10_E3_91.6,SOX10,957,4146
RHOXF1_E1_89.4,RHOXF1,643,2423
RNF17_4872.145,RNF17,443,1332
CAD_6678.477,CAD,440,831
KMT2B_Phd3_E16_183.0,KMT2B,383,1176
KCNA10_BTB88179_E1_1536.3,KCNA10,248,893
USP33_2829.64,USP33,411,1040
NCOR2_E19_95.3,NCOR2,180,296
EPHA8_PKc_E14_150.21,EPHA8,210,724
ZNF382_E5_765.7,ZNF382,297,961
GBX2_E2_177.10,GBX2,305,594
SBK3_PKc_E2_52.3,SBK3,623,2014
VRK3_PKc_E6_65.2,VRK3,408,1134
ST18_E14_194.6,ST18,164,516
USP46_1101.64,USP46,462,1282
TCF7L2_E11_99.4,TCF7L2,418,575
CEBPA_E1_147.0,CEBPA,565,1444
MMP17_1812.57,MMP17,455,768
CBLC_1425.103,CBLC,409,1077
HERC3_2799.149,HERC3,115,630
CASP1_936.8,CASP1,663,1976
HP_1221.106,HP,640,1847
PJA2_2127.110,PJA2,393,1639
MECP2_E3_127.6,MECP2,538,1847
SETD5_e11_110.0,SETD5,1122,3675
ZNF446_E7_69.4,ZNF446,636,2045
ZNF81_E5_1236.33,ZNF81,496,2127
EZH1_SANT_E12_105.0,EZH1,296,713
RNF141_693.34,RNF141,338,968
NR5A2_E3_66.0,NR5A2,514,1820
SFMBT2_MBT384477_E1_2685.313,SFMBT2,266,848
CAPN7_2442.6,CAPN7,394,1598
NR2F2_E1_208.5,NR2F2,276,814
KCNS1_BTB52151_E1_1581.2,KCNS1,24,31
CLOCK_e21_210.3,CLOCK,591,1960
CHD8_D_e12_244.18,CHD8,472,1357
SPIN3_Spinlin210254_E1_777.5,SPIN3,288,978
PHKG1_PKc_E5_96.16,PHKG1,373,793
MTA3_E14_128.2,MTA3,936,1297
ATF1_E7_155.3,ATF1,454,1908
TRIM69_1503.152,TRIM69,1262,3378
FOXD4L1_E1_234.13,FOXD4L1,471,433
ZNF645_1278.12,ZNF645,401,1074
ARNTL_E8_157.9,ARNTL,567,2438
RNF31_3219.405,RNF31,161,203
HERC3_2799.203,HERC3,379,1110
WNK2_PKc_E2_173.6,WNK2,382,1017
HOXA3_E3_177.4,HOXA3,78,477
ZNF391_E3_807.22,ZNF391,688,2161
KLF5_E4_78.11,KLF5,364,770
KLHL10_BTB29133_E1_1827.13,KLHL10,427,1397
ASCL4_E1_165.0,ASCL4,118,217
TRIM36_2187.183,TRIM36,917,3479
MEF2A_E4_180.1,MEF2A,1377,3555
BCL6_E7_31.1,BCL6,384,1534
DPP7_1479.47,DPP7,568,1810
UBOX5_1626.130,UBOX5,165,346
KCTD21_BTB593_E1_783.117,KCTD21,753,1884
RHOBTB2_BTB523615_E1_2250.137,RHOBTB2,374,1899
TRIM15_1398.77,TRIM15,354,1123
DNAJC2_SANT_E14_101.0,DNAJC2,352,694
TGIF2LY_E2_171.10,TGIF2LY,1093,3674
TCF21_E1_180.0,TCF21,206,947
NR2C2_E6_180.12,NR2C2,207,830
LTN1_5439.225,LTN1,143,419
ZNF592_E8_288.57,ZNF592,468,1502
IRF2BP1_1755.171,IRF2BP1,147,291
USP35_3057.356,USP35,1134,3605
CAPN12_2160.3,CAPN12,282,1529
GCM2_E2_241.35,GCM2,503,1538
KCTD11_BTB2270_E1_699.16,KCTD11,211,667
MATK_PKc_E11_74.3,MATK,264,938
CAPN13_2010.251,CAPN13,635,1754
DMPK_PKc_E6_207.24,DMPK,252,613
RNF17_tudor12321277_E1_4872.146,RNF17,723,2811
IRF2BPL_2391.527,IRF2BPL,135,526
HIVEP3_E6_176.16,HIVEP3,348,1038
ZNF687_E7_330.26,ZNF687,603,1610
MBTD1_MBT468560_E1_1887.11,MBTD1,543,767
KDM5C_E4_144.10,KDM5C,582,1773
ANAPC10_6,ANAPC10,366,625
LMTK2_PKc_E4_42.3,LMTK2,495,1834
H2AFY_Macro178364_E1_1119.85,H2AFY,496,1807
CBX6_Chromo_E1_42.3,CBX6,202,437
ZNF253_E4_828.61,ZNF253,387,1636
IHH_1236.199,IHH,489,1702
RCHY1_720.8,RCHY1,471,972
DNAJC1_SANT_E10_49.0,DNAJC1,903,3529
JDP2_E3_63.5,JDP2,346,1110
MMP8_1404.29,MMP8,1197,4076
KLHL6_BTB62167_E1_1866.246,KLHL6,692,1812
NR2F2_E1_208.24,NR2F2,498,1484
RNF38_1548.59,RNF38,536,1531
FBXL20_4,FBXL20,274,743
HTRA4_1431.162,HTRA4,366,1900
ZNF444_E5_360.15,ZNF444,110,567
KLK11_849.68,KLK11,367,1743
USP42_3951.595,USP42,796,1895
ZSCAN26_E4_771.20,ZSCAN26,909,3842
ID1_E1_135.10,ID1,226,701
KDM5A_E3_123.6,KDM5A,658,1990
WHSC1_PWWP878972_E1_4098.195,WHSC1,591,1313
IGF1R_PKc_E17_111.7,IGF1R,293,279
EHMT2_e24_79.0,EHMT2,505,1116
RHOBTB2_BTB523615_E1_2250.258,RHOBTB2,121,432
RUNX2_E5_105.2,RUNX2,387,1301
CSNK1G3_PKc_E2_55.2,CSNK1G3,418,1382
RNF183_579.1,RNF183,220,493
KLKB1_1917.78,KLKB1,790,2038
MYBL2_SANT_E3_72.4,MYBL2,189,333
TESK2_PKc_E6_83.2,TESK2,256,562
ZMYND11_BD_e5_50.0,ZMYND11,997,3824
ZNF45_E10_1548.88,ZNF45,486,1594
TRIP12_6123.350,TRIP12,235,441
POU4F3_E2_177.13,POU4F3,204,985
HNF1B_E3_116.1,HNF1B,513,907
FBXO42_2154.332,FBXO42,1305,3254
TRIM33_BD_e18_153.8,TRIM33,510,1893
NFE2L2_E5_183.0,NFE2L2,769,1857
PRSS50_1158.185,PRSS50,359,1232
IKZF4_E5_131.14,IKZF4,312,596
SUV39H2_e5_130.6,SUV39H2,329,1209
HERC6_3069.217,HERC6,253,645
TRIM5_1482.159,TRIM5,281,745
KMT2A_Phd3_E15_62.0,KMT2A,816,1296
SOX17_E1_109.10,SOX17,480,1669
VRK3_PKc_E10_93.5,VRK3,136,567
TBL1Y_6,TBL1Y,567,2058
ID3_E1_126.15,ID3,275,924
ELK3_E2_153.5,ELK3,502,1552
NAALADL1_2223.318,NAALADL1,849,3076
ANAPC13_225.16,ANAPC13,427,698
ALG13_Tudor_E14_101.4,ALG13,278,1215
SHOX_E4_42.0,SHOX,173,893
BTRC_1818.29,BTRC,411,1454
FBXO22_1212.72,FBXO22,704,2222
MSH6_PWWP88195_E1_4083.36,MSH6,234,488
PCSK5_5583.85,PCSK5,395,700
SPG7_2388.192,SPG7,639,2145
HERC1_14586.996,HERC1,381,1757
PHF2_e6_79.6,PHF2,543,1711
RNF2_1011.10,RNF2,827,2844
KDM4A_Phd_E15_56.2,KDM4A,450,1072
VSX2_E4_42.5,VSX2,175,587
TRIM59_1212.74,TRIM59,295,1098
TRIM45_1689.220,TRIM45,563,1036
MAPK14_PKc_E1_101.14,MAPK14,321,680
DCUN1D1_735.15,DCUN1D1,750,2028
ZNF154_E3_582.40,ZNF154,436,1598
NR3C2_E5_103.11,NR3C2,709,2097
MEOX1_E2_129.6,MEOX1,1298,3648
CNOT4_2142.274,CNOT4,656,2191
MYNN_E5_179.3,MYNN,404,871
BRPF3_BD_e5_95.0,BRPF3,862,2546
TGIF1_E2_138.5,TGIF1,449,570
TUB_E11_99.8,TUB,734,2624
EPHX4_1089.91,EPHX4,881,2864
CDY2A_Chromo_E1_159.11,CDY2A,216,867
FBXO30_9,FBXO30,455,1816
ZNF276_E2_231.29,ZNF276,635,947
HECW1_4719.307,HECW1,157,1503
SMAD1_E2_372.19,SMAD1,256,939
HHEX_E2_129.2,HHEX,88,271
AFG3L2_2394.216,AFG3L2,687,170
KDM5D_Phd1_E9_138.15,KDM5D,416,1884
MIB1_3021.184,MIB1,268,711
SOCS2_597.68,SOCS2,608,2078
TRIP12_6123.357,TRIP12,435,1473
ALG13_73.2,ALG13,1073,4275
MLLT1_Yeats29112_E1_1680.1,MLLT1,367,1073
USP13_2592.108,USP13,507,1525
PRKD3_PKc_E16_268,PRKD3,676,2601
BAZ2A_Phd_E26_141.0,BAZ2A,783,2213
CDK20_PKc_E5_63.6,CDK20,231,753
GATAD2B_E7_199.7,GATAD2B,804,2399
DTX4_1860.140,DTX4,271,1023
BHLHA15_E1_165.11,BHLHA15,674,1564
RC3H2_3576.341,RC3H2,347,1329
RFX6_E3_124.7,RFX6,195,1008
MAPK1_PKc_E1_65.1,MAPK1,272,502
DMTF1_SANT2_E13_175.11,DMTF1,381,838
BAZ1A_BD_e27_135.5,BAZ1A,653,2383
ZNF607_E5_1227.23,ZNF607,1176,3630
SETD8_e8_158.0,SETD8,229,100
HOXD8_E2_177.14,HOXD8,887,2541
AMBRA1_3906.26,AMBRA1,214,664
RNF208_786.105,RNF208,320,798
LHX1_E3_135.5,LHX1,337,953
JMJD7_e3_254.41,JMJD7,874,2443
KLHL5_BTB210317_E1_2268.39,KLHL5,570,2343
CDY2A_Chromo_E1_159.9,CDY2A,536,2005
HERC1_14586.1637,HERC1,810,2443
ZNF317_E7_1077.106,ZNF317,377,1987
HECW1_4719.385,HECW1,200,669
RNF26_1302.132,RNF26,283,702
LBX2_E2_171.16,LBX2,458,899
PSMB3_618.105,PSMB3,789,411
ZNF311_E7_1152.75,ZNF311,351,1390
PITX1_E2_135.6,PITX1,396,1422
KLHL4_BTB172279_E1_2163.23,KLHL4,384,1679
MLL1_e35_130.6,MLL1,1111,3965
TRIM3_2235.377,TRIM3,584,2043
T_E3_265.48,T,755,2439
UBE2B_459.17,UBE2B,393,1149
RARA_E3_84.3,RARA,930,2281
ADAMTS16_3675.103,ADAMTS16,682,3369
HGF_146.12,HGF,482,1621
ZNF669_E4_498.7,ZNF669,805,2664
CHD1_H_e18_150.7,CHD1,560,975
MBTD1_MBT359456_E1_1887.118,MBTD1,285,902
TRIM8_1656.5,TRIM8,883,1393
CHD5_Chromo_E12_132.15,CHD5,144,490
BRD9_BD_e5_145.9,BRD9,256,542
USP45_2445.8,USP45,886,2761
KDM4B_e8_104.12,KDM4B,629,2402
CBX1_Chromo_E3_67.4,CBX1,280,564
RING1_1221.261,RING1,468,1205
CASP7_912.36,CASP7,515,929
KDM5B_E3_123.2,KDM5B,488,1805
USP4_150.10,USP4,219,746
ZNF699_E5_1254.99,ZNF699,374,1102
FOXO4_E2_90.2,FOXO4,1059,4402
PRMT3_e9_122.5,PRMT3,793,2011
DLX3_E2_132.21,DLX3,335,1097
PLG_141.0,PLG,305,716
RNF213_15624.1358,RNF213,256,759
CTSB_1020.66,CTSB,606,1447
HOXC5_E2_171.7,HOXC5,491,1808
FBXL13_2208.106,FBXL13,882,2624
RNF11_465.35,RNF11,415,1325
NR2F2_E1_208.6,NR2F2,377,1329
BTBD8_BTB48121_E1_1137.22,BTBD8,705,2898
ZSWIM2_1902.121,ZSWIM2,1052,3015
YOD1_915.32,YOD1,573,3023
BARD1_2277.15,BARD1,201,762
TSHZ1_E2_221.33,TSHZ1,272,837
HHEX_E3_48.1,HHEX,847,1857
TRIM2_2316.288,TRIM2,737,3717
ZBTB38_E8_2331.84,ZBTB38,537,2313
OTUB1_816.6,OTUB1,356,742
ZNF449_E5_573.12,ZNF449,520,1641
ZNF143_E11_180.0,ZNF143,1172,1692
ZNF597_E4_630.15,ZNF597,873,2228
BRWD1_BD1_e32_126.1,BRWD1,323,689
UHRF1_2381.355,UHRF1,357,333
ARNTL_E8_157.6,ARNTL,876,3787
KDM4A_tudor897953_E1_3195.233,KDM4A,159,358
ZKSANT2_SANT_E5_472.33,ZKSANT2,667,2721
ARID4A_tudor58113_E1_3774.18,ARID4A,443,1187
ATOH8_E1_78.1,ATOH8,210,670
SREBF1_E6_108.9,SREBF1,578,1241
CDC16_1863.31,CDC16,689,132
MTA1_E14_152.14,MTA1,937,2050
PHKG2_PKc_E3_176,PHKG2,486,1560
VSX1_E3_124.4,VSX1,335,970
LONP2_2559.69,LONP2,469,1594
ZFPL1_933.184,ZFPL1,255,777
NEK4_PKc_E3_198.17,NEK4,345,1189
ANKK1_PKc_E2_295.2,ANKK1,286,1693
KCTD19_BTB1872_E1_2781.438,KCTD19,115,359
FBXW11_1629.90,FBXW11,649,792
F11_1878.86,F11,366,1678
TSSK4_PKc_E1_156.3,TSSK4,168,379
BSX_E2_129.4,BSX,713,2341
TDRD3_tudor652700_E1_2235.103,TDRD3,690,2802
ASB1_1008.153,ASB1,213,691
CASP4_966.8,CASP4,381,1914
PCSK2_1917.242,PCSK2,476,1040
ARID3A_E5_184.28,ARID3A,794,2718
MYT1_E12_125.0,MYT1,438,1057
DCLK3_PKc_E4_168.9,DCLK3,350,1107
L3MBTL2_MBT408500_E1_2118.121,L3MBTL2,187,356
ZEB1_E8_181.0,ZEB1,406,958
ZNF319_E2_1332.24,ZNF319,505,890
CYHR1_1089.19,CYHR1,196,387
RNF113A_1032.95,RNF113A,667,843
RFPL2_1137.51,RFPL2,259,447
RAD54L_H_e14_124.7,RAD54L,1677,3050
HERC6_3069.167,HERC6,564,1865
ZFX_E10_1119.23,ZFX,265,1002
STK36_PKc_E3_141.8,STK36,72,318
DPP3_2214.34,DPP3,324,738
EGR2_E2_243.33,EGR2,226,601
CAPN11_2220.11,CAPN11,745,2546
TFAP2A_E7_217.12,TFAP2A,198,382
ULK2_PKc_E8_102.3,ULK2,387,872
ZNF787_E3_822.32,ZNF787,230,433
DESI1_507.62,DESI1,576,1607
NEUROG3_E2_180.9,NEUROG3,363,1305
KLK9_753.17,KLK9,463,1530
ZNF311_E7_1152.54,ZNF311,222,340
KLHL25_BTB36144_E1_1770.301,KLHL25,200,883
DYRK3_PKc_E3_1140.119,DYRK3,206,421
FBXO33_1668.45,FBXO33,38,104
ZNF229_E6_1239.129,ZNF229,821,1602
RNF5_1,RNF5,563,1924
BATF_E2_93.2,BATF,212,492
FBXW5_1701.288,FBXW5,210,130
DCAF11_1641.208,DCAF11,272,585
MYCBP2_14037.267,MYCBP2,621,1503
CAMKK1_PKc_E5_52,CAMKK1,198,746
TOPORS_2943.223,TOPORS,813,2847
SCPEP1_1359.33,SCPEP1,487,1351
ZNF514_E5_498.27,ZNF514,118,283
PIAS2_1866.30,PIAS2,610,1938
ARGFX_E4_132.0,ARGFX,998,3668
FBXL13_2208.38,FBXL13,231,717
PHF7_1146.114,PHF7,1027,3871
OTUB1_816.103,OTUB1,322,906
UBE2G2_498.30,UBE2G2,410,1039
PPARA_E5_69.4,PPARA,633,1713
RNF150_1317.132,RNF150,388,1951
MARK2_PKc_E8_237.18,MARK2,192,566
IRX2_E2_177.2,IRX2,187,857
FBXL2_1272.117,FBXL2,398,1395
JAK3_PKc_E15_133.15,JAK3,182,325
ZNF780A_E6_1410.79,ZNF780A,539,1851
ELOC_2,ELOC,160,804
ZEB2_E10_131.7,ZEB2,319,840
ZNF195_E6_1215.93,ZNF195,466,1751
RLIM_1875.98,RLIM,440,2032
TEAD4_E3_196.20,TEAD4,576,1946
OLIG2_E2_174.13,OLIG2,591,1952
ZNF16_E4_1479.95,ZNF16,876,2638
MID2_2208.180,MID2,401,1342
NR0B2_E2_220.23,NR0B2,255,478
OTUD7B_2532.78,OTUD7B,523,1825
USP6_131.5,USP6,586,799
ZBTB40_E14_165.21,ZBTB40,219,463
ASB2_1908.49,ASB2,262,794
HTRA3_1362.113,HTRA3,329,711
TSSK2_PKc_E1_789.39,TSSK2,169,580
MAP3K14_PKc_E6_114.1,MAP3K14,360,651
ICK_PKc_E8_172.2,ICK,497,1991
ZNF281_E2_246.16,ZNF281,629,1711
RNF145_2082.210,RNF145,388,1475
ARNT2_E4_157.14,ARNT2,492,995
MEF2A_E3_51.0,MEF2A,1321,5587
TRIM25_1893.1,TRIM25,300,904
FOXB2_E1_234.22,FOXB2,504,1580
HOXC9_E2_147.10,HOXC9,765,2483
ZBTB11_E8_118.4,ZBTB11,272,320
KDM5B_Phd1_E8_138.12,KDM5B,389,1106
LONRF3_2280.296,LONRF3,226,945
MME_2253.151,MME,626,2536
PDK2_PKc_E5_62.1,PDK2,306,1019
ZNF598_2715.55,ZNF598,311,510
AKAP1_tudor764809_E1_2712.243,AKAP1,627,1137
FBXW10_4,FBXW10,832,2285
ARID4A_E13_95.5,ARID4A,590,1427
USP47_3864.41,USP47,505,1150
LMX1B_E5_78.4,LMX1B,202,516
CTSK_990.25,CTSK,471,1775
neg77,neg77,701,2399
FBXO8_960.50,FBXO8,371,2282
HECTD4_12855.832,HECTD4,303,1463
UCHL3_693.4,UCHL3,430,1286
ADAMTS3_3618.81,ADAMTS3,754,2155
PDK1_PKc_E5_185.12,PDK1,620,1742
AK1_PKc_E4_164.19,AK1,536,1941
CDK11B_PKc_E14_106.1,CDK11B,316,311
SP6_E2_162.19,SP6,112,398
ARGFX_E4_132.2,ARGFX,636,2206
ZBTB26_BTB23123_E1_1326.2,ZBTB26,172,537
ZNF273_E4_1041.44,ZNF273,943,3053
ZBTB39_BTB20120_E1_2139.327,ZBTB39,351,886
TRIM54_1203.178,TRIM54,205,651
ULK3_PKc_E3_121.5,ULK3,326,743
TFCP2L1_E4_106.1,TFCP2L1,955,3232
ZNF790_E5_1317.10,ZNF790,415,1371
GMEB2_E5_104.6,GMEB2,1487,4041
ASB3_1557.13,ASB3,707,2462
ZBTB1_BTB14109_E1_2142.133,ZBTB1,417,1770
UBE2G2_498.40,UBE2G2,146,360
USP11_2892.266,USP11,451,1425
ZNF786_E4_1077.48,ZNF786,38,53
WEE2_PKc_E9_171.7,WEE2,362,929
KMT2D_ePhd2_E49_321.33,KMT2D,221,377
HES1_E3_81.2,HES1,192,520
TFAP2B_E7_217.5,TFAP2B,665,2357
ACE2_2418.82,ACE2,665,2937
SMAD4_E3_165.0,SMAD4,375,1195
CASP2_939.4,CASP2,546,2144
BAZ2B_Phd_E34_144.7,BAZ2B,245,1246
WWP1_2769.44,WWP1,671,1868
PSMB5_792.68,PSMB5,417,230
NKX6_1_E2_135.10,NKX6,685,1608
USP33_2829.195,USP33,580,1399
CSNK1D_PKc_E2_111.8,CSNK1D,492,2007
BRWD1_6963.91,BRWD1,754,2572
ZIM3_E5_492.5,ZIM3,519,1477
ZNF547_E4_495.9,ZNF547,1127,4134
TOPORS_2943.4,TOPORS,468,1027
PINK1_PKc_E3_101.11,PINK1,282,1083
ZNF677_E5_903.3,ZNF677,645,3000
FBXL20_1311.94,FBXL20,744,2587
HOXD12_E2_171.13,HOXD12,1061,3125
CTSE_1191.12,CTSE,447,1052
RERE_E16_140.10,RERE,489,891
CTSH_1008.133,CTSH,170,345
RNF175_987.84,RNF175,439,1006
SH3RF3_2649.78,SH3RF3,325,1124
ZEB2_E8_1970.33,ZEB2,596,2258
FBXL18_2157.292,FBXL18,194,416
DPP9_2679.22,DPP9,367,1290
SP3_E6_121.3,SP3,1013,2094
FOXB1_E2_234.25,FOXB1,209,767
DZIP3_3627.148,DZIP3,290,1380
C2_2259.208,C2,402,1317
SGK2_PKc_E7_37.1,SGK2,200,660
ZNF527_E5_831.66,ZNF527,817,2564
TRIM71_2607.365,TRIM71,130,463
MMP21_1710.218,MMP21,575,1885
CDC42BPB_PKc_E1_169.12,CDC42BPB,266,635
RBAK_E5_1321.77,RBAK,665,1754
CSNK1A1_PKc_E4_99.5,CSNK1A1,164,290
KLHL38_BTB24131_E1_1746.254,KLHL38,355,1124
RAB40C_846.149,RAB40C,83,374
TDRD1_tudor9941040_E1_3570.13,TDRD1,636,2063
KLK1_789.62,KLK1,334,1276
ESX1_E2_89.5,ESX1,132,333
LONRF3_2280.62,LONRF3,352,1332
DPYSL3_2055.277,DPYSL3,770,2447
JDP2_E3_63.0,JDP2,365,1250
TDRD6_tudor69133_E1_6291.624,TDRD6,279,969
ZBTB48_E10_86.1,ZBTB48,987,3559
KMT2D_Phd3_E16_48.1,KMT2D,476,979
HIC1_BTB37152_E1_2202.12,HIC1,296,577
BTBD7_BTB268397_E1_3399.49,BTBD7,622,2093
CSNK1D_PKc_E1_55.2,CSNK1D,296,404
TRIM37_2895.3,TRIM37,182,467
TFAP4_E2_111.13,TFAP4,248,1022
L3MBTL4_MBT273364_E1_1872.58,L3MBTL4,199,505
INSM2_E1_852.162,INSM2,400,1061
ZBTB26_BTB23123_E1_1326.13,ZBTB26,763,3297
SP7_E3_168.3,SP7,472,1190
KAT8_Chromo_E3_176.0,KAT8,178,33
SOCS7_1746.97,SOCS7,90,249
TRIM8_1656.32,TRIM8,279,1070
CPA1_1260.53,CPA1,390,1867
HOXD12_E2_171.10,HOXD12,449,1147
UBE2J1_957.96,UBE2J1,638,1630
TGIF2LX_E2_171.8,TGIF2LX,449,1757
CCDC79_SANT_E19_144.3,CCDC79,497,1518
PML_2649.11,PML,102,487
HOXD8_E2_177.4,HOXD8,357,950
ADRBK2_PKc_E11_131.8,ADRBK2,563,2403
FBXL21_1305.53,FBXL21,791,2611
FBXL6_1620.123,FBXL6,293,1130
GATA3_E4_138.11,GATA3,933,2681
NKX2_5_E2_159.15,NKX2,207,824
RNF17_tudor419526_E1_4872.44,RNF17,238,433
CHFR_1995.238,CHFR,277,508
FYN_PKc_E13_132.11,FYN,264,717
CHD4_Chromo_E12_206.11,CHD4,157,274
ZNF224_E6_1320.26,ZNF224,537,2218
FBXO7_1569.152,FBXO7,462,1019
MNT_E4_112.2,MNT,431,1436
HOXA5_E2_177.14,HOXA5,349,1268
TBX3_E3_60.5,TBX3,777,2923
TRIM33_BD_e17_75.1,TRIM33,846,2340
WWP2_2613.180,WWP2,187,565
HAT1_e5_180.4,HAT1,1094,2910
ZBTB10_E5_102.0,ZBTB10,391,1531
CAPN5_1923.297,CAPN5,618,1460
RAB40C_846.101,RAB40C,230,690
HTRA2_1377.173,HTRA2,507,938
XPNPEP2_110.2,XPNPEP2,482,1771
ANAPC1_2,ANAPC1,298,1700
HERC3_2799.63,HERC3,233,712
ATF2_E12_133.3,ATF2,816,2165
SRY_E1_234.10,SRY,285,875
SPEG_PKc2_E30_1975.217,SPEG,710,2731
neg55,neg55,1095,4421
BRD4_BD1_e3_138.2,BRD4,451,300
KCNC3_BTB90184_E1_2274.498,KCNC3,269,739
CBX8_Chromo_E2_44.0,CBX8,734,2128
MSGN1_E1_183.26,MSGN1,247,912
RC3H1_3405.423,RC3H1,652,1964
ATAD2_BD_e23_86.1,ATAD2,572,1807
FBXL18_2157.386,FBXL18,329,1401
SUV39H1_Chromo_E3_108.8,SUV39H1,274,859
ASB9_885.39,ASB9,474,2147
WHSC1_PWWP878972_E1_4098.189,WHSC1,381,1128
BRCA1_5592.335,BRCA1,498,472
DCUN1D3_915.52,DCUN1D3,262,1141
TEAD1_E11_141.10,TEAD1,710,2502
MIB1_3021.199,MIB1,495,1754
CUL7_5349.439,CUL7,294,1099
PKNOX2_E11_77.9,PKNOX2,1193,3002
XIAP_1494.25,XIAP,392,1587
RIOK3_PKc_E8_198.5,RIOK3,140,703
PRSS54_1188.118,PRSS54,467,1618
RBBP6_5379.447,RBBP6,324,443
TCF20_ePhd_E2_94.4,TCF20,698,2543
LZTR1_BTB665799_E1_2523.213,LZTR1,274,710
FBXW2_1365.136,FBXW2,508,1944
ADAM23_2499.51,ADAM23,701,2250
TRAF7_2013.210,TRAF7,295,413
BRDT_BD2_e6_150.1,BRDT,361,1159
DCAF12_1362.118,DCAF12,202,658
NKX2_6_E2_177.0,NKX2,255,761
ZNF425_E4_1131.100,ZNF425,343,907
ZNF7_E5_1380.103,ZNF7,409,915
MMP2_1983.233,MMP2,338,909
PROC_1386.128,PROC,253,890
RERE_E16_140.0,RERE,397,1090
WDTC1_2034.330,WDTC1,545,1111
SETD2_e5_124.1,SETD2,741,662
HIF1AN_e2_251.6,HIF1AN,636,1906
PHF11_Phd_E5_134.10,PHF11,729,1958
ZSCAN2_E3_1143.29,ZSCAN2,497,2204
UBE2Q1_1269.115,UBE2Q1,343,586
ZNF780A_E6_1410.76,ZNF780A,701,2436
ZNF398_E6_246.3,ZNF398,912,2442
ZCWPW2_PWWP97160_E1_1071.15,ZCWPW2,255,1006
PRKD1_PKc_E13_107.1,PRKD1,218,605
MAP2K7_PKc_E9_81.3,MAP2K7,550,1359
SH3RF2_2190.404,SH3RF2,261,653
SCMH1_MBT137235_E1_1983.41,SCMH1,383,1244
NEK4_PKc_E1_81.1,NEK4,369,1058
PARP14_Macro12271354_E1_5406.225,PARP14,787,1912
ZNF165_E4_327.10,ZNF165,1130,3278
SOX10_E3_91.1,SOX10,282,734
F2_1869.206,F2,568,1495
PCGF5_771.54,PCGF5,272,728
ABHD17B_882.53,ABHD17B,857,2115
KCNA5_BTB122213_E1_1842.364,KCNA5,254,866
HTRA3_1362.108,HTRA3,839,2654
ADRBK1_PKc_E9_100.8,ADRBK1,329,1003
RFX3_E7_182.9,RFX3,267,989
ZNF491_E3_1176.96,ZNF491,208,788
CUX2_E21_155.15,CUX2,298,583
MORC2_CW432479_E1_2913.109,MORC2,350,619
TDRD7_tudor517559_E1_3297.241,TDRD7,419,1283
KLHL11_BTB85200_E1_2127.228,KLHL11,132,415
PBRM1_BD3_e13_140.4,PBRM1,645,2573
OVGP1_2037.78,OVGP1,736,2220
CYLD_2871.134,CYLD,285,1263
FBXW11_8,FBXW11,749,2131
L3MBTL3_MBT451543_E1_2343.19,L3MBTL3,210,436
RELA_E3_132.4,RELA,121,164
POU6F1_E6_177.6,POU6F1,741,1995
RNF214_2112.136,RNF214,413,1229
BRD1_BD_e5_95.7,BRD1,494,1205
HECTD1_7833.173,HECTD1,388,494
TYK2_PKc_E13_186.34,TYK2,631,1601
ASB9_885.112,ASB9,554,2002
TEAD2_E11_153.1,TEAD2,178,545
ZNF230_E5_810.3,ZNF230,1207,3403
HKR1_E6_1070.4,HKR1,856,3498
DCAF10_1680.151,DCAF10,647,1955
HOXD10_E2_177.1,HOXD10,662,2028
UBE2V1_513.25,UBE2V1,759,2057
IRF5_E2_156.9,IRF5,381,1345
DTX4_1860.109,DTX4,175,611
TRIM68_1458.95,TRIM68,1204,3150
ANAPC15_378.40,ANAPC15,578,372
TPP1_1692.59,TPP1,743,1035
FOXC2_E1_234.16,FOXC2,491,1841
