sgRNA,Gene,DLD1-Ts2.18.initial,DLD1-Ts2.18.final
ERAP1_2847.308,ERAP1,2521,6673
BACH2_BTB27133_E1_2526.426,BACH2,1122,2541
MAFK_E3_210.2,MAFK,574,1417
ZNF37A_E8_1242.35,ZNF37A,2007,4841
DPEP2_1461.148,DPEP2,1669,3477
TRRAP_PKc_E72_54.3,TRRAP,672,1116
NFIB_E2_111.3,NFIB,577,1724
RNF19A_2517.146,RNF19A,1235,3430
DLX3_E3_48.2,DLX3,703,1708
THRA_E6_44.1,THRA,767,1757
MARCH1_870.75,MARCH1,861,2425
ZKSCAN4_E5_576.45,ZKSCAN4,2142,5555
PHF1_tudor2980_E1_1704.1,PHF1,673,1780
EIF2AK3_PKc_E16_63.2,EIF2AK3,982,3170
ZNF677_E5_903.11,ZNF677,3245,9064
HM13_1281.32,HM13,1552,3835
KBTBD13_BTB13101_E1_1377.22,KBTBD13,335,926
ATG4D_1425.2,ATG4D,1529,3412
NCOR1_SANT_E15_125.2,NCOR1,353,987
FBXO38_5,FBXO38,1954,4645
SP140_E19_88.3,SP140,722,1972
TDRD1_tudor545592_E1_3570.7,TDRD1,1084,2516
TBX3_E1_80.5,TBX3,1141,2521
USP49_1923.8,USP49,1285,2860
TNRC18_Bah28162960_E1_8907.1026,TNRC18,1327,3567
CBX8_Chromo_E2_44.3,CBX8,416,1136
MBTD1_MBT262352_E1_1887.45,MBTD1,685,1630
FBXL22_744.157,FBXL22,1191,2961
HKR1_E6_1070.4,HKR1,2228,5800
ALX1_E2_135.12,ALX1,609,1825
RFX3_E7_182.1,RFX3,619,1742
ZBTB39_BTB20120_E1_2139.4,ZBTB39,961,2692
RNF4_573.41,RNF4,1415,2216
DCAF7_1029.16,DCAF7,1097,2624
RNF145_2082.150,RNF145,1599,4287
NSD1_Phd4_E15_98.7,NSD1,1232,2432
SETDB2_E7_183.3,SETDB2,1868,5059
DCAF5_2829.49,DCAF5,1044,2423
TMPRSS7_2154.154,TMPRSS7,1463,3451
RCOR3_E10_81.3,RCOR3,3143,6821
RCOR3_SANT_E5_84.3,RCOR3,3143,6821
RAB40B_837.116,RAB40B,417,862
TP63_E4_51.1,TP63,881,2461
WWP2_2613.7,WWP2,1299,3122
ZNF133_E7_1230.171,ZNF133,1390,3151
HMBOX1_E9_86.1,HMBOX1,2786,7682
CPA6_1314.6,CPA6,1438,3892
ZSCAN23_E4_405.39,ZSCAN23,559,1454
TFCP2L1_E4_106.18,TFCP2L1,1680,4723
RNF39_1263.252,RNF39,486,1336
RNF111_2988.48,RNF111,1060,2826
THAP4_E2_196.12,THAP4,702,2004
LMTK3_PKc_E8_149.33,LMTK3,403,886
ZNF7_E5_1380.82,ZNF7,1623,3863
E2F3_E3_194.14,E2F3,1436,3007
DLX1_E2_129.9,DLX1,487,1287
RNF220_1701.114,RNF220,854,1982
RNF103_2058.136,RNF103,1371,3163
RNF17_4872.373,RNF17,869,1818
MYBL1_E5_221.15,MYBL1,2364,6150
MYBL1_SANT3_E5_97.6,MYBL1,2364,6150
SOCS7_1746.155,SOCS7,788,1626
CTRC_807.139,CTRC,1033,2985
IKBKB_PKc_E4_118.23,IKBKB,2149,5041
BAZ2B_MBD_E12_109.7,BAZ2B,1005,2951
ZBTB40_BTB19113_E1_3720.9,ZBTB40,666,1257
IRF2BP1_1755.209,IRF2BP1,1095,2281
CTCFL_E5_134.2,CTCFL,1657,3980
RNF168_1716.18,RNF168,1090,2243
ZNF160_E7_1665.22,ZNF160,780,2141
HABP2_1683.7,HABP2,1405,2941
PRSS45_687.107,PRSS45,2392,5719
MORF4L1_Chromo_E3_68.1,MORF4L1,377,775
TDRD1_tudor545592_E1_3570.68,TDRD1,891,2064
GZMA_789.6,GZMA,1360,3661
RCOR1_SANT_E6_119.4,RCOR1,907,2025
CAPN9_2073.67,CAPN9,1736,4214
SHH_1389.83,SHH,1647,4107
ZNF592_E5_179.22,ZNF592,1376,3694
MUL1_1059.80,MUL1,1372,3745
MKNK1_PKc_E4_98.4,MKNK1,721,1688
PADI4_e11_155.15,PADI4,790,1528
FBXO10_2871.6,FBXO10,900,2544
ZEB1_E7_1811.175,ZEB1,690,1672
SSRP1_E14_144.15,SSRP1,1222,2353
PROP1_E2_135.18,PROP1,366,879
MMP20_1452.19,MMP20,726,2341
ZBTB48_E5_93.1,ZBTB48,517,1488
TEX14_PKc_E6_82.5,TEX14,396,639
MMP10_1431.126,MMP10,2254,5333
RCOR1_E11_54.2,RCOR1,771,1833
ZBTB41_E10_41.0,ZBTB41,3151,7758
MID2_2208.71,MID2,1309,3329
PDK4_PKc_E1_34.4,PDK4,362,995
ANKIB1_3270.50,ANKIB1,993,2908
FANCL_1143.68,FANCL,678,1427
BRWD1_6963.186,BRWD1,1650,3903
NEDD4_3960.312,NEDD4,1018,2135
ZNF114_E6_321.25,ZNF114,927,2018
ZNF74_E5_915.85,ZNF74,589,2153
TAF1_e13_174.15,TAF1,1928,3782
FRK_PKc_E7_166.2,FRK,494,1493
UBE2E1_582.44,UBE2E1,1469,3275
BRPF3_Phd_E2_162.9,BRPF3,1030,2417
CASP8_502.20,CASP8,1388,3084
KCTD2_BTB74164_E1_792.105,KCTD2,1442,3331
RNF5_3,RNF5,1551,3880
ZMYND8_PWWP289369_E1_3567.55,ZMYND8,1459,3038
MAPKAPK3_PKc_E8_124.1,MAPKAPK3,737,1497
HLF_E4_177.26,HLF,615,1195
EPHA3_PKc_E15_150.1,EPHA3,1839,4912
CPZ_1959.293,CPZ,1082,2477
PPIL2_1563.7,PPIL2,1120,1965
JUNB_E1_162.14,JUNB,660,1728
CHUK_PKc_E1_63.6,CHUK,907,2592
MACROD1_Macro153319_E1_978.85,MACROD1,657,1297
RNF152_612.8,RNF152,166,421
PRSS50_1158.33,PRSS50,1616,4299
MMP20_1452.154,MMP20,1277,3561
TRIM4_1503.29,TRIM4,276,565
ZBTB34_E2_156.6,ZBTB34,1774,4098
DYRK3_PKc_E3_1140.22,DYRK3,520,1324
SYVN1_1854.59,SYVN1,674,1275
PRSS8_1032.24,PRSS8,522,1177
ASB16_1362.98,ASB16,658,1416
ZNF791_E4_1428.73,ZNF791,3056,7878
TFAP4_E2_111.13,TFAP4,611,1848
LCOR_E8_132.0,LCOR,1537,3964
ZNF613_E6_981.24,ZNF613,872,1923
SMARCA5_SANT_E20_126.3,SMARCA5,1289,2855
DOT1L_e8_56.0,DOT1L,995,1551
TRIM24_BD_e17_75.1,TRIM24,476,1088
NEK7_PKc_E3_102.5,NEK7,1045,2009
TRIM14_1329.132,TRIM14,212,419
PBX4_E5_136.1,PBX4,608,1291
MAZ_E2_78.6,MAZ,1940,4484
SIX4_E1_165.7,SIX4,498,1346
DPP3_2214.238,DPP3,1829,4786
MXI1_E4_115.4,MXI1,788,2330
ZNF865_E1_1950.386,ZNF865,1043,2399
DCLK1_PKc_E8_83.4,DCLK1,796,2182
FBXO33_1668.199,FBXO33,308,988
ZNF697_E3_1059.8,ZNF697,945,2208
PARP14_Macro801977_E1_5406.121,PARP14,1821,4880
MERTK_PKc_E12_52,MERTK,1151,2459
PSMB4_795.74,PSMB4,263,288
PA2G4_1185.53,PA2G4,984,2106
NAALAD2_2223.12,NAALAD2,1969,5140
RUNX1_E4_129.3,RUNX1,302,779
CAMK1G_PKc_E3_129.2,CAMK1G,1162,3186
EBF2_E8_105.2,EBF2,460,1330
RNF40_3006.459,RNF40,1041,1816
SMNDC1_tudor76124_E1_717.43,SMNDC1,2049,3573
HHEX_E2_129.9,HHEX,1339,3520
ZNF132_E3_1272.16,ZNF132,1638,3684
VPS11_2825.215,VPS11,1351,3262
FOXN1_E5_97.3,FOXN1,1600,2981
TRHDE_3075.327,TRHDE,1505,3737
ZBTB1_BTB14109_E1_2142.3,ZBTB1,1500,3227
SEC11A_558.23,SEC11A,2928,7035
SEC11A_115.2,SEC11A,2928,7035
MARCH3_762.31,MARCH3,1061,2945
NEURL2_858.111,NEURL2,796,1877
PRKAA1_PKc_E3_94.7,PRKAA1,688,1567
PPARA_E6_139.0,PPARA,887,2067
DCAF7_1029.69,DCAF7,1205,2577
HOXB8_E2_177.16,HOXB8,1575,4015
RFX2_E7_182.15,RFX2,865,1987
IMMP1L_501.31,IMMP1L,1280,3160
ZNF846_E6_1053.26,ZNF846,993,2403
RCHY1_720.13,RCHY1,2074,4671
PRSS33_843.177,PRSS33,1273,2567
ZNF491_E3_1176.44,ZNF491,1346,3252
TRIM50_1464.314,TRIM50,371,1129
CDX4_E2_126.5,CDX4,1302,2672
BMP1_2961.476,BMP1,2561,7093
ZBTB32_E6_161.14,ZBTB32,3675,9563
MORC2_CW432479_E1_2913.369,MORC2,616,1318
RREB1_E6_164.12,RREB1,1330,2664
ZNF655_E4_582.2,ZNF655,1978,5030
PLAGL2_E3_457.22,PLAGL2,1322,3278
CAD_6678.517,CAD,1918,4900
ENDOU_1233.61,ENDOU,2130,4694
TBX21_E2_155.13,TBX21,772,1798
ALX4_E2_135.12,ALX4,650,1566
BRAF_PKc_E14_47.1,BRAF,1316,3320
ANAPC10_8,ANAPC10,2380,5637
TERF2_E10_144.11,TERF2,2667,5463
TERF2_SANT_E10_144.11,TERF2,2667,5463
FOXB1_E2_234.7,FOXB1,941,2099
TGIF2_E3_36.1,TGIF2,1103,2465
ZBTB12_E2_78.5,ZBTB12,1548,3848
UBOX5_1626.133,UBOX5,510,1058
ZIC3_E1_118.10,ZIC3,780,2109
NAALADL1_2223.152,NAALADL1,2061,5402
ASB3_1557.77,ASB3,1631,3973
MMP20_1452.167,MMP20,914,2346
RNF212B_903.107,RNF212B,750,1913
TMPRSS11E_1272.89,TMPRSS11E,864,2039
TLX3_E2_167.26,TLX3,1187,2970
SENP6_3339.72,SENP6,1055,1521
RNF17_4872.16,RNF17,1996,4791
RFX1_E3_182.11,RFX1,661,1462
PRDM5_E13_94.2,PRDM5,2021,4730
PARL_71.4,PARL,2063,4065
ZNF407_E5_84.3,ZNF407,401,1098
ZNF410_E8_118.3,ZNF410,1006,2327
BAZ1A_BD_e26_88.4,BAZ1A,987,2509
NFIB_E10_83.6,NFIB,1561,3700
CRX_E3_135.5,CRX,1054,3091
TRAF6_3,TRAF6,1056,2694
KDM5B_e11_86.5,KDM5B,1171,2954
USP43_3372.6,USP43,1843,4166
GATA6_E4_126.9,GATA6,1422,1862
ZNF324B_E4_660.34,ZNF324B,421,1079
FBXO3_1416.50,FBXO3,983,2490
NEURL2_858.30,NEURL2,470,932
ZNF587_E3_567.9,ZNF587,3104,7974
CBLL1_1473.21,CBLL1,1289,2537
MAP2K1_PKc_E10_46.2,MAP2K1,719,1723
ZNF573_E8_1155.78,ZNF573,1372,3254
ZNF17_E3_1239.75,ZNF17,1552,3933
ZNF660_E3_825.18,ZNF660,1188,2700
FBXL5_2076.161,FBXL5,508,1206
TULP4_4632.889,TULP4,1426,3309
ZBTB8A_BTB14122_E1_1326.1,ZBTB8A,1808,4015
RNF31_2766.179,RNF31,885,2499
KDM5A_Phd1_E8_147.2,KDM5A,1450,3624
NFYB_E4_75.4,NFYB,1328,3282
BRD2_BD2_e7_129.7,BRD2,1973,4165
ZNF589_E4_318.8,ZNF589,1203,3801
HECTD4_12855.435,HECTD4,850,1851
THAP6_E3_202.7,THAP6,1091,2977
PRKCG_PKc_E11_189.3,PRKCG,513,1255
OSR1_E2_137.10,OSR1,1155,3352
CAMK1D_PKc_E5_127.8,CAMK1D,690,1899
ZBTB34_E2_156.17,ZBTB34,2021,4474
G2E3_1983.114,G2E3,1150,2555
CFI_1752.138,CFI,1833,4103
DDR2_PKc_E19_120.5,DDR2,577,1480
ZBTB14_BTB26132_E1_1350.5,ZBTB14,251,913
RNF17_tudor419526_E1_4872.315,RNF17,1875,4793
CDK11A_PKc_E14_106.1,CDK11A,427,1028
CASP6_882.78,CASP6,1078,3391
CHD9_H_e17_196.11,CHD9,1199,2833
BCL6B_E7_131.11,BCL6B,992,2109
HOXB4_E2_177.21,HOXB4,615,1358
ADAM29_2463.41,ADAM29,1404,4706
ADAMTS18_3666.417,ADAMTS18,1568,3890
CLOCK_e21_210.10,CLOCK,1365,3221
TRIM49_4,TRIM49,1260,2729
RIOK3_PKc_E6_48,RIOK3,717,2041
IKZF2_E5_168.4,IKZF2,926,2411
UBR3_RING_E29_62.1,UBR3,953,2504
ABHD12B_858.38,ABHD12B,3325,9946
BRCA1_5592.335,BRCA1,934,1830
RNF144A_879.85,RNF144A,443,946
MME_2253.112,MME,2053,4838
EN2_E2_180.2,EN2,1640,4337
RCOR3_E11_54.2,RCOR3,1208,2425
SP8_E2_162.10,SP8,1301,2940
TXK_PKc_E13_119.8,TXK,715,1822
ADAM33_2442.457,ADAM33,1571,3700
TINAG_1431.38,TINAG,1520,4101
MSX1_E2_177.13,MSX1,320,690
ZNF24_E4_234.17,ZNF24,939,2337
RPS6KB1_PKc_E8_91.1,RPS6KB1,904,2182
NEK7_PKc_E5_111.1,NEK7,531,997
KEAP1_BTB67179_E1_1875.323,KEAP1,732,1165
FBXW2_1365.34,FBXW2,722,1408
VRK2_PKc_E4_70.1,VRK2,421,956
CTRC_807.64,CTRC,889,2384
ZNF98_E4_1155.3,ZNF98,1039,2508
DLX5_E2_129.2,DLX5,1103,2572
UBTF_E17_178.8,UBTF,2417,4939
BRD1_PWWP_E12_155.10,BRD1,1233,3140
NR2C1_E5_180.3,NR2C1,1166,2984
STK39_PKc_E2_113.5,STK39,325,987
FEV_E3_249.4,FEV,479,1168
CTSC_132.4,CTSC,2334,5688
KLHL6_BTB62167_E1_1866.3,KLHL6,1332,3513
USP19_111.5,USP19,1689,4187
ZNF549_E4_1143.3,ZNF549,946,2596
EPHA3_PKc_E11_186.8,EPHA3,677,1628
CAPN13_2010.7,CAPN13,908,2234
NFKB1_E7_164.3,NFKB1,2123,4937
ZNF420_E5_1581.60,ZNF420,1935,5098
IHH_1236.157,IHH,1432,3896
HECW2_4719.568,HECW2,1044,2449
FBXL19_2085.223,FBXL19,891,2299
FBXO22_1212.16,FBXO22,810,2109
TBX22_E6_165.3,TBX22,1565,3926
TRAF6_1569.108,TRAF6,1123,2644
AFG3L2_2394.203,AFG3L2,2174,4331
AKT2_PKc_E7_66.3,AKT2,109,337
NEDD4_3960.222,NEDD4,860,2266
PCSK6_2910.425,PCSK6,1637,4173
PCGF1_780.8,PCGF1,258,650
RNF182_744.86,RNF182,1263,3254
ZNF598_2715.47,ZNF598,832,1959
ABL1_PKc_E7_185.15,ABL1,871,2069
ZSCAN22_E3_654.101,ZSCAN22,1885,4805
CREBBP_e28_168.2,CREBBP,1194,2509
ZBTB49_E7_162.7,ZBTB49,2969,7962
KLHL15_BTB32128_E1_1815.1,KLHL15,957,2255
FOXO4_E1_153.18,FOXO4,579,1188
NSD1_Phd1_E11_144.20,NSD1,465,1039
MAST2_PKc_E14_41.1,MAST2,660,1379
ASB18_1401.161,ASB18,633,1577
IRF2BP2_1764.11,IRF2BP2,1038,2850
SETD7_e6_86.1,SETD7,539,1223
CTRC_807.81,CTRC,616,1227
RHBDL1_56.1,RHBDL1,1715,4146
LACTB_1644.107,LACTB,822,1754
PMPCB_1470.113,PMPCB,2498,3608
FBXO28_1107.97,FBXO28,887,2388
GGT7_1989.156,GGT7,1880,5525
ZNF233_E5_648.48,ZNF233,1374,3505
SPIN2A_Spinlin129177_E1_777.32,SPIN2A,791,1894
AMFR_1932.48,AMFR,917,1936
ZNF16_E4_1479.95,ZNF16,2359,6090
ATM_PKc_E61_64.1,ATM,635,1038
L3MBTL2_MBT294390_E1_2118.104,L3MBTL2,309,535
KLK11_849.68,KLK11,1306,3144
HES4_E1_99.6,HES4,1417,3540
SCRT2_E2_156.0,SCRT2,507,1276
MMP9_2124.318,MMP9,1689,3950
KLK14_804.43,KLK14,580,1320
HOXA10_E2_177.16,HOXA10,1080,2536
PJA2_2127.104,PJA2,842,2307
HUWE1_13125.281,HUWE1,961,2262
ZCWPW1_PWWP313416_E1_1947.74,ZCWPW1,706,2462
LHX2_E5_39.0,LHX2,658,1204
TDRD7_tudor9631007_E1_3297.179,TDRD7,702,1875
ASB10_1404.183,ASB10,1222,3300
CREB3L2_E8_69.0,CREB3L2,1658,3857
FBXO8_960.73,FBXO8,504,1293
DMBX1_E2_147.0,DMBX1,1796,4884
NEURL2_858.74,NEURL2,2187,5971
CXXC1_CXXC162208_E1_1983.65,CXXC1,1353,2371
BRWD1_6963.40,BRWD1,1677,4053
PGA5_1167.92,PGA5,1202,2873
HOXD8_E2_177.4,HOXD8,990,2506
ZBTB38_E8_2331.86,ZBTB38,930,2381
ZFPM2_E8_1788.36,ZFPM2,906,2308
ATF1_E7_155.4,ATF1,832,1993
MTA3_Bah3170_E1_1548.11,MTA3,1612,4374
KCNS1_BTB52151_E1_1581.248,KCNS1,700,1784
UBE4B_3909.316,UBE4B,878,1868
NFAT5_E8_173.3,NFAT5,786,1731
T_E3_265.9,T,922,2487
CTSF_1455.18,CTSF,1150,2989
PRSS1_744.84,PRSS1,1151,3454
KCTD12_BTB36126_E1_978.194,KCTD12,1064,2505
T_E4_135.14,T,1157,2369
ELP3_e15_58.2,ELP3,853,1614
ZNF660_E3_825.10,ZNF660,1509,4298
DCAF1_14,DCAF1,2035,3102
ZNF333_E12_972.2,ZNF333,361,694
VPS18_2922.454,VPS18,759,2251
ZNF134_E3_1116.98,ZNF134,1858,5047
KDM5A_E3_123.6,KDM5A,2084,5704
PHF3_Phd_E6_118.2,PHF3,749,1513
UBP1_E6_153.2,UBP1,2425,5205
H2AFY_Macro178364_E1_1119.85,H2AFY,1225,3679
STK10_PKc_E1_90,STK10,904,2023
CAPN14_2055.32,CAPN14,725,2394
ZBTB21_BTB20120_E1_3201.331,ZBTB21,1128,2574
PKNOX1_E8_72.1,PKNOX1,500,1524
FBXO7_1569.160,FBXO7,1692,3417
PKN3_PKc_E15_92.2,PKN3,304,729
JMJD8_E7_68.4,JMJD8,1901,4645
SHPRH_H_e27_179.16,SHPRH,1850,3848
FBXO32_6,FBXO32,432,1331
TBX6_E5_147.23,TBX6,897,1972
GBX2_E2_177.11,GBX2,483,1214
STK32B_PKc_E5_38,STK32B,404,1145
RFX3_E8_49.3,RFX3,2301,5251
KMT2C_ePhd2_E52_315.28,KMT2C,411,1146
RAD18_1488.69,RAD18,1637,3798
LONRF1_2322.192,LONRF1,324,714
SIRT3_e6_158.32,SIRT3,583,1353
CHD3_H_e22_125.0,CHD3,1076,2281
MID2_2208.199,MID2,2977,7775
ZNF559_E6_1170.59,ZNF559,822,1887
FOXD4L5_E1_234.31,FOXD4L5,4094,7182
NFE2L2_E5_183.2,NFE2L2,365,797
ZNF679_E5_492.39,ZNF679,2248,5944
ZNF766_E4_582.31,ZNF766,1730,4394
KMT2A_BD_e16_174.16,KMT2A,3185,5613
KMT2A_11919.1159,KMT2A,3185,5613
RELB_E7_132.13,RELB,985,2340
ANAPC2_2469.293,ANAPC2,752,1190
UBE2I_477.29,UBE2I,353,563
ZNF429_E4_1167.62,ZNF429,1134,3248
HIF1AN_e4_146.7,HIF1AN,1329,2725
POU6F1_E6_177.10,POU6F1,1760,4541
PTK7_PKc_E18_152.4,PTK7,765,2221
KMT2C_Phd5_E19_134.5,KMT2C,1231,2313
PRPF19_1515.163,PRPF19,949,1526
ZBTB7A_BTB24131_E1_1755.386,ZBTB7A,1033,2869
CCNB1IP1_834.0,CCNB1IP1,1003,2324
CBFB_E5_96.7,CBFB,894,2091
ZNF354B_E5_1239.80,ZNF354B,1902,4585
DCAF10_1680.108,DCAF10,1143,3409
SOX13_E13_107.2,SOX13,648,1847
TRIM40_777.111,TRIM40,449,1008
TFAP4_E2_111.5,TFAP4,843,1769
ZNF37A_E8_1242.5,ZNF37A,1543,3251
ZNF524_E2_243.12,ZNF524,1917,5102
ZNF436_E4_918.73,ZNF436,867,2299
WDTC1_2034.330,WDTC1,1167,2395
YES1_PKc_E11_132.7,YES1,771,1970
HMX3_E2_174.17,HMX3,2426,6131
CELA2A_810.32,CELA2A,315,713
CLK4_PKc_E8_95.2,CLK4,1295,3745
VRK2_PKc_E9_121.15,VRK2,728,1569
MUSK_PKc_E13_74.3,MUSK,626,1562
ZNF274_E8_552.53,ZNF274,1298,3158
KDM5C_e13_120.3,KDM5C,1255,3513
DESI2_585.43,DESI2,633,1575
MAPK12_PKc_E2_130.1,MAPK12,304,575
CAPN12_2160.71,CAPN12,1209,2964
ZNF502_E5_1161.13,ZNF502,1435,4149
ADAM32_2364.145,ADAM32,1557,3299
GRK6_PKc_E10_38,GRK6,1037,2626
CAMKV_PKc_E4_75.2,CAMKV,513,1385
STK38_PKc_E9_62.4,STK38,72,156
TAOK3_PKc_E4_72.5,TAOK3,1274,2959
RNF11_465.34,RNF11,1771,4742
CDK7_PKc_E2_60.3,CDK7,896,1411
ZBTB2_BTB1484_E1_1545.3,ZBTB2,927,2682
MESP2_E1_174.26,MESP2,393,1025
ZNRF2_729.80,ZNRF2,1960,4086
ADAMTS12_4785.638,ADAMTS12,1703,3958
ZFP69B_E5_666.40,ZFP69B,2520,6652
NR2E3_E2_127.8,NR2E3,1551,4066
HECW1_4719.375,HECW1,909,2136
LMX1B_E4_84.3,LMX1B,1207,2642
ZNF471_E5_1311.57,ZNF471,1008,2459
SETDB1_E13_186.16,SETDB1,724,1812
CBX3_Chromo_E3_86.4,CBX3,404,1055
ECEL1_2328.372,ECEL1,1331,3229
ZNF277_E11_175.6,ZNF277,518,1388
ZNF559_E6_1170.51,ZNF559,2174,5369
CSNK2A1_PKc_E10_102.3,CSNK2A1,533,1237
SGK2_PKc_E4_84.4,SGK2,657,2138
TDRD1_tudor545592_E1_3570.209,TDRD1,1288,3246
FBXW7_2124.104,FBXW7,2261,5151
KMT2E_Phd_E6_73.4,KMT2E,808,2008
SOX2_E1_216.12,SOX2,1412,3158
SMAD4_E2_210.1,SMAD4,2004,4635
ZRANB1_230.5,ZRANB1,1096,2511
DCAF12L1_1392.81,DCAF12L1,341,976
GGT5_158.11,GGT5,1212,2907
YES1_PKc_E10_154.1,YES1,598,1740
HAND2_E1_177.20,HAND2,583,1504
ZNF99_E4_1773.36,ZNF99,3239,8225
ZNF322_E5_246.18,ZNF322,1253,2760
NACC1_BTB20122_E1_1584.22,NACC1,258,478
ZBTB20_E5_215.11,ZBTB20,1480,3491
BTBD11_BTB9151022_E1_3315.287,BTBD11,916,2215
AFG3L2_2394.142,AFG3L2,1596,2845
ZNF677_E5_903.60,ZNF677,1095,3198
PRTN3_771.131,PRTN3,1216,3205
FOXN3_E2_204.4,FOXN3,1238,3142
MEP1B_2106.37,MEP1B,1341,3880
EPHB2_PKc_E10_43.1,EPHB2,308,884
GCN5_e11_127.5,GCN5,1486,3047
SETD7_e6_86.0,SETD7,1424,3261
FOXN3_E2_204.15,FOXN3,1781,4389
VRK2_PKc_E6_106.3,VRK2,2692,6836
DPEP1_1236.177,DPEP1,729,1872
ZMIZ1_E19_75.5,ZMIZ1,2001,4345
ZMIZ1_3204.382,ZMIZ1,2001,4345
MXD1_E4_115.0,MXD1,420,885
CAPN5_1923.12,CAPN5,1706,4283
USP6_131.5,USP6,1879,4623
ZNF541_SANT_E12_78.6,ZNF541,860,1318
BRDT_BD2_e7_129.3,BRDT,2377,6740
ARID1A_E11_210.21,ARID1A,2036,4377
YBX1_E2_50.0,YBX1,1716,2793
CDK9_PKc_E7_192.9,CDK9,1404,3151
RFX5_E8_31.0,RFX5,1887,4203
KDM4C_tudor935990_E1_3171.165,KDM4C,1784,4045
RNF183_579.112,RNF183,1363,3533
DLX6_E2_129.6,DLX6,1181,3197
ZNF865_E1_1950.216,ZNF865,1839,4642
MXD1_E4_115.8,MXD1,1034,2947
MEX3B_1710.173,MEX3B,1945,5259
CSNK1D_PKc_E1_55.3,CSNK1D,643,1704
PPAT_1554.138,PPAT,1671,3533
KMT2D_e52_109.3,KMT2D,826,1754
RNF31_2766.294,RNF31,569,1214
MARK1_PKc_E2_81.6,MARK1,1303,3967
TRIM2_2316.270,TRIM2,404,843
PSMA6_741.44,PSMA6,1440,2290
SPIN3_Spinlin129177_E1_777.68,SPIN3,374,1043
TNNI3K_PKc_E18_53.3,TNNI3K,456,1360
ZNF444_E5_360.71,ZNF444,1498,4210
ALX1_E3_42.0,ALX1,1890,4394
PRKD2_PKc_E16_268.1,PRKD2,564,1374
HOXD12_E2_171.10,HOXD12,991,2274
GTF3C4_e3_131.0,GTF3C4,764,1340
RNF175_987.56,RNF175,750,1647
RFFL_1092.83,RFFL,1074,2123
HBO1_e9_192.8,HBO1,1296,2891
ZNF136_E4_1110.74,ZNF136,1652,4219
MIB1_3021.182,MIB1,1213,3366
KLHL15_BTB32128_E1_1815.12,KLHL15,651,1237
EPHA4_PKc_E12_186.13,EPHA4,1639,4675
E2F6_E3_194.4,E2F6,1089,2892
CBX5_Chromo_E3_70.2,CBX5,138,566
ZBTB45_BTB23122_E1_1536.14,ZBTB45,14,12
TRIM58_1461.17,TRIM58,1195,3179
KLHL20_BTB59165_E1_1830.197,KLHL20,879,2546
NR5A1_E4_71.0,NR5A1,382,796
PRSS55_831.91,PRSS55,1875,5063
HCK_PKc_E9_180.11,HCK,745,1663
PIAS1_1956.91,PIAS1,530,1172
ROCK2_PKc_E1_27.3,ROCK2,794,2134
ZBTB17_E12_121.7,ZBTB17,521,802
AURKA_PKc_E8_139,AURKA,450,749
HERC1_14586.623,HERC1,1014,3155
ZNF283_E7_1077.104,ZNF283,1345,3621
KDM4A_tudor9601004_E1_3195.223,KDM4A,707,1717
RIPK4_PKc_E6_38,RIPK4,833,1946
KLHL8_BTB57163_E1_1863.18,KLHL8,1742,4110
KDM4B_tudor9751030_E1_3291.352,KDM4B,697,1483
TIE1_PKc_E15_115.16,TIE1,911,2592
PCGF2_1035.198,PCGF2,820,1816
KCND1_BTB42131_E1_1944.19,KCND1,363,906
SPIN1_Spinlin54102_E1_789.22,SPIN1,925,2037
CDYL2_Chromo_E2_144.13,CDYL2,1777,4382
ZNF791_E4_1428.106,ZNF791,1310,3385
COPS5_1005.39,COPS5,1610,2981
KCTD7_BTB53138_E1_870.115,KCTD7,592,1601
DRGX_E4_102.3,DRGX,1828,5201
NFKB1_E7_164.4,NFKB1,1894,5041
ASB13_837.34,ASB13,1081,3061
UHRF2_2409.128,UHRF2,1036,2660
MAPK8_PKc_E3_130.3,MAPK8,635,1927
ZNF541_E12_78.2,ZNF541,1663,3951
ZBTB1_BTB14109_E1_2142.137,ZBTB1,749,1344
RNF17_tudor14841531_E1_4872.219,RNF17,1115,2677
MAP3K10_PKc_E2_181.22,MAP3K10,975,2692
KDM8_e6_150.12,KDM8,2942,5029
LYN_PKc_E13_194.6,LYN,287,953
BIRC2_1857.78,BIRC2,1217,3266
SPIN3_Spinlin5098_E1_777.24,SPIN3,1357,2604
EGR1_E2_75.4,EGR1,1552,4354
ZNF394_E3_495.35,ZNF394,2294,4607
ZNF276_E2_231.6,ZNF276,837,2242
GZMH_741.75,GZMH,1072,2318
TRAF5_1674.158,TRAF5,594,1671
BBX_E5_171.14,BBX,1440,3729
EVX2_E2_135.15,EVX2,280,1129
HMGXB4_E6_79.4,HMGXB4,1310,3100
ZNF32_E3_561.62,ZNF32,1434,3903
ZNF165_E4_327.22,ZNF165,661,1459
CUL4B_2742.124,CUL4B,811,2194
FBXO10_2871.472,FBXO10,609,1627
ONECUT1_E2_165.14,ONECUT1,2713,6363
OLIG1_E1_189.28,OLIG1,704,1933
RNF14_1425.45,RNF14,1894,4906
SATB2_E11_177.6,SATB2,1846,4003
RERE_SANT_E14_39.0,RERE,880,2197
KDM4C_e7_104.6,KDM4C,2850,5977
PSMB6_720.19,PSMB6,1568,2618
TRIM62_1428.226,TRIM62,688,1937
