sgRNA,Gene,A2780_Ts18_D0,A2780_Ts18_D10
TCF7L1_E10_99.1,TCF7L1,1736,1693
TCF7L1_E10_99.10,TCF7L1,3594,2848
TCF7L1_E10_99.2,TCF7L1,2932,686
TCF7L1_E10_99.3,TCF7L1,962,1293
TCF7L1_E10_99.9,TCF7L1,784,2665
TCF7L1_E9_117.7,TCF7L1,1966,2206
TCF7L2_E10_105.2,TCF7L2,2635,4467
TCF7L2_E10_105.4,TCF7L2,2327,2382
TCF7L2_E11_99.0,TCF7L2,941,41
TCF7L2_E11_99.2,TCF7L2,416,184
TCF7L2_E11_99.4,TCF7L2,1811,3067
TCF7L2_E11_99.5,TCF7L2,1294,463
TEAD1_E10_174.18,TEAD1,2961,6335
TEAD1_E11_141.10,TEAD1,3313,1997
TEAD1_E12_153.8,TEAD1,2647,3580
TEAD1_E3_187.19,TEAD1,4291,3697
TEAD1_E3_187.20,TEAD1,1237,617
TEAD1_E6_135.20,TEAD1,2148,1192
TEAD1_E7_47.0,TEAD1,2472,5124
TEAD2_E10_168.14,TEAD2,1719,558
TEAD2_E11_153.1,TEAD2,1129,796
TEAD2_E11_153.8,TEAD2,3398,2899
TEAD2_E2_109.8,TEAD2,2228,3449
TEAD2_E2_109.9,TEAD2,1926,665
TEAD2_E4_63.1,TEAD2,1464,466
TEAD2_E8_143.10,TEAD2,4875,2828
TEAD3_E10_174.29,TEAD3,381,66
TEAD3_E12_153.10,TEAD3,880,115
TEAD3_E12_153.7,TEAD3,3156,1813
TEAD3_E2_169.24,TEAD3,2011,671
TEAD3_E2_169.25,TEAD3,2490,1708
TEAD3_E4_63.1,TEAD3,404,33
TEAD3_E6_138.16,TEAD3,703,367
TEAD4_E10_174.1,TEAD4,361,1
TEAD4_E10_174.20,TEAD4,1088,759
TEAD4_E3_196.20,TEAD4,2408,3572
TEAD4_E3_196.31,TEAD4,1854,2430
TEAD4_E4_65.1,TEAD4,2492,2274
TEAD4_E5_63.1,TEAD4,1713,872
TEAD4_E6_129.5,TEAD4,1132,228
TEF_E4_174.11,TEF,1218,620
TEF_E4_174.13,TEF,1668,2380
TEF_E4_174.14,TEF,1285,811
TEF_E4_174.2,TEF,1023,2926
TEF_E4_174.3,TEF,1330,508
TEF_E4_174.4,TEF,1406,820
TERF1_E10_144.1,TERF1,2750,881
TERF1_E10_144.2,TERF1,1167,3
TERF1_E10_144.3,TERF1,4625,2458
TERF1_E10_144.4,TERF1,2393,86
TERF1_E10_144.5,TERF1,1206,26
TERF1_E10_144.9,TERF1,2387,173
TERF2_E10_144.1,TERF2,1514,1
TERF2_E10_144.11,TERF2,3149,419
TERF2_E10_144.12,TERF2,3441,5
TERF2_E10_144.14,TERF2,2304,1198
TERF2_E10_144.15,TERF2,2937,46
TERF2_E10_144.3,TERF2,1142,2
TFAM_E3_71.0,TFAM,2673,1
TFAM_E3_71.2,TFAM,2416,16
TFAM_E3_71.3,TFAM,3308,838
TFAM_E3_71.4,TFAM,1022,8
TFAM_E4_150.2,TFAM,1425,1348
TFAM_E5_96.2,TFAM,3062,1409
TFAM_E5_96.3,TFAM,3727,2113
TFAP2A_E4_140.12,TFAP2A,951,1842
TFAP2A_E4_140.13,TFAP2A,1174,358
TFAP2A_E4_140.7,TFAP2A,1117,2126
TFAP2A_E4_140.8,TFAP2A,1793,1830
TFAP2A_E7_217.12,TFAP2A,1090,4818
TFAP2A_E7_217.23,TFAP2A,1766,1877
TFAP2A_E7_217.24,TFAP2A,392,523
TFAP2B_E4_140.0,TFAP2B,830,880
TFAP2B_E5_119.3,TFAP2B,1139,701
TFAP2B_E5_119.4,TFAP2B,1317,1337
TFAP2B_E7_217.2,TFAP2B,1309,374
TFAP2B_E7_217.21,TFAP2B,1204,1179
TFAP2B_E7_217.25,TFAP2B,908,340
TFAP2B_E7_217.5,TFAP2B,2884,1078
TFAP2C_E4_140.12,TFAP2C,1548,610
TFAP2C_E4_140.3,TFAP2C,3651,2732
TFAP2C_E5_119.12,TFAP2C,2188,1854
TFAP2C_E5_119.7,TFAP2C,2065,961
TFAP2C_E5_119.9,TFAP2C,1068,630
TFAP2C_E7_217.28,TFAP2C,1725,599
TFAP2C_E7_217.7,TFAP2C,2229,693
TFAP2D_E4_134.12,TFAP2D,1356,815
TFAP2D_E4_134.17,TFAP2D,927,285
TFAP2D_E4_134.18,TFAP2D,2768,3875
TFAP2D_E5_119.3,TFAP2D,565,392
TFAP2D_E5_119.5,TFAP2D,4717,5792
TFAP2D_E6_142.2,TFAP2D,2405,2088
TFAP2E_E4_140.1,TFAP2E,447,224
TFAP2E_E5_119.11,TFAP2E,995,1065
TFAP2E_E5_119.14,TFAP2E,5115,3867
TFAP2E_E6_142.12,TFAP2E,527,787
TFAP2E_E6_142.18,TFAP2E,2158,927
TFAP2E_E6_142.19,TFAP2E,646,190
TFAP2E_E7_217.3,TFAP2E,733,1027
TFAP4_E2_111.0,TFAP4,1054,195
TFAP4_E2_111.1,TFAP4,1970,579
TFAP4_E2_111.13,TFAP4,1443,562
TFAP4_E2_111.2,TFAP4,998,434
TFAP4_E2_111.4,TFAP4,3756,1378
TFAP4_E2_111.5,TFAP4,2033,2328
TFCP2_E2_152.0,TFCP2,2359,1838
TFCP2_E2_152.1,TFCP2,3192,2960
TFCP2_E3_77.0,TFCP2,4837,3285
TFCP2_E4_106.0,TFCP2,3670,3103
TFCP2_E4_106.1,TFCP2,3752,2824
TFCP2_E4_106.6,TFCP2,121,302
TFCP2_E4_106.9,TFCP2,4068,2777
TFCP2L1_E2_152.17,TFCP2L1,975,873
TFCP2L1_E2_152.18,TFCP2L1,1049,927
TFCP2L1_E3_77.0,TFCP2L1,1656,3187
TFCP2L1_E4_106.1,TFCP2L1,2713,5205
TFCP2L1_E4_106.18,TFCP2L1,3010,1313
TFCP2L1_E6_153.15,TFCP2L1,2591,1884
TFCP2L1_E7_69.5,TFCP2L1,3489,4086
TFDP1_E6_144.12,TFDP1,1968,140
TFDP1_E6_144.6,TFDP1,2381,860
TFDP1_E6_144.9,TFDP1,1447,352
TFDP1_E7_105.1,TFDP1,3008,2088
TFDP1_E7_105.8,TFDP1,2215,694
TFDP1_E7_105.9,TFDP1,442,383
TFDP2_E8_141.1,TFDP2,8514,4794
TFDP2_E9_108.0,TFDP2,11685,8696
TFDP3_E1_249.0,TFDP3,2130,1761
TFDP3_E1_249.21,TFDP3,2057,1380
TFDP3_E1_249.22,TFDP3,1459,2878
TFDP3_E1_249.23,TFDP3,2446,1403
TFDP3_E1_249.24,TFDP3,749,460
TFDP3_E1_249.32,TFDP3,935,1290
TFE3_E8_76.0,TFE3,1748,2104
TFE3_E8_76.1,TFE3,4508,1355
TFE3_E8_76.2,TFE3,2454,3058
TFE3_E9_76.2,TFE3,3430,6389
TFE3_E9_76.4,TFE3,2416,603
TFE3_E9_76.5,TFE3,2046,2498
TFEB_E7_76.0,TFEB,5851,4452
TFEB_E7_76.2,TFEB,2544,1557
TFEB_E8_76.2,TFEB,3560,2033
TFEB_E8_76.3,TFEB,573,75
TFEB_E8_76.4,TFEB,2417,2581
TFEB_E8_76.6,TFEB,2438,1248
TFEC_E6_76.0,TFEC,5530,5478
TFEC_E6_76.1,TFEC,1346,397
TFEC_E6_76.2,TFEC,2218,1871
TGIF1_E2_138.0,TGIF1,1807,105
TGIF1_E2_138.11,TGIF1,671,535
TGIF1_E2_138.3,TGIF1,2540,1308
TGIF1_E2_138.4,TGIF1,1050,135
TGIF1_E2_138.5,TGIF1,1850,632
TGIF1_E3_36.0,TGIF1,1364,587
TGIF2_E2_138.12,TGIF2,2648,6404
TGIF2_E2_138.2,TGIF2,2314,1143
TGIF2_E2_138.3,TGIF2,1785,853
TGIF2_E2_138.4,TGIF2,3411,2016
TGIF2_E3_36.1,TGIF2,1596,625
TGIF2_E3_36.2,TGIF2,1617,697
TGIF2LX_E2_171.8,TGIF2LX,2149,1729
TGIF2LY_E2_171.0,TGIF2LY,3812,5179
TGIF2LY_E2_171.10,TGIF2LY,3834,2478
TGIF2LY_E2_171.11,TGIF2LY,5473,8091
TGIF2LY_E2_171.12,TGIF2LY,4285,2894
TGIF2LY_E2_171.13,TGIF2LY,4202,2737
TGIF2LY_E2_171.4,TGIF2LY,3842,5962
THAP1_E1_62.0,THAP1,563,1
THAP1_E1_62.1,THAP1,2766,5
THAP1_E1_62.2,THAP1,740,32
THAP1_E1_62.3,THAP1,809,104
THAP1_E1_62.4,THAP1,337,1
THAP1_E2_187.11,THAP1,1574,280
THAP10_E1_276.11,THAP10,1742,1435
THAP10_E1_276.13,THAP10,762,532
THAP10_E1_276.14,THAP10,831,931
THAP10_E1_276.15,THAP10,1617,905
THAP10_E1_276.39,THAP10,2596,1089
THAP10_E1_276.40,THAP10,747,98
THAP11_E1_234.14,THAP11,642,6
THAP11_E1_234.15,THAP11,1599,147
THAP11_E1_234.5,THAP11,1198,66
THAP11_E1_234.6,THAP11,1502,208
THAP11_E1_234.7,THAP11,1373,59
THAP11_E1_234.8,THAP11,2110,256
THAP2_E2_184.10,THAP2,3411,3058
THAP2_E2_184.13,THAP2,2555,2463
THAP2_E2_184.3,THAP2,958,35
THAP2_E2_184.4,THAP2,560,277
THAP2_E2_184.5,THAP2,2731,2588
THAP2_E2_184.9,THAP2,2327,1875
THAP3_E2_190.11,THAP3,986,513
THAP3_E2_190.12,THAP3,3454,1365
THAP3_E2_190.13,THAP3,1933,250
THAP3_E2_190.4,THAP3,1260,258
THAP3_E2_190.5,THAP3,1418,452
THAP3_E2_190.6,THAP3,1274,2482
THAP4_E1_68.0,THAP4,2733,2256
THAP4_E1_68.1,THAP4,2201,1690
THAP4_E1_68.2,THAP4,1605,1651
THAP4_E2_196.11,THAP4,1078,2012
THAP4_E2_196.12,THAP4,1406,615
THAP4_E2_196.14,THAP4,2023,1960
THAP5_E1_74.0,THAP5,1468,4190
THAP5_E1_74.1,THAP5,1406,936
THAP5_E1_74.2,THAP5,1304,2018
THAP5_E1_74.4,THAP5,489,195
THAP5_E1_74.5,THAP5,2183,1878
THAP5_E2_187.2,THAP5,2035,1331
THAP6_E2_74.1,THAP6,2027,821
THAP6_E2_74.3,THAP6,1659,1207
THAP6_E3_202.3,THAP6,2597,2274
THAP6_E3_202.4,THAP6,3207,3071
THAP6_E3_202.5,THAP6,3880,1935
THAP6_E3_202.7,THAP6,1545,1697
THAP7_E1_71.2,THAP7,716,353
THAP7_E1_71.5,THAP7,685,1292
THAP7_E2_156.19,THAP7,1703,605
THAP7_E2_156.2,THAP7,1235,554
THAP7_E2_156.20,THAP7,1443,527
THAP7_E2_156.21,THAP7,1567,1699
THAP7_E2_156.30,THAP7,2310,2076
THAP8_E1_77.2,THAP8,1578,1100
THAP8_E1_77.3,THAP8,2450,4040
THAP8_E1_77.6,THAP8,1165,219
THAP8_E2_187.11,THAP8,794,366
THAP8_E2_187.24,THAP8,1793,1958
THAP8_E2_187.33,THAP8,1455,320
THAP9_E1_74.3,THAP9,1093,1744
THAP9_E1_74.5,THAP9,1940,980
THAP9_E2_184.1,THAP9,2719,1024
THAP9_E2_184.15,THAP9,2,1
THAP9_E2_184.16,THAP9,1385,1934
THAP9_E2_184.3,THAP9,2209,608
THRA_E4_69.0,THRA,1793,2750
THRA_E4_69.1,THRA,1782,818
THRA_E4_69.2,THRA,2040,1897
THRA_E5_148.0,THRA,2259,2109
THRA_E5_148.1,THRA,2716,1952
THRA_E6_44.1,THRA,1120,535
THRA_E6_44.2,THRA,435,210
THRB_E5_69.2,THRB,1617,625
THRB_E5_69.4,THRB,1456,1210
THRB_E5_69.5,THRB,1326,139
THRB_E6_148.1,THRB,1920,1966
TLX1_E2_167.10,TLX1,737,408
TLX1_E2_167.12,TLX1,3599,1974
TLX1_E2_167.13,TLX1,1110,1099
TLX1_E2_167.25,TLX1,1497,864
TLX1_E2_167.5,TLX1,1193,1287
TLX1_E2_167.9,TLX1,3088,3011
TLX2_E2_167.11,TLX2,3328,3774
TLX2_E2_167.12,TLX2,752,303
TLX2_E2_167.13,TLX2,1841,1928
TLX2_E2_167.14,TLX2,267,118
TLX2_E2_167.15,TLX2,3368,1691
TLX2_E2_167.16,TLX2,2911,996
TLX3_E2_167.0,TLX3,1839,1062
TLX3_E2_167.13,TLX3,1954,800
TLX3_E2_167.15,TLX3,2208,1295
TLX3_E2_167.16,TLX3,807,2035
TLX3_E2_167.26,TLX3,2051,1807
TLX3_E2_167.8,TLX3,2304,1865
TOX_E5_147.10,TOX,3389,2619
TOX_E5_147.11,TOX,3789,4259
TOX_E5_147.15,TOX,802,1907
TOX_E5_147.2,TOX,6593,3524
TOX_E5_147.3,TOX,1182,1453
TOX_E5_147.8,TOX,2386,1545
TOX2_E5_144.12,TOX2,1253,295
TOX2_E5_144.13,TOX2,3788,3537
TOX2_E5_144.14,TOX2,811,152
TOX2_E5_144.2,TOX2,3722,2550
TOX2_E5_144.20,TOX2,3110,2397
TOX2_E5_144.4,TOX2,1288,1152
TOX2_E6_54.2,TOX2,956,390
TOX3_E5_144.10,TOX3,2834,2962
TOX3_E5_144.13,TOX3,7599,6992
TOX3_E5_144.3,TOX3,2594,1295
TOX3_E5_144.6,TOX3,1515,2259
TOX3_E5_144.8,TOX3,1309,1192
TOX3_E5_144.9,TOX3,3583,1749
TOX4_E5_144.0,TOX4,5367,5104
TOX4_E5_144.1,TOX4,4344,1434
TOX4_E5_144.2,TOX4,2174,592
TOX4_E5_144.4,TOX4,2386,949
TOX4_E5_144.8,TOX4,1609,325
TP53_E5_184.10,TP53,2442,3718
TP53_E5_184.16,TP53,3196,4364
TP53_E5_184.17,TP53,1090,1811
TP53_E5_184.18,TP53,815,1568
TP53_E5_184.4,TP53,4531,4663
TP53_E5_184.8,TP53,847,1043
TP63_E4_51.0,TP63,1685,846
TP63_E4_51.1,TP63,2018,3212
TP63_E4_51.3,TP63,309,32
TP63_E5_187.4,TP63,3032,4869
TP63_E5_187.7,TP63,2064,1070
TP63_E6_116.0,TP63,3782,7075
TP63_E8_82.10,TP63,1294,590
TP63_E8_82.11,TP63,1244,2283
TP73_E4_51.2,TP73,1480,853
TP73_E5_187.10,TP73,310,133
TP73_E5_187.11,TP73,664,2
TP73_E5_187.12,TP73,274,42
TP73_E5_187.33,TP73,1202,925
TP73_E5_187.9,TP73,1382,1285
TP73_E7_110.5,TP73,1447,127
TRERF1_E14_81.1,TRERF1,3040,4445
TRERF1_E15_54.0,TRERF1,1591,835
TRERF1_E15_54.1,TRERF1,3740,1255
TRERF1_E15_54.2,TRERF1,2385,4166
TRERF1_E17_212.23,TRERF1,801,245
TRERF1_E17_212.27,TRERF1,2983,2034
TRERF1_E7_69.3,TRERF1,1353,306
TRERF1_E7_69.4,TRERF1,2260,1394
TRPS1_E6_102.3,TRPS1,1664,2074
TRPS1_E6_102.4,TRPS1,4902,1473
TRPS1_E6_102.5,TRPS1,1372,457
TRPS1_E6_102.7,TRPS1,1463,535
TRPS1_E7_69.1,TRPS1,2585,5976
TRPS1_E7_69.2,TRPS1,3206,3249
TSC22D1_E3_138.1,TSC22D1,3606,2663
TSC22D1_E3_138.4,TSC22D1,992,1073
TSC22D1_E3_138.5,TSC22D1,3977,3744
TSC22D1_E3_138.6,TSC22D1,3398,2118
TSC22D1_E3_138.7,TSC22D1,1963,5581
TSC22D1_E3_138.9,TSC22D1,2070,1378
TSC22D2_E4_168.0,TSC22D2,1538,1567
TSC22D2_E4_168.1,TSC22D2,2657,1957
TSC22D2_E4_168.2,TSC22D2,3683,5469
TSC22D2_E4_168.3,TSC22D2,1211,1043
TSC22D2_E4_168.4,TSC22D2,3695,2795
TSC22D3_E3_168.12,TSC22D3,1223,5185
TSC22D3_E3_168.13,TSC22D3,1899,742
TSC22D3_E3_168.14,TSC22D3,1104,1494
TSC22D3_E3_168.15,TSC22D3,1075,2188
TSC22D3_E3_168.17,TSC22D3,1244,1333
TSC22D3_E3_168.6,TSC22D3,1535,945
TSC22D4_E5_162.1,TSC22D4,1256,566
TSC22D4_E5_162.13,TSC22D4,154,380
TSC22D4_E5_162.2,TSC22D4,2056,2094
TSC22D4_E5_162.25,TSC22D4,1851,3173
TSC22D4_E5_162.27,TSC22D4,1788,3047
TSC22D4_E5_162.3,TSC22D4,1598,1150
TSHZ1_E2_221.3,TSHZ1,1493,1078
TSHZ1_E2_221.31,TSHZ1,1009,294
TSHZ1_E2_221.32,TSHZ1,1073,1069
TSHZ1_E2_221.33,TSHZ1,2175,931
TSHZ1_E2_221.7,TSHZ1,3104,2381
TSHZ1_E2_221.9,TSHZ1,2655,2237
TSHZ3_E2_207.12,TSHZ3,2690,1787
TSHZ3_E2_207.19,TSHZ3,3635,3914
TSHZ3_E2_207.20,TSHZ3,2080,2876
TSHZ3_E2_207.21,TSHZ3,3281,2111
TSHZ3_E2_207.30,TSHZ3,1854,1100
TSHZ3_E2_207.6,TSHZ3,1377,1788
TTF1_E6_130.10,TTF1,3073,139
TTF1_E6_130.11,TTF1,1211,1
TTF1_E6_130.12,TTF1,1729,1
TTF1_E6_130.3,TTF1,1809,24
TTF1_E6_130.6,TTF1,2075,5
TTF1_E7_44.0,TTF1,3277,107
TUB_E10_118.4,TUB,1097,1690
TUB_E11_99.8,TUB,2379,1649
TUB_E12_172.0,TUB,3186,3542
TUB_E12_172.5,TUB,2918,3611
TUB_E13_113.10,TUB,3891,5620
TUB_E8_114.19,TUB,2442,2991
TUB_E9_113.1,TUB,4321,6293
TUB_E9_113.3,TUB,4066,3388
TULP1_E10_108.16,TULP1,3328,3110
TULP1_E11_113.1,TULP1,1729,2004
TULP1_E11_113.12,TULP1,1495,982
TULP1_E13_99.11,TULP1,1454,246
TULP1_E13_99.12,TULP1,2062,557
TULP1_E13_99.9,TULP1,1700,154
TULP1_E15_113.1,TULP1,1050,688
TULP1_E15_113.14,TULP1,2071,1062
TULP2_E10_115.16,TULP2,2234,336
TULP2_E12_172.0,TULP2,2604,1402
TULP2_E12_172.1,TULP2,4316,3243
TULP2_E13_113.2,TULP2,1567,915
TULP2_E8_114.1,TULP2,1839,730
TULP2_E8_114.13,TULP2,1082,83
TULP2_E9_113.6,TULP2,2346,1349
TULP2_E9_113.8,TULP2,1088,576
TULP3_E10_172.13,TULP3,2897,2083
TULP3_E10_172.5,TULP3,2205,2093
TULP3_E11_113.2,TULP3,734,43
TULP3_E6_114.2,TULP3,2614,4382
TULP3_E6_114.3,TULP3,3600,3666
TULP3_E7_113.1,TULP3,1192,2323
TULP3_E8_115.16,TULP3,728,285
TULP3_E8_115.18,TULP3,1872,3181
TULP4_E13_120.16,TULP4,2939,2248
TULP4_E13_120.19,TULP4,1462,1007
TULP4_E13_120.6,TULP4,1492,1667
TULP4_E14_114.1,TULP4,2154,1436
TULP4_E14_114.3,TULP4,2873,860
TULP4_E14_114.9,TULP4,1864,2044
TWIST1_E1_168.17,TWIST1,1002,1064
TWIST1_E1_168.18,TWIST1,796,870
TWIST1_E1_168.2,TWIST1,1664,385
TWIST1_E1_168.21,TWIST1,388,863
TWIST1_E1_168.3,TWIST1,1479,620
TWIST1_E1_168.9,TWIST1,1531,669
TWIST2_Ex_176.0,TWIST2,1661,1772
TWIST2_Ex_176.1,TWIST2,1730,1627
TWIST2_Ex_176.14,TWIST2,1174,854
TWIST2_Ex_176.15,TWIST2,1044,380
TWIST2_Ex_176.16,TWIST2,1253,1593
TWIST2_Ex_176.8,TWIST2,1821,1264
UBP1_E2_152.2,UBP1,1343,1112
UBP1_E3_77.0,UBP1,916,1196
UBP1_E3_77.2,UBP1,2179,829
UBP1_E4_106.4,UBP1,560,383
UBP1_E4_106.7,UBP1,4819,2485
UBP1_E5_107.7,UBP1,1687,914
UBP1_E6_153.10,UBP1,1,1
UBP1_E6_153.2,UBP1,3528,1597
UBTF_E10_142.10,UBTF,3039,280
UBTF_E12_114.3,UBTF,1167,1
UBTF_E17_178.19,UBTF,1418,754
UBTF_E17_178.8,UBTF,2480,7
UBTF_E5_141.13,UBTF,2993,380
UBTF_E8_111.15,UBTF,4190,10
UBTF_E9_134.4,UBTF,2996,1
UBTF_E9_134.9,UBTF,844,1004
UBTFL1_E1_558.0,UBTFL1,4718,6578
UBTFL1_E1_558.21,UBTFL1,4499,3854
UBTFL1_E1_558.63,UBTFL1,1509,941
UBTFL1_E1_558.64,UBTFL1,1885,4328
UBTFL1_E1_558.65,UBTFL1,980,1030
UBTFL1_E1_558.9,UBTFL1,2874,2919
UNCX_E2_135.0,UNCX,5016,4793
UNCX_E2_135.1,UNCX,2776,1602
UNCX_E2_135.10,UNCX,1366,461
UNCX_E2_135.11,UNCX,959,140
UNCX_E2_135.12,UNCX,1906,2888
UNCX_E2_135.6,UNCX,1972,807
USF1_E10_63.0,USF1,1567,56
USF1_E10_63.2,USF1,1066,2076
USF1_E9_95.0,USF1,2281,2096
USF1_E9_95.1,USF1,1529,517
USF1_E9_95.2,USF1,2398,3179
USF1_E9_95.5,USF1,2693,1305
USF1_E9_95.6,USF1,2183,308
USF1_E9_95.7,USF1,1860,1036
USF2_E8_95.3,USF2,1329,377
USF2_E8_95.4,USF2,1863,2717
USF2_E9_63.1,USF2,3152,1096
USF2_E9_63.3,USF2,1279,320
USF2_E9_63.4,USF2,1226,272
USF2_E9_63.5,USF2,1589,395
VAX1_E1_46.0,VAX1,947,434
VAX1_E1_46.1,VAX1,1,1
VAX1_E2_188.19,VAX1,2557,1579
VAX1_E2_188.23,VAX1,1868,476
VAX1_E2_188.24,VAX1,1892,1499
VAX1_E3_123.10,VAX1,1975,2089
VAX1_E3_123.7,VAX1,593,180
VAX2_E2_129.0,VAX2,1516,2443
VAX2_E2_129.10,VAX2,2723,2018
VAX2_E2_129.11,VAX2,1227,1186
VAX2_E2_129.4,VAX2,3225,2380
VAX2_E2_129.5,VAX2,1656,1923
VAX2_E2_129.9,VAX2,1604,205
VAX2_E3_48.0,VAX2,1730,1451
VDR_E3_101.1,VDR,892,2212
VDR_E3_101.13,VDR,703,131
VDR_E3_101.2,VDR,1699,2123
VDR_E4_131.10,VDR,1064,388
VDR_E4_131.16,VDR,1671,426
VDR_E4_131.17,VDR,3026,1741
VENTX_E2_129.2,VENTX,2877,727
VENTX_E2_129.26,VENTX,1727,2540
VENTX_E2_129.3,VENTX,1670,210
VENTX_E2_129.4,VENTX,2203,1505
VENTX_E3_48.0,VENTX,3491,3321
VENTX_E3_48.2,VENTX,1608,173
VEZF1_E2_78.0,VEZF1,2294,1906
VEZF1_E2_78.1,VEZF1,4186,4968
VEZF1_E2_78.2,VEZF1,4496,8521
VEZF1_E2_78.3,VEZF1,5694,2751
VEZF1_E2_78.4,VEZF1,2252,3566
VEZF1_E2_78.5,VEZF1,3440,4743
VSX1_E3_124.10,VSX1,1769,1933
VSX1_E3_124.11,VSX1,3437,1059
VSX1_E3_124.4,VSX1,1336,466
VSX1_E3_124.9,VSX1,4706,5743
VSX1_E4_42.2,VSX1,1005,1140
VSX1_E4_42.3,VSX1,1787,1087
VSX2_E3_123.12,VSX2,1205,1414
VSX2_E3_123.13,VSX2,386,160
VSX2_E3_123.3,VSX2,1290,628
VSX2_E4_42.0,VSX2,2444,9868
VSX2_E4_42.4,VSX2,2528,1277
VSX2_E4_42.5,VSX2,876,297
WHSC1_E7_39.0,WHSC1,4491,3627
WHSC1_E8_111.0,WHSC1,825,277
WHSC1_E8_111.1,WHSC1,1651,329
WHSC1_E8_111.2,WHSC1,1260,512
WHSC1_E8_111.4,WHSC1,3738,3934
WHSC1_E8_111.5,WHSC1,1530,1579
WT1_E8_90.0,WT1,3756,6184
WT1_E8_90.1,WT1,2413,1194
WT1_E8_90.2,WT1,2139,2331
WT1_E8_90.4,WT1,4205,3335
WT1_E8_90.5,WT1,1400,316
WT1_E9_47.0,WT1,1352,649
WT1_E9_47.1,WT1,3110,805
XBP1_E2_97.0,XBP1,1860,1960
XBP1_E2_97.1,XBP1,1101,529
XBP1_E2_97.2,XBP1,2089,2061
XBP1_E2_97.3,XBP1,1798,1801
YBX1_E2_50.0,YBX1,2285,864
YBX1_E2_50.1,YBX1,912,133
YBX1_E2_50.2,YBX1,3286,159
YBX1_E4_90.0,YBX1,1692,20
YBX1_E4_90.5,YBX1,1507,300
YBX1_E5_27.0,YBX1,1484,76
YBX2_E4_90.0,YBX2,3056,1656
YBX2_E4_90.1,YBX2,2820,2419
YBX2_E4_90.10,YBX2,2417,1008
YBX2_E4_90.2,YBX2,2498,2070
YBX2_E4_90.3,YBX2,1809,1783
YBX2_E4_90.4,YBX2,1872,434
YBX3_E3_34.0,YBX3,1,1
YBX3_E4_90.1,YBX3,1095,1135
YBX3_E4_90.5,YBX3,2702,1588
YBX3_E4_90.6,YBX3,2168,962
YBX3_E4_90.7,YBX3,2225,4791
YY1_E4_69.0,YY1,3561,692
YY1_E5_126.10,YY1,2325,15
YY1_E5_126.2,YY1,2966,4617
YY1_E5_126.3,YY1,1951,207
YY1_E5_126.4,YY1,2411,1037
YY1_E5_126.7,YY1,2138,2
YY1_E5_126.8,YY1,3944,18
YY2_E1_230.11,YY2,1794,1323
YY2_E1_230.12,YY2,2303,2956
YY2_E1_230.13,YY2,2549,2272
YY2_E1_230.17,YY2,3895,4434
YY2_E1_230.3,YY2,2154,1746
YY2_E1_230.7,YY2,1640,1972
ZBED1_E2_150.1,ZBED1,2161,2900
ZBED1_E2_150.13,ZBED1,1667,1335
ZBED1_E2_150.14,ZBED1,1254,703
ZBED1_E2_150.18,ZBED1,815,289
ZBED1_E2_150.2,ZBED1,1877,2796
ZBED1_E2_150.5,ZBED1,2297,3684
ZBED2_E2_162.0,ZBED2,2009,1522
ZBED2_E2_162.1,ZBED2,2401,1233
ZBED2_E2_162.10,ZBED2,810,194
ZBED2_E2_162.14,ZBED2,2026,2921
ZBED2_E2_162.21,ZBED2,1248,244
ZBED2_E2_162.9,ZBED2,821,149
ZBED3_E3_162.23,ZBED3,1531,790
ZBED3_E3_162.24,ZBED3,588,1880
ZBED3_E3_162.31,ZBED3,586,422
ZBED3_E3_162.42,ZBED3,2420,1039
ZBED3_E3_162.8,ZBED3,1235,2570
ZBED3_E3_162.9,ZBED3,1303,501
ZBED4_E2_1476.10,ZBED4,2057,634
ZBED4_E2_1476.130,ZBED4,2435,1539
ZBED4_E2_1476.200,ZBED4,1835,690
ZBED4_E2_1476.201,ZBED4,2899,1591
ZBED4_E2_1476.210,ZBED4,1786,955
ZBED4_E2_1476.37,ZBED4,1510,1594
ZBTB1_E2_522.1,ZBTB1,7259,4058
ZBTB1_E2_522.13,ZBTB1,1809,2682
ZBTB1_E2_522.19,ZBTB1,3545,4536
ZBTB1_E2_522.22,ZBTB1,3079,1469
ZBTB1_E2_522.27,ZBTB1,2833,2036
ZBTB1_E2_522.5,ZBTB1,4842,2215
ZBTB10_E5_102.0,ZBTB10,1864,4838
ZBTB10_E5_102.1,ZBTB10,5184,4784
ZBTB10_E6_51.0,ZBTB10,770,1059
ZBTB11_E10_176.9,ZBTB11,4391,1872
ZBTB11_E11_125.9,ZBTB11,805,5
ZBTB11_E7_145.2,ZBTB11,1786,857
ZBTB11_E8_118.4,ZBTB11,1322,181
ZBTB11_E8_118.6,ZBTB11,861,23
ZBTB11_E8_118.7,ZBTB11,740,280
ZBTB11_E9_159.8,ZBTB11,1559,3740
ZBTB12_E2_69.3,ZBTB12,1608,838
ZBTB12_E2_78.0,ZBTB12,1572,3634
ZBTB12_E2_78.3,ZBTB12,3806,3164
ZBTB12_E2_78.4,ZBTB12,1761,1373
ZBTB12_E2_78.5,ZBTB12,4394,2831
ZBTB14_E4_387.25,ZBTB14,3888,1230
ZBTB14_E4_387.3,ZBTB14,2144,451
ZBTB14_E4_387.39,ZBTB14,3561,5481
ZBTB14_E4_387.4,ZBTB14,2233,1973
