Gene	sgRNA	Ts10|beta	Ts10|z	Ts10|p-value	Ts10|fdr	Ts10|wald-p-value	Ts10|wald-fdr
IRF7	6	0.14423	0.4495	0.72554	0.96113	0.65307	0.8458
IRF8	6	0.29512	0.68756	0.51109	0.90483	0.49173	0.76198
IRF9	6	-0.10408	-0.31104	0.88851	0.98867	0.75577	0.89313
IRX1	6	-0.54952	-1.4884	0.31797	0.83745	0.13664	0.66759
IRX2	6	0.32568	0.74124	0.47184	0.8896	0.45855	0.73999
IRX3	6	-0.29431	-1.1668	0.60779	0.93089	0.24331	0.66759
IRX4	5	0.28877	0.65037	0.55375	0.91194	0.51546	0.77646
IRX5	6	0.053656	0.17145	0.86889	0.98867	0.86387	0.94866
IRX6	6	0.055371	0.24648	0.86576	0.98867	0.80531	0.91868
ISL1	5	-0.85339	-1.7897	0.16553	0.69385	0.073501	0.51277
ISL2	6	0.51743	0.84846	0.25427	0.79045	0.39618	0.70009
ISX	6	0.093221	0.3856	0.80575	0.97832	0.69979	0.86667
JARID2	19	0.3954	1.9995	0.12543	0.64099	0.045559	0.39786
JDP2	6	0.23127	0.61312	0.60552	0.93089	0.5398	0.79146
JUN	6	0.73035	1.1408	0.11064	0.61599	0.25395	0.66759
JUNB	6	-1.2564	-2.7448	0.024744	0.31752	0.0060555	0.11313
JUND	5	-0.55322	-1.5938	0.376	0.85806	0.11099	0.63284
KAT7	5	0.25938	1.0946	0.59187	0.93089	0.2737	0.66759
KDM5A	29	-0.038211	-0.26446	0.94425	0.98874	0.79142	0.9104
KDM5B	32	-0.23555	-1.6939	0.35637	0.85316	0.090293	0.5659
KDM5C	19	-0.50416	-2.9661	0.10068	0.59143	0.0030163	0.071659
KDM5D	25	0.46008	1.9142	0.036121	0.38369	0.055589	0.44657
KIAA2018	6	0.67091	1.0453	0.13709	0.65847	0.29587	0.6695
KLF1	6	0.27646	1.0822	0.53726	0.90791	0.27916	0.66774
KLF10	5	-0.40806	-1.0553	0.50995	0.90327	0.29127	0.6695
KLF11	6	-0.16159	-0.65777	0.80119	0.97711	0.51069	0.77329
KLF12	6	0.49166	1.1137	0.28157	0.82652	0.26541	0.66759
KLF13	6	0.25685	0.52167	0.56684	0.92187	0.6019	0.81976
KLF14	6	-0.56209	-1.1574	0.30631	0.82809	0.24713	0.66759
KLF15	6	-0.45583	-1.1537	0.40415	0.87052	0.24864	0.66759
KLF16	7	-2.0182	-4.13	0	0	3.6283e-05	0.0021677
KLF17	6	0.78939	1.2106	0.0876	0.56318	0.22606	0.66759
KLF2	6	-0.2959	-1.0586	0.60438	0.93089	0.28978	0.6695
KLF3	6	0.79343	1.3433	0.084755	0.56285	0.17917	0.66759
KLF4	6	0.55923	1.4462	0.21388	0.74435	0.14811	0.66759
KLF5	6	0.029815	0.065092	0.90245	0.98867	0.9481	0.98453
KLF6	6	0.51961	1.0555	0.25256	0.78933	0.29118	0.6695
KLF7	6	-0.038416	-0.15141	0.98919	0.998	0.87965	0.95306
KLF8	5	0.54079	0.87356	0.28072	0.82652	0.38236	0.69504
KLF9	6	0.005079	0.014299	0.94511	0.98874	0.98859	0.99786
L3MBTL1	24	-0.28483	-1.4781	0.30944	0.8299	0.13938	0.66759
L3MBTL4	24	0.25701	1.4257	0.25427	0.79045	0.15395	0.66759
LBX1	6	0.096899	0.34544	0.80091	0.9771	0.72977	0.88169
LBX2	6	-1.1009	-3.0161	0.046644	0.43045	0.0025604	0.063338
LCOR	6	0.43018	1.0207	0.34528	0.85133	0.30741	0.6695
LCORL	6	0.14475	0.35193	0.72412	0.96113	0.72489	0.88069
LEF1	6	0.23845	0.66647	0.59357	0.93089	0.50511	0.77115
LEUTX	7	0.11637	0.3274	0.76849	0.9695	0.74337	0.88569
LHX1	6	0.2288	0.5679	0.60893	0.93089	0.5701	0.80575
LHX2	6	0.56023	1.0581	0.21246	0.74402	0.28999	0.6695
LHX3	6	-0.44299	-1.1407	0.4161	0.87187	0.254	0.66759
LHX4	6	-0.72456	-1.9	0.18914	0.71892	0.057433	0.45276
LHX5	6	0.45055	0.72287	0.32253	0.83826	0.46976	0.74703
LHX6	6	0.11558	0.34264	0.77361	0.97039	0.73187	0.88169
LHX8	7	0.92231	1.2844	0.032139	0.36688	0.19899	0.66759
LHX9	6	-0.20227	-0.59984	0.74005	0.96113	0.54861	0.79707
LIN28A	5	0.40467	0.82755	0.41496	0.87187	0.40793	0.70793
LIN28B	2	-0.091058	-0.42381	0.93288	0.98867	0.67171	0.85312
LITAF	6	0.4402	0.98281	0.33419	0.8461	0.3257	0.68002
LMX1A	6	0.50607	1.0484	0.26394	0.79692	0.29445	0.6695
LMX1B	6	-0.044607	-0.08614	0.97952	0.99655	0.93136	0.9777
LYL1	6	-0.72783	-1.4484	0.18743	0.7163	0.14751	0.66759
MAF	6	0.69086	1.1343	0.12713	0.64409	0.25667	0.66759
MAFA	6	-0.034701	-0.083235	0.99403	0.998	0.93366	0.97935
MAFB	6	-0.43231	-1.0444	0.42747	0.87573	0.29631	0.6695
MAFF	6	0.090835	0.27112	0.80916	0.97834	0.7863	0.90822
MAFG	6	-0.51213	-1.7584	0.34471	0.85112	0.078673	0.534
MAFK	6	0.33067	0.78158	0.4653	0.88907	0.43446	0.72555
MAX	6	-1.6204	-2.9274	0.0059727	0.16154	0.0034184	0.079072
MAZ	6	0.40443	0.86771	0.37258	0.85798	0.38555	0.6959
MBD1	37	0.16544	1.1389	0.3413	0.84686	0.25473	0.66759
MBD2	12	0.18919	0.71883	0.53299	0.90791	0.47225	0.74829
MBD3	20	0.083283	0.39858	0.69596	0.9526	0.6902	0.86177
MBD4	12	0.84529	1.9085	0.0093857	0.2	0.056331	0.45013
MECOM	7	-0.39888	-1.2384	0.44027	0.88152	0.21558	0.66759
MECP2	12	-0.045119	-0.22262	0.94852	0.98874	0.82383	0.92629
MEF2A	5	0.52227	1.1065	0.29721	0.82809	0.26853	0.66759
MEF2B	6	0.6023	1.4182	0.18288	0.71318	0.15614	0.66759
MEF2C	6	0.59638	1.0331	0.18629	0.7163	0.30155	0.6695
MEF2D	6	0.1286	0.38021	0.75228	0.96357	0.70379	0.86786
MEIS1	5	0.0069156	0.052861	0.95734	0.99117	0.95784	0.98928
MEIS2	6	0.43464	1.1626	0.33931	0.8461	0.245	0.66759
MEIS3	7	-0.7447	-1.768	0.15216	0.67636	0.077065	0.52819
MEOX1	6	0.5236	1.1101	0.24829	0.78156	0.26697	0.66759
MEOX2	6	0.46925	1.2401	0.30319	0.82809	0.21493	0.66759
MESP1	6	0.51075	1.0666	0.26024	0.79289	0.28614	0.6695
MESP2	6	-0.25945	-0.65838	0.65586	0.94386	0.51029	0.77329
MGA	8	0.035509	0.1082	0.89989	0.98867	0.91383	0.97012
MIER3	6	-0.066441	-0.50595	0.94198	0.98867	0.61289	0.82079
MITF	6	0.76316	1.4771	0.09727	0.58362	0.13964	0.66759
MIXL1	6	-0.56228	-1.4946	0.30631	0.82809	0.13502	0.66759
MLX	6	0.47028	1.1041	0.30176	0.82809	0.26954	0.66759
MLXIP	7	0.69063	1.0939	0.1021	0.59143	0.274	0.66759
MLXIPL	6	-0.51356	-1.1401	0.343	0.84989	0.25426	0.66759
MNT	7	1.3999	0.97155	0.00028441	0.022727	0.33128	0.6849
MNX1	6	-0.11028	-0.26382	0.87656	0.98867	0.79192	0.91046
MSC	6	-0.76745	-1.7643	0.1624	0.69128	0.077677	0.52929
MSGN1	6	0.091383	0.21014	0.80859	0.97832	0.83356	0.93218
MSX1	6	-0.42441	-0.98609	0.43714	0.88152	0.32409	0.67942
MSX2	6	0.16426	0.59042	0.6934	0.9526	0.55491	0.79864
MTA1	18	0.60086	2.0549	0.022184	0.30709	0.039887	0.36809
MTA2	17	0.097233	0.51912	0.69767	0.95262	0.60368	0.8202
MTA3	18	0.43642	1.6821	0.096701	0.58219	0.092545	0.57287
MTF1	7	0.36042	0.89904	0.39534	0.86522	0.36863	0.68759
MXD1	6	-0.14264	-0.59821	0.82878	0.98327	0.5497	0.7975
MXD3	6	-0.48507	-1.0205	0.36945	0.85695	0.30751	0.6695
MXD4	6	0.11889	0.31832	0.76849	0.9695	0.75024	0.89147
MXI1	6	0.10531	0.34046	0.79039	0.97577	0.73351	0.88169
MYB	24	-0.049542	-0.31891	0.92122	0.98867	0.7498	0.89124
MYBL1	22	0.27727	1.5234	0.23322	0.76279	0.12765	0.6617
MYBL2	25	-1.4838	-6.4509	0	0	1.1117e-10	5.5838e-08
MYC	6	-4.4436	-8.9109	0.00085324	0.042857	5.064e-19	8.9025e-16
MYCL	6	0.79022	1.1838	0.086462	0.56296	0.2365	0.66759
MYCN	6	-0.55822	-1.0813	0.3103	0.83005	0.27959	0.66774
MYF5	8	-0.066131	-0.22537	0.91724	0.98867	0.82169	0.92629
MYF6	6	-0.76884	-2.2237	0.16126	0.69091	0.026167	0.28572
MYNN	12	-0.082388	-0.37594	0.86177	0.98867	0.70696	0.86942
MYOD1	6	-0.2131	-0.70352	0.72383	0.96113	0.48173	0.75476
MYOG	6	-1.12	-2.1254	0.044084	0.4212	0.033554	0.33707
MYRF	6	0.3803	0.76472	0.40074	0.86922	0.44444	0.73226
MYSM1	18	1.0631	2.0664	0	0	0.038788	0.36079
MYT1	8	0.6069	1.2985	0.12344	0.64099	0.19412	0.66759
MYT1L	8	-0.36365	-1.6656	0.45876	0.88871	0.095803	0.58097
MZF1	6	-0.39271	-1.0176	0.46985	0.88937	0.30889	0.6695
NANOG	6	-0.32741	-0.94152	0.55546	0.91262	0.34644	0.6849
NCOR1	20	-0.10889	-0.79113	0.76308	0.96898	0.42887	0.72233
NCOR2	18	0.14463	0.56191	0.5384	0.90791	0.57418	0.80753
NEUROD1	6	-0.61043	-1.5543	0.27019	0.8092	0.12011	0.65053
NEUROD2	7	0.35277	0.85287	0.40586	0.87052	0.39373	0.69806
NEUROD4	6	0.716	1.0913	0.11547	0.6227	0.27515	0.66759
NEUROD6	6	0.59661	0.96836	0.18629	0.7163	0.33287	0.6849
NEUROG1	6	0.69068	1.0862	0.12742	0.6446	0.27739	0.66759
NEUROG2	6	-0.55494	-1.6775	0.31342	0.83044	0.093451	0.57645
NEUROG3	6	-0.13806	-0.30678	0.83419	0.98327	0.75901	0.89473
NFAT5	6	-0.65724	-1.6126	0.23094	0.75676	0.10683	0.6179
NFATC1	6	0.59173	1.4772	0.19056	0.71966	0.13963	0.66759
NFATC2	6	0.33788	1.0212	0.45848	0.88871	0.30715	0.6695
NFATC3	6	0.3924	0.76992	0.38396	0.86262	0.44135	0.73163
NFATC4	7	0.32424	0.80726	0.44198	0.88152	0.41952	0.71636
NFE2	6	-0.21169	-0.56214	0.72497	0.96113	0.57402	0.80753
NFE2L1	6	0.28088	0.70058	0.53214	0.90791	0.48356	0.7555
NFE2L2	5	-0.25887	-0.66921	0.68203	0.95161	0.50336	0.77028
NFE2L3	5	0.71395	0.90435	0.16268	0.69166	0.36581	0.68684
NFIA	7	0.61977	1.5922	0.14221	0.66667	0.11133	0.63284
NFIB	7	0.30736	1.1489	0.4653	0.88907	0.2506	0.66759
NFIC	8	0.72654	1.4446	0.066268	0.5	0.14857	0.66759
NFIL3	6	0.78393	1.1481	0.088737	0.56318	0.25091	0.66759
NFIX	8	-0.18951	-0.60666	0.71217	0.95939	0.54408	0.7941
NFKB1	7	0.086826	0.22765	0.8157	0.98186	0.81992	0.92629
NFKB2	7	-0.42573	-1.6316	0.41098	0.87079	0.10277	0.60526
NFX1	13	0.044109	0.19001	0.83532	0.98327	0.8493	0.94129
NFXL1	15	-0.22827	-1.9443	0.53697	0.90791	0.051865	0.42678
NFYA	6	-2.6129	-4.6842	0.00085324	0.042857	2.8111e-06	0.00024107
NFYB	6	-1.1528	-3.1333	0.039249	0.40351	0.0017288	0.048577
NFYC	6	-1.0247	-2.0338	0.062002	0.49321	0.041976	0.38137
NHLH1	6	0.72185	0.93256	0.1132	0.61801	0.35105	0.6849
NHLH2	6	0.0065892	0.017603	0.94283	0.98867	0.98596	0.99616
NKX1	12	0.064482	0.29569	0.8029	0.97785	0.76746	0.89821
NKX2	42	0	0	0.9124	0.98867	1	1
NKX3	12	-0.38184	-1.4004	0.33163	0.84432	0.16139	0.66759
NKX6	13	-0.17444	-0.92669	0.66382	0.94386	0.35409	0.6849
NOBOX	6	0.63547	1.5044	0.16183	0.69091	0.13248	0.66759
NOTO	6	0.82428	0.95083	0.074516	0.53036	0.34169	0.6849
NPAS1	6	-0.85237	-2.0169	0.12315	0.64099	0.043704	0.38921
NPAS2	6	0.6019	1.0427	0.18316	0.71318	0.29709	0.6695
NPAS3	6	-0.044419	-0.18491	0.97952	0.99655	0.8533	0.94329
NPAS4	6	0.12399	0.39658	0.76138	0.96852	0.69168	0.86247
NR0B1	6	0.35402	1.158	0.43771	0.88152	0.24688	0.66759
NR0B2	6	-0.043292	-0.17335	0.98151	0.99655	0.86238	0.94866
NR1D1	6	-0.28914	-0.95041	0.61177	0.93089	0.3419	0.6849
NR1D2	1	1.6425	0.28007	0.12173	0.64072	0.77943	0.90444
NR1H2	5	-1.1481	-2.6717	0.069397	0.50939	0.007546	0.1263
NR1H3	7	0.17992	0.50472	0.6587	0.94386	0.61375	0.82079
Nr1h4	6	-0.037268	-0.10726	0.9909	0.998	0.91458	0.97013
NR1I2	6	-0.41911	-1.034	0.44198	0.88152	0.30114	0.6695
NR1I3	6	0.38608	1.1019	0.39391	0.86522	0.2705	0.66759
NR2C1	6	0.31964	0.85425	0.47867	0.89189	0.39296	0.69806
NR2C2	6	-0.2369	-1.1898	0.69141	0.9526	0.23414	0.66759
NR2E1	6	0.27528	0.70321	0.5384	0.90791	0.48192	0.75476
NR2E3	6	-0.042302	-0.16362	0.98407	0.99655	0.87003	0.95119
NR2F1	6	-0.34398	-0.9657	0.53356	0.90791	0.3342	0.6849
NR2F2	6	0.19434	0.53031	0.65301	0.94386	0.59589	0.81592
NR2F6	3	0.54196	0.797	0.4161	0.87187	0.42545	0.72056
NR3C1	6	0.071109	0.29614	0.83987	0.98499	0.76712	0.89821
NR3C2	6	0.29124	0.74041	0.51763	0.906	0.45905	0.74038
NR4A1	6	0.34984	1.0245	0.44454	0.88338	0.30562	0.6695
NR4A2	6	0.20199	0.52724	0.64477	0.94254	0.59803	0.81721
NR4A3	6	0.56572	1.2836	0.20961	0.7407	0.19928	0.66759
NR5A1	7	0.18055	0.38295	0.657	0.94386	0.70176	0.86743
NR5A2	6	0.22889	0.77602	0.60893	0.93089	0.43773	0.72873
NR6A1	6	-0.43445	-1.002	0.42491	0.87573	0.31636	0.67196
NRF1	8	-1.7724	-3.9369	0.00056883	0.04	8.2533e-05	0.0043311
NRL	6	-0.567	-1.6643	0.30347	0.82809	0.096052	0.58097
OLIG1	6	-0.56469	-1.3622	0.30546	0.82809	0.17312	0.66759
OLIG2	6	-0.72402	-1.7352	0.18942	0.71922	0.082714	0.54157
OLIG3	6	0.18824	0.4583	0.65956	0.94386	0.64674	0.84064
ONECUT1	6	0.057463	0.3389	0.86377	0.98867	0.73468	0.88169
ONECUT2	6	0.58509	1.2896	0.19568	0.72727	0.1972	0.66759
ONECUT3	6	0.049599	0.12276	0.87457	0.98867	0.9023	0.9634
OSR1	4	0.58712	0.93995	0.29152	0.82809	0.34725	0.6849
OSR2	6	-0.28676	-1.7138	0.61462	0.9319	0.086557	0.55594
OTP	6	0.387	0.84236	0.39278	0.86522	0.39959	0.70051
OTX1	6	-0.27301	-0.78725	0.63567	0.93947	0.43113	0.72322
OTX2	6	0.57905	1.3013	0.20108	0.73053	0.19317	0.66759
OVOL1	5	-0.28193	-0.74739	0.64846	0.94254	0.45483	0.73925
OVOL2	3	-0.58161	-1.1136	0.45933	0.88871	0.26544	0.66759
OVOL3	6	0.48433	0.78942	0.28925	0.82809	0.42987	0.72282
PATZ1	13	-0.62801	-2.3527	0.09471	0.57812	0.018635	0.22632
PAX1	6	0.42618	1.1851	0.34954	0.8527	0.23596	0.66759
PAX2	6	1.0348	1.125	0.023322	0.31111	0.2606	0.66759
PAX3	7	0.48285	1.2954	0.26024	0.79289	0.19518	0.66759
PAX4	8	0.57599	1.2701	0.14647	0.6732	0.20404	0.66759
PAX5	6	0.70841	1.1507	0.11889	0.63142	0.24984	0.66759
PAX6	7	-1.0481	-2.598	0.047497	0.4349	0.0093773	0.14461
PAX7	9	-0.076732	-0.53062	0.90074	0.98867	0.59568	0.81592
PAX8	6	0.050024	0.12609	0.87457	0.98867	0.89966	0.96205
PAX9	6	0.76209	1.1056	0.097554	0.58433	0.26889	0.66759
PBRM1	49	0	0	0.9124	0.98867	1	1
PBX1	7	0.28192	0.657	0.49772	0.89877	0.51118	0.77349
PBX2	6	-0.095943	-0.24274	0.90017	0.98867	0.80821	0.92026
PBX3	6	0.52756	1.5668	0.24602	0.78069	0.11717	0.6495
PBX4	7	-0.76377	-2.679	0.14078	0.66354	0.0073847	0.1263
PDX1	6	0.61543	1.0979	0.1752	0.70661	0.27223	0.66759
PGR	6	0.35364	0.97585	0.43857	0.88152	0.32914	0.68382
PHOX2A	6	-0.27514	-0.72913	0.63197	0.9384	0.46592	0.74524
PHOX2B	6	-0.79412	-2.3419	0.14846	0.67355	0.019184	0.22942
PIAS1	17	-0.042625	-0.31601	0.94084	0.98867	0.75199	0.89196
PIAS2	13	0.79219	1.9509	0.01223	0.2337	0.051067	0.42248
PIAS3	19	-0.04539	-0.24042	0.93658	0.98867	0.81	0.92048
PIAS4	16	0.36575	1.4428	0.18316	0.71318	0.14908	0.66759
PITX1	6	-0.18538	-0.47396	0.76792	0.96948	0.63553	0.83487
PITX2	6	-0.42276	-1.0179	0.43885	0.88152	0.30872	0.6695
PITX3	6	0.32891	0.6739	0.46729	0.88907	0.50037	0.76864
PKNOX1	5	0.14932	0.34433	0.74346	0.96113	0.7306	0.88169
PKNOX2	6	0.06511	0.19468	0.84841	0.98845	0.84564	0.93924
PLAG1	6	-0.048919	-0.20698	0.97127	0.99506	0.83603	0.93346
PLAGL1	6	0.6892	1.3727	0.12799	0.6447	0.16983	0.66759
PLAGL2	6	0.004434	0.011208	0.94568	0.98874	0.99106	0.99987
PMS1	7	0.46315	1.2428	0.28356	0.82699	0.21394	0.66759
POU1F1	1	0.4711	0.5564	0.71388	0.96095	0.57794	0.80989
POU2F1	5	-1.5239	-3.1205	0.01934	0.29583	0.0018052	0.04931
POU2F2	6	-0.30563	-0.846	0.58931	0.93089	0.39755	0.70051
POU2F3	6	0.16113	0.7036	0.69909	0.95345	0.48168	0.75476
POU3F1	6	0.4837	0.99138	0.28925	0.82809	0.3215	0.6781
POU3F2	6	-0.0047498	-0.019496	0.9616	0.99295	0.98445	0.99577
POU3F3	6	-0.42341	-1.0879	0.43857	0.88152	0.27662	0.66759
POU3F4	6	0.23734	0.43234	0.59499	0.93089	0.66549	0.85213
POU4F1	6	0.029784	0.064718	0.90245	0.98867	0.9484	0.98453
POU4F2	6	-0.66878	-1.5479	0.22469	0.75024	0.12165	0.65156
POU4F3	6	0.41063	0.8064	0.36633	0.85695	0.42001	0.71641
POU5F1	4	-0.58462	-1.3376	0.39192	0.86522	0.18104	0.66759
POU5F1B	6	-1.1288	-2.146	0.042947	0.41598	0.031871	0.3248
POU6F1	6	-0.036271	-0.11155	0.99204	0.998	0.91118	0.96818
POU6F2	6	0.47841	0.93843	0.29494	0.82809	0.34802	0.6849
PPARA	6	0.13427	0.40291	0.74289	0.96113	0.68701	0.85958
PPARD	6	-0.81484	-2.2609	0.13936	0.66083	0.023768	0.2653
PPARG	5	0.48713	1.3523	0.33049	0.84325	0.17627	0.66759
PRDM1	6	0.97302	1.1206	0.032992	0.36957	0.26246	0.66759
PRDM12	5	-1.2273	-2.1903	0.053754	0.46782	0.0285	0.30366
PRDM13	7	0.42898	1.077	0.32196	0.83826	0.28147	0.66901
PRDM14	5	-0.17984	-0.54296	0.79579	0.97602	0.58716	0.81299
PRDM15	6	0.56709	1.2686	0.20904	0.73944	0.20457	0.66759
PRDM16	7	0.48514	0.88679	0.25882	0.79289	0.37519	0.6899
PRDM2	13	0.086371	0.52154	0.74232	0.96113	0.60199	0.81976
PRDM4	6	0.39905	1.0643	0.37827	0.85806	0.28718	0.6695
PRDM5	6	-0.28383	-0.76731	0.61945	0.93396	0.4429	0.73197
PRDM6	6	0.7222	1.4698	0.1132	0.61801	0.14162	0.66759
PRDM8	12	0.62482	1.8587	0.054608	0.46845	0.063075	0.4759
PRDM9	10	0.050643	0.16216	0.84841	0.98845	0.87118	0.95186
PRKRIR	6	-1.4582	-2.7311	0.010239	0.2093	0.0063116	0.11412
PROP1	6	0.13313	0.4526	0.74488	0.96113	0.65084	0.84457
PROX1	6	0.17842	0.45243	0.67036	0.94431	0.65096	0.84457
PROX2	7	0.89754	1.2279	0.035836	0.38298	0.21949	0.66759
PRRX1	6	-0.31995	-0.92376	0.56655	0.92187	0.35561	0.68506
PRRX2	6	-0.65706	-1.4365	0.23094	0.75676	0.15085	0.66759
PTF1A	6	-0.1114	-0.35005	0.87486	0.98867	0.7263	0.88145
RARA	6	-1.0284	-1.7524	0.060865	0.48858	0.079698	0.5362
RARB	6	0.23734	0.34055	0.59499	0.93089	0.73344	0.88169
RARG	6	-0.020721	-0.052698	0.98521	0.99655	0.95797	0.98928
RAX	6	1.4323	0.77603	0.0022753	0.082474	0.43773	0.72873
RAX2	6	0.31628	1.0918	0.48379	0.89391	0.27493	0.66759
RBAK	6	1.1074	1.2692	0.01678	0.28365	0.20438	0.66759
RCOR1	18	0.21254	0.93966	0.38055	0.86211	0.34739	0.6849
RCOR2	18	-0.021236	-0.11904	0.98066	0.99655	0.90524	0.96537
RCOR3	18	0.35623	1.5427	0.16212	0.69091	0.1229	0.65176
REL	7	0.64241	1.2174	0.12912	0.64765	0.22347	0.66759
RELA	7	-0.7106	-1.956	0.17008	0.70081	0.050468	0.42248
RELB	7	0.25182	0.70039	0.53783	0.90791	0.48368	0.7555
REPIN1	6	0.95818	1.1219	0.037543	0.39286	0.2619	0.66759
RERE	18	-0.31155	-1.8822	0.33703	0.8461	0.059814	0.46126
REST	6	-0.48215	-1.5911	0.37344	0.85798	0.11159	0.63284
RFX1	7	-0.61821	-1.9202	0.22838	0.75539	0.054836	0.44631
RFX2	6	-0.00041807	-0.0023435	0.95392	0.99086	0.99813	1
RFX3	10	0.45964	1.5215	0.19511	0.72727	0.12815	0.66197
RFX4	6	0.65458	1.4677	0.14846	0.67355	0.14218	0.66759
RFX5	7	-0.53763	-1.5607	0.2975	0.82809	0.11859	0.6495
RFX6	5	1.1148	0.93299	0.021331	0.30279	0.35083	0.6849
RFX7	6	0.54601	1.1215	0.22582	0.75118	0.26208	0.66759
RHOXF1	7	0.45534	1.0391	0.29209	0.82809	0.29877	0.6695
RHOXF2B	7	0.49616	1.4329	0.24687	0.78128	0.15188	0.66759
RNF138	13	0.1343	0.5065	0.63908	0.94142	0.61251	0.82079
RORA	6	0.38688	1.0368	0.39278	0.86522	0.29981	0.6695
RORB	7	0.41675	0.93393	0.33732	0.8461	0.35034	0.6849
RORC	6	0.48415	1.303	0.28925	0.82809	0.19258	0.66759
RREB1	8	0.56561	1.3004	0.15387	0.67965	0.19348	0.66759
RUNX1	7	0.50564	1.0854	0.23692	0.7713	0.27776	0.66759
RUNX2	7	-0.38945	-1.1134	0.45165	0.88765	0.26552	0.66759
RUNX3	7	0.38947	1.3721	0.36035	0.85493	0.17003	0.66759
RXRA	7	0.046655	0.14105	0.88055	0.98867	0.88783	0.95718
RXRB	6	0.36373	0.90401	0.42207	0.87448	0.36599	0.68684
RXRG	7	-0.74542	-2.0167	0.15131	0.67513	0.043725	0.38921
SALL1	6	0.13506	0.37931	0.74147	0.96113	0.70445	0.86786
SALL2	6	0.11539	0.36628	0.77361	0.97039	0.71415	0.87216
SALL3	6	0.044025	0.17961	0.88424	0.98867	0.85746	0.94538
SALL4	6	-0.31411	-1.058	0.57509	0.92582	0.29005	0.6695
SATB1	6	-0.13645	-0.49196	0.83589	0.98327	0.62275	0.82408
SATB2	6	0.5319	0.89524	0.24005	0.7731	0.37066	0.68879
SCRT1	6	-0.14576	-0.4155	0.82509	0.98327	0.67778	0.85476
SCRT2	6	-0.92724	-2.555	0.095563	0.58131	0.010619	0.15887
SCX	6	-1.0446	-2.3054	0.057736	0.48104	0.021144	0.24535
SEBOX	7	0.18927	0.53908	0.64334	0.94254	0.58983	0.81327
SETDB1	33	-0.59663	-4.0388	0.010239	0.2093	5.3736e-05	0.0029969
SETDB2	10	0.06889	0.28399	0.80887	0.97833	0.77642	0.90196
SHOX	8	0.19981	0.51873	0.60523	0.93089	0.60395	0.8202
SHOX2	6	0.061271	0.15622	0.85523	0.98867	0.87586	0.95282
SIM1	6	0.95437	1.1774	0.037827	0.39349	0.23903	0.66759
SIX1	6	-0.026757	-0.079537	0.99602	0.99801	0.93661	0.98033
SIX2	6	-0.11702	-0.34464	0.86718	0.98867	0.73036	0.88169
SIX3	6	0.13384	0.28791	0.74317	0.96113	0.77342	0.90069
SIX4	6	0.075883	0.17045	0.83163	0.98327	0.86466	0.9488
SIX5	6	-0.95223	-1.6339	0.086746	0.56318	0.10228	0.60336
SIX6	6	-0.63235	-1.915	0.25142	0.78718	0.055488	0.44657
SMAD1	6	-0.16742	-0.60383	0.79295	0.97602	0.54596	0.79519
SMAD2	7	0.44505	1.2032	0.30347	0.82809	0.2289	0.66759
SMAD3	6	0.37483	0.8251	0.40813	0.87075	0.40931	0.70874
SMAD4	5	-0.34877	-1.8419	0.5711	0.92322	0.065484	0.4875
SMAD5	6	0.41258	0.83377	0.36433	0.85695	0.40441	0.70322
SMAD6	6	-0.28864	-0.77668	0.61291	0.93089	0.43734	0.72873
SMAD7	6	-0.50646	-1.2898	0.34954	0.8527	0.19714	0.66759
SMAD9	6	-0.088793	-0.17565	0.91183	0.98867	0.86057	0.94802
SMARCE1	6	-0.43698	-1.2013	0.42122	0.87448	0.22965	0.66759
SNAI1	6	0.050493	0.17855	0.87315	0.98867	0.85829	0.946
SNAI2	6	0.43728	1.6728	0.33618	0.8461	0.09436	0.57799
SNAI3	5	-0.62612	-1.4286	0.31115	0.83005	0.15311	0.66759
SNAPC4	31	-1.4577	-6.1192	0	0	9.4036e-10	2.7553e-07
SOHLH1	6	0.81035	1.1056	0.078783	0.54528	0.26889	0.66759
SOHLH2	7	0.62807	1.4822	0.13766	0.6585	0.13829	0.66759
SOX1	6	-0.087789	-0.27903	0.91411	0.98867	0.78022	0.90507
SOX10	6	0.13381	0.42734	0.74317	0.96113	0.66914	0.85312
SOX11	6	0.6967	1.1447	0.12457	0.64099	0.25232	0.66759
SOX12	6	0.72304	1.1247	0.11263	0.61778	0.26071	0.66759
SOX13	6	-0.093943	-0.34245	0.90358	0.98867	0.73201	0.88169
SOX14	6	-0.033108	-0.16982	0.99602	0.99801	0.86515	0.9488
SOX15	5	0.3598	0.62006	0.46843	0.88937	0.53522	0.78804
SOX17	6	-0.13701	-0.38516	0.83561	0.98327	0.70012	0.86677
SOX18	6	-0.86863	-2.042	0.11633	0.62538	0.041152	0.37778
SOX2	6	0.18717	0.50247	0.66069	0.94386	0.61534	0.82079
SOX21	6	-1.2618	-2.4836	0.023891	0.31111	0.013005	0.18237
SOX3	6	0.132	0.54273	0.74744	0.96195	0.58731	0.81299
SOX30	6	0.41845	1.1455	0.35836	0.85366	0.25202	0.66759
SOX4	6	0.41815	0.90501	0.35836	0.85366	0.36546	0.68684
SOX5	5	0.70323	0.96236	0.17065	0.70081	0.33587	0.6849
SOX6	6	0.64734	1.1692	0.15301	0.67929	0.24233	0.66759
SOX7	6	0.30561	0.70395	0.4963	0.89877	0.48146	0.75476
