sgRNA,Gene,HCT116-Ts13.initial,HCT116-Ts13.final
NFIC_E8_185.32,NFIC,504,3606
SIK1_PKc_E5_162.19,SIK1,209,2278
NR2E1_E2_146.7,NR2E1,373,2072
ZNF443_E4_1152.55,ZNF443,247,2910
FOXB2_E1_234.26,FOXB2,108,520
ADAMTS17_3288.111,ADAMTS17,314,1806
ETV3_E3_185.25,ETV3,441,3595
TPP1_1692.249,TPP1,374,2092
FOXK2_E5_96.0,FOXK2,182,1646
SP7_E3_168.18,SP7,132,845
PHF14_ePhd_E5_53.0,PHF14,387,2387
ZBTB21_E3_873.83,ZBTB21,175,1453
SOCS7_1746.89,SOCS7,52,885
HECW2_4719.350,HECW2,319,1918
TAOK1_PKc_E2_129.8,TAOK1,110,2586
SP9_E2_162.10,SP9,520,3003
LMX1B_E5_78.2,LMX1B,92,741
FBXL20_1311.22,FBXL20,244,1234
RPS6KL1_PKc_E5_48.2,RPS6KL1,113,1118
FOXF1_E1_234.33,FOXF1,105,582
EGFR_PKc_E20_186.28,EGFR,383,2016
FBXL6_1620.155,FBXL6,132,824
KLF6_E3_65.7,KLF6,232,1550
PHEX_2250.74,PHEX,273,2468
CPVL_1431.81,CPVL,236,2048
UBE2O_3879.463,UBE2O,38,339
DPF2_Phd2_E10_82.3,DPF2,750,2718
PGR_E3_117.1,PGR,229,1832
TAF1_BD2_e32_85.3,TAF1,564,1505
PHF19_Phd1_E5_86.12,PHF19,276,1199
EZH1_SANT_E12_105.2,EZH1,79,332
MIB1_3021.23,MIB1,207,2154
E2F1_E2_88.2,E2F1,371,1908
ZNF816_E5_1071.45,ZNF816,397,3265
TRIM49B_1359.133,TRIM49B,186,1413
DTX4_1860.171,DTX4,62,617
CAMKK1_PKc_E3_30,CAMKK1,295,2060
FBXL17_2106.106,FBXL17,79,969
RNF11_465.33,RNF11,499,2815
GLI3_E12_165.5,GLI3,171,1589
MORF4L1_Chromo_E4_79.0,MORF4L1,214,977
PAPPA2_5376.67,PAPPA2,312,3591
CUL2_2295.10,CUL2,555,1419
UBE2F_558.14,UBE2F,280,2196
TRIM49D1_1,TRIM49D1,81,490
MMP3_1434.156,MMP3,286,2084
TFAM_E3_71.0,TFAM,409,953
TINAGL1_1404.187,TINAGL1,155,820
ZNF621_E5_162.3,ZNF621,323,2262
CHD6_D_e13_177.11,CHD6,534,2927
MAP3K2_PKc_E12_138.13,MAP3K2,244,1597
KMT2E_Phd_E5_59.0,KMT2E,220,1504
DPF1_Phd2_E10_80.2,DPF1,605,3196
ZNF528_E7_1308.28,ZNF528,431,3505
SIRT2_e14_70.3,SIRT2,163,908
ZNF160_E7_1665.125,ZNF160,152,1196
MAP2K1_PKc_E6_125.2,MAP2K1,166,1133
LTK_PKc_E14_130.1,LTK,243,1583
KDM5C_e12_163.18,KDM5C,423,3774
ESR1_E2_106.8,ESR1,583,5185
HOXC9_E2_147.5,HOXC9,336,1939
ZPR1_E8_67.2,ZPR1,303,575
ZNF41_E5_1269.76,ZNF41,162,1192
KDM2B_4011.168,KDM2B,359,1659
CDK15_PKc_E8_121,CDK15,111,745
HOXA1_E2_168.5,HOXA1,147,1276
PEX10_1041.107,PEX10,349,2695
RNF185_579.96,RNF185,200,1496
DCAF12_1362.129,DCAF12,140,1348
RFPL1_954.119,RFPL1,521,2704
ZNF554_E5_498.64,ZNF554,542,3458
RUNX1_E6_105.9,RUNX1,160,1054
CUL4A_2280.174,CUL4A,292,2444
TRIM71_2607.378,TRIM71,152,1528
DCAF16_651.27,DCAF16,392,2449
PRSS27_873.134,PRSS27,364,3125
MAPK13_PKc_E4_109.9,MAPK13,233,2765
BAZ2A_MBD_E8_109.15,BAZ2A,112,607
CELA2A_810.124,CELA2A,407,2515
JADE3_Phd_E6_84.2,JADE3,525,3694
PAK3_PKc_E14_197.8,PAK3,202,1252
DPP4_2301.109,DPP4,164,1424
KCNA2_BTB35126_E1_1500.2,KCNA2,309,2423
GRHL2_E8_95.0,GRHL2,366,2666
ABHD17B_882.51,ABHD17B,297,2670
PKN1_PKc_E18_77.6,PKN1,165,1149
RC3H2_3576.56,RC3H2,210,1340
ZNF559_E6_1170.58,ZNF559,303,2815
ETS1_E9_111.1,ETS1,228,2758
STAT3_E17_136.7,STAT3,565,2152
STK19_PKc_E5_140,STK19,255,1253
KDM6B_e19_188.5,KDM6B,176,1243
PATZ1_E3_172.25,PATZ1,85,562
SOX9_E1_122.11,SOX9,234,1287
MYNN_E5_179.10,MYNN,907,6307
ZIM2_E11_492.13,ZIM2,172,1251
KAT6A_Phd_E6_82.0,KAT6A,237,1644
PRSS27_873.158,PRSS27,308,2111
ACVR1B_PKc_E4_193.4,ACVR1B,154,877
LTK_PKc_E11_35,LTK,185,996
SPPL2A_1563.14,SPPL2A,217,1372
SPPL2B_1779.349,SPPL2B,318,2212
MYLIP_1338.49,MYLIP,152,942
DCAF15_1803.281,DCAF15,475,2764
KDM4B_ePhd_E18_109.8,KDM4B,166,912
HES5_E2_159.14,HES5,412,2675
ZNRF4_1290.143,ZNRF4,259,1211
TBX21_E4_159.9,TBX21,168,849
RNF121_984.52,RNF121,353,2368
GRHL3_E7_112.6,GRHL3,253,1894
ZNF160_E7_1665.82,ZNF160,679,2952
NFE2L2_E5_183.3,NFE2L2,145,1603
CSF1R_PKc_E13_105.8,CSF1R,43,334
ZNF292_E8_243.8,ZNF292,286,1510
FBXO34_1,FBXO34,448,3500
GBX2_E2_177.18,GBX2,60,782
NEK3_PKc_E3_94.3,NEK3,164,1471
PRSS2_134.0,PRSS2,441,2963
ASB7_957.56,ASB7,425,2757
NR3C1_E6_117.7,NR3C1,168,1137
ZNF639_E7_747.28,ZNF639,1846,8301
ZBED1_E2_150.2,ZBED1,330,2172
ZNF569_E6_1494.105,ZNF569,286,2205
FRK_PKc_E4_127.4,FRK,72,419
ZBTB8A_BTB14122_E1_1326.9,ZBTB8A,258,2291
ZNF484_E4_1164.26,ZNF484,407,2295
MEOX2_E3_162.12,MEOX2,166,1405
SUB1_E5_47.1,SUB1,222,949
ZMIZ1_3204.378,ZMIZ1,126,835
MMP3_1434.149,MMP3,529,3401
ITCH_2712.179,ITCH,258,2475
SRC_PKc_E11_77.4,SRC,141,985
MARCH9_1041.173,43533,49,358
ZBTB20_BTB94196_E1_2226.21,ZBTB20,119,626
CAMK1_PKc_E5_139,CAMK1,137,1300
SYVN1_1854.335,SYVN1,141,1060
NOBOX_E5_203.1,NOBOX,85,920
LATS1_PKc_E5_487.26,LATS1,139,2321
TLL1_3042.52,TLL1,395,2729
ZNF112_E5_1077.55,ZNF112,281,1593
UBR3_5667.508,UBR3,66,721
NFXL1_E9_115.4,NFXL1,367,2030
SFMBT1_MBT360453_E1_2601.77,SFMBT1,295,1639
ZNF652_E5_145.1,ZNF652,518,3505
ALG13_82.0,ALG13,686,3620
KDM1A_e17_115.1,KDM1A,200,961
PHF12_Phd_E3_58.3,PHF12,314,503
LCOR_E8_132.0,LCOR,385,3101
KMT2D_Phd5_E16_134.6,KMT2D,164,300
CHD2_H_e21_150.10,CHD2,242,1561
CPB1_1254.8,CPB1,221,2180
HOXD9_E2_156.6,HOXD9,91,762
MMP19_918.3,MMP19,587,3344
GATA2_E6_126.2,GATA2,89,491
ZNF18_E9_402.13,ZNF18,355,3822
RCOR1_E11_54.2,RCOR1,214,1241
RIOK3_PKc_E10_81.1,RIOK3,139,1123
FLT1_PKc_E17_34,FLT1,137,969
TYK2_PKc2_E19_42.1,TYK2,118,1476
ZNRF3_2811.88,ZNRF3,272,1966
KMT2C_Phd3_E10_74.0,KMT2C,109,1130
RIOK1_PKc_E9_87.2,RIOK1,75,552
RBCK1_1533.105,RBCK1,45,378
ELK4_E2_159.1,ELK4,427,4284
PROX1_E4_195.4,PROX1,123,596
TDRKH_tudor357404_E1_1686.7,TDRKH,267,1716
RPS6KA5_PKc_E3_219.7,RPS6KA5,368,5022
HNF4A_E2_113.5,HNF4A,212,2148
UBE2J1_957.47,UBE2J1,544,4266
FBXO25_6,FBXO25,275,2748
DAPK2_PKc_E3_222.18,DAPK2,72,471
KMT2B_CXXC_E6_131.16,KMT2B,747,4788
PYGO2_Phd_E3_162.4,PYGO2,189,1467
HECTD3_2586.82,HECTD3,195,1643
MAPK11_PKc_E5_30,MAPK11,162,1019
APEH_2199.194,APEH,228,1418
KCNG2_BTB19112_E1_1401.249,KCNG2,124,1106
ZNF732_E4_1239.1,ZNF732,321,1870
UBR2_5268.154,UBR2,200,1411
UBE2N_459.50,UBE2N,193,743
SMYD4_e6_183.6,SMYD4,338,2704
TRIM43_1341.29,TRIM43,184,1069
UBE2O_3879.429,UBE2O,176,899
KLHL36_BTB36141_E1_1851.31,KLHL36,55,365
HMGB3_E2_114.5,HMGB3,127,881
DTX1_1863.375,DTX1,41,791
HERC2_14505.1979,HERC2,313,2100
HIF1A_E2_187.3,HIF1A,411,3596
PBRM1_Bah11301248_E1_4749.143,PBRM1,77,571
EPHA8_PKc_E13_210.35,EPHA8,417,2346
HGFAC_1968.231,HGFAC,77,667
TBX1_E7_57.0,TBX1,117,830
SBK3_PKc_E2_52.6,SBK3,83,504
HBP1_E10_127.1,HBP1,458,3561
HEY1_E3_84.4,HEY1,310,2996
HOXD13_E2_171.6,HOXD13,282,2020
ZNF503_E2_183.45,ZNF503,88,521
EHMT1_e24_87.2,EHMT1,107,782
MORF_e12_162.9,MORF,252,2457
MBD3_MBD1_E2_127.1,MBD3,117,617
KLK5_882.78,KLK5,62,317
BHLHE40_E3_108.0,BHLHE40,467,4456
JAK1_PKc2_E23_118,JAK1,71,703
GCM1_E4_113.16,GCM1,238,1372
SENP5_2268.132,SENP5,313,2901
POU2F3_E9_63.4,POU2F3,211,1443
TRAF2_1506.143,TRAF2,249,1835
PSMB5_792.69,PSMB5,369,489
SOX7_E2_107.1,SOX7,273,2966
FOSL1_E4_78.2,FOSL1,911,1752
ZNF440_E4_750.22,ZNF440,522,3029
MEIS3_E9_88.0,MEIS3,535,3243
TRIM31_1278.18,TRIM31,278,1899
ZSCAN22_E3_654.1,ZSCAN22,67,695
SPOP_BTB190297_E1_1125.53,SPOP,507,2115
STAT5B_E12_93.0,STAT5B,202,1474
TRIM67_2352.179,TRIM67,130,921
ZNF71_E3_1110.74,ZNF71,39,444
NR2F2_E1_208.19,NR2F2,602,3992
KCTD17_BTB33121_E1_894.23,KCTD17,244,2229
RNF20_2928.183,RNF20,189,1369
ZNF445_E8_1842.106,ZNF445,142,2662
UBE2D4_444.45,UBE2D4,431,2580
IRF9_E2_153.5,IRF9,116,405
ZBTB42_E1_159.7,ZBTB42,61,628
MARCH3_762.13,43527,257,1194
HERC5_3075.60,HERC5,245,1595
TBX10_E3_102.12,TBX10,213,1108
FBXO43_2127.113,FBXO43,189,1510
ARIH2_1482.47,ARIH2,289,1653
PRSS55_831.39,PRSS55,338,2043
ZNF705A_E5_483.26,ZNF705A,196,1431
AHR_E2_126.1,AHR,455,2521
CDC42BPG_PKc_E2_48.1,CDC42BPG,62,735
ZNF440_E4_750.59,ZNF440,422,3130
CYLD_2871.182,CYLD,337,3255
BRWD3_BD_e30_95.10,BRWD3,419,3014
TINAG_1431.38,TINAG,463,2719
FBXO10_2871.2,FBXO10,375,2535
PBX2_E5_136.0,PBX2,317,1781
KLK1_789.59,KLK1,304,3196
CFD_762.91,CFD,63,413
UBE2E1_582.27,UBE2E1,240,1758
MAZ_E2_78.8,MAZ,173,1456
RFX6_E4_62.4,RFX6,436,2808
SFMBT1_MBT252348_E1_2601.292,SFMBT1,54,323
EP300_e28_165.4,EP300,426,3038
IVNS1ABP_BTB22126_E1_1929.5,IVNS1ABP,306,2578
SPIN4_Spinlin201245_E1_750.47,SPIN4,240,1930
TRIM2_2316.75,TRIM2,163,1590
CDK7_PKc_E1_48,CDK7,137,838
SBK3_PKc_E4_525.38,SBK3,129,1281
DPF1_Phd2_E11_82.2,DPF1,240,2171
AKTIP_2,AKTIP,243,2267
ZNF837_E3_690.88,ZNF837,44,479
ZBTB3_BTB64170_E1_1725.28,ZBTB3,281,1788
POU3F4_E1_174.5,POU3F4,89,793
PRSS55_831.49,PRSS55,67,670
SIAH2_975.24,SIAH2,260,2422
JAK3_PKc_E14_128.4,JAK3,199,1817
ARAF_PKc_E14_132.7,ARAF,270,1970
ZNF593_E1_200.26,ZNF593,108,668
SGK1_PKc_E6_132,SGK1,62,570
AKT2_PKc_E6_120.14,AKT2,83,343
FBXW5_1701.176,FBXW5,169,764
SMN1_Tudor_E5_201.12,SMN1,249,2070
MTOR_PKc_E49_123.6,MTOR,99,241
SNAI1_E3_133.0,SNAI1,191,1163
CAPN7_2442.49,CAPN7,313,2841
PDZRN4_3111.392,PDZRN4,219,1200
CAD_6678.559,CAD,399,1086
ZEB2_E10_131.6,ZEB2,220,1840
CAMK2A_PKc_E5_66.6,CAMK2A,116,339
TBX5_E6_153.3,TBX5,48,611
FBXL7_1476.49,FBXL7,311,2011
ZNF691_E4_573.60,ZNF691,173,904
ZNF286A_E6_744.35,ZNF286A,534,3308
YEATS2_Yeats231310_E1_4269.26,YEATS2,358,797
MMP7_804.42,MMP7,463,3396
PRKACG_PKc_E1_948.1,PRKACG,130,1077
TRIM61_630.56,TRIM61,232,1638
HDGFL1_PWWP985_E1_756.158,HDGFL1,168,2474
ARID5A_E6_34.4,ARID5A,263,2814
NEUROD6_E2_171.1,NEUROD6,103,729
ZNF607_E5_1227.81,ZNF607,166,1700
REST_E4_83.0,REST,911,3776
PKN2_PKc_E18_77,PKN2,279,1438
ANKK1_PKc_E1_113.15,ANKK1,100,652
BRD2_BD2_e7_129.7,BRD2,394,2944
DCAF7_1029.145,DCAF7,330,1408
THOP1_2070.67,THOP1,470,1500
PDGFRA_PKc_E12_124.3,PDGFRA,191,1555
KMT2B_CXXC_E6_131.12,KMT2B,280,1297
SOX6_E13_109.8,SOX6,601,3596
ZNF777_E6_849.7,ZNF777,193,1878
NAALADL2_2388.3,NAALADL2,235,1623
RNF213_15624.1362,RNF213,239,1496
UBE4A_3201.48,UBE4A,282,2558
PRDM14_E8_96.3,PRDM14,494,4050
ZMIZ2_E14_68.3,ZMIZ2,409,2171
MTA1_Bah3188_E1_2148.22,MTA1,119,643
UBTFL1_E1_558.65,UBTFL1,129,1202
ZBTB43_BTB23123_E1_1404.154,ZBTB43,233,1752
FBXO21_1887.80,FBXO21,557,1856
KDM5B_Phd2_E23_132.6,KDM5B,135,713
KCTD10_BTB34124_E1_942.114,KCTD10,390,2348
BIRC8_711.42,BIRC8,239,2180
PHF13_Phd_E4_141.15,PHF13,182,1252
CPB2_1272.5,CPB2,339,1794
FAM105B_1059.123,FAM105B,286,1919
CTRB2_792.67,CTRB2,300,2559
YEATS4_Yeats44126_E1_684.31,YEATS4,348,672
LRRK2_PKc_E42_171,LRRK2,122,812
ARID2_E1_53.0,ARID2,85,838
RNF14_1425.68,RNF14,288,1745
CHD1L_H_e13_115.2,CHD1L,329,2136
PCSK2_1917.83,PCSK2,349,2655
MAPKAPK5_PKc_E6_90.2,MAPKAPK5,221,2956
TMPRSS11A_1266.66,TMPRSS11A,231,1790
PBX1_E5_136.8,PBX1,794,6014
ZNF546_E7_1833.138,ZNF546,431,3488
KMT2A_Phd3_E14_118.4,KMT2A,313,1677
FBXO7_1569.46,FBXO7,458,2619
ZNF254_E6_1326.38,ZNF254,452,2755
STK36_PKc_E5_131.13,STK36,165,1042
RNF175_987.81,RNF175,467,3399
KCNG3_BTB11111_E1_1311.164,KCNG3,249,1104
NKX2_1_E3_174.0,NKX2,94,815
FBXL20_2,FBXL20,385,2898
RPS6KA1_PKc_E5_81,RPS6KA1,118,1184
TRIM5_1482.6,TRIM5,441,2857
KDM5A_E4_144.5,KDM5A,296,1355
RPS6KA6_PKc_E9_143.7,RPS6KA6,314,2707
THOP1_2070.13,THOP1,401,2601
AKT1_PKc_E5_66.5,AKT1,94,1100
CNOT4_2142.282,CNOT4,245,1261
HDAC2_e8_109.3,HDAC2,371,2301
CTSW_1131.103,CTSW,336,2761
PITX2_E2_135.8,PITX2,88,771
EMX1_E2_129.4,EMX1,185,946
CERS3_E7_119.12,CERS3,222,1636
TRIM39_1557.46,TRIM39,272,1889
BRD1_PWWP_E12_155.18,BRD1,265,1865
SETD1B_e17_118.1,SETD1B,616,2910
FBXL19_CXXC5077_E1_2085.49,FBXL19,316,1770
BRAF_PKc_E17_135,BRAF,34,485
MAPK6_PKc_E2_516.38,MAPK6,193,1327
PRKCE_PKc_E11_155.2,PRKCE,255,2125
ARNTL_E8_157.2,ARNTL,174,861
MARCH5_837.7,43529,212,1262
PBX3_E6_45.0,PBX3,372,2380
LZTR1_BTB665799_E1_2523.271,LZTR1,102,609
PHF21A_Phd_E15_129.1,PHF21A,396,2152
ZNF775_E3_1254.168,ZNF775,38,467
ADAM2_2208.39,ADAM2,531,3608
TPP2_3750.79,TPP2,301,2054
GCM2_E2_241.33,GCM2,275,2150
CDC34_711.136,CDC34,173,1078
NKX1_1_E2_177.15,NKX1,333,1989
BTBD7_BTB137235_E1_3399.35,BTBD7,359,2799
MMP1_1410.143,MMP1,206,1426
AHR_E2_126.7,AHR,207,788
NACC2_BTB20120_E1_1764.15,NACC2,131,785
ZNF519_E3_1131.2,ZNF519,346,3431
KDM4C_e6_50.1,KDM4C,138,1187
SP140L_E11_88.1,SP140L,293,2388
TGIF2_E3_36.1,TGIF2,271,2052
SKP2_1275.127,SKP2,196,546
UBE2Z_1065.71,UBE2Z,454,2199
TSSK2_PKc_E1_789.12,TSSK2,524,3174
TRIM10_1446.247,TRIM10,57,548
ZBTB6_BTB23127_E1_1275.78,ZBTB6,241,1485
AZU1_756.8,AZU1,366,1771
ANAPC10_4,ANAPC10,324,3353
ASRGL1_927.2,ASRGL1,212,903
PAX9_E3_378.14,PAX9,100,494
PCGF1_780.8,PCGF1,83,599
NR1I2_E4_50.0,NR1I2,286,2119
KDM5C_e12_163.15,KDM5C,167,1308
ZNF668_E2_410.27,ZNF668,276,1060
CHD9_D_e13_177.3,CHD9,630,4366
BRD9_BD_e5_145.1,BRD9,250,1956
FBXW8_11,FBXW8,61,535
NTRK2_PKc_E17_123.3,NTRK2,62,490
CYHR1_1089.173,CYHR1,212,988
USP18_1119.13,USP18,108,692
ZNF726_E4_1281.25,ZNF726,515,4549
AIRE_E6_81.5,AIRE,105,771
TPP2_3750.62,TPP2,276,1705
JMJD8_E9_30.0,JMJD8,226,960
FBXL16_1,FBXL16,121,825
ALX1_E2_135.9,ALX1,275,2341
PRDM2_E8_69.5,PRDM2,569,3993
DPF2_Phd1_E8_91.2,DPF2,493,4283
OVOL1_E4_47.0,OVOL1,457,1872
ELF3_E9_76.0,ELF3,235,1286
UBE2NL_462.19,UBE2NL,346,1428
PHIP_5466.76,PHIP,245,1232
ZNF611_E7_1329.30,ZNF611,258,1683
MAST4_PKc_E17_133.8,MAST4,277,927
NFE2L2_E5_183.1,NFE2L2,393,2267
MDM2_1335.62,MDM2,320,2086
SH3RF1_2667.442,SH3RF1,301,722
ZNF710_E2_450.12,ZNF710,233,1842
KDM2B_8,KDM2B,329,1708
HIC2_E3_507.1,HIC2,123,1240
ATF5_E4_189.25,ATF5,86,765
ARNT2_E4_157.3,ARNT2,408,3189
PSMA4_786.51,PSMA4,458,815
KLHL41_BTB23130_E1_1821.157,KLHL41,248,1361
SYVN1_1854.282,SYVN1,227,1361
CHFR_1995.84,CHFR,213,1443
ZFPM1_E10_1266.123,ZFPM1,193,1529
WSB2_1266.186,WSB2,472,3280
PAX5_E2_166.26,PAX5,322,1536
NTRK3_PKc_E20_162.26,NTRK3,288,2324
SEC11A_150.6,SEC11A,250,1258
CYLD_2871.148,CYLD,260,1703
NHLRC1_1188.31,NHLRC1,191,2232
HUWE1_13125.883,HUWE1,270,323
ZNF146_E4_819.19,ZNF146,277,1453
FBXO30_12,FBXO30,804,5486
TRIM66_Phd_E15_113.12,TRIM66,611,3659
ZBTB47_E6_155.15,ZBTB47,137,622
ZNF407_E4_167.7,ZNF407,348,744
TRAF6_1569.50,TRAF6,282,2187
FBXL17_2106.205,FBXL17,91,929
ZNF679_E5_492.37,ZNF679,530,3043
ZIK1_E4_666.77,ZIK1,147,1056
DPF3_Phd_E8_91.5,DPF3,280,2242
KDM5C_Phd_E21_183.32,KDM5C,425,2910
TDRD7_tudor517559_E1_3297.78,TDRD7,169,1379
RNF212_894.3,RNF212,132,541
TRIM31_745.20,TRIM31,155,1410
MAP3K8_PKc_E4_108.4,MAP3K8,145,1061
ZNF140_E5_891.17,ZNF140,484,3693
MAFG_E3_210.14,MAFG,126,1265
ZNF768_E2_747.118,ZNF768,190,1886
CSDC2_E3_92.9,CSDC2,192,1532
UBE3C_3252.8,UBE3C,164,1883
SOHLH1_E3_109.16,SOHLH1,221,1963
ASB2_1908.132,ASB2,554,3580
GSX2_E2_174.12,GSX2,245,1230
GRK6_PKc_E11_90.3,GRK6,196,952
PBK_PKc_E8_191,PBK,144,1186
MAP2K6_PKc_E6_117.6,MAP2K6,184,1508
DCAF13_1794.120,DCAF13,244,2480
KLHL6_BTB62167_E1_1866.3,KLHL6,347,1732
EPHA7_PKc_E10_43,EPHA7,157,1345
FBXO10_2871.350,FBXO10,314,2146
LHX4_E4_135.11,LHX4,272,1716
L3MBTL2_MBT511604_E1_2118.165,L3MBTL2,290,1724
CPE_1431.135,CPE,456,3699
ZNF416_E4_1290.4,ZNF416,206,1560
ZNF646_E2_5235.1075,ZNF646,158,1268
ZNF526_E3_963.113,ZNF526,25,121
LYL1_E4_180.18,LYL1,214,1813
SENP1_1935.69,SENP1,371,2212
RFWD3_2325.69,RFWD3,373,1150
TNIK_PKc_E2_66.8,TNIK,185,1213
KDM2B_6,KDM2B,209,2063
FAP_2283.129,FAP,637,3131
FBXW9_10,FBXW9,137,792
ZNF652_E6_125.12,ZNF652,182,1114
FBXO39_5,FBXO39,109,1088
FOXJ2_E2_138.8,FOXJ2,143,830
SGK1_PKc_E4_42.1,SGK1,193,1901
CUL4B_2742.124,CUL4B,206,1574
ADAM12_2730.48,ADAM12,431,4067
NCOR1_SANT2_E18_101.4,NCOR1,24,156
TRIM35_1482.227,TRIM35,3,123
SOCS6_1608.86,SOCS6,122,1341
RNF175_987.58,RNF175,172,1377
ADAM23_2499.242,ADAM23,141,1769
NFKB2_E7_107.6,NFKB2,93,727
SH3RF2_2190.49,SH3RF2,286,2013
BAZ1A_Phd_E23_36.0,BAZ1A,164,1162
PIM1_PKc_E2_81,PIM1,150,697
DTX3L_2223.80,DTX3L,276,1863
MTF2_tudor4595_E1_1782.13,MTF2,196,2104
CREB3L4_E6_92.2,CREB3L4,405,2101
CPQ_1419.179,CPQ,336,2823
PAX5_E2_166.9,PAX5,252,1756
DTX3_1053.129,DTX3,45,480
MEP1A_2241.304,MEP1A,225,1210
RFFL_1092.78,RFFL,440,2277
ZBTB41_BTB77173_E1_2730.7,ZBTB41,106,1149
USP16_2472.149,USP16,204,2782
TNRC18_Bah28162960_E1_8907.1026,TNRC18,306,1436
CUX2_E21_155.14,CUX2,241,2262
HOXB6_E4_177.18,HOXB6,164,672
KLHL18_BTB28135_E1_1725.16,KLHL18,149,1078
ZNF813_E4_1236.87,ZNF813,547,4346
ASB2_1908.60,ASB2,44,749
STK4_PKc_E2_41.2,STK4,135,1077
NFYC_E4_114.7,NFYC,293,250
CTSG_768.69,CTSG,258,1637
EBF1_E2_157.2,EBF1,447,3361
RNF40_3006.134,RNF40,302,1345
CTSF_1455.18,CTSF,286,1875
ZNF486_E4_663.45,ZNF486,672,4411
BFAR_1353.147,BFAR,246,1730
CREB3L4_E6_92.0,CREB3L4,152,1794
ADAMTS14_3681.126,ADAMTS14,177,1150
PITX3_E3_135.3,PITX3,292,1748
MATK_PKc_E12_196.14,MATK,223,1458
ATRX_H_e28_178.3,ATRX,161,1227
OTX2_E2_135.14,OTX2,140,1003
SOX14_E1_216.9,SOX14,212,2213
SH3RF3_2649.547,SH3RF3,129,598
ZNF202_E9_735.50,ZNF202,389,3246
ADNP_E6_126.1,ADNP,480,3770
CBX6_Chromo_E3_66.3,CBX6,118,609
CFI_1752.73,CFI,327,1647
UBE2D2_444.21,UBE2D2,272,1758
FBXW4_1239.204,FBXW4,65,376
EVX2_E2_135.4,EVX2,399,2021
NAALAD2_2223.98,NAALAD2,396,2625
ZNF483_E6_1206.71,ZNF483,190,1331
TRAF6_3,TRAF6,310,1436
TTBK1_PKc_E6_105.8,TTBK1,299,2281
MTA2_SANT_E10_57.2,MTA2,118,965
AGA_1041.86,AGA,479,3608
MAF_E1_258.20,MAF,242,1893
TSNARE1_SANT_E4_234.12,TSNARE1,56,385
TMPRSS6_2436.229,TMPRSS6,227,2591
NFKB2_E5_99.0,NFKB2,384,2409
TCF15_E1_168.15,TCF15,84,857
TDRD1_tudor545592_E1_3570.7,TDRD1,310,2724
FBXL4_1866.97,FBXL4,260,2127
NLN_2115.13,NLN,657,3128
TRIM13_1224.95,TRIM13,159,1157
TFAP2B_E5_119.3,TFAP2B,193,1178
KLHL4_BTB172279_E1_2163.33,KLHL4,265,2409
SCAF11_4392.75,SCAF11,310,2438
IGF1R_PKc_E20_135.11,IGF1R,185,1087
SPIB_E6_261.24,SPIB,178,1826
ARX_E4_42.3,ARX,214,2242
BATF2_E2_84.6,BATF2,131,1247
TRIM11_1407.6,TRIM11,124,1291
ANAPC11_591.10,ANAPC11,232,649
TRIM65_1554.310,TRIM65,144,792
USPL1_3279.51,USPL1,504,752
KCNA5_BTB122213_E1_1842.351,KCNA5,221,1004
GZF1_BTB21133_E1_2136.5,GZF1,358,2682
CDH1_2649.225,CDH1,587,2672
TESK1_PKc_E1_39,TESK1,169,1398
FBXW9_8,FBXW9,253,1584
ZFHX4_E10_2571.180,ZFHX4,125,924
PDIK1L_PKc_E2_267.1,PDIK1L,31,415
ZBTB7A_BTB24131_E1_1755.386,ZBTB7A,252,1163
F12_1848.94,F12,107,1245
CTRC_807.76,CTRC,144,1199
ZBTB8A_E4_144.1,ZBTB8A,423,2071
L3MBTL2_MBT408500_E1_2118.118,L3MBTL2,289,1413
ANKIB1_3270.316,ANKIB1,183,1188
ZNF235_E5_1239.98,ZNF235,480,4040
L3MBTL4_MBT57149_E1_1872.26,L3MBTL4,226,1840
TRAF7_2013.187,TRAF7,411,902
JADE3_ePhd_E7_93.5,JADE3,384,2597
ZBTB6_BTB23127_E1_1275.8,ZBTB6,167,1598
ZNF287_E6_1158.79,ZNF287,75,782
TRIM41_1893.12,TRIM41,183,1472
KAT2B_BD_e18_190.12,KAT2B,240,2237
UBE2V2_438.29,UBE2V2,313,1399
SFMBT1_MBT23120_E1_2601.9,SFMBT1,246,1627
REN_1221.6,REN,219,1476
RNF144A_879.50,RNF144A,108,1270
FBXL8_1125.33,FBXL8,151,563
ZNF468_E4_750.32,ZNF468,544,4368
KDM4A_e8_95.6,KDM4A,438,3375
CNOT4_2142.259,CNOT4,240,1154
FOXS1_E1_234.13,FOXS1,86,1368
TRIM47_1917.252,TRIM47,246,1052
TBL1X_7,TBL1X,203,1227
SENP3_1725.185,SENP3,287,1600
MYLK2_PKc_E10_129.17,MYLK2,305,2216
ZNF510_E6_1272.20,ZNF510,342,2235
MBTPS1_3159.399,MBTPS1,229,1170
CIT_PKc_E9_154.9,CIT,147,902
USP48_3108.32,USP48,323,2201
MST1R_PKc_E20_94.12,MST1R,98,542
UBE2A_459.23,UBE2A,132,1346
ADCK5_PKc_E7_114.17,ADCK5,89,657
NR2C1_E5_180.3,NR2C1,228,1419
ADAM21_2169.192,ADAM21,297,2679
ZBTB45_E2_31.0,ZBTB45,477,2022
ZNF776_E3_666.53,ZNF776,345,2777
IRX6_E4_180.29,IRX6,310,2687
