MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:98342	Snrpb	small nuclear ribonucleoprotein B	2		mRNA splicing, via spliceosome			IBA	P14678 PTN000075760 Q586Q6 SPAC26A3.08 	J:161428 	
MGI:98342	Snrpb	small nuclear ribonucleoprotein B	2		mRNA splicing, via spliceosome			IEA	ENSP00000370746 P14678 	J:342605 	
MGI:98342	Snrpb	small nuclear ribonucleoprotein B	2		mRNA splicing, via spliceosome			ISO	P14678 	J:164563 	
MGI:98342	Snrpb	small nuclear ribonucleoprotein B	2		mRNA splicing, via spliceosome			ISS	P14678 	J:342587 	
MGI:98342	Snrpb	small nuclear ribonucleoprotein B	2		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:98342	Snrpb	small nuclear ribonucleoprotein B	2		spliceosomal snRNP assembly			IEA	ENSP00000370746 P14678 	J:342605 	
MGI:98342	Snrpb	small nuclear ribonucleoprotein B	2		spliceosomal snRNP assembly			ISO	P14678 	J:164563 	
MGI:98342	Snrpb	small nuclear ribonucleoprotein B	2		spliceosomal snRNP assembly			ISS	P14678 	J:342587 	
MGI:104805	Snrpb2	U2 small nuclear ribonucleoprotein B	2		mRNA processing			IEA	KW-0507 	J:60000 	
MGI:104805	Snrpb2	U2 small nuclear ribonucleoprotein B	2		mRNA splicing, via spliceosome			IBA	P08579 PTN000052389 S000000323 	J:161428 	
MGI:104805	Snrpb2	U2 small nuclear ribonucleoprotein B	2		mRNA splicing, via spliceosome			IEA	ENSP00000246071 P08579 	J:342605 	
MGI:104805	Snrpb2	U2 small nuclear ribonucleoprotein B	2		mRNA splicing, via spliceosome			ISO	P08579 	J:164563 	
MGI:104805	Snrpb2	U2 small nuclear ribonucleoprotein B	2		mRNA splicing, via spliceosome			ISS	P08579 	J:342587 	
MGI:104805	Snrpb2	U2 small nuclear ribonucleoprotein B	2		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:109489	Snrpc	U1 small nuclear ribonucleoprotein C	17		mRNA 5'-splice site recognition			IBA	PTN001259483 S000004289 	J:161428 	
MGI:109489	Snrpc	U1 small nuclear ribonucleoprotein C	17		mRNA 5'-splice site recognition			IEA	IPR017340 	J:72247 	
MGI:109489	Snrpc	U1 small nuclear ribonucleoprotein C	17		mRNA 5'-splice site recognition			IEA	UR000166224 	J:342612 	
MGI:109489	Snrpc	U1 small nuclear ribonucleoprotein C	17		mRNA splicing, via spliceosome			IEA	IPR017340 	J:72247 	
MGI:109489	Snrpc	U1 small nuclear ribonucleoprotein C	17		mRNA splicing, via spliceosome			IEA	ENSP00000244520 P09234 	J:342605 	
MGI:109489	Snrpc	U1 small nuclear ribonucleoprotein C	17		mRNA splicing, via spliceosome			ISO	P09234 	J:164563 	
MGI:109489	Snrpc	U1 small nuclear ribonucleoprotein C	17		spliceosomal snRNP assembly			IEA	ENSP00000244520 P09234 	J:342605 	
MGI:109489	Snrpc	U1 small nuclear ribonucleoprotein C	17		spliceosomal snRNP assembly			IEA	UR000166224 	J:342612 	
MGI:109489	Snrpc	U1 small nuclear ribonucleoprotein C	17		spliceosomal snRNP assembly			ISO	P09234 	J:164563 	
MGI:98344	Snrpd1	small nuclear ribonucleoprotein D1	18		mRNA processing			IEA	KW-0507 	J:60000 	
MGI:98344	Snrpd1	small nuclear ribonucleoprotein D1	18		mRNA splicing, via spliceosome			IEA	ENSP00000300413 P62314 	J:342605 	
MGI:98344	Snrpd1	small nuclear ribonucleoprotein D1	18		mRNA splicing, via spliceosome			ISO	P62314 	J:164563 	
MGI:98344	Snrpd1	small nuclear ribonucleoprotein D1	18		mRNA splicing, via spliceosome			ISS	P62314 	J:342587 	
MGI:98344	Snrpd1	small nuclear ribonucleoprotein D1	18		RNA processing			IEA	IPR027141 	J:72247 	
MGI:98344	Snrpd1	small nuclear ribonucleoprotein D1	18		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:98344	Snrpd1	small nuclear ribonucleoprotein D1	18		spliceosomal snRNP assembly			IBA	P62314 P62318 PTN000596745 	J:161428 	
MGI:98344	Snrpd1	small nuclear ribonucleoprotein D1	18		spliceosomal snRNP assembly			IEA	IPR034102 	J:72247 	
MGI:98344	Snrpd1	small nuclear ribonucleoprotein D1	18		spliceosomal snRNP assembly			IEA	ENSP00000300413 P62314 	J:342605 	
MGI:98344	Snrpd1	small nuclear ribonucleoprotein D1	18		spliceosomal snRNP assembly			ISO	P62314 	J:164563 	
MGI:98344	Snrpd1	small nuclear ribonucleoprotein D1	18		spliceosomal snRNP assembly			ISS	P62314 	J:342587 	
MGI:98345	Snrpd2	small nuclear ribonucleoprotein D2	7		mRNA processing			IEA	KW-0507 	J:60000 	
MGI:98345	Snrpd2	small nuclear ribonucleoprotein D2	7		mRNA splicing, via spliceosome			IEA	ARBA00027704 	J:342609 	
MGI:98345	Snrpd2	small nuclear ribonucleoprotein D2	7		mRNA splicing, via spliceosome			IEA	ENSP00000342374 P62316 	J:342605 	
MGI:98345	Snrpd2	small nuclear ribonucleoprotein D2	7		mRNA splicing, via spliceosome			ISO	P62316 	J:164563 	
MGI:98345	Snrpd2	small nuclear ribonucleoprotein D2	7		mRNA splicing, via spliceosome			ISS	P62316 	J:342587 	
MGI:98345	Snrpd2	small nuclear ribonucleoprotein D2	7		RNA splicing			IEA	IPR027248 	J:72247 	
MGI:98345	Snrpd2	small nuclear ribonucleoprotein D2	7		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:98345	Snrpd2	small nuclear ribonucleoprotein D2	7		spliceosomal snRNP assembly			IBA	P62316 PTN000299609 	J:161428 	
MGI:98345	Snrpd2	small nuclear ribonucleoprotein D2	7		spliceosomal snRNP assembly			IEA	ENSP00000342374 P62316 	J:342605 	
MGI:98345	Snrpd2	small nuclear ribonucleoprotein D2	7		spliceosomal snRNP assembly			ISO	P62316 	J:164563 	
MGI:98345	Snrpd2	small nuclear ribonucleoprotein D2	7		spliceosomal snRNP assembly			ISS	P62316 	J:342587 	
MGI:1914582	Snrpd3	small nuclear ribonucleoprotein D3	10		mRNA processing			IEA	KW-0507 	J:60000 	
MGI:1914582	Snrpd3	small nuclear ribonucleoprotein D3	10		mRNA splicing, via spliceosome			IEA	ENSP00000215829 P62318 	J:342605 	
MGI:1914582	Snrpd3	small nuclear ribonucleoprotein D3	10		mRNA splicing, via spliceosome			ISO	P62318 	J:164563 	
MGI:1914582	Snrpd3	small nuclear ribonucleoprotein D3	10		mRNA splicing, via spliceosome			ISS	P62318 	J:342587 	
MGI:1914582	Snrpd3	small nuclear ribonucleoprotein D3	10		RNA processing			IEA	IPR027141 	J:72247 	
MGI:1914582	Snrpd3	small nuclear ribonucleoprotein D3	10		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1914582	Snrpd3	small nuclear ribonucleoprotein D3	10		spliceosomal snRNP assembly			IBA	P62314 P62318 PTN000596745 	J:161428 	
MGI:1914582	Snrpd3	small nuclear ribonucleoprotein D3	10		spliceosomal snRNP assembly			IEA	IPR034099 	J:72247 	
MGI:1914582	Snrpd3	small nuclear ribonucleoprotein D3	10		spliceosomal snRNP assembly			IEA	ENSP00000215829 P62318 	J:342605 	
MGI:1914582	Snrpd3	small nuclear ribonucleoprotein D3	10		spliceosomal snRNP assembly			ISO	P62318 	J:164563 	
MGI:1914582	Snrpd3	small nuclear ribonucleoprotein D3	10		spliceosomal snRNP assembly			ISS	P62318 	J:342587 	
MGI:98346	Snrpe	small nuclear ribonucleoprotein E	1		mRNA processing			IEA	KW-0507 	J:60000 	
MGI:98346	Snrpe	small nuclear ribonucleoprotein E	1		mRNA splicing, via spliceosome			IEA	IPR027078 	J:72247 	
MGI:98346	Snrpe	small nuclear ribonucleoprotein E	1		mRNA splicing, via spliceosome			ISO	P62304 	J:164563 	
MGI:98346	Snrpe	small nuclear ribonucleoprotein E	1		mRNA splicing, via spliceosome			ISS	P62304 	J:342587 	
MGI:98346	Snrpe	small nuclear ribonucleoprotein E	1		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:98346	Snrpe	small nuclear ribonucleoprotein E	1		spliceosomal snRNP assembly			IBA	P62304 PTN000127555 	J:161428 	
MGI:98346	Snrpe	small nuclear ribonucleoprotein E	1		spliceosomal snRNP assembly			ISO	P62304 	J:164563 	
MGI:98346	Snrpe	small nuclear ribonucleoprotein E	1		spliceosomal snRNP assembly			ISS	P62304 	J:342587 	
MGI:1917128	Snrpf	small nuclear ribonucleoprotein polypeptide F	10		mRNA processing			IEA	KW-0507 	J:60000 	
MGI:1917128	Snrpf	small nuclear ribonucleoprotein polypeptide F	10		mRNA splicing, via spliceosome			IBA	P62306 P62312 PTN000111530 S000002786 SPBC3E7.14 	J:161428 	
MGI:1917128	Snrpf	small nuclear ribonucleoprotein polypeptide F	10		mRNA splicing, via spliceosome			IEA	ARBA00027704 	J:342609 	
MGI:1917128	Snrpf	small nuclear ribonucleoprotein polypeptide F	10		mRNA splicing, via spliceosome			IEA	IPR016487 IPR034100 	J:72247 	
MGI:1917128	Snrpf	small nuclear ribonucleoprotein polypeptide F	10		mRNA splicing, via spliceosome			IEA	ENSP00000266735 P62306 	J:342605 	
MGI:1917128	Snrpf	small nuclear ribonucleoprotein polypeptide F	10		mRNA splicing, via spliceosome			ISO	P62306 	J:164563 	
MGI:1917128	Snrpf	small nuclear ribonucleoprotein polypeptide F	10		mRNA splicing, via spliceosome			ISS	P62306 	J:342587 	
MGI:1917128	Snrpf	small nuclear ribonucleoprotein polypeptide F	10		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1917128	Snrpf	small nuclear ribonucleoprotein polypeptide F	10		RNA splicing			IEA	ENSP00000266735 P62306 	J:342605 	
MGI:1917128	Snrpf	small nuclear ribonucleoprotein polypeptide F	10		RNA splicing			ISO	P62306 	J:164563 	
MGI:1917128	Snrpf	small nuclear ribonucleoprotein polypeptide F	10		spliceosomal snRNP assembly			IEA	ENSP00000266735 P62306 	J:342605 	
MGI:1917128	Snrpf	small nuclear ribonucleoprotein polypeptide F	10		spliceosomal snRNP assembly			ISO	P62306 	J:164563 	
MGI:1917128	Snrpf	small nuclear ribonucleoprotein polypeptide F	10		spliceosomal snRNP assembly			ISS	P62306 	J:342587 	
MGI:1915261	Snrpg	small nuclear ribonucleoprotein polypeptide G	6		mRNA processing			IEA	KW-0507 	J:60000 	
MGI:1915261	Snrpg	small nuclear ribonucleoprotein polypeptide G	6		mRNA splicing, via spliceosome			IBA	P62308 PTN000058285 SPBC4B4.05 	J:161428 	
MGI:1915261	Snrpg	small nuclear ribonucleoprotein polypeptide G	6		mRNA splicing, via spliceosome			IEA	IPR034098 	J:72247 	
MGI:1915261	Snrpg	small nuclear ribonucleoprotein polypeptide G	6		mRNA splicing, via spliceosome			IEA	ENSP00000272348 P62308 	J:342605 	
MGI:1915261	Snrpg	small nuclear ribonucleoprotein polypeptide G	6		mRNA splicing, via spliceosome			ISS	P62308 	J:342587 	
MGI:1915261	Snrpg	small nuclear ribonucleoprotein polypeptide G	6		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1915261	Snrpg	small nuclear ribonucleoprotein polypeptide G	6		spliceosomal snRNP assembly			IEA	ENSP00000272348 P62308 	J:342605 	
MGI:1915261	Snrpg	small nuclear ribonucleoprotein polypeptide G	6		spliceosomal snRNP assembly			ISS	P62308 	J:342587 	
MGI:98347	Snrpn	small nuclear ribonucleoprotein N	7		mRNA splicing, via spliceosome			IBA	P14678 PTN000075760 Q586Q6 SPAC26A3.08 	J:161428 	
MGI:893586	Snu13	SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)	15		maturation of SSU-rRNA			IBA	PTN000560317 S000000752 	J:161428 	
MGI:893586	Snu13	SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)	15		mRNA processing			IEA	KW-0507 	J:60000 	
MGI:893586	Snu13	SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)	15		mRNA splicing, via spliceosome			IBA	P55769 PTN000560317 S000000752 	J:161428 	
MGI:893586	Snu13	SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)	15		mRNA splicing, via spliceosome			IEA	ENSP00000383949 P55769 	J:342605 	
MGI:893586	Snu13	SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)	15		mRNA splicing, via spliceosome			ISO	P55769 	J:164563 	
MGI:893586	Snu13	SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)	15		mRNA splicing, via spliceosome			ISS	P55769 	J:342587 	
MGI:893586	Snu13	SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)	15		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1913604	Snw1	SNW domain containing 1	12		mRNA processing			IEA	KW-0507 	J:60000 	
MGI:1913604	Snw1	SNW domain containing 1	12		mRNA splicing, via spliceosome			IEA	IPR004015 IPR017862 	J:72247 	
MGI:1913604	Snw1	SNW domain containing 1	12		mRNA splicing, via spliceosome			ISO	Q13573 	J:164563 	
MGI:1913604	Snw1	SNW domain containing 1	12		mRNA splicing, via spliceosome			ISS	Q13573 	J:342587 	
MGI:1913604	Snw1	SNW domain containing 1	12		positive regulation of mRNA splicing, via spliceosome			ISO	Q13573 	J:164563 	
MGI:1913604	Snw1	SNW domain containing 1	12		positive regulation of mRNA splicing, via spliceosome			ISS	Q13573 	J:342587 	
MGI:1913604	Snw1	SNW domain containing 1	12		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:98353	Son	Son DNA binding protein	16		mRNA processing			IEA	KW-0507 	J:60000 	
MGI:98353	Son	Son DNA binding protein	16		mRNA processing			ISO	P18583 	J:164563 	
MGI:98353	Son	Son DNA binding protein	16		mRNA processing			ISS	P18583 	J:342587 	
MGI:98353	Son	Son DNA binding protein	16		regulation of mRNA splicing, via spliceosome			IBA	P18583 PTN000301885 	J:161428 	
MGI:98353	Son	Son DNA binding protein	16		regulation of mRNA splicing, via spliceosome			ISO	P18583 	J:164563 	
MGI:98353	Son	Son DNA binding protein	16		regulation of mRNA splicing, via spliceosome			ISS	P18583 	J:342587 	
MGI:98353	Son	Son DNA binding protein	16		regulation of RNA splicing			IEA	IPR032922 	J:72247 	
MGI:98353	Son	Son DNA binding protein	16		regulation of RNA splicing			ISO	P18583 	J:164563 	
MGI:98353	Son	Son DNA binding protein	16		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:106544	Spout1	SPOUT domain containing methyltransferase 1	2		miRNA processing			IBA	PTN000254704 Q5T280 	J:161428 	
MGI:106544	Spout1	SPOUT domain containing methyltransferase 1	2		miRNA processing			IEA	ENSP00000354812 Q5T280 	J:342605 	
MGI:106544	Spout1	SPOUT domain containing methyltransferase 1	2		miRNA processing			ISO	Q5T280 	J:164563 	
MGI:106544	Spout1	SPOUT domain containing methyltransferase 1	2		miRNA processing			ISS	Q5T280 	J:342587 	
MGI:106544	Spout1	SPOUT domain containing methyltransferase 1	2		rRNA base methylation			IEA	ENSP00000354812 Q5T280 	J:342605 	
MGI:106544	Spout1	SPOUT domain containing methyltransferase 1	2		rRNA base methylation			ISO	Q5T280 	J:164563 	
MGI:106544	Spout1	SPOUT domain containing methyltransferase 1	2		rRNA base methylation			ISS	Q5T280 	J:342587 	
MGI:106544	Spout1	SPOUT domain containing methyltransferase 1	2		rRNA processing			IEA	KW-0698 	J:60000 	
MGI:2145245	Srek1	splicing regulatory glutamine/lysine-rich protein 1	13		mRNA processing			IEA	KW-0507 	J:60000 	
MGI:2145245	Srek1	splicing regulatory glutamine/lysine-rich protein 1	13		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1914538	Srek1ip1	splicing regulatory glutamine/lysine-rich protein 1interacting protein 1	13		mRNA processing			IEA	KW-0507 	J:60000 	
MGI:1914538	Srek1ip1	splicing regulatory glutamine/lysine-rich protein 1interacting protein 1	13		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1914472	Srfbp1	serum response factor binding protein 1	18		maturation of SSU-rRNA			IBA	PTN001154492 S000004616 	J:161428 	
MGI:106908	Srpk1	serine/arginine-rich protein specific kinase 1	17		mRNA processing			IEA	KW-0507 	J:60000 	
MGI:106908	Srpk1	serine/arginine-rich protein specific kinase 1	17		regulation of mRNA processing			IBA	MGI:106908 PTN000622883 Q96SB4 SPBC530.14c 	J:161428 	
MGI:106908	Srpk1	serine/arginine-rich protein specific kinase 1	17		regulation of mRNA processing			IDA		J:45458 	
MGI:106908	Srpk1	serine/arginine-rich protein specific kinase 1	17		regulation of mRNA processing			IEA	ENSP00000362931 Q96SB4 	J:342605 	
MGI:106908	Srpk1	serine/arginine-rich protein specific kinase 1	17		regulation of mRNA processing			ISO	Q96SB4 	J:164563 	
MGI:106908	Srpk1	serine/arginine-rich protein specific kinase 1	17		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:106908	Srpk1	serine/arginine-rich protein specific kinase 1	17		spliceosomal complex assembly			IBA	MGI:1201408 P78362 PTN000622883 S000004829 	J:161428 	
MGI:1201408	Srpk2	serine/arginine-rich protein specific kinase 2	5		mRNA processing			IEA	KW-0507 	J:60000 	
MGI:1201408	Srpk2	serine/arginine-rich protein specific kinase 2	5		regulation of mRNA processing			IBA	MGI:106908 PTN000622883 Q96SB4 SPBC530.14c 	J:161428 	
MGI:1201408	Srpk2	serine/arginine-rich protein specific kinase 2	5		RNA splicing			IDA		J:45458 	
MGI:1201408	Srpk2	serine/arginine-rich protein specific kinase 2	5		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1201408	Srpk2	serine/arginine-rich protein specific kinase 2	5		RNA splicing			ISO	P78362 	J:164563 	
MGI:1201408	Srpk2	serine/arginine-rich protein specific kinase 2	5		spliceosomal complex assembly			IBA	MGI:1201408 P78362 PTN000622883 S000004829 	J:161428 	
MGI:1201408	Srpk2	serine/arginine-rich protein specific kinase 2	5		spliceosomal complex assembly			IDA		J:45458 	
MGI:1201408	Srpk2	serine/arginine-rich protein specific kinase 2	5		spliceosomal complex assembly			IEA	ARBA00090150 	J:342609 	
MGI:1201408	Srpk2	serine/arginine-rich protein specific kinase 2	5		spliceosomal complex assembly			ISO	P78362 	J:164563 	
MGI:1891338	Srpk3	serine/arginine-rich protein specific kinase 3	X		regulation of mRNA processing			IBA	MGI:106908 PTN000622883 Q96SB4 SPBC530.14c 	J:161428 	
MGI:1891338	Srpk3	serine/arginine-rich protein specific kinase 3	X		spliceosomal complex assembly			IBA	MGI:1201408 P78362 PTN000622883 S000004829 	J:161428 	
MGI:1858303	Srrm1	serine/arginine repetitive matrix 1	4		mRNA processing			IEA	KW-0507 	J:60000 	
MGI:1858303	Srrm1	serine/arginine repetitive matrix 1	4		mRNA splicing, via spliceosome			ISO	AF048977 	J:70954 	
MGI:1858303	Srrm1	serine/arginine repetitive matrix 1	4		regulation of mRNA splicing, via spliceosome			IBA	PTN000567596 	J:161428 	
MGI:1858303	Srrm1	serine/arginine repetitive matrix 1	4		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1858303	Srrm1	serine/arginine repetitive matrix 1	4		RNA splicing, via transesterification reactions			ISO	AF048977 	J:70954 	
MGI:1923206	Srrm2	serine/arginine repetitive matrix 2	17		mRNA processing			IEA	KW-0507 	J:60000 	
MGI:1923206	Srrm2	serine/arginine repetitive matrix 2	17		mRNA splicing, via spliceosome			IEA	ENSP00000301740 Q9UQ35 	J:342605 	
MGI:1923206	Srrm2	serine/arginine repetitive matrix 2	17		mRNA splicing, via spliceosome			ISO	Q9UQ35 	J:164563 	
MGI:1923206	Srrm2	serine/arginine repetitive matrix 2	17		mRNA splicing, via spliceosome			ISS	Q9UQ35 	J:342587 	
MGI:1923206	Srrm2	serine/arginine repetitive matrix 2	17		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1916205	Srrm4	serine/arginine repetitive matrix 4	5		mRNA processing			IBA	MGI:1916205 PTN002857919 	J:161428 	
MGI:1916205	Srrm4	serine/arginine repetitive matrix 4	5		mRNA processing			IDA		J:155499 	
MGI:1916205	Srrm4	serine/arginine repetitive matrix 4	5		mRNA processing			IEA	KW-0507 	J:60000 	
MGI:1916205	Srrm4	serine/arginine repetitive matrix 4	5		regulation of alternative mRNA splicing, via spliceosome			IEA	A7MD48 ENSP00000267260 	J:342605 	
MGI:1916205	Srrm4	serine/arginine repetitive matrix 4	5		regulation of alternative mRNA splicing, via spliceosome	regulates alternative mRNA splicing, via spliceosome		IMP	MGI:1856676 	J:193641 	
MGI:1916205	Srrm4	serine/arginine repetitive matrix 4	5		regulation of alternative mRNA splicing, via spliceosome			IMP		J:265608 	
MGI:1916205	Srrm4	serine/arginine repetitive matrix 4	5		regulation of alternative mRNA splicing, via spliceosome			ISO	A7MD48 	J:164563 	
MGI:1916205	Srrm4	serine/arginine repetitive matrix 4	5		regulation of alternative mRNA splicing, via spliceosome			ISS	A7MD48 	J:342587 	
MGI:1916205	Srrm4	serine/arginine repetitive matrix 4	5		regulation of RNA splicing			IBA	A7MD48 MGI:1916205 PTN002857919 	J:161428 	
MGI:1916205	Srrm4	serine/arginine repetitive matrix 4	5		regulation of RNA splicing			IDA		J:155499 	
MGI:1916205	Srrm4	serine/arginine repetitive matrix 4	5		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1933527	Srrt	serrate RNA effector molecule homolog (Arabidopsis)	5		primary miRNA processing			IBA	MGI:1933527 PTN000323018 Q9BXP5 	J:161428 	
MGI:1933527	Srrt	serrate RNA effector molecule homolog (Arabidopsis)	5		primary miRNA processing			IEA	ARBA00084697 	J:342609 	
MGI:1933527	Srrt	serrate RNA effector molecule homolog (Arabidopsis)	5		primary miRNA processing			IEA	ENSP00000480421 Q9BXP5 	J:342605 	
MGI:1933527	Srrt	serrate RNA effector molecule homolog (Arabidopsis)	5		primary miRNA processing			IMP		J:152729 	
MGI:1933527	Srrt	serrate RNA effector molecule homolog (Arabidopsis)	5		primary miRNA processing			ISO	Q9BXP5 	J:164563 	
MGI:98283	Srsf1	serine and arginine-rich splicing factor 1	11		alternative mRNA splicing, via spliceosome			IEA	A0A8I6GMR8 ENSRNOP00000097972 	J:342605 	
MGI:98283	Srsf1	serine and arginine-rich splicing factor 1	11		alternative mRNA splicing, via spliceosome			IEA	ENSP00000258962 Q07955 	J:342605 	
MGI:98283	Srsf1	serine and arginine-rich splicing factor 1	11		alternative mRNA splicing, via spliceosome			ISO	RGD:1587490 	J:155856 	
MGI:98283	Srsf1	serine and arginine-rich splicing factor 1	11		mRNA 5'-splice site recognition			IEA	ENSP00000258962 Q07955 	J:342605 	
MGI:98283	Srsf1	serine and arginine-rich splicing factor 1	11		mRNA 5'-splice site recognition			ISO	Q07955 	J:164563 	
MGI:98283	Srsf1	serine and arginine-rich splicing factor 1	11		mRNA 5'-splice site recognition			ISS	Q07955 	J:342587 	
MGI:98283	Srsf1	serine and arginine-rich splicing factor 1	11		mRNA processing			IEA	KW-0507 	J:60000 	
MGI:98283	Srsf1	serine and arginine-rich splicing factor 1	11		positive regulation of RNA splicing			IEA	A0A8I6GMR8 ENSRNOP00000097972 	J:342605 	
